"P_SYS_ID","P_ACPTNC_SK","P_ACPTNC_CD","P_ACPTNC_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000023,1000254,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000023,1000255,"01",22-JUL-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000024,1000256,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000024,1000257,"01",21-AUG-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000025,1000258,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000025,1000259,"01",24-NOV-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000026,1000260,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000026,1000261,"01",12-OCT-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000027,1000262,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000027,1000263,"01",20-NOV-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000028,1000264,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000028,1000265,"01",23-FEB-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153921,1000266,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153921,1000267,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000029,1000268,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000029,1000269,"01",09-NOV-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000030,1000270,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000030,1000271,"01",01-OCT-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000031,1000272,"04",30-SEP-13,7,"THENDERSON",21-AUG-15 10.56.02.896000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000031,1000273,"01",22-JUL-10,7,"THENDERSON",21-AUG-15 10.56.02.897000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153922,1000274,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153922,1000275,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000032,1000276,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000032,1000277,"01",09-SEP-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000033,1000278,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000033,1000279,"01",16-JAN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000034,1000280,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000034,1000281,"01",23-DEC-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000035,1000282,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000035,1000283,"01",31-JAN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153923,1000284,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153923,1000285,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000036,1000286,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000036,1000287,"01",19-MAR-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000037,1000288,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000037,1000289,"01",18-OCT-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000038,1000290,"04",01-AUG-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000038,1000291,"01",19-OCT-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000039,1000292,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000039,1000293,"01",08-MAR-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000040,1000294,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000040,1000295,"01",03-JUL-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000041,1000296,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000041,1000297,"01",22-JAN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153924,1000298,"04",30-SEP-13,6,"THENDERSON",15-AUG-15 04.58.20.624000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153924,1000299,"01",01-JAN-77,6,"THENDERSON",15-AUG-15 04.58.20.623000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000042,1000300,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000042,1000301,"01",16-JAN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000043,1000302,"04",30-SEP-13,2,"THENDERSON",21-AUG-15 08.18.27.424000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000043,1000303,"01",01-JUN-11,2,"THENDERSON",21-AUG-15 08.18.27.424000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000044,1000304,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000044,1000305,"01",25-APR-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000045,1000306,"04",30-SEP-13,7,"JMLAGRO",06-OCT-14 01.30.42.662000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000045,1000307,"01",01-JUL-11,7,"JMLAGRO",06-OCT-14 01.30.42.661000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000046,1000308,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000046,1000309,"01",20-FEB-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000047,1000310,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000047,1000311,"01",05-AUG-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000048,1000312,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000048,1000313,"01",27-MAY-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000049,1000314,"04",30-SEP-13,1,"JMLAGRO",20-AUG-15 10.58.02.815000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000049,1000315,"01",01-DEC-11,1,"JMLAGRO",20-AUG-15 10.58.02.814000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000050,1000316,"04",30-SEP-13,1,"JMLAGRO",20-AUG-15 10.59.25.673000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000050,1000317,"01",01-DEC-11,1,"JMLAGRO",20-AUG-15 10.59.25.673000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000051,1000318,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000051,1000319,"01",08-MAY-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000052,1000320,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000052,1000321,"01",01-AUG-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153925,1000322,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153925,1000323,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000053,1000324,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000053,1000325,"01",28-MAR-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000054,1000326,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000054,1000327,"01",11-JAN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000055,1000328,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000055,1000329,"01",05-MAR-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000056,1000330,"04",30-SEP-13,3,"JMLAGRO",29-JUN-15 10.27.54.233000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000056,1000331,"01",01-JUL-11,3,"JMLAGRO",29-JUN-15 10.27.54.233000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000057,1000332,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000057,1000333,"01",07-OCT-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000058,1000334,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000058,1000335,"01",05-JUL-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000059,1000336,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000059,1000337,"01",27-JUL-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000060,1000338,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000060,1000339,"01",11-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000061,1000340,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000061,1000341,"01",13-AUG-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000062,1000342,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000062,1000343,"01",29-JUL-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000063,1000344,"04",30-SEP-13,2,"JMLAGRO",18-MAR-15 08.05.33.501000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000063,1000345,"01",31-JAN-12,2,"JMLAGRO",18-MAR-15 08.05.33.501000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000064,1000346,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000064,1000347,"01",19-DEC-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153926,1000348,"04",05-MAY-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153926,1000349,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000065,1000350,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000065,1000351,"01",31-DEC-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000066,1000352,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000066,1000353,"01",06-MAR-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000067,1000354,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000067,1000355,"01",21-NOV-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000068,1000356,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000068,1000357,"01",11-DEC-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000069,1000358,"04",30-SEP-13,1,"SHERSAYLER",30-MAR-14 03.40.44.431000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000069,1000359,"01",19-APR-12,1,"SHERSAYLER",30-MAR-14 03.40.44.430000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000070,1000360,"04",30-SEP-13,1,"SHERSAYLER",30-MAR-14 03.40.18.601000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000070,1000361,"01",19-APR-12,1,"SHERSAYLER",30-MAR-14 03.40.18.600000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000071,1000362,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000071,1000363,"01",06-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000072,1000364,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000072,1000365,"01",27-DEC-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000073,1000366,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000073,1000367,"01",10-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000074,1000368,"04",30-SEP-13,1,"SHERSAYLER",30-MAR-14 03.37.25.749000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000074,1000369,"01",02-OCT-12,1,"SHERSAYLER",30-MAR-14 03.37.25.750000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000075,1000370,"04",30-SEP-13,2,"KARINARUIZ",29-AUG-14 12.59.05.392000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000075,1000371,"01",29-MAY-12,2,"KARINARUIZ",29-AUG-14 12.59.05.391000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153927,1000372,"04",30-SEP-13,8,"MMANYGUNS",28-MAY-15 02.14.10.611000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153927,1000373,"01",01-JAN-77,8,"MMANYGUNS",28-MAY-15 02.14.10.610000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000076,1000374,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000076,1000375,"01",13-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000077,1000376,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000077,1000377,"01",28-JUN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000078,1000378,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000078,1000379,"01",13-MAR-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000079,1000380,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000079,1000381,"01",25-JUN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000080,1000382,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000080,1000383,"01",11-MAY-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000081,1000384,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000081,1000385,"01",06-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000082,1000386,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000082,1000387,"01",05-JUL-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000083,1000388,"04",30-SEP-13,2,"JMLAGRO",05-AUG-15 11.01.45.035000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000083,1000389,"01",09-APR-12,2,"JMLAGRO",05-AUG-15 11.01.45.036000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000084,1000390,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000084,1000391,"01",19-DEC-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000085,1000392,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000085,1000393,"01",05-MAR-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000086,1000394,"04",30-SEP-13,2,"MMANYGUNS",06-JUL-15 12.07.58.637000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000086,1000395,"01",04-JUL-12,2,"MMANYGUNS",06-JUL-15 12.07.58.637000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000087,1000396,"04",30-SEP-13,2,"JMLAGRO",19-SEP-14 08.00.34.430000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000087,1000397,"01",30-OCT-12,2,"JMLAGRO",19-SEP-14 08.00.34.429000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000088,1000398,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000088,1000399,"01",29-AUG-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000089,1000400,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000089,1000401,"01",17-APR-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153928,1000402,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153928,1000403,"01",01-JAN-85,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000090,1000404,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000090,1000405,"01",22-JUN-11,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000091,1000406,"04",30-SEP-13,1,"MMANYGUNS",29-APR-15 04.02.30.223000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000091,1000407,"01",08-APR-12,1,"MMANYGUNS",29-APR-15 04.02.30.222000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000092,1000408,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000092,1000409,"01",20-MAY-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000093,1000410,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000093,1000411,"01",08-SEP-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000094,1000412,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1000094,1000413,"01",01-OCT-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153929,1000414,"04",02-JAN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153929,1000415,"01",01-DEC-96,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153930,1000416,"04",02-OCT-96,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153930,1000417,"01",01-SEP-96,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153931,1000418,"04",01-SEP-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153931,1000419,"01",16-NOV-96,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153832,1000000,"04",29-APR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153832,1000001,"01",30-MAY-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153833,1000002,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153833,1000003,"01",06-JAN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153834,1000004,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
