"P_SYS_ID","P_QSTNR_SECT_CD","P_QSTNR_SEQ_NUM","P_QSP_QSTNR_INITIALS_TEXT","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","L_HIBERNATE_VER_NUM"
1278532,"4",6,"Yes","guestUser",09-APR-14 03.41.02.072000000 PM,"guestUser",12-JUL-13 04.28.09.047000000 PM,4
1278532,"4",11,"Yes","guestUser",09-APR-14 03.41.02.072000000 PM,"guestUser",12-JUL-13 04.28.09.048000000 PM,4
1278532,"4",5,"Yes","guestUser",09-APR-14 03.41.02.072000000 PM,"guestUser",12-JUL-13 04.28.09.048000000 PM,4
1279494,"1",14,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.839000000 AM,5
1279494,"1",8,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.839000000 AM,5
1279494,"1",13,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.840000000 AM,5
1279494,"1",7,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.840000000 AM,5
1279494,"1",12,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.840000000 AM,5
1279494,"1",6,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.841000000 AM,5
1279494,"1",11,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.841000000 AM,5
1279494,"1",5,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.841000000 AM,5
1279494,"1",10,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.841000000 AM,5
1279494,"1",4,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.842000000 AM,5
1279494,"1",3,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.842000000 AM,5
1279494,"1",2,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.842000000 AM,5
1279494,"1",1,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.843000000 AM,5
1279494,"1",15,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.843000000 AM,5
1279494,"1",9,"GH","guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.843000000 AM,5
1280283,"4",8,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.603000000 AM,21
1278064,"4",11,"MS","guestUser",19-JUN-13 01.02.51.421000000 PM,"guestUser",19-JUN-13 12.47.49.866000000 PM,6
1278064,"4",5,"MS","guestUser",19-JUN-13 01.02.51.421000000 PM,"guestUser",19-JUN-13 12.47.49.867000000 PM,6
1278064,"4",10,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.867000000 PM,6
1278064,"4",4,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.867000000 PM,6
1278064,"4",9,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.867000000 PM,6
1278064,"4",3,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.868000000 PM,6
1278064,"4",8,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.868000000 PM,6
1278064,"4",2,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.868000000 PM,6
1278064,"4",7,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.869000000 PM,6
1278064,"4",12,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.869000000 PM,6
1278064,"4",1,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.869000000 PM,6
1278064,"4",6,"MS","guestUser",19-JUN-13 01.02.51.422000000 PM,"guestUser",19-JUN-13 12.47.49.870000000 PM,6
1278219,"1",7,"cb","NMAIER",26-JUN-13 03.28.03.094000000 PM,"guestUser",26-JUN-13 03.17.06.786000000 PM,5
1278219,"1",12,"cb","NMAIER",26-JUN-13 03.28.03.094000000 PM,"guestUser",26-JUN-13 03.17.06.786000000 PM,5
1278219,"1",6,"cb","NMAIER",26-JUN-13 03.28.03.094000000 PM,"guestUser",26-JUN-13 03.17.06.786000000 PM,5
1278219,"1",11,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.787000000 PM,5
1278219,"1",5,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.787000000 PM,5
1278219,"1",10,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.787000000 PM,5
1278219,"1",4,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.788000000 PM,5
1278219,"1",3,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.788000000 PM,5
1278219,"1",2,"CB","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.788000000 PM,5
1278219,"1",1,"CB","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.789000000 PM,5
1278219,"1",15,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.789000000 PM,5
1278219,"1",9,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.789000000 PM,5
1278219,"1",14,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.790000000 PM,5
1278219,"1",8,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.790000000 PM,5
1278219,"1",13,"cb","NMAIER",26-JUN-13 03.28.03.095000000 PM,"guestUser",26-JUN-13 03.17.06.790000000 PM,5
1278317,"1",10,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.229000000 AM,2
1278317,"1",4,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.229000000 AM,2
1278317,"1",3,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.230000000 AM,2
1278317,"1",2,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.230000000 AM,2
1278317,"1",1,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.230000000 AM,2
1278317,"1",15,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.232000000 AM,2
1278317,"1",9,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.232000000 AM,2
1278317,"1",14,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.233000000 AM,2
1278317,"1",8,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.233000000 AM,2
1278317,"1",13,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.233000000 AM,2
1278317,"1",7,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.234000000 AM,2
1278317,"1",12,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.234000000 AM,2
1278317,"1",6,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.234000000 AM,2
1278317,"1",11,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.234000000 AM,2
1278317,"1",5,"ms","guestUser",06-JUL-13 12.39.19.519000000 AM,"guestUser",05-JUL-13 01.34.10.235000000 AM,2
1278051,"4",2,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.578000000 PM,5
1278051,"4",7,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.578000000 PM,5
1278051,"4",12,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.579000000 PM,5
1278051,"4",1,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.579000000 PM,5
1278051,"4",6,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.579000000 PM,5
1278051,"4",11,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.579000000 PM,5
1278051,"4",5,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.580000000 PM,5
1278051,"4",10,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.580000000 PM,5
1278051,"4",4,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.580000000 PM,5
1278051,"4",9,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.580000000 PM,5
1278051,"4",3,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.581000000 PM,5
1278051,"4",8,"yes","guestUser",18-JUL-13 02.39.03.975000000 PM,"guestUser",18-JUL-13 02.31.23.581000000 PM,5
1278771,"4",2,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.661000000 PM,8
1278771,"4",7,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.661000000 PM,8
1278771,"4",12,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.661000000 PM,8
1278771,"4",1,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.662000000 PM,8
1278771,"4",6,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.662000000 PM,8
1278771,"4",11,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.662000000 PM,8
1278771,"4",5,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.662000000 PM,8
1278771,"4",10,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.663000000 PM,8
1278771,"4",4,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.663000000 PM,8
1278771,"4",9,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.663000000 PM,8
1278771,"4",3,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.663000000 PM,8
1278771,"4",8,"KR","guestUser",24-JUL-13 03.32.56.294000000 PM,"guestUser",24-JUL-13 03.14.32.663000000 PM,8
1279392,"1",15,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.301000000 PM,5
1279392,"1",9,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.301000000 PM,5
1279392,"1",14,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.302000000 PM,5
1279392,"1",8,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.302000000 PM,5
1279392,"1",13,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.303000000 PM,5
1279392,"1",7,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.303000000 PM,5
1279392,"1",12,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.304000000 PM,5
1279392,"1",6,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.304000000 PM,5
1279392,"1",11,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.304000000 PM,5
1279392,"1",5,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.305000000 PM,5
1279392,"1",10,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.305000000 PM,5
1279392,"1",4,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.305000000 PM,5
1279392,"1",3,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.306000000 PM,5
1279392,"1",2,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.306000000 PM,5
1279392,"1",1,"TA","NMAIER",09-AUG-13 02.09.43.647000000 PM,"guestUser",09-AUG-13 12.19.55.307000000 PM,5
1279394,"1",15,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.409000000 PM,5
1279394,"1",9,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.410000000 PM,5
1279394,"1",14,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.410000000 PM,5
1279394,"1",8,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.410000000 PM,5
1279394,"1",13,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.410000000 PM,5
1279394,"1",7,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.411000000 PM,5
1279394,"1",12,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.411000000 PM,5
1279394,"1",6,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.411000000 PM,5
1279394,"1",11,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.411000000 PM,5
1279394,"1",5,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.412000000 PM,5
1279394,"1",10,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.412000000 PM,5
1279394,"1",4,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.412000000 PM,5
1279394,"1",3,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.412000000 PM,5
1279394,"1",2,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.413000000 PM,5
1279394,"1",1,"JA","NMAIER",09-AUG-13 01.52.01.429000000 PM,"guestUser",09-AUG-13 01.43.44.413000000 PM,5
1280181,"4",11,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.087000000 PM,28
1280181,"4",5,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.087000000 PM,28
1280181,"4",10,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.088000000 PM,28
1280181,"4",4,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.088000000 PM,28
1280181,"4",9,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.089000000 PM,28
1280181,"4",3,"DL","KRBACKMAN",30-MAY-14 08.22.00.968000000 AM,"guestUser",04-SEP-13 02.32.07.090000000 PM,28
1280181,"4",8,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.090000000 PM,28
1280181,"4",2,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.090000000 PM,28
1280181,"4",7,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.091000000 PM,28
1280181,"4",12,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.091000000 PM,28
1280181,"4",1,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.091000000 PM,28
1280181,"4",6,"DL","KRBACKMAN",30-MAY-14 08.22.00.969000000 AM,"guestUser",04-SEP-13 02.32.07.091000000 PM,28
1280283,"4",2,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.603000000 AM,21
1280283,"4",7,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.603000000 AM,21
1280283,"4",12,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.603000000 AM,21
1278267,"4",11,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.677000000 AM,11
1278267,"4",5,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.677000000 AM,11
1278267,"4",10,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.677000000 AM,11
1278267,"4",4,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.678000000 AM,11
1278267,"4",9,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.679000000 AM,11
1278267,"4",3,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.679000000 AM,11
1278267,"4",8,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.679000000 AM,11
1278267,"4",2,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.680000000 AM,11
1278267,"4",7,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.680000000 AM,11
1278267,"4",12,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.680000000 AM,11
1278267,"4",1,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.681000000 AM,11
1278267,"4",6,"SS","KRBACKMAN",01-APR-14 11.39.09.799000000 AM,"guestUser",01-JUL-13 09.31.06.681000000 AM,11
1281198,"2",8,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.280000000 PM,3
1281198,"2",13,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.280000000 PM,3
1281198,"2",7,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.281000000 PM,3
1281198,"2",12,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.281000000 PM,3
1281198,"2",6,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.281000000 PM,3
1281198,"2",11,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.282000000 PM,3
1281198,"2",5,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.282000000 PM,3
1281198,"2",10,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.282000000 PM,3
1281198,"2",4,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.282000000 PM,3
1281198,"2",3,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.283000000 PM,3
1281198,"2",2,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.283000000 PM,3
1281198,"2",1,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.283000000 PM,3
1281198,"2",9,"AK","guestUser",22-NOV-13 02.31.19.867000000 PM,"guestUser",22-NOV-13 02.27.21.284000000 PM,3
1281202,"1",5,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.155000000 PM,3
1281202,"1",10,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.155000000 PM,3
1281202,"1",4,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.155000000 PM,3
1281202,"1",3,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.155000000 PM,3
1281202,"1",2,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.156000000 PM,3
1281202,"1",1,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.156000000 PM,3
1281202,"1",15,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.156000000 PM,3
1281202,"1",9,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.156000000 PM,3
1281202,"1",14,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.157000000 PM,3
1281202,"1",8,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.157000000 PM,3
1281202,"1",13,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.157000000 PM,3
1281202,"1",7,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.157000000 PM,3
1281202,"1",12,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.158000000 PM,3
1281202,"1",6,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.158000000 PM,3
1281202,"1",11,"CA","guestUser",22-NOV-13 03.12.44.799000000 PM,"guestUser",22-NOV-13 03.10.51.158000000 PM,3
1281203,"1",4,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.500000000 PM,3
1281203,"1",3,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.500000000 PM,3
1281203,"1",2,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.500000000 PM,3
1281203,"1",1,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.501000000 PM,3
1281203,"1",15,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.501000000 PM,3
1281203,"1",9,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.501000000 PM,3
1281203,"1",14,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.501000000 PM,3
1281203,"1",8,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.502000000 PM,3
1281203,"1",13,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.502000000 PM,3
1281203,"1",7,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.502000000 PM,3
1281203,"1",12,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.503000000 PM,3
1281203,"1",6,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.503000000 PM,3
1281203,"1",11,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.503000000 PM,3
1281203,"1",5,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.503000000 PM,3
1281203,"1",10,"EB","guestUser",22-NOV-13 03.14.44.015000000 PM,"guestUser",22-NOV-13 03.12.00.504000000 PM,3
1281204,"1",3,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.257000000 PM,3
1281204,"1",2,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.257000000 PM,3
1281204,"1",1,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.258000000 PM,3
1281204,"1",15,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.258000000 PM,3
1281204,"1",9,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.258000000 PM,3
1281204,"1",14,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.258000000 PM,3
1281204,"1",8,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.259000000 PM,3
1281204,"1",13,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.259000000 PM,3
1281204,"1",7,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.259000000 PM,3
1281204,"1",12,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.260000000 PM,3
1281204,"1",6,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.260000000 PM,3
1281204,"1",11,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.260000000 PM,3
1281204,"1",5,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.260000000 PM,3
1281204,"1",10,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.261000000 PM,3
1281204,"1",4,"NKA","guestUser",22-NOV-13 03.19.13.933000000 PM,"guestUser",22-NOV-13 03.15.30.261000000 PM,3
1281211,"3",5,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.756000000 PM,3
