"P_SYS_ID","P_REVAL_STARTED_IND","P_GENERAL_INFO_STAT_IND","P_NAME_ADDR_STAT_IND","P_LIC_SPEC_STAT_IND","P_FINANCIAL_STAT_IND","P_SANCTIONS_STAT_IND","P_BANKRUPTCY_STAT_IND","P_OWNERSHIP_STAT_IND","P_MANAGING_STAT_IND","P_REVAL_STAT_CD","P_REVAL_STAT_LAST_DT","P_REVAL_COMP_DT","P_REVAL_COMP_BY_NAM","L_HIBERNATE_VER_NUM","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID","G_AUD_ADD_TS"
1294570,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294639,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294376,"N","N","N","N","N","N","N","N","N","TN",07-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294582,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294652,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294659,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294660,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294541,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294586,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294531,"N","N","N","N","N","N","N","N","N","TN",31-JUL-20,," ",1,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294220,"N","N","N","N","N","N","N","N","N","TN",23-JUL-20,," ",1,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294276,"N","N","N","N","N","N","N","N","N","TN",23-JUL-20,," ",1,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294337,"N","N","N","N","N","N","N","N","N","TN",23-JUL-20,," ",1,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294320,"N","N","N","N","N","N","N","N","N","SN",04-AUG-25,," ",0,"B-Term-Prov-Trigger_3250759.00",04-AUG-25 06.01.58.000000000 PM,"B-Term-Prov-Trigger_1498410.00",17-JUL-20 06.01.22.000000000 PM
1001468,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1002813,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1004100,"N","N","N","N","N","N","N","N","N","TN",05-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1003887,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1156950,"N","N","N","N","N","N","N","N","N","FN",13-MAR-26,," ",0,"B-Term-Prov-Trigger_3250759.00",13-MAR-26 06.01.39.000000000 PM,"B-Term-Prov-Trigger_1815252.00",17-JUL-20 06.01.22.000000000 PM
1157175,"Y","N","N","N","N","N","N","N","N","ST",11-OCT-21,," ",3,"B-Term-Prov-Trigger_3250759.00",11-OCT-21 12.16.08.071000000 PM,"DEBBIELAMB",17-JUL-20 06.01.22.000000000 PM
1155570,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1152422,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1153905,"N","N","N","N","N","N","N","N","N","TN",07-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1153225,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1162299,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1162284,"N","N","N","N","N","N","N","N","N","TN",07-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1159460,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1159390,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1164526,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1164399,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1161406,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1162922,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1161385,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1165144,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1166084,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1176054,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1173518,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1173552,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1173851,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1172184,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1173870,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1176028,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1167457,"N","N","N","N","N","N","N","N","N","TN",30-JUL-24,," ",0,"B-Term-Prov-Trigger_3250759.00",30-JUL-24 06.01.40.000000000 PM,"B-Term-Prov-Trigger_966539.00",17-JUL-20 06.01.22.000000000 PM
1180311,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1180344,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1182576,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1176590,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1176591,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1175926,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1175932,"N","N","N","N","N","N","N","N","N","SN",01-AUG-20,," ",1,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1177402,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1177406,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1183582,"N","N","N","N","N","N","N","N","N","TN",03-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1186301,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1181355,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1180445,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1180466,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1277194,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1278385,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1278865,"N","N","N","N","N","N","N","N","N","TN",06-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282378,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282691,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282681,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1281147,"N","N","N","N","N","N","N","N","N","TN",07-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1287128,"N","N","N","N","N","N","N","N","N","TN",17-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294160,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294161,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294162,"N","N","N","N","N","N","N","N","N","TN",04-AUG-20,," ",2,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1000929,"N","N","N","N","N","N","N","N","N","TN",12-AUG-25,," ",0,"B-Term-Prov-Trigger_3250759.00",12-AUG-25 06.01.41.000000000 PM,"B-Term-Prov-Trigger_1509963.00",17-JUL-20 06.01.22.000000000 PM
1001286,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1001691,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1001993,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1002232,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1001967,"Y","N","N","N","N","N","N","N","N","ST",21-JUL-22,," ",1,"B-Term-Prov-Trigger_3250759.00",21-JUL-22 08.56.31.386000000 AM,"TRIDER",17-JUL-20 06.01.22.000000000 PM
1002446,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1003207,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1003804,"N","N","N","N","N","N","N","N","N","FN",31-JUL-25,," ",0,"B-Term-Prov-Trigger_3250759.00",31-JUL-25 06.01.54.000000000 PM,"B-Term-Prov-Trigger_1491947.00",17-JUL-20 06.01.22.000000000 PM
1155617,"N","N","N","N","N","N","N","N","N","SN",24-JUL-25,," ",0,"B-Term-Prov-Trigger_3250759.00",24-JUL-25 06.01.58.000000000 PM,"B-Term-Prov-Trigger_1481546.00",17-JUL-20 06.01.22.000000000 PM
1155461,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1162421,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1161521,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1168926,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1165206,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1169997,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1175867,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1172221,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1171986,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1182610,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1181856,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1181410,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1173603,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1175183,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1182741,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1183520,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1188729,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1192099,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1193314,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282930,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282836,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1282841,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1283372,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1283932,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1286213,"N","Y","Y","N","Y","","Y","Y","Y","SS",01-JUL-24,," ",1,"B-Term-Prov-Trigger_3250759.00",01-JUL-24 11.40.24.713000000 AM,"RJEFFCOTT",17-JUL-20 06.01.22.000000000 PM
1292679,"Y","N","N","N","N","N","N","N","N","ST",24-JUL-20,," ",1,"B-Term-Prov-Trigger_3250759.00",24-JUL-20 11.13.31.563000000 AM,"CHALANA",17-JUL-20 06.01.22.000000000 PM
1291873,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1292825,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1292833,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294077,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294089,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1293757,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
1294107,"N","N","N","N","N","N","N","N","N","TN",17-JUL-20,," ",0,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM,"B-Term-Prov-Trigger_3250759.00",17-JUL-20 06.01.22.000000000 PM
