"P_SYS_ID","P_OFC_HRS_SK","P_DAY_OF_WK_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","P_OFC_CLOSE_TM_TEXT","P_OFC_OPEN_TM_TEXT"
1278596,34813,"2",16,"BRENDAPEREZESCOB",11-MAR-15 09.43.40.622000000 AM,"guestUser",17-JUL-13 01.55.32.608000000 PM,"5:00pm","8:00am"
1278050,24888,"1",12,"JUDITHSZEGEDI",19-FEB-14 04.38.02.771000000 PM,"guestUser",17-JUN-13 05.29.37.533000000 PM,"7:00pm","7:00am"
1278050,24889,"2",12,"JUDITHSZEGEDI",19-FEB-14 04.38.02.771000000 PM,"guestUser",17-JUN-13 05.29.37.533000000 PM,"4:30am","8:00am"
1278050,24890,"3",12,"JUDITHSZEGEDI",19-FEB-14 04.38.02.770000000 PM,"guestUser",17-JUN-13 05.29.37.534000000 PM,"4:30pm","8:00am"
1278050,24891,"4",12,"JUDITHSZEGEDI",19-FEB-14 04.38.02.770000000 PM,"guestUser",17-JUN-13 05.29.37.534000000 PM,"7:00pm","7:00am"
1278050,24892,"5",12,"JUDITHSZEGEDI",19-FEB-14 04.38.02.770000000 PM,"guestUser",17-JUN-13 05.29.37.534000000 PM,"4:30pm","8:00am"
1278596,34814,"3",16,"BRENDAPEREZESCOB",11-MAR-15 09.43.40.622000000 AM,"guestUser",17-JUL-13 01.55.32.608000000 PM,"5:00pm","8:00am"
1278628,35460,"1",11,"JMLAGRO",15-OCT-13 03.14.54.139000000 PM,"guestUser",18-JUL-13 03.45.47.667000000 PM,"5:00pm","8:00am"
1278628,35461,"2",11,"JMLAGRO",15-OCT-13 03.14.54.139000000 PM,"guestUser",18-JUL-13 03.45.47.668000000 PM,"5:00pm","8:00am"
1278628,35462,"3",11,"JMLAGRO",15-OCT-13 03.14.54.138000000 PM,"guestUser",18-JUL-13 03.45.47.669000000 PM,"5:00pm","8:00am"
1276944,7694,"1",10,"JMLAGRO",15-OCT-13 02.43.23.730000000 PM,"guestUser",25-APR-13 02.22.52.885000000 PM,"6:00pm","7:30am"
1276944,7695,"2",10,"JMLAGRO",15-OCT-13 02.43.23.731000000 PM,"guestUser",25-APR-13 02.22.52.885000000 PM,"6:00pm","7:30am"
1276944,7696,"3",10,"JMLAGRO",15-OCT-13 02.43.23.731000000 PM,"guestUser",25-APR-13 02.22.52.886000000 PM,"6:00pm","7:30am"
1276944,7697,"4",10,"JMLAGRO",15-OCT-13 02.43.23.730000000 PM,"guestUser",25-APR-13 02.22.52.887000000 PM,"6:00pm","7:30am"
1276944,7698,"5",10,"JMLAGRO",15-OCT-13 02.43.23.730000000 PM,"guestUser",25-APR-13 02.22.52.887000000 PM,"6:00pm","7:30am"
1278598,34879,"1",10,"JMLAGRO",15-OCT-13 03.02.09.860000000 PM,"guestUser",17-JUL-13 03.37.50.725000000 PM,"5:00pm","8:00am"
1278598,34880,"2",10,"JMLAGRO",15-OCT-13 03.02.09.860000000 PM,"guestUser",17-JUL-13 03.37.50.726000000 PM,"5:00pm","8:00am"
1278598,34881,"3",10,"JMLAGRO",15-OCT-13 03.02.09.860000000 PM,"guestUser",17-JUL-13 03.37.50.727000000 PM,"5:00pm","8:00am"
1277133,10882,"1",4,"JMLAGRO",16-APR-14 11.31.03.034000000 AM,"guestUser",01-MAY-13 12.49.01.031000000 PM,"6:30pm","8:00am"
1277133,10883,"2",4,"JMLAGRO",16-APR-14 11.31.03.036000000 AM,"guestUser",01-MAY-13 12.49.01.031000000 PM,"5:00pm","8:00am"
1277133,10884,"3",4,"JMLAGRO",16-APR-14 11.31.03.035000000 AM,"guestUser",01-MAY-13 12.49.01.031000000 PM,"5:00pm","8:00am"
1276972,10647,"1",18,"JMLAGRO",16-DEC-13 10.56.05.902000000 AM,"guestUser",01-MAY-13 07.32.29.397000000 AM,"5:00pm","8:00am"
1276972,10648,"2",18,"JMLAGRO",16-DEC-13 10.56.05.903000000 AM,"guestUser",01-MAY-13 07.32.29.397000000 AM,"7:00pm","8:00am"
1276972,10649,"3",18,"JMLAGRO",16-DEC-13 10.56.05.902000000 AM,"guestUser",01-MAY-13 07.32.29.397000000 AM,"5:00pm","8:00am"
1277131,10850,"1",4,"JMLAGRO",16-APR-14 11.32.56.221000000 AM,"guestUser",01-MAY-13 12.39.02.590000000 PM,"6:30pm","8:00am"
1277131,10851,"2",4,"JMLAGRO",16-APR-14 11.32.56.220000000 AM,"guestUser",01-MAY-13 12.39.02.590000000 PM,"5:00pm","8:00am"
1277131,10852,"3",4,"JMLAGRO",16-APR-14 11.32.56.220000000 AM,"guestUser",01-MAY-13 12.39.02.590000000 PM,"5:00pm","8:00am"
1277131,10853,"4",4,"JMLAGRO",16-APR-14 11.32.56.221000000 AM,"guestUser",01-MAY-13 12.39.02.591000000 PM,"5:00pm","8:00am"
1277131,10854,"5",4,"JMLAGRO",16-APR-14 11.32.56.221000000 AM,"guestUser",01-MAY-13 12.39.02.591000000 PM,"2:00pm","8:00am"
1277133,10885,"4",4,"JMLAGRO",16-APR-14 11.31.03.035000000 AM,"guestUser",01-MAY-13 12.49.01.032000000 PM,"5:00pm","8:00am"
1277133,10886,"5",4,"JMLAGRO",16-APR-14 11.31.03.035000000 AM,"guestUser",01-MAY-13 12.49.01.034000000 PM,"5:00pm","8:00am"
1277140,10997,"1",12,"MMANYGUNS",11-MAY-15 11.11.42.417000000 AM,"guestUser",01-MAY-13 02.31.47.412000000 PM,"12:00am","12:00am"
1277140,10998,"2",12,"MMANYGUNS",11-MAY-15 11.11.42.419000000 AM,"guestUser",01-MAY-13 02.31.47.413000000 PM,"12:00am","12:00am"
1277140,10999,"3",12,"MMANYGUNS",11-MAY-15 11.11.42.419000000 AM,"guestUser",01-MAY-13 02.31.47.413000000 PM,"12:00am","12:00am"
1277140,11000,"4",12,"MMANYGUNS",11-MAY-15 11.11.42.418000000 AM,"guestUser",01-MAY-13 02.31.47.414000000 PM,"12:00am","12:00am"
1277153,11144,"1",12,"JMLAGRO",07-NOV-13 10.17.27.004000000 AM,"guestUser",02-MAY-13 08.13.38.063000000 AM,"12:00am","12:00am"
1277153,11145,"2",12,"JMLAGRO",07-NOV-13 10.17.27.003000000 AM,"guestUser",02-MAY-13 08.13.38.064000000 AM,"12:00am","12:00am"
1277153,11146,"3",12,"JMLAGRO",07-NOV-13 10.17.27.003000000 AM,"guestUser",02-MAY-13 08.13.38.065000000 AM,"12:00am","12:00am"
1277153,11147,"4",12,"JMLAGRO",07-NOV-13 10.17.27.002000000 AM,"guestUser",02-MAY-13 08.13.38.065000000 AM,"12:00am","12:00am"
1277153,11148,"5",12,"JMLAGRO",07-NOV-13 10.17.27.002000000 AM,"guestUser",02-MAY-13 08.13.38.066000000 AM,"12:00am","12:00am"
1277153,11149,"6",12,"JMLAGRO",07-NOV-13 10.17.27.004000000 AM,"guestUser",02-MAY-13 08.13.38.066000000 AM,"12:00am","12:00am"
1277153,11150,"7",12,"JMLAGRO",07-NOV-13 10.17.27.003000000 AM,"guestUser",02-MAY-13 08.13.38.066000000 AM,"12:00am","12:00am"
1277140,11001,"5",12,"MMANYGUNS",11-MAY-15 11.11.42.418000000 AM,"guestUser",01-MAY-13 02.31.47.414000000 PM,"12:00am","12:00am"
1277140,11002,"6",12,"MMANYGUNS",11-MAY-15 11.11.42.418000000 AM,"guestUser",01-MAY-13 02.31.47.414000000 PM,"12:00am","12:00am"
1277140,11003,"7",12,"MMANYGUNS",11-MAY-15 11.11.42.417000000 AM,"guestUser",01-MAY-13 02.31.47.414000000 PM,"12:00am","12:00am"
1278598,34882,"4",10,"JMLAGRO",15-OCT-13 03.02.09.861000000 PM,"guestUser",17-JUL-13 03.37.50.728000000 PM,"5:00pm","7:30am"
1278598,34883,"5",10,"JMLAGRO",15-OCT-13 03.02.09.860000000 PM,"guestUser",17-JUL-13 03.37.50.728000000 PM,"5:00pm","8:00am"
1278614,35360,"1",29,"ZOEASANDY",21-APR-14 03.17.33.683000000 PM,"guestUser",18-JUL-13 11.34.00.007000000 AM,"5:00pm","6:00am"
1278614,35361,"2",29,"ZOEASANDY",21-APR-14 03.17.33.683000000 PM,"guestUser",18-JUL-13 11.34.00.008000000 AM,"5:00pm","6:00am"
1278614,35362,"3",29,"ZOEASANDY",21-APR-14 03.17.33.683000000 PM,"guestUser",18-JUL-13 11.34.00.008000000 AM,"5:00pm","6:00am"
1277164,11172,"1",11,"JMLAGRO",07-NOV-13 10.38.31.330000000 AM,"guestUser",02-MAY-13 09.00.43.422000000 AM,"12:00am","12:00am"
1277164,11173,"2",11,"JMLAGRO",07-NOV-13 10.38.31.329000000 AM,"guestUser",02-MAY-13 09.00.43.422000000 AM,"12:00am","12:00am"
1277164,11174,"3",11,"JMLAGRO",07-NOV-13 10.38.31.329000000 AM,"guestUser",02-MAY-13 09.00.43.422000000 AM,"12:00am","12:00am"
1277164,11175,"4",11,"JMLAGRO",07-NOV-13 10.38.31.329000000 AM,"guestUser",02-MAY-13 09.00.43.422000000 AM,"12:00am","12:00am"
1277164,11176,"5",11,"JMLAGRO",07-NOV-13 10.38.31.328000000 AM,"guestUser",02-MAY-13 09.00.43.425000000 AM,"12:00am","12:00am"
1277164,11177,"6",11,"JMLAGRO",07-NOV-13 10.38.31.330000000 AM,"guestUser",02-MAY-13 09.00.43.425000000 AM,"12:00am","12:00am"
1277164,11178,"7",11,"JMLAGRO",07-NOV-13 10.38.31.330000000 AM,"guestUser",02-MAY-13 09.00.43.425000000 AM,"12:00am","12:00am"
1278614,35363,"4",29,"ZOEASANDY",21-APR-14 03.17.33.683000000 PM,"guestUser",18-JUL-13 11.34.00.009000000 AM,"5:00pm","6:00am"
1277225,12119,"1",11,"JMLAGRO",07-NOV-13 11.00.12.076000000 AM,"guestUser",03-MAY-13 11.14.09.727000000 AM,"12:00am","12:00am"
1277225,12120,"2",11,"JMLAGRO",07-NOV-13 11.00.12.075000000 AM,"guestUser",03-MAY-13 11.14.09.727000000 AM,"12:00am","12:00am"
1277036,12033,"1",14,"JMLAGRO",26-DEC-13 08.05.27.411000000 AM,"guestUser",02-MAY-13 05.16.20.683000000 PM,"5:00pm","8:30am"
1277036,12034,"2",14,"JMLAGRO",26-DEC-13 08.05.27.410000000 AM,"guestUser",02-MAY-13 05.16.20.685000000 PM,"5:00pm","8:30am"
1277036,12035,"3",14,"JMLAGRO",26-DEC-13 08.05.27.411000000 AM,"guestUser",02-MAY-13 05.16.20.685000000 PM,"5:00pm","8:30am"
1277036,12036,"4",14,"JMLAGRO",26-DEC-13 08.05.27.411000000 AM,"guestUser",02-MAY-13 05.16.20.687000000 PM,"5:00pm","8:30am"
1277036,12037,"5",14,"JMLAGRO",26-DEC-13 08.05.27.411000000 AM,"guestUser",02-MAY-13 05.16.20.687000000 PM,"5:00pm","8:30am"
1277210,12068,"1",2,"KWOODALL",20-JUN-14 10.50.35.412000000 AM,"guestUser",03-MAY-13 10.06.53.781000000 AM,"5:30pm","8:30am"
1277210,12069,"2",2,"KWOODALL",20-JUN-14 10.50.35.412000000 AM,"guestUser",03-MAY-13 10.06.53.781000000 AM,"5:30pm","8:30am"
1277210,12070,"3",2,"KWOODALL",20-JUN-14 10.50.35.412000000 AM,"guestUser",03-MAY-13 10.06.53.781000000 AM,"5:30pm","8:30am"
1277210,12071,"4",2,"KWOODALL",20-JUN-14 10.50.35.412000000 AM,"guestUser",03-MAY-13 10.06.53.781000000 AM,"5:30pm","8:30am"
1277210,12072,"5",2,"KWOODALL",20-JUN-14 10.50.35.411000000 AM,"guestUser",03-MAY-13 10.06.53.782000000 AM,"5:30pm","8:30am"
1277210,12073,"6",2,"KWOODALL",20-JUN-14 10.50.35.413000000 AM,"guestUser",03-MAY-13 10.06.53.782000000 AM,"3:00pm","9:00am"
1277225,12121,"3",11,"JMLAGRO",07-NOV-13 11.00.12.075000000 AM,"guestUser",03-MAY-13 11.14.09.727000000 AM,"12:00am","12:00am"
1277225,12122,"4",11,"JMLAGRO",07-NOV-13 11.00.12.074000000 AM,"guestUser",03-MAY-13 11.14.09.727000000 AM,"12:00am","12:00am"
1278614,35364,"5",29,"ZOEASANDY",21-APR-14 03.17.33.682000000 PM,"guestUser",18-JUL-13 11.34.00.009000000 AM,"5:00pm","6:00am"
1277225,12123,"5",11,"JMLAGRO",07-NOV-13 11.00.12.076000000 AM,"guestUser",03-MAY-13 11.14.09.727000000 AM,"12:00am","12:00am"
1277225,12124,"6",11,"JMLAGRO",07-NOV-13 11.00.12.076000000 AM,"guestUser",03-MAY-13 11.14.09.728000000 AM,"12:00am","12:00am"
1277225,12125,"7",11,"JMLAGRO",07-NOV-13 11.00.12.075000000 AM,"guestUser",03-MAY-13 11.14.09.728000000 AM,"12:00am","12:00am"
1277077,9599,"6",15,"PJHEID",24-FEB-14 10.18.25.333000000 AM,"guestUser",29-APR-13 01.21.05.769000000 PM,"12:00am","12:00am"
1277077,9600,"7",15,"PJHEID",24-FEB-14 10.18.25.333000000 AM,"guestUser",29-APR-13 01.21.05.769000000 PM,"12:00am","12:00am"
1277212,12890,"1",19,"CAROLREEVES",17-JUN-15 03.07.48.599000000 PM,"guestUser",06-MAY-13 10.38.25.326000000 AM,"5:00pm","9:00am"
1276977,6070,"1",9,"JMLAGRO",20-MAY-15 07.31.01.869000000 AM,"guestUser",23-APR-13 01.39.27.716000000 PM,"5:00pm","8:00am"
1276977,6071,"2",9,"JMLAGRO",20-MAY-15 07.31.01.868000000 AM,"guestUser",23-APR-13 01.39.27.717000000 PM,"5:00pm","8:00am"
1276977,6072,"3",9,"JMLAGRO",20-MAY-15 07.31.01.870000000 AM,"guestUser",23-APR-13 01.39.27.717000000 PM,"5:00pm","8:00am"
1276977,6073,"4",9,"JMLAGRO",20-MAY-15 07.31.01.869000000 AM,"guestUser",23-APR-13 01.39.27.717000000 PM,"5:00pm","8:00am"
1276977,6074,"5",9,"JMLAGRO",20-MAY-15 07.31.01.869000000 AM,"guestUser",23-APR-13 01.39.27.718000000 PM,"4:00pm","8:00am"
1278672,36051,"1",15,"USHASHA",23-JUN-15 10.20.19.185000000 AM,"guestUser",23-JUL-13 09.28.37.217000000 AM,"5:00pm","8:00am"
1278672,36052,"2",15,"USHASHA",23-JUN-15 10.20.19.184000000 AM,"guestUser",23-JUL-13 09.28.37.217000000 AM,"5:00pm","8:00am"
1277234,12215,"1",5,"SHERSAYLER",09-APR-14 05.37.36.504000000 PM,"guestUser",03-MAY-13 12.53.23.748000000 PM,"4:00pm","8:30am"
1277234,12216,"2",5,"SHERSAYLER",09-APR-14 05.37.36.505000000 PM,"guestUser",03-MAY-13 12.53.23.749000000 PM,"4:00pm","8:30am"
1277234,12217,"4",5,"SHERSAYLER",09-APR-14 05.37.36.504000000 PM,"guestUser",03-MAY-13 12.53.23.749000000 PM,"4:00pm","8:30am"
1277234,12218,"5",5,"SHERSAYLER",09-APR-14 05.37.36.504000000 PM,"guestUser",03-MAY-13 12.53.23.750000000 PM,"4:00pm","8:30am"
1277212,12891,"2",19,"CAROLREEVES",17-JUN-15 03.07.48.598000000 PM,"guestUser",06-MAY-13 10.38.25.327000000 AM,"5:00pm","9:00am"
1277212,12892,"3",19,"CAROLREEVES",17-JUN-15 03.07.48.598000000 PM,"guestUser",06-MAY-13 10.38.25.327000000 AM,"5:00pm","9:00am"
1277212,12893,"4",19,"CAROLREEVES",17-JUN-15 03.07.48.598000000 PM,"guestUser",06-MAY-13 10.38.25.327000000 AM,"5:00pm","9:00am"
1277212,12894,"5",19,"CAROLREEVES",17-JUN-15 03.07.48.599000000 PM,"guestUser",06-MAY-13 10.38.25.327000000 AM,"5:00pm","9:00am"
1277342,13457,"1",12,"JMLAGRO",07-NOV-13 03.03.48.664000000 PM,"guestUser",07-MAY-13 01.41.43.669000000 PM,"12:00am","12:00am"
1277342,13458,"2",12,"JMLAGRO",07-NOV-13 03.03.48.664000000 PM,"guestUser",07-MAY-13 01.41.43.669000000 PM,"12:00am","12:00am"
1277342,13459,"3",12,"JMLAGRO",07-NOV-13 03.03.48.666000000 PM,"guestUser",07-MAY-13 01.41.43.669000000 PM,"12:00am","12:00am"
1277342,13460,"4",12,"JMLAGRO",07-NOV-13 03.03.48.665000000 PM,"guestUser",07-MAY-13 01.41.43.670000000 PM,"12:00am","12:00am"
1277342,13461,"5",12,"JMLAGRO",07-NOV-13 03.03.48.665000000 PM,"guestUser",07-MAY-13 01.41.43.670000000 PM,"12:00am","12:00am"
1277343,13484,"1",14,"JMLAGRO",10-APR-14 10.28.44.598000000 AM,"guestUser",07-MAY-13 02.01.27.203000000 PM,"5:00pm","8:30am"
1277343,13485,"2",14,"JMLAGRO",10-APR-14 10.28.44.597000000 AM,"guestUser",07-MAY-13 02.01.27.203000000 PM,"5:00pm","8:00am"
1277342,13462,"6",12,"JMLAGRO",07-NOV-13 03.03.48.665000000 PM,"guestUser",07-MAY-13 01.41.43.670000000 PM,"12:00am","12:00am"
1277342,13463,"7",12,"JMLAGRO",07-NOV-13 03.03.48.664000000 PM,"guestUser",07-MAY-13 01.41.43.670000000 PM,"12:00am","12:00am"
1277343,13486,"3",14,"JMLAGRO",10-APR-14 10.28.44.597000000 AM,"guestUser",07-MAY-13 02.01.27.204000000 PM,"5:00pm","8:30am"
1277343,13487,"4",14,"JMLAGRO",10-APR-14 10.28.44.598000000 AM,"guestUser",07-MAY-13 02.01.27.205000000 PM,"6:00pm","8:30am"
1277343,13488,"5",14,"JMLAGRO",10-APR-14 10.28.44.598000000 AM,"guestUser",07-MAY-13 02.01.27.205000000 PM,"5:00pm","8:30am"
1277431,14372,"1",1,"PJHEID",07-DEC-13 09.08.00.017000000 AM,"guestUser",13-MAY-13 12.41.36.156000000 PM,"5:30pm","9:00am"
1277431,14373,"2",1,"PJHEID",07-DEC-13 09.08.00.016000000 AM,"guestUser",13-MAY-13 12.41.36.156000000 PM,"5:30pm","9:00am"
1277431,14374,"3",1,"PJHEID",07-DEC-13 09.08.00.015000000 AM,"guestUser",13-MAY-13 12.41.36.156000000 PM,"5:30pm","9:00am"
1277431,14375,"4",1,"PJHEID",07-DEC-13 09.08.00.015000000 AM,"guestUser",13-MAY-13 12.41.36.156000000 PM,"5:30pm","9:00am"
1277307,14238,"1",18,"PJHEID",03-APR-14 10.28.24.424000000 PM,"guestUser",10-MAY-13 01.51.19.672000000 PM,"10:00pm","7:00am"
1277307,14239,"2",18,"PJHEID",03-APR-14 10.28.24.424000000 PM,"guestUser",10-MAY-13 01.51.19.672000000 PM,"10:00pm","7:00am"
1277307,14240,"3",18,"PJHEID",03-APR-14 10.28.24.425000000 PM,"guestUser",10-MAY-13 01.51.19.672000000 PM,"10:00pm","7:00am"
1277307,14241,"4",18,"PJHEID",03-APR-14 10.28.24.425000000 PM,"guestUser",10-MAY-13 01.51.19.673000000 PM,"10:00pm","7:00am"
1277307,14242,"5",18,"PJHEID",03-APR-14 10.28.24.424000000 PM,"guestUser",10-MAY-13 01.51.19.673000000 PM,"10:00pm","7:00am"
1277431,14376,"5",1,"PJHEID",07-DEC-13 09.08.00.014000000 AM,"guestUser",13-MAY-13 12.41.36.159000000 PM,"5:30pm","9:00am"
1277426,14253,"1",1,"JMLAGRO",19-SEP-13 08.42.37.148000000 AM,"guestUser",10-MAY-13 02.00.21.030000000 PM,"4:30pm","8:00am"
1277426,14254,"2",1,"JMLAGRO",19-SEP-13 08.42.37.148000000 AM,"guestUser",10-MAY-13 02.00.21.031000000 PM,"4:30pm","8:00am"
1277426,14255,"3",1,"JMLAGRO",19-SEP-13 08.42.37.148000000 AM,"guestUser",10-MAY-13 02.00.21.031000000 PM,"4:30pm","8:00am"
1277426,14256,"4",1,"JMLAGRO",19-SEP-13 08.42.37.147000000 AM,"guestUser",10-MAY-13 02.00.21.033000000 PM,"4:30pm","8:00am"
1277426,14257,"5",1,"JMLAGRO",19-SEP-13 08.42.37.148000000 AM,"guestUser",10-MAY-13 02.00.21.033000000 PM,"4:30pm","8:00am"
1277542,15102,"1",6,"PJHEID",24-NOV-13 09.17.00.657000000 PM,"guestUser",15-MAY-13 11.21.33.325000000 AM,"6:00pm","8:00am"
1277542,15103,"2",6,"PJHEID",24-NOV-13 09.17.00.657000000 PM,"guestUser",15-MAY-13 11.21.33.325000000 AM,"6:00pm","8:00am"
1277520,14700,"1",10,"ZOEASANDY",30-APR-14 11.39.42.263000000 AM,"guestUser",14-MAY-13 02.56.09.009000000 PM,"8:00pm","8:00am"
1277520,14701,"2",10,"ZOEASANDY",30-APR-14 11.39.42.263000000 AM,"guestUser",14-MAY-13 02.56.09.009000000 PM,"8:00pm","8:00am"
1277542,15104,"3",6,"PJHEID",24-NOV-13 09.17.00.658000000 PM,"guestUser",15-MAY-13 11.21.33.326000000 AM,"6:00pm","8:00am"
1277431,14377,"6",1,"PJHEID",07-DEC-13 09.08.00.013000000 AM,"guestUser",13-MAY-13 12.41.36.159000000 PM,"12:00pm","9:00am"
1277228,14654,"1",6,"JLWILKE",14-MAY-14 12.55.27.824000000 PM,"guestUser",14-MAY-13 02.17.48.392000000 PM,"5:00pm","8:00am"
1276984,14418,"1",17,"JMLAGRO",10-FEB-14 11.07.34.204000000 AM,"guestUser",13-MAY-13 02.53.18.093000000 PM,"5:00pm","8:00am"
1276984,14419,"2",17,"JMLAGRO",10-FEB-14 11.07.34.203000000 AM,"guestUser",13-MAY-13 02.53.18.094000000 PM,"5:00pm","8:00am"
1276984,14420,"3",17,"JMLAGRO",10-FEB-14 11.07.34.203000000 AM,"guestUser",13-MAY-13 02.53.18.094000000 PM,"5:00pm","8:00am"
1276984,14421,"4",17,"JMLAGRO",10-FEB-14 11.07.34.203000000 AM,"guestUser",13-MAY-13 02.53.18.094000000 PM,"5:00pm","8:00am"
1276984,14422,"5",17,"JMLAGRO",10-FEB-14 11.07.34.204000000 AM,"guestUser",13-MAY-13 02.53.18.094000000 PM,"4:00pm","8:00am"
1277228,14655,"2",6,"JLWILKE",14-MAY-14 12.55.27.824000000 PM,"guestUser",14-MAY-13 02.17.48.393000000 PM,"5:00pm","8:00am"
1277228,14656,"3",6,"JLWILKE",14-MAY-14 12.55.27.823000000 PM,"guestUser",14-MAY-13 02.17.48.393000000 PM,"5:00pm","8:00am"
1277228,14657,"4",6,"JLWILKE",14-MAY-14 12.55.27.823000000 PM,"guestUser",14-MAY-13 02.17.48.394000000 PM,"5:00pm","8:00am"
1277228,14658,"5",6,"JLWILKE",14-MAY-14 12.55.27.824000000 PM,"guestUser",14-MAY-13 02.17.48.394000000 PM,"4:00pm","8:00am"
1277542,15105,"4",6,"PJHEID",24-NOV-13 09.17.00.658000000 PM,"guestUser",15-MAY-13 11.21.33.326000000 AM,"6:00pm","8:00am"
1277542,15106,"5",6,"PJHEID",24-NOV-13 09.17.00.657000000 PM,"guestUser",15-MAY-13 11.21.33.327000000 AM,"6:00pm","8:00am"
1277600,15228,"1",1,"NMAIER",04-DEC-13 11.17.56.747000000 AM,"guestUser",16-MAY-13 09.51.09.702000000 AM,"6:00pm","7:30am"
1277600,15229,"2",1,"NMAIER",04-DEC-13 11.17.56.747000000 AM,"guestUser",16-MAY-13 09.51.09.702000000 AM,"6:00pm","7:30am"
1277600,15230,"3",1,"NMAIER",04-DEC-13 11.17.56.748000000 AM,"guestUser",16-MAY-13 09.51.09.702000000 AM,"6:00pm","7:30am"
1277600,15231,"4",1,"NMAIER",04-DEC-13 11.17.56.747000000 AM,"guestUser",16-MAY-13 09.51.09.703000000 AM,"6:00pm","7:30am"
1277600,15232,"5",1,"NMAIER",04-DEC-13 11.17.56.747000000 AM,"guestUser",16-MAY-13 09.51.09.703000000 AM,"6:00pm","7:30am"
1278672,36053,"3",15,"USHASHA",23-JUN-15 10.20.19.184000000 AM,"guestUser",23-JUL-13 09.28.37.217000000 AM,"5:00pm","8:00am"
1278672,36054,"4",15,"USHASHA",23-JUN-15 10.20.19.184000000 AM,"guestUser",23-JUL-13 09.28.37.218000000 AM,"5:00pm","8:00am"
1278672,36055,"5",15,"USHASHA",23-JUN-15 10.20.19.184000000 AM,"guestUser",23-JUL-13 09.28.37.218000000 AM,"5:00pm","8:00am"
1278649,36092,"1",17,"MMANYGUNS",30-MAR-15 04.41.23.172000000 PM,"guestUser",23-JUL-13 09.48.15.675000000 AM,"5:00pm","8:00am"
1278649,36093,"2",17,"MMANYGUNS",30-MAR-15 04.41.23.172000000 PM,"guestUser",23-JUL-13 09.48.15.675000000 AM,"5:00pm","8:00am"
1277114,15262,"1",17,"JMLAGRO",04-NOV-13 07.41.16.269000000 AM,"guestUser",16-MAY-13 11.26.20.915000000 AM,"6:00pm","8:00am"
1277114,15263,"2",17,"JMLAGRO",04-NOV-13 07.41.16.269000000 AM,"guestUser",16-MAY-13 11.26.20.915000000 AM,"6:00pm","8:00am"
1277114,15264,"3",17,"JMLAGRO",04-NOV-13 07.41.16.269000000 AM,"guestUser",16-MAY-13 11.26.20.916000000 AM,"6:00pm","8:00am"
1277114,15265,"4",17,"JMLAGRO",04-NOV-13 07.41.16.268000000 AM,"guestUser",16-MAY-13 11.26.20.916000000 AM,"6:00pm","8:00am"
1277114,15266,"5",17,"JMLAGRO",04-NOV-13 07.41.16.268000000 AM,"guestUser",16-MAY-13 11.26.20.917000000 AM,"12:00pm","8:00am"
1277574,15436,"1",8,"JMLAGRO",06-FEB-14 07.50.15.809000000 AM,"guestUser",17-MAY-13 11.53.51.718000000 AM,"4:30pm","8:30am"
1277574,15437,"2",8,"JMLAGRO",06-FEB-14 07.50.15.808000000 AM,"guestUser",17-MAY-13 11.53.51.718000000 AM,"4:30pm","8:30am"
1277574,15438,"3",8,"JMLAGRO",06-FEB-14 07.50.15.808000000 AM,"guestUser",17-MAY-13 11.53.51.718000000 AM,"4:30pm","8:30am"
1277574,15439,"4",8,"JMLAGRO",06-FEB-14 07.50.15.811000000 AM,"guestUser",17-MAY-13 11.53.51.718000000 AM,"4:30pm","8:30am"
1278649,36094,"3",17,"MMANYGUNS",30-MAR-15 04.41.23.173000000 PM,"guestUser",23-JUL-13 09.48.15.676000000 AM,"5:00pm","8:00am"
1278649,36095,"4",17,"MMANYGUNS",30-MAR-15 04.41.23.173000000 PM,"guestUser",23-JUL-13 09.48.15.676000000 AM,"5:00pm","8:00am"
1278649,36096,"5",17,"MMANYGUNS",30-MAR-15 04.41.23.173000000 PM,"guestUser",23-JUL-13 09.48.15.676000000 AM,"5:00pm","8:00am"
1278649,36097,"6",17,"MMANYGUNS",30-MAR-15 04.41.23.172000000 PM,"guestUser",23-JUL-13 09.48.15.677000000 AM,"12:00pm","10:00am"
1277725,17597,"1",10,"JMLAGRO",13-JAN-14 08.12.07.712000000 AM,"guestUser",22-MAY-13 01.09.09.690000000 PM,"6:00pm","8:00am"
1277725,17598,"2",10,"JMLAGRO",13-JAN-14 08.12.07.711000000 AM,"guestUser",22-MAY-13 01.09.09.690000000 PM,"6:00pm","8:00am"
1277725,17599,"3",10,"JMLAGRO",13-JAN-14 08.12.07.710000000 AM,"guestUser",22-MAY-13 01.09.09.691000000 PM,"6:00pm","8:00am"
1277725,17600,"4",10,"JMLAGRO",13-JAN-14 08.12.07.709000000 AM,"guestUser",22-MAY-13 01.09.09.691000000 PM,"6:00pm","8:00am"
1277725,17601,"5",10,"JMLAGRO",13-JAN-14 08.12.07.712000000 AM,"guestUser",22-MAY-13 01.09.09.691000000 PM,"1:00pm","8:00am"
1277540,14883,"1",6,"PJHEID",30-NOV-13 07.51.13.521000000 PM,"guestUser",14-MAY-13 04.39.30.976000000 PM,"5:30pm","7:30am"
1277540,14884,"2",6,"PJHEID",30-NOV-13 07.51.13.523000000 PM,"guestUser",14-MAY-13 04.39.30.976000000 PM,"5:30pm","7:30am"
