"P_SYS_ID","P_NW_PART_SK","R_NW_ID","P_NW_BEG_DT","P_NW_END_DT","P_NW_STAT_CD","P_NWST_RSN_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000026,1000158,"DDS",12-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000026,1000159,"DOCR",12-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000026,1000160,"MCAID",12-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000027,1000162,"ATYPICAL",20-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000027,1000163,"CSHS",20-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000027,1000164,"DDS",20-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000027,1000165,"DOCR",20-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000027,1000166,"MCAID",20-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000028,1000168,"ATYPICAL",23-FEB-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000028,1000169,"CSHS",23-FEB-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000028,1000170,"DDS",23-FEB-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000028,1000171,"DOCR",23-FEB-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000028,1000172,"MCAID",23-FEB-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000029,1000174,"ATYPICAL",09-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000029,1000175,"CSHS",09-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000029,1000176,"DDS",09-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000029,1000177,"DOCR",09-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000029,1000178,"MCAID",09-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000030,1000180,"ATYPICAL",01-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000030,1000181,"CSHS",01-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000030,1000182,"DDS",01-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000030,1000183,"DOCR",01-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000030,1000184,"MCAID",01-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000031,1000188,"DDS",22-JUL-10,30-SEP-13,"00","",7,"THENDERSON",21-AUG-15 10.56.02.914000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000032,1000192,"ATYPICAL",09-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000032,1000193,"CSHS",09-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000032,1000194,"DDS",09-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000032,1000195,"DOCR",09-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000032,1000196,"MCAID",09-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000033,1000198,"ATYPICAL",16-JAN-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000033,1000199,"CSHS",16-JAN-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000033,1000200,"DDS",16-JAN-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000033,1000201,"DOCR",16-JAN-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000033,1000202,"MCAID",16-JAN-11,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000034,1000204,"ATYPICAL",23-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000034,1000205,"CSHS",23-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000034,1000206,"DDS",23-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000034,1000207,"DOCR",23-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000034,1000208,"MCAID",23-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000035,1000210,"ATYPICAL",31-JAN-11,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000035,1000211,"CSHS",31-JAN-11,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000035,1000212,"DDS",31-JAN-11,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000035,1000213,"DOCR",31-JAN-11,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000035,1000214,"MCAID",31-JAN-11,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000000,1000000,"ATYPICAL",06-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000000,1000001,"CSHS",06-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000000,1000002,"DDS",06-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000000,1000003,"DOCR",06-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000000,1000004,"MCAID",06-SEP-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000001,1000006,"ATYPICAL",03-DEC-09,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000001,1000007,"CSHS",03-DEC-09,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000001,1000008,"DDS",03-DEC-09,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000001,1000009,"DOCR",03-DEC-09,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000001,1000010,"MCAID",03-DEC-09,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000002,1000012,"ATYPICAL",23-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000002,1000013,"CSHS",23-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000002,1000014,"DDS",23-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000002,1000015,"DOCR",23-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000002,1000016,"MCAID",23-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000003,1000020,"DDS",05-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000004,1000026,"DDS",14-MAY-10,30-SEP-13,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000005,1000030,"ATYPICAL",01-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000005,1000031,"CSHS",01-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000005,1000032,"DDS",01-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000005,1000033,"DOCR",01-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000005,1000034,"MCAID",01-NOV-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000006,1000036,"ATYPICAL",30-JUL-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000006,1000037,"CSHS",30-JUL-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000006,1000038,"DDS",30-JUL-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000006,1000039,"DOCR",30-JUL-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000006,1000040,"MCAID",30-JUL-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000007,1000042,"ATYPICAL",10-JUN-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000007,1000043,"CSHS",10-JUN-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000007,1000044,"DDS",10-JUN-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000007,1000045,"DOCR",10-JUN-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000007,1000046,"MCAID",10-JUN-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000008,1000048,"ATYPICAL",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000008,1000049,"CSHS",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000008,1000050,"DDS",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000008,1000051,"DOCR",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000008,1000052,"MCAID",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000009,1000054,"ATYPICAL",16-JUN-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000009,1000055,"CSHS",16-JUN-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000009,1000056,"DDS",16-JUN-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000009,1000057,"DOCR",16-JUN-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000009,1000058,"MCAID",16-JUN-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000010,1000060,"ATYPICAL",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000010,1000061,"CSHS",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000010,1000062,"DDS",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000010,1000063,"DOCR",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000010,1000064,"MCAID",26-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000011,1000066,"ATYPICAL",04-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000011,1000067,"CSHS",04-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000011,1000068,"DDS",04-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000011,1000069,"DOCR",04-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000011,1000070,"MCAID",04-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000012,1000072,"ATYPICAL",30-SEP-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000012,1000073,"CSHS",30-SEP-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000012,1000074,"DDS",30-SEP-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000012,1000075,"DOCR",30-SEP-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000012,1000076,"MCAID",30-SEP-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000013,1000078,"ATYPICAL",10-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000013,1000079,"CSHS",10-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000013,1000080,"DDS",10-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000013,1000081,"DOCR",10-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000013,1000082,"MCAID",10-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000014,1000084,"ATYPICAL",25-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000014,1000085,"CSHS",25-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000014,1000086,"DDS",25-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000014,1000087,"DOCR",25-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000014,1000088,"MCAID",25-OCT-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000015,1000090,"ATYPICAL",04-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000015,1000091,"CSHS",04-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000015,1000092,"DDS",04-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000015,1000093,"DOCR",04-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000015,1000094,"MCAID",04-DEC-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000016,1000096,"ATYPICAL",06-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000016,1000097,"CSHS",06-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000016,1000098,"DDS",06-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000016,1000099,"DOCR",06-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000016,1000100,"MCAID",06-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000017,1000102,"ATYPICAL",16-NOV-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000017,1000103,"CSHS",16-NOV-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000017,1000104,"DDS",16-NOV-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000017,1000105,"DOCR",16-NOV-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000017,1000106,"MCAID",16-NOV-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000018,1000108,"ATYPICAL",20-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000018,1000109,"CSHS",20-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000018,1000110,"DDS",20-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000018,1000111,"DOCR",20-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000018,1000112,"MCAID",20-AUG-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000019,1000114,"ATYPICAL",09-JUL-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000019,1000115,"CSHS",09-JUL-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000019,1000116,"DDS",09-JUL-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000019,1000117,"DOCR",09-JUL-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000019,1000118,"MCAID",09-JUL-10,04-OCT-15,"00","",0,"CR1906_SET_ENDDT_4OCT15",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000020,1000122,"DDS",01-JUN-10,30-SEP-13,"00","",1,"MMANYGUNS",10-MAR-15 12.04.55.426000000 PM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
1000021,1000126,"ATYPICAL",13-AUG-10,31-DEC-11,"00","",0,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM,"Provider Conversion",28-MAR-13 03.57.29.000000000 AM
