"P_SYS_ID","P_ISP_IND","P_VND_NAM","P_BLNG_AGENT_NAM","W_SFTWR_NAM","W_VER_ID","W_SFTWR_PRTCL_CD","G_CMN_ENTY_SK","G_NOTE_SET_SK","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","W_TXN_DRCTN_CD"
1278530,"Y","","","","","  ",11355178,,6,"GUESTUSER",15-JUL-13 09.45.43.054000000 AM,"GUESTUSER",12-JUL-13 04.22.21.547000000 PM,""
1278537,"Y","","","","","  ",11355217,,3,"GUESTUSER",23-MAY-14 12.15.38.794000000 PM,"GUESTUSER",15-JUL-13 08.56.45.971000000 AM,""
1278540,"N","","GATEWAY EDI, LLC","","","  ",11355222,,0,"GUESTUSER",15-JUL-13 09.52.36.635000000 AM,"GUESTUSER",15-JUL-13 09.52.36.635000000 AM,""
1278531,"N","Computer Rx Pharmacy Software","","WinRx","22.3","2",11355194,,6,"GUESTUSER",16-JUL-13 10.30.16.265000000 AM,"GUESTUSER",15-JUL-13 10.00.59.839000000 AM,""
1278536,"N","Computer Rx Pharmacy Software","","WinRx","22.3","2",11355216,,6,"GUESTUSER",16-JUL-13 10.29.45.151000000 AM,"GUESTUSER",15-JUL-13 10.31.58.357000000 AM,""
1278542,"N","","eProvider Solutions","","","  ",11355261,,4,"GUESTUSER",15-JUL-13 12.22.49.918000000 PM,"GUESTUSER",15-JUL-13 12.16.38.804000000 PM,""
1278534,"N","","Zirmed","","","  ",11355210,,5,"GUESTUSER",15-JUL-13 02.26.49.562000000 PM,"GUESTUSER",15-JUL-13 02.17.45.434000000 PM,""
1278547,"Y","","","","","  ",11355312,,0,"GUESTUSER",15-JUL-13 02.20.33.878000000 PM,"GUESTUSER",15-JUL-13 02.20.33.878000000 PM,""
1278549,"N","relay health","","epremis","4.3","4",11355314,,8,"GUESTUSER",29-OCT-13 09.06.02.416000000 AM,"GUESTUSER",15-JUL-13 03.05.15.736000000 PM,""
1278552,"N","","caremedic","","","  ",11355327,,3,"GUESTUSER",15-JUL-13 03.58.28.714000000 PM,"GUESTUSER",15-JUL-13 03.53.39.496000000 PM,""
1278551,"N","","Zirmed","","","  ",11355326,,5,"GUESTUSER",16-JUL-13 08.36.02.028000000 AM,"GUESTUSER",15-JUL-13 04.09.07.033000000 PM,""
1278553,"N","","Hill Top Home of Comfort","","","  ",11355328,,6,"GUESTUSER",01-AUG-13 05.24.43.066000000 PM,"GUESTUSER",15-JUL-13 04.16.22.216000000 PM,""
1278121,"N","","EMDEON","","","  ",11353058,,0,"GUESTUSER",16-JUL-13 08.21.07.176000000 AM,"GUESTUSER",16-JUL-13 08.21.07.176000000 AM,""
1278561,"N","Noridian","","PC Ace","32","2",11355384,,3,"GUESTUSER",16-JUL-13 10.33.06.402000000 AM,"GUESTUSER",16-JUL-13 10.28.55.626000000 AM,""
1278566,"Y","","","","","  ",11355414,,1,"GUESTUSER",16-JUL-13 11.11.37.813000000 AM,"GUESTUSER",16-JUL-13 11.11.25.471000000 AM,""
1278565,"N","Noridian","","PC Ace","32","2",11355412,,2,"GUESTUSER",16-JUL-13 11.33.39.045000000 AM,"GUESTUSER",16-JUL-13 11.17.13.635000000 AM,""
1278567,"N","","eProvider Solutions","","","  ",11355440,,6,"GUESTUSER",16-JUL-13 11.46.32.644000000 AM,"GUESTUSER",16-JUL-13 11.44.35.666000000 AM,""
1278472,"N","","Gateway EDI","","","  ",11354798,,5,"GUESTUSER",16-JUL-13 12.15.50.182000000 PM,"GUESTUSER",16-JUL-13 12.04.52.533000000 PM,""
1277131,"N","","RelayHealth","","","  ",11349131,,0,"GUESTUSER",16-JUL-13 01.16.05.858000000 PM,"GUESTUSER",16-JUL-13 01.16.05.858000000 PM,""
1277132,"N","","RelayHealth","","","  ",11349133,,0,"GUESTUSER",16-JUL-13 01.16.06.144000000 PM,"GUESTUSER",16-JUL-13 01.16.06.144000000 PM,""
1277133,"N","","RelayHealth","","","  ",11349135,,0,"GUESTUSER",16-JUL-13 01.16.06.427000000 PM,"GUESTUSER",16-JUL-13 01.16.06.427000000 PM,""
1276784,"Y","","","","","  ",11347728,,14,"GUESTUSER",11-JUN-13 03.45.16.280000000 PM,"GUESTUSER",10-APR-13 02.23.56.260000000 PM,""
1276894,"Y","","","","","  ",11348236,,0,"GUESTUSER",19-APR-13 01.37.36.654000000 PM,"GUESTUSER",19-APR-13 01.37.36.654000000 PM,""
1276890,"Y","","","","","  ",11348186,,0,"GUESTUSER",19-APR-13 01.37.36.932000000 PM,"GUESTUSER",19-APR-13 01.37.36.932000000 PM,""
1276893,"Y","","","","","  ",11348215,,0,"GUESTUSER",19-APR-13 01.37.37.158000000 PM,"GUESTUSER",19-APR-13 01.37.37.158000000 PM,""
1276895,"Y","","","","","  ",11348241,,0,"GUESTUSER",19-APR-13 01.37.37.443000000 PM,"GUESTUSER",19-APR-13 01.37.37.443000000 PM,""
1276896,"Y","","","","","  ",11348244,,0,"GUESTUSER",19-APR-13 01.37.37.667000000 PM,"GUESTUSER",19-APR-13 01.37.37.667000000 PM,""
1276909,"N","","RelayHealth","","","  ",11348282,,4,"GUESTUSER",19-APR-13 01.50.36.736000000 PM,"GUESTUSER",19-APR-13 01.49.19.482000000 PM,""
1276985,"Y","","","","","  ",11348592,,2,"GUESTUSER",23-APR-13 06.18.14.262000000 PM,"GUESTUSER",23-APR-13 06.13.29.796000000 PM,""
1277021,"Y","","","","","  ",11348728,,3,"GUESTUSER",25-APR-13 12.21.55.698000000 PM,"GUESTUSER",25-APR-13 12.19.39.618000000 PM,""
1277027,"Y","","","","","  ",11348767,,51,"GUESTUSER",25-APR-13 01.36.40.881000000 PM,"GUESTUSER",25-APR-13 01.37.29.247000000 PM,""
1277022,"N","PC-ACE","","PC-ACE Pro32","13.03","4",11348752,,31,"GUESTUSER",22-AUG-13 11.54.07.327000000 AM,"GUESTUSER",25-APR-13 01.37.56.068000000 PM,""
1277055,"N","","Emdeon","","","  ",11348902,,12,"GUESTUSER",26-APR-13 03.29.37.582000000 PM,"GUESTUSER",26-APR-13 02.18.16.365000000 PM,""
1277056,"N","Noridian","","PCACE","32","2",11348903,,6,"GUESTUSER",26-APR-13 02.32.53.137000000 PM,"GUESTUSER",26-APR-13 02.22.49.469000000 PM,""
1277061,"Y","","","","","  ",11348921,,10,"GUESTUSER",18-JUL-13 10.00.46.443000000 AM,"GUESTUSER",26-APR-13 02.33.40.943000000 PM,""
1277137,"Y","","","","","  ",11349142,,1,"GUESTUSER",01-MAY-13 01.22.23.795000000 PM,"GUESTUSER",01-MAY-13 01.22.45.861000000 PM,""
1277182,"Y","","","","","  ",11349263,,0,"GUESTUSER",02-MAY-13 11.10.31.550000000 AM,"GUESTUSER",02-MAY-13 11.10.31.550000000 AM,""
1277184,"Y","","","","","  ",11349265,,0,"GUESTUSER",02-MAY-13 11.18.38.523000000 AM,"GUESTUSER",02-MAY-13 11.18.38.523000000 AM,""
1277183,"N","","RelayHealth","","","  ",11349264,,5,"GUESTUSER",02-MAY-13 11.23.58.261000000 AM,"GUESTUSER",02-MAY-13 11.22.38.999000000 AM,""
1277236,"N","","ZIRMED","","","  ",11349446,,0,"GUESTUSER",03-MAY-13 01.33.36.995000000 PM,"GUESTUSER",03-MAY-13 01.33.36.995000000 PM,""
1277194,"Y","","","","","  ",11349299,,19,"GUESTUSER",06-MAY-13 07.41.19.691000000 AM,"GUESTUSER",02-MAY-13 01.01.43.571000000 PM,""
1277379,"Y","","","","","  ",11350069,,0,"GUESTUSER",09-MAY-13 08.44.42.184000000 AM,"GUESTUSER",09-MAY-13 08.44.42.184000000 AM,""
1277386,"Y","","","","","  ",11350093,,2,"GUESTUSER",09-MAY-13 10.15.31.192000000 AM,"GUESTUSER",09-MAY-13 10.13.11.811000000 AM,""
1277387,"N","PointClickCare","","PointClickCare ","3.7.3","1",11350096,,15,"GUESTUSER",03-JUN-14 01.12.40.580000000 PM,"GUESTUSER",09-MAY-13 11.13.44.207000000 AM,""
1277047,"N","","Relay Health","","","  ",11348865,,66,"GUESTUSER",23-JUL-13 12.14.52.807000000 PM,"GUESTUSER",09-MAY-13 11.19.57.966000000 AM,""
1277394,"Y","","","","","  ",11350114,,6,"GUESTUSER",07-OCT-14 02.26.44.177000000 PM,"GUESTUSER",09-MAY-13 11.34.36.461000000 AM,""
1277405,"Y","","","","","  ",11350131,,19,"GUESTUSER",23-JUL-13 10.29.16.153000000 AM,"GUESTUSER",09-MAY-13 03.48.53.820000000 PM,""
1277411,"Y","","","","","  ",11350143,,5,"GUESTUSER",10-MAY-13 06.57.51.928000000 AM,"GUESTUSER",10-MAY-13 06.55.34.240000000 AM,""
1277418,"Y","","","","","  ",11350170,,0,"GUESTUSER",10-MAY-13 07.50.27.077000000 AM,"GUESTUSER",10-MAY-13 07.50.27.077000000 AM,""
1277419,"Y","","","","","  ",11350173,,0,"GUESTUSER",10-MAY-13 07.50.27.354000000 AM,"GUESTUSER",10-MAY-13 07.50.27.354000000 AM,""
1277420,"Y","","","","","  ",11350176,,0,"GUESTUSER",10-MAY-13 07.50.27.575000000 AM,"GUESTUSER",10-MAY-13 07.50.27.575000000 AM,""
1277417,"Y","","","","","  ",11350167,,0,"GUESTUSER",10-MAY-13 07.50.27.838000000 AM,"GUESTUSER",10-MAY-13 07.50.27.838000000 AM,""
1277437,"Y","","","","","  ",11350216,,0,"GUESTUSER",10-MAY-13 12.07.30.718000000 PM,"GUESTUSER",10-MAY-13 12.07.30.718000000 PM,""
1277444,"N","","practice insight","","","  ",11350243,,7,"GUESTUSER",10-MAY-13 03.38.10.496000000 PM,"GUESTUSER",10-MAY-13 03.22.09.270000000 PM,""
1277330,"N","EDISS","","PC-ACE Pro 32","5010","2",11349897,,0,"GUESTUSER",13-MAY-13 09.42.14.290000000 AM,"GUESTUSER",13-MAY-13 09.42.14.290000000 AM,""
1277350,"N","EDI Support Services","","PC-ACE Pro 32","5010","2",11349965,,0,"GUESTUSER",13-MAY-13 09.04.19.407000000 AM,"GUESTUSER",13-MAY-13 09.04.19.407000000 AM,""
1277462,"Y","","","","","  ",11350294,,3,"GUESTUSER",13-MAY-13 09.10.31.770000000 AM,"GUESTUSER",13-MAY-13 09.06.34.399000000 AM,""
1277331,"N","EDISS","","PC-ACE Pro 32","5010","2",11349901,,0,"GUESTUSER",13-MAY-13 09.47.08.178000000 AM,"GUESTUSER",13-MAY-13 09.47.08.178000000 AM,""
1277493,"N","Internal Software","","RxHome","0","4",11350352,,6,"GUESTUSER",13-MAY-13 04.59.44.845000000 PM,"GUESTUSER",13-MAY-13 04.43.40.994000000 PM,""
1277497,"N","Internal Software","","RxHome","0","4",11350373,,5,"GUESTUSER",14-MAY-13 09.41.00.305000000 AM,"GUESTUSER",14-MAY-13 09.21.53.542000000 AM,""
1277520,"Y","","","","","  ",11350423,,6,"GUESTUSER",14-MAY-13 02.56.09.028000000 PM,"GUESTUSER",14-MAY-13 02.38.40.189000000 PM,""
1277539,"N","","BRIGHTREE INC.","","","  ",11350456,,13,"GUESTUSER",14-MAY-13 05.27.46.417000000 PM,"GUESTUSER",14-MAY-13 04.29.30.130000000 PM,""
1277552,"N","","Infinedi","","","  ",11350487,,6,"GUESTUSER",15-MAY-13 10.35.33.502000000 AM,"GUESTUSER",15-MAY-13 09.56.10.099000000 AM,""
1277554,"Y","","","","","  ",11350489,,6,"GUESTUSER",15-MAY-13 10.07.22.142000000 AM,"GUESTUSER",15-MAY-13 10.00.27.894000000 AM,""
1277542,"Y","","","","","  ",11350477,,9,"GUESTUSER",15-MAY-13 11.21.33.348000000 AM,"GUESTUSER",15-MAY-13 11.07.42.385000000 AM,""
1277558,"Y","","","","","  ",11350504,,9,"GUESTUSER",15-MAY-13 12.07.30.083000000 PM,"GUESTUSER",15-MAY-13 11.39.13.407000000 AM,""
1277559,"Y","","","","","  ",11350505,,13,"GUESTUSER",22-MAY-13 03.41.10.956000000 PM,"GUESTUSER",15-MAY-13 11.49.34.819000000 AM,""
1277563,"Y","","","","","  ",11350516,,14,"GUESTUSER",22-MAY-13 04.10.32.703000000 PM,"GUESTUSER",15-MAY-13 01.46.14.454000000 PM,""
1277604,"N","","eProvider Solutions","","","  ",11350582,,4,"GUESTUSER",16-MAY-13 10.47.58.241000000 AM,"GUESTUSER",16-MAY-13 10.40.41.564000000 AM,""
1277602,"Y","","","","","  ",11350579,,6,"GUESTUSER",13-AUG-13 03.15.34.007000000 PM,"GUESTUSER",16-MAY-13 10.41.46.658000000 AM,""
1277605,"Y","","","","","  ",11350587,,3,"GUESTUSER",22-MAY-13 11.53.40.995000000 AM,"GUESTUSER",16-MAY-13 10.43.05.888000000 AM,""
1277607,"N","","eProvider Solutions","","","  ",11350591,,4,"GUESTUSER",16-MAY-13 11.14.50.854000000 AM,"GUESTUSER",16-MAY-13 11.13.28.712000000 AM,""
1277610,"N","","Capario","","","  ",11350602,,0,"GUESTUSER",16-MAY-13 11.44.56.225000000 AM,"GUESTUSER",16-MAY-13 11.44.56.225000000 AM,""
1277178,"N","","Capario","","","  ",11349249,,0,"GUESTUSER",16-MAY-13 11.44.56.550000000 AM,"GUESTUSER",16-MAY-13 11.44.56.550000000 AM,""
1277180,"N","","Capario","","","  ",11349251,,0,"GUESTUSER",16-MAY-13 11.44.56.728000000 AM,"GUESTUSER",16-MAY-13 11.44.56.728000000 AM,""
1277613,"N","","Capario","","","  ",11350608,,0,"GUESTUSER",16-MAY-13 11.44.56.885000000 AM,"GUESTUSER",16-MAY-13 11.44.56.885000000 AM,""
1277611,"Y","","","","","  ",11350604,,6,"GUESTUSER",29-MAY-13 01.48.14.113000000 PM,"GUESTUSER",16-MAY-13 11.53.32.029000000 AM,""
1277615,"Y","","","","","  ",11350631,,26,"GUESTUSER",16-MAY-13 12.37.33.270000000 PM,"GUESTUSER",16-MAY-13 12.37.33.270000000 PM,""
1277623,"N","","eProvider Solutions","","","  ",11350651,,1,"GUESTUSER",16-MAY-13 04.22.51.286000000 PM,"GUESTUSER",16-MAY-13 04.20.52.084000000 PM,""
1277631,"N","","eProvider Solutions","","","  ",11350677,,1,"GUESTUSER",17-MAY-13 11.26.11.361000000 AM,"GUESTUSER",17-MAY-13 11.25.10.414000000 AM,""
1277636,"N","","eProvider Solutions","","","  ",11350701,,0,"GUESTUSER",17-MAY-13 11.58.48.539000000 AM,"GUESTUSER",17-MAY-13 11.58.48.539000000 AM,""
1277639,"Y","","","","","  ",11350718,,1,"GUESTUSER",17-MAY-13 12.19.17.413000000 PM,"GUESTUSER",17-MAY-13 12.17.23.411000000 PM,""
1277670,"Y","","","","","  ",11350771,,11,"GUESTUSER",28-MAY-13 11.11.15.960000000 AM,"GUESTUSER",20-MAY-13 02.09.45.098000000 PM,""
1277669,"N","EVOLV","","EVOLV","8.5.613","2",11350770,,6,"GUESTUSER",20-MAY-13 02.49.36.609000000 PM,"GUESTUSER",20-MAY-13 02.15.55.784000000 PM,""
1277679,"Y","","","","","  ",11350810,,15,"GUESTUSER",21-MAY-13 11.52.59.294000000 AM,"GUESTUSER",21-MAY-13 07.59.08.634000000 AM,""
1277699,"N","EVOLV","","EVOLV","8.5.613","2",11350868,,8,"GUESTUSER",22-AUG-13 11.18.55.158000000 AM,"GUESTUSER",21-MAY-13 02.11.00.186000000 PM,""
1277697,"N","EVOLV","","EVOLV","8.5.613","2",11350866,,6,"GUESTUSER",22-AUG-13 11.19.44.643000000 AM,"GUESTUSER",21-MAY-13 02.11.37.510000000 PM,""
1277707,"N","EVOLV","","EVOLV","8.5.613","2",11350899,,11,"GUESTUSER",22-AUG-13 11.20.37.874000000 AM,"GUESTUSER",21-MAY-13 02.46.54.845000000 PM,""
1277717,"N","EVOLV","","EVOLV","8.5.613","2",11350952,,12,"GUESTUSER",22-AUG-13 12.54.59.862000000 PM,"GUESTUSER",21-MAY-13 03.54.08.959000000 PM,""
1276853,"N","RX30","","RX30","3.07.00","1",11347964,,7,"GUESTUSER",11-JUN-14 08.18.11.113000000 PM,"GUESTUSER",21-MAY-13 05.32.07.962000000 PM,""
1277721,"N","","Procentive","","","  ",11350981,,16,"GUESTUSER",22-MAY-13 10.05.54.640000000 AM,"GUESTUSER",22-MAY-13 09.44.58.188000000 AM,""
1277722,"N","EVOLV","","EVOLV","8.5.613","2",11350992,,8,"GUESTUSER",22-AUG-13 01.03.06.512000000 PM,"GUESTUSER",22-MAY-13 11.14.48.709000000 AM,""
1277725,"Y","","","","","  ",11351044,,5,"GUESTUSER",22-MAY-13 01.09.09.710000000 PM,"GUESTUSER",22-MAY-13 12.39.36.498000000 PM,""
1277685,"Y","","","","","  ",11350829,,6,"GUESTUSER",23-MAY-13 10.49.35.496000000 AM,"GUESTUSER",23-MAY-13 10.32.30.588000000 AM,""
1277747,"N","","HDM Corp","","","  ",11351161,,4,"GUESTUSER",23-MAY-13 10.50.48.826000000 AM,"GUESTUSER",23-MAY-13 10.48.34.015000000 AM,""
1277755,"Y","","","","","  ",11351184,,5,"GUESTUSER",23-MAY-13 12.08.03.256000000 PM,"GUESTUSER",23-MAY-13 12.06.09.719000000 PM,""
1277761,"Y","","","","","  ",11351211,,8,"GUESTUSER",26-JUN-13 10.49.28.889000000 AM,"GUESTUSER",23-MAY-13 03.37.09.524000000 PM,""
1277780,"Y","","","","","  ",11351280,,0,"GUESTUSER",24-MAY-13 11.09.23.094000000 AM,"GUESTUSER",24-MAY-13 11.09.23.094000000 AM,""
1277781,"Y","","","","","  ",11351281,,0,"GUESTUSER",24-MAY-13 11.09.23.186000000 AM,"GUESTUSER",24-MAY-13 11.09.23.186000000 AM,""
1277782,"N","EVOLV","","EVOLV","8.5.613","2",11351285,,15,"GUESTUSER",22-AUG-13 12.59.51.807000000 PM,"GUESTUSER",24-MAY-13 11.40.20.299000000 AM,""
1277784,"Y","","","","","  ",11351290,,0,"GUESTUSER",24-MAY-13 11.48.25.742000000 AM,"GUESTUSER",24-MAY-13 11.48.25.742000000 AM,""
1277786,"Y","","","","","  ",11351293,,0,"GUESTUSER",24-MAY-13 11.51.29.846000000 AM,"GUESTUSER",24-MAY-13 11.51.29.846000000 AM,""
1277785,"Y","","","","","  ",11351292,,0,"GUESTUSER",24-MAY-13 11.51.29.929000000 AM,"GUESTUSER",24-MAY-13 11.51.29.929000000 AM,""
1277793,"Y","","","","","  ",11351300,,0,"GUESTUSER",24-MAY-13 12.18.54.610000000 PM,"GUESTUSER",24-MAY-13 12.18.54.610000000 PM,""
1277792,"Y","","","","","  ",11351299,,0,"GUESTUSER",24-MAY-13 12.18.54.719000000 PM,"GUESTUSER",24-MAY-13 12.18.54.719000000 PM,""
1277795,"Y","","","","","  ",11351302,,0,"GUESTUSER",24-MAY-13 12.28.21.022000000 PM,"GUESTUSER",24-MAY-13 12.28.21.022000000 PM,""
1277788,"N","EVOLV","","EVOLV","8.5.613","2",11351295,,10,"GUESTUSER",22-AUG-13 01.29.51.022000000 PM,"GUESTUSER",24-MAY-13 12.33.05.295000000 PM,""
1277796,"Y","","","","","  ",11351306,,0,"GUESTUSER",24-MAY-13 12.42.58.433000000 PM,"GUESTUSER",24-MAY-13 12.42.58.433000000 PM,""
1276828,"N","","eProvider Solutions","","","  ",11347887,,4,"GUESTUSER",15-APR-13 11.22.54.325000000 AM,"GUESTUSER",15-APR-13 11.22.54.325000000 AM,""
1277783,"N","PCACE","","PCACE","13.02","1",11351286,,10,"GUESTUSER",29-MAY-13 09.27.07.464000000 AM,"GUESTUSER",24-MAY-13 12.56.59.665000000 PM,""
1276839,"Y","","","","","  ",11347902,,12,"GUESTUSER",30-APR-13 08.48.47.418000000 AM,"GUESTUSER",16-APR-13 10.45.06.793000000 AM,""
1276973,"Y","","","","","  ",11348538,,4,"GUESTUSER",24-JUL-14 03.13.38.319000000 PM,"GUESTUSER",23-APR-13 12.44.20.614000000 PM,""
1276974,"Y","","","","","  ",11348541,,0,"GUESTUSER",23-APR-13 12.45.15.126000000 PM,"GUESTUSER",23-APR-13 12.45.15.126000000 PM,""
1276879,"N","","RelayHealth","","","  ",11348102,,0,"GUESTUSER",18-APR-13 01.55.19.223000000 PM,"GUESTUSER",18-APR-13 01.55.19.223000000 PM,""
1276881,"N","","RelayHealth","","","  ",11348111,,0,"GUESTUSER",18-APR-13 01.55.19.717000000 PM,"GUESTUSER",18-APR-13 01.55.19.717000000 PM,""
1276880,"N","","RelayHealth","","","  ",11348107,,0,"GUESTUSER",18-APR-13 01.55.20.251000000 PM,"GUESTUSER",18-APR-13 01.55.20.251000000 PM,""
1276978,"Y","","","","","  ",11348564,,6,"GUESTUSER",23-APR-13 03.51.48.131000000 PM,"GUESTUSER",23-APR-13 03.43.52.795000000 PM,""
1276977,"Y","","","","","  ",11348550,,0,"GUESTUSER",23-APR-13 01.39.28.280000000 PM,"GUESTUSER",23-APR-13 01.39.28.280000000 PM,""
1276976,"Y","","","","","  ",11348548,,25,"GUESTUSER",14-MAY-13 09.33.54.233000000 AM,"GUESTUSER",23-APR-13 01.52.23.074000000 PM,""
1277798,"Y","","","","","  ",11351310,,0,"GUESTUSER",24-MAY-13 01.00.42.071000000 PM,"GUESTUSER",24-MAY-13 01.00.42.071000000 PM,""
1277813,"N","","Zirmed","","","  ",11351357,,7,"GUESTUSER",28-MAY-13 10.33.54.635000000 AM,"GUESTUSER",28-MAY-13 10.33.54.635000000 AM,""
1277816,"Y","","","","","  ",11351364,,0,"GUESTUSER",28-MAY-13 10.45.23.455000000 AM,"GUESTUSER",28-MAY-13 10.45.23.455000000 AM,""
1277814,"N","","Zirmed","","","  ",11351358,,0,"GUESTUSER",28-MAY-13 10.49.02.651000000 AM,"GUESTUSER",28-MAY-13 10.49.02.651000000 AM,""
1277817,"Y","","","","","  ",11351368,,0,"GUESTUSER",28-MAY-13 11.04.08.733000000 AM,"GUESTUSER",28-MAY-13 11.04.08.733000000 AM,""
1277818,"Y","","","","","  ",11351369,,14,"GUESTUSER",30-JAN-15 07.27.52.028000000 AM,"GUESTUSER",28-MAY-13 11.04.51.757000000 AM,""
1277820,"Y","","","","","  ",11351371,,0,"GUESTUSER",28-MAY-13 11.17.27.671000000 AM,"GUESTUSER",28-MAY-13 11.17.27.671000000 AM,""
1277821,"Y","","","","","  ",11351372,,0,"GUESTUSER",28-MAY-13 11.28.08.849000000 AM,"GUESTUSER",28-MAY-13 11.28.08.849000000 AM,""
1277823,"Y","","","","","  ",11351374,,7,"GUESTUSER",28-MAY-13 12.11.07.492000000 PM,"GUESTUSER",28-MAY-13 11.46.47.452000000 AM,""
1277829,"Y","","","","","  ",11351410,,126,"GUESTUSER",18-JUL-14 01.24.22.299000000 AM,"GUESTUSER",28-MAY-13 03.29.14.512000000 PM,""
1277841,"N","","Zirmed","","","  ",11351461,,15,"GUESTUSER",03-JUN-13 09.50.36.389000000 AM,"GUESTUSER",29-MAY-13 10.28.01.492000000 AM,""
1277842,"N","PC ACE PRO 32","","PC ACE PRO 32","13.02","3",11351468,,8,"GUESTUSER",29-MAY-13 12.20.08.263000000 PM,"GUESTUSER",29-MAY-13 12.12.12.219000000 PM,""
1277844,"N","EVOLV","","EVOLV","8.5.613","2",11351495,,15,"GUESTUSER",22-AUG-13 01.20.43.806000000 PM,"GUESTUSER",29-MAY-13 01.04.33.776000000 PM,""
1277848,"N","EVOLV","","EVOLV","8.5.612","2",11351508,,10,"GUESTUSER",22-AUG-13 01.19.29.969000000 PM,"GUESTUSER",29-MAY-13 01.42.21.194000000 PM,""
1277840,"N","Noridian","","PCACE Pro-32","13.02","2",11351460,,33,"GUESTUSER",31-MAY-13 09.24.37.396000000 AM,"GUESTUSER",30-MAY-13 02.09.22.893000000 PM,""
1277863,"Y","","","","","  ",11351598,,6,"GUESTUSER",13-AUG-13 04.12.05.414000000 PM,"GUESTUSER",30-MAY-13 02.57.43.841000000 PM,""
1277888,"N","Noridian","","PCACE PRO 32","13.02","2",11351758,,4,"GUESTUSER",31-MAY-13 03.16.00.204000000 PM,"GUESTUSER",31-MAY-13 03.14.26.461000000 PM,""
1277486,"N","PC-ACE","","PC-ACE","13.02","3",11350345,,43,"GUESTUSER",27-AUG-13 02.58.10.923000000 PM,"GUESTUSER",30-MAY-13 03.27.37.393000000 PM,""
1277866,"N","","Healthusion","","","  ",11351613,,12,"GUESTUSER",05-JUN-13 09.38.12.919000000 AM,"GUESTUSER",30-MAY-13 03.39.05.491000000 PM,""
1277874,"Y","","","","","  ",11351653,,8,"GUESTUSER",31-OCT-13 01.03.11.315000000 PM,"GUESTUSER",30-MAY-13 04.51.54.061000000 PM,""
1277875,"Y","","","","","  ",11351655,,2,"GUESTUSER",31-MAY-13 09.11.53.574000000 AM,"GUESTUSER",31-MAY-13 09.09.08.451000000 AM,""
1277883,"N","PC-ACE Pro 32","","PC-ACE Pro 32","0000","2",11351707,,12,"GUESTUSER",31-MAY-13 11.13.32.718000000 AM,"GUESTUSER",31-MAY-13 11.11.12.757000000 AM,""
1277868,"Y","","","","","  ",11351635,,11,"GUESTUSER",14-JUN-13 10.14.33.284000000 AM,"GUESTUSER",31-MAY-13 02.05.57.858000000 PM,""
1277873,"N","Noridian","","PCACE Pro-32","13.02","2",11351645,,0,"GUESTUSER",31-MAY-13 02.28.35.635000000 PM,"GUESTUSER",31-MAY-13 02.28.35.635000000 PM,""
1277867,"N","Noridian","","PCACE Pro-32","13.02","2",11351614,,0,"GUESTUSER",31-MAY-13 02.28.35.847000000 PM,"GUESTUSER",31-MAY-13 02.28.35.847000000 PM,""
1277886,"N","Noridian","","PCACE Pro-32","13.02","2",11351721,,0,"GUESTUSER",31-MAY-13 02.28.36.327000000 PM,"GUESTUSER",31-MAY-13 02.28.36.327000000 PM,""
1277865,"N","Noridian","","PCACE Pro-32","13.02","2",11351612,,0,"GUESTUSER",31-MAY-13 02.28.36.853000000 PM,"GUESTUSER",31-MAY-13 02.28.36.853000000 PM,""
1277877,"N","Willow","","RelayHealth","0","4",11351665,,2,"GUESTUSER",03-JUN-13 09.37.04.452000000 AM,"GUESTUSER",03-JUN-13 09.33.56.883000000 AM,""
1277893,"N","PCACE","","PCACE","2.44.0.100","2",11351768,,10,"GUESTUSER",03-JUN-13 10.16.17.144000000 AM,"GUESTUSER",03-JUN-13 09.39.35.034000000 AM,""
1277894,"N","","Zirmed","","","  ",11351783,,6,"GUESTUSER",03-JUN-13 10.36.14.973000000 AM,"GUESTUSER",03-JUN-13 10.30.36.220000000 AM,""
1277895,"N","","Navicure","","","  ",11351784,,3,"GUESTUSER",03-JUN-13 10.53.59.424000000 AM,"GUESTUSER",03-JUN-13 10.43.31.349000000 AM,""
1277900,"Y","","","","","  ",11351830,,7,"GUESTUSER",04-JUN-13 10.55.14.123000000 AM,"GUESTUSER",04-JUN-13 10.25.45.396000000 AM,""
1277902,"Y","","","","","  ",11351844,,0,"GUESTUSER",04-JUN-13 12.24.36.109000000 PM,"GUESTUSER",04-JUN-13 12.24.36.109000000 PM,""
1277903,"Y","","","","","  ",11351851,,7,"GUESTUSER",04-JUN-13 01.00.15.559000000 PM,"GUESTUSER",04-JUN-13 12.54.01.951000000 PM,""
1277719,"N","","APEX EDI","","","  ",11350972,,5,"GUESTUSER",05-JUN-13 02.03.59.507000000 PM,"GUESTUSER",04-JUN-13 01.41.22.213000000 PM,""
1277907,"N","","Zirmed","","","  ",11351865,,2,"GUESTUSER",04-JUN-13 03.05.17.946000000 PM,"GUESTUSER",04-JUN-13 03.03.28.770000000 PM,""
1277911,"N","Noridian","","PCACE","2.44.0.100","2",11351907,,8,"GUESTUSER",05-JUN-13 03.25.22.069000000 PM,"GUESTUSER",05-JUN-13 03.17.28.932000000 PM,""
