"P_SYS_ID","G_CNTY_CD","P_SCRN_LOCN_CD","L_HIBERNATE_VER_NUM","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID"
1277806,"026","S",0,08-APR-14 10.40.12.500000000 AM,"JMLAGRO",08-APR-14 10.40.12.500000000 AM,"JMLAGRO"
1277806,"036","S",0,08-APR-14 10.40.12.500000000 AM,"JMLAGRO",08-APR-14 10.40.12.500000000 AM,"JMLAGRO"
1277806,"046","S",0,08-APR-14 10.40.12.500000000 AM,"JMLAGRO",08-APR-14 10.40.12.500000000 AM,"JMLAGRO"
1277806,"002","S",0,08-APR-14 10.40.12.501000000 AM,"JMLAGRO",08-APR-14 10.40.12.501000000 AM,"JMLAGRO"
1277806,"012","S",0,08-APR-14 10.40.12.501000000 AM,"JMLAGRO",08-APR-14 10.40.12.501000000 AM,"JMLAGRO"
1277806,"022","S",0,08-APR-14 10.40.12.501000000 AM,"JMLAGRO",08-APR-14 10.40.12.501000000 AM,"JMLAGRO"
1277806,"032","S",0,08-APR-14 10.40.12.502000000 AM,"JMLAGRO",08-APR-14 10.40.12.502000000 AM,"JMLAGRO"
1277806,"042","S",0,08-APR-14 10.40.12.502000000 AM,"JMLAGRO",08-APR-14 10.40.12.502000000 AM,"JMLAGRO"
1277806,"052","S",0,08-APR-14 10.40.12.502000000 AM,"JMLAGRO",08-APR-14 10.40.12.502000000 AM,"JMLAGRO"
1277806,"007","S",0,08-APR-14 10.40.12.503000000 AM,"JMLAGRO",08-APR-14 10.40.12.503000000 AM,"JMLAGRO"
1277806,"017","S",0,08-APR-14 10.40.12.503000000 AM,"JMLAGRO",08-APR-14 10.40.12.503000000 AM,"JMLAGRO"
1280361,"045","S",0,28-APR-14 05.51.31.193000000 PM,"LISACAMPBELL",28-APR-14 05.51.31.193000000 PM,"LISACAMPBELL"
1291603,"038","S",0,26-MAY-15 07.58.35.951000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.951000000 AM,"BRENDAPEREZESCOB"
1287184,"047","S",0,27-JUN-14 09.59.04.140000000 AM,"PJHEID",27-JUN-14 09.59.04.140000000 AM,"PJHEID"
1279657,"046","S",0,14-MAY-14 01.01.06.587000000 PM,"JLWILKE",14-MAY-14 01.01.06.587000000 PM,"JLWILKE"
1285412,"003","Q",0,29-APR-14 09.03.49.452000000 AM,"KRBACKMAN",29-APR-14 09.03.49.452000000 AM,"KRBACKMAN"
1285407,"999","Q",0,29-APR-14 08.42.04.720000000 AM,"KRBACKMAN",29-APR-14 08.42.04.720000000 AM,"KRBACKMAN"
1285409,"003","Q",0,29-APR-14 08.54.09.939000000 AM,"KRBACKMAN",29-APR-14 08.54.09.939000000 AM,"KRBACKMAN"
1287184,"024","S",0,27-JUN-14 09.59.04.140000000 AM,"PJHEID",27-JUN-14 09.59.04.140000000 AM,"PJHEID"
1287184,"023","S",0,27-JUN-14 09.59.04.141000000 AM,"PJHEID",27-JUN-14 09.59.04.141000000 AM,"PJHEID"
1287184,"011","S",0,27-JUN-14 09.59.04.141000000 AM,"PJHEID",27-JUN-14 09.59.04.141000000 AM,"PJHEID"
1293566,"040","S",0,14-MAY-15 02.01.25.229000000 PM,"DANIELLAESTRELLA",14-MAY-15 02.01.25.229000000 PM,"DANIELLAESTRELLA"
1278882,"018","S",0,29-APR-14 08.40.25.531000000 AM,"PJHEID",29-APR-14 08.40.25.531000000 AM,"PJHEID"
1279657,"013","S",0,14-MAY-14 01.01.06.592000000 PM,"JLWILKE",14-MAY-14 01.01.06.592000000 PM,"JLWILKE"
1285410,"003","Q",0,29-APR-14 09.03.52.304000000 AM,"NMAIER",29-APR-14 09.03.52.304000000 AM,"NMAIER"
1291603,"048","S",0,26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB"
1293619,"009","Q",0,15-MAY-15 04.32.38.928000000 PM,"SMCNEIL",15-MAY-15 04.32.38.928000000 PM,"SMCNEIL"
1293595,"053","Q",0,14-MAY-15 03.37.50.099000000 PM,"SMCNEIL",14-MAY-15 03.37.50.099000000 PM,"SMCNEIL"
1291603,"004","S",0,26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB"
1291603,"014","S",0,26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.952000000 AM,"BRENDAPEREZESCOB"
1276865,"049","S",0,29-APR-14 06.55.37.613000000 AM,"JMLAGRO",29-APR-14 06.55.37.613000000 AM,"JMLAGRO"
1276865,"046","S",0,29-APR-14 06.55.37.613000000 AM,"JMLAGRO",29-APR-14 06.55.37.613000000 AM,"JMLAGRO"
1276865,"054","S",0,29-APR-14 06.55.37.613000000 AM,"JMLAGRO",29-APR-14 06.55.37.613000000 AM,"JMLAGRO"
1276865,"018","S",0,29-APR-14 06.55.37.614000000 AM,"JMLAGRO",29-APR-14 06.55.37.614000000 AM,"JMLAGRO"
1287184,"022","S",0,27-JUN-14 09.59.04.141000000 AM,"PJHEID",27-JUN-14 09.59.04.141000000 AM,"PJHEID"
1287184,"015","S",0,27-JUN-14 09.59.04.142000000 AM,"PJHEID",27-JUN-14 09.59.04.142000000 AM,"PJHEID"
1287184,"026","S",0,27-JUN-14 09.59.04.142000000 AM,"PJHEID",27-JUN-14 09.59.04.142000000 AM,"PJHEID"
1279657,"002","S",0,14-MAY-14 01.01.06.587000000 PM,"JLWILKE",14-MAY-14 01.01.06.587000000 PM,"JLWILKE"
1279657,"012","S",0,14-MAY-14 01.01.06.588000000 PM,"JLWILKE",14-MAY-14 01.01.06.588000000 PM,"JLWILKE"
1279657,"022","S",0,14-MAY-14 01.01.06.588000000 PM,"JLWILKE",14-MAY-14 01.01.06.588000000 PM,"JLWILKE"
1291603,"024","S",0,26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB"
1289133,"999","Q",0,27-JUN-14 11.10.13.022000000 AM,"KRBACKMAN",27-JUN-14 11.10.13.022000000 AM,"KRBACKMAN"
1279657,"032","S",0,14-MAY-14 01.01.06.588000000 PM,"JLWILKE",14-MAY-14 01.01.06.588000000 PM,"JLWILKE"
1279657,"023","S",0,14-MAY-14 01.01.06.592000000 PM,"JLWILKE",14-MAY-14 01.01.06.592000000 PM,"JLWILKE"
1279657,"033","S",0,14-MAY-14 01.01.06.593000000 PM,"JLWILKE",14-MAY-14 01.01.06.593000000 PM,"JLWILKE"
1279657,"043","S",0,14-MAY-14 01.01.06.593000000 PM,"JLWILKE",14-MAY-14 01.01.06.593000000 PM,"JLWILKE"
1279657,"053","S",0,14-MAY-14 01.01.06.593000000 PM,"JLWILKE",14-MAY-14 01.01.06.593000000 PM,"JLWILKE"
1279657,"008","S",0,14-MAY-14 01.01.06.594000000 PM,"JLWILKE",14-MAY-14 01.01.06.594000000 PM,"JLWILKE"
1279657,"018","S",0,14-MAY-14 01.01.06.594000000 PM,"JLWILKE",14-MAY-14 01.01.06.594000000 PM,"JLWILKE"
1291603,"034","S",0,26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB"
1291603,"044","S",0,26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB"
1279657,"042","S",0,14-MAY-14 01.01.06.589000000 PM,"JLWILKE",14-MAY-14 01.01.06.589000000 PM,"JLWILKE"
1291603,"010","S",0,26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.953000000 AM,"BRENDAPEREZESCOB"
1279657,"028","S",0,14-MAY-14 01.01.06.594000000 PM,"JLWILKE",14-MAY-14 01.01.06.594000000 PM,"JLWILKE"
1291603,"054","S",0,26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB"
1278924,"009","S",0,26-JUL-13 03.00.27.380000000 PM,"guestUser",26-JUL-13 03.00.27.380000000 PM,"guestUser"
1291603,"009","S",0,26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB"
1291603,"020","S",0,26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.954000000 AM,"BRENDAPEREZESCOB"
1291603,"019","S",0,26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB"
1291603,"030","S",0,26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB"
1291603,"029","S",0,26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.955000000 AM,"BRENDAPEREZESCOB"
1279603,"024","S",0,23-OCT-13 02.50.32.587000000 PM,"JMLAGRO",23-OCT-13 02.50.32.587000000 PM,"JMLAGRO"
1279603,"047","S",0,23-OCT-13 02.50.32.588000000 PM,"JMLAGRO",23-OCT-13 02.50.32.588000000 PM,"JMLAGRO"
1281324,"009","S",0,07-MAR-14 06.14.52.517000000 PM,"JOYSPEZIALE",07-MAR-14 06.14.52.517000000 PM,"JOYSPEZIALE"
1288617,"009","S",0,27-JUN-14 11.29.10.386000000 AM,"KARINARUIZ",27-JUN-14 11.29.10.386000000 AM,"KARINARUIZ"
1289143,"027","Q",0,27-JUN-14 12.02.07.570000000 PM,"KRBACKMAN",27-JUN-14 12.02.07.570000000 PM,"KRBACKMAN"
1289145,"045","Q",0,27-JUN-14 12.12.33.529000000 PM,"KRBACKMAN",27-JUN-14 12.12.33.529000000 PM,"KRBACKMAN"
1291603,"040","S",0,26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB"
1291603,"039","S",0,26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB"
1291603,"050","S",0,26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB"
1291603,"049","S",0,26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.956000000 AM,"BRENDAPEREZESCOB"
1282935,"009","Q",0,25-FEB-14 01.37.14.589000000 PM,"KRBACKMAN",25-FEB-14 01.37.14.589000000 PM,"KRBACKMAN"
1282406,"051","S",0,04-MAR-14 03.10.03.331000000 PM,"PJHEID",04-MAR-14 03.10.03.331000000 PM,"PJHEID"
1283134,"040","Q",0,05-MAR-14 10.15.41.169000000 AM,"KRBACKMAN",05-MAR-14 10.15.41.169000000 AM,"KRBACKMAN"
1283189,"051","Q",0,06-MAR-14 03.41.57.624000000 PM,"KRBACKMAN",06-MAR-14 03.41.57.624000000 PM,"KRBACKMAN"
1279511,"053","S",0,06-MAR-14 04.35.53.068000000 PM,"JOYSPEZIALE",06-MAR-14 04.35.53.068000000 PM,"JOYSPEZIALE"
1279511,"031","S",0,06-MAR-14 04.35.53.069000000 PM,"JOYSPEZIALE",06-MAR-14 04.35.53.069000000 PM,"JOYSPEZIALE"
1279511,"027","S",0,06-MAR-14 04.35.53.069000000 PM,"JOYSPEZIALE",06-MAR-14 04.35.53.069000000 PM,"JOYSPEZIALE"
1291603,"005","S",0,26-MAY-15 07.58.35.957000000 AM,"BRENDAPEREZESCOB",26-MAY-15 07.58.35.957000000 AM,"BRENDAPEREZESCOB"
1283255,"045","Q",0,11-MAR-14 10.46.37.143000000 AM,"KRBACKMAN",11-MAR-14 10.46.37.143000000 AM,"KRBACKMAN"
1283230,"008","Q",0,10-MAR-14 12.37.22.600000000 PM,"guestUser",10-MAR-14 12.37.22.600000000 PM,"guestUser"
1283261,"050","Q",0,11-MAR-14 11.30.09.110000000 AM,"KRBACKMAN",11-MAR-14 11.30.09.110000000 AM,"KRBACKMAN"
1283261,"018","Q",0,11-MAR-14 11.30.09.110000000 AM,"KRBACKMAN",11-MAR-14 11.30.09.110000000 AM,"KRBACKMAN"
1283261,"034","Q",0,11-MAR-14 11.30.09.111000000 AM,"KRBACKMAN",11-MAR-14 11.30.09.111000000 AM,"KRBACKMAN"
1283315,"009","Q",0,12-MAR-14 12.46.52.801000000 PM,"KRBACKMAN",12-MAR-14 12.46.52.801000000 PM,"KRBACKMAN"
1279657,"052","S",0,14-MAY-14 01.01.06.589000000 PM,"JLWILKE",14-MAY-14 01.01.06.589000000 PM,"JLWILKE"
1289168,"018","Q",0,27-JUN-14 02.48.55.932000000 PM,"KRBACKMAN",27-JUN-14 02.48.55.932000000 PM,"KRBACKMAN"
1289169,"003","Q",0,27-JUN-14 03.02.38.560000000 PM,"KRBACKMAN",27-JUN-14 03.02.38.560000000 PM,"KRBACKMAN"
1279657,"007","S",0,14-MAY-14 01.01.06.589000000 PM,"JLWILKE",14-MAY-14 01.01.06.589000000 PM,"JLWILKE"
1279657,"017","S",0,14-MAY-14 01.01.06.590000000 PM,"JLWILKE",14-MAY-14 01.01.06.590000000 PM,"JLWILKE"
1282600,"013","Q",0,11-FEB-14 08.52.54.141000000 AM,"KRBACKMAN",11-FEB-14 08.52.54.141000000 AM,"KRBACKMAN"
1282600,"029","Q",0,11-FEB-14 08.52.54.142000000 AM,"KRBACKMAN",11-FEB-14 08.52.54.142000000 AM,"KRBACKMAN"
1279657,"027","S",0,14-MAY-14 01.01.06.590000000 PM,"JLWILKE",14-MAY-14 01.01.06.590000000 PM,"JLWILKE"
1279657,"037","S",0,14-MAY-14 01.01.06.590000000 PM,"JLWILKE",14-MAY-14 01.01.06.590000000 PM,"JLWILKE"
1279657,"047","S",0,14-MAY-14 01.01.06.591000000 PM,"JLWILKE",14-MAY-14 01.01.06.591000000 PM,"JLWILKE"
1279657,"003","S",0,14-MAY-14 01.01.06.591000000 PM,"JLWILKE",14-MAY-14 01.01.06.591000000 PM,"JLWILKE"
1280574,"054","S",0,09-JAN-14 04.32.50.923000000 PM,"PJHEID",09-JAN-14 04.32.50.923000000 PM,"PJHEID"
1279657,"038","S",0,14-MAY-14 01.01.06.595000000 PM,"JLWILKE",14-MAY-14 01.01.06.595000000 PM,"JLWILKE"
1285489,"999","Q",0,29-APR-14 03.03.19.174000000 PM,"SLSCHAAF",29-APR-14 03.03.19.174000000 PM,"SLSCHAAF"
1279657,"048","S",0,14-MAY-14 01.01.06.595000000 PM,"JLWILKE",14-MAY-14 01.01.06.595000000 PM,"JLWILKE"
1280518,"009","S",0,02-OCT-13 08.36.45.606000000 AM,"JMLAGRO",02-OCT-13 08.36.45.606000000 AM,"JMLAGRO"
1279657,"004","S",0,14-MAY-14 01.01.06.595000000 PM,"JLWILKE",14-MAY-14 01.01.06.595000000 PM,"JLWILKE"
1278925,"013","S",0,07-OCT-13 01.15.09.356000000 PM,"JMLAGRO",07-OCT-13 01.15.09.356000000 PM,"JMLAGRO"
1281992,"009","Q",0,15-JAN-14 03.42.45.428000000 PM,"KRBACKMAN",15-JAN-14 03.42.45.428000000 PM,"KRBACKMAN"
1278925,"029","S",0,07-OCT-13 01.15.09.357000000 PM,"JMLAGRO",07-OCT-13 01.15.09.357000000 PM,"JMLAGRO"
1278925,"033","S",0,07-OCT-13 01.15.09.357000000 PM,"JMLAGRO",07-OCT-13 01.15.09.357000000 PM,"JMLAGRO"
1281982,"028","Q",0,15-JAN-14 02.40.40.691000000 PM,"KRBACKMAN",15-JAN-14 02.40.40.691000000 PM,"KRBACKMAN"
1280633,"054","S",0,09-OCT-13 09.51.14.036000000 AM,"JMLAGRO",09-OCT-13 09.51.14.036000000 AM,"JMLAGRO"
1281986,"029","Q",0,15-JAN-14 03.23.11.740000000 PM,"KRBACKMAN",15-JAN-14 03.23.11.740000000 PM,"KRBACKMAN"
1277731,"028","S",0,11-FEB-14 08.57.32.067000000 AM,"JMLAGRO",11-FEB-14 08.57.32.067000000 AM,"JMLAGRO"
1279657,"014","S",0,14-MAY-14 01.01.06.596000000 PM,"JLWILKE",14-MAY-14 01.01.06.596000000 PM,"JLWILKE"
1277731,"038","S",0,11-FEB-14 08.57.32.068000000 AM,"JMLAGRO",11-FEB-14 08.57.32.068000000 AM,"JMLAGRO"
1282014,"051","Q",0,16-JAN-14 11.26.52.481000000 AM,"KRBACKMAN",16-JAN-14 11.26.52.481000000 AM,"KRBACKMAN"
1282013,"009","Q",0,16-JAN-14 11.07.46.002000000 AM,"KRBACKMAN",16-JAN-14 11.07.46.002000000 AM,"KRBACKMAN"
1277731,"048","S",0,11-FEB-14 08.57.32.068000000 AM,"JMLAGRO",11-FEB-14 08.57.32.068000000 AM,"JMLAGRO"
1282024,"036","Q",0,16-JAN-14 12.13.47.842000000 PM,"KRBACKMAN",16-JAN-14 12.13.47.842000000 PM,"KRBACKMAN"
1277731,"004","S",0,11-FEB-14 08.57.32.068000000 AM,"JMLAGRO",11-FEB-14 08.57.32.068000000 AM,"JMLAGRO"
1277731,"014","S",0,11-FEB-14 08.57.32.068000000 AM,"JMLAGRO",11-FEB-14 08.57.32.068000000 AM,"JMLAGRO"
1277731,"024","S",0,11-FEB-14 08.57.32.069000000 AM,"JMLAGRO",11-FEB-14 08.57.32.069000000 AM,"JMLAGRO"
1277731,"034","S",0,11-FEB-14 08.57.32.069000000 AM,"JMLAGRO",11-FEB-14 08.57.32.069000000 AM,"JMLAGRO"
1282024,"025","Q",0,16-JAN-14 12.13.47.842000000 PM,"KRBACKMAN",16-JAN-14 12.13.47.842000000 PM,"KRBACKMAN"
1279657,"024","S",0,14-MAY-14 01.01.06.596000000 PM,"JLWILKE",14-MAY-14 01.01.06.596000000 PM,"JLWILKE"
1279657,"034","S",0,14-MAY-14 01.01.06.596000000 PM,"JLWILKE",14-MAY-14 01.01.06.596000000 PM,"JLWILKE"
1282024,"014","Q",0,16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN",16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN"
1277731,"044","S",0,11-FEB-14 08.57.32.069000000 AM,"JMLAGRO",11-FEB-14 08.57.32.069000000 AM,"JMLAGRO"
1277731,"010","S",0,11-FEB-14 08.57.32.069000000 AM,"JMLAGRO",11-FEB-14 08.57.32.069000000 AM,"JMLAGRO"
1277731,"009","S",0,11-FEB-14 08.57.32.070000000 AM,"JMLAGRO",11-FEB-14 08.57.32.070000000 AM,"JMLAGRO"
1277731,"020","S",0,11-FEB-14 08.57.32.070000000 AM,"JMLAGRO",11-FEB-14 08.57.32.070000000 AM,"JMLAGRO"
1277731,"019","S",0,11-FEB-14 08.57.32.070000000 AM,"JMLAGRO",11-FEB-14 08.57.32.070000000 AM,"JMLAGRO"
1277731,"030","S",0,11-FEB-14 08.57.32.070000000 AM,"JMLAGRO",11-FEB-14 08.57.32.070000000 AM,"JMLAGRO"
1277731,"029","S",0,11-FEB-14 08.57.32.071000000 AM,"JMLAGRO",11-FEB-14 08.57.32.071000000 AM,"JMLAGRO"
1281602,"054","S",0,01-MAY-14 12.41.57.573000000 PM,"PAULASOLL",01-MAY-14 12.41.57.573000000 PM,"PAULASOLL"
1280911,"046","S",0,02-APR-14 09.05.39.785000000 AM,"KARCHARVAT",02-APR-14 09.05.39.785000000 AM,"KARCHARVAT"
1280911,"002","S",0,02-APR-14 09.05.39.785000000 AM,"KARCHARVAT",02-APR-14 09.05.39.785000000 AM,"KARCHARVAT"
1281602,"009","S",0,01-MAY-14 12.41.57.573000000 PM,"PAULASOLL",01-MAY-14 12.41.57.573000000 PM,"PAULASOLL"
1281602,"020","S",0,01-MAY-14 12.41.57.574000000 PM,"PAULASOLL",01-MAY-14 12.41.57.574000000 PM,"PAULASOLL"
1280911,"012","S",0,02-APR-14 09.05.39.785000000 AM,"KARCHARVAT",02-APR-14 09.05.39.785000000 AM,"KARCHARVAT"
1280911,"022","S",0,02-APR-14 09.05.39.786000000 AM,"KARCHARVAT",02-APR-14 09.05.39.786000000 AM,"KARCHARVAT"
1282024,"003","Q",0,16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN",16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN"
1282024,"016","Q",0,16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN",16-JAN-14 12.13.47.843000000 PM,"KRBACKMAN"
1277731,"040","S",0,11-FEB-14 08.57.32.071000000 AM,"JMLAGRO",11-FEB-14 08.57.32.071000000 AM,"JMLAGRO"
1277731,"039","S",0,11-FEB-14 08.57.32.071000000 AM,"JMLAGRO",11-FEB-14 08.57.32.071000000 AM,"JMLAGRO"
1281152,"028","S",0,16-JAN-14 03.01.50.762000000 PM,"PJHEID",16-JAN-14 03.01.50.762000000 PM,"PJHEID"
1281152,"042","S",0,16-JAN-14 03.01.50.762000000 PM,"PJHEID",16-JAN-14 03.01.50.762000000 PM,"PJHEID"
1281152,"025","S",0,16-JAN-14 03.01.50.762000000 PM,"PJHEID",16-JAN-14 03.01.50.762000000 PM,"PJHEID"
1281152,"008","S",0,16-JAN-14 03.01.50.763000000 PM,"PJHEID",16-JAN-14 03.01.50.763000000 PM,"PJHEID"
1281152,"033","S",0,16-JAN-14 03.01.50.763000000 PM,"PJHEID",16-JAN-14 03.01.50.763000000 PM,"PJHEID"
1277731,"050","S",0,11-FEB-14 08.57.32.071000000 AM,"JMLAGRO",11-FEB-14 08.57.32.071000000 AM,"JMLAGRO"
1277731,"049","S",0,11-FEB-14 08.57.32.072000000 AM,"JMLAGRO",11-FEB-14 08.57.32.072000000 AM,"JMLAGRO"
1277731,"005","S",0,11-FEB-14 08.57.32.072000000 AM,"JMLAGRO",11-FEB-14 08.57.32.072000000 AM,"JMLAGRO"
1277731,"015","S",0,11-FEB-14 08.57.32.072000000 AM,"JMLAGRO",11-FEB-14 08.57.32.072000000 AM,"JMLAGRO"
1277731,"025","S",0,11-FEB-14 08.57.32.072000000 AM,"JMLAGRO",11-FEB-14 08.57.32.072000000 AM,"JMLAGRO"
1277731,"035","S",0,11-FEB-14 08.57.32.073000000 AM,"JMLAGRO",11-FEB-14 08.57.32.073000000 AM,"JMLAGRO"
1280911,"032","S",0,02-APR-14 09.05.39.786000000 AM,"KARCHARVAT",02-APR-14 09.05.39.786000000 AM,"KARCHARVAT"
1280911,"042","S",0,02-APR-14 09.05.39.786000000 AM,"KARCHARVAT",02-APR-14 09.05.39.786000000 AM,"KARCHARVAT"
1277731,"045","S",0,11-FEB-14 08.57.32.073000000 AM,"JMLAGRO",11-FEB-14 08.57.32.073000000 AM,"JMLAGRO"
1277731,"001","S",0,11-FEB-14 08.57.32.073000000 AM,"JMLAGRO",11-FEB-14 08.57.32.073000000 AM,"JMLAGRO"
1277731,"011","S",0,11-FEB-14 08.57.32.073000000 AM,"JMLAGRO",11-FEB-14 08.57.32.073000000 AM,"JMLAGRO"
1277731,"021","S",0,11-FEB-14 08.57.32.074000000 AM,"JMLAGRO",11-FEB-14 08.57.32.074000000 AM,"JMLAGRO"
1277731,"031","S",0,11-FEB-14 08.57.32.074000000 AM,"JMLAGRO",11-FEB-14 08.57.32.074000000 AM,"JMLAGRO"
1277731,"041","S",0,11-FEB-14 08.57.32.074000000 AM,"JMLAGRO",11-FEB-14 08.57.32.074000000 AM,"JMLAGRO"
1277731,"051","S",0,11-FEB-14 08.57.32.075000000 AM,"JMLAGRO",11-FEB-14 08.57.32.075000000 AM,"JMLAGRO"
1277731,"006","S",0,11-FEB-14 08.57.32.075000000 AM,"JMLAGRO",11-FEB-14 08.57.32.075000000 AM,"JMLAGRO"
1277731,"016","S",0,11-FEB-14 08.57.32.075000000 AM,"JMLAGRO",11-FEB-14 08.57.32.075000000 AM,"JMLAGRO"
1277731,"026","S",0,11-FEB-14 08.57.32.076000000 AM,"JMLAGRO",11-FEB-14 08.57.32.076000000 AM,"JMLAGRO"
1277731,"036","S",0,11-FEB-14 08.57.32.076000000 AM,"JMLAGRO",11-FEB-14 08.57.32.076000000 AM,"JMLAGRO"
1277731,"046","S",0,11-FEB-14 08.57.32.076000000 AM,"JMLAGRO",11-FEB-14 08.57.32.076000000 AM,"JMLAGRO"
1277731,"002","S",0,11-FEB-14 08.57.32.077000000 AM,"JMLAGRO",11-FEB-14 08.57.32.077000000 AM,"JMLAGRO"
1277731,"012","S",0,11-FEB-14 08.57.32.077000000 AM,"JMLAGRO",11-FEB-14 08.57.32.077000000 AM,"JMLAGRO"
1277731,"022","S",0,11-FEB-14 08.57.32.077000000 AM,"JMLAGRO",11-FEB-14 08.57.32.077000000 AM,"JMLAGRO"
1277731,"032","S",0,11-FEB-14 08.57.32.078000000 AM,"JMLAGRO",11-FEB-14 08.57.32.078000000 AM,"JMLAGRO"
1277731,"042","S",0,11-FEB-14 08.57.32.078000000 AM,"JMLAGRO",11-FEB-14 08.57.32.078000000 AM,"JMLAGRO"
1277731,"052","S",0,11-FEB-14 08.57.32.078000000 AM,"JMLAGRO",11-FEB-14 08.57.32.078000000 AM,"JMLAGRO"
1277731,"007","S",0,11-FEB-14 08.57.32.078000000 AM,"JMLAGRO",11-FEB-14 08.57.32.078000000 AM,"JMLAGRO"
1277731,"017","S",0,11-FEB-14 08.57.32.079000000 AM,"JMLAGRO",11-FEB-14 08.57.32.079000000 AM,"JMLAGRO"
1277731,"027","S",0,11-FEB-14 08.57.32.079000000 AM,"JMLAGRO",11-FEB-14 08.57.32.079000000 AM,"JMLAGRO"
1277731,"037","S",0,11-FEB-14 08.57.32.079000000 AM,"JMLAGRO",11-FEB-14 08.57.32.079000000 AM,"JMLAGRO"
1277731,"047","S",0,11-FEB-14 08.57.32.079000000 AM,"JMLAGRO",11-FEB-14 08.57.32.079000000 AM,"JMLAGRO"
1277731,"003","S",0,11-FEB-14 08.57.32.080000000 AM,"JMLAGRO",11-FEB-14 08.57.32.080000000 AM,"JMLAGRO"
1277731,"013","S",0,11-FEB-14 08.57.32.080000000 AM,"JMLAGRO",11-FEB-14 08.57.32.080000000 AM,"JMLAGRO"
1277731,"023","S",0,11-FEB-14 08.57.32.080000000 AM,"JMLAGRO",11-FEB-14 08.57.32.080000000 AM,"JMLAGRO"
1277731,"033","S",0,11-FEB-14 08.57.32.080000000 AM,"JMLAGRO",11-FEB-14 08.57.32.080000000 AM,"JMLAGRO"
1277731,"043","S",0,11-FEB-14 08.57.32.081000000 AM,"JMLAGRO",11-FEB-14 08.57.32.081000000 AM,"JMLAGRO"
1277731,"053","S",0,11-FEB-14 08.57.32.081000000 AM,"JMLAGRO",11-FEB-14 08.57.32.081000000 AM,"JMLAGRO"
1277731,"008","S",0,11-FEB-14 08.57.32.081000000 AM,"JMLAGRO",11-FEB-14 08.57.32.081000000 AM,"JMLAGRO"
1277731,"018","S",0,11-FEB-14 08.57.32.081000000 AM,"JMLAGRO",11-FEB-14 08.57.32.081000000 AM,"JMLAGRO"
1280911,"052","S",0,02-APR-14 09.05.39.787000000 AM,"KARCHARVAT",02-APR-14 09.05.39.787000000 AM,"KARCHARVAT"
1281602,"019","S",0,01-MAY-14 12.41.57.574000000 PM,"PAULASOLL",01-MAY-14 12.41.57.574000000 PM,"PAULASOLL"
1281602,"030","S",0,01-MAY-14 12.41.57.574000000 PM,"PAULASOLL",01-MAY-14 12.41.57.574000000 PM,"PAULASOLL"
1282589,"036","Q",0,11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN",11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN"
