"P_SYS_ID","P_RA_MEDM_SK","P_RA_MEDM_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000213,1001702,"1",0,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM
1000214,1001788,"1",0,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM
1289140,1330819,"4",0,"KARINARUIZ",02-JUL-14 11.37.40.907000000 AM,"KARINARUIZ",02-JUL-14 11.37.40.907000000 AM
1000218,1002964,"1",0,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM
1000219,1003238,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM
1000220,1003508,"1",0,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM,"Provider Conversion",28-MAR-13 03.56.57.000000000 AM
1286525,1461691,"1",0,"JMLAGRO",04-JUN-15 01.32.37.107000000 PM,"JMLAGRO",04-JUN-15 01.32.37.107000000 PM
1000223,1009059,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000226,1009328,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1286595,1274904,"1",0,"SMCNEIL",16-MAY-14 10.42.10.147000000 AM,"SMCNEIL",16-MAY-14 10.42.10.147000000 AM
1000230,1009834,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000232,1009960,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000233,1009972,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000234,1010147,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1296264,1552153,"1",0,"USHASHA",25-APR-16 12.08.52.751000000 PM,"USHASHA",25-APR-16 12.08.52.751000000 PM
1286907,1461733,"1",0,"JMLAGRO",04-JUN-15 01.57.47.883000000 PM,"JMLAGRO",04-JUN-15 01.57.47.883000000 PM
1000238,1010362,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1303651,1766934,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JASTONE",23-JAN-18 06.14.19.081000000 PM
1300584,1766922,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JASTONE",23-JAN-18 06.04.50.054000000 PM
1000242,1010367,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1290956,1389866,"3",0,"KWOODALL",14-OCT-14 09.40.29.181000000 AM,"KWOODALL",14-OCT-14 09.40.29.181000000 AM
1300578,1766928,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JASTONE",23-JAN-18 06.09.41.511000000 PM
1000245,1010371,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000246,1010372,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1292549,1887073,"4",0,"TONYAMEYER",31-JAN-19 04.50.38.279000000 PM,"TONYAMEYER",31-JAN-19 04.50.38.279000000 PM
1298353,1824872,"4",0,"DMOCK",26-JUL-18 03.10.23.958000000 PM,"DMOCK",26-JUL-18 03.10.23.958000000 PM
1291838,1886907,"3",0,"DMOCK",31-JAN-19 02.08.16.276000000 PM,"DMOCK",31-JAN-19 02.08.16.276000000 PM
1000250,1010376,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1002649,1552277,"1",0,"TWOLF",25-APR-16 02.22.23.844000000 PM,"TWOLF",25-APR-16 02.22.23.844000000 PM
1000252,1010378,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1298958,1824854,"4",0,"DMOCK",26-JUL-18 02.55.22.407000000 PM,"DMOCK",26-JUL-18 02.55.22.407000000 PM
1296810,1824857,"4",0,"DMOCK",26-JUL-18 02.58.10.960000000 PM,"DMOCK",26-JUL-18 02.58.10.960000000 PM
1292831,1487618,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"JMLAGRO",17-AUG-15 11.03.02.250000000 AM
1000256,1010383,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000257,1010384,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000258,1010386,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1185522,1824889,"3",0,"DMOCK",26-JUL-18 03.43.30.271000000 PM,"DMOCK",26-JUL-18 03.43.30.271000000 PM
1000263,1010392,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1300282,1767064,"1",0,"JASTONE",24-JAN-18 09.52.53.841000000 AM,"JASTONE",24-JAN-18 09.52.53.841000000 AM
1295898,1887373,"1",0,"SHAHAAS",01-FEB-19 09.48.42.868000000 AM,"SHAHAAS",01-FEB-19 09.48.42.868000000 AM
1000266,1010395,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000267,1010396,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1309379,1887138,"1",0,"GUESTUSER",31-JAN-19 06.45.41.361000000 PM,"GUESTUSER",31-JAN-19 06.45.41.361000000 PM
1183496,1824879,"3",0,"DMOCK",26-JUL-18 03.39.56.327000000 PM,"DMOCK",26-JUL-18 03.39.56.327000000 PM
1309381,1887140,"1",0,"GUESTUSER",31-JAN-19 06.56.51.340000000 PM,"GUESTUSER",31-JAN-19 06.56.51.340000000 PM
1000272,1010401,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000274,1010403,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000275,1010406,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000276,1010407,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1297513,1824890,"4",0,"AYARBROUGH",26-JUL-18 03.44.01.121000000 PM,"AYARBROUGH",26-JUL-18 03.44.01.121000000 PM
1000279,1010414,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1184838,1887282,"4",0,"JASTONE",01-FEB-19 09.07.39.362000000 AM,"JASTONE",01-FEB-19 09.07.39.362000000 AM
1190061,1824894,"4",0,"DMOCK",26-JUL-18 03.47.14.984000000 PM,"DMOCK",26-JUL-18 03.47.14.984000000 PM
1000280,1010416,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000281,1010417,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001035,1011538,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001036,1011539,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001039,1011543,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001040,1011544,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1279583,1729402,"3",0,"RRUD",29-SEP-17 02.21.03.673000000 PM,"RRUD",29-SEP-17 02.21.03.673000000 PM
1001043,1011547,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1297376,1552447,"1",0,"USHASHA",26-APR-16 10.09.10.685000000 AM,"USHASHA",26-APR-16 10.09.10.685000000 AM
1001045,1011549,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001046,1011550,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001193,1887252,"3",0,"DMOCK",01-FEB-19 08.47.41.800000000 AM,"DMOCK",01-FEB-19 08.47.41.800000000 AM
1001052,1011558,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001053,1011559,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1286599,1274968,"1",0,"BSKACHENKO",16-MAY-14 10.58.41.110000000 AM,"BSKACHENKO",16-MAY-14 10.58.41.110000000 AM
1284715,1274966,"1",0,"PJHEID",16-MAY-14 10.58.12.140000000 AM,"PJHEID",16-MAY-14 10.58.12.140000000 AM
1286575,1274979,"1",0,"TBAY",16-MAY-14 10.58.22.012000000 AM,"TBAY",16-MAY-14 10.58.22.012000000 AM
1303504,1729434,"1",0,"AYARBROUGH",29-SEP-17 03.07.48.068000000 PM,"AYARBROUGH",29-SEP-17 03.07.48.068000000 PM
1294419,1488064,"1",0,"ESTHERSHAHPAR",17-AUG-15 05.21.10.532000000 PM,"ESTHERSHAHPAR",17-AUG-15 05.21.10.532000000 PM
1166761,1887345,"3",0,"MLMOOS",01-FEB-19 09.35.00.923000000 AM,"MLMOOS",01-FEB-19 09.35.00.923000000 AM
1295821,1887495,"1",0,"SHAHAAS",01-FEB-19 10.33.59.418000000 AM,"SHAHAAS",01-FEB-19 10.33.59.418000000 AM
1296421,1824967,"4",0,"SKOEHLY",27-JUL-18 08.18.15.527000000 AM,"SKOEHLY",27-JUL-18 08.18.15.527000000 AM
1287721,1345697,"1",0,"JMLAGRO",15-JUL-14 06.24.21.454000000 PM,"JMLAGRO",15-JUL-14 06.24.21.454000000 PM
1001057,1011568,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001059,1011571,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001060,1011572,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287884,1345622,"1",0,"BRENDAPEREZESCOB",15-JUL-14 05.38.54.085000000 PM,"BRENDAPEREZESCOB",15-JUL-14 05.38.54.085000000 PM
1288535,1329145,"1",0,"DANIELLAESTRELLA",01-JUL-14 01.09.04.470000000 PM,"DANIELLAESTRELLA",01-JUL-14 01.09.04.470000000 PM
1001065,1011578,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001066,1011579,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001067,1011580,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001069,1011585,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1304209,1767307,"1",0,"ANNDOLL",25-JAN-18 08.36.39.069000000 AM,"ANNDOLL",25-JAN-18 08.36.39.069000000 AM
1288790,1329303,"1",0,"NAKARRIABELL",01-JUL-14 01.50.28.935000000 PM,"NAKARRIABELL",01-JUL-14 01.50.28.935000000 PM
1001072,1011588,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001074,1011591,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001075,1011594,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1292727,1436590,"1",0,"DATA_FIX_ESPRD01140763",03-MAR-15 02.34.47.534000000 PM,"KARINARUIZ",03-MAR-15 02.34.47.534000000 PM
1001078,1011599,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001080,1011602,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1301518,1675877,"1",0,"JASTONE",05-MAY-17 09.47.23.983000000 AM,"JASTONE",05-MAY-17 09.47.23.983000000 AM
1301138,1887529,"3",0,"TONYAMEYER",01-FEB-19 11.13.35.746000000 AM,"TONYAMEYER",01-FEB-19 11.13.35.746000000 AM
1204234,1887536,"3",0,"DMOCK",01-FEB-19 11.19.23.764000000 AM,"DMOCK",01-FEB-19 11.19.23.764000000 AM
1001087,1011615,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001088,1011617,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001837,1436651,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"PJHEID",03-MAR-15 03.14.53.841000000 PM
1305350,1767336,"3",0,"GUESTUSER",25-JAN-18 11.28.31.718000000 AM,"GUESTUSER",25-JAN-18 11.28.31.718000000 AM
1291860,1544689,"1",0,"SMCNEIL",04-APR-16 01.24.51.681000000 PM,"SMCNEIL",04-APR-16 01.24.51.681000000 PM
1001095,1011630,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001098,1011635,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1292619,1436743,"1",0,"DANIELLAESTRELLA",03-MAR-15 04.14.31.187000000 PM,"DANIELLAESTRELLA",03-MAR-15 04.14.31.187000000 PM
1287581,1302951,"1",0,"RACHELSPANGENBER",11-JUN-14 04.12.28.452000000 PM,"RACHELSPANGENBER",11-JUN-14 04.12.28.452000000 PM
1287806,1345507,"4",0,"DANIELLAESTRELLA",15-JUL-14 04.53.11.387000000 PM,"DANIELLAESTRELLA",15-JUL-14 04.53.11.387000000 PM
1001103,1011642,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1293256,1451665,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JMLAGRO",21-APR-15 09.40.14.695000000 AM
1001107,1011653,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1293969,1470201,"1",0,"MMANYGUNS",01-JUL-15 01.18.06.437000000 PM,"MMANYGUNS",01-JUL-15 01.18.06.437000000 PM
1001110,1011656,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287381,1544695,"1",0,"SMCNEIL",04-APR-16 01.27.45.773000000 PM,"SMCNEIL",04-APR-16 01.27.45.773000000 PM
1290386,1380041,"1",0,"SHERSAYLER",15-SEP-14 01.27.55.964000000 PM,"SHERSAYLER",15-SEP-14 01.27.55.964000000 PM
1001113,1011659,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001114,1011660,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001115,1011661,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287207,1544708,"1",0,"SMCNEIL",04-APR-16 01.38.18.461000000 PM,"SMCNEIL",04-APR-16 01.38.18.461000000 PM
1001117,1011663,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1302535,1908830,"1",0,"SKOEHLY",03-APR-19 10.50.10.865000000 AM,"SKOEHLY",03-APR-19 10.50.10.865000000 AM
1298592,1635329,"3",0,"ANNDOLL",09-FEB-17 12.53.01.944000000 PM,"ANNDOLL",09-FEB-17 12.53.01.944000000 PM
1287720,1345687,"1",0,"JMLAGRO",15-JUL-14 06.17.53.161000000 PM,"JMLAGRO",15-JUL-14 06.17.53.161000000 PM
1001122,1011671,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001124,1011673,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001125,1011674,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1163829,1635350,"3",0,"AYARBROUGH",09-FEB-17 01.41.04.652000000 PM,"AYARBROUGH",09-FEB-17 01.41.04.652000000 PM
1001128,1011677,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001130,1011682,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1293397,1451778,"3",0,"PJHEID",21-APR-15 01.55.23.678000000 PM,"PJHEID",21-APR-15 01.55.23.678000000 PM
1001132,1011684,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001133,1011685,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1293418,1452019,"1",0,"KARINARUIZ",22-APR-15 01.50.54.586000000 PM,"KARINARUIZ",22-APR-15 01.50.54.586000000 PM
1001135,1011688,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287887,1345704,"1",0,"PJHEID",15-JUL-14 06.34.09.746000000 PM,"PJHEID",15-JUL-14 06.34.09.746000000 PM
1288708,1544752,"1",0,"TWOLF",04-APR-16 02.16.09.424000000 PM,"TWOLF",04-APR-16 02.16.09.424000000 PM
1001139,1011696,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287425,1302982,"3",0,"PJHEID",11-JUN-14 04.20.50.268000000 PM,"PJHEID",11-JUN-14 04.20.50.268000000 PM
1001142,1011699,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001143,1011700,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287811,1345929,"1",0,"JMLAGRO",16-JUL-14 09.04.48.057000000 AM,"JMLAGRO",16-JUL-14 09.04.48.057000000 AM
1289194,1345775,"1",0,"LISACAMPBELL",15-JUL-14 07.38.24.889000000 PM,"LISACAMPBELL",15-JUL-14 07.38.24.889000000 PM
1199576,1635358,"3",0,"AYARBROUGH",09-FEB-17 01.42.52.963000000 PM,"AYARBROUGH",09-FEB-17 01.42.52.963000000 PM
1001149,1011707,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001153,1011711,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001154,1011712,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1292823,1908914,"3",0,"RRUD",03-APR-19 01.06.17.087000000 PM,"RRUD",03-APR-19 01.06.17.087000000 PM
1192779,1908885,"3",0,"JASTONE",03-APR-19 11.35.59.323000000 AM,"JASTONE",03-APR-19 11.35.59.323000000 AM
1001208,1908891,"3",0,"LKHUNT",03-APR-19 11.45.00.383000000 AM,"LKHUNT",03-APR-19 11.45.00.383000000 AM
1287817,1345938,"1",0,"JMLAGRO",16-JUL-14 09.15.13.449000000 AM,"JMLAGRO",16-JUL-14 09.15.13.449000000 AM
1293531,1470396,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"RRUD",01-JUL-15 03.48.07.613000000 PM
1290942,1436929,"3",0,"MMANYGUNS",04-MAR-15 08.45.26.367000000 AM,"MMANYGUNS",04-MAR-15 08.45.26.367000000 AM
1305264,1764424,"1",0,"GUESTUSER",15-JAN-18 02.49.26.924000000 PM,"GUESTUSER",15-JAN-18 02.49.26.924000000 PM
1306399,1804934,"1",0,"ANNDOLL",22-MAY-18 03.12.28.294000000 PM,"ANNDOLL",22-MAY-18 03.12.28.294000000 PM
1293156,1447044,"1",0,"PJHEID",08-APR-15 11.18.57.885000000 AM,"PJHEID",08-APR-15 11.18.57.885000000 AM
1306446,1804915,"1",0,"ANNDOLL",22-MAY-18 02.42.52.772000000 PM,"ANNDOLL",22-MAY-18 02.42.52.772000000 PM
1306405,1804931,"1",0,"ANNDOLL",22-MAY-18 03.07.57.164000000 PM,"ANNDOLL",22-MAY-18 03.07.57.164000000 PM
1281364,1908967,"4",0,"JASTONE",03-APR-19 02.14.39.613000000 PM,"JASTONE",03-APR-19 02.14.39.613000000 PM
1001164,1011726,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1298609,1805056,"1",0,"AYARBROUGH",22-MAY-18 04.13.54.851000000 PM,"AYARBROUGH",22-MAY-18 04.13.54.851000000 PM
1298590,1805065,"1",0,"AYARBROUGH",22-MAY-18 04.16.15.236000000 PM,"AYARBROUGH",22-MAY-18 04.16.15.236000000 PM
1001168,1011731,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1002488,1447138,"1",0,"NMAIER",08-APR-15 12.07.37.271000000 PM,"NMAIER",08-APR-15 12.07.37.271000000 PM
1001172,1011735,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1291631,1469168,"4",0,"JMLAGRO",29-JUN-15 02.24.47.988000000 PM,"JMLAGRO",29-JUN-15 02.24.47.988000000 PM
1001174,1011738,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001175,1011739,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001145,1909019,"3",0,"AYARBROUGH",03-APR-19 03.15.37.894000000 PM,"AYARBROUGH",03-APR-19 03.15.37.894000000 PM
1001177,1011741,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1289200,1374549,"4",0,"JOYSPEZIALE",03-SEP-14 05.13.02.545000000 PM,"JOYSPEZIALE",03-SEP-14 05.13.02.545000000 PM
1297085,1545806,"1",0,"USHASHA",07-APR-16 09.36.30.450000000 AM,"USHASHA",07-APR-16 09.36.30.450000000 AM
1290549,1374578,"1",0,"JOYSPEZIALE",03-SEP-14 05.38.48.124000000 PM,"JOYSPEZIALE",03-SEP-14 05.38.48.124000000 PM
1289218,1350316,"1",0,"ESTHERSHAHPAR",21-JUL-14 03.59.35.831000000 PM,"ESTHERSHAHPAR",21-JUL-14 03.59.35.831000000 PM
1284634,1295822,"1",0,"KARINARUIZ",06-JUN-14 12.43.17.869000000 PM,"KARINARUIZ",06-JUN-14 12.43.17.869000000 PM
1001185,1011752,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001186,1011753,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001187,1011754,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001188,1011755,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001189,1011756,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1289202,1374597,"4",0,"JOYSPEZIALE",03-SEP-14 06.09.37.027000000 PM,"JOYSPEZIALE",03-SEP-14 06.09.37.027000000 PM
