"P_SYS_ID","P_QSTNR_SECT_CD","P_QSTNR_SEQ_NUM","P_QSTNR_RESPONCE_IND","P_QSTNR_RESP_TEXT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1281679,"1",1,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.902000000 AM
1281679,"1",6,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.902000000 AM
1281679,"1",5,"Y","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.903000000 AM
1281679,"1",10,"Y","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.903000000 AM
1281679,"1",4,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.904000000 AM
1281679,"1",9,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.905000000 AM
1281679,"1",3,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.905000000 AM
1281679,"1",8,"Y","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.905000000 AM
1281679,"1",2,"N","",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.906000000 AM
1281679,"1",7,"","-",4,"guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.906000000 AM
1281705,"1",2,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.736000000 AM
1281705,"1",7,"","-",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.739000000 AM
1281705,"1",1,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.743000000 AM
1281705,"1",6,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.746000000 AM
1281705,"1",5,"Y","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.749000000 AM
1281705,"1",10,"Y","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.752000000 AM
1281705,"1",4,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.755000000 AM
1281705,"1",9,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.757000000 AM
1281705,"1",3,"N","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.760000000 AM
1281705,"1",8,"Y","",2,"guestUser",07-JAN-14 10.53.58.583000000 AM,"guestUser",07-JAN-14 10.51.46.763000000 AM
1281711,"1",7,"","-",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.498000000 PM
1281714,"3",2,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.344000000 PM
1281714,"3",7,"","-",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.344000000 PM
1281163,"1",5,"Y","",7,"guestUser",08-JUL-14 09.09.50.729000000 AM,"guestUser",20-NOV-13 10.16.12.710000000 AM
1281163,"1",10,"Y","",7,"guestUser",08-JUL-14 09.09.50.729000000 AM,"guestUser",20-NOV-13 10.16.12.711000000 AM
1281163,"1",4,"N","",7,"guestUser",08-JUL-14 09.09.50.729000000 AM,"guestUser",20-NOV-13 10.16.12.711000000 AM
1281163,"1",9,"N","",7,"guestUser",08-JUL-14 09.09.50.729000000 AM,"guestUser",20-NOV-13 10.16.12.712000000 AM
1281163,"1",3,"N","",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.713000000 AM
1281163,"1",8,"Y","",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.713000000 AM
1281163,"1",2,"N","",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.713000000 AM
1281163,"1",7,"","4.80-",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.714000000 AM
1281163,"1",1,"N","",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.714000000 AM
1281163,"1",6,"N","",7,"guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.714000000 AM
1281207,"2",4,"N","",3,"guestUser",07-JAN-14 10.27.42.077000000 AM,"guestUser",07-JAN-14 10.23.21.317000000 AM
1281207,"2",1,"N","",3,"guestUser",07-JAN-14 10.27.42.077000000 AM,"guestUser",07-JAN-14 10.23.21.317000000 AM
1281207,"2",3,"N","",3,"guestUser",07-JAN-14 10.27.42.077000000 AM,"guestUser",07-JAN-14 10.23.21.318000000 AM
1281207,"2",5,"N","",3,"guestUser",07-JAN-14 10.27.42.077000000 AM,"guestUser",07-JAN-14 10.23.21.318000000 AM
1281207,"2",2,"N","",3,"guestUser",07-JAN-14 10.27.42.077000000 AM,"guestUser",07-JAN-14 10.23.21.318000000 AM
1281707,"1",5,"Y","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.673000000 AM
1281707,"1",10,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.673000000 AM
1281707,"1",4,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.673000000 AM
1281707,"1",9,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.674000000 AM
1281707,"1",3,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.674000000 AM
1281707,"1",8,"Y","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.674000000 AM
1281707,"1",2,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.674000000 AM
1281707,"1",7,"","-",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.675000000 AM
1281707,"1",1,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.675000000 AM
1281707,"1",6,"N","",3,"guestUser",07-JAN-14 11.08.40.290000000 AM,"guestUser",07-JAN-14 11.07.07.675000000 AM
1281711,"1",1,"N","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.499000000 PM
1281711,"1",6,"N","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.499000000 PM
1281711,"1",5,"Y","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.499000000 PM
1281711,"1",10,"Y","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.499000000 PM
1281711,"1",4,"N","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.500000000 PM
1281711,"1",9,"N","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.500000000 PM
1281711,"1",3,"N","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.500000000 PM
1281711,"1",8,"Y","",4,"guestUser",07-JAN-14 12.45.42.544000000 PM,"guestUser",07-JAN-14 12.28.10.500000000 PM
1281714,"3",1,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.345000000 PM
1281714,"3",6,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.345000000 PM
1281714,"3",5,"Y","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.345000000 PM
1281714,"3",10,"Y","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.346000000 PM
1281714,"3",4,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.346000000 PM
1281714,"3",9,"Y","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.346000000 PM
1281714,"3",3,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.347000000 PM
1281714,"3",8,"N","",3,"guestUser",07-JAN-14 01.08.02.986000000 PM,"guestUser",07-JAN-14 01.07.12.347000000 PM
1281739,"3",10,"Y","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.508000000 PM
1281739,"3",4,"N","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.508000000 PM
1281739,"3",9,"Y","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.508000000 PM
1281739,"3",3,"N","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.509000000 PM
1281739,"3",2,"N","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.509000000 PM
1281739,"3",7,"","-",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.509000000 PM
1281739,"3",1,"N","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.509000000 PM
1281739,"3",5,"Y","",3,"guestUser",07-JAN-14 04.37.24.092000000 PM,"guestUser",07-JAN-14 04.35.51.510000000 PM
1281749,"1",2,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.165000000 AM
1281749,"1",7,"","-",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.166000000 AM
1281749,"1",1,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.166000000 AM
1281749,"1",6,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.166000000 AM
1281749,"1",5,"Y","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.167000000 AM
1281749,"1",10,"Y","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.167000000 AM
1281749,"1",4,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.167000000 AM
1281749,"1",9,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.167000000 AM
1281749,"1",3,"N","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.168000000 AM
1281749,"1",8,"Y","",3,"guestUser",08-JAN-14 10.40.39.989000000 AM,"guestUser",08-JAN-14 10.39.39.168000000 AM
1281750,"1",7,"","-",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.243000000 AM
1281750,"1",1,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.244000000 AM
1281750,"1",6,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.244000000 AM
1281750,"1",5,"Y","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.244000000 AM
1281750,"1",10,"Y","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.245000000 AM
1281750,"1",4,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.245000000 AM
1281750,"1",9,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.245000000 AM
1281750,"1",3,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.245000000 AM
1281750,"1",8,"Y","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.246000000 AM
1281750,"1",2,"N","",3,"guestUser",08-JAN-14 10.50.01.961000000 AM,"guestUser",08-JAN-14 10.47.15.246000000 AM
1281752,"1",5,"Y","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.732000000 AM
1281752,"1",10,"Y","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.732000000 AM
1281752,"1",4,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.732000000 AM
1281752,"1",9,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.732000000 AM
1281752,"1",3,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.733000000 AM
1281752,"1",8,"Y","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.733000000 AM
1281752,"1",2,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.733000000 AM
1281752,"1",7,"","-",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.733000000 AM
1281752,"1",1,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.734000000 AM
1281752,"1",6,"N","",3,"guestUser",08-JAN-14 11.15.22.945000000 AM,"guestUser",08-JAN-14 11.14.13.734000000 AM
1281753,"2",3,"N","",3,"guestUser",08-JAN-14 11.24.09.242000000 AM,"guestUser",08-JAN-14 11.23.06.197000000 AM
1281753,"2",5,"N","",3,"guestUser",08-JAN-14 11.24.09.242000000 AM,"guestUser",08-JAN-14 11.23.06.198000000 AM
1281753,"2",2,"N","",3,"guestUser",08-JAN-14 11.24.09.242000000 AM,"guestUser",08-JAN-14 11.23.06.198000000 AM
1281753,"2",4,"N","",3,"guestUser",08-JAN-14 11.24.09.242000000 AM,"guestUser",08-JAN-14 11.23.06.198000000 AM
1281753,"2",1,"N","",3,"guestUser",08-JAN-14 11.24.09.242000000 AM,"guestUser",08-JAN-14 11.23.06.198000000 AM
1281756,"1",1,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.962000000 PM
1281756,"1",6,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.963000000 PM
1281756,"1",5,"Y","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.963000000 PM
1281756,"1",10,"Y","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.963000000 PM
1281756,"1",4,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.964000000 PM
1281756,"1",9,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.964000000 PM
1281756,"1",3,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.964000000 PM
1281756,"1",8,"Y","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.965000000 PM
1281756,"1",2,"N","",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.965000000 PM
1281756,"1",7,"","-",3,"guestUser",08-JAN-14 12.50.45.013000000 PM,"guestUser",08-JAN-14 12.49.29.965000000 PM
1281757,"1",5,"Y","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.273000000 PM
1281757,"1",10,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.274000000 PM
1281757,"1",4,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.274000000 PM
1281757,"1",9,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.274000000 PM
1281757,"1",3,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.275000000 PM
1281757,"1",8,"Y","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.276000000 PM
1281757,"1",2,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.276000000 PM
1281757,"1",7,"","-",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.276000000 PM
1281757,"1",1,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.277000000 PM
1281757,"1",6,"N","",3,"guestUser",08-JAN-14 01.03.03.328000000 PM,"guestUser",08-JAN-14 01.01.15.277000000 PM
1281758,"1",10,"Y","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.513000000 PM
1281758,"1",4,"N","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.513000000 PM
1281758,"1",9,"N","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.513000000 PM
1281758,"1",3,"N","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.514000000 PM
1281758,"1",8,"Y","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.514000000 PM
1281758,"1",2,"N","",3,"guestUser",08-JAN-14 01.13.11.900000000 PM,"guestUser",08-JAN-14 01.13.04.514000000 PM
1281208,"2",3,"N","",3,"guestUser",22-NOV-13 04.02.47.394000000 PM,"guestUser",22-NOV-13 03.59.35.231000000 PM
1281208,"2",5,"N","",3,"guestUser",22-NOV-13 04.02.47.394000000 PM,"guestUser",22-NOV-13 03.59.35.231000000 PM
1281208,"2",2,"N","",3,"guestUser",22-NOV-13 04.02.47.394000000 PM,"guestUser",22-NOV-13 03.59.35.232000000 PM
1281208,"2",4,"N","",3,"guestUser",22-NOV-13 04.02.47.394000000 PM,"guestUser",22-NOV-13 03.59.35.232000000 PM
1281208,"2",1,"N","",3,"guestUser",22-NOV-13 04.02.47.394000000 PM,"guestUser",22-NOV-13 03.59.35.232000000 PM
1281704,"1",3,"N","",3,"guestUser",07-JAN-14 10.40.14.124000000 AM,"guestUser",07-JAN-14 10.38.29.930000000 AM
1281704,"1",8,"Y","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.931000000 AM
1281704,"1",2,"N","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.932000000 AM
1281704,"1",7,"","-",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.932000000 AM
1281704,"1",1,"N","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.933000000 AM
1281704,"1",6,"N","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.934000000 AM
1281704,"1",5,"Y","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.935000000 AM
1281704,"1",10,"Y","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.936000000 AM
1281704,"1",4,"N","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.937000000 AM
1281704,"1",9,"N","",3,"guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.938000000 AM
1281715,"3",1,"N","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.365000000 PM
1281715,"3",5,"Y","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.365000000 PM
1281715,"3",10,"Y","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.366000000 PM
1281715,"3",4,"N","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.366000000 PM
1281715,"3",9,"Y","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.366000000 PM
1281715,"3",3,"N","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.366000000 PM
1281715,"3",2,"N","",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.367000000 PM
1281715,"3",7,"","-",3,"guestUser",07-JAN-14 01.22.18.559000000 PM,"guestUser",07-JAN-14 01.20.50.367000000 PM
1281718,"1",5,"Y","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.766000000 PM
1281718,"1",10,"Y","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.767000000 PM
1281718,"1",4,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.767000000 PM
1281718,"1",9,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.767000000 PM
1281718,"1",3,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.768000000 PM
1281718,"1",8,"Y","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.768000000 PM
1281718,"1",2,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.768000000 PM
1281718,"1",7,"","-",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.769000000 PM
1281718,"1",1,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.769000000 PM
1281718,"1",6,"N","",3,"guestUser",07-JAN-14 01.40.41.156000000 PM,"guestUser",07-JAN-14 01.40.22.769000000 PM
1281717,"2",3,"N","",3,"guestUser",07-JAN-14 01.47.19.375000000 PM,"guestUser",07-JAN-14 01.42.45.765000000 PM
1281717,"2",5,"N","",3,"guestUser",07-JAN-14 01.47.19.375000000 PM,"guestUser",07-JAN-14 01.42.45.767000000 PM
1281717,"2",2,"N","",3,"guestUser",07-JAN-14 01.47.19.375000000 PM,"guestUser",07-JAN-14 01.42.45.767000000 PM
1281717,"2",4,"N","",3,"guestUser",07-JAN-14 01.47.19.375000000 PM,"guestUser",07-JAN-14 01.42.45.768000000 PM
1281717,"2",1,"N","",3,"guestUser",07-JAN-14 01.47.19.375000000 PM,"guestUser",07-JAN-14 01.42.45.768000000 PM
1281719,"1",10,"Y","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.657000000 PM
1281719,"1",4,"N","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.658000000 PM
1281719,"1",9,"Y","REJOICE ELDER CARE",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.658000000 PM
1281719,"1",3,"N","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.659000000 PM
1281719,"1",8,"Y","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.659000000 PM
1281719,"1",2,"N","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.659000000 PM
1281719,"1",7,"","13.00-HOUR",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.660000000 PM
1281719,"1",1,"Y","CAR ACCIDENT & INSURANCE HAD LAPSED",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.660000000 PM
1281719,"1",6,"Y","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.660000000 PM
1281719,"1",5,"Y","",3,"guestUser",07-JAN-14 01.57.29.826000000 PM,"guestUser",07-JAN-14 01.56.03.660000000 PM
1281724,"1",5,"Y","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.145000000 PM
1281724,"1",10,"Y","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.146000000 PM
1281724,"1",4,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.147000000 PM
1281724,"1",9,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.147000000 PM
1281724,"1",3,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.148000000 PM
1281724,"1",8,"Y","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.148000000 PM
1281724,"1",2,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.148000000 PM
1281724,"1",7,"","-",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.149000000 PM
1281724,"1",1,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.149000000 PM
1281724,"1",6,"N","",3,"guestUser",07-JAN-14 02.43.28.113000000 PM,"guestUser",07-JAN-14 02.42.03.149000000 PM
1281726,"1",3,"N","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.471000000 PM
1281726,"1",8,"Y","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.472000000 PM
1281726,"1",2,"N","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.472000000 PM
1281726,"1",7,"","-",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.472000000 PM
1281726,"1",1,"Y","DUI 2003",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.473000000 PM
1281726,"1",6,"N","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.473000000 PM
1281726,"1",5,"Y","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.473000000 PM
1281726,"1",10,"Y","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.473000000 PM
