"P_SYS_ID","P_EVENT_SK","P_EVENT_RSN_SK","P_EVENT_RSN_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1280616,488026,2393,"9902",0,"userID",30-DEC-13 01.50.39.615000000 PM,"userID",30-DEC-13 01.50.39.615000000 PM
1280993,491233,2409,"9902",0,"userID",08-JAN-14 12.57.54.854000000 PM,"userID",08-JAN-14 12.57.54.854000000 PM
1280998,491234,2410,"9902",0,"JMLAGRO",08-JAN-14 12.57.54.897000000 PM,"JMLAGRO",08-JAN-14 12.57.54.897000000 PM
1280602,492016,2413,"9902",0,"userID",09-JAN-14 11.12.35.936000000 AM,"userID",09-JAN-14 11.12.35.936000000 AM
1280561,492160,2415,"9902",0,"userID",09-JAN-14 01.04.33.141000000 PM,"userID",09-JAN-14 01.04.33.141000000 PM
1281528,492194,2416,"9902",0,"userID",09-JAN-14 01.38.35.142000000 PM,"userID",09-JAN-14 01.38.35.142000000 PM
1277211,492734,2418,"9945",0,"JMLAGRO",10-JAN-14 08.05.27.742000000 AM,"JMLAGRO",10-JAN-14 08.05.27.742000000 AM
1280695,494650,2424,"9903",0,"userID",13-JAN-14 08.51.15.337000000 AM,"userID",13-JAN-14 08.51.15.337000000 AM
1280661,494810,2430,"9902",0,"userID",13-JAN-14 12.56.34.596000000 PM,"userID",13-JAN-14 12.56.34.596000000 PM
1276891,499192,2440,"9945",0,"JMLAGRO",17-JAN-14 10.02.33.652000000 AM,"JMLAGRO",17-JAN-14 10.02.33.652000000 AM
1276889,499193,2441,"9945",0,"JMLAGRO",17-JAN-14 10.03.44.882000000 AM,"JMLAGRO",17-JAN-14 10.03.44.882000000 AM
1276887,499194,2442,"9945",0,"JMLAGRO",17-JAN-14 10.04.46.610000000 AM,"JMLAGRO",17-JAN-14 10.04.46.610000000 AM
1277778,508701,2491,"9903",0,"userID",29-JAN-14 12.49.57.975000000 PM,"userID",29-JAN-14 12.49.57.975000000 PM
1277775,508225,2479,"9903",0,"userID",28-JAN-14 05.03.46.447000000 PM,"userID",28-JAN-14 05.03.46.447000000 PM
1281753,508233,2482,"9903",0,"userID",28-JAN-14 05.07.12.108000000 PM,"userID",28-JAN-14 05.07.12.108000000 PM
1277779,508702,2492,"9903",0,"JOYSPEZIALE",29-JAN-14 12.49.58.014000000 PM,"JOYSPEZIALE",29-JAN-14 12.49.58.014000000 PM
1281556,514503,2522,"9903",0,"userID",06-FEB-14 03.09.49.840000000 PM,"userID",06-FEB-14 03.09.49.840000000 PM
1276915,512733,2513,"9902",0,"userID",04-FEB-14 10.28.39.778000000 AM,"userID",04-FEB-14 10.28.39.778000000 AM
1281418,516258,2527,"9945",0,"JMLAGRO",11-FEB-14 08.07.13.510000000 AM,"JMLAGRO",11-FEB-14 08.07.13.510000000 AM
1281421,516259,2528,"9945",0,"JMLAGRO",11-FEB-14 08.08.27.045000000 AM,"JMLAGRO",11-FEB-14 08.08.27.045000000 AM
1281420,516260,2529,"9945",0,"JMLAGRO",11-FEB-14 08.09.55.771000000 AM,"JMLAGRO",11-FEB-14 08.09.55.771000000 AM
1277137,520725,2549,"9902",0,"userID",14-FEB-14 12.02.36.166000000 PM,"userID",14-FEB-14 12.02.36.166000000 PM
1277083,520909,2551,"9903",0,"userID",14-FEB-14 01.50.55.035000000 PM,"userID",14-FEB-14 01.50.55.035000000 PM
1278683,526709,2588,"9903",0,"userID",25-FEB-14 12.00.36.842000000 PM,"userID",25-FEB-14 12.00.36.842000000 PM
1281512,527834,2591,"9903",0,"userID",26-FEB-14 08.57.57.333000000 AM,"userID",26-FEB-14 08.57.57.333000000 AM
1281516,527836,2593,"9903",0,"userID",26-FEB-14 09.02.12.847000000 AM,"userID",26-FEB-14 09.02.12.847000000 AM
1282971,528230,2596,"9902",0,"userID",26-FEB-14 01.11.21.546000000 PM,"userID",26-FEB-14 01.11.21.546000000 PM
1282770,531771,2606,"9902",0,"userID",02-MAR-14 11.49.21.454000000 AM,"userID",02-MAR-14 11.49.21.454000000 AM
1280275,532786,2621,"9902",0,"userID",03-MAR-14 03.44.39.958000000 PM,"userID",03-MAR-14 03.44.39.958000000 PM
1282454,536866,2641,"9902",0,"userID",06-MAR-14 03.13.12.580000000 PM,"userID",06-MAR-14 03.13.12.580000000 PM
1282515,536867,2642,"9902",0,"userID",06-MAR-14 03.16.55.282000000 PM,"userID",06-MAR-14 03.16.55.282000000 PM
1281706,537782,2648,"9945",0,"PJHEID",07-MAR-14 12.32.17.202000000 PM,"PJHEID",07-MAR-14 12.32.17.202000000 PM
1278582,539988,2663,"9903",0,"userID",11-MAR-14 11.00.45.701000000 AM,"userID",11-MAR-14 11.00.45.701000000 AM
1280938,540390,2665,"9945",0,"JUDITHSZEGEDI",11-MAR-14 01.33.58.310000000 PM,"JUDITHSZEGEDI",11-MAR-14 01.33.58.310000000 PM
1279446,454843,2121,"9902",0,"userID",29-AUG-13 03.29.55.544000000 PM,"userID",29-AUG-13 03.29.55.544000000 PM
1277704,454946,2122,"9903",0,"userID",29-AUG-13 04.07.37.628000000 PM,"userID",29-AUG-13 04.07.37.628000000 PM
1277626,454947,2123,"9903",0,"PJHEID",29-AUG-13 04.07.37.684000000 PM,"PJHEID",29-AUG-13 04.07.37.684000000 PM
1277705,454948,2124,"9903",0,"PJHEID",29-AUG-13 04.07.37.694000000 PM,"PJHEID",29-AUG-13 04.07.37.694000000 PM
1279808,461274,2135,"9902",0,"internalUser",25-SEP-13 02.20.19.017000000 PM,"internalUser",25-SEP-13 02.20.19.017000000 PM
1278879,463491,2138,"9902",0,"internalUser",03-OCT-13 12.41.53.665000000 PM,"internalUser",03-OCT-13 12.41.53.665000000 PM
1277573,463333,2136,"9902",0,"internalUser",03-OCT-13 09.14.22.147000000 AM,"internalUser",03-OCT-13 09.14.22.147000000 AM
1278879,465178,2162,"9902",0,"userID",09-OCT-13 10.34.47.977000000 AM,"userID",09-OCT-13 10.34.47.977000000 AM
1280632,465175,2159,"9902",0,"userID",09-OCT-13 10.31.35.937000000 AM,"userID",09-OCT-13 10.31.35.937000000 AM
1280635,465177,2161,"9902",0,"userID",09-OCT-13 10.32.33.422000000 AM,"userID",09-OCT-13 10.32.33.422000000 AM
1278892,465180,2164,"9902",0,"userID",09-OCT-13 10.35.34.842000000 AM,"userID",09-OCT-13 10.35.34.842000000 AM
1280628,465231,2167,"9902",0,"userID",09-OCT-13 11.09.48.007000000 AM,"userID",09-OCT-13 11.09.48.007000000 AM
1278457,465470,2170,"9902",0,"INTERNALUSER",10-OCT-13 08.42.21.223000000 AM,"INTERNALUSER",10-OCT-13 08.42.21.223000000 AM
1278457,465471,2171,"9902",0,"userID",10-OCT-13 08.42.35.244000000 AM,"userID",10-OCT-13 08.42.35.244000000 AM
1280665,488024,2391,"9902",0,"userID",30-DEC-13 01.37.03.032000000 PM,"userID",30-DEC-13 01.37.03.032000000 PM
1280687,467636,2181,"9902",0,"internalUser",21-OCT-13 01.00.54.539000000 PM,"internalUser",21-OCT-13 01.00.54.539000000 PM
1280670,472070,2265,"9902",0,"userID",06-NOV-13 01.18.06.758000000 PM,"userID",06-NOV-13 01.18.06.758000000 PM
1277324,472876,2272,"9945",0,"PJHEID",08-NOV-13 07.34.59.137000000 AM,"PJHEID",08-NOV-13 07.34.59.137000000 AM
1277321,472877,2273,"9945",0,"PJHEID",08-NOV-13 07.37.08.520000000 AM,"PJHEID",08-NOV-13 07.37.08.520000000 AM
1277327,472878,2274,"9945",0,"PJHEID",08-NOV-13 07.39.33.590000000 AM,"PJHEID",08-NOV-13 07.39.33.590000000 AM
1281087,474741,2277,"9902",0,"userID",15-NOV-13 01.54.22.290000000 PM,"userID",15-NOV-13 01.54.22.290000000 PM
1280646,475043,2278,"9902",0,"userID",16-NOV-13 12.08.48.294000000 PM,"userID",16-NOV-13 12.08.48.294000000 PM
1280653,475053,2279,"9902",0,"userID",16-NOV-13 12.29.49.619000000 PM,"userID",16-NOV-13 12.29.49.619000000 PM
1280656,475063,2280,"9902",0,"userID",16-NOV-13 12.50.22.736000000 PM,"userID",16-NOV-13 12.50.22.736000000 PM
1280655,475129,2282,"9902",0,"userID",16-NOV-13 03.19.47.994000000 PM,"userID",16-NOV-13 03.19.47.994000000 PM
1280346,475152,2283,"9945",0,"JMLAGRO",16-NOV-13 04.02.07.239000000 PM,"JMLAGRO",16-NOV-13 04.02.07.239000000 PM
1280610,478682,2301,"9902",0,"userID",26-NOV-13 06.32.06.705000000 PM,"userID",26-NOV-13 06.32.06.705000000 PM
1279662,479122,2306,"9902",0,"userID",27-NOV-13 03.24.56.291000000 PM,"userID",27-NOV-13 03.24.56.291000000 PM
1277258,479798,2307,"9945",0,"PJHEID",30-NOV-13 02.51.15.112000000 PM,"PJHEID",30-NOV-13 02.51.15.112000000 PM
1277252,479799,2308,"9945",0,"PJHEID",30-NOV-13 02.55.06.578000000 PM,"PJHEID",30-NOV-13 02.55.06.578000000 PM
1277256,479800,2309,"9945",0,"PJHEID",30-NOV-13 02.58.57.891000000 PM,"PJHEID",30-NOV-13 02.58.57.891000000 PM
1277249,479801,2310,"9945",0,"PJHEID",30-NOV-13 03.03.57.421000000 PM,"PJHEID",30-NOV-13 03.03.57.421000000 PM
1280448,481347,2334,"9902",0,"userID",05-DEC-13 07.23.46.590000000 AM,"userID",05-DEC-13 07.23.46.590000000 AM
1277825,480905,2332,"9902",0,"userID",04-DEC-13 07.48.45.089000000 AM,"userID",04-DEC-13 07.48.45.089000000 AM
1277426,481043,2333,"9903",0,"userID",04-DEC-13 11.16.49.838000000 AM,"userID",04-DEC-13 11.16.49.838000000 AM
1281153,481413,2342,"9903",0,"userID",05-DEC-13 09.49.56.568000000 AM,"userID",05-DEC-13 09.49.56.568000000 AM
1281146,481731,2347,"9945",0,"PJHEID",05-DEC-13 03.52.38.687000000 PM,"PJHEID",05-DEC-13 03.52.38.687000000 PM
1281162,482090,2350,"9903",0,"userID",06-DEC-13 09.31.29.558000000 AM,"userID",06-DEC-13 09.31.29.558000000 AM
1277362,483723,2363,"9945",0,"JMLAGRO",12-DEC-13 09.59.54.439000000 AM,"JMLAGRO",12-DEC-13 09.59.54.439000000 AM
1277360,483727,2365,"9945",0,"JMLAGRO",12-DEC-13 10.02.01.413000000 AM,"JMLAGRO",12-DEC-13 10.02.01.413000000 AM
1280654,488023,2390,"9902",0,"userID",30-DEC-13 01.34.16.477000000 PM,"userID",30-DEC-13 01.34.16.477000000 PM
1279457,488221,2394,"9903",0,"userID",31-DEC-13 11.06.25.959000000 AM,"userID",31-DEC-13 11.06.25.959000000 AM
1281721,490459,2407,"9902",0,"internalUser",07-JAN-14 02.24.39.440000000 PM,"internalUser",07-JAN-14 02.24.39.440000000 PM
1276917,494694,2425,"9903",0,"userID",13-JAN-14 10.49.48.992000000 AM,"userID",13-JAN-14 10.49.48.992000000 AM
1276920,494695,2426,"9903",0,"JMLAGRO",13-JAN-14 10.49.49.052000000 AM,"JMLAGRO",13-JAN-14 10.49.49.052000000 AM
1276922,494696,2427,"9903",0,"guestUser",13-JAN-14 10.49.49.061000000 AM,"guestUser",13-JAN-14 10.49.49.061000000 AM
1276919,494697,2428,"9903",0,"guestUser",13-JAN-14 10.49.49.066000000 AM,"guestUser",13-JAN-14 10.49.49.066000000 AM
1280549,494783,2429,"9902",0,"userID",13-JAN-14 12.41.24.300000000 PM,"userID",13-JAN-14 12.41.24.300000000 PM
1278089,494860,2431,"9902",0,"userID",13-JAN-14 01.37.59.171000000 PM,"userID",13-JAN-14 01.37.59.171000000 PM
1281700,500168,2444,"9903",0,"userID",20-JAN-14 09.48.02.867000000 AM,"userID",20-JAN-14 09.48.02.867000000 AM
1281214,500203,2445,"9902",0,"userID",20-JAN-14 11.07.30.587000000 AM,"userID",20-JAN-14 11.07.30.587000000 AM
1282388,508508,2490,"9903",0,"userID",29-JAN-14 08.49.06.804000000 AM,"userID",29-JAN-14 08.49.06.804000000 AM
1277789,512185,2508,"9945",0,"JOYSPEZIALE",03-FEB-14 12.02.26.345000000 PM,"JOYSPEZIALE",03-FEB-14 12.02.26.345000000 PM
1291650,796135,6708,"9902",0,"SHERSAYLER",26-JAN-15 03.03.35.495000000 PM,"SHERSAYLER",26-JAN-15 03.03.35.495000000 PM
1277793,512297,2509,"9945",0,"JOYSPEZIALE",03-FEB-14 12.29.11.618000000 PM,"JOYSPEZIALE",03-FEB-14 12.29.11.618000000 PM
1277792,512299,2510,"9945",0,"JOYSPEZIALE",03-FEB-14 12.30.40.262000000 PM,"JOYSPEZIALE",03-FEB-14 12.30.40.262000000 PM
1276883,512760,2514,"9902",0,"userID",04-FEB-14 10.55.35.031000000 AM,"userID",04-FEB-14 10.55.35.031000000 AM
1280482,513750,2518,"9903",0,"userID",05-FEB-14 04.27.11.882000000 PM,"userID",05-FEB-14 04.27.11.882000000 PM
1279950,517833,2540,"9903",0,"userID",12-FEB-14 08.51.07.057000000 AM,"userID",12-FEB-14 08.51.07.057000000 AM
1280594,518729,2541,"9902",0,"userID",12-FEB-14 03.10.58.038000000 PM,"userID",12-FEB-14 03.10.58.038000000 PM
1291764,796174,6712,"9902",0,"DMOCK",26-JAN-15 03.28.58.824000000 PM,"DMOCK",26-JAN-15 03.28.58.824000000 PM
1277121,520317,2546,"9902",0,"userID",13-FEB-14 04.20.43.865000000 PM,"userID",13-FEB-14 04.20.43.865000000 PM
1281225,521507,2554,"9902",0,"userID",15-FEB-14 03.06.35.727000000 PM,"userID",15-FEB-14 03.06.35.727000000 PM
1278566,521956,2557,"9902",0,"userID",17-FEB-14 08.04.55.123000000 PM,"userID",17-FEB-14 08.04.55.123000000 PM
1292179,796313,6724,"9902",0,"MAURICIOPENERAND",26-JAN-15 05.39.47.816000000 PM,"MAURICIOPENERAND",26-JAN-15 05.39.47.816000000 PM
1277684,524198,2563,"9903",0,"userID",20-FEB-14 03.37.01.650000000 PM,"userID",20-FEB-14 03.37.01.650000000 PM
1277744,524200,2565,"9903",0,"userID",20-FEB-14 03.39.34.159000000 PM,"userID",20-FEB-14 03.39.34.159000000 PM
1280195,524288,2576,"9945",0,"JOYSPEZIALE",20-FEB-14 05.43.57.076000000 PM,"JOYSPEZIALE",20-FEB-14 05.43.57.076000000 PM
1291533,796503,6727,"9902",0,"SHERSAYLER",27-JAN-15 08.10.54.620000000 AM,"SHERSAYLER",27-JAN-15 08.10.54.620000000 AM
1277405,527534,2589,"9902",0,"userID",25-FEB-14 05.52.25.697000000 PM,"userID",25-FEB-14 05.52.25.697000000 PM
1278691,527535,2590,"9902",0,"JOYSPEZIALE",25-FEB-14 05.52.25.767000000 PM,"JOYSPEZIALE",25-FEB-14 05.52.25.767000000 PM
1278455,529290,2601,"9902",0,"userID",27-FEB-14 10.09.25.053000000 AM,"userID",27-FEB-14 10.09.25.053000000 AM
1280585,529291,2602,"9902",0,"userID",27-FEB-14 10.09.59.590000000 AM,"userID",27-FEB-14 10.09.59.590000000 AM
1282054,529575,2603,"9903",0,"userID",27-FEB-14 12.37.59.814000000 PM,"userID",27-FEB-14 12.37.59.814000000 PM
1291584,797138,6776,"9902",0,"PJHEID",27-JAN-15 04.03.38.294000000 PM,"PJHEID",27-JAN-15 04.03.38.294000000 PM
1280199,532380,2614,"9945",0,"JMLAGRO",03-MAR-14 01.41.49.936000000 PM,"JMLAGRO",03-MAR-14 01.41.49.936000000 PM
1280198,532384,2615,"9945",0,"JMLAGRO",03-MAR-14 01.42.51.232000000 PM,"JMLAGRO",03-MAR-14 01.42.51.232000000 PM
1280197,532386,2616,"9945",0,"JMLAGRO",03-MAR-14 01.43.54.168000000 PM,"JMLAGRO",03-MAR-14 01.43.54.168000000 PM
1283076,532917,2623,"9903",0,"userID",03-MAR-14 04.20.12.490000000 PM,"userID",03-MAR-14 04.20.12.490000000 PM
1281953,533706,2625,"9902",0,"userID",04-MAR-14 07.55.20.458000000 AM,"userID",04-MAR-14 07.55.20.458000000 AM
1277167,535046,2637,"9903",0,"userID",05-MAR-14 11.38.03.532000000 AM,"userID",05-MAR-14 11.38.03.532000000 AM
1278608,535546,2638,"9903",0,"userID",05-MAR-14 02.59.51.604000000 PM,"userID",05-MAR-14 02.59.51.604000000 PM
1280095,538693,2652,"9945",0,"JOYSPEZIALE",08-MAR-14 02.35.41.781000000 PM,"JOYSPEZIALE",08-MAR-14 02.35.41.781000000 PM
1280094,538696,2653,"9945",0,"JOYSPEZIALE",08-MAR-14 02.39.50.997000000 PM,"JOYSPEZIALE",08-MAR-14 02.39.50.997000000 PM
1277230,539822,2661,"9903",0,"userID",11-MAR-14 09.41.54.309000000 AM,"userID",11-MAR-14 09.41.54.309000000 AM
1279815,452704,2119,"9910",0,"userID",26-AUG-13 02.13.42.887000000 PM,"userID",26-AUG-13 02.13.42.887000000 PM
1279819,452970,2120,"9910",0,"userID",27-AUG-13 09.57.05.640000000 AM,"userID",27-AUG-13 09.57.05.640000000 AM
1280579,465172,2156,"9902",0,"userID",09-OCT-13 10.29.08.765000000 AM,"userID",09-OCT-13 10.29.08.765000000 AM
1278892,464462,2143,"9902",0,"internalUser",07-OCT-13 01.08.26.670000000 PM,"internalUser",07-OCT-13 01.08.26.670000000 PM
1280579,464958,2145,"9902",0,"internalUser",09-OCT-13 08.01.17.905000000 AM,"internalUser",09-OCT-13 08.01.17.905000000 AM
1280631,465057,2149,"9902",0,"internalUser",09-OCT-13 09.03.59.995000000 AM,"internalUser",09-OCT-13 09.03.59.995000000 AM
1280631,465174,2158,"9902",0,"userID",09-OCT-13 10.31.11.682000000 AM,"userID",09-OCT-13 10.31.11.682000000 AM
1280486,465173,2157,"9902",0,"userID",09-OCT-13 10.30.03.937000000 AM,"userID",09-OCT-13 10.30.03.937000000 AM
1280633,465176,2160,"9902",0,"userID",09-OCT-13 10.32.02.990000000 AM,"userID",09-OCT-13 10.32.02.990000000 AM
1278901,465179,2163,"9902",0,"userID",09-OCT-13 10.35.13.663000000 AM,"userID",09-OCT-13 10.35.13.663000000 AM
1280629,465209,2166,"9902",0,"userID",09-OCT-13 10.57.03.658000000 AM,"userID",09-OCT-13 10.57.03.658000000 AM
1278138,466419,2176,"9903",0,"userID",15-OCT-13 01.37.13.699000000 PM,"userID",15-OCT-13 01.37.13.699000000 PM
1278280,467615,2180,"9910",0,"userID",21-OCT-13 11.37.47.782000000 AM,"userID",21-OCT-13 11.37.47.782000000 AM
1278907,467797,2185,"9945",0,"JMLAGRO",21-OCT-13 03.48.40.414000000 PM,"JMLAGRO",21-OCT-13 03.48.40.414000000 PM
1277610,471193,2195,"9945",0,"JMLAGRO",04-NOV-13 07.38.09.477000000 AM,"JMLAGRO",04-NOV-13 07.38.09.477000000 AM
1277114,471194,2196,"9945",0,"JMLAGRO",04-NOV-13 07.41.16.262000000 AM,"JMLAGRO",04-NOV-13 07.41.16.262000000 AM
1277180,471195,2197,"9945",0,"JMLAGRO",04-NOV-13 07.42.52.013000000 AM,"JMLAGRO",04-NOV-13 07.42.52.013000000 AM
1277613,471196,2198,"9945",0,"JMLAGRO",04-NOV-13 07.44.31.653000000 AM,"JMLAGRO",04-NOV-13 07.44.31.653000000 AM
1282593,522874,6760,"9902",0,"B-Prov-Letters+9037692.00",27-JAN-15 12.07.42.174000000 PM,"ZOEASANDY",27-JAN-15 12.07.42.174000000 PM
1184924,796811,6761,"9902",0,"KARINARUIZ",27-JAN-15 12.07.42.383000000 PM,"KARINARUIZ",27-JAN-15 12.07.42.383000000 PM
1280331,473323,2275,"9910",0,"userID",12-NOV-13 12.54.52.920000000 PM,"userID",12-NOV-13 12.54.52.920000000 PM
1277046,475344,2284,"9945",0,"JMLAGRO",17-NOV-13 02.17.58.773000000 PM,"JMLAGRO",17-NOV-13 02.17.58.773000000 PM
1278659,480229,2313,"9902",0,"userID",02-DEC-13 11.24.47.675000000 AM,"userID",02-DEC-13 11.24.47.675000000 AM
1277571,480282,2317,"9902",0,"userID",02-DEC-13 01.35.42.232000000 PM,"userID",02-DEC-13 01.35.42.232000000 PM
1277630,481384,2336,"9902",0,"userID",05-DEC-13 08.56.11.749000000 AM,"userID",05-DEC-13 08.56.11.749000000 AM
1280283,481386,2338,"9903",0,"userID",05-DEC-13 09.02.30.057000000 AM,"userID",05-DEC-13 09.02.30.057000000 AM
1277560,484855,2372,"9902",0,"userID",13-DEC-13 01.56.03.032000000 PM,"userID",13-DEC-13 01.56.03.032000000 PM
1277853,486916,2383,"9945",0,"JMLAGRO",23-DEC-13 03.41.58.137000000 PM,"JMLAGRO",23-DEC-13 03.41.58.137000000 PM
1279978,486917,2384,"9945",0,"JMLAGRO",23-DEC-13 03.43.04.424000000 PM,"JMLAGRO",23-DEC-13 03.43.04.424000000 PM
1279242,488624,2400,"9945",0,"PJHEID",02-JAN-14 12.34.32.265000000 PM,"PJHEID",02-JAN-14 12.34.32.265000000 PM
1280593,493239,2419,"9902",0,"userID",10-JAN-14 12.10.08.693000000 PM,"userID",10-JAN-14 12.10.08.693000000 PM
1280560,493302,2421,"9902",0,"userID",10-JAN-14 12.34.37.043000000 PM,"userID",10-JAN-14 12.34.37.043000000 PM
1276880,497194,2436,"9945",0,"JMLAGRO",15-JAN-14 12.53.38.674000000 PM,"JMLAGRO",15-JAN-14 12.53.38.674000000 PM
1276879,497195,2437,"9945",0,"JMLAGRO",15-JAN-14 12.54.34.507000000 PM,"JMLAGRO",15-JAN-14 12.54.34.507000000 PM
1280018,500631,2446,"9902",0,"userID",20-JAN-14 08.15.29.740000000 PM,"userID",20-JAN-14 08.15.29.740000000 PM
1292046,796824,6762,"9902",0,"PJHEID",27-JAN-15 12.11.49.185000000 PM,"PJHEID",27-JAN-15 12.11.49.185000000 PM
1276848,508142,2466,"9902",0,"userID",28-JAN-14 04.36.21.719000000 PM,"userID",28-JAN-14 04.36.21.719000000 PM
1279682,508230,2481,"9903",0,"userID",28-JAN-14 05.04.12.845000000 PM,"userID",28-JAN-14 05.04.12.845000000 PM
1277759,524205,2570,"9903",0,"userID",20-FEB-14 03.48.06.320000000 PM,"userID",20-FEB-14 03.48.06.320000000 PM
1278317,508227,2480,"9903",0,"userID",28-JAN-14 05.02.53.590000000 PM,"userID",28-JAN-14 05.02.53.590000000 PM
1281865,508235,2483,"9902",0,"userID",28-JAN-14 05.06.05.041000000 PM,"userID",28-JAN-14 05.06.05.041000000 PM
1278292,511926,2504,"9903",0,"userID",02-FEB-14 11.21.56.593000000 AM,"userID",02-FEB-14 11.21.56.593000000 AM
1277733,512431,2511,"9903",0,"userID",03-FEB-14 03.05.32.604000000 PM,"userID",03-FEB-14 03.05.32.604000000 PM
1280068,517821,2536,"9903",0,"userID",12-FEB-14 08.35.43.065000000 AM,"userID",12-FEB-14 08.35.43.065000000 AM
1280123,517827,2538,"9903",0,"userID",12-FEB-14 08.39.38.509000000 AM,"userID",12-FEB-14 08.39.38.509000000 AM
1277898,520316,2545,"9945",0,"JOYSPEZIALE",13-FEB-14 04.18.30.724000000 PM,"JOYSPEZIALE",13-FEB-14 04.18.30.724000000 PM
1276989,520807,2550,"9945",0,"JMLAGRO",14-FEB-14 01.10.08.824000000 PM,"JMLAGRO",14-FEB-14 01.10.08.824000000 PM
1277766,524204,2569,"9903",0,"userID",20-FEB-14 03.46.49.486000000 PM,"userID",20-FEB-14 03.46.49.486000000 PM
1279880,525008,2581,"9945",0,"JOYSPEZIALE",21-FEB-14 02.01.18.221000000 PM,"JOYSPEZIALE",21-FEB-14 02.01.18.221000000 PM
1279766,525056,2582,"9945",0,"JOYSPEZIALE",21-FEB-14 02.19.16.498000000 PM,"JOYSPEZIALE",21-FEB-14 02.19.16.498000000 PM
1290605,798787,6801,"9903",0,"DANIELLAESTRELLA",28-JAN-15 06.07.16.395000000 PM,"DANIELLAESTRELLA",28-JAN-15 06.07.16.395000000 PM
1292099,797146,6778,"9902",0,"internalUser",27-JAN-15 04.14.00.187000000 PM,"internalUser",27-JAN-15 04.14.00.187000000 PM
1281510,527835,2592,"9903",0,"userID",26-FEB-14 09.00.09.452000000 AM,"userID",26-FEB-14 09.00.09.452000000 AM
1281642,536638,2640,"9902",0,"userID",06-MAR-14 10.20.14.352000000 AM,"userID",06-MAR-14 10.20.14.352000000 AM
1281604,537178,2646,"9902",0,"userID",07-MAR-14 12.21.53.502000000 AM,"userID",07-MAR-14 12.21.53.502000000 AM
1277462,537619,2647,"9902",0,"userID",07-MAR-14 11.22.26.967000000 AM,"userID",07-MAR-14 11.22.26.967000000 AM
1281215,538823,2654,"9902",0,"userID",08-MAR-14 08.48.14.613000000 PM,"userID",08-MAR-14 08.48.14.613000000 PM
1283233,539144,2657,"9903",0,"userID",10-MAR-14 02.07.52.302000000 PM,"userID",10-MAR-14 02.07.52.302000000 PM
1279559,540295,2664,"9902",0,"userID",11-MAR-14 12.53.20.089000000 PM,"userID",11-MAR-14 12.53.20.089000000 PM
1291693,797794,6798,"9902",0,"KARINARUIZ",28-JAN-15 10.51.17.526000000 AM,"KARINARUIZ",28-JAN-15 10.51.17.526000000 AM
1285800,798378,6800,"9903",0,"SHERSAYLER",28-JAN-15 02.35.03.328000000 PM,"SHERSAYLER",28-JAN-15 02.35.03.328000000 PM
1291216,798822,6804,"9910",0,"PJHEID",29-JAN-15 08.24.13.662000000 AM,"PJHEID",29-JAN-15 08.24.13.662000000 AM
1276953,541958,2670,"9945",0,"PJHEID",12-MAR-14 11.12.01.920000000 PM,"PJHEID",12-MAR-14 11.12.01.920000000 PM
1276952,541967,2671,"9945",0,"PJHEID",12-MAR-14 11.15.37.000000000 PM,"PJHEID",12-MAR-14 11.15.37.000000000 PM
1283322,542046,2672,"9903",0,"userID",13-MAR-14 08.30.16.967000000 AM,"userID",13-MAR-14 08.30.16.967000000 AM
1283324,542047,2673,"9903",0,"userID",13-MAR-14 08.30.56.925000000 AM,"userID",13-MAR-14 08.30.56.925000000 AM
1282482,542255,2674,"9902",0,"userID",13-MAR-14 10.44.10.224000000 AM,"userID",13-MAR-14 10.44.10.224000000 AM
1279971,542368,2675,"9902",0,"userID",13-MAR-14 12.58.18.679000000 PM,"userID",13-MAR-14 12.58.18.679000000 PM
1277646,542794,2676,"9902",0,"userID",13-MAR-14 02.40.43.056000000 PM,"userID",13-MAR-14 02.40.43.056000000 PM
1281667,502281,2687,"9910",0,"B-Prov-Letters+8839994.00",13-MAR-14 03.05.55.034000000 PM,"INTERNALUSER",13-MAR-14 03.05.55.034000000 PM
1283369,543331,2691,"9903",0,"userID",14-MAR-14 10.03.07.371000000 AM,"userID",14-MAR-14 10.03.07.371000000 AM
1279673,542893,2689,"9902",0,"userID",13-MAR-14 03.34.22.884000000 PM,"userID",13-MAR-14 03.34.22.884000000 PM
1282881,542910,2690,"9902",0,"userID",13-MAR-14 03.49.30.680000000 PM,"userID",13-MAR-14 03.49.30.680000000 PM
1283369,543332,2692,"9903",0,"userID",14-MAR-14 10.03.41.082000000 AM,"userID",14-MAR-14 10.03.41.082000000 AM
1280914,543745,2693,"9910",0,"userID",14-MAR-14 02.51.58.494000000 PM,"userID",14-MAR-14 02.51.58.494000000 PM
1282303,543827,2694,"9902",0,"userID",14-MAR-14 03.34.48.858000000 PM,"userID",14-MAR-14 03.34.48.858000000 PM
1282305,543828,2695,"9902",0,"ZOEASANDY",14-MAR-14 03.34.48.920000000 PM,"ZOEASANDY",14-MAR-14 03.34.48.920000000 PM
1282304,543829,2696,"9902",0,"guestUser",14-MAR-14 03.34.48.932000000 PM,"guestUser",14-MAR-14 03.34.48.932000000 PM
1277159,543902,2697,"9902",0,"userID",14-MAR-14 04.41.51.082000000 PM,"userID",14-MAR-14 04.41.51.082000000 PM
