"P_GRP_SYS_ID","P_MBR_SYS_ID","P_AFFL_SK","P_AFFL_BEG_DT","P_AFFL_TY_CD","P_AFFL_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000368,1160913,1000593,01-JUL-03,"I",31-DEC-99,7,"JMLAGRO",17-AUG-15 10.24.51.754000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160914,1000594,01-OCT-13,"I",30-JUN-22,8,"ANDOLL",24-OCT-23 09.53.21.233000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160916,1000595,01-JUL-03,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160930,1000599,01-JUL-03,"I",11-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.720000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000787,1000293,27-JUL-11,"I",30-SEP-13,6,"JMLAGRO",17-AUG-15 10.24.51.592000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000788,1000294,01-JUL-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000789,1000295,22-JUL-11,"M",30-JUN-12,5,"JMLAGRO",17-AUG-15 10.24.51.616000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000810,1000298,01-SEP-11,"I",22-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.938000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000812,1000300,01-JUL-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000824,1000301,01-JUL-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000826,1000303,01-JUL-11,"M",04-OCT-15,7,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000827,1000304,29-JUL-11,"I",20-SEP-12,5,"JMLAGRO",17-AUG-15 10.24.51.998000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000854,1000307,01-JUL-11,"M",04-MAY-12,5,"JMLAGRO",17-AUG-15 10.24.51.572000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000857,1000308,01-JUL-11,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000860,1000309,01-JUL-11,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000877,1000310,01-JUL-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000896,1000311,23-SEP-11,"I",21-DEC-11,5,"JMLAGRO",17-AUG-15 10.24.51.633000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000897,1000312,23-SEP-11,"M",30-SEP-13,7,"JMLAGRO",17-AUG-15 10.24.51.646000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000899,1000313,03-OCT-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000918,1000316,21-SEP-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000941,1000318,24-OCT-11,"I",20-JAN-12,10,"JMLAGRO",17-AUG-15 10.24.51.950000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000961,1000319,21-NOV-11,"I",17-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.784000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000962,1000320,31-OCT-11,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000979,1000322,05-DEC-11,"I",19-FEB-15,10,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.059274000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000981,1000323,30-NOV-11,"I",23-MAR-12,5,"JMLAGRO",17-AUG-15 10.24.52.008000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000986,1000324,09-NOV-11,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1000997,1000325,14-NOV-11,"M",23-JUN-12,5,"JMLAGRO",17-AUG-15 10.24.51.682000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001024,1000326,16-JAN-12,"I",01-JUL-12,5,"JMLAGRO",17-AUG-15 10.24.51.928000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001032,1000327,24-JAN-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001035,1000328,23-JAN-12,"I",18-DEC-12,5,"JMLAGRO",17-AUG-15 10.24.51.578000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001036,1000329,23-JAN-12,"I",23-JAN-13,5,"JMLAGRO",17-AUG-15 10.24.51.593000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001051,1000330,30-JAN-12,"I",04-SEP-14,14,"Sanford_Cleanup",03-SEP-15 09.36.00.917147000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001130,1000333,01-APR-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001156,1000335,14-MAY-12,"I",31-DEC-99,13,"JMLAGRO",17-AUG-15 10.24.51.540000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001177,1000338,24-MAY-12,"I",31-DEC-12,5,"JMLAGRO",17-AUG-15 10.24.51.512000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001195,1000339,21-JUN-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001201,1000341,18-JUN-12,"I",30-SEP-13,8,"JMLAGRO",17-AUG-15 10.24.51.975000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001227,1000345,01-JUN-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001281,1000354,23-JUL-12,"I",19-DEC-16,12,"DMOCK",23-MAY-18 09.17.12.015000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001291,1000355,02-AUG-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001308,1000357,19-JUL-12,"M",23-NOV-16,15,"DataFix_ESPRD01189625",24-NOV-16 11.31.10.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001309,1000358,06-AUG-12,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001362,1000362,27-AUG-12,"I",21-NOV-14,16,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.608002000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001363,1000363,30-AUG-12,"I",01-JUN-18,7,"DMOCK",20-JUL-18 03.44.06.875000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1001378,1000364,10-SEP-12,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1000353,1000000,01-AUG-10,"M",30-SEP-13,1,"DATA_FFIX_PCPIndicator_850493",27-JAN-15 10.14.53.919000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1000355,1000001,01-AUG-10,"I",18-AUG-11,1,"JMLAGRO",27-JAN-15 10.14.53.922000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1000356,1000002,01-AUG-10,"I",26-JAN-13,1,"JMLAGRO",27-JAN-15 10.14.53.922000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1000357,1000003,01-AUG-10,"I",04-OCT-15,1,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1004088,1000006,01-AUG-10,"I",04-OCT-15,1,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1004236,1000007,04-MAR-13,"I",04-OCT-15,1,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000105,1004238,1000008,25-FEB-13,"I",04-OCT-15,1,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1000353,1000010,01-AUG-10,"M",30-SEP-13,3,"DATA_FFIX_PCPIndicator_850493",23-FEB-15 12.14.35.102000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1000355,1000011,01-AUG-10,"I",18-AUG-11,3,"JMLAGRO",23-FEB-15 12.14.35.097000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1000356,1000012,01-AUG-10,"I",26-JAN-13,3,"JMLAGRO",23-FEB-15 12.14.35.095000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1000357,1000013,01-AUG-10,"I",04-OCT-15,3,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1003779,1000014,17-SEP-12,"I",24-DEC-25,10,"B-Term-Prov-Trigger_1702383.00",24-DEC-25 06.00.15.260533000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1003782,1000017,14-MAR-08,"M",30-OCT-16,17,"CHLHARMON",06-FEB-17 02.25.38.516000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1003786,1000018,17-SEP-12,"M",30-SEP-13,17,"MMANYGUNS",21-JUL-15 12.44.10.360000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1004088,1000019,01-AUG-10,"I",04-OCT-15,3,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1004230,1000020,28-NOV-12,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1004236,1000021,04-MAR-13,"I",04-OCT-15,3,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1004238,1000022,25-FEB-13,"I",04-OCT-15,3,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000106,1157711,1000023,01-JAN-99,"M",25-JUL-12,3,"JMLAGRO",23-FEB-15 12.14.35.100000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1000353,1000025,01-AUG-10,"I",18-AUG-11,1,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1000355,1000026,01-AUG-10,"I",18-AUG-11,0,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1000356,1000027,01-AUG-10,"I",18-AUG-11,1,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1000357,1000028,01-AUG-10,"I",18-AUG-11,1,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1001749,1000029,01-JAN-95,"I",18-AUG-11,6,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000107,1004088,1000030,01-AUG-10,"I",18-AUG-11,1,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.509778000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000353,1000032,01-AUG-10,"M",30-SEP-13,4,"JMLAGRO",23-FEB-15 12.15.58.909000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000354,1000033,01-AUG-10,"I",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000355,1000034,01-AUG-10,"M",18-AUG-11,4,"JMLAGRO",23-FEB-15 12.15.58.907000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000356,1000035,01-AUG-10,"M",26-JAN-13,4,"JMLAGRO",23-FEB-15 12.15.58.905000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000357,1000036,01-AUG-10,"M",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1000433,1000037,04-NOV-10,"M",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1001669,1000038,07-DEC-93,"M",15-AUG-06,17,"Provider Conversion Fix",30-JUL-15 07.42.18.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1001749,1000039,01-JAN-95,"I",04-OCT-15,9,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1003779,1000040,17-SEP-12,"I",24-DEC-25,11,"B-Term-Prov-Trigger_1702383.00",24-DEC-25 06.00.15.260533000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1003782,1000042,17-SEP-12,"M",31-OCT-16,18,"CHLHARMON",06-FEB-17 02.24.53.851000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1003786,1000043,17-SEP-12,"M",30-SEP-13,18,"MMANYGUNS",21-JUL-15 12.44.10.360000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1004088,1000044,01-AUG-10,"I",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1004230,1000045,28-NOV-12,"I",04-OCT-15,6,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1004238,1000046,25-FEB-13,"I",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1157640,1000048,17-JUL-09,"M",04-OCT-15,4,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1160802,1000050,14-MAR-08,"M",30-JUN-18,7,"DMOCK",09-AUG-18 02.17.56.995000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1162236,1000051,21-FEB-78,"M",18-AUG-11,4,"JMLAGRO",23-FEB-15 12.15.58.899000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1164580,1000052,11-JAN-08,"I",17-MAY-12,4,"JMLAGRO",23-FEB-15 12.15.58.906000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000108,1169756,1000054,14-MAR-08,"M",31-MAY-17,9,"CHLHARMON",05-APR-17 05.07.35.537000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000109,1004054,1000055,21-JUN-10,"M",04-OCT-15,9,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000109,1164000,1000056,01-JUL-07,"M",31-DEC-08,6,"MMANYGUNS",10-JUL-15 10.39.22.978000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000109,1165140,1000058,01-JUL-94,"M",30-SEP-12,6,"MMANYGUNS",10-JUL-15 10.39.22.979000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000135,1000060,01-JAN-09,"M",01-JUL-10,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.608002000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000413,1000061,01-JUL-10,"I",23-DEC-10,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.853975000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000559,1000062,01-JUL-10,"I",04-OCT-15,2,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000574,1000063,01-OCT-10,"M",04-OCT-15,4,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000655,1000064,01-MAR-11,"M",08-AUG-14,10,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.853975000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000786,1000065,01-JUL-11,"I",04-OCT-15,2,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1000823,1000066,01-JUL-11,"M",13-FEB-13,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.608002000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003168,1000067,01-APR-11,"I",04-OCT-15,3,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003176,1000068,01-OCT-10,"I",04-OCT-15,6,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003187,1000069,01-JUL-10,"I",04-OCT-15,2,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003307,1000070,14-NOV-11,"I",04-OCT-15,2,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003308,1000071,14-NOV-11,"I",04-OCT-15,2,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003626,1000073,17-SEP-12,"I",04-OCT-15,9,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003633,1000074,17-SEP-12,"I",04-OCT-15,2,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003666,1000075,17-SEP-12,"I",04-OCT-15,19,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003689,1000076,17-SEP-12,"M",04-OCT-15,19,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003737,1000077,17-SEP-12,"M",04-OCT-15,26,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1003757,1000078,17-SEP-12,"M",04-OCT-15,12,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1004029,1000079,01-JUL-10,"M",04-OCT-15,10,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1004087,1000080,01-JUL-10,"M",04-OCT-15,5,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1158696,1000081,04-NOV-10,"I",04-OCT-15,7,"CR1906_SET_GRPENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000110,1160169,1000082,01-JAN-77,"I",28-AUG-12,3,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.608002000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156224,1000495,12-SEP-97,"I",30-SEP-13,6,"JMLAGRO",17-AUG-15 10.24.51.536000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156325,1000500,21-NOV-97,"M",28-DEC-12,7,"JMLAGRO",17-AUG-15 10.24.51.620000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156360,1000502,11-MAY-09,"I",28-JAN-26,10,"B-Term-Prov-Trigger_1751786.00",28-JAN-26 06.01.24.506479000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156365,1000503,30-JUN-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156397,1000506,29-JUN-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156410,1000510,23-APR-09,"I",14-SEP-12,7,"JMLAGRO",17-AUG-15 10.24.51.980000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156800,1000511,01-JAN-98,"M",31-DEC-99,9,"Sanford_Cleanup",03-SEP-15 09.35.56.030760000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156873,1000514,01-JUL-09,"I",30-SEP-11,5,"JMLAGRO",17-AUG-15 10.24.51.501000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156913,1000517,01-JUL-11,"M",30-DEC-20,13,"SKOEHLY",31-DEC-20 07.55.24.209000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156937,1000522,02-JUL-09,"I",31-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.628000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1156949,1000523,01-OCT-13,"I",31-DEC-99,12,"HRJOHNSON",30-MAY-24 03.06.24.180000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157050,1000530,27-JUL-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157104,1000531,29-JAN-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157112,1000533,13-AUG-02,"M",08-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.965000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157588,1000537,17-AUG-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157589,1000538,01-NOV-98,"I",31-DEC-99,9,"Sanford_Cleanup",03-SEP-15 09.49.14.675583000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157604,1000539,01-JUL-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157670,1000541,01-JAN-99,"M",30-SEP-13,8,"JMLAGRO",17-AUG-15 10.24.51.992000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157821,1000545,03-MAY-00,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157826,1000546,28-MAR-00,"I",14-AUG-15,6,"DMOCK",14-OCT-16 10.07.27.250000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157844,1000547,01-OCT-13,"I",14-NOV-25,17,"JJUVE",04-FEB-26 03.46.01.055000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1157921,1000548,11-APR-00,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1158495,1000551,24-JUL-09,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
