"P_SYS_ID","P_ENDRSMNT_CD","P_ENDRSMNT_NAM","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1281770,"C","Ted Stockings",0,"guestUser",08-JAN-14 03.34.30.371000000 PM,"guestUser",08-JAN-14 03.34.30.371000000 PM
1281770,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",08-JAN-14 03.34.30.371000000 PM,"guestUser",08-JAN-14 03.34.30.371000000 PM
1281770,"B","Catheter",0,"guestUser",08-JAN-14 03.34.30.372000000 PM,"guestUser",08-JAN-14 03.34.30.372000000 PM
1281770,"G","Cognitive/Supervision",0,"guestUser",08-JAN-14 03.34.30.372000000 PM,"guestUser",08-JAN-14 03.34.30.372000000 PM
1281770,"A","Exercise",0,"guestUser",08-JAN-14 03.34.30.374000000 PM,"guestUser",08-JAN-14 03.34.30.374000000 PM
1281770,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 03.34.30.374000000 PM,"guestUser",08-JAN-14 03.34.30.374000000 PM
1281820,"B","Catheter",0,"guestUser",10-JAN-14 11.08.18.718000000 AM,"guestUser",10-JAN-14 11.08.18.718000000 AM
1281820,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 11.08.18.719000000 AM,"guestUser",10-JAN-14 11.08.18.719000000 AM
1281819,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 11.26.41.823000000 AM,"guestUser",10-JAN-14 11.26.41.823000000 AM
1281819,"C","Ted Stockings",0,"guestUser",10-JAN-14 11.26.41.823000000 AM,"guestUser",10-JAN-14 11.26.41.823000000 AM
1281822,"A","Exercise",0,"guestUser",10-JAN-14 11.32.39.178000000 AM,"guestUser",10-JAN-14 11.32.39.178000000 AM
1281822,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 11.32.39.178000000 AM,"guestUser",10-JAN-14 11.32.39.178000000 AM
1281827,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 12.50.09.437000000 PM,"guestUser",10-JAN-14 12.50.09.437000000 PM
1281820,"A","Exercise",0,"guestUser",10-JAN-14 11.08.18.719000000 AM,"guestUser",10-JAN-14 11.08.18.719000000 AM
1281820,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 11.08.18.719000000 AM,"guestUser",10-JAN-14 11.08.18.719000000 AM
1281827,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-JAN-14 12.50.09.437000000 PM,"guestUser",10-JAN-14 12.50.09.437000000 PM
1281830,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 01.37.43.936000000 PM,"guestUser",10-JAN-14 01.37.43.936000000 PM
1281830,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 01.37.43.937000000 PM,"guestUser",10-JAN-14 01.37.43.937000000 PM
1281830,"C","Ted Stockings",0,"guestUser",10-JAN-14 01.37.43.937000000 PM,"guestUser",10-JAN-14 01.37.43.937000000 PM
1281830,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 01.37.43.937000000 PM,"guestUser",10-JAN-14 01.37.43.937000000 PM
1281830,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 01.37.43.937000000 PM,"guestUser",10-JAN-14 01.37.43.937000000 PM
1281830,"A","Exercise",0,"guestUser",10-JAN-14 01.37.43.938000000 PM,"guestUser",10-JAN-14 01.37.43.938000000 PM
1281830,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 01.37.43.938000000 PM,"guestUser",10-JAN-14 01.37.43.938000000 PM
1281833,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 02.06.08.492000000 PM,"guestUser",10-JAN-14 02.06.08.492000000 PM
1281833,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-JAN-14 02.06.08.493000000 PM,"guestUser",10-JAN-14 02.06.08.493000000 PM
1281827,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 12.50.09.437000000 PM,"guestUser",10-JAN-14 12.50.09.437000000 PM
1281827,"C","Ted Stockings",0,"guestUser",10-JAN-14 12.50.09.438000000 PM,"guestUser",10-JAN-14 12.50.09.438000000 PM
1281827,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 12.50.09.438000000 PM,"guestUser",10-JAN-14 12.50.09.438000000 PM
1281827,"B","Catheter",0,"guestUser",10-JAN-14 12.50.09.438000000 PM,"guestUser",10-JAN-14 12.50.09.438000000 PM
1281827,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 12.50.09.439000000 PM,"guestUser",10-JAN-14 12.50.09.439000000 PM
1281827,"A","Exercise",0,"guestUser",10-JAN-14 12.50.09.439000000 PM,"guestUser",10-JAN-14 12.50.09.439000000 PM
1281827,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 12.50.09.439000000 PM,"guestUser",10-JAN-14 12.50.09.439000000 PM
1281828,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 01.07.10.056000000 PM,"guestUser",10-JAN-14 01.07.10.056000000 PM
1281828,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-JAN-14 01.07.10.057000000 PM,"guestUser",10-JAN-14 01.07.10.057000000 PM
1281828,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 01.07.10.057000000 PM,"guestUser",10-JAN-14 01.07.10.057000000 PM
1281828,"C","Ted Stockings",0,"guestUser",10-JAN-14 01.07.10.057000000 PM,"guestUser",10-JAN-14 01.07.10.057000000 PM
1281828,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 01.07.10.058000000 PM,"guestUser",10-JAN-14 01.07.10.058000000 PM
1281828,"B","Catheter",0,"guestUser",10-JAN-14 01.07.10.058000000 PM,"guestUser",10-JAN-14 01.07.10.058000000 PM
1281828,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 01.07.10.058000000 PM,"guestUser",10-JAN-14 01.07.10.058000000 PM
1281828,"A","Exercise",0,"guestUser",10-JAN-14 01.07.10.059000000 PM,"guestUser",10-JAN-14 01.07.10.059000000 PM
1281828,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 01.07.10.059000000 PM,"guestUser",10-JAN-14 01.07.10.059000000 PM
1281833,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 02.06.08.493000000 PM,"guestUser",10-JAN-14 02.06.08.493000000 PM
1281833,"C","Ted Stockings",0,"guestUser",10-JAN-14 02.06.08.493000000 PM,"guestUser",10-JAN-14 02.06.08.493000000 PM
1281833,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 02.06.08.494000000 PM,"guestUser",10-JAN-14 02.06.08.494000000 PM
1281833,"B","Catheter",0,"guestUser",10-JAN-14 02.06.08.494000000 PM,"guestUser",10-JAN-14 02.06.08.494000000 PM
1281833,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 02.06.08.494000000 PM,"guestUser",10-JAN-14 02.06.08.494000000 PM
1281834,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 02.19.21.794000000 PM,"guestUser",10-JAN-14 02.19.21.794000000 PM
1281834,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-JAN-14 02.19.21.795000000 PM,"guestUser",10-JAN-14 02.19.21.795000000 PM
1281834,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 02.19.21.795000000 PM,"guestUser",10-JAN-14 02.19.21.795000000 PM
1281834,"C","Ted Stockings",0,"guestUser",10-JAN-14 02.19.21.795000000 PM,"guestUser",10-JAN-14 02.19.21.795000000 PM
1281834,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 02.19.21.795000000 PM,"guestUser",10-JAN-14 02.19.21.795000000 PM
1281834,"B","Catheter",0,"guestUser",10-JAN-14 02.19.21.796000000 PM,"guestUser",10-JAN-14 02.19.21.796000000 PM
1281834,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 02.19.21.796000000 PM,"guestUser",10-JAN-14 02.19.21.796000000 PM
1281834,"A","Exercise",0,"guestUser",10-JAN-14 02.19.21.796000000 PM,"guestUser",10-JAN-14 02.19.21.796000000 PM
1281834,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 02.19.21.796000000 PM,"guestUser",10-JAN-14 02.19.21.796000000 PM
1281833,"A","Exercise",0,"guestUser",10-JAN-14 02.06.08.495000000 PM,"guestUser",10-JAN-14 02.06.08.495000000 PM
1281833,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 02.06.08.495000000 PM,"guestUser",10-JAN-14 02.06.08.495000000 PM
1281095,"E","Suppository, Non-prescription",0,"guestUser",15-NOV-13 10.44.04.744000000 AM,"guestUser",15-NOV-13 10.44.04.744000000 AM
1281095,"D","Medical Gasses, Oxygen Only",0,"guestUser",15-NOV-13 10.44.04.744000000 AM,"guestUser",15-NOV-13 10.44.04.744000000 AM
1281095,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",15-NOV-13 10.44.04.745000000 AM,"guestUser",15-NOV-13 10.44.04.745000000 AM
1281095,"C","Ted Stockings",0,"guestUser",15-NOV-13 10.44.04.745000000 AM,"guestUser",15-NOV-13 10.44.04.745000000 AM
1281095,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",15-NOV-13 10.44.04.746000000 AM,"guestUser",15-NOV-13 10.44.04.746000000 AM
1281095,"B","Catheter",0,"guestUser",15-NOV-13 10.44.04.746000000 AM,"guestUser",15-NOV-13 10.44.04.746000000 AM
1281095,"G","Cognitive/Supervision",0,"guestUser",15-NOV-13 10.44.04.746000000 AM,"guestUser",15-NOV-13 10.44.04.746000000 AM
1281095,"A","Exercise",0,"guestUser",15-NOV-13 10.44.04.747000000 AM,"guestUser",15-NOV-13 10.44.04.747000000 AM
1281095,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",15-NOV-13 10.44.04.747000000 AM,"guestUser",15-NOV-13 10.44.04.747000000 AM
1279564,"E","Suppository, Non-prescription",0,"guestUser",16-AUG-13 03.10.12.829000000 PM,"guestUser",16-AUG-13 03.10.12.829000000 PM
1279564,"D","Medical Gasses, Oxygen Only",0,"guestUser",16-AUG-13 03.10.12.830000000 PM,"guestUser",16-AUG-13 03.10.12.830000000 PM
1279564,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",16-AUG-13 03.10.12.830000000 PM,"guestUser",16-AUG-13 03.10.12.830000000 PM
1279564,"C","Ted Stockings",0,"guestUser",16-AUG-13 03.10.12.830000000 PM,"guestUser",16-AUG-13 03.10.12.830000000 PM
1279564,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",16-AUG-13 03.10.12.831000000 PM,"guestUser",16-AUG-13 03.10.12.831000000 PM
1279564,"B","Catheter",0,"guestUser",16-AUG-13 03.10.12.831000000 PM,"guestUser",16-AUG-13 03.10.12.831000000 PM
1279564,"G","Cognitive/Supervision",0,"guestUser",16-AUG-13 03.10.12.831000000 PM,"guestUser",16-AUG-13 03.10.12.831000000 PM
1279564,"A","Exercise",0,"guestUser",16-AUG-13 03.10.12.832000000 PM,"guestUser",16-AUG-13 03.10.12.832000000 PM
1279564,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",16-AUG-13 03.10.12.832000000 PM,"guestUser",16-AUG-13 03.10.12.832000000 PM
1281714,"A","Exercise",0,"guestUser",07-JAN-14 01.08.02.977000000 PM,"guestUser",07-JAN-14 01.08.02.977000000 PM
1281714,"E","Suppository, Non-prescription",0,"guestUser",07-JAN-14 01.08.02.977000000 PM,"guestUser",07-JAN-14 01.08.02.977000000 PM
1281714,"G","Cognitive/Supervision",0,"guestUser",07-JAN-14 01.08.02.977000000 PM,"guestUser",07-JAN-14 01.08.02.977000000 PM
1281715,"A","Exercise",0,"guestUser",07-JAN-14 01.22.18.551000000 PM,"guestUser",07-JAN-14 01.22.18.551000000 PM
1281715,"E","Suppository, Non-prescription",0,"guestUser",07-JAN-14 01.22.18.552000000 PM,"guestUser",07-JAN-14 01.22.18.552000000 PM
1281715,"G","Cognitive/Supervision",0,"guestUser",07-JAN-14 01.22.18.552000000 PM,"guestUser",07-JAN-14 01.22.18.552000000 PM
1281736,"E","Suppository, Non-prescription",0,"guestUser",07-JAN-14 04.11.08.507000000 PM,"guestUser",07-JAN-14 04.11.08.507000000 PM
1281719,"G","Cognitive/Supervision",0,"guestUser",07-JAN-14 01.57.29.817000000 PM,"guestUser",07-JAN-14 01.57.29.817000000 PM
1281748,"E","Suppository, Non-prescription",0,"guestUser",08-JAN-14 10.26.41.970000000 AM,"guestUser",08-JAN-14 10.26.41.970000000 AM
1281748,"D","Medical Gasses, Oxygen Only",0,"guestUser",08-JAN-14 10.26.41.971000000 AM,"guestUser",08-JAN-14 10.26.41.971000000 AM
1281748,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",08-JAN-14 10.26.41.971000000 AM,"guestUser",08-JAN-14 10.26.41.971000000 AM
1281748,"C","Ted Stockings",0,"guestUser",08-JAN-14 10.26.41.971000000 AM,"guestUser",08-JAN-14 10.26.41.971000000 AM
1281748,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",08-JAN-14 10.26.41.972000000 AM,"guestUser",08-JAN-14 10.26.41.972000000 AM
1281748,"B","Catheter",0,"guestUser",08-JAN-14 10.26.41.972000000 AM,"guestUser",08-JAN-14 10.26.41.972000000 AM
1281748,"G","Cognitive/Supervision",0,"guestUser",08-JAN-14 10.26.41.972000000 AM,"guestUser",08-JAN-14 10.26.41.972000000 AM
1281748,"A","Exercise",0,"guestUser",08-JAN-14 10.26.41.973000000 AM,"guestUser",08-JAN-14 10.26.41.973000000 AM
1281748,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 10.26.41.973000000 AM,"guestUser",08-JAN-14 10.26.41.973000000 AM
1281736,"D","Medical Gasses, Oxygen Only",0,"guestUser",07-JAN-14 04.11.08.507000000 PM,"guestUser",07-JAN-14 04.11.08.507000000 PM
1281736,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",07-JAN-14 04.11.08.507000000 PM,"guestUser",07-JAN-14 04.11.08.507000000 PM
1281736,"C","Ted Stockings",0,"guestUser",07-JAN-14 04.11.08.508000000 PM,"guestUser",07-JAN-14 04.11.08.508000000 PM
1281736,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",07-JAN-14 04.11.08.508000000 PM,"guestUser",07-JAN-14 04.11.08.508000000 PM
1281736,"B","Catheter",0,"guestUser",07-JAN-14 04.11.08.508000000 PM,"guestUser",07-JAN-14 04.11.08.508000000 PM
1281736,"G","Cognitive/Supervision",0,"guestUser",07-JAN-14 04.11.08.509000000 PM,"guestUser",07-JAN-14 04.11.08.509000000 PM
1281736,"A","Exercise",0,"guestUser",07-JAN-14 04.11.08.509000000 PM,"guestUser",07-JAN-14 04.11.08.509000000 PM
1281736,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",07-JAN-14 04.11.08.509000000 PM,"guestUser",07-JAN-14 04.11.08.509000000 PM
1281764,"E","Suppository, Non-prescription",0,"guestUser",08-JAN-14 03.00.40.330000000 PM,"guestUser",08-JAN-14 03.00.40.330000000 PM
1281764,"D","Medical Gasses, Oxygen Only",0,"guestUser",08-JAN-14 03.00.40.331000000 PM,"guestUser",08-JAN-14 03.00.40.331000000 PM
1281764,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",08-JAN-14 03.00.40.331000000 PM,"guestUser",08-JAN-14 03.00.40.331000000 PM
1281764,"C","Ted Stockings",0,"guestUser",08-JAN-14 03.00.40.332000000 PM,"guestUser",08-JAN-14 03.00.40.332000000 PM
1281764,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",08-JAN-14 03.00.40.332000000 PM,"guestUser",08-JAN-14 03.00.40.332000000 PM
1281764,"B","Catheter",0,"guestUser",08-JAN-14 03.00.40.332000000 PM,"guestUser",08-JAN-14 03.00.40.332000000 PM
1281764,"G","Cognitive/Supervision",0,"guestUser",08-JAN-14 03.00.40.332000000 PM,"guestUser",08-JAN-14 03.00.40.332000000 PM
1281764,"A","Exercise",0,"guestUser",08-JAN-14 03.00.40.333000000 PM,"guestUser",08-JAN-14 03.00.40.333000000 PM
1281764,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 03.00.40.333000000 PM,"guestUser",08-JAN-14 03.00.40.333000000 PM
1281795,"B","Catheter",0,"guestUser",09-JAN-14 04.04.16.095000000 PM,"guestUser",09-JAN-14 04.04.16.095000000 PM
1281795,"D","Medical Gasses, Oxygen Only",0,"guestUser",09-JAN-14 04.04.16.096000000 PM,"guestUser",09-JAN-14 04.04.16.096000000 PM
1281795,"A","Exercise",0,"guestUser",09-JAN-14 04.04.16.096000000 PM,"guestUser",09-JAN-14 04.04.16.096000000 PM
1281795,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",09-JAN-14 04.04.16.096000000 PM,"guestUser",09-JAN-14 04.04.16.096000000 PM
1281795,"C","Ted Stockings",0,"guestUser",09-JAN-14 04.04.16.097000000 PM,"guestUser",09-JAN-14 04.04.16.097000000 PM
1281805,"E","Suppository, Non-prescription",0,"guestUser",09-JAN-14 04.52.09.590000000 PM,"guestUser",09-JAN-14 04.52.09.590000000 PM
1281805,"D","Medical Gasses, Oxygen Only",0,"guestUser",09-JAN-14 04.52.09.590000000 PM,"guestUser",09-JAN-14 04.52.09.590000000 PM
1281805,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",09-JAN-14 04.52.09.591000000 PM,"guestUser",09-JAN-14 04.52.09.591000000 PM
1281805,"C","Ted Stockings",0,"guestUser",09-JAN-14 04.52.09.591000000 PM,"guestUser",09-JAN-14 04.52.09.591000000 PM
1281774,"E","Suppository, Non-prescription",0,"guestUser",08-JAN-14 04.27.51.324000000 PM,"guestUser",08-JAN-14 04.27.51.324000000 PM
1281774,"D","Medical Gasses, Oxygen Only",0,"guestUser",08-JAN-14 04.27.51.325000000 PM,"guestUser",08-JAN-14 04.27.51.325000000 PM
1281774,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",08-JAN-14 04.27.51.325000000 PM,"guestUser",08-JAN-14 04.27.51.325000000 PM
1281774,"C","Ted Stockings",0,"guestUser",08-JAN-14 04.27.51.325000000 PM,"guestUser",08-JAN-14 04.27.51.325000000 PM
1281774,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",08-JAN-14 04.27.51.326000000 PM,"guestUser",08-JAN-14 04.27.51.326000000 PM
1281774,"B","Catheter",0,"guestUser",08-JAN-14 04.27.51.326000000 PM,"guestUser",08-JAN-14 04.27.51.326000000 PM
1281774,"G","Cognitive/Supervision",0,"guestUser",08-JAN-14 04.27.51.326000000 PM,"guestUser",08-JAN-14 04.27.51.326000000 PM
1281774,"A","Exercise",0,"guestUser",08-JAN-14 04.27.51.326000000 PM,"guestUser",08-JAN-14 04.27.51.326000000 PM
1281774,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 04.27.51.327000000 PM,"guestUser",08-JAN-14 04.27.51.327000000 PM
1281815,"A","Exercise",0,"guestUser",10-JAN-14 10.21.50.541000000 AM,"guestUser",10-JAN-14 10.21.50.541000000 AM
1281815,"C","Ted Stockings",0,"guestUser",10-JAN-14 10.21.50.541000000 AM,"guestUser",10-JAN-14 10.21.50.541000000 AM
1281814,"E","Suppository, Non-prescription",0,"guestUser",10-JAN-14 10.11.29.427000000 AM,"guestUser",10-JAN-14 10.11.29.427000000 AM
1281814,"D","Medical Gasses, Oxygen Only",0,"guestUser",10-JAN-14 10.11.29.427000000 AM,"guestUser",10-JAN-14 10.11.29.427000000 AM
1281814,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",10-JAN-14 10.11.29.428000000 AM,"guestUser",10-JAN-14 10.11.29.428000000 AM
1281805,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",09-JAN-14 04.52.09.591000000 PM,"guestUser",09-JAN-14 04.52.09.591000000 PM
1281805,"B","Catheter",0,"guestUser",09-JAN-14 04.52.09.591000000 PM,"guestUser",09-JAN-14 04.52.09.591000000 PM
1281805,"G","Cognitive/Supervision",0,"guestUser",09-JAN-14 04.52.09.592000000 PM,"guestUser",09-JAN-14 04.52.09.592000000 PM
1281805,"A","Exercise",0,"guestUser",09-JAN-14 04.52.09.592000000 PM,"guestUser",09-JAN-14 04.52.09.592000000 PM
1281805,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",09-JAN-14 04.52.09.592000000 PM,"guestUser",09-JAN-14 04.52.09.592000000 PM
1281814,"C","Ted Stockings",0,"guestUser",10-JAN-14 10.11.29.428000000 AM,"guestUser",10-JAN-14 10.11.29.428000000 AM
1281814,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",10-JAN-14 10.11.29.428000000 AM,"guestUser",10-JAN-14 10.11.29.428000000 AM
1281814,"B","Catheter",0,"guestUser",10-JAN-14 10.11.29.429000000 AM,"guestUser",10-JAN-14 10.11.29.429000000 AM
1281814,"G","Cognitive/Supervision",0,"guestUser",10-JAN-14 10.11.29.429000000 AM,"guestUser",10-JAN-14 10.11.29.429000000 AM
1281814,"A","Exercise",0,"guestUser",10-JAN-14 10.11.29.429000000 AM,"guestUser",10-JAN-14 10.11.29.429000000 AM
1281814,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",10-JAN-14 10.11.29.430000000 AM,"guestUser",10-JAN-14 10.11.29.430000000 AM
1281746,"B","Catheter",0,"guestUser",08-JAN-14 10.09.53.904000000 AM,"guestUser",08-JAN-14 10.09.53.904000000 AM
1281679,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",06-JAN-14 09.46.56.133000000 AM,"guestUser",06-JAN-14 09.46.56.133000000 AM
1281679,"E","Suppository, Non-prescription",0,"guestUser",06-JAN-14 09.46.56.133000000 AM,"guestUser",06-JAN-14 09.46.56.133000000 AM
1281679,"G","Cognitive/Supervision",0,"guestUser",06-JAN-14 09.46.56.134000000 AM,"guestUser",06-JAN-14 09.46.56.134000000 AM
1281679,"D","Medical Gasses, Oxygen Only",0,"guestUser",06-JAN-14 09.46.56.134000000 AM,"guestUser",06-JAN-14 09.46.56.134000000 AM
1281679,"A","Exercise",0,"guestUser",06-JAN-14 09.46.56.134000000 AM,"guestUser",06-JAN-14 09.46.56.134000000 AM
1281679,"C","Ted Stockings",0,"guestUser",06-JAN-14 09.46.56.134000000 AM,"guestUser",06-JAN-14 09.46.56.134000000 AM
1281746,"A","Exercise",0,"guestUser",08-JAN-14 10.09.53.904000000 AM,"guestUser",08-JAN-14 10.09.53.904000000 AM
1281746,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 10.09.53.905000000 AM,"guestUser",08-JAN-14 10.09.53.905000000 AM
1281723,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",07-JAN-14 02.38.21.127000000 PM,"guestUser",07-JAN-14 02.38.21.127000000 PM
1281723,"A","Exercise",0,"guestUser",07-JAN-14 02.38.21.128000000 PM,"guestUser",07-JAN-14 02.38.21.128000000 PM
1281723,"C","Ted Stockings",0,"guestUser",07-JAN-14 02.38.21.128000000 PM,"guestUser",07-JAN-14 02.38.21.128000000 PM
1281749,"B","Catheter",0,"guestUser",08-JAN-14 10.40.39.981000000 AM,"guestUser",08-JAN-14 10.40.39.981000000 AM
1281749,"A","Exercise",0,"guestUser",08-JAN-14 10.40.39.981000000 AM,"guestUser",08-JAN-14 10.40.39.981000000 AM
1281749,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 10.40.39.981000000 AM,"guestUser",08-JAN-14 10.40.39.981000000 AM
1281749,"C","Ted Stockings",0,"guestUser",08-JAN-14 10.40.39.982000000 AM,"guestUser",08-JAN-14 10.40.39.982000000 AM
1281746,"C","Ted Stockings",0,"guestUser",08-JAN-14 10.09.53.905000000 AM,"guestUser",08-JAN-14 10.09.53.905000000 AM
1281786,"E","Suppository, Non-prescription",0,"guestUser",09-JAN-14 12.55.35.865000000 PM,"guestUser",09-JAN-14 12.55.35.865000000 PM
1281786,"D","Medical Gasses, Oxygen Only",0,"guestUser",09-JAN-14 12.55.35.865000000 PM,"guestUser",09-JAN-14 12.55.35.865000000 PM
1281786,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",09-JAN-14 12.55.35.866000000 PM,"guestUser",09-JAN-14 12.55.35.866000000 PM
1281786,"C","Ted Stockings",0,"guestUser",09-JAN-14 12.55.35.866000000 PM,"guestUser",09-JAN-14 12.55.35.866000000 PM
1281771,"E","Suppository, Non-prescription",0,"guestUser",08-JAN-14 03.45.49.116000000 PM,"guestUser",08-JAN-14 03.45.49.116000000 PM
1281771,"D","Medical Gasses, Oxygen Only",0,"guestUser",08-JAN-14 03.45.49.116000000 PM,"guestUser",08-JAN-14 03.45.49.116000000 PM
1281771,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",08-JAN-14 03.45.49.116000000 PM,"guestUser",08-JAN-14 03.45.49.116000000 PM
1281771,"C","Ted Stockings",0,"guestUser",08-JAN-14 03.45.49.116000000 PM,"guestUser",08-JAN-14 03.45.49.116000000 PM
1281771,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",08-JAN-14 03.45.49.117000000 PM,"guestUser",08-JAN-14 03.45.49.117000000 PM
1281771,"B","Catheter",0,"guestUser",08-JAN-14 03.45.49.117000000 PM,"guestUser",08-JAN-14 03.45.49.117000000 PM
1281771,"G","Cognitive/Supervision",0,"guestUser",08-JAN-14 03.45.49.117000000 PM,"guestUser",08-JAN-14 03.45.49.117000000 PM
1281771,"A","Exercise",0,"guestUser",08-JAN-14 03.45.49.118000000 PM,"guestUser",08-JAN-14 03.45.49.118000000 PM
1281771,"F","Hoyer Lift/Mechanized Bath Chair",0,"guestUser",08-JAN-14 03.45.49.118000000 PM,"guestUser",08-JAN-14 03.45.49.118000000 PM
1281786,"H","Prosthesis/Orthotics/Adaptive Devices",0,"guestUser",09-JAN-14 12.55.35.866000000 PM,"guestUser",09-JAN-14 12.55.35.866000000 PM
1281786,"B","Catheter",0,"guestUser",09-JAN-14 12.55.35.867000000 PM,"guestUser",09-JAN-14 12.55.35.867000000 PM
1281786,"G","Cognitive/Supervision",0,"guestUser",09-JAN-14 12.55.35.867000000 PM,"guestUser",09-JAN-14 12.55.35.867000000 PM
1281786,"A","Exercise",0,"guestUser",09-JAN-14 12.55.35.867000000 PM,"guestUser",09-JAN-14 12.55.35.867000000 PM
1281773,"E","Suppository, Non-prescription",0,"guestUser",08-JAN-14 04.11.59.667000000 PM,"guestUser",08-JAN-14 04.11.59.667000000 PM
1281773,"D","Medical Gasses, Oxygen Only",0,"guestUser",08-JAN-14 04.11.59.668000000 PM,"guestUser",08-JAN-14 04.11.59.668000000 PM
1281773,"I","Temp/Blood Pres/Respiration Rate/Pulse",0,"guestUser",08-JAN-14 04.11.59.668000000 PM,"guestUser",08-JAN-14 04.11.59.668000000 PM
1281773,"C","Ted Stockings",0,"guestUser",08-JAN-14 04.11.59.669000000 PM,"guestUser",08-JAN-14 04.11.59.669000000 PM
1281773,"B","Catheter",0,"guestUser",08-JAN-14 04.11.59.669000000 PM,"guestUser",08-JAN-14 04.11.59.669000000 PM
