"P_SYS_ID","P_INTERP_SVC_SK","P_INTERP_SVC_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1279875,29595,"B",0,"guestUser",27-AUG-13 02.22.15.726000000 PM,"guestUser",27-AUG-13 01.50.49.106000000 PM
1279875,29596,"O",0,"guestUser",27-AUG-13 02.22.15.727000000 PM,"guestUser",27-AUG-13 01.50.49.108000000 PM
1279875,29597,"S",0,"guestUser",27-AUG-13 02.22.15.727000000 PM,"guestUser",27-AUG-13 01.50.49.108000000 PM
1280340,29613,"T",0,"guestUser",30-JUL-14 07.17.51.090000000 AM,"guestUser",13-SEP-13 01.34.17.150000000 PM
1280369,29617,"O",0,"guestUser",18-SEP-13 11.54.42.143000000 AM,"guestUser",18-SEP-13 11.27.20.847000000 AM
1280369,29618,"S",0,"guestUser",18-SEP-13 11.54.42.143000000 AM,"guestUser",18-SEP-13 11.27.20.847000000 AM
1280383,29623,"O",0,"guestUser",19-SEP-13 01.22.32.811000000 PM,"guestUser",19-SEP-13 12.01.54.090000000 PM
1280383,29624,"S",0,"guestUser",19-SEP-13 01.22.32.812000000 PM,"guestUser",19-SEP-13 12.01.54.090000000 PM
1280805,29750,"T",0,"guestUser",28-OCT-13 10.31.39.880000000 AM,"guestUser",28-OCT-13 10.17.05.613000000 AM
1280828,29758,"T",0,"guestUser",28-OCT-13 03.41.57.811000000 PM,"guestUser",28-OCT-13 03.39.54.242000000 PM
1280853,29766,"T",0,"guestUser",30-OCT-13 08.29.06.831000000 AM,"guestUser",30-OCT-13 08.21.43.191000000 AM
1280876,29773,"O",0,"PJHEID",14-APR-15 01.28.06.358000000 PM,"guestUser",30-OCT-13 03.14.14.322000000 PM
1280875,29775,"T",0,"guestUser",30-OCT-13 03.21.35.151000000 PM,"guestUser",30-OCT-13 03.15.18.027000000 PM
1280879,29776,"T",0,"guestUser",30-OCT-13 04.00.18.077000000 PM,"guestUser",30-OCT-13 03.53.06.850000000 PM
1280193,29777,"O",0,"guestUser",20-NOV-13 12.11.54.314000000 PM,"guestUser",30-OCT-13 03.59.13.278000000 PM
1280888,29781,"T",0,"guestUser",31-OCT-13 02.25.22.790000000 PM,"guestUser",31-OCT-13 02.13.23.901000000 PM
1280827,29801,"B",0,"guestUser",30-JAN-14 10.25.23.905000000 AM,"guestUser",12-NOV-13 12.11.56.209000000 PM
1280827,29802,"O",0,"guestUser",30-JAN-14 10.25.23.903000000 AM,"guestUser",12-NOV-13 12.11.56.209000000 PM
1280827,29803,"X",0,"guestUser",30-JAN-14 10.25.23.902000000 AM,"guestUser",12-NOV-13 12.11.56.209000000 PM
1280827,29804,"S",0,"guestUser",30-JAN-14 10.25.23.904000000 AM,"guestUser",12-NOV-13 12.11.56.210000000 PM
1280827,29805,"T",0,"guestUser",30-JAN-14 10.25.23.903000000 AM,"guestUser",12-NOV-13 12.11.56.210000000 PM
1280892,29806,"B",0,"guestUser",30-JAN-14 10.59.59.629000000 AM,"guestUser",12-NOV-13 12.19.23.013000000 PM
1280892,29807,"O",0,"guestUser",30-JAN-14 10.59.59.628000000 AM,"guestUser",12-NOV-13 12.19.23.014000000 PM
1280892,29808,"X",0,"guestUser",30-JAN-14 10.59.59.628000000 AM,"guestUser",12-NOV-13 12.19.23.014000000 PM
1280892,29809,"S",0,"guestUser",30-JAN-14 10.59.59.629000000 AM,"guestUser",12-NOV-13 12.19.23.014000000 PM
1280892,29810,"T",0,"guestUser",30-JAN-14 10.59.59.628000000 AM,"guestUser",12-NOV-13 12.19.23.015000000 PM
1281028,29816,"B",0,"guestUser",20-FEB-14 01.31.05.491000000 PM,"guestUser",12-NOV-13 12.37.12.107000000 PM
1281028,29817,"O",0,"guestUser",20-FEB-14 01.31.05.490000000 PM,"guestUser",12-NOV-13 12.37.12.107000000 PM
1281028,29818,"X",0,"guestUser",20-FEB-14 01.31.05.491000000 PM,"guestUser",12-NOV-13 12.37.12.108000000 PM
1281028,29819,"S",0,"guestUser",20-FEB-14 01.31.05.491000000 PM,"guestUser",12-NOV-13 12.37.12.108000000 PM
1281028,29820,"T",0,"guestUser",20-FEB-14 01.31.05.490000000 PM,"guestUser",12-NOV-13 12.37.12.108000000 PM
1281033,29821,"O",0,"guestUser",14-NOV-13 04.21.16.464000000 PM,"guestUser",12-NOV-13 04.25.01.303000000 PM
1281033,29822,"S",0,"guestUser",14-NOV-13 04.21.16.464000000 PM,"guestUser",12-NOV-13 04.25.01.304000000 PM
1281073,29838,"S",0,"CAROLREEVES",17-JUL-15 10.18.26.755000000 AM,"guestUser",14-NOV-13 11.40.27.601000000 AM
1281073,29839,"O",0,"CAROLREEVES",17-JUL-15 10.18.26.755000000 AM,"guestUser",14-NOV-13 11.40.27.602000000 AM
1281091,29842,"T",0,"guestUser",15-NOV-13 09.11.58.336000000 AM,"guestUser",15-NOV-13 09.06.26.265000000 AM
1281097,29845,"T",0,"guestUser",15-NOV-13 10.42.04.591000000 AM,"guestUser",15-NOV-13 10.39.15.649000000 AM
1001573,29890,"S",0,"JMLAGRO",15-JUL-15 02.40.15.845000000 PM,"guestUser",26-NOV-13 07.47.12.583000000 PM
1281512,29951,"T",0,"guestUser",17-DEC-13 10.20.02.346000000 AM,"guestUser",16-DEC-13 03.44.02.079000000 PM
1281521,29958,"T",0,"guestUser",17-DEC-13 02.36.51.546000000 PM,"guestUser",17-DEC-13 02.27.25.032000000 PM
1281529,29961,"T",0,"guestUser",18-DEC-13 03.01.51.810000000 PM,"guestUser",18-DEC-13 08.43.20.551000000 AM
1281532,29962,"T",0,"guestUser",18-DEC-13 03.34.23.171000000 PM,"guestUser",18-DEC-13 09.07.40.384000000 AM
1281542,29967,"T",0,"JMLAGRO",06-OCT-14 10.37.55.358000000 AM,"guestUser",18-DEC-13 02.31.47.579000000 PM
1281566,29978,"O",0,"USHASHA",16-JUL-15 09.52.28.204000000 AM,"guestUser",20-DEC-13 09.44.34.155000000 AM
1281545,29979,"T",0,"CAROLREEVES",17-JUL-15 09.22.36.327000000 AM,"guestUser",20-DEC-13 12.40.57.487000000 PM
1281683,29986,"T",0,"JMLAGRO",20-AUG-15 10.28.48.003000000 AM,"guestUser",06-JAN-14 01.11.31.216000000 PM
1156081,30004,"O",0,"CHRISTIANGONZALE",12-NOV-14 01.42.43.441000000 PM,"guestUser",14-JAN-14 11.10.50.790000000 AM
1156081,30005,"S",0,"CHRISTIANGONZALE",12-NOV-14 01.42.43.440000000 PM,"guestUser",14-JAN-14 11.10.50.790000000 AM
1282140,30014,"O",0,"guestUser",23-JAN-14 03.12.18.717000000 PM,"guestUser",23-JAN-14 03.07.26.081000000 PM
1156958,30200,"T",0,"ESTHERSHAHPAR",15-AUG-15 10.24.43.634000000 AM,"guestUser",03-MAR-14 04.59.11.115000000 PM
1159139,30215,"T",0,"ESTHERSHAHPAR",12-NOV-14 01.20.34.745000000 PM,"guestUser",04-MAR-14 02.25.28.614000000 PM
1160209,30241,"T",0,"USHASHA",30-JUL-15 02.31.55.425000000 PM,"guestUser",06-MAR-14 12.21.26.910000000 PM
1000911,30245,"O",0,"PJHEID",17-NOV-14 09.53.54.359000000 AM,"guestUser",06-MAR-14 01.01.53.239000000 PM
1000911,30246,"B",0,"PJHEID",17-NOV-14 09.53.54.359000000 AM,"guestUser",06-MAR-14 01.01.53.240000000 PM
1283039,30247,"B",0,"guestUser",22-MAY-14 10.20.22.143000000 AM,"guestUser",06-MAR-14 01.02.18.080000000 PM
1283039,30248,"O",0,"guestUser",22-MAY-14 10.20.22.144000000 AM,"guestUser",06-MAR-14 01.02.18.081000000 PM
1283039,30249,"X",0,"guestUser",22-MAY-14 10.20.22.143000000 AM,"guestUser",06-MAR-14 01.02.18.081000000 PM
1283039,30250,"S",0,"guestUser",22-MAY-14 10.20.22.143000000 AM,"guestUser",06-MAR-14 01.02.18.081000000 PM
1283039,30251,"T",0,"guestUser",22-MAY-14 10.20.22.144000000 AM,"guestUser",06-MAR-14 01.02.18.081000000 PM
1283123,30259,"B",0,"guestUser",22-MAY-14 02.13.45.586000000 PM,"guestUser",06-MAR-14 01.09.08.637000000 PM
1283123,30260,"O",0,"guestUser",22-MAY-14 02.13.45.586000000 PM,"guestUser",06-MAR-14 01.09.08.637000000 PM
1283123,30261,"X",0,"guestUser",22-MAY-14 02.13.45.585000000 PM,"guestUser",06-MAR-14 01.09.08.637000000 PM
1283123,30262,"S",0,"guestUser",22-MAY-14 02.13.45.587000000 PM,"guestUser",06-MAR-14 01.09.08.642000000 PM
1283123,30263,"T",0,"guestUser",22-MAY-14 02.13.45.586000000 PM,"guestUser",06-MAR-14 01.09.08.642000000 PM
1283126,30264,"B",0,"guestUser",22-MAY-14 03.10.26.845000000 PM,"guestUser",06-MAR-14 01.14.51.141000000 PM
1283126,30265,"O",0,"guestUser",22-MAY-14 03.10.26.844000000 PM,"guestUser",06-MAR-14 01.14.51.141000000 PM
1283126,30266,"X",0,"guestUser",22-MAY-14 03.10.26.845000000 PM,"guestUser",06-MAR-14 01.14.51.142000000 PM
1283126,30267,"S",0,"guestUser",22-MAY-14 03.10.26.844000000 PM,"guestUser",06-MAR-14 01.14.51.142000000 PM
1283126,30268,"T",0,"guestUser",22-MAY-14 03.10.26.845000000 PM,"guestUser",06-MAR-14 01.14.51.142000000 PM
1283160,30281,"B",0,"guestUser",28-MAY-14 03.39.54.932000000 PM,"guestUser",06-MAR-14 01.55.33.516000000 PM
1283160,30282,"O",0,"guestUser",28-MAY-14 03.39.54.931000000 PM,"guestUser",06-MAR-14 01.55.33.517000000 PM
1283160,30283,"X",0,"guestUser",28-MAY-14 03.39.54.932000000 PM,"guestUser",06-MAR-14 01.55.33.517000000 PM
1283160,30284,"S",0,"guestUser",28-MAY-14 03.39.54.932000000 PM,"guestUser",06-MAR-14 01.55.33.517000000 PM
1283160,30285,"T",0,"guestUser",28-MAY-14 03.39.54.933000000 PM,"guestUser",06-MAR-14 01.55.33.517000000 PM
1000718,30293,"T",0,"guestUser",06-MAR-14 07.45.19.358000000 PM,"guestUser",06-MAR-14 07.45.19.358000000 PM
1278689,29503,"S",0,"JMLAGRO",03-FEB-15 02.44.41.664000000 PM,"guestUser",23-JUL-13 09.54.29.749000000 AM
1278753,29513,"O",0,"guestUser",24-JUL-13 12.31.39.101000000 PM,"guestUser",24-JUL-13 12.26.42.213000000 PM
1278753,29514,"B",0,"guestUser",24-JUL-13 12.31.39.101000000 PM,"guestUser",24-JUL-13 12.26.42.213000000 PM
1278772,29523,"S",0,"guestUser",24-JUL-13 03.12.07.182000000 PM,"guestUser",24-JUL-13 02.50.39.623000000 PM
1278883,29526,"S",0,"MMANYGUNS",21-MAY-15 02.55.29.534000000 PM,"guestUser",25-JUL-13 03.42.14.271000000 PM
1278882,29527,"O",0,"KARINARUIZ",08-SEP-14 11.31.40.873000000 AM,"guestUser",25-JUL-13 03.49.03.836000000 PM
1278927,29530,"S",0,"guestUser",24-JUN-14 11.39.31.438000000 AM,"guestUser",26-JUL-13 04.07.27.412000000 PM
1278954,29531,"O",0,"KARINARUIZ",12-MAR-15 02.18.31.995000000 PM,"guestUser",29-JUL-13 09.55.55.008000000 AM
1278971,29536,"O",0,"guestUser",27-AUG-13 03.56.50.094000000 PM,"guestUser",29-JUL-13 03.48.56.734000000 PM
1279052,29549,"O",0,"guestUser",31-JUL-13 01.04.23.510000000 PM,"guestUser",31-JUL-13 12.59.20.533000000 PM
1279085,29560,"X",0,"guestUser",10-AUG-13 11.48.00.459000000 AM,"guestUser",08-AUG-13 01.16.42.998000000 PM
1279531,29564,"X",0,"guestUser",21-APR-14 04.43.32.030000000 PM,"guestUser",19-AUG-13 01.25.51.828000000 PM
1280157,29606,"S",0,"guestUser",03-SEP-13 12.14.23.268000000 PM,"guestUser",03-SEP-13 12.13.51.982000000 PM
1280386,29625,"O",0,"guestUser",19-SEP-13 02.23.11.724000000 PM,"guestUser",19-SEP-13 02.22.00.796000000 PM
1280386,29626,"S",0,"guestUser",19-SEP-13 02.23.11.724000000 PM,"guestUser",19-SEP-13 02.22.00.797000000 PM
1280404,29627,"O",0,"guestUser",23-SEP-13 08.25.08.014000000 AM,"guestUser",23-SEP-13 08.17.39.182000000 AM
1280404,29628,"S",0,"guestUser",23-SEP-13 08.25.08.014000000 AM,"guestUser",23-SEP-13 08.17.39.183000000 AM
1280432,29663,"O",0,"guestUser",24-SEP-13 09.19.13.117000000 AM,"guestUser",24-SEP-13 09.17.15.668000000 AM
1280432,29664,"S",0,"guestUser",24-SEP-13 09.19.13.118000000 AM,"guestUser",24-SEP-13 09.17.15.668000000 AM
1280434,29667,"O",0,"guestUser",24-SEP-13 10.15.12.808000000 AM,"guestUser",24-SEP-13 10.10.03.175000000 AM
1280434,29668,"S",0,"guestUser",24-SEP-13 10.15.12.808000000 AM,"guestUser",24-SEP-13 10.10.03.175000000 AM
1280438,29671,"O",0,"guestUser",24-SEP-13 10.59.44.774000000 AM,"guestUser",24-SEP-13 10.58.43.735000000 AM
1280438,29672,"S",0,"guestUser",24-SEP-13 10.59.44.774000000 AM,"guestUser",24-SEP-13 10.58.43.735000000 AM
1280444,29679,"O",0,"guestUser",24-SEP-13 12.06.05.301000000 PM,"guestUser",24-SEP-13 12.04.50.198000000 PM
1280444,29680,"S",0,"guestUser",24-SEP-13 12.06.05.301000000 PM,"guestUser",24-SEP-13 12.04.50.198000000 PM
1190805,29686,"X",0,"guestUser",26-SEP-13 01.55.57.658000000 PM,"guestUser",26-SEP-13 01.55.57.658000000 PM
1280649,29701,"T",0,"guestUser",15-OCT-13 10.19.11.966000000 AM,"guestUser",09-OCT-13 03.17.21.079000000 PM
1280721,29712,"T",0,"guestUser",17-OCT-13 02.16.41.788000000 PM,"guestUser",17-OCT-13 01.45.00.573000000 PM
1280727,29714,"T",0,"guestUser",18-OCT-13 07.34.51.647000000 AM,"guestUser",18-OCT-13 07.22.51.118000000 AM
1280756,29722,"O",0,"PJHEID",08-JUL-14 05.02.41.709000000 PM,"guestUser",23-OCT-13 11.41.56.997000000 AM
1280757,29724,"O",0,"guestUser",09-JUL-14 09.22.32.336000000 AM,"guestUser",23-OCT-13 02.06.52.290000000 PM
1280761,29726,"O",0,"guestUser",03-JUN-14 04.23.44.325000000 PM,"guestUser",23-OCT-13 02.33.10.615000000 PM
1280782,29738,"T",0,"guestUser",24-OCT-13 02.28.05.698000000 PM,"guestUser",24-OCT-13 02.23.45.641000000 PM
1280795,29746,"T",0,"guestUser",25-OCT-13 03.26.19.396000000 PM,"guestUser",25-OCT-13 03.22.59.609000000 PM
1280818,29755,"T",0,"guestUser",28-OCT-13 02.13.12.240000000 PM,"guestUser",28-OCT-13 02.00.17.065000000 PM
1280857,29767,"T",0,"guestUser",30-OCT-13 09.56.26.947000000 AM,"guestUser",30-OCT-13 09.44.31.589000000 AM
1281081,29840,"T",0,"guestUser",29-JUL-14 03.24.40.886000000 PM,"guestUser",14-NOV-13 12.53.00.503000000 PM
1281085,29841,"T",0,"guestUser",14-NOV-13 03.53.05.040000000 PM,"guestUser",14-NOV-13 03.52.19.519000000 PM
1280918,29847,"T",0,"guestUser",15-NOV-13 01.41.26.075000000 PM,"guestUser",15-NOV-13 01.41.27.108000000 PM
1281228,29875,"T",0,"guestUser",29-NOV-13 08.18.54.416000000 AM,"guestUser",25-NOV-13 02.25.00.475000000 PM
1281244,29882,"T",0,"guestUser",26-NOV-13 04.34.44.957000000 PM,"guestUser",25-NOV-13 04.32.36.872000000 PM
1281223,29888,"T",0,"guestUser",26-NOV-13 03.31.52.023000000 PM,"guestUser",26-NOV-13 03.30.33.189000000 PM
1281323,29896,"B",0,"JMLAGRO",19-FEB-15 10.48.56.369000000 AM,"guestUser",02-DEC-13 10.01.03.762000000 AM
1281323,29897,"O",0,"JMLAGRO",19-FEB-15 10.48.56.369000000 AM,"guestUser",02-DEC-13 10.01.03.762000000 AM
1281323,29898,"X",0,"JMLAGRO",19-FEB-15 10.48.56.368000000 AM,"guestUser",02-DEC-13 10.01.03.763000000 AM
1281323,29899,"S",0,"JMLAGRO",19-FEB-15 10.48.56.368000000 AM,"guestUser",02-DEC-13 10.01.03.763000000 AM
1281323,29900,"T",0,"JMLAGRO",19-FEB-15 10.48.56.368000000 AM,"guestUser",02-DEC-13 10.01.03.763000000 AM
1281467,29932,"S",0,"guestUser",12-DEC-13 12.40.43.280000000 PM,"guestUser",12-DEC-13 11.57.59.100000000 AM
1281467,29933,"O",0,"guestUser",12-DEC-13 12.40.43.280000000 PM,"guestUser",12-DEC-13 11.57.59.100000000 AM
1183636,29934,"B",0,"JMLAGRO",27-JAN-15 11.55.01.440000000 AM,"guestUser",12-DEC-13 02.20.07.010000000 PM
1183636,29935,"O",0,"JMLAGRO",27-JAN-15 11.55.01.439000000 AM,"guestUser",12-DEC-13 02.20.07.010000000 PM
1183636,29936,"S",0,"JMLAGRO",27-JAN-15 11.55.01.439000000 AM,"guestUser",12-DEC-13 02.20.07.012000000 PM
1281534,29963,"T",0,"JMLAGRO",09-FEB-15 10.26.02.924000000 AM,"guestUser",18-DEC-13 09.18.38.641000000 AM
1281538,29965,"T",0,"guestUser",29-JUL-14 11.28.40.917000000 AM,"guestUser",18-DEC-13 11.05.34.942000000 AM
1281554,29977,"T",0,"JMLAGRO",09-FEB-15 09.56.58.014000000 AM,"guestUser",19-DEC-13 10.41.09.669000000 AM
1281599,29980,"T",0,"guestUser",26-DEC-13 10.41.31.316000000 AM,"guestUser",24-DEC-13 10.32.15.231000000 AM
1281612,29982,"O",0,"guestUser",26-FEB-14 10.58.05.603000000 AM,"guestUser",27-DEC-13 04.26.57.477000000 PM
1281612,29983,"T",0,"guestUser",26-FEB-14 10.58.05.604000000 AM,"guestUser",27-DEC-13 04.26.57.477000000 PM
1281695,29989,"O",0,"JMLAGRO",22-JAN-15 11.38.29.364000000 AM,"guestUser",06-JAN-14 03.55.49.196000000 PM
1281695,29990,"T",0,"JMLAGRO",22-JAN-15 11.38.29.364000000 AM,"guestUser",06-JAN-14 03.55.49.197000000 PM
1281832,30001,"O",0,"MELISSABULGER",11-NOV-14 12.57.04.565000000 PM,"guestUser",13-JAN-14 12.19.43.327000000 PM
1282343,30057,"O",0,"guestUser",31-JAN-14 04.11.04.139000000 PM,"guestUser",31-JAN-14 04.07.24.582000000 PM
1282744,30100,"O",0,"guestUser",14-FEB-14 04.01.56.880000000 PM,"guestUser",14-FEB-14 03.57.21.327000000 PM
1282744,30101,"T",0,"guestUser",14-FEB-14 04.01.56.881000000 PM,"guestUser",14-FEB-14 03.57.21.327000000 PM
1154812,30103,"X",0,"JMLAGRO",04-AUG-15 09.40.36.099000000 AM,"guestUser",18-FEB-14 06.15.26.281000000 PM
1001838,30123,"O",0,"JMLAGRO",20-JUL-15 08.34.31.800000000 AM,"guestUser",24-FEB-14 10.19.04.561000000 AM
1000689,30126,"T",0,"ESTHERSHAHPAR",12-NOV-14 01.52.38.656000000 PM,"guestUser",24-FEB-14 02.21.20.204000000 PM
1282913,30129,"O",0,"guestUser",25-FEB-14 09.58.24.277000000 AM,"guestUser",25-FEB-14 09.58.24.277000000 AM
1282913,30130,"T",0,"guestUser",25-FEB-14 09.58.24.277000000 AM,"guestUser",25-FEB-14 09.58.24.277000000 AM
1282919,30131,"O",0,"guestUser",25-FEB-14 11.12.51.642000000 AM,"guestUser",25-FEB-14 11.12.51.642000000 AM
1282919,30132,"T",0,"guestUser",25-FEB-14 11.12.51.643000000 AM,"guestUser",25-FEB-14 11.12.51.643000000 AM
1169972,30139,"T",0,"ESTHERSHAHPAR",12-NOV-14 01.45.03.055000000 PM,"guestUser",25-FEB-14 07.25.09.919000000 PM
1160201,30160,"T",0,"USHASHA",30-JUL-15 02.07.58.956000000 PM,"guestUser",28-FEB-14 07.42.35.070000000 PM
1160602,30170,"T",0,"USHASHA",30-JUL-15 04.50.14.683000000 PM,"guestUser",01-MAR-14 01.04.06.170000000 PM
1166802,30212,"T",0,"ESTHERSHAHPAR",24-JUL-15 05.29.01.316000000 PM,"guestUser",04-MAR-14 01.39.50.970000000 PM
1169771,30213,"T",0,"ESTHERSHAHPAR",12-NOV-14 01.21.24.659000000 PM,"guestUser",04-MAR-14 01.40.53.746000000 PM
1282788,30242,"O",0,"RRUD",10-AUG-15 12.45.19.831000000 PM,"guestUser",06-MAR-14 12.59.31.765000000 PM
1282788,30243,"S",0,"RRUD",10-AUG-15 12.45.19.831000000 PM,"guestUser",06-MAR-14 12.59.31.766000000 PM
1282788,30244,"T",0,"RRUD",10-AUG-15 12.45.19.831000000 PM,"guestUser",06-MAR-14 12.59.31.766000000 PM
1283145,30269,"B",0,"THENDERSON",21-AUG-15 08.15.02.614000000 AM,"guestUser",06-MAR-14 01.24.06.407000000 PM
1283145,30270,"O",0,"THENDERSON",21-AUG-15 08.15.02.614000000 AM,"guestUser",06-MAR-14 01.24.06.407000000 PM
1283145,30271,"X",0,"THENDERSON",21-AUG-15 08.15.02.615000000 AM,"guestUser",06-MAR-14 01.24.06.407000000 PM
1283145,30272,"S",0,"THENDERSON",21-AUG-15 08.15.02.615000000 AM,"guestUser",06-MAR-14 01.24.06.408000000 PM
1283145,30273,"T",0,"THENDERSON",21-AUG-15 08.15.02.615000000 AM,"guestUser",06-MAR-14 01.24.06.408000000 PM
1001793,30318,"O",0,"MMANYGUNS",22-JUL-15 02.45.08.528000000 PM,"guestUser",11-MAR-14 05.14.21.810000000 PM
1277172,29395,"O",0,"guestUser",29-OCT-13 09.10.16.857000000 AM,"guestUser",02-MAY-13 10.51.34.478000000 AM
1277229,29398,"T",0,"guestUser",24-JUN-13 11.44.28.474000000 AM,"guestUser",03-MAY-13 02.19.15.816000000 PM
1278541,29489,"X",0,"GUESTUSER",29-SEP-14 11.10.58.087000000 AM,"guestUser",15-JUL-13 11.03.00.119000000 AM
1278587,29493,"O",0,"guestUser",17-JUL-13 02.24.06.113000000 PM,"guestUser",17-JUL-13 11.32.03.404000000 AM
1278608,29494,"T",0,"guestUser",26-JUL-13 12.02.48.979000000 PM,"guestUser",18-JUL-13 09.41.49.567000000 AM
1278654,29496,"O",0,"guestUser",22-JUL-13 02.02.10.645000000 PM,"guestUser",22-JUL-13 01.53.42.304000000 PM
1278654,29497,"S",0,"guestUser",22-JUL-13 02.02.10.645000000 PM,"guestUser",22-JUL-13 01.53.42.304000000 PM
1278660,29499,"O",0,"guestUser",22-JUL-13 03.34.27.952000000 PM,"guestUser",22-JUL-13 03.27.08.441000000 PM
1278660,29500,"B",0,"guestUser",22-JUL-13 03.34.27.952000000 PM,"guestUser",22-JUL-13 03.27.08.442000000 PM
1279490,29561,"T",0,"guestUser",14-AUG-13 09.32.43.104000000 AM,"guestUser",14-AUG-13 09.04.46.511000000 AM
1279490,29562,"X",0,"guestUser",14-AUG-13 09.32.43.104000000 AM,"guestUser",14-AUG-13 09.04.46.511000000 AM
1280376,29619,"O",0,"guestUser",19-SEP-13 10.13.05.714000000 AM,"guestUser",19-SEP-13 10.07.29.945000000 AM
1280376,29620,"S",0,"guestUser",19-SEP-13 10.13.05.713000000 AM,"guestUser",19-SEP-13 10.07.29.945000000 AM
1280410,29635,"O",0,"guestUser",23-SEP-13 11.23.00.979000000 AM,"guestUser",23-SEP-13 11.21.11.682000000 AM
1280410,29636,"S",0,"guestUser",23-SEP-13 11.23.00.978000000 AM,"guestUser",23-SEP-13 11.21.11.684000000 AM
1280433,29665,"O",0,"guestUser",24-SEP-13 09.40.02.657000000 AM,"guestUser",24-SEP-13 09.36.28.818000000 AM
1280433,29666,"S",0,"guestUser",24-SEP-13 09.40.02.658000000 AM,"guestUser",24-SEP-13 09.36.28.820000000 AM
1280440,29675,"O",0,"guestUser",24-SEP-13 11.44.09.246000000 AM,"guestUser",24-SEP-13 11.34.17.876000000 AM
1280440,29676,"S",0,"guestUser",24-SEP-13 11.44.09.247000000 AM,"guestUser",24-SEP-13 11.34.17.878000000 AM
1158550,29690,"O",0,"CHRISTIANGONZALE",12-NOV-14 04.23.14.836000000 PM,"guestUser",03-OCT-13 12.59.28.629000000 PM
1280681,29707,"T",0,"guestUser",16-OCT-13 12.47.45.122000000 PM,"guestUser",11-OCT-13 10.28.40.408000000 AM
1280686,29708,"T",0,"guestUser",17-OCT-13 09.28.34.756000000 AM,"guestUser",11-OCT-13 11.53.32.048000000 AM
1280668,29710,"T",0,"guestUser",15-OCT-13 01.38.48.914000000 PM,"guestUser",15-OCT-13 12.38.00.887000000 PM
1280718,29711,"T",0,"guestUser",17-OCT-13 12.13.45.605000000 PM,"guestUser",17-OCT-13 11.11.19.581000000 AM
1280729,29715,"T",0,"guestUser",18-OCT-13 10.05.28.209000000 AM,"guestUser",18-OCT-13 09.25.30.028000000 AM
1280732,29717,"T",0,"guestUser",18-OCT-13 11.46.48.418000000 AM,"guestUser",18-OCT-13 11.41.18.625000000 AM
1000719,29721,"T",0,"USHASHA",30-JUL-15 02.27.05.920000000 PM,"guestUser",22-OCT-13 02.22.10.976000000 PM
1280759,29727,"T",0,"guestUser",23-OCT-13 02.51.52.676000000 PM,"guestUser",23-OCT-13 02.44.02.468000000 PM
1000693,29728,"T",0,"USHASHA",30-JUL-15 04.20.44.949000000 PM,"guestUser",23-OCT-13 03.34.44.891000000 PM
1280762,29731,"T",0,"guestUser",23-OCT-13 03.58.10.557000000 PM,"guestUser",23-OCT-13 03.54.26.780000000 PM
1280769,29733,"T",0,"guestUser",24-OCT-13 09.00.22.663000000 AM,"guestUser",24-OCT-13 08.50.16.490000000 AM
1280777,29737,"T",0,"guestUser",24-OCT-13 12.44.30.536000000 PM,"guestUser",24-OCT-13 12.41.30.910000000 PM
1280794,29745,"T",0,"guestUser",25-OCT-13 02.54.45.518000000 PM,"guestUser",25-OCT-13 02.53.44.930000000 PM
1280799,29747,"T",0,"guestUser",25-OCT-13 03.57.03.533000000 PM,"guestUser",25-OCT-13 03.53.25.752000000 PM
1280823,29756,"T",0,"guestUser",28-OCT-13 02.44.01.099000000 PM,"guestUser",28-OCT-13 02.39.17.826000000 PM
1281050,29833,"T",0,"guestUser",13-NOV-13 01.39.47.398000000 PM,"guestUser",13-NOV-13 01.30.16.883000000 PM
1281234,29879,"T",0,"guestUser",29-NOV-13 08.24.47.242000000 AM,"guestUser",25-NOV-13 03.24.15.908000000 PM
1281238,29880,"X",0,"GUESTUSER",24-SEP-14 10.13.08.190000000 AM,"guestUser",25-NOV-13 03.25.18.180000000 PM
1281435,29929,"S",0,"guestUser",10-DEC-13 03.50.17.680000000 PM,"guestUser",10-DEC-13 03.50.17.680000000 PM
1281435,29930,"B",0,"guestUser",10-DEC-13 03.50.17.681000000 PM,"guestUser",10-DEC-13 03.50.17.681000000 PM
1281435,29931,"O",0,"guestUser",10-DEC-13 03.50.17.681000000 PM,"guestUser",10-DEC-13 03.50.17.681000000 PM
1281477,29938,"T",0,"guestUser",13-DEC-13 10.42.46.925000000 AM,"guestUser",13-DEC-13 10.15.08.113000000 AM
1171399,29942,"B",0,"JMLAGRO",11-JUL-14 10.03.08.107000000 AM,"guestUser",16-DEC-13 02.04.23.630000000 PM
1171399,29943,"O",0,"JMLAGRO",11-JUL-14 10.03.08.106000000 AM,"guestUser",16-DEC-13 02.04.23.631000000 PM
1171399,29944,"S",0,"JMLAGRO",11-JUL-14 10.03.08.106000000 AM,"guestUser",16-DEC-13 02.04.23.631000000 PM
1281216,29957,"T",0,"guestUser",17-DEC-13 02.14.07.632000000 PM,"guestUser",17-DEC-13 02.10.03.092000000 PM
1281664,29985,"O",0,"guestUser",02-JAN-14 02.28.54.903000000 PM,"guestUser",02-JAN-14 02.28.54.903000000 PM
