"P_INDIV_GRP_CD","P_TY_CD","P_SPECL_CD","P_TXNMY_CD","L_HIBERNATE_VER_NUM","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID"
"I","020","414","207NS0135X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","121","2084P0800X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","142","2084P0804X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","029","207RP1001X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","497","2085R0001X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","267","207RR0500X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","273","207QS0010X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","275","208600000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","276","2086X0206X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","278","2085R0203X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","033","208G00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","279","204F00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","034","208800000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","189","2085R0204X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","020","289","2086S0129X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","021","120","213E00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","022","126","225X00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","022","123","225100000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","022","115","224P00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","022","349","227800000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","022","430","227900000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","023","087","231H00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"I","023","272","235Z00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","035","251B00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","357","251S00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","060","252Y00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","082","251E00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","454","251G00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","453","251S00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","397","251300000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","499","251J00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","025","358","251T00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","026","261QM0855X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","070","261QM0850X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","089","261QA1903X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","071","261QA3000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","359","261Q00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","040","261QC1500X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","437","261QD0000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","271","261QE0002X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","300","261QE0700X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","299","261QE0800X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","015","261QF0050X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","361","261QF0400X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","332","261QH0700X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","395","261QM1200X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","360","261QM0801X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","406","261QM1000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","504","193200000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","408","261QX0100X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","107","261QX0200X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","409","261QX0203X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","410","261QS0132X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","212","261QS0112X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","218","261QP3300X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","110","261QP2000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","048","261QP1100X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","413","261QP2300X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","416","261QP0905X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","030","261QR0200X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","417","261QR0206X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","418","261QR0208X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","419","261QR0207X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","420","261QR0400X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","422","261QR0401X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","364","261QR0405X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","423","261QR0404X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","268","261QR1300X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","503","193400000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","424","261QS1200X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","426","261QS1000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","026","288","261QU0200X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","027","362","273R00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","027","363","273Y00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","027","196","275N00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","156","281P00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","111","282NC0060X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","091","282N00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","192","282E00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","131","283Q00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","421","283X00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","028","500","284300000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","029","054","291U00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","029","366","293D00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","030","367","302R00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","031","371","311500000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","031","438","314000000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","031","439","314000000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","031","269","314000000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","032","258","323P00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","032","264","322D00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","032","266","320700000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","032","274","324500000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","032","427","3245S0500X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","472","3336C0002X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","473","3336C0003X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","474","3336C0004X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","113","332B00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","384","332H00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","383","332S00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","475","3336H0001X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","486","332800000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","476","3336I0012X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","477","3336L0003X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","478","3336M0002X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","479","3336M0003X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","481","3336N0007X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","128","333600000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","116","335V00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","347","335E00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"G","033","482","3336S0011X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","483","344800000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","132","341600000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","385","347B00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","387","347C00000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","388","343800000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
"B","034","389","344600000X",0,29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8",29-JUL-15 03.50.19.000000000 AM,"wf_ND_MC_P_TY_SPL_TXMY_XRFV8"
