"P_SYS_ID","P_EVENT_SK","P_EVENT_TS","P_EVENT_CD","P_EVENT_USER_ID","P_EVENT_NOTE_TEXT","P_EVENT_PRCS_IND","P_EVENT_TY_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1154525,416639,18-APR-13 06.02.03.744000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.801000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.801000000 PM
1159274,416640,18-APR-13 06.02.03.798000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.801000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.801000000 PM
1154061,416642,18-APR-13 06.02.03.690000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.804000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.804000000 PM
1170602,416643,18-APR-13 06.02.03.772000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.804000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.804000000 PM
1171416,416644,18-APR-13 06.02.03.557000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.805000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.805000000 PM
1153956,416645,18-APR-13 06.02.03.665000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.805000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.805000000 PM
1001832,416646,18-APR-13 06.02.03.583000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM
1153940,416647,18-APR-13 06.02.03.718000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM
1276798,415372,10-APR-13 02.46.33.864000000 PM,"S021","NMAIER","ReqAttach Selected","Y","E",1,"NMAIER",10-APR-13 02.52.42.592000000 PM,"NMAIER",10-APR-13 02.46.33.891000000 PM
1276828,415892,15-APR-13 11.22.54.397000000 AM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",15-APR-13 11.22.54.398000000 AM,"guestUser",15-APR-13 11.22.54.398000000 AM
1276798,415373,10-APR-13 02.46.33.765000000 PM,"S040","NMAIER","Application Completed","Y","E",1,"NMAIER",10-APR-13 02.52.42.592000000 PM,"NMAIER",10-APR-13 02.46.33.892000000 PM
1156255,416084,16-APR-13 06.02.01.535000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM
1276837,415997,16-APR-13 10.51.44.122000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.00.21.000000000 PM,"guestUser",16-APR-13 10.51.44.123000000 AM
1276883,416661,19-APR-13 09.37.11.608000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7117462.00",19-APR-13 06.00.22.000000000 PM,"guestUser",19-APR-13 09.37.11.608000000 AM
1276837,415998,16-APR-13 10.51.44.124000000 AM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",16-APR-13 10.51.44.124000000 AM,"guestUser",16-APR-13 10.51.44.124000000 AM
1172012,416648,18-APR-13 06.02.03.475000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM
1001838,416085,16-APR-13 06.02.01.559000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",1,"JMLAGRO",11-APR-14 07.22.22.786000000 AM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM
1171569,416086,16-APR-13 06.02.01.621000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM
1001812,416087,16-APR-13 06.02.01.509000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.876000000 PM
1153961,416088,16-APR-13 06.02.01.648000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM
1154525,416089,16-APR-13 06.02.01.851000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM
1159274,416090,16-APR-13 06.02.01.874000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.877000000 PM
1154061,416092,16-APR-13 06.02.01.804000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM
1171416,416093,16-APR-13 06.02.01.675000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM
1153956,416094,16-APR-13 06.02.01.779000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM
1001832,416095,16-APR-13 06.02.01.701000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.881000000 PM
1153940,416096,16-APR-13 06.02.01.827000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM
1172012,416097,16-APR-13 06.02.01.594000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM
1000004,416098,16-APR-13 06.02.01.726000000 PM,"S670","B-Prov-Letters+7096645.00","password set faliure","N","E",0,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM,"B-Prov-Letters+7096645.00",16-APR-13 06.02.01.882000000 PM
1000004,416649,18-APR-13 06.02.03.611000000 PM,"S670","B-Prov-Letters+7110545.00","password set faliure","N","E",0,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM,"B-Prov-Letters+7110545.00",18-APR-13 06.02.03.806000000 PM
1276883,416662,19-APR-13 09.37.11.610000000 AM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",19-APR-13 09.37.11.612000000 AM,"guestUser",19-APR-13 09.37.11.612000000 AM
1276819,416715,19-APR-13 01.13.06.805000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",2,"PJHEID",29-SEP-14 04.25.36.277000000 PM,"guestUser",19-APR-13 01.13.06.805000000 PM
1276925,416880,19-APR-13 03.12.12.656000000 PM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",19-APR-13 03.12.12.657000000 PM,"guestUser",19-APR-13 03.12.12.657000000 PM
1276819,416716,19-APR-13 01.13.06.807000000 PM,"S003","guestUser","Application number assigned","N","E",1,"PJHEID",29-SEP-14 04.25.36.276000000 PM,"guestUser",19-APR-13 01.13.06.807000000 PM
1170467,417063,21-APR-13 06.02.56.282000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.061000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.061000000 PM
1276914,416774,19-APR-13 02.15.17.628000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7117462.00",19-APR-13 06.00.22.000000000 PM,"guestUser",19-APR-13 02.15.17.628000000 PM
1276914,416775,19-APR-13 02.15.17.630000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",16-APR-14 09.34.36.340000000 AM,"guestUser",19-APR-13 02.15.17.630000000 PM
1276909,416776,19-APR-13 02.15.17.659000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",1,"JMLAGRO",16-APR-14 09.42.18.189000000 AM,"guestUser",19-APR-13 02.15.17.660000000 PM
1276911,416777,19-APR-13 02.15.17.668000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",1,"JMLAGRO",16-APR-14 09.41.28.316000000 AM,"guestUser",19-APR-13 02.15.17.668000000 PM
1276913,416778,19-APR-13 02.15.17.676000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",1,"JMLAGRO",16-APR-14 09.43.07.087000000 AM,"guestUser",19-APR-13 02.15.17.676000000 PM
1276917,416791,19-APR-13 02.40.26.151000000 PM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",19-APR-13 02.40.26.152000000 PM,"guestUser",19-APR-13 02.40.26.152000000 PM
1156255,417064,21-APR-13 06.02.56.379000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.064000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.064000000 PM
1001838,417065,21-APR-13 06.02.56.424000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",1,"JMLAGRO",11-APR-14 07.22.22.768000000 AM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.065000000 PM
1171569,417066,21-APR-13 06.02.56.536000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.066000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.066000000 PM
1001812,417067,21-APR-13 06.02.56.332000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.067000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.067000000 PM
1153961,417068,21-APR-13 06.02.56.581000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.068000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.068000000 PM
1154525,417069,21-APR-13 06.02.56.939000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.069000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.069000000 PM
1159274,417070,21-APR-13 06.02.57.055000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.069000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.069000000 PM
1154061,417072,21-APR-13 06.02.56.846000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.076000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.076000000 PM
1276842,416021,16-APR-13 11.55.36.489000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",1,"B-Prov-Letters+8075898.00",26-SEP-13 10.00.54.000000000 PM,"guestUser",16-APR-13 11.55.36.489000000 AM
1276842,416022,16-APR-13 11.55.36.490000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",14-JAN-14 11.29.25.632000000 AM,"guestUser",16-APR-13 11.55.36.491000000 AM
1170602,417073,21-APR-13 06.02.57.010000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.076000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.076000000 PM
1153940,417078,21-APR-13 06.02.56.893000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.082000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.082000000 PM
1172012,417079,21-APR-13 06.02.56.459000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.082000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.082000000 PM
1159407,417074,21-APR-13 06.02.56.494000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",1,"JMLAGRO",13-APR-15 09.32.44.461000000 AM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.077000000 PM
1171416,417075,21-APR-13 06.02.56.626000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.078000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.078000000 PM
1153956,417076,21-APR-13 06.02.56.803000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.080000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.080000000 PM
1001832,417077,21-APR-13 06.02.56.670000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.081000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.081000000 PM
1000004,417080,21-APR-13 06.02.56.715000000 PM,"S670","B-Prov-Letters+7129531.00","password set faliure","N","E",0,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.083000000 PM,"B-Prov-Letters+7129531.00",21-APR-13 06.02.57.083000000 PM
1276985,417624,23-APR-13 06.18.14.518000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",23-APR-13 06.18.14.519000000 PM
1276997,417731,24-APR-13 11.20.08.861000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",11-OCT-13 12.59.58.926000000 PM,"guestUser",24-APR-13 11.20.08.861000000 AM
1154061,417612,23-APR-13 06.02.54.902000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.075000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.075000000 PM
1170602,417613,23-APR-13 06.02.55.026000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM
1159407,417614,23-APR-13 06.02.54.564000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",1,"JMLAGRO",13-APR-15 09.32.44.465000000 AM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM
1171416,417615,23-APR-13 06.02.54.689000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM
1153956,417616,23-APR-13 06.02.54.858000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.076000000 PM
1001832,417617,23-APR-13 06.02.54.737000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM
1153940,417618,23-APR-13 06.02.54.942000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM
1172012,417619,23-APR-13 06.02.54.518000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.077000000 PM
1000004,417620,23-APR-13 06.02.54.776000000 PM,"S670","B-Prov-Letters+7143094.00","password set faliure","N","E",0,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.078000000 PM,"B-Prov-Letters+7143094.00",23-APR-13 06.02.55.078000000 PM
1276985,417625,23-APR-13 06.18.14.521000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",03-JAN-14 01.12.48.973000000 PM,"guestUser",23-APR-13 06.18.14.521000000 PM
1276929,417647,24-APR-13 09.09.26.768000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",14-APR-14 10.29.10.177000000 AM,"guestUser",24-APR-13 09.09.26.769000000 AM
1276997,417730,24-APR-13 11.20.08.859000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",2,"B-Prov-Letters+7170310.00",11-OCT-13 12.59.58.927000000 PM,"guestUser",24-APR-13 11.20.08.860000000 AM
1276996,417718,24-APR-13 11.06.12.959000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",24-APR-13 11.06.12.960000000 AM
1276996,417719,24-APR-13 11.06.12.961000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",20-FEB-14 07.17.31.977000000 AM,"guestUser",24-APR-13 11.06.12.961000000 AM
1276998,417749,24-APR-13 12.33.25.189000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",1,"B-Prov-Letters+7296453.00",16-MAY-13 06.01.02.000000000 PM,"guestUser",24-APR-13 12.33.25.190000000 PM
1276998,417750,24-APR-13 12.33.25.191000000 PM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",24-APR-13 12.33.25.191000000 PM,"guestUser",24-APR-13 12.33.25.191000000 PM
1182037,417830,24-APR-13 03.14.18.305000000 PM,"S643","CLS1961","Web Request Successful","Y","E",0,"guestUser",24-APR-13 03.14.18.306000000 PM,"guestUser",24-APR-13 03.14.18.306000000 PM
1277021,417973,25-APR-13 12.21.55.769000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",25-APR-13 12.21.55.770000000 PM
1277009,417822,24-APR-13 02.42.03.564000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",24-APR-13 02.42.03.566000000 PM
1277009,417823,24-APR-13 02.42.03.568000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",10-JAN-14 07.45.49.577000000 AM,"guestUser",24-APR-13 02.42.03.569000000 PM
1277027,418025,25-APR-13 01.36.40.898000000 PM,"S003","guestUser","Application number assigned","N","E",1,"JMLAGRO",15-OCT-14 08.41.04.501000000 AM,"guestUser",25-APR-13 01.36.40.899000000 PM
1277010,417831,24-APR-13 03.20.01.472000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",24-APR-13 03.20.01.473000000 PM
1277010,417832,24-APR-13 03.20.01.475000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",05-MAR-14 01.32.00.013000000 PM,"guestUser",24-APR-13 03.20.01.476000000 PM
1277021,417974,25-APR-13 12.21.55.771000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",30-JAN-14 11.42.01.517000000 AM,"guestUser",25-APR-13 12.21.55.771000000 PM
1277023,418058,25-APR-13 01.57.49.759000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",25-APR-13 01.57.49.759000000 PM
1277023,418059,25-APR-13 01.57.49.760000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",22-OCT-13 11.45.56.217000000 AM,"guestUser",25-APR-13 01.57.49.760000000 PM
1277028,418033,25-APR-13 01.40.22.826000000 PM,"S003","guestUser","Application number assigned","N","E",1,"JMLAGRO",15-OCT-14 08.49.15.440000000 AM,"guestUser",25-APR-13 01.40.22.827000000 PM
1277065,418575,26-APR-13 04.47.35.229000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7170310.00",27-APR-13 06.30.21.000000000 PM,"guestUser",26-APR-13 04.47.35.230000000 PM
1276779,415156,09-APR-13 03.49.48.049000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",1,"B-Prov-Letters+8062066.00",24-SEP-13 06.00.34.000000000 PM,"guestUser",09-APR-13 03.49.48.049000000 PM
1276995,423056,17-MAY-13 12.28.18.743000000 PM,"S100","PJHEID","Duplicate SSN fnd Research","N","E",1,"JMLAGRO",19-MAY-15 12.32.12.500000000 PM,"PJHEID",17-MAY-13 12.28.18.744000000 PM
1276777,415138,09-APR-13 03.03.59.849000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7050138.00",09-APR-13 06.00.21.000000000 PM,"guestUser",09-APR-13 03.03.59.850000000 PM
1276773,415118,09-APR-13 02.11.00.983000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",2,"B-Prov-Letters+8198271.00",16-OCT-13 06.00.46.000000000 PM,"guestUser",09-APR-13 02.11.00.983000000 PM
1276773,415119,09-APR-13 02.11.00.984000000 PM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",09-APR-13 02.11.00.985000000 PM,"guestUser",09-APR-13 02.11.00.985000000 PM
1276777,415139,09-APR-13 03.03.59.854000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",12-NOV-13 02.31.50.168000000 PM,"guestUser",09-APR-13 03.03.59.854000000 PM
1276779,415157,09-APR-13 03.49.48.050000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",12-NOV-13 03.39.35.489000000 PM,"guestUser",09-APR-13 03.49.48.051000000 PM
1277608,423067,17-MAY-13 01.44.59.334000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7304626.00",17-MAY-13 10.00.26.000000000 PM,"guestUser",17-MAY-13 01.44.59.335000000 PM
1277065,418576,26-APR-13 04.47.35.231000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",01-AUG-14 08.55.27.088000000 AM,"guestUser",26-APR-13 04.47.35.232000000 PM
1277016,418763,29-APR-13 12.13.31.930000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7182715.00",29-APR-13 06.30.14.000000000 PM,"guestUser",29-APR-13 12.13.31.930000000 PM
1277016,418764,29-APR-13 12.13.31.932000000 PM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",18-DEC-13 01.02.48.997000000 PM,"guestUser",29-APR-13 12.13.31.932000000 PM
1277083,418871,29-APR-13 03.54.39.307000000 PM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",29-APR-13 03.54.39.307000000 PM,"guestUser",29-APR-13 03.54.39.307000000 PM
1276839,418964,30-APR-13 08.48.46.900000000 AM,"S330","guestUser","INVALID","Y","E",1,"guestUser",04-NOV-13 12.44.22.237000000 PM,"guestUser",30-APR-13 08.48.47.399000000 AM
1277081,418994,30-APR-13 10.15.33.125000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",22-AUG-14 06.08.36.062000000 PM,"guestUser",30-APR-13 10.15.33.125000000 AM
1277083,418870,29-APR-13 03.54.39.305000000 PM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7182715.00",29-APR-13 06.30.14.000000000 PM,"guestUser",29-APR-13 03.54.39.306000000 PM
1276839,418965,30-APR-13 08.48.47.493000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",1,"B-Prov-Letters+8161800.00",10-OCT-13 10.00.31.000000000 PM,"guestUser",30-APR-13 08.48.47.493000000 AM
1276839,418966,30-APR-13 08.48.47.496000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",04-NOV-13 12.44.22.235000000 PM,"guestUser",30-APR-13 08.48.47.496000000 AM
1277059,418986,30-APR-13 10.09.30.966000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",1,"B-Prov-Letters+8211166.00",18-OCT-13 06.00.38.000000000 PM,"guestUser",30-APR-13 10.09.30.966000000 AM
1277088,418981,30-APR-13 10.07.33.042000000 AM,"S003","guestUser","Application number assigned","N","E",1,"JOYSPEZIALE",22-AUG-14 06.36.02.633000000 PM,"guestUser",30-APR-13 10.07.33.043000000 AM
1277059,418987,30-APR-13 10.09.30.968000000 AM,"S003","guestUser","Application number assigned","Y","E",1,"guestUser",21-OCT-13 09.45.38.607000000 AM,"guestUser",30-APR-13 10.09.30.968000000 AM
1277089,418988,30-APR-13 10.11.08.344000000 AM,"S003","guestUser","Application number assigned","N","E",1,"JOYSPEZIALE",22-AUG-14 06.28.56.114000000 PM,"guestUser",30-APR-13 10.11.08.345000000 AM
1277088,418995,30-APR-13 10.15.33.133000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",1,"JOYSPEZIALE",22-AUG-14 06.36.02.632000000 PM,"guestUser",30-APR-13 10.15.33.133000000 AM
1277081,418993,30-APR-13 10.15.33.122000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",0,"B-Prov-Letters+7189679.00",30-APR-13 06.30.41.000000000 PM,"guestUser",30-APR-13 10.15.33.123000000 AM
1277089,418996,30-APR-13 10.15.33.141000000 AM,"S001","guestUser","Application rec'd from the web","Y","E",1,"JOYSPEZIALE",22-AUG-14 06.28.56.095000000 PM,"guestUser",30-APR-13 10.15.33.141000000 AM
1277103,419075,30-APR-13 01.01.29.059000000 PM,"S003","guestUser","Application number assigned","N","E",1,"JMLAGRO",22-JUL-15 07.21.02.620000000 AM,"guestUser",30-APR-13 01.01.29.060000000 PM
1277093,419010,30-APR-13 10.36.09.767000000 AM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",30-APR-13 10.36.09.767000000 AM,"guestUser",30-APR-13 10.36.09.767000000 AM
1277094,419014,30-APR-13 10.41.46.097000000 AM,"S003","guestUser","Application number assigned","N","E",0,"guestUser",30-APR-13 10.41.46.098000000 AM,"guestUser",30-APR-13 10.41.46.098000000 AM
