"P_TY_CD","P_SPECL_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"033","113",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","060",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","271",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","093",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","270",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","168",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","062",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","299",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","321",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","300",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"047","300",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","394",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","373",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","384",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","301",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","319",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","173",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","112",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","015",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","379",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","361",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","302",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","490",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","010",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"028","091",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"047","091",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","001",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","001",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","175",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"031","438",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","307",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"030","367",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","383",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"023","512",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","332",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","178",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","179",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","340",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","317",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","316",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","330",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","082",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","475",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","180",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","454",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","344",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","453",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"010","491",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","183",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","486",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","377",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","353",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","372",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","185",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","186",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","310",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","476",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","011",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","188",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","375",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"010","191",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"016","130",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"013","056",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"016","127",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","397",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"017","339",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"028","192",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","477",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","395",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","478",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","479",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","404",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","360",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"010","492",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","406",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","381",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","504",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","502",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","105",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","014",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","013",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","202",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","203",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","204",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"047","386",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"034","386",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"031","439",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","205",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","327",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","326",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","325",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","103",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","481",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","495",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","211",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","016",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","408",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"022","126",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","107",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","409",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","410",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","018",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"015","411",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"015","088",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","212",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","212",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","212",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","064",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","214",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","020",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"022","114",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","217",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","358",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","218",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","219",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","232",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","233",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","237",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","140",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","238",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","240",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","241",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","242",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","243",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","244",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","245",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","246",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","049",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","063",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"012","065",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","320",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","251",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","399",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"018","253",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","128",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"018","493",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","012",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
