"P_SYS_ID","P_LANG_SK","P_LANG_CD","P_PRIM_LANG_IND","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1308696,783360,"EN","Y",0,"GUESTUSER",14-NOV-18 06.54.41.821000000 AM,"GUESTUSER",14-NOV-18 06.54.41.821000000 AM
1279510,171380,"EN","Y",0,"guestUser",14-AUG-13 02.57.52.521000000 PM,"guestUser",14-AUG-13 02.57.52.521000000 PM
1280301,394442,"EN","Y",0,"JMLAGRO",02-JAN-15 10.35.51.118000000 AM,"guestUser",02-JAN-15 10.35.51.118000000 AM
1277884,153034,"EN","Y",0,"guestUser",14-JUN-13 11.20.53.617000000 AM,"guestUser",14-JUN-13 11.20.53.617000000 AM
1277903,151501,"EN","Y",0,"guestUser",04-JUN-13 01.00.15.545000000 PM,"guestUser",04-JUN-13 01.00.15.545000000 PM
1278654,160601,"EN","Y",0,"guestUser",22-JUL-13 02.02.10.608000000 PM,"guestUser",22-JUL-13 02.02.10.608000000 PM
1279434,171438,"EN","Y",0,"guestUser",14-AUG-13 03.45.33.214000000 PM,"guestUser",14-AUG-13 03.45.33.214000000 PM
1278046,153216,"EN","Y",0,"guestUser",15-JUN-13 02.32.34.060000000 PM,"guestUser",15-JUN-13 02.32.34.060000000 PM
1290015,343925,"EN","Y",0,"GUESTUSER",04-AUG-14 01.57.49.452000000 PM,"GUESTUSER",04-AUG-14 01.57.49.452000000 PM
1280860,186957,"EN","Y",0,"guestUser",30-OCT-13 09.37.05.820000000 AM,"guestUser",30-OCT-13 09.37.05.820000000 AM
1277954,152194,"EN","Y",0,"guestUser",07-JUN-13 10.16.18.192000000 AM,"guestUser",07-JUN-13 10.16.18.192000000 AM
1280859,186953,"EN","Y",0,"guestUser",30-OCT-13 09.18.12.404000000 AM,"guestUser",30-OCT-13 09.18.12.404000000 AM
1290018,343969,"EN","Y",0,"GUESTUSER",04-AUG-14 02.21.47.120000000 PM,"GUESTUSER",04-AUG-14 02.21.47.120000000 PM
1279525,171645,"EN","Y",0,"guestUser",15-AUG-13 10.30.23.713000000 AM,"guestUser",15-AUG-13 10.30.23.713000000 AM
1276845,153552,"EN","Y",0,"guestUser",18-JUN-13 11.42.54.861000000 AM,"guestUser",18-JUN-13 11.42.54.861000000 AM
1278060,153392,"EN","Y",0,"guestUser",17-JUN-13 04.18.53.004000000 PM,"guestUser",17-JUN-13 04.18.53.004000000 PM
1172938,394452,"EN","Y",0,"LBARKER",02-JAN-15 10.38.46.804000000 AM,"KRBACKMAN",02-JAN-15 10.38.46.804000000 AM
1277828,153532,"EN","Y",0,"guestUser",18-JUN-13 11.34.51.656000000 AM,"guestUser",18-JUN-13 11.34.51.656000000 AM
1278058,153378,"EN","Y",0,"guestUser",17-JUN-13 04.09.27.497000000 PM,"guestUser",17-JUN-13 04.09.27.497000000 PM
1278105,153921,"EN","Y",0,"guestUser",19-JUN-13 01.57.30.974000000 PM,"guestUser",19-JUN-13 01.57.30.974000000 PM
1278089,153771,"EN","Y",0,"guestUser",18-JUN-13 04.15.54.180000000 PM,"guestUser",18-JUN-13 04.15.54.180000000 PM
1278061,153401,"EN","Y",0,"guestUser",17-JUN-13 04.29.06.106000000 PM,"guestUser",17-JUN-13 04.29.06.106000000 PM
1278080,153664,"EN","Y",0,"guestUser",18-JUN-13 02.17.15.490000000 PM,"guestUser",18-JUN-13 02.17.15.490000000 PM
1339955,1916583,"EN","Y",0,"RDENNIS",09-MAR-26 02.32.08.335000000 PM,"RDENNIS",09-MAR-26 02.32.08.335000000 PM
1278170,154558,"EN","Y",0,"guestUser",24-JUN-13 03.54.19.298000000 PM,"guestUser",24-JUN-13 03.54.19.298000000 PM
1278916,163015,"EN","Y",0,"guestUser",26-JUL-13 02.21.55.202000000 PM,"guestUser",26-JUL-13 02.21.55.202000000 PM
1278096,153981,"EN","Y",0,"guestUser",19-JUN-13 03.13.28.155000000 PM,"guestUser",19-JUN-13 03.13.28.155000000 PM
1278425,157808,"EN","Y",0,"guestUser",10-JUL-13 10.18.00.946000000 AM,"guestUser",10-JUL-13 10.18.00.946000000 AM
1283628,394444,"EN","Y",0,"LBARKER",02-JAN-15 10.36.57.811000000 AM,"guestUser",02-JAN-15 10.36.57.811000000 AM
1277067,153920,"EN","Y",0,"guestUser",19-JUN-13 01.57.00.218000000 PM,"guestUser",19-JUN-13 01.57.00.218000000 PM
1278177,154582,"EN","Y",0,"guestUser",24-JUN-13 04.33.06.504000000 PM,"guestUser",24-JUN-13 04.33.06.504000000 PM
1176706,394445,"EN","Y",0,"LBARKER",02-JAN-15 10.37.22.869000000 AM,"KRBACKMAN",02-JAN-15 10.37.22.869000000 AM
1281667,198736,"EN","Y",0,"guestUser",02-JAN-14 03.30.59.224000000 PM,"guestUser",02-JAN-14 03.30.59.224000000 PM
1279528,171658,"EN","Y",0,"guestUser",15-AUG-13 11.08.01.567000000 AM,"guestUser",15-AUG-13 11.08.01.567000000 AM
1277923,154060,"EN","Y",0,"guestUser",20-JUN-13 09.34.15.112000000 AM,"guestUser",20-JUN-13 09.34.15.112000000 AM
1285521,394447,"EN","Y",0,"LBARKER",02-JAN-15 10.37.42.398000000 AM,"guestUser",02-JAN-15 10.37.42.398000000 AM
1278696,160996,"EN","Y",0,"guestUser",23-JUL-13 12.37.29.730000000 PM,"guestUser",23-JUL-13 12.37.29.730000000 PM
1278423,157810,"EN","Y",0,"guestUser",10-JUL-13 10.25.08.078000000 AM,"guestUser",10-JUL-13 10.25.08.078000000 AM
1278847,162574,"EN","Y",0,"guestUser",25-JUL-13 01.30.18.937000000 PM,"guestUser",25-JUL-13 01.30.18.937000000 PM
1285244,394448,"EN","Y",0,"LBARKER",02-JAN-15 10.38.14.745000000 AM,"guestUser",02-JAN-15 10.38.14.745000000 AM
1283733,394463,"EN","Y",0,"LBARKER",02-JAN-15 10.42.11.771000000 AM,"guestUser",02-JAN-15 10.42.11.771000000 AM
1279428,171792,"EN","Y",0,"guestUser",15-AUG-13 02.19.30.096000000 PM,"guestUser",15-AUG-13 02.19.30.096000000 PM
1277047,160970,"EN","Y",0,"guestUser",23-JUL-13 12.14.52.702000000 PM,"guestUser",23-JUL-13 12.14.52.702000000 PM
1283676,394457,"EN","Y",0,"LBARKER",02-JAN-15 10.39.47.902000000 AM,"guestUser",02-JAN-15 10.39.47.902000000 AM
1278719,161172,"EN","Y",0,"guestUser",23-JUL-13 04.57.52.875000000 PM,"guestUser",23-JUL-13 04.57.52.875000000 PM
1280919,187585,"EN","Y",0,"guestUser",04-NOV-13 10.14.00.466000000 AM,"guestUser",04-NOV-13 10.14.00.466000000 AM
1278713,161077,"EN","Y",0,"guestUser",23-JUL-13 03.45.50.480000000 PM,"guestUser",23-JUL-13 03.45.50.480000000 PM
1278858,162571,"EN","Y",0,"guestUser",25-JUL-13 01.28.21.815000000 PM,"guestUser",25-JUL-13 01.28.21.815000000 PM
1278921,163025,"EN","Y",0,"guestUser",26-JUL-13 02.36.21.681000000 PM,"guestUser",26-JUL-13 02.36.21.681000000 PM
1277535,163059,"EN","Y",0,"guestUser",26-JUL-13 02.53.04.452000000 PM,"guestUser",26-JUL-13 02.53.04.452000000 PM
1279484,171802,"EN","Y",0,"guestUser",15-AUG-13 02.29.24.099000000 PM,"guestUser",15-AUG-13 02.29.24.099000000 PM
1278936,163208,"EN","Y",0,"guestUser",26-JUL-13 04.44.04.617000000 PM,"guestUser",26-JUL-13 04.44.04.617000000 PM
1278938,163226,"EN","Y",0,"guestUser",26-JUL-13 05.00.49.084000000 PM,"guestUser",26-JUL-13 05.00.49.084000000 PM
1276828,141581,"EN","Y",0,"guestUser",15-APR-13 11.22.54.320000000 AM,"guestUser",15-APR-13 11.22.54.320000000 AM
1277895,151335,"EN","Y",0,"guestUser",03-JUN-13 10.53.59.406000000 AM,"guestUser",03-JUN-13 10.53.59.406000000 AM
1276837,141685,"ZZ","Y",0,"guestUser",16-APR-13 10.51.44.051000000 AM,"guestUser",16-APR-13 10.51.44.051000000 AM
1276837,141686,"EN","N",1,"SHERSAYLER",30-DEC-13 03.23.00.583000000 PM,"guestUser",16-APR-13 10.51.44.051000000 AM
1002519,344025,"EN","Y",0,"TWOLF",04-AUG-14 03.07.10.694000000 PM,"KRBACKMAN",04-AUG-14 03.07.10.694000000 PM
1276867,142756,"EN","Y",0,"guestUser",19-APR-13 01.52.41.023000000 PM,"guestUser",19-APR-13 01.52.41.023000000 PM
1002533,394458,"EN","Y",0,"LBARKER",02-JAN-15 10.40.14.909000000 AM,"KRBACKMAN",02-JAN-15 10.40.14.909000000 AM
1277900,151463,"EN","Y",0,"guestUser",04-JUN-13 10.55.14.095000000 AM,"guestUser",04-JUN-13 10.55.14.095000000 AM
1002406,394468,"EN","Y",0,"LBARKER",02-JAN-15 10.44.01.151000000 AM,"SLSCHAAF",02-JAN-15 10.44.01.151000000 AM
1276877,142559,"EN","Y",0,"guestUser",18-APR-13 01.55.17.979000000 PM,"guestUser",18-APR-13 01.55.17.979000000 PM
1277950,152116,"EN","Y",0,"guestUser",07-JUN-13 09.08.26.836000000 AM,"guestUser",07-JUN-13 09.08.26.836000000 AM
1204440,394475,"EN","Y",0,"LBARKER",02-JAN-15 10.45.41.005000000 AM,"KRBACKMAN",02-JAN-15 10.45.41.005000000 AM
1277920,151756,"EN","Y",0,"guestUser",05-JUN-13 05.41.11.761000000 PM,"guestUser",05-JUN-13 05.41.11.761000000 PM
1277932,151855,"EN","Y",0,"guestUser",06-JUN-13 11.26.46.088000000 AM,"guestUser",06-JUN-13 11.26.46.088000000 AM
1278043,153161,"EN","Y",0,"guestUser",14-JUN-13 04.49.04.233000000 PM,"guestUser",14-JUN-13 04.49.04.233000000 PM
1277934,151875,"EN","Y",0,"guestUser",06-JUN-13 12.19.31.304000000 PM,"guestUser",06-JUN-13 12.19.31.304000000 PM
1277938,151936,"EN","Y",0,"guestUser",06-JUN-13 01.45.04.923000000 PM,"guestUser",06-JUN-13 01.45.04.923000000 PM
1277951,152111,"EN","Y",0,"guestUser",07-JUN-13 09.05.32.073000000 AM,"guestUser",07-JUN-13 09.05.32.073000000 AM
1279541,171824,"EN","Y",0,"guestUser",15-AUG-13 02.45.07.376000000 PM,"guestUser",15-AUG-13 02.45.07.376000000 PM
1278563,161309,"EN","Y",0,"guestUser",24-JUL-13 10.06.04.386000000 AM,"guestUser",24-JUL-13 10.06.04.386000000 AM
1001835,1916799,"EN","Y",0,"LWICK",10-MAR-26 01.21.29.662000000 PM,"LWICK",10-MAR-26 01.21.29.662000000 PM
1278940,163241,"EN","Y",0,"guestUser",26-JUL-13 05.13.11.236000000 PM,"guestUser",26-JUL-13 05.13.11.236000000 PM
1278941,163249,"EN","Y",0,"guestUser",26-JUL-13 05.19.03.134000000 PM,"guestUser",26-JUL-13 05.19.03.134000000 PM
1278048,163257,"EN","Y",0,"guestUser",28-JUL-13 08.14.50.425000000 AM,"guestUser",28-JUL-13 08.14.50.425000000 AM
1278765,161627,"EN","Y",0,"guestUser",24-JUL-13 01.37.23.745000000 PM,"guestUser",24-JUL-13 01.37.23.745000000 PM
1278740,161381,"EN","Y",0,"guestUser",24-JUL-13 11.00.27.538000000 AM,"guestUser",24-JUL-13 11.00.27.538000000 AM
1278747,161861,"EN","Y",0,"guestUser",24-JUL-13 03.39.55.525000000 PM,"guestUser",24-JUL-13 03.39.55.525000000 PM
1278784,161817,"EN","Y",0,"guestUser",24-JUL-13 03.14.58.743000000 PM,"guestUser",24-JUL-13 03.14.58.743000000 PM
1278792,161881,"EN","Y",0,"guestUser",24-JUL-13 03.51.18.866000000 PM,"guestUser",24-JUL-13 03.51.18.866000000 PM
1293761,449917,"EN","Y",0,"GUESTUSER",24-JUN-15 09.13.27.580000000 AM,"GUESTUSER",24-JUN-15 09.13.27.580000000 AM
1278788,161945,"EN","Y",0,"guestUser",24-JUL-13 04.27.11.042000000 PM,"guestUser",24-JUL-13 04.27.11.042000000 PM
1278790,161902,"EN","Y",0,"guestUser",24-JUL-13 04.04.12.011000000 PM,"guestUser",24-JUL-13 04.04.12.011000000 PM
1278997,163830,"EN","Y",0,"guestUser",30-JUL-13 11.05.53.096000000 AM,"guestUser",30-JUL-13 11.05.53.096000000 AM
1279413,171900,"EN","Y",0,"guestUser",15-AUG-13 04.45.26.208000000 PM,"guestUser",15-AUG-13 04.45.26.208000000 PM
1278958,163440,"EN","Y",0,"guestUser",29-JUL-13 11.47.05.777000000 AM,"guestUser",29-JUL-13 11.47.05.777000000 AM
1278960,163445,"EN","Y",0,"guestUser",29-JUL-13 12.13.08.891000000 PM,"guestUser",29-JUL-13 12.13.08.891000000 PM
1278999,163847,"EN","Y",0,"guestUser",30-JUL-13 11.11.47.288000000 AM,"guestUser",30-JUL-13 11.11.47.288000000 AM
1278972,163558,"EN","Y",0,"guestUser",29-JUL-13 03.04.26.957000000 PM,"guestUser",29-JUL-13 03.04.26.957000000 PM
1279550,171982,"EN","Y",0,"guestUser",16-AUG-13 10.27.01.903000000 AM,"guestUser",16-AUG-13 10.27.01.903000000 AM
1279551,171976,"EN","Y",0,"guestUser",16-AUG-13 10.24.05.385000000 AM,"guestUser",16-AUG-13 10.24.05.385000000 AM
1279549,171963,"EN","Y",0,"guestUser",16-AUG-13 10.13.44.127000000 AM,"guestUser",16-AUG-13 10.13.44.127000000 AM
1278984,163678,"EN","Y",0,"guestUser",29-JUL-13 04.26.42.644000000 PM,"guestUser",29-JUL-13 04.26.42.644000000 PM
1333494,1916679,"EN","Y",0,"CKRAFT",10-MAR-26 10.06.29.340000000 AM,"CKRAFT",10-MAR-26 10.06.29.340000000 AM
1184083,910260,"EN","Y",0,"RRUD",02-JAN-20 08.24.23.268000000 AM,"RRUD",02-JAN-20 08.24.23.268000000 AM
1305398,1428467,"EN","Y",0,"RRUD",12-OCT-22 09.36.23.997000000 AM,"RRUD",12-OCT-22 09.36.23.997000000 AM
1312094,1916719,"EN","Y",0,"SHOWES",10-MAR-26 11.43.12.558000000 AM,"SHOWES",10-MAR-26 11.43.12.558000000 AM
1162929,724894,"EN","Y",0,"DMOCK",03-APR-18 09.33.17.948000000 AM,"DMOCK",03-APR-18 09.33.17.948000000 AM
1316652,1916730,"EN","Y",0,"KAMELTZER",10-MAR-26 12.20.32.922000000 PM,"KAMELTZER",10-MAR-26 12.20.32.922000000 PM
1313281,1916986,"EN","Y",0,"SHOWES",11-MAR-26 12.13.04.941000000 PM,"SHOWES",11-MAR-26 12.13.04.941000000 PM
1294037,1916810,"EN","N",0,"THENDERSON",10-MAR-26 02.11.00.337000000 PM,"THENDERSON",10-MAR-26 02.11.00.337000000 PM
1322780,1916847,"EN","Y",0,"SHOWES",10-MAR-26 03.56.15.990000000 PM,"SHOWES",10-MAR-26 03.56.15.990000000 PM
1340598,1916846,"EN","Y",0,"THENDERSON",10-MAR-26 03.55.54.657000000 PM,"THENDERSON",10-MAR-26 03.55.54.657000000 PM
1316527,1916849,"EN","Y",0,"SHOWES",10-MAR-26 04.03.54.948000000 PM,"SHOWES",10-MAR-26 04.03.54.948000000 PM
1294918,1916877,"EN","Y",0,"TONIWORKMAN",11-MAR-26 06.17.38.105000000 AM,"TONIWORKMAN",11-MAR-26 06.17.38.105000000 AM
1166839,459879,"EN","N",0,"JMLAGRO",23-JUL-15 10.51.04.790000000 AM,"JMLAGRO",23-JUL-15 10.51.04.790000000 AM
1338434,1916901,"EN","Y",0,"THENDERSON",11-MAR-26 08.01.47.336000000 AM,"THENDERSON",11-MAR-26 08.01.47.336000000 AM
1193293,1917105,"EN","Y",0,"TOMEYER",11-MAR-26 03.20.03.368000000 PM,"TOMEYER",11-MAR-26 03.20.03.368000000 PM
1318470,1170159,"SP","N",0,"GUESTUSER",21-SEP-21 12.32.39.401000000 AM,"GUESTUSER",21-SEP-21 12.32.39.401000000 AM
1283208,410524,"EN","Y",0,"JMLAGRO",10-FEB-15 01.53.18.510000000 PM,"guestUser",10-FEB-15 01.53.18.510000000 PM
1294187,460034,"EN","Y",0,"GUESTUSER",23-JUL-15 02.59.23.691000000 PM,"GUESTUSER",23-JUL-15 02.59.23.691000000 PM
1294202,460112,"EN","Y",0,"GUESTUSER",23-JUL-15 03.37.52.041000000 PM,"GUESTUSER",23-JUL-15 03.37.52.041000000 PM
1171290,1916989,"EN","Y",0,"PEGBROSSART",11-MAR-26 12.21.56.085000000 PM,"PEGBROSSART",11-MAR-26 12.21.56.085000000 PM
1340597,1917043,"EN","Y",0,"THENDERSON",11-MAR-26 01.44.15.900000000 PM,"THENDERSON",11-MAR-26 01.44.15.900000000 PM
1160083,803919,"EN","Y",0,"RRUD",19-JAN-19 09.24.14.758000000 AM,"RRUD",19-JAN-19 09.24.14.758000000 AM
1002345,141439,"EN","Y",0,"KRBACKMAN",12-APR-13 10.20.47.994000000 AM,"KRBACKMAN",12-APR-13 10.20.47.994000000 AM
1276842,141708,"EN","Y",0,"guestUser",16-APR-13 11.55.36.420000000 AM,"guestUser",16-APR-13 11.55.36.420000000 AM
1277159,145511,"EN","Y",0,"guestUser",02-MAY-13 08.23.47.233000000 AM,"guestUser",02-MAY-13 08.23.47.233000000 AM
1277198,145831,"EN","Y",0,"guestUser",02-MAY-13 01.28.30.854000000 PM,"guestUser",02-MAY-13 01.28.30.854000000 PM
1301872,724938,"EN","Y",0,"SLSCHAAF",03-APR-18 11.28.38.528000000 AM,"SLSCHAAF",03-APR-18 11.28.38.528000000 AM
1278257,159220,"EN","Y",0,"guestUser",15-JUL-13 01.55.46.102000000 PM,"guestUser",15-JUL-13 01.55.46.102000000 PM
1277158,145506,"EN","Y",0,"guestUser",02-MAY-13 08.18.30.706000000 AM,"guestUser",02-MAY-13 08.18.30.706000000 AM
1282417,208707,"EN","Y",0,"guestUser",29-JAN-14 02.38.13.454000000 PM,"guestUser",29-JAN-14 02.38.13.454000000 PM
1277444,147567,"EN","Y",0,"guestUser",10-MAY-13 03.38.10.470000000 PM,"guestUser",10-MAY-13 03.38.10.470000000 PM
1279473,170564,"SP","N",1,"PAULASOLL",07-MAR-14 03.12.19.005000000 PM,"guestUser",13-AUG-13 02.46.02.246000000 PM
1277230,146019,"EN","Y",0,"guestUser",03-MAY-13 11.04.04.497000000 AM,"guestUser",03-MAY-13 11.04.04.497000000 AM
1296669,1170415,"EN","Y",0,"RRUD",21-SEP-21 01.09.21.376000000 PM,"RRUD",21-SEP-21 01.09.21.376000000 PM
1306068,724979,"EN","Y",0,"GUESTUSER",03-APR-18 07.39.14.715000000 PM,"GUESTUSER",03-APR-18 07.39.14.715000000 PM
1279473,170565,"FA","N",1,"PAULASOLL",07-MAR-14 03.12.19.010000000 PM,"guestUser",13-AUG-13 02.46.02.246000000 PM
1277189,145903,"EN","Y",0,"guestUser",02-MAY-13 02.30.51.707000000 PM,"guestUser",02-MAY-13 02.30.51.707000000 PM
1277617,148479,"EN","Y",0,"guestUser",16-MAY-13 01.55.15.507000000 PM,"guestUser",16-MAY-13 01.55.15.507000000 PM
1277498,170335,"EN","Y",0,"guestUser",13-AUG-13 02.04.26.426000000 PM,"guestUser",13-AUG-13 02.04.26.426000000 PM
1292589,410545,"EN","Y",0,"GUESTUSER",10-FEB-15 02.05.21.350000000 PM,"GUESTUSER",10-FEB-15 02.05.21.350000000 PM
1277857,150860,"EN","Y",0,"guestUser",30-MAY-13 10.35.46.444000000 AM,"guestUser",30-MAY-13 10.35.46.444000000 AM
1277231,146051,"EN","Y",0,"guestUser",03-MAY-13 12.28.04.693000000 PM,"guestUser",03-MAY-13 12.28.04.693000000 PM
1318593,1170399,"EN","Y",0,"GUESTUSER",21-SEP-21 12.47.35.249000000 PM,"GUESTUSER",21-SEP-21 12.47.35.249000000 PM
1277276,146527,"EN","Y",0,"guestUser",06-MAY-13 12.17.05.867000000 PM,"guestUser",06-MAY-13 12.17.05.867000000 PM
1277562,170653,"EN","Y",0,"guestUser",13-AUG-13 03.57.04.067000000 PM,"guestUser",13-AUG-13 03.57.04.067000000 PM
1277483,170583,"EN","Y",0,"guestUser",13-AUG-13 02.49.03.136000000 PM,"guestUser",13-AUG-13 02.49.03.136000000 PM
1279474,170621,"EN","Y",0,"guestUser",13-AUG-13 03.20.51.985000000 PM,"guestUser",13-AUG-13 03.20.51.985000000 PM
1282423,208772,"EN","Y",0,"guestUser",29-JAN-14 03.24.56.691000000 PM,"guestUser",29-JAN-14 03.24.56.691000000 PM
1282419,208739,"EN","Y",0,"guestUser",29-JAN-14 02.56.09.031000000 PM,"guestUser",29-JAN-14 02.56.09.031000000 PM
1279556,172014,"EN","Y",0,"guestUser",16-AUG-13 11.28.29.770000000 AM,"guestUser",16-AUG-13 11.28.29.770000000 AM
1279473,170566,"GE","N",1,"PAULASOLL",07-MAR-14 03.12.19.023000000 PM,"guestUser",13-AUG-13 02.46.02.247000000 PM
1277836,150599,"EN","Y",0,"guestUser",29-MAY-13 01.40.31.126000000 PM,"guestUser",29-MAY-13 01.40.31.126000000 PM
1279473,170567,"TG","N",1,"PAULASOLL",07-MAR-14 03.12.19.009000000 PM,"guestUser",13-AUG-13 02.46.02.247000000 PM
1279473,170568,"RU","N",1,"PAULASOLL",07-MAR-14 03.12.19.022000000 PM,"guestUser",13-AUG-13 02.46.02.247000000 PM
1278270,172036,"EN","Y",0,"guestUser",16-AUG-13 12.22.29.234000000 PM,"guestUser",16-AUG-13 12.22.29.234000000 PM
1279473,170569,"TA","N",1,"PAULASOLL",07-MAR-14 03.12.19.008000000 PM,"guestUser",13-AUG-13 02.46.02.248000000 PM
1277497,147862,"EN","Y",0,"guestUser",14-MAY-13 09.41.00.274000000 AM,"guestUser",14-MAY-13 09.41.00.274000000 AM
1277497,147863,"SP","N",1,"PJHEID",24-DEC-13 07.30.12.908000000 AM,"guestUser",14-MAY-13 09.41.00.274000000 AM
1277778,150021,"EN","Y",0,"guestUser",24-MAY-13 10.51.44.818000000 AM,"guestUser",24-MAY-13 10.51.44.818000000 AM
1277539,148141,"EN","Y",0,"guestUser",14-MAY-13 05.27.46.397000000 PM,"guestUser",14-MAY-13 05.27.46.397000000 PM
1289415,328505,"EN","Y",0,"guestUser",09-JUL-14 10.49.42.536000000 AM,"guestUser",09-JUL-14 10.49.42.536000000 AM
1277443,148061,"EN","Y",0,"guestUser",14-MAY-13 03.37.39.571000000 PM,"guestUser",14-MAY-13 03.37.39.571000000 PM
1277540,148126,"EN","Y",0,"guestUser",14-MAY-13 04.39.30.981000000 PM,"guestUser",14-MAY-13 04.39.30.981000000 PM
1282421,208751,"EN","Y",0,"guestUser",29-JAN-14 03.05.48.609000000 PM,"guestUser",29-JAN-14 03.05.48.609000000 PM
1279559,172064,"EN","Y",0,"guestUser",16-AUG-13 01.38.31.831000000 PM,"guestUser",16-AUG-13 01.38.31.831000000 PM
1279507,172069,"EN","Y",0,"guestUser",16-AUG-13 01.50.51.189000000 PM,"guestUser",16-AUG-13 01.50.51.189000000 PM
1277619,148483,"EN","Y",0,"guestUser",16-MAY-13 02.13.06.046000000 PM,"guestUser",16-MAY-13 02.13.06.046000000 PM
1279473,170570,"PO","N",1,"PAULASOLL",07-MAR-14 03.12.19.008000000 PM,"guestUser",13-AUG-13 02.46.02.248000000 PM
1277745,149668,"EN","Y",0,"guestUser",23-MAY-13 09.35.48.912000000 AM,"guestUser",23-MAY-13 09.35.48.912000000 AM
1279562,172110,"EN","Y",0,"guestUser",16-AUG-13 02.47.58.784000000 PM,"guestUser",16-AUG-13 02.47.58.784000000 PM
1279473,170571,"BO","N",1,"PAULASOLL",07-MAR-14 03.12.19.021000000 PM,"guestUser",13-AUG-13 02.46.02.248000000 PM
1277068,148573,"EN","Y",0,"guestUser",17-MAY-13 11.44.55.911000000 AM,"guestUser",17-MAY-13 11.44.55.911000000 AM
1278327,347196,"EN","Y",0,"JMLAGRO",11-AUG-14 03.28.08.611000000 PM,"JMLAGRO",11-AUG-14 03.28.08.611000000 PM
1278547,159226,"EN","Y",0,"guestUser",15-JUL-13 02.20.33.855000000 PM,"guestUser",15-JUL-13 02.20.33.855000000 PM
1277823,150312,"EN","Y",0,"guestUser",28-MAY-13 12.11.07.464000000 PM,"guestUser",28-MAY-13 12.11.07.464000000 PM
1279366,347224,"EN","Y",0,"JMLAGRO",11-AUG-14 03.51.16.371000000 PM,"JMLAGRO",11-AUG-14 03.51.16.371000000 PM
1279560,172068,"EN","Y",0,"guestUser",16-AUG-13 01.50.11.976000000 PM,"guestUser",16-AUG-13 01.50.11.976000000 PM
1278472,159526,"EN","Y",0,"guestUser",16-JUL-13 12.15.50.163000000 PM,"guestUser",16-JUL-13 12.15.50.163000000 PM
1301330,632791,"EN","Y",0,"GUESTUSER",23-MAR-17 12.01.54.886000000 PM,"GUESTUSER",23-MAR-17 12.01.54.886000000 PM
1277791,150078,"EN","Y",0,"guestUser",24-MAY-13 12.17.10.381000000 PM,"guestUser",24-MAY-13 12.17.10.381000000 PM
1279553,172112,"EN","Y",0,"guestUser",16-AUG-13 02.50.05.017000000 PM,"guestUser",16-AUG-13 02.50.05.017000000 PM
1282424,208786,"EN","Y",0,"guestUser",29-JAN-14 03.32.52.497000000 PM,"guestUser",29-JAN-14 03.32.52.497000000 PM
1277794,150081,"EN","Y",0,"guestUser",24-MAY-13 12.26.40.752000000 PM,"guestUser",24-MAY-13 12.26.40.752000000 PM
1278565,159497,"EN","Y",0,"guestUser",16-JUL-13 11.33.39.030000000 AM,"guestUser",16-JUL-13 11.33.39.030000000 AM
1282433,208876,"EN","Y",0,"guestUser",29-JAN-14 04.39.07.144000000 PM,"guestUser",29-JAN-14 04.39.07.144000000 PM
1278566,159461,"EN","Y",0,"guestUser",16-JUL-13 11.11.37.799000000 AM,"guestUser",16-JUL-13 11.11.37.799000000 AM
1277825,150320,"EN","Y",0,"guestUser",28-MAY-13 12.18.16.116000000 PM,"guestUser",28-MAY-13 12.18.16.116000000 PM
1282689,347495,"EN","Y",0,"SHERSAYLER",12-AUG-14 07.49.48.239000000 AM,"SHERSAYLER",12-AUG-14 07.49.48.239000000 AM
1277859,150878,"EN","Y",0,"guestUser",30-MAY-13 11.00.30.296000000 AM,"guestUser",30-MAY-13 11.00.30.296000000 AM
1277843,150553,"EN","Y",0,"guestUser",29-MAY-13 12.45.55.235000000 PM,"guestUser",29-MAY-13 12.45.55.235000000 PM
1277860,150899,"EN","Y",0,"guestUser",30-MAY-13 11.41.27.816000000 AM,"guestUser",30-MAY-13 11.41.27.816000000 AM
1277611,150614,"EN","Y",0,"guestUser",29-MAY-13 01.48.14.083000000 PM,"guestUser",29-MAY-13 01.48.14.083000000 PM
1277502,170844,"EN","Y",0,"guestUser",14-AUG-13 08.19.19.147000000 AM,"guestUser",14-AUG-13 08.19.19.147000000 AM
1290119,347426,"EN","Y",0,"GUESTUSER",11-AUG-14 05.38.18.021000000 PM,"GUESTUSER",11-AUG-14 05.38.18.021000000 PM
1279441,347471,"EN","Y",0,"JMLAGRO",12-AUG-14 07.08.32.683000000 AM,"JMLAGRO",12-AUG-14 07.08.32.683000000 AM
1276782,141008,"EN","Y",0,"guestUser",10-APR-13 09.06.17.442000000 AM,"guestUser",10-APR-13 09.06.17.442000000 AM
1277554,148195,"EN","Y",0,"guestUser",15-MAY-13 10.07.22.122000000 AM,"guestUser",15-MAY-13 10.07.22.122000000 AM
1277505,170854,"EN","Y",0,"guestUser",14-AUG-13 08.25.38.450000000 AM,"guestUser",14-AUG-13 08.25.38.450000000 AM
1277609,148461,"EN","Y",0,"guestUser",16-MAY-13 11.39.46.192000000 AM,"guestUser",16-MAY-13 11.39.46.192000000 AM
1277648,170860,"EN","Y",0,"guestUser",14-AUG-13 08.28.00.375000000 AM,"guestUser",14-AUG-13 08.28.00.375000000 AM
