"P_SYS_ID","P_SVC_TY_SK","P_SVC_TY_CD","P_SVC_SEQ_NUM","P_SVC_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1276918,861026,"AGE",2,"6",2,"JMLAGRO",28-MAR-14 03.41.25.412000000 PM,"guestUser",23-APR-13 08.25.32.093000000 AM
1276918,861027,"AGE",3,"5",2,"JMLAGRO",28-MAR-14 03.41.25.411000000 PM,"guestUser",23-APR-13 08.25.32.093000000 AM
1276918,861028,"AGE",4,"3",2,"JMLAGRO",28-MAR-14 03.41.25.411000000 PM,"guestUser",23-APR-13 08.25.32.093000000 AM
1294673,2333646,"AGE",1,"2",1,"MMANYGUNS",20-AUG-15 01.56.18.158000000 PM,"GUESTUSER",20-AUG-15 01.40.41.735000000 PM
1294673,2333647,"AGE",2,"4",1,"MMANYGUNS",20-AUG-15 01.56.18.158000000 PM,"GUESTUSER",20-AUG-15 01.40.41.735000000 PM
1294673,2333648,"AGE",3,"7",1,"MMANYGUNS",20-AUG-15 01.56.18.160000000 PM,"GUESTUSER",20-AUG-15 01.40.41.736000000 PM
1294673,2333649,"AGE",4,"3",1,"MMANYGUNS",20-AUG-15 01.56.18.159000000 PM,"GUESTUSER",20-AUG-15 01.40.41.736000000 PM
1284822,1628390,"AGE",0,"2",1,"JMLAGRO",24-JUL-14 11.49.58.245000000 AM,"guestUser",24-JUL-14 11.49.12.760000000 AM
1284822,1628391,"AGE",1,"4",1,"JMLAGRO",24-JUL-14 11.49.58.244000000 AM,"guestUser",24-JUL-14 11.49.12.761000000 AM
1276800,852646,"GND",3,"1",9,"PJHEID",12-MAY-14 02.29.24.222000000 PM,"guestUser",10-APR-13 04.28.12.538000000 PM
1276800,852647,"AGE",2,"3",9,"PJHEID",12-MAY-14 02.29.24.222000000 PM,"guestUser",10-APR-13 04.28.12.538000000 PM
1276800,852648,"AGE",1,"4",9,"PJHEID",12-MAY-14 02.29.24.222000000 PM,"guestUser",10-APR-13 04.28.12.539000000 PM
1276800,852649,"AGE",0,"2",9,"PJHEID",12-MAY-14 02.29.24.221000000 PM,"guestUser",10-APR-13 04.28.12.539000000 PM
1284822,1628392,"AGE",2,"6",1,"JMLAGRO",24-JUL-14 11.49.58.243000000 AM,"guestUser",24-JUL-14 11.49.12.761000000 AM
1284822,1628393,"AGE",3,"3",1,"JMLAGRO",24-JUL-14 11.49.58.243000000 AM,"guestUser",24-JUL-14 11.49.12.762000000 AM
1284822,1628394,"AGE",4,"5",1,"JMLAGRO",24-JUL-14 11.49.58.242000000 AM,"guestUser",24-JUL-14 11.49.12.762000000 AM
1276918,861029,"AGE",5,"7",2,"JMLAGRO",28-MAR-14 03.41.25.411000000 PM,"guestUser",23-APR-13 08.25.32.093000000 AM
1276918,861030,"GND",6,"1",2,"JMLAGRO",28-MAR-14 03.41.25.410000000 PM,"guestUser",23-APR-13 08.25.32.094000000 AM
1276926,861052,"AGE",0,"6",13,"PJHEID",03-MAR-14 02.48.32.639000000 PM,"guestUser",23-APR-13 08.31.41.617000000 AM
1276926,861053,"AGE",1,"2",13,"PJHEID",03-MAR-14 02.48.32.639000000 PM,"guestUser",23-APR-13 08.31.41.618000000 AM
1276926,861054,"AGE",2,"4",13,"PJHEID",03-MAR-14 02.48.32.639000000 PM,"guestUser",23-APR-13 08.31.41.618000000 AM
1276926,861055,"AGE",3,"5",13,"PJHEID",03-MAR-14 02.48.32.639000000 PM,"guestUser",23-APR-13 08.31.41.618000000 AM
1276926,861056,"AGE",4,"7",13,"PJHEID",03-MAR-14 02.48.32.638000000 PM,"guestUser",23-APR-13 08.31.41.619000000 AM
1276799,852627,"AGE",0,"6",29,"PJHEID",06-AUG-13 09.44.17.214000000 AM,"guestUser",10-APR-13 04.04.07.127000000 PM
1276799,852628,"AGE",1,"2",29,"PJHEID",06-AUG-13 09.44.17.214000000 AM,"guestUser",10-APR-13 04.04.07.127000000 PM
1276799,852629,"AGE",2,"4",29,"PJHEID",06-AUG-13 09.44.17.213000000 AM,"guestUser",10-APR-13 04.04.07.127000000 PM
1276799,852630,"AGE",3,"3",29,"PJHEID",06-AUG-13 09.44.17.213000000 AM,"guestUser",10-APR-13 04.04.07.128000000 PM
1276799,852631,"AGE",4,"5",29,"PJHEID",06-AUG-13 09.44.17.215000000 AM,"guestUser",10-APR-13 04.04.07.128000000 PM
1276799,852632,"AGE",5,"7",29,"PJHEID",06-AUG-13 09.44.17.215000000 AM,"guestUser",10-APR-13 04.04.07.128000000 PM
1276799,852633,"GND",6,"1",29,"PJHEID",06-AUG-13 09.44.17.214000000 AM,"guestUser",10-APR-13 04.04.07.129000000 PM
1276926,861057,"AGE",5,"3",13,"PJHEID",03-MAR-14 02.48.32.640000000 PM,"guestUser",23-APR-13 08.31.41.619000000 AM
1276926,861058,"GND",6,"1",13,"PJHEID",03-MAR-14 02.48.32.639000000 PM,"guestUser",23-APR-13 08.31.41.619000000 AM
1284822,1628395,"AGE",5,"7",1,"JMLAGRO",24-JUL-14 11.49.58.245000000 AM,"guestUser",24-JUL-14 11.49.12.763000000 AM
1284822,1628396,"GND",6,"1",1,"JMLAGRO",24-JUL-14 11.49.58.244000000 AM,"guestUser",24-JUL-14 11.49.12.764000000 AM
1276930,860621,"AGE",0,"6",31,"PJHEID",14-OCT-13 09.41.33.954000000 AM,"guestUser",22-APR-13 10.55.35.286000000 AM
1276930,860622,"AGE",1,"2",31,"PJHEID",14-OCT-13 09.41.33.953000000 AM,"guestUser",22-APR-13 10.55.35.287000000 AM
1276930,860623,"AGE",2,"4",31,"PJHEID",14-OCT-13 09.41.33.955000000 AM,"guestUser",22-APR-13 10.55.35.287000000 AM
1276930,860624,"AGE",3,"5",31,"PJHEID",14-OCT-13 09.41.33.954000000 AM,"guestUser",22-APR-13 10.55.35.287000000 AM
1276930,860625,"AGE",4,"7",31,"PJHEID",14-OCT-13 09.41.33.954000000 AM,"guestUser",22-APR-13 10.55.35.288000000 AM
1276930,860626,"AGE",5,"3",31,"PJHEID",14-OCT-13 09.41.33.954000000 AM,"guestUser",22-APR-13 10.55.35.288000000 AM
1276930,860627,"GND",6,"1",31,"PJHEID",14-OCT-13 09.41.33.953000000 AM,"guestUser",22-APR-13 10.55.35.288000000 AM
1276975,861919,"GND",6,"1",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.093000000 PM,"guestUser",23-APR-13 12.52.54.534000000 PM
1276975,861920,"AGE",5,"7",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.092000000 PM,"guestUser",23-APR-13 12.52.54.535000000 PM
1276975,861921,"AGE",4,"5",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.092000000 PM,"guestUser",23-APR-13 12.52.54.535000000 PM
1276975,861922,"AGE",3,"3",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.092000000 PM,"guestUser",23-APR-13 12.52.54.536000000 PM
1276975,861923,"AGE",2,"6",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.091000000 PM,"guestUser",23-APR-13 12.52.54.536000000 PM
1276975,861924,"AGE",1,"4",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.093000000 PM,"guestUser",23-APR-13 12.52.54.536000000 PM
1276975,861925,"AGE",0,"2",26,"DOMINICKNGANTOU",26-JUN-14 03.02.07.093000000 PM,"guestUser",23-APR-13 12.52.54.536000000 PM
1276860,862828,"AGE",0,"4",13,"JMLAGRO",04-FEB-14 11.16.22.653000000 AM,"guestUser",24-APR-13 10.39.13.475000000 AM
1276860,862829,"AGE",1,"6",13,"JMLAGRO",04-FEB-14 11.16.22.653000000 AM,"guestUser",24-APR-13 10.39.13.475000000 AM
1276937,862909,"AGE",0,"6",11,"PJHEID",23-NOV-13 03.51.34.771000000 PM,"guestUser",24-APR-13 11.06.56.519000000 AM
1276937,862910,"AGE",1,"7",11,"PJHEID",23-NOV-13 03.51.34.771000000 PM,"guestUser",24-APR-13 11.06.56.520000000 AM
1276937,862911,"GND",2,"1",11,"PJHEID",23-NOV-13 03.51.34.772000000 PM,"guestUser",24-APR-13 11.06.56.520000000 AM
1277004,863234,"AGE",0,"4",2,"KWOODALL",01-APR-14 10.47.12.822000000 AM,"guestUser",24-APR-13 02.10.23.992000000 PM
1277004,863235,"AGE",1,"6",2,"KWOODALL",01-APR-14 10.47.12.821000000 AM,"guestUser",24-APR-13 02.10.23.992000000 PM
1277004,863236,"AGE",2,"2",2,"KWOODALL",01-APR-14 10.47.12.821000000 AM,"guestUser",24-APR-13 02.10.23.992000000 PM
1277004,863237,"AGE",3,"3",2,"KWOODALL",01-APR-14 10.47.12.821000000 AM,"guestUser",24-APR-13 02.10.23.992000000 PM
1276860,862830,"AGE",2,"2",13,"JMLAGRO",04-FEB-14 11.16.22.652000000 AM,"guestUser",24-APR-13 10.39.13.477000000 AM
1276860,862831,"AGE",3,"5",13,"JMLAGRO",04-FEB-14 11.16.22.652000000 AM,"guestUser",24-APR-13 10.39.13.477000000 AM
1276860,862832,"AGE",4,"7",13,"JMLAGRO",04-FEB-14 11.16.22.654000000 AM,"guestUser",24-APR-13 10.39.13.477000000 AM
1277004,863238,"AGE",4,"5",2,"KWOODALL",01-APR-14 10.47.12.820000000 AM,"guestUser",24-APR-13 02.10.23.993000000 PM
1294673,2333650,"AGE",5,"5",1,"MMANYGUNS",20-AUG-15 01.56.18.159000000 PM,"GUESTUSER",20-AUG-15 01.40.41.736000000 PM
1294673,2333651,"GND",6,"1",1,"MMANYGUNS",20-AUG-15 01.56.18.159000000 PM,"GUESTUSER",20-AUG-15 01.40.41.737000000 PM
1320348,5040922,"AGE",6,"6",0,"ANDOLL",09-JAN-23 06.10.33.717000000 PM,"ANDOLL",09-JAN-23 06.10.33.717000000 PM
1320348,5040923,"AGE",4,"4",0,"ANDOLL",09-JAN-23 06.10.33.717000000 PM,"ANDOLL",09-JAN-23 06.10.33.717000000 PM
1320348,5040924,"AGE",5,"5",0,"ANDOLL",09-JAN-23 06.10.33.718000000 PM,"ANDOLL",09-JAN-23 06.10.33.718000000 PM
1320348,5040925,"AGE",3,"3",0,"ANDOLL",09-JAN-23 06.10.33.718000000 PM,"ANDOLL",09-JAN-23 06.10.33.718000000 PM
1320348,5040926,"AGE",7,"7",0,"ANDOLL",09-JAN-23 06.10.33.722000000 PM,"ANDOLL",09-JAN-23 06.10.33.722000000 PM
1277004,863239,"AGE",5,"7",2,"KWOODALL",01-APR-14 10.47.12.820000000 AM,"guestUser",24-APR-13 02.10.23.993000000 PM
1277004,863240,"GND",6,"1",2,"KWOODALL",01-APR-14 10.47.12.821000000 AM,"guestUser",24-APR-13 02.10.23.993000000 PM
1276860,862833,"AGE",5,"3",13,"JMLAGRO",04-FEB-14 11.16.22.654000000 AM,"guestUser",24-APR-13 10.39.13.478000000 AM
1276860,862834,"GND",6,"1",13,"JMLAGRO",04-FEB-14 11.16.22.653000000 AM,"guestUser",24-APR-13 10.39.13.478000000 AM
1276994,862899,"AGE",0,"2",12,"JMLAGRO",16-OCT-13 11.59.46.659000000 AM,"guestUser",24-APR-13 11.05.23.879000000 AM
1276994,862900,"AGE",1,"4",12,"JMLAGRO",16-OCT-13 11.59.46.658000000 AM,"guestUser",24-APR-13 11.05.23.880000000 AM
1276994,862901,"AGE",2,"6",12,"JMLAGRO",16-OCT-13 11.59.46.660000000 AM,"guestUser",24-APR-13 11.05.23.881000000 AM
1276994,862902,"AGE",3,"3",12,"JMLAGRO",16-OCT-13 11.59.46.660000000 AM,"guestUser",24-APR-13 11.05.23.881000000 AM
1276994,862903,"AGE",4,"5",12,"JMLAGRO",16-OCT-13 11.59.46.659000000 AM,"guestUser",24-APR-13 11.05.23.881000000 AM
1276994,862904,"AGE",5,"7",12,"JMLAGRO",16-OCT-13 11.59.46.659000000 AM,"guestUser",24-APR-13 11.05.23.882000000 AM
1276994,862905,"GND",6,"1",12,"JMLAGRO",16-OCT-13 11.59.46.659000000 AM,"guestUser",24-APR-13 11.05.23.882000000 AM
1277005,863269,"AGE",0,"2",2,"KWOODALL",01-APR-14 10.47.32.822000000 AM,"guestUser",24-APR-13 02.16.02.427000000 PM
1277005,863270,"AGE",1,"4",2,"KWOODALL",01-APR-14 10.47.32.824000000 AM,"guestUser",24-APR-13 02.16.02.428000000 PM
1277005,863271,"AGE",2,"6",2,"KWOODALL",01-APR-14 10.47.32.824000000 AM,"guestUser",24-APR-13 02.16.02.428000000 PM
1277005,863272,"AGE",3,"3",2,"KWOODALL",01-APR-14 10.47.32.823000000 AM,"guestUser",24-APR-13 02.16.02.428000000 PM
1277005,863273,"AGE",4,"5",2,"KWOODALL",01-APR-14 10.47.32.823000000 AM,"guestUser",24-APR-13 02.16.02.429000000 PM
1277005,863274,"AGE",5,"7",2,"KWOODALL",01-APR-14 10.47.32.823000000 AM,"guestUser",24-APR-13 02.16.02.429000000 PM
1277005,863275,"GND",6,"1",2,"KWOODALL",01-APR-14 10.47.32.824000000 AM,"guestUser",24-APR-13 02.16.02.429000000 PM
1277000,863304,"AGE",0,"6",8,"JMLAGRO",06-MAR-14 08.50.17.471000000 AM,"guestUser",24-APR-13 02.20.49.005000000 PM
1277000,863305,"AGE",1,"4",8,"JMLAGRO",06-MAR-14 08.50.17.470000000 AM,"guestUser",24-APR-13 02.20.49.005000000 PM
1277000,863306,"AGE",2,"2",8,"JMLAGRO",06-MAR-14 08.50.17.472000000 AM,"guestUser",24-APR-13 02.20.49.006000000 PM
1277000,863307,"AGE",3,"7",8,"JMLAGRO",06-MAR-14 08.50.17.472000000 AM,"guestUser",24-APR-13 02.20.49.006000000 PM
1277000,863308,"AGE",4,"5",8,"JMLAGRO",06-MAR-14 08.50.17.472000000 AM,"guestUser",24-APR-13 02.20.49.006000000 PM
1277000,863309,"AGE",5,"3",8,"JMLAGRO",06-MAR-14 08.50.17.471000000 AM,"guestUser",24-APR-13 02.20.49.006000000 PM
1277000,863310,"GND",6,"1",8,"JMLAGRO",06-MAR-14 08.50.17.470000000 AM,"guestUser",24-APR-13 02.20.49.007000000 PM
1277007,863311,"AGE",0,"2",2,"KWOODALL",01-APR-14 10.46.06.694000000 AM,"guestUser",24-APR-13 02.21.22.610000000 PM
1277007,863312,"AGE",1,"4",2,"KWOODALL",01-APR-14 10.46.06.693000000 AM,"guestUser",24-APR-13 02.21.22.610000000 PM
1277007,863313,"AGE",2,"6",2,"KWOODALL",01-APR-14 10.46.06.693000000 AM,"guestUser",24-APR-13 02.21.22.611000000 PM
1277007,863314,"AGE",3,"5",2,"KWOODALL",01-APR-14 10.46.06.692000000 AM,"guestUser",24-APR-13 02.21.22.611000000 PM
1277007,863315,"AGE",4,"7",2,"KWOODALL",01-APR-14 10.46.06.692000000 AM,"guestUser",24-APR-13 02.21.22.611000000 PM
1277007,863316,"AGE",5,"3",2,"KWOODALL",01-APR-14 10.46.06.694000000 AM,"guestUser",24-APR-13 02.21.22.611000000 PM
1277007,863317,"GND",6,"1",2,"KWOODALL",01-APR-14 10.46.06.693000000 AM,"guestUser",24-APR-13 02.21.22.611000000 PM
1277035,865683,"GND",6,"1",1,"PJHEID",09-APR-14 09.29.23.541000000 PM,"guestUser",25-APR-13 03.35.18.454000000 PM
1277035,865684,"AGE",5,"7",1,"PJHEID",09-APR-14 09.29.23.540000000 PM,"guestUser",25-APR-13 03.35.18.454000000 PM
1277035,865685,"AGE",4,"5",1,"PJHEID",09-APR-14 09.29.23.540000000 PM,"guestUser",25-APR-13 03.35.18.454000000 PM
1277035,865686,"AGE",3,"3",1,"PJHEID",09-APR-14 09.29.23.542000000 PM,"guestUser",25-APR-13 03.35.18.455000000 PM
1277035,865687,"AGE",2,"6",1,"PJHEID",09-APR-14 09.29.23.542000000 PM,"guestUser",25-APR-13 03.35.18.455000000 PM
1277035,865688,"AGE",1,"4",1,"PJHEID",09-APR-14 09.29.23.541000000 PM,"guestUser",25-APR-13 03.35.18.455000000 PM
1277035,865689,"AGE",0,"2",1,"PJHEID",09-APR-14 09.29.23.541000000 PM,"guestUser",25-APR-13 03.35.18.455000000 PM
1277163,871752,"AGE",0,"2",5,"ZOEASANDY",09-APR-14 01.10.08.818000000 PM,"guestUser",02-MAY-13 08.37.45.418000000 AM
1277163,871753,"AGE",1,"4",5,"ZOEASANDY",09-APR-14 01.10.08.817000000 PM,"guestUser",02-MAY-13 08.37.45.419000000 AM
1277163,871754,"AGE",2,"6",5,"ZOEASANDY",09-APR-14 01.10.08.817000000 PM,"guestUser",02-MAY-13 08.37.45.419000000 AM
1277163,871755,"AGE",3,"3",5,"ZOEASANDY",09-APR-14 01.10.08.817000000 PM,"guestUser",02-MAY-13 08.37.45.419000000 AM
1277163,871756,"AGE",4,"5",5,"ZOEASANDY",09-APR-14 01.10.08.819000000 PM,"guestUser",02-MAY-13 08.37.45.420000000 AM
1277163,871757,"AGE",5,"7",5,"ZOEASANDY",09-APR-14 01.10.08.819000000 PM,"guestUser",02-MAY-13 08.37.45.420000000 AM
1277070,867581,"AGE",4,"7",8,"JMLAGRO",25-OCT-13 03.44.51.794000000 PM,"guestUser",29-APR-13 10.53.04.419000000 AM
1277070,867582,"AGE",5,"5",8,"JMLAGRO",25-OCT-13 03.44.51.796000000 PM,"guestUser",29-APR-13 10.53.04.420000000 AM
1277070,867583,"GND",6,"1",8,"JMLAGRO",25-OCT-13 03.44.51.795000000 PM,"guestUser",29-APR-13 10.53.04.420000000 AM
1277163,871758,"GND",6,"8",5,"ZOEASANDY",09-APR-14 01.10.08.818000000 PM,"guestUser",02-MAY-13 08.37.45.420000000 AM
1277070,867577,"AGE",0,"2",8,"JMLAGRO",25-OCT-13 03.44.51.795000000 PM,"guestUser",29-APR-13 10.53.04.415000000 AM
1277070,867578,"AGE",1,"6",8,"JMLAGRO",25-OCT-13 03.44.51.795000000 PM,"guestUser",29-APR-13 10.53.04.415000000 AM
1277070,867579,"AGE",2,"4",8,"JMLAGRO",25-OCT-13 03.44.51.794000000 PM,"guestUser",29-APR-13 10.53.04.416000000 AM
1277070,867580,"AGE",3,"3",8,"JMLAGRO",25-OCT-13 03.44.51.794000000 PM,"guestUser",29-APR-13 10.53.04.419000000 AM
1280799,1052829,"AGE",0,"2",8,"JOYSPEZIALE",01-MAR-14 11.56.37.364000000 AM,"guestUser",25-OCT-13 03.57.03.503000000 PM
1280799,1052830,"AGE",1,"4",8,"JOYSPEZIALE",01-MAR-14 11.56.37.363000000 AM,"guestUser",25-OCT-13 03.57.03.503000000 PM
1280799,1052831,"AGE",2,"6",8,"JOYSPEZIALE",01-MAR-14 11.56.37.363000000 AM,"guestUser",25-OCT-13 03.57.03.503000000 PM
1280799,1052832,"AGE",3,"5",8,"JOYSPEZIALE",01-MAR-14 11.56.37.362000000 AM,"guestUser",25-OCT-13 03.57.03.504000000 PM
1280799,1052833,"AGE",4,"7",8,"JOYSPEZIALE",01-MAR-14 11.56.37.365000000 AM,"guestUser",25-OCT-13 03.57.03.504000000 PM
1280799,1052834,"AGE",5,"3",8,"JOYSPEZIALE",01-MAR-14 11.56.37.365000000 AM,"guestUser",25-OCT-13 03.57.03.504000000 PM
1280799,1052835,"GND",6,"1",8,"JOYSPEZIALE",01-MAR-14 11.56.37.364000000 AM,"guestUser",25-OCT-13 03.57.03.505000000 PM
1293931,2082530,"AGE",0,"6",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.211000000 PM,"GUESTUSER",26-JUN-15 04.10.12.305000000 PM
1293931,2082531,"AGE",1,"4",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.211000000 PM,"GUESTUSER",26-JUN-15 04.10.12.305000000 PM
1293931,2082532,"AGE",2,"2",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.211000000 PM,"GUESTUSER",26-JUN-15 04.10.12.306000000 PM
1293931,2082533,"AGE",3,"7",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.210000000 PM,"GUESTUSER",26-JUN-15 04.10.12.306000000 PM
1293931,2082534,"AGE",4,"5",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.210000000 PM,"GUESTUSER",26-JUN-15 04.10.12.306000000 PM
1293931,2082535,"AGE",5,"3",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.210000000 PM,"GUESTUSER",26-JUN-15 04.10.12.306000000 PM
1293931,2082536,"GND",6,"1",7,"ESTHERSHAHPAR",06-JUL-15 12.45.05.211000000 PM,"GUESTUSER",26-JUN-15 04.10.12.307000000 PM
1277053,866507,"AGE",0,"6",17,"PJHEID",16-OCT-13 12.01.26.635000000 PM,"guestUser",26-APR-13 01.09.52.648000000 PM
1277053,866508,"AGE",1,"2",17,"PJHEID",16-OCT-13 12.01.26.631000000 PM,"guestUser",26-APR-13 01.09.52.648000000 PM
1277053,866509,"AGE",2,"4",17,"PJHEID",16-OCT-13 12.01.26.638000000 PM,"guestUser",26-APR-13 01.09.52.648000000 PM
1277053,866510,"AGE",3,"3",17,"PJHEID",16-OCT-13 12.01.26.638000000 PM,"guestUser",26-APR-13 01.09.52.649000000 PM
1277092,868996,"AGE",0,"2",4,"PJHEID",08-APR-14 12.47.31.963000000 PM,"guestUser",30-APR-13 10.32.29.847000000 AM
1277092,868997,"AGE",1,"4",4,"PJHEID",08-APR-14 12.47.31.963000000 PM,"guestUser",30-APR-13 10.32.29.847000000 AM
1277092,868998,"AGE",2,"6",4,"PJHEID",08-APR-14 12.47.31.965000000 PM,"guestUser",30-APR-13 10.32.29.847000000 AM
1277092,868999,"AGE",3,"7",4,"PJHEID",08-APR-14 12.47.31.965000000 PM,"guestUser",30-APR-13 10.32.29.848000000 AM
1277092,869000,"AGE",4,"3",4,"PJHEID",08-APR-14 12.47.31.964000000 PM,"guestUser",30-APR-13 10.32.29.848000000 AM
1277092,869001,"AGE",5,"5",4,"PJHEID",08-APR-14 12.47.31.964000000 PM,"guestUser",30-APR-13 10.32.29.849000000 AM
1277092,869002,"GND",6,"1",4,"PJHEID",08-APR-14 12.47.31.963000000 PM,"guestUser",30-APR-13 10.32.29.849000000 AM
1277039,865711,"GND",6,"1",9,"PJHEID",13-MAY-14 05.16.47.992000000 PM,"guestUser",25-APR-13 03.58.56.693000000 PM
1277039,865712,"AGE",5,"7",9,"PJHEID",13-MAY-14 05.16.47.991000000 PM,"guestUser",25-APR-13 03.58.56.693000000 PM
1277039,865713,"AGE",4,"5",9,"PJHEID",13-MAY-14 05.16.47.993000000 PM,"guestUser",25-APR-13 03.58.56.693000000 PM
1277039,865714,"AGE",3,"3",9,"PJHEID",13-MAY-14 05.16.47.993000000 PM,"guestUser",25-APR-13 03.58.56.694000000 PM
1277039,865715,"AGE",2,"6",9,"PJHEID",13-MAY-14 05.16.47.993000000 PM,"guestUser",25-APR-13 03.58.56.694000000 PM
1277039,865716,"AGE",1,"4",9,"PJHEID",13-MAY-14 05.16.47.992000000 PM,"guestUser",25-APR-13 03.58.56.694000000 PM
1277039,865717,"AGE",0,"2",9,"PJHEID",13-MAY-14 05.16.47.992000000 PM,"guestUser",25-APR-13 03.58.56.694000000 PM
1277040,865743,"GND",6,"1",15,"JMLAGRO",27-FEB-14 10.27.27.875000000 AM,"guestUser",25-APR-13 04.29.17.543000000 PM
1277040,865744,"AGE",5,"7",15,"JMLAGRO",27-FEB-14 10.27.27.874000000 AM,"guestUser",25-APR-13 04.29.17.543000000 PM
1277040,865745,"AGE",4,"5",15,"JMLAGRO",27-FEB-14 10.27.27.874000000 AM,"guestUser",25-APR-13 04.29.17.544000000 PM
1277040,865746,"AGE",3,"3",15,"JMLAGRO",27-FEB-14 10.27.27.876000000 AM,"guestUser",25-APR-13 04.29.17.544000000 PM
1277040,865747,"AGE",2,"6",15,"JMLAGRO",27-FEB-14 10.27.27.875000000 AM,"guestUser",25-APR-13 04.29.17.544000000 PM
1277040,865748,"AGE",1,"4",15,"JMLAGRO",27-FEB-14 10.27.27.875000000 AM,"guestUser",25-APR-13 04.29.17.544000000 PM
1277040,865749,"AGE",0,"2",15,"JMLAGRO",27-FEB-14 10.27.27.875000000 AM,"guestUser",25-APR-13 04.29.17.545000000 PM
1277044,866244,"AGE",0,"6",9,"JMLAGRO",15-OCT-13 02.37.49.765000000 PM,"guestUser",26-APR-13 10.50.05.835000000 AM
1277044,866245,"AGE",1,"4",9,"JMLAGRO",15-OCT-13 02.37.49.764000000 PM,"guestUser",26-APR-13 10.50.05.835000000 AM
1277044,866246,"AGE",2,"2",9,"JMLAGRO",15-OCT-13 02.37.49.764000000 PM,"guestUser",26-APR-13 10.50.05.836000000 AM
1277044,866247,"AGE",3,"3",9,"JMLAGRO",15-OCT-13 02.37.49.763000000 PM,"guestUser",26-APR-13 10.50.05.836000000 AM
1277045,869097,"AGE",3,"3",8,"JMLAGRO",21-OCT-13 03.03.25.306000000 PM,"guestUser",30-APR-13 10.44.04.905000000 AM
1277041,865811,"GND",6,"1",12,"JMLAGRO",27-FEB-14 10.39.32.921000000 AM,"guestUser",25-APR-13 04.45.23.083000000 PM
1277041,865812,"AGE",5,"7",12,"JMLAGRO",27-FEB-14 10.39.32.920000000 AM,"guestUser",25-APR-13 04.45.23.083000000 PM
1277041,865813,"AGE",4,"5",12,"JMLAGRO",27-FEB-14 10.39.32.920000000 AM,"guestUser",25-APR-13 04.45.23.083000000 PM
1277041,865814,"AGE",3,"3",12,"JMLAGRO",27-FEB-14 10.39.32.920000000 AM,"guestUser",25-APR-13 04.45.23.083000000 PM
1277041,865815,"AGE",2,"6",12,"JMLAGRO",27-FEB-14 10.39.32.919000000 AM,"guestUser",25-APR-13 04.45.23.084000000 PM
1277041,865816,"AGE",1,"4",12,"JMLAGRO",27-FEB-14 10.39.32.919000000 AM,"guestUser",25-APR-13 04.45.23.084000000 PM
1277041,865817,"AGE",0,"2",12,"JMLAGRO",27-FEB-14 10.39.32.920000000 AM,"guestUser",25-APR-13 04.45.23.084000000 PM
1277045,869098,"AGE",4,"7",8,"JMLAGRO",21-OCT-13 03.03.25.305000000 PM,"guestUser",30-APR-13 10.44.04.905000000 AM
1277045,869099,"AGE",5,"5",8,"JMLAGRO",21-OCT-13 03.03.25.305000000 PM,"guestUser",30-APR-13 10.44.04.905000000 AM
1277045,869100,"GND",6,"1",8,"JMLAGRO",21-OCT-13 03.03.25.306000000 PM,"guestUser",30-APR-13 10.44.04.907000000 AM
1278035,906582,"AGE",0,"2",11,"JMLAGRO",04-FEB-14 10.53.31.259000000 AM,"guestUser",14-JUN-13 02.16.24.564000000 PM
1277049,866453,"AGE",0,"2",12,"JMLAGRO",15-OCT-13 02.29.27.988000000 PM,"guestUser",26-APR-13 12.01.45.770000000 PM
1277049,866454,"AGE",1,"6",12,"JMLAGRO",15-OCT-13 02.29.27.987000000 PM,"guestUser",26-APR-13 12.01.45.771000000 PM
1277049,866455,"AGE",2,"4",12,"JMLAGRO",15-OCT-13 02.29.27.987000000 PM,"guestUser",26-APR-13 12.01.45.771000000 PM
1277049,866456,"AGE",3,"3",12,"JMLAGRO",15-OCT-13 02.29.27.987000000 PM,"guestUser",26-APR-13 12.01.45.771000000 PM
1277049,866457,"AGE",4,"7",12,"JMLAGRO",15-OCT-13 02.29.27.989000000 PM,"guestUser",26-APR-13 12.01.45.772000000 PM
1277049,866458,"AGE",5,"5",12,"JMLAGRO",15-OCT-13 02.29.27.988000000 PM,"guestUser",26-APR-13 12.01.45.772000000 PM
1277049,866459,"GND",6,"1",12,"JMLAGRO",15-OCT-13 02.29.27.988000000 PM,"guestUser",26-APR-13 12.01.45.772000000 PM
1278035,906583,"AGE",1,"4",11,"JMLAGRO",04-FEB-14 10.53.31.259000000 AM,"guestUser",14-JUN-13 02.16.24.564000000 PM
