p_sys_id,p_event_sk,p_event_ts,p_event_cd,p_event_user_id,p_event_note_text,p_event_prcs_ind,p_event_ty_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1171569,416086,2013-04-16 18:02:01.621000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.876000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.876000
1001812,416087,2013-04-16 18:02:01.509000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.876000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.876000
1153961,416088,2013-04-16 18:02:01.648000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000
1154525,416089,2013-04-16 18:02:01.851000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000
1159274,416090,2013-04-16 18:02:01.874000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.877000
1154061,416092,2013-04-16 18:02:01.804000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000
1171416,416093,2013-04-16 18:02:01.675000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000
1153956,416094,2013-04-16 18:02:01.779000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000
1001832,416095,2013-04-16 18:02:01.701000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.881000
1153940,416096,2013-04-16 18:02:01.827000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000
1172012,416097,2013-04-16 18:02:01.594000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000
1000004,416098,2013-04-16 18:02:01.726000,S670,B-Prov-Letters+7096645.00,password set faliure,N,E,0,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000,B-Prov-Letters+7096645.00,2013-04-16 18:02:01.882000
1000004,416649,2013-04-18 18:02:03.611000,S670,B-Prov-Letters+7110545.00,password set faliure,N,E,0,B-Prov-Letters+7110545.00,2013-04-18 18:02:03.806000,B-Prov-Letters+7110545.00,2013-04-18 18:02:03.806000
1276883,416662,2013-04-19 09:37:11.610000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-19 09:37:11.612000,guestUser,2013-04-19 09:37:11.612000
1276819,416715,2013-04-19 13:13:06.805000,S001,guestUser,Application rec'd from the web,Y,E,2,PJHEID,2014-09-29 16:25:36.277000,guestUser,2013-04-19 13:13:06.805000
1276925,416880,2013-04-19 15:12:12.656000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-19 15:12:12.657000,guestUser,2013-04-19 15:12:12.657000
1276819,416716,2013-04-19 13:13:06.807000,S003,guestUser,Application number assigned,N,E,1,PJHEID,2014-09-29 16:25:36.276000,guestUser,2013-04-19 13:13:06.807000
1170467,417063,2013-04-21 18:02:56.282000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.061000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.061000
1276914,416774,2013-04-19 14:15:17.628000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7117462.00,2013-04-19 18:00:22.000000,guestUser,2013-04-19 14:15:17.628000
1276914,416775,2013-04-19 14:15:17.630000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-04-16 09:34:36.340000,guestUser,2013-04-19 14:15:17.630000
1276909,416776,2013-04-19 14:15:17.659000,S001,guestUser,Application rec'd from the web,Y,E,1,JMLAGRO,2014-04-16 09:42:18.189000,guestUser,2013-04-19 14:15:17.660000
1276911,416777,2013-04-19 14:15:17.668000,S001,guestUser,Application rec'd from the web,Y,E,1,JMLAGRO,2014-04-16 09:41:28.316000,guestUser,2013-04-19 14:15:17.668000
1276913,416778,2013-04-19 14:15:17.676000,S001,guestUser,Application rec'd from the web,Y,E,1,JMLAGRO,2014-04-16 09:43:07.087000,guestUser,2013-04-19 14:15:17.676000
1276917,416791,2013-04-19 14:40:26.151000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-19 14:40:26.152000,guestUser,2013-04-19 14:40:26.152000
1156255,417064,2013-04-21 18:02:56.379000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.064000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.064000
1001838,417065,2013-04-21 18:02:56.424000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,1,JMLAGRO,2014-04-11 07:22:22.768000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.065000
1171569,417066,2013-04-21 18:02:56.536000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.066000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.066000
1001812,417067,2013-04-21 18:02:56.332000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.067000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.067000
1153961,417068,2013-04-21 18:02:56.581000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.068000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.068000
1154525,417069,2013-04-21 18:02:56.939000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.069000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.069000
1159274,417070,2013-04-21 18:02:57.055000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.069000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.069000
1154061,417072,2013-04-21 18:02:56.846000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.076000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.076000
1276842,416021,2013-04-16 11:55:36.489000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+8075898.00,2013-09-26 22:00:54.000000,guestUser,2013-04-16 11:55:36.489000
1276842,416022,2013-04-16 11:55:36.490000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-01-14 11:29:25.632000,guestUser,2013-04-16 11:55:36.491000
1170602,417073,2013-04-21 18:02:57.010000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.076000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.076000
1153940,417078,2013-04-21 18:02:56.893000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.082000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.082000
1172012,417079,2013-04-21 18:02:56.459000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.082000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.082000
1159407,417074,2013-04-21 18:02:56.494000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,1,JMLAGRO,2015-04-13 09:32:44.461000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.077000
1171416,417075,2013-04-21 18:02:56.626000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.078000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.078000
1153956,417076,2013-04-21 18:02:56.803000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.080000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.080000
1001832,417077,2013-04-21 18:02:56.670000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.081000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.081000
1000004,417080,2013-04-21 18:02:56.715000,S670,B-Prov-Letters+7129531.00,password set faliure,N,E,0,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.083000,B-Prov-Letters+7129531.00,2013-04-21 18:02:57.083000
1276985,417624,2013-04-23 18:18:14.518000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-23 18:18:14.519000
1276997,417731,2013-04-24 11:20:08.861000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-10-11 12:59:58.926000,guestUser,2013-04-24 11:20:08.861000
1154061,417612,2013-04-23 18:02:54.902000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.075000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.075000
1170602,417613,2013-04-23 18:02:55.026000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000
1159407,417614,2013-04-23 18:02:54.564000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,1,JMLAGRO,2015-04-13 09:32:44.465000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000
1171416,417615,2013-04-23 18:02:54.689000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000
1153956,417616,2013-04-23 18:02:54.858000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.076000
1001832,417617,2013-04-23 18:02:54.737000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000
1153940,417618,2013-04-23 18:02:54.942000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000
1172012,417619,2013-04-23 18:02:54.518000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.077000
1000004,417620,2013-04-23 18:02:54.776000,S670,B-Prov-Letters+7143094.00,password set faliure,N,E,0,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.078000,B-Prov-Letters+7143094.00,2013-04-23 18:02:55.078000
1276985,417625,2013-04-23 18:18:14.521000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-01-03 13:12:48.973000,guestUser,2013-04-23 18:18:14.521000
1276929,417647,2013-04-24 09:09:26.768000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-04-14 10:29:10.177000,guestUser,2013-04-24 09:09:26.769000
1276997,417730,2013-04-24 11:20:08.859000,S001,guestUser,Application rec'd from the web,Y,E,2,B-Prov-Letters+7170310.00,2013-10-11 12:59:58.927000,guestUser,2013-04-24 11:20:08.860000
1276996,417718,2013-04-24 11:06:12.959000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-24 11:06:12.960000
1276996,417719,2013-04-24 11:06:12.961000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-02-20 07:17:31.977000,guestUser,2013-04-24 11:06:12.961000
1276998,417749,2013-04-24 12:33:25.189000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+7296453.00,2013-05-16 18:01:02.000000,guestUser,2013-04-24 12:33:25.190000
1276998,417750,2013-04-24 12:33:25.191000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-24 12:33:25.191000,guestUser,2013-04-24 12:33:25.191000
1182037,417830,2013-04-24 15:14:18.305000,S643,CLS1961,Web Request Successful,Y,E,0,guestUser,2013-04-24 15:14:18.306000,guestUser,2013-04-24 15:14:18.306000
1277021,417973,2013-04-25 12:21:55.769000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-25 12:21:55.770000
1277009,417822,2013-04-24 14:42:03.564000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-24 14:42:03.566000
1277009,417823,2013-04-24 14:42:03.568000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-01-10 07:45:49.577000,guestUser,2013-04-24 14:42:03.569000
1277027,418025,2013-04-25 13:36:40.898000,S003,guestUser,Application number assigned,N,E,1,JMLAGRO,2014-10-15 08:41:04.501000,guestUser,2013-04-25 13:36:40.899000
1277010,417831,2013-04-24 15:20:01.472000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-24 15:20:01.473000
1277010,417832,2013-04-24 15:20:01.475000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-03-05 13:32:00.013000,guestUser,2013-04-24 15:20:01.476000
1277021,417974,2013-04-25 12:21:55.771000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-01-30 11:42:01.517000,guestUser,2013-04-25 12:21:55.771000
1277023,418058,2013-04-25 13:57:49.759000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-25 13:57:49.759000
1277023,418059,2013-04-25 13:57:49.760000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-10-22 11:45:56.217000,guestUser,2013-04-25 13:57:49.760000
1277028,418033,2013-04-25 13:40:22.826000,S003,guestUser,Application number assigned,N,E,1,JMLAGRO,2014-10-15 08:49:15.440000,guestUser,2013-04-25 13:40:22.827000
1277065,418575,2013-04-26 16:47:35.229000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7170310.00,2013-04-27 18:30:21.000000,guestUser,2013-04-26 16:47:35.230000
1276779,415156,2013-04-09 15:49:48.049000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+8062066.00,2013-09-24 18:00:34.000000,guestUser,2013-04-09 15:49:48.049000
1276995,423056,2013-05-17 12:28:18.743000,S100,PJHEID,Duplicate SSN fnd Research,N,E,1,JMLAGRO,2015-05-19 12:32:12.500000,PJHEID,2013-05-17 12:28:18.744000
1276777,415138,2013-04-09 15:03:59.849000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7050138.00,2013-04-09 18:00:21.000000,guestUser,2013-04-09 15:03:59.850000
1276773,415118,2013-04-09 14:11:00.983000,S001,guestUser,Application rec'd from the web,Y,E,2,B-Prov-Letters+8198271.00,2013-10-16 18:00:46.000000,guestUser,2013-04-09 14:11:00.983000
1276773,415119,2013-04-09 14:11:00.984000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-09 14:11:00.985000,guestUser,2013-04-09 14:11:00.985000
1276777,415139,2013-04-09 15:03:59.854000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-11-12 14:31:50.168000,guestUser,2013-04-09 15:03:59.854000
1276779,415157,2013-04-09 15:49:48.050000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-11-12 15:39:35.489000,guestUser,2013-04-09 15:49:48.051000
1277608,423067,2013-05-17 13:44:59.334000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7304626.00,2013-05-17 22:00:26.000000,guestUser,2013-05-17 13:44:59.335000
1277065,418576,2013-04-26 16:47:35.231000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-08-01 08:55:27.088000,guestUser,2013-04-26 16:47:35.232000
1277016,418763,2013-04-29 12:13:31.930000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7182715.00,2013-04-29 18:30:14.000000,guestUser,2013-04-29 12:13:31.930000
1277016,418764,2013-04-29 12:13:31.932000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-12-18 13:02:48.997000,guestUser,2013-04-29 12:13:31.932000
1277083,418871,2013-04-29 15:54:39.307000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-29 15:54:39.307000,guestUser,2013-04-29 15:54:39.307000
1276839,418964,2013-04-30 08:48:46.900000,S330,guestUser,INVALID,Y,E,1,guestUser,2013-11-04 12:44:22.237000,guestUser,2013-04-30 08:48:47.399000
1277081,418994,2013-04-30 10:15:33.125000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-08-22 18:08:36.062000,guestUser,2013-04-30 10:15:33.125000
1277083,418870,2013-04-29 15:54:39.305000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7182715.00,2013-04-29 18:30:14.000000,guestUser,2013-04-29 15:54:39.306000
1276839,418965,2013-04-30 08:48:47.493000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+8161800.00,2013-10-10 22:00:31.000000,guestUser,2013-04-30 08:48:47.493000
1276839,418966,2013-04-30 08:48:47.496000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-11-04 12:44:22.235000,guestUser,2013-04-30 08:48:47.496000
1277059,418986,2013-04-30 10:09:30.966000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+8211166.00,2013-10-18 18:00:38.000000,guestUser,2013-04-30 10:09:30.966000
1277088,418981,2013-04-30 10:07:33.042000,S003,guestUser,Application number assigned,N,E,1,JOYSPEZIALE,2014-08-22 18:36:02.633000,guestUser,2013-04-30 10:07:33.043000
1277059,418987,2013-04-30 10:09:30.968000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-10-21 09:45:38.607000,guestUser,2013-04-30 10:09:30.968000
1277089,418988,2013-04-30 10:11:08.344000,S003,guestUser,Application number assigned,N,E,1,JOYSPEZIALE,2014-08-22 18:28:56.114000,guestUser,2013-04-30 10:11:08.345000
1277088,418995,2013-04-30 10:15:33.133000,S001,guestUser,Application rec'd from the web,Y,E,1,JOYSPEZIALE,2014-08-22 18:36:02.632000,guestUser,2013-04-30 10:15:33.133000
1277081,418993,2013-04-30 10:15:33.122000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7189679.00,2013-04-30 18:30:41.000000,guestUser,2013-04-30 10:15:33.123000
1277089,418996,2013-04-30 10:15:33.141000,S001,guestUser,Application rec'd from the web,Y,E,1,JOYSPEZIALE,2014-08-22 18:28:56.095000,guestUser,2013-04-30 10:15:33.141000
1277103,419075,2013-04-30 13:01:29.059000,S003,guestUser,Application number assigned,N,E,1,JMLAGRO,2015-07-22 07:21:02.620000,guestUser,2013-04-30 13:01:29.060000
1277093,419010,2013-04-30 10:36:09.767000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-30 10:36:09.767000,guestUser,2013-04-30 10:36:09.767000
1277094,419014,2013-04-30 10:41:46.097000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-04-30 10:41:46.098000,guestUser,2013-04-30 10:41:46.098000
1277045,419016,2013-04-30 10:44:04.998000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7189679.00,2013-04-30 18:30:41.000000,guestUser,2013-04-30 10:44:04.999000
1277045,419017,2013-04-30 10:44:05.000000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2013-10-21 15:05:22.920000,guestUser,2013-04-30 10:44:05.001000
1277060,419108,2013-04-30 14:23:32.039000,S003,guestUser,Application number assigned,N,E,1,PJHEID,2013-12-19 08:25:47.367000,guestUser,2013-04-30 14:23:32.039000
1276993,423057,2013-05-17 12:28:18.752000,S100,PJHEID,Duplicate SSN fnd Research,N,E,1,JMLAGRO,2015-05-19 12:32:57.956000,PJHEID,2013-05-17 12:28:18.752000
1277120,419250,2013-05-01 10:54:38.985000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7196685.00,2013-05-01 18:02:47.000000,guestUser,2013-05-01 10:54:38.986000
1277120,419251,2013-05-01 10:54:38.987000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-05-01 10:54:38.987000,guestUser,2013-05-01 10:54:38.987000
1277125,419279,2013-05-01 11:23:53.984000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7196685.00,2013-05-01 18:02:47.000000,guestUser,2013-05-01 11:23:53.985000
1277112,419273,2013-05-01 11:20:28.540000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7196685.00,2013-05-01 18:02:47.000000,guestUser,2013-05-01 11:20:28.541000
1277128,419297,2013-05-01 11:36:43.063000,S003,guestUser,Application number assigned,N,E,1,JMLAGRO,2014-04-16 11:33:51.361000,guestUser,2013-05-01 11:36:43.064000
1277112,419274,2013-05-01 11:20:28.542000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-01-17 12:38:04.805000,guestUser,2013-05-01 11:20:28.542000
1277125,419280,2013-05-01 11:23:53.987000,S003,guestUser,Application number assigned,N,E,0,guestUser,2013-05-01 11:23:53.987000,guestUser,2013-05-01 11:23:53.987000
1277608,423068,2013-05-17 13:44:59.337000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2014-04-10 13:41:56.326000,guestUser,2013-05-17 13:44:59.337000
1277134,419334,2013-05-01 13:00:23.285000,S001,guestUser,Application rec'd from the web,Y,E,0,B-Prov-Letters+7196685.00,2013-05-01 18:02:47.000000,guestUser,2013-05-01 13:00:23.286000
1276759,414985,2013-04-04 09:22:18.254000,S001,guestUser,Application rec'd from the web,Y,E,1,B-Prov-Letters+7024458.00,2013-04-05 18:00:26.000000,guestUser,2013-04-04 09:22:18.255000
1276758,414994,2013-04-04 09:49:45.994000,S003,guestUser,Application number assigned,N,E,1,JMLAGRO,2015-01-30 14:55:56.893000,guestUser,2013-04-04 09:49:45.994000
1276759,414986,2013-04-04 09:22:18.257000,S003,guestUser,Application number assigned,Y,E,1,guestUser,2015-07-29 13:32:05.903000,guestUser,2013-04-04 09:22:18.257000
1276758,414993,2013-04-04 09:49:45.990000,S001,guestUser,Application rec'd from the web,Y,E,2,JMLAGRO,2015-01-30 14:55:56.894000,guestUser,2013-04-04 09:49:45.991000
1156255,415839,2013-04-13 18:02:55.163000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000
1171569,415840,2013-04-13 18:02:55.223000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000
1001812,415841,2013-04-13 18:02:55.132000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.490000
1153961,415842,2013-04-13 18:02:55.255000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.493000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.493000
1154525,415843,2013-04-13 18:02:55.457000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.494000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.494000
1159274,415844,2013-04-13 18:02:55.488000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.494000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.494000
1154061,415846,2013-04-13 18:02:55.398000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000
1171416,415847,2013-04-13 18:02:55.281000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000
1153956,415848,2013-04-13 18:02:55.371000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000
1153940,415849,2013-04-13 18:02:55.430000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.495000
1172012,415850,2013-04-13 18:02:55.197000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.496000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.496000
1000004,415851,2013-04-13 18:02:55.313000,S670,B-Prov-Letters+7077253.00,password set faliure,N,E,0,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.496000,B-Prov-Letters+7077253.00,2013-04-13 18:02:55.496000
1156255,415852,2013-04-14 18:01:59.968000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000
1171569,415853,2013-04-14 18:02:00.029000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000
1001812,415854,2013-04-14 18:01:59.941000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000
1153961,415855,2013-04-14 18:02:00.058000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.263000
1154525,415856,2013-04-14 18:02:00.236000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.264000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.264000
1159274,415857,2013-04-14 18:02:00.260000,S670,B-Prov-Letters+7083090.00,password set faliure,N,E,0,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.264000,B-Prov-Letters+7083090.00,2013-04-14 18:02:00.264000
