p_sys_id,g_cnty_cd,p_scrn_locn_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id
1279657,053,S,0,2014-05-14 13:01:06.593000,JLWILKE,2014-05-14 13:01:06.593000,JLWILKE
1279657,008,S,0,2014-05-14 13:01:06.594000,JLWILKE,2014-05-14 13:01:06.594000,JLWILKE
1279657,018,S,0,2014-05-14 13:01:06.594000,JLWILKE,2014-05-14 13:01:06.594000,JLWILKE
1291603,034,S,0,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB
1291603,044,S,0,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB
1279657,042,S,0,2014-05-14 13:01:06.589000,JLWILKE,2014-05-14 13:01:06.589000,JLWILKE
1291603,010,S,0,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB,2015-05-26 07:58:35.953000,BRENDAPEREZESCOB
1279657,028,S,0,2014-05-14 13:01:06.594000,JLWILKE,2014-05-14 13:01:06.594000,JLWILKE
1291603,054,S,0,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB
1278924,009,S,0,2013-07-26 15:00:27.380000,guestUser,2013-07-26 15:00:27.380000,guestUser
1291603,009,S,0,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB
1291603,020,S,0,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB,2015-05-26 07:58:35.954000,BRENDAPEREZESCOB
1291603,019,S,0,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB
1291603,030,S,0,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB
1291603,029,S,0,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB,2015-05-26 07:58:35.955000,BRENDAPEREZESCOB
1279603,024,S,0,2013-10-23 14:50:32.587000,JMLAGRO,2013-10-23 14:50:32.587000,JMLAGRO
1279603,047,S,0,2013-10-23 14:50:32.588000,JMLAGRO,2013-10-23 14:50:32.588000,JMLAGRO
1281324,009,S,0,2014-03-07 18:14:52.517000,JOYSPEZIALE,2014-03-07 18:14:52.517000,JOYSPEZIALE
1288617,009,S,0,2014-06-27 11:29:10.386000,KARINARUIZ,2014-06-27 11:29:10.386000,KARINARUIZ
1289143,027,Q,0,2014-06-27 12:02:07.570000,KRBACKMAN,2014-06-27 12:02:07.570000,KRBACKMAN
1289145,045,Q,0,2014-06-27 12:12:33.529000,KRBACKMAN,2014-06-27 12:12:33.529000,KRBACKMAN
1291603,040,S,0,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB
1291603,039,S,0,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB
1291603,050,S,0,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB
1291603,049,S,0,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB,2015-05-26 07:58:35.956000,BRENDAPEREZESCOB
1282935,009,Q,0,2014-02-25 13:37:14.589000,KRBACKMAN,2014-02-25 13:37:14.589000,KRBACKMAN
1282406,051,S,0,2014-03-04 15:10:03.331000,PJHEID,2014-03-04 15:10:03.331000,PJHEID
1283134,040,Q,0,2014-03-05 10:15:41.169000,KRBACKMAN,2014-03-05 10:15:41.169000,KRBACKMAN
1283189,051,Q,0,2014-03-06 15:41:57.624000,KRBACKMAN,2014-03-06 15:41:57.624000,KRBACKMAN
1279511,053,S,0,2014-03-06 16:35:53.068000,JOYSPEZIALE,2014-03-06 16:35:53.068000,JOYSPEZIALE
1279511,031,S,0,2014-03-06 16:35:53.069000,JOYSPEZIALE,2014-03-06 16:35:53.069000,JOYSPEZIALE
1279511,027,S,0,2014-03-06 16:35:53.069000,JOYSPEZIALE,2014-03-06 16:35:53.069000,JOYSPEZIALE
1291603,005,S,0,2015-05-26 07:58:35.957000,BRENDAPEREZESCOB,2015-05-26 07:58:35.957000,BRENDAPEREZESCOB
1283255,045,Q,0,2014-03-11 10:46:37.143000,KRBACKMAN,2014-03-11 10:46:37.143000,KRBACKMAN
1283230,008,Q,0,2014-03-10 12:37:22.600000,guestUser,2014-03-10 12:37:22.600000,guestUser
1283261,050,Q,0,2014-03-11 11:30:09.110000,KRBACKMAN,2014-03-11 11:30:09.110000,KRBACKMAN
1283261,018,Q,0,2014-03-11 11:30:09.110000,KRBACKMAN,2014-03-11 11:30:09.110000,KRBACKMAN
1283261,034,Q,0,2014-03-11 11:30:09.111000,KRBACKMAN,2014-03-11 11:30:09.111000,KRBACKMAN
1283315,009,Q,0,2014-03-12 12:46:52.801000,KRBACKMAN,2014-03-12 12:46:52.801000,KRBACKMAN
1279657,052,S,0,2014-05-14 13:01:06.589000,JLWILKE,2014-05-14 13:01:06.589000,JLWILKE
1289168,018,Q,0,2014-06-27 14:48:55.932000,KRBACKMAN,2014-06-27 14:48:55.932000,KRBACKMAN
1289169,003,Q,0,2014-06-27 15:02:38.560000,KRBACKMAN,2014-06-27 15:02:38.560000,KRBACKMAN
1279657,007,S,0,2014-05-14 13:01:06.589000,JLWILKE,2014-05-14 13:01:06.589000,JLWILKE
1279657,017,S,0,2014-05-14 13:01:06.590000,JLWILKE,2014-05-14 13:01:06.590000,JLWILKE
1282600,013,Q,0,2014-02-11 08:52:54.141000,KRBACKMAN,2014-02-11 08:52:54.141000,KRBACKMAN
1282600,029,Q,0,2014-02-11 08:52:54.142000,KRBACKMAN,2014-02-11 08:52:54.142000,KRBACKMAN
1279657,027,S,0,2014-05-14 13:01:06.590000,JLWILKE,2014-05-14 13:01:06.590000,JLWILKE
1279657,037,S,0,2014-05-14 13:01:06.590000,JLWILKE,2014-05-14 13:01:06.590000,JLWILKE
1279657,047,S,0,2014-05-14 13:01:06.591000,JLWILKE,2014-05-14 13:01:06.591000,JLWILKE
1279657,003,S,0,2014-05-14 13:01:06.591000,JLWILKE,2014-05-14 13:01:06.591000,JLWILKE
1280574,054,S,0,2014-01-09 16:32:50.923000,PJHEID,2014-01-09 16:32:50.923000,PJHEID
1279657,038,S,0,2014-05-14 13:01:06.595000,JLWILKE,2014-05-14 13:01:06.595000,JLWILKE
1285489,999,Q,0,2014-04-29 15:03:19.174000,SLSCHAAF,2014-04-29 15:03:19.174000,SLSCHAAF
1279657,048,S,0,2014-05-14 13:01:06.595000,JLWILKE,2014-05-14 13:01:06.595000,JLWILKE
1280518,009,S,0,2013-10-02 08:36:45.606000,JMLAGRO,2013-10-02 08:36:45.606000,JMLAGRO
1279657,004,S,0,2014-05-14 13:01:06.595000,JLWILKE,2014-05-14 13:01:06.595000,JLWILKE
1278925,013,S,0,2013-10-07 13:15:09.356000,JMLAGRO,2013-10-07 13:15:09.356000,JMLAGRO
1281992,009,Q,0,2014-01-15 15:42:45.428000,KRBACKMAN,2014-01-15 15:42:45.428000,KRBACKMAN
1278925,029,S,0,2013-10-07 13:15:09.357000,JMLAGRO,2013-10-07 13:15:09.357000,JMLAGRO
1278925,033,S,0,2013-10-07 13:15:09.357000,JMLAGRO,2013-10-07 13:15:09.357000,JMLAGRO
1281982,028,Q,0,2014-01-15 14:40:40.691000,KRBACKMAN,2014-01-15 14:40:40.691000,KRBACKMAN
1280633,054,S,0,2013-10-09 09:51:14.036000,JMLAGRO,2013-10-09 09:51:14.036000,JMLAGRO
1281986,029,Q,0,2014-01-15 15:23:11.740000,KRBACKMAN,2014-01-15 15:23:11.740000,KRBACKMAN
1277731,028,S,0,2014-02-11 08:57:32.067000,JMLAGRO,2014-02-11 08:57:32.067000,JMLAGRO
1279657,014,S,0,2014-05-14 13:01:06.596000,JLWILKE,2014-05-14 13:01:06.596000,JLWILKE
1277731,038,S,0,2014-02-11 08:57:32.068000,JMLAGRO,2014-02-11 08:57:32.068000,JMLAGRO
1282014,051,Q,0,2014-01-16 11:26:52.481000,KRBACKMAN,2014-01-16 11:26:52.481000,KRBACKMAN
1282013,009,Q,0,2014-01-16 11:07:46.002000,KRBACKMAN,2014-01-16 11:07:46.002000,KRBACKMAN
1277731,048,S,0,2014-02-11 08:57:32.068000,JMLAGRO,2014-02-11 08:57:32.068000,JMLAGRO
1282024,036,Q,0,2014-01-16 12:13:47.842000,KRBACKMAN,2014-01-16 12:13:47.842000,KRBACKMAN
1277731,004,S,0,2014-02-11 08:57:32.068000,JMLAGRO,2014-02-11 08:57:32.068000,JMLAGRO
1277731,014,S,0,2014-02-11 08:57:32.068000,JMLAGRO,2014-02-11 08:57:32.068000,JMLAGRO
1277731,024,S,0,2014-02-11 08:57:32.069000,JMLAGRO,2014-02-11 08:57:32.069000,JMLAGRO
1277731,034,S,0,2014-02-11 08:57:32.069000,JMLAGRO,2014-02-11 08:57:32.069000,JMLAGRO
1282024,025,Q,0,2014-01-16 12:13:47.842000,KRBACKMAN,2014-01-16 12:13:47.842000,KRBACKMAN
1279657,024,S,0,2014-05-14 13:01:06.596000,JLWILKE,2014-05-14 13:01:06.596000,JLWILKE
1279657,034,S,0,2014-05-14 13:01:06.596000,JLWILKE,2014-05-14 13:01:06.596000,JLWILKE
1282024,014,Q,0,2014-01-16 12:13:47.843000,KRBACKMAN,2014-01-16 12:13:47.843000,KRBACKMAN
1277731,044,S,0,2014-02-11 08:57:32.069000,JMLAGRO,2014-02-11 08:57:32.069000,JMLAGRO
1277731,010,S,0,2014-02-11 08:57:32.069000,JMLAGRO,2014-02-11 08:57:32.069000,JMLAGRO
1277731,009,S,0,2014-02-11 08:57:32.070000,JMLAGRO,2014-02-11 08:57:32.070000,JMLAGRO
1277731,020,S,0,2014-02-11 08:57:32.070000,JMLAGRO,2014-02-11 08:57:32.070000,JMLAGRO
1277731,019,S,0,2014-02-11 08:57:32.070000,JMLAGRO,2014-02-11 08:57:32.070000,JMLAGRO
1277731,030,S,0,2014-02-11 08:57:32.070000,JMLAGRO,2014-02-11 08:57:32.070000,JMLAGRO
1277731,029,S,0,2014-02-11 08:57:32.071000,JMLAGRO,2014-02-11 08:57:32.071000,JMLAGRO
1281602,054,S,0,2014-05-01 12:41:57.573000,PAULASOLL,2014-05-01 12:41:57.573000,PAULASOLL
1280911,046,S,0,2014-04-02 09:05:39.785000,KARCHARVAT,2014-04-02 09:05:39.785000,KARCHARVAT
1280911,002,S,0,2014-04-02 09:05:39.785000,KARCHARVAT,2014-04-02 09:05:39.785000,KARCHARVAT
1281602,009,S,0,2014-05-01 12:41:57.573000,PAULASOLL,2014-05-01 12:41:57.573000,PAULASOLL
1281602,020,S,0,2014-05-01 12:41:57.574000,PAULASOLL,2014-05-01 12:41:57.574000,PAULASOLL
1280911,012,S,0,2014-04-02 09:05:39.785000,KARCHARVAT,2014-04-02 09:05:39.785000,KARCHARVAT
1280911,022,S,0,2014-04-02 09:05:39.786000,KARCHARVAT,2014-04-02 09:05:39.786000,KARCHARVAT
1282024,003,Q,0,2014-01-16 12:13:47.843000,KRBACKMAN,2014-01-16 12:13:47.843000,KRBACKMAN
1282024,016,Q,0,2014-01-16 12:13:47.843000,KRBACKMAN,2014-01-16 12:13:47.843000,KRBACKMAN
1277731,040,S,0,2014-02-11 08:57:32.071000,JMLAGRO,2014-02-11 08:57:32.071000,JMLAGRO
1277731,039,S,0,2014-02-11 08:57:32.071000,JMLAGRO,2014-02-11 08:57:32.071000,JMLAGRO
1281152,028,S,0,2014-01-16 15:01:50.762000,PJHEID,2014-01-16 15:01:50.762000,PJHEID
1281152,042,S,0,2014-01-16 15:01:50.762000,PJHEID,2014-01-16 15:01:50.762000,PJHEID
1281152,025,S,0,2014-01-16 15:01:50.762000,PJHEID,2014-01-16 15:01:50.762000,PJHEID
1281152,008,S,0,2014-01-16 15:01:50.763000,PJHEID,2014-01-16 15:01:50.763000,PJHEID
1281152,033,S,0,2014-01-16 15:01:50.763000,PJHEID,2014-01-16 15:01:50.763000,PJHEID
1277731,050,S,0,2014-02-11 08:57:32.071000,JMLAGRO,2014-02-11 08:57:32.071000,JMLAGRO
1277731,049,S,0,2014-02-11 08:57:32.072000,JMLAGRO,2014-02-11 08:57:32.072000,JMLAGRO
1277731,005,S,0,2014-02-11 08:57:32.072000,JMLAGRO,2014-02-11 08:57:32.072000,JMLAGRO
1277731,015,S,0,2014-02-11 08:57:32.072000,JMLAGRO,2014-02-11 08:57:32.072000,JMLAGRO
1277731,025,S,0,2014-02-11 08:57:32.072000,JMLAGRO,2014-02-11 08:57:32.072000,JMLAGRO
1277731,035,S,0,2014-02-11 08:57:32.073000,JMLAGRO,2014-02-11 08:57:32.073000,JMLAGRO
1280911,032,S,0,2014-04-02 09:05:39.786000,KARCHARVAT,2014-04-02 09:05:39.786000,KARCHARVAT
1280911,042,S,0,2014-04-02 09:05:39.786000,KARCHARVAT,2014-04-02 09:05:39.786000,KARCHARVAT
1277731,045,S,0,2014-02-11 08:57:32.073000,JMLAGRO,2014-02-11 08:57:32.073000,JMLAGRO
1277731,001,S,0,2014-02-11 08:57:32.073000,JMLAGRO,2014-02-11 08:57:32.073000,JMLAGRO
1277731,011,S,0,2014-02-11 08:57:32.073000,JMLAGRO,2014-02-11 08:57:32.073000,JMLAGRO
1277731,021,S,0,2014-02-11 08:57:32.074000,JMLAGRO,2014-02-11 08:57:32.074000,JMLAGRO
1277731,031,S,0,2014-02-11 08:57:32.074000,JMLAGRO,2014-02-11 08:57:32.074000,JMLAGRO
1277731,041,S,0,2014-02-11 08:57:32.074000,JMLAGRO,2014-02-11 08:57:32.074000,JMLAGRO
1277731,051,S,0,2014-02-11 08:57:32.075000,JMLAGRO,2014-02-11 08:57:32.075000,JMLAGRO
1277731,006,S,0,2014-02-11 08:57:32.075000,JMLAGRO,2014-02-11 08:57:32.075000,JMLAGRO
1277731,016,S,0,2014-02-11 08:57:32.075000,JMLAGRO,2014-02-11 08:57:32.075000,JMLAGRO
1277731,026,S,0,2014-02-11 08:57:32.076000,JMLAGRO,2014-02-11 08:57:32.076000,JMLAGRO
1277731,036,S,0,2014-02-11 08:57:32.076000,JMLAGRO,2014-02-11 08:57:32.076000,JMLAGRO
1277731,046,S,0,2014-02-11 08:57:32.076000,JMLAGRO,2014-02-11 08:57:32.076000,JMLAGRO
1277731,002,S,0,2014-02-11 08:57:32.077000,JMLAGRO,2014-02-11 08:57:32.077000,JMLAGRO
1277731,012,S,0,2014-02-11 08:57:32.077000,JMLAGRO,2014-02-11 08:57:32.077000,JMLAGRO
1277731,022,S,0,2014-02-11 08:57:32.077000,JMLAGRO,2014-02-11 08:57:32.077000,JMLAGRO
1277731,032,S,0,2014-02-11 08:57:32.078000,JMLAGRO,2014-02-11 08:57:32.078000,JMLAGRO
1277731,042,S,0,2014-02-11 08:57:32.078000,JMLAGRO,2014-02-11 08:57:32.078000,JMLAGRO
1277731,052,S,0,2014-02-11 08:57:32.078000,JMLAGRO,2014-02-11 08:57:32.078000,JMLAGRO
1277731,007,S,0,2014-02-11 08:57:32.078000,JMLAGRO,2014-02-11 08:57:32.078000,JMLAGRO
1277731,017,S,0,2014-02-11 08:57:32.079000,JMLAGRO,2014-02-11 08:57:32.079000,JMLAGRO
1277731,027,S,0,2014-02-11 08:57:32.079000,JMLAGRO,2014-02-11 08:57:32.079000,JMLAGRO
1277731,037,S,0,2014-02-11 08:57:32.079000,JMLAGRO,2014-02-11 08:57:32.079000,JMLAGRO
1277731,047,S,0,2014-02-11 08:57:32.079000,JMLAGRO,2014-02-11 08:57:32.079000,JMLAGRO
1277731,003,S,0,2014-02-11 08:57:32.080000,JMLAGRO,2014-02-11 08:57:32.080000,JMLAGRO
1277731,013,S,0,2014-02-11 08:57:32.080000,JMLAGRO,2014-02-11 08:57:32.080000,JMLAGRO
1277731,023,S,0,2014-02-11 08:57:32.080000,JMLAGRO,2014-02-11 08:57:32.080000,JMLAGRO
1277731,033,S,0,2014-02-11 08:57:32.080000,JMLAGRO,2014-02-11 08:57:32.080000,JMLAGRO
1277731,043,S,0,2014-02-11 08:57:32.081000,JMLAGRO,2014-02-11 08:57:32.081000,JMLAGRO
1277731,053,S,0,2014-02-11 08:57:32.081000,JMLAGRO,2014-02-11 08:57:32.081000,JMLAGRO
1277731,008,S,0,2014-02-11 08:57:32.081000,JMLAGRO,2014-02-11 08:57:32.081000,JMLAGRO
1277731,018,S,0,2014-02-11 08:57:32.081000,JMLAGRO,2014-02-11 08:57:32.081000,JMLAGRO
1280911,052,S,0,2014-04-02 09:05:39.787000,KARCHARVAT,2014-04-02 09:05:39.787000,KARCHARVAT
1281602,019,S,0,2014-05-01 12:41:57.574000,PAULASOLL,2014-05-01 12:41:57.574000,PAULASOLL
1281602,030,S,0,2014-05-01 12:41:57.574000,PAULASOLL,2014-05-01 12:41:57.574000,PAULASOLL
1282589,036,Q,0,2014-02-11 09:01:05.160000,KRBACKMAN,2014-02-11 09:01:05.160000,KRBACKMAN
1282589,003,Q,0,2014-02-11 09:01:05.160000,KRBACKMAN,2014-02-11 09:01:05.160000,KRBACKMAN
1282589,032,Q,0,2014-02-11 09:01:05.160000,KRBACKMAN,2014-02-11 09:01:05.160000,KRBACKMAN
1280846,041,S,0,2013-10-29 13:19:00.182000,guestUser,2013-10-29 13:19:00.182000,guestUser
1281602,029,S,0,2014-05-01 12:41:57.575000,PAULASOLL,2014-05-01 12:41:57.575000,PAULASOLL
1280846,051,S,0,2013-10-29 13:19:00.182000,guestUser,2013-10-29 13:19:00.182000,guestUser
1277309,039,S,0,2013-12-24 10:19:37.849000,PJHEID,2013-12-24 10:19:37.849000,PJHEID
1277792,009,S,0,2013-05-24 12:18:10.333000,guestUser,2013-05-24 12:18:10.333000,guestUser
1280911,007,S,0,2014-04-02 09:05:39.787000,KARCHARVAT,2014-04-02 09:05:39.787000,KARCHARVAT
1280911,017,S,0,2014-04-02 09:05:39.787000,KARCHARVAT,2014-04-02 09:05:39.787000,KARCHARVAT
1280911,027,S,0,2014-04-02 09:05:39.788000,KARCHARVAT,2014-04-02 09:05:39.788000,KARCHARVAT
1280911,037,S,0,2014-04-02 09:05:39.788000,KARCHARVAT,2014-04-02 09:05:39.788000,KARCHARVAT
1280911,047,S,0,2014-04-02 09:05:39.788000,KARCHARVAT,2014-04-02 09:05:39.788000,KARCHARVAT
1280911,003,S,0,2014-04-02 09:05:39.788000,KARCHARVAT,2014-04-02 09:05:39.788000,KARCHARVAT
1280911,013,S,0,2014-04-02 09:05:39.789000,KARCHARVAT,2014-04-02 09:05:39.789000,KARCHARVAT
1280911,023,S,0,2014-04-02 09:05:39.789000,KARCHARVAT,2014-04-02 09:05:39.789000,KARCHARVAT
1280911,033,S,0,2014-04-02 09:05:39.789000,KARCHARVAT,2014-04-02 09:05:39.789000,KARCHARVAT
1280911,043,S,0,2014-04-02 09:05:39.790000,KARCHARVAT,2014-04-02 09:05:39.790000,KARCHARVAT
1280911,053,S,0,2014-04-02 09:05:39.790000,KARCHARVAT,2014-04-02 09:05:39.790000,KARCHARVAT
1280911,008,S,0,2014-04-02 09:05:39.791000,KARCHARVAT,2014-04-02 09:05:39.791000,KARCHARVAT
1280911,018,S,0,2014-04-02 09:05:39.791000,KARCHARVAT,2014-04-02 09:05:39.791000,KARCHARVAT
1280911,028,S,0,2014-04-02 09:05:39.791000,KARCHARVAT,2014-04-02 09:05:39.791000,KARCHARVAT
1281602,040,S,0,2014-05-01 12:41:57.575000,PAULASOLL,2014-05-01 12:41:57.575000,PAULASOLL
1281602,039,S,0,2014-05-01 12:41:57.575000,PAULASOLL,2014-05-01 12:41:57.575000,PAULASOLL
1281602,050,S,0,2014-05-01 12:41:57.576000,PAULASOLL,2014-05-01 12:41:57.576000,PAULASOLL
1281602,049,S,0,2014-05-01 12:41:57.576000,PAULASOLL,2014-05-01 12:41:57.576000,PAULASOLL
1281602,005,S,0,2014-05-01 12:41:57.576000,PAULASOLL,2014-05-01 12:41:57.576000,PAULASOLL
1281602,015,S,0,2014-05-01 12:41:57.576000,PAULASOLL,2014-05-01 12:41:57.576000,PAULASOLL
1281602,025,S,0,2014-05-01 12:41:57.577000,PAULASOLL,2014-05-01 12:41:57.577000,PAULASOLL
1281602,035,S,0,2014-05-01 12:41:57.577000,PAULASOLL,2014-05-01 12:41:57.577000,PAULASOLL
1281602,045,S,0,2014-05-01 12:41:57.577000,PAULASOLL,2014-05-01 12:41:57.577000,PAULASOLL
1281602,001,S,0,2014-05-01 12:41:57.578000,PAULASOLL,2014-05-01 12:41:57.578000,PAULASOLL
1281602,011,S,0,2014-05-01 12:41:57.578000,PAULASOLL,2014-05-01 12:41:57.578000,PAULASOLL
1281602,021,S,0,2014-05-01 12:41:57.578000,PAULASOLL,2014-05-01 12:41:57.578000,PAULASOLL
1281602,031,S,0,2014-05-01 12:41:57.579000,PAULASOLL,2014-05-01 12:41:57.579000,PAULASOLL
1281602,041,S,0,2014-05-01 12:41:57.579000,PAULASOLL,2014-05-01 12:41:57.579000,PAULASOLL
1285496,052,Q,0,2014-04-29 15:41:01.346000,SLSCHAAF,2014-04-29 15:41:01.346000,SLSCHAAF
1283933,008,Q,0,2014-04-02 10:02:34.381000,KRBACKMAN,2014-04-02 10:02:34.381000,KRBACKMAN
1283952,009,Q,0,2014-04-02 12:11:21.563000,KRBACKMAN,2014-04-02 12:11:21.563000,KRBACKMAN
1283933,030,Q,0,2014-04-02 10:02:34.382000,KRBACKMAN,2014-04-02 10:02:34.382000,KRBACKMAN
1280791,006,S,0,2014-08-19 13:28:48.156000,JUDITHSZEGEDI,2014-08-19 13:28:48.156000,JUDITHSZEGEDI
1280846,026,S,0,2013-10-29 13:19:00.167000,guestUser,2013-10-29 13:19:00.167000,guestUser
1280846,036,S,0,2013-10-29 13:19:00.167000,guestUser,2013-10-29 13:19:00.167000,guestUser
1280846,046,S,0,2013-10-29 13:19:00.168000,guestUser,2013-10-29 13:19:00.168000,guestUser
1280846,002,S,0,2013-10-29 13:19:00.168000,guestUser,2013-10-29 13:19:00.168000,guestUser
1290040,051,S,0,2014-08-19 13:24:08.761000,KWOODALL,2014-08-19 13:24:08.761000,KWOODALL
1285490,999,Q,0,2014-04-29 15:14:42.898000,SLSCHAAF,2014-04-29 15:14:42.898000,SLSCHAAF
1285498,999,Q,0,2014-04-29 15:49:23.352000,SLSCHAAF,2014-04-29 15:49:23.352000,SLSCHAAF
1280846,012,S,0,2013-10-29 13:19:00.168000,guestUser,2013-10-29 13:19:00.168000,guestUser
1280846,022,S,0,2013-10-29 13:19:00.169000,guestUser,2013-10-29 13:19:00.169000,guestUser
1280846,032,S,0,2013-10-29 13:19:00.169000,guestUser,2013-10-29 13:19:00.169000,guestUser
1280846,042,S,0,2013-10-29 13:19:00.169000,guestUser,2013-10-29 13:19:00.169000,guestUser
1280846,052,S,0,2013-10-29 13:19:00.170000,guestUser,2013-10-29 13:19:00.170000,guestUser
1280846,007,S,0,2013-10-29 13:19:00.170000,guestUser,2013-10-29 13:19:00.170000,guestUser
1280846,017,S,0,2013-10-29 13:19:00.170000,guestUser,2013-10-29 13:19:00.170000,guestUser
1280846,027,S,0,2013-10-29 13:19:00.170000,guestUser,2013-10-29 13:19:00.170000,guestUser
1280846,037,S,0,2013-10-29 13:19:00.171000,guestUser,2013-10-29 13:19:00.171000,guestUser
1280846,047,S,0,2013-10-29 13:19:00.171000,guestUser,2013-10-29 13:19:00.171000,guestUser
1280846,003,S,0,2013-10-29 13:19:00.171000,guestUser,2013-10-29 13:19:00.171000,guestUser
1280846,013,S,0,2013-10-29 13:19:00.172000,guestUser,2013-10-29 13:19:00.172000,guestUser
1280846,023,S,0,2013-10-29 13:19:00.172000,guestUser,2013-10-29 13:19:00.172000,guestUser
1280846,033,S,0,2013-10-29 13:19:00.172000,guestUser,2013-10-29 13:19:00.172000,guestUser
1280846,043,S,0,2013-10-29 13:19:00.173000,guestUser,2013-10-29 13:19:00.173000,guestUser
1280846,053,S,0,2013-10-29 13:19:00.173000,guestUser,2013-10-29 13:19:00.173000,guestUser
1280846,008,S,0,2013-10-29 13:19:00.173000,guestUser,2013-10-29 13:19:00.173000,guestUser
1280846,018,S,0,2013-10-29 13:19:00.173000,guestUser,2013-10-29 13:19:00.173000,guestUser
1280846,028,S,0,2013-10-29 13:19:00.174000,guestUser,2013-10-29 13:19:00.174000,guestUser
1280846,038,S,0,2013-10-29 13:19:00.174000,guestUser,2013-10-29 13:19:00.174000,guestUser
1280846,048,S,0,2013-10-29 13:19:00.174000,guestUser,2013-10-29 13:19:00.174000,guestUser
1280846,004,S,0,2013-10-29 13:19:00.175000,guestUser,2013-10-29 13:19:00.175000,guestUser
1280846,014,S,0,2013-10-29 13:19:00.175000,guestUser,2013-10-29 13:19:00.175000,guestUser
1280846,024,S,0,2013-10-29 13:19:00.175000,guestUser,2013-10-29 13:19:00.175000,guestUser
1280846,034,S,0,2013-10-29 13:19:00.176000,guestUser,2013-10-29 13:19:00.176000,guestUser
1280846,044,S,0,2013-10-29 13:19:00.176000,guestUser,2013-10-29 13:19:00.176000,guestUser
1280846,010,S,0,2013-10-29 13:19:00.176000,guestUser,2013-10-29 13:19:00.176000,guestUser
1280846,009,S,0,2013-10-29 13:19:00.177000,guestUser,2013-10-29 13:19:00.177000,guestUser
1280846,020,S,0,2013-10-29 13:19:00.177000,guestUser,2013-10-29 13:19:00.177000,guestUser
1280846,019,S,0,2013-10-29 13:19:00.177000,guestUser,2013-10-29 13:19:00.177000,guestUser
1280846,030,S,0,2013-10-29 13:19:00.177000,guestUser,2013-10-29 13:19:00.177000,guestUser
1280846,029,S,0,2013-10-29 13:19:00.178000,guestUser,2013-10-29 13:19:00.178000,guestUser
1280846,040,S,0,2013-10-29 13:19:00.178000,guestUser,2013-10-29 13:19:00.178000,guestUser
1280846,039,S,0,2013-10-29 13:19:00.178000,guestUser,2013-10-29 13:19:00.178000,guestUser
1280846,050,S,0,2013-10-29 13:19:00.179000,guestUser,2013-10-29 13:19:00.179000,guestUser
1280846,049,S,0,2013-10-29 13:19:00.179000,guestUser,2013-10-29 13:19:00.179000,guestUser
1280846,005,S,0,2013-10-29 13:19:00.179000,guestUser,2013-10-29 13:19:00.179000,guestUser
1280846,015,S,0,2013-10-29 13:19:00.180000,guestUser,2013-10-29 13:19:00.180000,guestUser
1280846,025,S,0,2013-10-29 13:19:00.180000,guestUser,2013-10-29 13:19:00.180000,guestUser
1280846,035,S,0,2013-10-29 13:19:00.180000,guestUser,2013-10-29 13:19:00.180000,guestUser
1280846,045,S,0,2013-10-29 13:19:00.180000,guestUser,2013-10-29 13:19:00.180000,guestUser
1280846,001,S,0,2013-10-29 13:19:00.181000,guestUser,2013-10-29 13:19:00.181000,guestUser
1280846,011,S,0,2013-10-29 13:19:00.181000,guestUser,2013-10-29 13:19:00.181000,guestUser
1280846,021,S,0,2013-10-29 13:19:00.181000,guestUser,2013-10-29 13:19:00.181000,guestUser
1280846,031,S,0,2013-10-29 13:19:00.182000,guestUser,2013-10-29 13:19:00.182000,guestUser
1276758,028,S,0,2013-04-10 10:52:40.319000,JMLAGRO,2013-04-10 10:52:40.319000,JMLAGRO
1282080,003,Q,0,2014-01-17 15:36:20.044000,KRBACKMAN,2014-01-17 15:36:20.044000,KRBACKMAN
1276758,033,S,0,2013-04-10 10:52:40.319000,JMLAGRO,2013-04-10 10:52:40.319000,JMLAGRO
1276758,022,S,0,2013-04-10 10:52:40.319000,JMLAGRO,2013-04-10 10:52:40.319000,JMLAGRO
