p_sys_id,p_ofc_hrs_sk,p_day_of_wk_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,p_ofc_close_tm_text,p_ofc_open_tm_text
1277153,11146,3,12,JMLAGRO,2013-11-07 10:17:27.003000,guestUser,2013-05-02 08:13:38.065000,12:00am,12:00am
1277153,11147,4,12,JMLAGRO,2013-11-07 10:17:27.002000,guestUser,2013-05-02 08:13:38.065000,12:00am,12:00am
1277153,11148,5,12,JMLAGRO,2013-11-07 10:17:27.002000,guestUser,2013-05-02 08:13:38.066000,12:00am,12:00am
1277153,11149,6,12,JMLAGRO,2013-11-07 10:17:27.004000,guestUser,2013-05-02 08:13:38.066000,12:00am,12:00am
1277153,11150,7,12,JMLAGRO,2013-11-07 10:17:27.003000,guestUser,2013-05-02 08:13:38.066000,12:00am,12:00am
1277140,11001,5,12,MMANYGUNS,2015-05-11 11:11:42.418000,guestUser,2013-05-01 14:31:47.414000,12:00am,12:00am
1277140,11002,6,12,MMANYGUNS,2015-05-11 11:11:42.418000,guestUser,2013-05-01 14:31:47.414000,12:00am,12:00am
1277140,11003,7,12,MMANYGUNS,2015-05-11 11:11:42.417000,guestUser,2013-05-01 14:31:47.414000,12:00am,12:00am
1278598,34882,4,10,JMLAGRO,2013-10-15 15:02:09.861000,guestUser,2013-07-17 15:37:50.728000,5:00pm,7:30am
1278598,34883,5,10,JMLAGRO,2013-10-15 15:02:09.860000,guestUser,2013-07-17 15:37:50.728000,5:00pm,8:00am
1278614,35360,1,29,ZOEASANDY,2014-04-21 15:17:33.683000,guestUser,2013-07-18 11:34:00.007000,5:00pm,6:00am
1278614,35361,2,29,ZOEASANDY,2014-04-21 15:17:33.683000,guestUser,2013-07-18 11:34:00.008000,5:00pm,6:00am
1278614,35362,3,29,ZOEASANDY,2014-04-21 15:17:33.683000,guestUser,2013-07-18 11:34:00.008000,5:00pm,6:00am
1277164,11172,1,11,JMLAGRO,2013-11-07 10:38:31.330000,guestUser,2013-05-02 09:00:43.422000,12:00am,12:00am
1277164,11173,2,11,JMLAGRO,2013-11-07 10:38:31.329000,guestUser,2013-05-02 09:00:43.422000,12:00am,12:00am
1277164,11174,3,11,JMLAGRO,2013-11-07 10:38:31.329000,guestUser,2013-05-02 09:00:43.422000,12:00am,12:00am
1277164,11175,4,11,JMLAGRO,2013-11-07 10:38:31.329000,guestUser,2013-05-02 09:00:43.422000,12:00am,12:00am
1277164,11176,5,11,JMLAGRO,2013-11-07 10:38:31.328000,guestUser,2013-05-02 09:00:43.425000,12:00am,12:00am
1277164,11177,6,11,JMLAGRO,2013-11-07 10:38:31.330000,guestUser,2013-05-02 09:00:43.425000,12:00am,12:00am
1277164,11178,7,11,JMLAGRO,2013-11-07 10:38:31.330000,guestUser,2013-05-02 09:00:43.425000,12:00am,12:00am
1278614,35363,4,29,ZOEASANDY,2014-04-21 15:17:33.683000,guestUser,2013-07-18 11:34:00.009000,5:00pm,6:00am
1277225,12119,1,11,JMLAGRO,2013-11-07 11:00:12.076000,guestUser,2013-05-03 11:14:09.727000,12:00am,12:00am
1277225,12120,2,11,JMLAGRO,2013-11-07 11:00:12.075000,guestUser,2013-05-03 11:14:09.727000,12:00am,12:00am
1277036,12033,1,14,JMLAGRO,2013-12-26 08:05:27.411000,guestUser,2013-05-02 17:16:20.683000,5:00pm,8:30am
1277036,12034,2,14,JMLAGRO,2013-12-26 08:05:27.410000,guestUser,2013-05-02 17:16:20.685000,5:00pm,8:30am
1277036,12035,3,14,JMLAGRO,2013-12-26 08:05:27.411000,guestUser,2013-05-02 17:16:20.685000,5:00pm,8:30am
1277036,12036,4,14,JMLAGRO,2013-12-26 08:05:27.411000,guestUser,2013-05-02 17:16:20.687000,5:00pm,8:30am
1277036,12037,5,14,JMLAGRO,2013-12-26 08:05:27.411000,guestUser,2013-05-02 17:16:20.687000,5:00pm,8:30am
1277210,12068,1,2,KWOODALL,2014-06-20 10:50:35.412000,guestUser,2013-05-03 10:06:53.781000,5:30pm,8:30am
1277210,12069,2,2,KWOODALL,2014-06-20 10:50:35.412000,guestUser,2013-05-03 10:06:53.781000,5:30pm,8:30am
1277210,12070,3,2,KWOODALL,2014-06-20 10:50:35.412000,guestUser,2013-05-03 10:06:53.781000,5:30pm,8:30am
1277210,12071,4,2,KWOODALL,2014-06-20 10:50:35.412000,guestUser,2013-05-03 10:06:53.781000,5:30pm,8:30am
1277210,12072,5,2,KWOODALL,2014-06-20 10:50:35.411000,guestUser,2013-05-03 10:06:53.782000,5:30pm,8:30am
1277210,12073,6,2,KWOODALL,2014-06-20 10:50:35.413000,guestUser,2013-05-03 10:06:53.782000,3:00pm,9:00am
1277225,12121,3,11,JMLAGRO,2013-11-07 11:00:12.075000,guestUser,2013-05-03 11:14:09.727000,12:00am,12:00am
1277225,12122,4,11,JMLAGRO,2013-11-07 11:00:12.074000,guestUser,2013-05-03 11:14:09.727000,12:00am,12:00am
1278614,35364,5,29,ZOEASANDY,2014-04-21 15:17:33.682000,guestUser,2013-07-18 11:34:00.009000,5:00pm,6:00am
1277225,12123,5,11,JMLAGRO,2013-11-07 11:00:12.076000,guestUser,2013-05-03 11:14:09.727000,12:00am,12:00am
1277225,12124,6,11,JMLAGRO,2013-11-07 11:00:12.076000,guestUser,2013-05-03 11:14:09.728000,12:00am,12:00am
1277225,12125,7,11,JMLAGRO,2013-11-07 11:00:12.075000,guestUser,2013-05-03 11:14:09.728000,12:00am,12:00am
1277077,9599,6,15,PJHEID,2014-02-24 10:18:25.333000,guestUser,2013-04-29 13:21:05.769000,12:00am,12:00am
1277077,9600,7,15,PJHEID,2014-02-24 10:18:25.333000,guestUser,2013-04-29 13:21:05.769000,12:00am,12:00am
1277212,12890,1,19,CAROLREEVES,2015-06-17 15:07:48.599000,guestUser,2013-05-06 10:38:25.326000,5:00pm,9:00am
1276977,6070,1,9,JMLAGRO,2015-05-20 07:31:01.869000,guestUser,2013-04-23 13:39:27.716000,5:00pm,8:00am
1276977,6071,2,9,JMLAGRO,2015-05-20 07:31:01.868000,guestUser,2013-04-23 13:39:27.717000,5:00pm,8:00am
1276977,6072,3,9,JMLAGRO,2015-05-20 07:31:01.870000,guestUser,2013-04-23 13:39:27.717000,5:00pm,8:00am
1276977,6073,4,9,JMLAGRO,2015-05-20 07:31:01.869000,guestUser,2013-04-23 13:39:27.717000,5:00pm,8:00am
1276977,6074,5,9,JMLAGRO,2015-05-20 07:31:01.869000,guestUser,2013-04-23 13:39:27.718000,4:00pm,8:00am
1278672,36051,1,15,USHASHA,2015-06-23 10:20:19.185000,guestUser,2013-07-23 09:28:37.217000,5:00pm,8:00am
1278672,36052,2,15,USHASHA,2015-06-23 10:20:19.184000,guestUser,2013-07-23 09:28:37.217000,5:00pm,8:00am
1277234,12215,1,5,SHERSAYLER,2014-04-09 17:37:36.504000,guestUser,2013-05-03 12:53:23.748000,4:00pm,8:30am
1277234,12216,2,5,SHERSAYLER,2014-04-09 17:37:36.505000,guestUser,2013-05-03 12:53:23.749000,4:00pm,8:30am
1277234,12217,4,5,SHERSAYLER,2014-04-09 17:37:36.504000,guestUser,2013-05-03 12:53:23.749000,4:00pm,8:30am
1277234,12218,5,5,SHERSAYLER,2014-04-09 17:37:36.504000,guestUser,2013-05-03 12:53:23.750000,4:00pm,8:30am
1277212,12891,2,19,CAROLREEVES,2015-06-17 15:07:48.598000,guestUser,2013-05-06 10:38:25.327000,5:00pm,9:00am
1277212,12892,3,19,CAROLREEVES,2015-06-17 15:07:48.598000,guestUser,2013-05-06 10:38:25.327000,5:00pm,9:00am
1277212,12893,4,19,CAROLREEVES,2015-06-17 15:07:48.598000,guestUser,2013-05-06 10:38:25.327000,5:00pm,9:00am
1277212,12894,5,19,CAROLREEVES,2015-06-17 15:07:48.599000,guestUser,2013-05-06 10:38:25.327000,5:00pm,9:00am
1277342,13457,1,12,JMLAGRO,2013-11-07 15:03:48.664000,guestUser,2013-05-07 13:41:43.669000,12:00am,12:00am
1277342,13458,2,12,JMLAGRO,2013-11-07 15:03:48.664000,guestUser,2013-05-07 13:41:43.669000,12:00am,12:00am
1277342,13459,3,12,JMLAGRO,2013-11-07 15:03:48.666000,guestUser,2013-05-07 13:41:43.669000,12:00am,12:00am
1277342,13460,4,12,JMLAGRO,2013-11-07 15:03:48.665000,guestUser,2013-05-07 13:41:43.670000,12:00am,12:00am
1277342,13461,5,12,JMLAGRO,2013-11-07 15:03:48.665000,guestUser,2013-05-07 13:41:43.670000,12:00am,12:00am
1277343,13484,1,14,JMLAGRO,2014-04-10 10:28:44.598000,guestUser,2013-05-07 14:01:27.203000,5:00pm,8:30am
1277343,13485,2,14,JMLAGRO,2014-04-10 10:28:44.597000,guestUser,2013-05-07 14:01:27.203000,5:00pm,8:00am
1277342,13462,6,12,JMLAGRO,2013-11-07 15:03:48.665000,guestUser,2013-05-07 13:41:43.670000,12:00am,12:00am
1277342,13463,7,12,JMLAGRO,2013-11-07 15:03:48.664000,guestUser,2013-05-07 13:41:43.670000,12:00am,12:00am
1277343,13486,3,14,JMLAGRO,2014-04-10 10:28:44.597000,guestUser,2013-05-07 14:01:27.204000,5:00pm,8:30am
1277343,13487,4,14,JMLAGRO,2014-04-10 10:28:44.598000,guestUser,2013-05-07 14:01:27.205000,6:00pm,8:30am
1277343,13488,5,14,JMLAGRO,2014-04-10 10:28:44.598000,guestUser,2013-05-07 14:01:27.205000,5:00pm,8:30am
1277431,14372,1,1,PJHEID,2013-12-07 09:08:00.017000,guestUser,2013-05-13 12:41:36.156000,5:30pm,9:00am
1277431,14373,2,1,PJHEID,2013-12-07 09:08:00.016000,guestUser,2013-05-13 12:41:36.156000,5:30pm,9:00am
1277431,14374,3,1,PJHEID,2013-12-07 09:08:00.015000,guestUser,2013-05-13 12:41:36.156000,5:30pm,9:00am
1277431,14375,4,1,PJHEID,2013-12-07 09:08:00.015000,guestUser,2013-05-13 12:41:36.156000,5:30pm,9:00am
1277307,14238,1,18,PJHEID,2014-04-03 22:28:24.424000,guestUser,2013-05-10 13:51:19.672000,10:00pm,7:00am
1277307,14239,2,18,PJHEID,2014-04-03 22:28:24.424000,guestUser,2013-05-10 13:51:19.672000,10:00pm,7:00am
1277307,14240,3,18,PJHEID,2014-04-03 22:28:24.425000,guestUser,2013-05-10 13:51:19.672000,10:00pm,7:00am
1277307,14241,4,18,PJHEID,2014-04-03 22:28:24.425000,guestUser,2013-05-10 13:51:19.673000,10:00pm,7:00am
1277307,14242,5,18,PJHEID,2014-04-03 22:28:24.424000,guestUser,2013-05-10 13:51:19.673000,10:00pm,7:00am
1277431,14376,5,1,PJHEID,2013-12-07 09:08:00.014000,guestUser,2013-05-13 12:41:36.159000,5:30pm,9:00am
1277426,14253,1,1,JMLAGRO,2013-09-19 08:42:37.148000,guestUser,2013-05-10 14:00:21.030000,4:30pm,8:00am
1277426,14254,2,1,JMLAGRO,2013-09-19 08:42:37.148000,guestUser,2013-05-10 14:00:21.031000,4:30pm,8:00am
1277426,14255,3,1,JMLAGRO,2013-09-19 08:42:37.148000,guestUser,2013-05-10 14:00:21.031000,4:30pm,8:00am
1277426,14256,4,1,JMLAGRO,2013-09-19 08:42:37.147000,guestUser,2013-05-10 14:00:21.033000,4:30pm,8:00am
1277426,14257,5,1,JMLAGRO,2013-09-19 08:42:37.148000,guestUser,2013-05-10 14:00:21.033000,4:30pm,8:00am
1277542,15102,1,6,PJHEID,2013-11-24 21:17:00.657000,guestUser,2013-05-15 11:21:33.325000,6:00pm,8:00am
1277542,15103,2,6,PJHEID,2013-11-24 21:17:00.657000,guestUser,2013-05-15 11:21:33.325000,6:00pm,8:00am
1277520,14700,1,10,ZOEASANDY,2014-04-30 11:39:42.263000,guestUser,2013-05-14 14:56:09.009000,8:00pm,8:00am
1277520,14701,2,10,ZOEASANDY,2014-04-30 11:39:42.263000,guestUser,2013-05-14 14:56:09.009000,8:00pm,8:00am
1277542,15104,3,6,PJHEID,2013-11-24 21:17:00.658000,guestUser,2013-05-15 11:21:33.326000,6:00pm,8:00am
1277431,14377,6,1,PJHEID,2013-12-07 09:08:00.013000,guestUser,2013-05-13 12:41:36.159000,12:00pm,9:00am
1277228,14654,1,6,JLWILKE,2014-05-14 12:55:27.824000,guestUser,2013-05-14 14:17:48.392000,5:00pm,8:00am
1276984,14418,1,17,JMLAGRO,2014-02-10 11:07:34.204000,guestUser,2013-05-13 14:53:18.093000,5:00pm,8:00am
1276984,14419,2,17,JMLAGRO,2014-02-10 11:07:34.203000,guestUser,2013-05-13 14:53:18.094000,5:00pm,8:00am
1276984,14420,3,17,JMLAGRO,2014-02-10 11:07:34.203000,guestUser,2013-05-13 14:53:18.094000,5:00pm,8:00am
1276984,14421,4,17,JMLAGRO,2014-02-10 11:07:34.203000,guestUser,2013-05-13 14:53:18.094000,5:00pm,8:00am
1276984,14422,5,17,JMLAGRO,2014-02-10 11:07:34.204000,guestUser,2013-05-13 14:53:18.094000,4:00pm,8:00am
1277228,14655,2,6,JLWILKE,2014-05-14 12:55:27.824000,guestUser,2013-05-14 14:17:48.393000,5:00pm,8:00am
1277228,14656,3,6,JLWILKE,2014-05-14 12:55:27.823000,guestUser,2013-05-14 14:17:48.393000,5:00pm,8:00am
1277228,14657,4,6,JLWILKE,2014-05-14 12:55:27.823000,guestUser,2013-05-14 14:17:48.394000,5:00pm,8:00am
1277228,14658,5,6,JLWILKE,2014-05-14 12:55:27.824000,guestUser,2013-05-14 14:17:48.394000,4:00pm,8:00am
1277542,15105,4,6,PJHEID,2013-11-24 21:17:00.658000,guestUser,2013-05-15 11:21:33.326000,6:00pm,8:00am
1277542,15106,5,6,PJHEID,2013-11-24 21:17:00.657000,guestUser,2013-05-15 11:21:33.327000,6:00pm,8:00am
1277600,15228,1,1,NMAIER,2013-12-04 11:17:56.747000,guestUser,2013-05-16 09:51:09.702000,6:00pm,7:30am
1277600,15229,2,1,NMAIER,2013-12-04 11:17:56.747000,guestUser,2013-05-16 09:51:09.702000,6:00pm,7:30am
1277600,15230,3,1,NMAIER,2013-12-04 11:17:56.748000,guestUser,2013-05-16 09:51:09.702000,6:00pm,7:30am
1277600,15231,4,1,NMAIER,2013-12-04 11:17:56.747000,guestUser,2013-05-16 09:51:09.703000,6:00pm,7:30am
1277600,15232,5,1,NMAIER,2013-12-04 11:17:56.747000,guestUser,2013-05-16 09:51:09.703000,6:00pm,7:30am
1278672,36053,3,15,USHASHA,2015-06-23 10:20:19.184000,guestUser,2013-07-23 09:28:37.217000,5:00pm,8:00am
1278672,36054,4,15,USHASHA,2015-06-23 10:20:19.184000,guestUser,2013-07-23 09:28:37.218000,5:00pm,8:00am
1278672,36055,5,15,USHASHA,2015-06-23 10:20:19.184000,guestUser,2013-07-23 09:28:37.218000,5:00pm,8:00am
1278649,36092,1,17,MMANYGUNS,2015-03-30 16:41:23.172000,guestUser,2013-07-23 09:48:15.675000,5:00pm,8:00am
1278649,36093,2,17,MMANYGUNS,2015-03-30 16:41:23.172000,guestUser,2013-07-23 09:48:15.675000,5:00pm,8:00am
1277114,15262,1,17,JMLAGRO,2013-11-04 07:41:16.269000,guestUser,2013-05-16 11:26:20.915000,6:00pm,8:00am
1277114,15263,2,17,JMLAGRO,2013-11-04 07:41:16.269000,guestUser,2013-05-16 11:26:20.915000,6:00pm,8:00am
1277114,15264,3,17,JMLAGRO,2013-11-04 07:41:16.269000,guestUser,2013-05-16 11:26:20.916000,6:00pm,8:00am
1277114,15265,4,17,JMLAGRO,2013-11-04 07:41:16.268000,guestUser,2013-05-16 11:26:20.916000,6:00pm,8:00am
1277114,15266,5,17,JMLAGRO,2013-11-04 07:41:16.268000,guestUser,2013-05-16 11:26:20.917000,12:00pm,8:00am
1277574,15436,1,8,JMLAGRO,2014-02-06 07:50:15.809000,guestUser,2013-05-17 11:53:51.718000,4:30pm,8:30am
1277574,15437,2,8,JMLAGRO,2014-02-06 07:50:15.808000,guestUser,2013-05-17 11:53:51.718000,4:30pm,8:30am
1277574,15438,3,8,JMLAGRO,2014-02-06 07:50:15.808000,guestUser,2013-05-17 11:53:51.718000,4:30pm,8:30am
1277574,15439,4,8,JMLAGRO,2014-02-06 07:50:15.811000,guestUser,2013-05-17 11:53:51.718000,4:30pm,8:30am
1278649,36094,3,17,MMANYGUNS,2015-03-30 16:41:23.173000,guestUser,2013-07-23 09:48:15.676000,5:00pm,8:00am
1278649,36095,4,17,MMANYGUNS,2015-03-30 16:41:23.173000,guestUser,2013-07-23 09:48:15.676000,5:00pm,8:00am
1278649,36096,5,17,MMANYGUNS,2015-03-30 16:41:23.173000,guestUser,2013-07-23 09:48:15.676000,5:00pm,8:00am
1278649,36097,6,17,MMANYGUNS,2015-03-30 16:41:23.172000,guestUser,2013-07-23 09:48:15.677000,12:00pm,10:00am
1277725,17597,1,10,JMLAGRO,2014-01-13 08:12:07.712000,guestUser,2013-05-22 13:09:09.690000,6:00pm,8:00am
1277725,17598,2,10,JMLAGRO,2014-01-13 08:12:07.711000,guestUser,2013-05-22 13:09:09.690000,6:00pm,8:00am
1277725,17599,3,10,JMLAGRO,2014-01-13 08:12:07.710000,guestUser,2013-05-22 13:09:09.691000,6:00pm,8:00am
1277725,17600,4,10,JMLAGRO,2014-01-13 08:12:07.709000,guestUser,2013-05-22 13:09:09.691000,6:00pm,8:00am
1277725,17601,5,10,JMLAGRO,2014-01-13 08:12:07.712000,guestUser,2013-05-22 13:09:09.691000,1:00pm,8:00am
1277540,14883,1,6,PJHEID,2013-11-30 19:51:13.521000,guestUser,2013-05-14 16:39:30.976000,5:30pm,7:30am
1277540,14884,2,6,PJHEID,2013-11-30 19:51:13.523000,guestUser,2013-05-14 16:39:30.976000,5:30pm,7:30am
1277540,14885,3,6,PJHEID,2013-11-30 19:51:13.522000,guestUser,2013-05-14 16:39:30.977000,5:30pm,7:30am
1277540,14886,4,6,PJHEID,2013-11-30 19:51:13.522000,guestUser,2013-05-14 16:39:30.977000,5:30pm,7:30am
1277540,14887,5,6,PJHEID,2013-11-30 19:51:13.522000,guestUser,2013-05-14 16:39:30.978000,5:30pm,7:30am
1277539,14948,1,16,ZOEASANDY,2014-04-23 17:11:53.619000,guestUser,2013-05-14 17:27:46.393000,5:00pm,8:30am
1277539,14949,2,16,ZOEASANDY,2014-04-23 17:11:53.621000,guestUser,2013-05-14 17:27:46.393000,5:00pm,8:30am
1277539,14950,3,16,ZOEASANDY,2014-04-23 17:11:53.620000,guestUser,2013-05-14 17:27:46.393000,5:00pm,8:30am
1277539,14951,4,16,ZOEASANDY,2014-04-23 17:11:53.620000,guestUser,2013-05-14 17:27:46.393000,5:00pm,8:30am
1277539,14952,5,16,ZOEASANDY,2014-04-23 17:11:53.620000,guestUser,2013-05-14 17:27:46.394000,5:00pm,8:30am
1280741,64751,1,12,JMLAGRO,2013-10-24 08:22:16.540000,guestUser,2013-10-24 07:54:26.237000,5:00pm,7:00am
1278202,45752,1,3,KARCHARVAT,2014-06-04 22:33:01.999000,guestUser,2013-08-13 12:04:42.410000,4:30pm,8:00am
1278202,45753,2,3,KARCHARVAT,2014-06-04 22:33:01.999000,guestUser,2013-08-13 12:04:42.411000,4:30pm,8:00am
1277619,15296,1,12,JMLAGRO,2014-01-10 11:19:46.359000,guestUser,2013-05-16 14:13:06.043000,6:00pm,8:00am
1277619,15297,2,12,JMLAGRO,2014-01-10 11:19:46.358000,guestUser,2013-05-16 14:13:06.043000,6:00pm,8:00am
1277619,15298,3,12,JMLAGRO,2014-01-10 11:19:46.358000,guestUser,2013-05-16 14:13:06.044000,6:00pm,8:00am
1277619,15299,4,12,JMLAGRO,2014-01-10 11:19:46.358000,guestUser,2013-05-16 14:13:06.044000,6:00pm,8:00am
1277619,15300,5,12,JMLAGRO,2014-01-10 11:19:46.357000,guestUser,2013-05-16 14:13:06.044000,1:00pm,8:00am
1277628,18169,1,8,JMLAGRO,2014-01-16 14:04:31.356000,guestUser,2013-05-23 10:43:33.446000,6:00pm,8:00am
1277068,15421,1,8,PJHEID,2013-10-23 10:35:13.510000,guestUser,2013-05-17 11:44:55.904000,5:00pm,8:00am
1277068,15422,2,8,PJHEID,2013-10-23 10:35:13.510000,guestUser,2013-05-17 11:44:55.905000,5:00pm,8:00am
1277068,15423,3,8,PJHEID,2013-10-23 10:35:13.511000,guestUser,2013-05-17 11:44:55.905000,5:00pm,8:00am
1277068,15424,4,8,PJHEID,2013-10-23 10:35:13.511000,guestUser,2013-05-17 11:44:55.905000,5:00pm,8:00am
1277068,15425,5,8,PJHEID,2013-10-23 10:35:13.511000,guestUser,2013-05-17 11:44:55.905000,5:00pm,8:00am
1277574,15440,5,8,JMLAGRO,2014-02-06 07:50:15.810000,guestUser,2013-05-17 11:53:51.718000,4:30pm,8:30am
1278202,45754,3,3,KARCHARVAT,2014-06-04 22:33:01.998000,guestUser,2013-08-13 12:04:42.411000,4:30pm,8:00am
1278202,45755,4,3,KARCHARVAT,2014-06-04 22:33:02.000000,guestUser,2013-08-13 12:04:42.412000,4:30pm,8:00am
1278202,45756,5,3,KARCHARVAT,2014-06-04 22:33:01.999000,guestUser,2013-08-13 12:04:42.412000,4:30pm,8:00am
1277074,35285,1,9,JMLAGRO,2013-10-30 15:58:44.171000,guestUser,2013-07-18 11:01:09.303000,5:00pm,8:00am
1277074,35286,2,9,JMLAGRO,2013-10-30 15:58:44.170000,guestUser,2013-07-18 11:01:09.303000,5:00pm,8:00am
1277074,35287,3,9,JMLAGRO,2013-10-30 15:58:44.170000,guestUser,2013-07-18 11:01:09.303000,5:00pm,8:00am
1277074,35288,4,9,JMLAGRO,2013-10-30 15:58:44.169000,guestUser,2013-07-18 11:01:09.304000,5:00pm,8:00am
1278235,45832,1,5,KARCHARVAT,2014-06-04 19:38:34.365000,guestUser,2013-08-13 12:23:00.105000,4:30pm,8:00am
1278235,45833,2,5,KARCHARVAT,2014-06-04 19:38:34.365000,guestUser,2013-08-13 12:23:00.105000,4:30pm,8:00am
1278235,45834,3,5,KARCHARVAT,2014-06-04 19:38:34.365000,guestUser,2013-08-13 12:23:00.106000,4:30pm,8:00am
1277628,18170,2,8,JMLAGRO,2014-01-16 14:04:31.355000,guestUser,2013-05-23 10:43:33.446000,7:00pm,8:00am
1277628,18171,3,8,JMLAGRO,2014-01-16 14:04:31.355000,guestUser,2013-05-23 10:43:33.447000,6:00pm,8:00am
1277628,18172,4,8,JMLAGRO,2014-01-16 14:04:31.354000,guestUser,2013-05-23 10:43:33.447000,6:00pm,8:00am
1277628,18173,5,8,JMLAGRO,2014-01-16 14:04:31.356000,guestUser,2013-05-23 10:43:33.447000,6:00pm,8:00am
1278235,45835,4,5,KARCHARVAT,2014-06-04 19:38:34.364000,guestUser,2013-08-13 12:23:00.106000,4:30pm,8:00am
1277074,35289,5,9,JMLAGRO,2013-10-30 15:58:44.171000,guestUser,2013-07-18 11:01:09.304000,5:00pm,8:00am
1278235,45836,5,5,KARCHARVAT,2014-06-04 19:38:34.364000,guestUser,2013-08-13 12:23:00.106000,4:30pm,8:00am
1277976,34806,1,14,MMANYGUNS,2015-04-09 14:40:24.609000,guestUser,2013-07-17 13:51:30.568000,7:00pm,10:00am
1278628,35463,4,11,JMLAGRO,2013-10-15 15:14:54.138000,guestUser,2013-07-18 15:45:47.669000,5:00pm,8:00am
1278628,35464,5,11,JMLAGRO,2013-10-15 15:14:54.138000,guestUser,2013-07-18 15:45:47.669000,5:00pm,8:00am
1277043,35051,1,9,JMLAGRO,2013-10-21 15:16:50.801000,guestUser,2013-07-18 09:19:49.333000,5:00pm,8:00am
1277043,35052,2,9,JMLAGRO,2013-10-21 15:16:50.802000,guestUser,2013-07-18 09:19:49.333000,5:00pm,8:00am
1277976,34807,2,14,MMANYGUNS,2015-04-09 14:40:24.609000,guestUser,2013-07-17 13:51:30.569000,7:00pm,10:00am
1277976,34808,3,14,MMANYGUNS,2015-04-09 14:40:24.609000,guestUser,2013-07-17 13:51:30.569000,7:00pm,1:00am
1277976,34809,4,14,MMANYGUNS,2015-04-09 14:40:24.608000,guestUser,2013-07-17 13:51:30.569000,7:00pm,10:00am
1277976,34810,5,14,MMANYGUNS,2015-04-09 14:40:24.610000,guestUser,2013-07-17 13:51:30.569000,7:00pm,10:00am
1277976,34811,6,14,MMANYGUNS,2015-04-09 14:40:24.610000,guestUser,2013-07-17 13:51:30.570000,6:00pm,9:30am
1277043,35053,3,9,JMLAGRO,2013-10-21 15:16:50.802000,guestUser,2013-07-18 09:19:49.333000,5:00pm,7:00am
1277043,35054,4,9,JMLAGRO,2013-10-21 15:16:50.802000,guestUser,2013-07-18 09:19:49.333000,5:00pm,8:00am
1280741,64752,2,12,JMLAGRO,2013-10-24 08:22:16.542000,guestUser,2013-10-24 07:54:26.237000,5:00pm,7:00am
1280741,64753,3,12,JMLAGRO,2013-10-24 08:22:16.542000,guestUser,2013-10-24 07:54:26.238000,5:00pm,7:00am
1280741,64754,4,12,JMLAGRO,2013-10-24 08:22:16.541000,guestUser,2013-10-24 07:54:26.238000,5:00pm,7:00am
1280741,64755,5,12,JMLAGRO,2013-10-24 08:22:16.541000,guestUser,2013-10-24 07:54:26.238000,5:00pm,7:00am
1277043,35055,5,9,JMLAGRO,2013-10-21 15:16:50.802000,guestUser,2013-07-18 09:19:49.334000,5:00pm,8:00am
1276777,2235,1,8,PJHEID,2013-11-12 14:30:56.753000,guestUser,2013-04-09 15:03:59.721000,5:00pm,8:00am
1276777,2236,2,8,PJHEID,2013-11-12 14:30:56.753000,guestUser,2013-04-09 15:03:59.724000,5:00pm,8:00am
1276777,2237,3,8,PJHEID,2013-11-12 14:30:56.753000,guestUser,2013-04-09 15:03:59.724000,5:00pm,8:00am
1276777,2238,4,8,PJHEID,2013-11-12 14:30:56.752000,guestUser,2013-04-09 15:03:59.724000,5:00pm,8:00am
1276777,2239,5,8,PJHEID,2013-11-12 14:30:56.753000,guestUser,2013-04-09 15:03:59.725000,5:00pm,8:00am
1276770,3314,1,5,PJHEID,2013-11-12 13:46:09.379000,guestUser,2013-04-12 13:51:43.172000,5:00pm,7:00am
1276770,3315,2,5,PJHEID,2013-11-12 13:46:09.379000,guestUser,2013-04-12 13:51:43.172000,5:00pm,7:00am
1276770,3316,3,5,PJHEID,2013-11-12 13:46:09.379000,guestUser,2013-04-12 13:51:43.173000,5:00pm,7:00am
1276813,3100,1,20,JMLAGRO,2014-10-24 10:18:47.365000,guestUser,2013-04-11 15:40:03.720000,5:30pm,7:30pm
1276813,3101,2,20,JMLAGRO,2014-10-24 10:18:47.365000,guestUser,2013-04-11 15:40:03.721000,5:30pm,7:30am
1276779,2280,1,11,PJHEID,2013-11-12 15:38:48.648000,guestUser,2013-04-09 15:49:47.972000,5:00pm,8:00am
1276779,2281,2,11,PJHEID,2013-11-12 15:38:48.647000,guestUser,2013-04-09 15:49:47.972000,5:00pm,8:00am
1276779,2282,3,11,PJHEID,2013-11-12 15:38:48.647000,guestUser,2013-04-09 15:49:47.972000,5:00pm,8:00am
1276864,4302,1,11,PJHEID,2014-01-12 14:56:46.199000,guestUser,2013-04-17 16:18:45.075000,9:00pm,9:00am
1276864,4303,2,11,PJHEID,2014-01-12 14:56:46.198000,guestUser,2013-04-17 16:18:45.076000,5:00pm,9:00am
1276864,4304,3,11,PJHEID,2014-01-12 14:56:46.198000,guestUser,2013-04-17 16:18:45.076000,5:00pm,9:00am
1276864,4305,4,11,PJHEID,2014-01-12 14:56:46.198000,guestUser,2013-04-17 16:18:45.076000,5:00pm,9:00am
1276779,2283,4,11,PJHEID,2013-11-12 15:38:48.648000,guestUser,2013-04-09 15:49:47.973000,5:00pm,8:00am
