p_sys_id,p_num_bed_sk,p_bed_ty_cd,p_num_bed_beg_dt,p_num_bed_end_dt,p_bed_num,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1278920,31348,IC,1984-03-01,1999-12-31,8,10,guestUser,2014-06-26 13:34:15.547000,guestUser,2013-07-26 14:03:22.649000
1278924,31349,IC,1984-04-01,1999-12-31,7,19,guestUser,2013-07-26 15:00:27.387000,guestUser,2013-07-26 14:33:39.247000
1278941,31356,MS,2012-07-01,1999-12-31,6,44,guestUser,2013-07-26 17:19:03.142000,guestUser,2013-07-26 16:35:54.823000
1278941,31357,MS,2013-01-31,1999-12-31,6,39,guestUser,2013-07-26 17:19:03.141000,guestUser,2013-07-26 16:42:55.219000
1278957,31358,IC,1982-11-19,1999-12-31,74,15,guestUser,2014-05-14 11:03:43.044000,guestUser,2013-07-29 11:27:15.702000
1279033,31405,IC,2013-07-01,2014-06-30,7,22,guestUser,2014-05-14 09:08:28.717000,guestUser,2013-07-31 10:02:19.184000
1279155,31414,SN,1959-01-01,1999-12-31,84,14,guestUser,2014-07-14 11:35:30.493000,guestUser,2013-08-05 16:48:12.790000
1279085,31415,XX,2013-01-01,2013-12-31,230,30,guestUser,2014-05-29 15:58:24.655000,guestUser,2013-08-06 08:31:48.131000
1279232,31417,AC,2013-01-01,2013-12-31,20,10,GUESTUSER,2014-08-13 15:26:04.157000,guestUser,2013-08-07 11:21:19.481000
1279269,31423,RE,1991-09-11,1999-12-31,40,17,guestUser,2014-04-11 14:23:45.913000,guestUser,2013-08-08 12:57:51.023000
1279403,31426,AC,2013-07-01,2014-06-30,25,53,guestUser,2014-05-30 12:57:19.849000,guestUser,2013-08-09 15:38:08.289000
1279403,31427,SW,2013-07-01,2014-06-30,15,53,guestUser,2014-05-30 12:57:19.849000,guestUser,2013-08-09 15:38:08.290000
1280180,31498,AC,2001-03-01,2014-07-31,282,7,GUESTUSER,2014-10-01 15:07:44.017000,guestUser,2013-09-04 11:32:06.454000
1280413,31503,BC,1997-06-01,2013-10-02,8,22,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:25.404200,guestUser,2013-09-17 10:34:28.571000
1280546,31518,PR,1950-01-02,1999-12-31,54,35,guestUser,2014-04-18 17:47:00.789000,guestUser,2013-10-15 12:11:31.757000
1000074,31520,AC,2013-10-01,2014-06-30,48,1,SHERSAYLER,2014-03-30 15:37:25.755000,JMLAGRO,2013-10-16 12:00:21.789000
1280717,31521,NF,2013-01-01,2013-12-31,42,8,GUESTUSER,2014-10-03 08:53:47.600000,guestUser,2013-10-17 10:05:29.974000
1280719,31522,NF,2013-01-01,2013-12-31,42,20,guestUser,2014-04-17 12:10:13.990000,guestUser,2013-10-17 10:45:38.912000
1153800,31531,XX,2013-10-01,1999-12-31,14,3,JMLAGRO,2015-08-04 11:13:13.231000,JMLAGRO,2013-10-22 11:29:29.333000
1171424,31532,SN,2013-10-01,1999-12-31,63,3,JMLAGRO,2015-02-24 07:02:20.458000,PJHEID,2013-10-23 13:12:47.456000
1281265,31559,SN,2002-04-01,1999-01-01,32,23,guestUser,2014-04-28 17:04:57.853000,guestUser,2013-11-26 13:59:13.398000
1277078,31576,SN,2013-01-01,2013-12-21,142,4,guestUser,2013-12-05 20:34:31.945000,guestUser,2013-12-05 20:29:07.983000
1154026,31578,AC,2013-10-01,2013-12-31,269,1,SHERSAYLER,2014-03-30 15:41:36.992000,JMLAGRO,2013-12-06 08:40:19.974000
1281400,31579,AC,1971-01-01,1999-12-31,284,3,guestUser,2014-06-17 11:32:20.432000,guestUser,2013-12-06 16:01:39.222000
1281417,31580,AC,1966-07-01,1999-07-01,612,3,GUESTUSER,2014-10-03 15:03:47.072000,guestUser,2013-12-09 12:23:04.633000
1281417,31581,SW,1966-07-01,1999-07-01,14,3,GUESTUSER,2014-10-03 15:03:47.071000,guestUser,2013-12-09 12:23:04.633000
1171415,31607,SN,2013-10-01,1999-12-31,60,2,SHERSAYLER,2014-04-02 14:28:45.145000,JMLAGRO,2013-12-26 15:12:26.864000
1281117,31613,SN,2001-01-01,1999-12-31,168,19,guestUser,2014-06-04 13:38:51.437000,guestUser,2014-01-05 11:54:12.118000
1153780,31686,XX,2013-10-01,1999-12-31,25,4,JMLAGRO,2015-08-04 11:18:04.399000,PJHEID,2014-03-05 16:51:28.664000
1277638,31269,SN,1998-05-20,2013-12-31,140,34,guestUser,2014-04-29 15:39:50.334000,guestUser,2013-05-20 16:48:31.543000
1277638,31270,DC,1998-05-20,2013-12-31,140,34,guestUser,2014-04-29 15:39:50.333000,guestUser,2013-05-20 16:48:31.543000
1277880,31284,AC,2013-01-01,2013-12-31,20,11,guestUser,2013-05-31 09:50:46.746000,guestUser,2013-05-29 14:23:07.637000
1278218,31317,AL,1993-10-01,1999-12-31,49,8,guestUser,2014-05-20 13:51:09.963000,guestUser,2013-06-26 14:48:25.933000
1278278,31500,XX,1956-08-01,1999-12-31,19,17,guestUser,2014-06-06 12:44:07.463000,guestUser,2013-09-09 12:28:01.356000
1277231,31542,AC,2013-07-01,2014-06-30,35,7,guestUser,2013-11-07 13:15:47.103000,guestUser,2013-11-07 13:08:46.429000
1154672,31545,AC,2013-10-01,2014-06-30,35,1,CR1906_SUP_PROV_DT_FIX,2015-09-14 15:38:45.000000,JMLAGRO,2013-11-07 13:50:12.217000
1277341,31546,AC,2013-01-01,2013-12-31,25,8,guestUser,2013-11-07 14:51:53.032000,guestUser,2013-11-07 14:45:26.242000
1281342,31566,AC,1966-07-01,1999-12-31,175,5,guestUser,2014-07-31 14:22:44.015000,guestUser,2013-12-03 12:20:45.139000
1281444,31586,SW,2001-11-01,1999-12-31,5,16,guestUser,2014-04-10 22:05:40.154000,guestUser,2013-12-11 13:30:56.085000
1281426,31587,SN,1985-03-07,1999-12-31,44,21,guestUser,2014-04-11 10:23:43.394000,guestUser,2013-12-11 13:40:42.974000
1153782,31593,AC,2013-10-01,2013-08-31,16,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:25.404200,JMLAGRO,2013-12-16 14:44:28.956000
1281608,31606,AC,2013-09-14,2018-04-06,233,17,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,guestUser,2013-12-26 11:16:20.355000
1281667,31611,AC,2009-07-30,1999-12-31,151,14,guestUser,2014-03-13 15:05:13.625000,guestUser,2014-01-02 15:30:59.225000
1281809,31621,SN,2014-01-01,2014-12-31,32,19,guestUser,2014-04-16 16:53:08.744000,guestUser,2014-01-10 09:35:40.955000
1281809,31622,BC,2014-01-01,2014-12-31,25,19,guestUser,2014-04-16 16:53:08.745000,guestUser,2014-01-10 09:35:40.956000
1281810,31623,SN,2014-01-01,2014-12-31,48,22,guestUser,2014-04-16 18:02:22.560000,guestUser,2014-01-10 10:14:59.041000
1282434,31652,AC,2012-07-03,1999-12-31,191,26,guestUser,2014-07-30 11:16:41.459000,guestUser,2014-01-29 18:09:51.039000
1154805,31659,XX,2013-10-01,1999-12-31,14,1,JMLAGRO,2015-08-04 09:06:42.929000,PJHEID,2014-02-02 17:15:53.565000
1000003,31662,XX,2013-10-01,2015-07-16,97,1,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:01.368772,JMLAGRO,2014-02-05 09:58:41.472000
1153928,31663,AC,2013-10-01,2019-02-06,267,1,B-Term-Prov-Trigger_2391613.00,2019-02-12 18:00:52.369662,JMLAGRO,2014-02-06 10:21:05.337000
1282615,31671,AC,2013-05-08,2014-11-01,198,19,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:32.869869,guestUser,2014-02-11 12:07:35.356000
1171469,31682,SN,2013-10-01,2014-04-30,44,0,ZOEASANDY,2014-03-04 12:09:07.674000,ZOEASANDY,2014-03-04 12:09:07.674000
1277863,31293,XX,2011-07-01,1999-12-31,48,24,guestUser,2014-04-25 12:58:24.780000,guestUser,2013-05-30 13:11:43.905000
1278110,31301,TC,2013-01-01,2015-10-04,6,64,CR1906_SET_ENDDT_4OCT15,2014-09-25 14:58:08.279000,guestUser,2013-06-18 13:53:06.377000
1278245,31319,SN,2013-07-01,1999-12-31,37,29,CR1906_SUP_PROV_DT,2015-08-13 13:00:54.360000,guestUser,2013-06-28 09:14:29.396000
1278245,31320,PR,2013-07-01,1999-12-31,16,29,CR1906_SUP_PROV_DT,2015-08-13 13:00:54.360000,guestUser,2013-06-28 09:14:29.396000
1278428,31327,IC,1984-01-26,1999-12-31,6,10,KARINARUIZ,2014-10-10 13:15:59.234000,guestUser,2013-07-09 15:44:18.165000
1278505,31331,AC,2011-01-01,2013-12-31,221,3,guestUser,2014-04-21 11:04:07.396000,guestUser,2013-07-11 17:23:42.527000
1278566,31334,BC,2013-10-01,1999-12-31,25,3,guestUser,2014-02-17 20:03:03.658000,guestUser,2013-07-16 11:11:25.460000
1278597,31337,XX,1953-01-01,2030-12-31,108,37,GUESTUSER,2014-08-22 19:11:43.720000,guestUser,2013-07-17 15:28:49.331000
1278646,31340,AC,2010-07-26,1999-12-31,25,29,GUESTUSER,2014-10-23 12:13:53.071000,guestUser,2013-07-22 10:40:28.228000
1278695,31342,SN,2013-05-01,2014-04-30,44,36,guestUser,2014-03-04 12:06:40.410000,guestUser,2013-07-23 11:55:02.704000
1278615,31343,AC,1990-07-31,1999-12-31,25,23,guestUser,2014-04-07 13:49:01.980000,guestUser,2013-07-24 10:08:39.448000
1278792,31345,XX,1998-07-01,1999-12-31,20,15,guestUser,2013-07-24 15:51:18.881000,guestUser,2013-07-24 14:04:39.544000
1278897,31347,XX,1998-07-01,1999-12-31,20,11,GUESTUSER,2014-09-30 12:07:54.619000,guestUser,2013-07-26 10:49:26.340000
1278934,31353,MS,2007-04-01,1999-12-31,9,25,guestUser,2013-07-26 16:35:28.682000,guestUser,2013-07-26 16:06:31.976000
1279023,31401,IC,2013-07-01,2014-06-30,7,16,guestUser,2014-05-14 09:06:42.118000,guestUser,2013-07-30 14:59:58.009000
1279039,31407,IC,2013-07-01,2014-06-30,4,11,guestUser,2014-05-14 09:30:45.973000,guestUser,2013-07-31 10:24:27.944000
1279021,31408,IC,2013-07-01,2014-06-30,7,11,guestUser,2014-05-14 09:00:23.446000,guestUser,2013-07-31 10:30:53.326000
1279101,31413,SN,2007-07-24,1999-12-31,114,30,guestUser,2014-05-19 15:09:51.951000,guestUser,2013-08-01 13:58:47.822000
1279277,31422,IC,1984-01-26,1999-12-31,5,15,guestUser,2014-05-14 13:18:18.398000,guestUser,2013-08-08 10:56:57.146000
1279768,31428,IC,2013-07-01,2014-06-30,5,11,KARINARUIZ,2014-10-10 13:38:48.758000,guestUser,2013-08-13 16:56:31.483000
1279498,31429,AC,2013-06-27,2018-11-26,60,12,B-Term-Prov-Trigger_2288043.00,2018-12-07 18:03:34.391767,guestUser,2013-08-14 11:10:42.899000
1279582,31434,SN,2009-02-24,1999-12-31,72,28,guestUser,2014-05-30 12:05:08.642000,guestUser,2013-08-19 09:22:08.645000
1279589,31437,BC,1994-12-15,1999-12-31,20,38,guestUser,2014-06-26 13:54:14.315000,guestUser,2013-08-19 10:33:05.117000
1279727,31446,AC,2013-01-01,2013-12-31,546,9,GUESTUSER,2014-09-11 10:24:14.183000,guestUser,2013-08-23 10:38:50.695000
1279753,31447,AC,2013-01-01,2013-12-31,43,8,GUESTUSER,2014-09-11 10:33:04.037000,guestUser,2013-08-23 14:03:20.216000
1279826,31449,SN,2012-07-03,1999-12-31,64,35,guestUser,2014-06-27 09:08:09.584000,guestUser,2013-08-26 14:08:33.179000
1279875,31453,NF,2009-04-06,1999-12-31,48,20,guestUser,2013-12-16 14:05:24.687000,guestUser,2013-08-27 13:50:49.101000
1279544,31504,MC,1984-07-01,1999-12-31,60,38,guestUser,2014-07-29 11:20:27.053000,guestUser,2013-09-17 13:23:21.258000
1280787,31538,BC,2013-01-01,2013-12-31,7,31,guestUser,2014-02-01 16:38:44.034000,guestUser,2013-11-06 15:55:26.095000
1154779,31543,AC,2013-10-01,2014-06-30,35,1,SHERSAYLER,2014-03-30 15:39:23.818000,JMLAGRO,2013-11-07 13:17:43.681000
1281524,31596,XX,1995-10-23,2013-04-01,16,27,guestUser,2014-07-08 07:23:39.449000,guestUser,2013-12-17 14:37:13.683000
1281524,31597,XX,2013-04-01,2013-12-17,12,27,guestUser,2014-07-08 07:23:39.450000,guestUser,2013-12-17 14:37:13.683000
1281633,31608,AC,1998-01-01,2013-12-31,341,2,guestUser,2014-02-20 11:26:29.736000,guestUser,2013-12-30 12:15:47.192000
1281697,31614,AC,2013-06-26,2019-02-06,437,28,B-Term-Prov-Trigger_2411762.00,2019-02-25 18:00:55.950041,guestUser,2014-01-07 07:54:06.334000
1281697,31615,PS,2013-06-26,2019-02-06,101,28,B-Term-Prov-Trigger_2411762.00,2019-02-25 18:00:55.950041,guestUser,2014-01-07 07:54:06.334000
1153798,31646,AC,2013-10-01,2013-12-31,12,5,THENDERSON,2015-08-17 13:44:27.925000,CKRAFT,2014-01-24 07:35:25.222000
1280563,31650,AC,1966-01-01,1999-12-31,99,21,guestUser,2014-05-29 11:03:10.910000,guestUser,2014-01-28 14:40:31.748000
1282435,31653,PS,2012-07-03,1999-12-31,20,25,guestUser,2014-07-08 13:30:43.079000,guestUser,2014-01-29 19:03:07.325000
1171429,31656,NF,2013-10-01,2019-01-30,195,1,B-Term-Prov-Trigger_2391613.00,2019-02-12 18:00:52.369662,ZOEASANDY,2014-01-30 11:42:01.122000
1171409,31661,DC,2013-10-01,1999-12-31,55,2,THENDERSON,2015-08-14 14:39:57.086000,PJHEID,2014-02-04 16:24:12.784000
1283323,31706,SN,1989-07-20,1999-12-31,47,18,guestUser,2014-03-14 12:16:03.069000,guestUser,2014-03-12 23:10:42.645000
1153753,31707,BC,2013-10-01,2014-12-31,14,2,JMLAGRO,2015-08-04 11:19:17.540000,JOYSPEZIALE,2014-03-13 13:29:10.526000
1154720,31708,AC,2013-10-01,2015-02-01,151,2,B-Term-Prov-Trigger_2371571.00,2019-01-30 18:03:13.858234,PJHEID,2014-03-13 15:05:54.722000
1171573,31709,SN,2013-10-01,2015-12-31,47,1,B-Term-Prov-Trigger_1184890.00,2016-11-04 18:01:42.089159,JMLAGRO,2014-03-14 12:18:12.481000
1280256,31716,BC,2013-10-01,1999-12-31,43,65,guestUser,2014-04-11 14:10:44.695000,guestUser,2014-03-16 16:46:01.567000
1283406,31717,AC,2046-03-01,1999-03-01,264,20,guestUser,2014-05-29 12:36:52.766000,guestUser,2014-03-17 10:18:08.774000
1278030,31718,IC,1981-07-01,1999-12-31,6,3,GUESTUSER,2015-02-06 13:49:57.670000,guestUser,2014-03-17 11:28:06.645000
1000097,31719,PS,2013-10-01,1999-12-31,24,3,THENDERSON,2015-08-21 08:14:23.450000,JMLAGRO,2014-03-17 15:17:56.176000
1283496,31720,AC,2013-09-01,2018-01-31,16,35,B-Term-Prov-Trigger_1806955.00,2018-01-31 18:01:06.020013,guestUser,2014-03-18 15:16:56.429000
1172003,31721,BC,2013-10-01,1999-12-31,53,3,JMLAGRO,2015-07-20 08:34:55.829000,JOYSPEZIALE,2014-03-18 16:53:12.691000
1283572,31722,AC,1966-12-22,2014-12-31,254,17,GUESTUSER,2014-08-26 14:56:58.479000,guestUser,2014-03-20 14:53:54.522000
1283587,31723,XX,1997-06-01,1999-12-31,131,7,guestUser,2014-04-09 16:02:45.827000,guestUser,2014-03-21 13:05:56.067000
1283594,31724,AC,2013-01-01,2015-01-01,450,26,guestUser,2014-05-29 12:58:26.503000,guestUser,2014-03-21 15:26:26.554000
1283632,31725,AC,2013-05-20,2017-04-01,152,11,B-Term-Prov-Trigger_2359525.00,2019-01-22 18:01:00.368478,guestUser,2014-03-24 11:14:44.237000
1183571,31726,RE,2013-10-01,2019-09-30,8,6,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:11.504859,ZOEASANDY,2014-03-25 13:00:46.238000
1283666,31727,XX,2013-09-11,2015-06-30,466,13,CR1906_SUP_PROV_DT,2014-05-30 10:30:16.976000,guestUser,2014-03-25 14:00:42.437000
1283720,31728,AC,2012-01-01,1999-12-31,15,10,guestUser,2014-05-14 11:17:06.182000,guestUser,2014-03-26 13:21:25.857000
1283720,31729,SW,2012-01-01,1999-12-31,15,10,guestUser,2014-05-14 11:17:06.182000,guestUser,2014-03-26 13:21:25.857000
1283804,31730,AC,1952-02-14,1999-12-31,22,12,GUESTUSER,2014-09-05 15:44:57.645000,guestUser,2014-03-28 10:51:59.006000
1172047,31731,BC,2013-10-01,2016-03-31,41,8,B-Term-Prov-Trigger_970884.00,2016-05-05 18:00:37.658563,JOYSPEZIALE,2014-03-28 17:06:56.692000
1282517,31732,BC,2014-01-01,2014-12-31,13,16,guestUser,2014-05-15 20:11:04.075000,guestUser,2014-03-31 09:17:45.817000
1284490,31733,SN,2014-01-01,2014-12-31,45,6,guestUser,2014-04-16 16:30:20.693000,guestUser,2014-03-31 09:32:00.503000
1283849,31734,SN,2013-02-01,2014-06-30,212,23,guestUser,2014-07-17 09:44:09.345000,guestUser,2014-03-31 14:53:10.501000
1283918,31735,AC,2013-12-29,2014-06-30,300,10,CR1906_SUP_PROV_DT,2014-07-23 11:36:10.519000,guestUser,2014-04-01 17:58:09.162000
1283937,31736,BC,2014-01-01,2014-12-31,18,16,guestUser,2014-04-19 13:29:20.252000,guestUser,2014-04-02 10:39:47.706000
1283958,31737,BC,2014-01-01,2014-12-31,40,15,guestUser,2014-04-19 13:50:07.357000,guestUser,2014-04-02 13:07:00.891000
1153765,31738,XX,2013-10-01,1999-12-31,25,7,JMLAGRO,2015-08-04 11:20:23.706000,JOYSPEZIALE,2014-04-02 16:48:01.929000
1283992,31739,BC,2014-01-01,2014-12-31,7,18,guestUser,2014-04-19 14:14:34.679000,guestUser,2014-04-03 09:06:39.534000
1283965,31740,SN,2001-03-01,1999-12-31,32,24,guestUser,2014-04-07 17:04:53.020000,guestUser,2014-04-03 09:09:53.984000
1283994,31741,BC,2014-01-01,2014-12-31,12,16,guestUser,2014-04-19 14:32:12.541000,guestUser,2014-04-03 09:26:34.306000
1172033,31742,BC,2013-10-01,2014-12-31,7,5,JMLAGRO,2015-07-20 08:35:42.638000,PJHEID,2014-04-03 13:58:01.579000
1284044,31743,AC,1966-06-13,1999-12-31,471,7,GUESTUSER,2014-09-24 10:30:16.551000,guestUser,2014-04-03 18:04:16.911000
1284051,31744,BC,2014-01-01,2014-12-31,12,17,guestUser,2014-04-11 17:24:35.143000,guestUser,2014-04-04 10:55:51.737000
1284055,31745,AC,1978-07-10,1999-07-10,25,18,guestUser,2014-05-12 15:22:45.775000,guestUser,2014-04-04 12:55:24.402000
1284060,31746,XX,2014-03-24,2017-12-31,110,63,B-Term-Prov-Trigger_2394534.00,2019-02-14 18:00:53.458837,guestUser,2014-04-04 14:17:38.770000
1171533,31747,SN,2013-10-01,2000-12-21,140,1,JMLAGRO,2015-02-24 08:31:39.500000,JOYSPEZIALE,2014-04-04 16:03:36.353000
1154832,31748,SW,2013-10-01,2017-06-30,25,5,B-Term-Prov-Trigger_2382224.00,2019-02-06 18:00:58.619481,JOYSPEZIALE,2014-04-04 16:55:07.512000
1279702,31756,SN,1961-01-01,1999-12-31,99,19,guestUser,2014-04-18 13:40:13.605000,guestUser,2014-04-07 09:53:24.714000
1154655,31757,AC,2013-10-01,2019-12-31,261,1,B-Term-Prov-Trigger_3354334.00,2020-09-17 18:03:10.765659,JMLAGRO,2014-04-07 10:40:32.199000
1281983,31758,SN,2014-01-01,2014-12-31,57,13,guestUser,2014-04-17 20:29:38.220000,guestUser,2014-04-07 11:15:16.985000
1153786,31759,AC,2013-10-01,2013-12-31,20,3,THENDERSON,2015-08-15 16:01:13.645000,ZOEASANDY,2014-04-07 12:18:34.968000
1153808,31760,AC,2013-10-01,1999-12-31,25,2,JMLAGRO,2015-08-04 11:23:05.424000,JOYSPEZIALE,2014-04-07 13:48:25.506000
1172043,31761,SN,2013-10-01,2016-04-01,32,5,B-Term-Prov-Trigger_1017813.00,2016-06-16 18:01:35.819642,PJHEID,2014-04-07 17:07:15.885000
1284118,31762,XX,2013-06-21,2014-06-20,408,2,guestUser,2014-06-23 07:11:31.828000,guestUser,2014-04-08 09:39:40.980000
1153773,31765,AC,2013-10-01,1999-12-31,22,3,JMLAGRO,2015-08-04 11:29:38.208000,PJHEID,2014-04-08 13:18:11.667000
1284160,31766,IC,1984-01-26,1999-12-31,5,4,guestUser,2014-04-09 11:45:27.770000,guestUser,2014-04-09 11:38:53.819000
1284181,31767,IC,1984-01-26,1999-12-31,5,1,guestUser,2014-04-09 15:01:55.243000,guestUser,2014-04-09 14:55:34.714000
1284207,31768,BC,1995-07-01,1999-12-31,11,15,guestUser,2014-04-10 16:08:36.611000,guestUser,2014-04-10 12:27:00.316000
1171475,31769,NF,2013-10-01,2033-12-31,52,1,PJHEID,2014-07-10 07:56:06.868000,JOYSPEZIALE,2014-04-10 12:35:23.189000
1166917,31770,AC,2013-10-01,2013-09-30,15,0,JMLAGRO,2014-04-10 13:41:55.954000,JMLAGRO,2014-04-10 13:41:55.954000
1284216,31771,SN,1978-09-07,1999-12-31,60,15,guestUser,2014-06-26 17:43:52.356000,guestUser,2014-04-10 15:27:43.820000
1181987,31772,BC,2013-10-01,1999-12-31,11,3,TWOLF,2015-07-22 14:23:15.001000,KRBACKMAN,2014-04-10 16:10:38.349000
1154799,31773,SW,2013-10-01,2018-10-23,5,3,B-Term-Prov-Trigger_2216201.00,2018-10-23 18:01:29.378277,PJHEID,2014-04-10 22:06:33.454000
1171456,31774,SN,2013-10-01,2018-10-23,44,3,B-Term-Prov-Trigger_2216201.00,2018-10-23 18:01:29.378277,JMLAGRO,2014-04-11 10:24:12.689000
1284251,31775,MC,2001-07-01,1999-12-31,25,26,guestUser,2014-06-17 19:04:41.304000,guestUser,2014-04-11 10:29:01.088000
1171991,31776,BC,2013-10-01,2019-04-11,43,3,B-Term-Prov-Trigger_2515214.00,2019-04-30 18:00:32.304988,JOYSPEZIALE,2014-04-11 14:09:56.993000
1183546,31777,RE,2013-10-01,2020-03-31,40,5,B-Term-Prov-Trigger_3138939.00,2020-05-11 18:02:51.459512,JOYSPEZIALE,2014-04-11 14:26:56.452000
1284265,31778,BC,2012-10-01,1999-12-31,5,15,guestUser,2014-06-25 10:51:59.039000,guestUser,2014-04-11 14:49:57.498000
1172052,31779,BC,2013-10-01,2014-12-31,12,6,JMLAGRO,2015-07-20 08:38:05.505000,PJHEID,2014-04-11 17:25:30.925000
1000191,31780,TC,2013-10-01,1999-12-31,6,2,CR1906_SUP_PROV_DT,2014-04-14 10:45:56.927000,CKRAFT,2014-04-14 10:09:15.961000
1279475,31781,AC,1972-01-01,2017-01-01,286,41,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:15.134862,guestUser,2014-04-14 13:20:30.282000
1279475,31782,RH,1972-01-01,2017-01-01,30,41,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:15.134862,guestUser,2014-04-14 13:20:30.282000
1284302,31783,SN,2002-04-01,1999-01-01,100,22,guestUser,2014-04-28 16:32:28.178000,guestUser,2014-04-14 14:39:08.607000
1284403,31784,SN,2008-07-01,1999-12-31,86,24,guestUser,2014-06-25 12:04:00.650000,guestUser,2014-04-15 17:51:16.440000
1284353,31785,SW,2014-01-01,1999-12-31,12,15,guestUser,2014-06-25 10:24:19.307000,guestUser,2014-04-16 09:19:19.609000
1284412,31786,SN,2013-10-01,1999-12-31,51,4,guestUser,2014-05-27 16:04:41.831000,guestUser,2014-04-16 10:43:35.929000
1280878,31787,SN,2003-01-01,1999-12-31,54,19,guestUser,2014-04-29 15:07:42.036000,guestUser,2014-04-16 11:04:47.107000
1284440,31788,SN,2009-09-24,1999-12-31,45,24,guestUser,2014-07-15 10:28:54.938000,guestUser,2014-04-16 12:26:54.485000
1284457,31789,BC,2014-01-01,1999-12-31,5,18,guestUser,2014-06-03 15:25:55.710000,guestUser,2014-04-16 14:00:33.946000
1279200,31790,SN,2006-10-01,1999-12-31,40,20,guestUser,2014-04-23 17:26:59.541000,guestUser,2014-04-16 14:47:08.401000
1171419,31791,SN,2013-10-01,2014-12-31,32,2,THENDERSON,2015-08-14 10:08:32.750000,JOYSPEZIALE,2014-04-16 16:54:09.983000
1171419,31792,BC,2013-10-01,2014-12-31,25,2,THENDERSON,2015-08-14 10:08:32.750000,JOYSPEZIALE,2014-04-16 16:54:09.983000
1204373,31793,SN,2013-10-01,2014-12-31,48,6,THENDERSON,2015-08-14 10:15:58.744000,JOYSPEZIALE,2014-04-16 18:03:22.832000
1153924,31794,AC,2013-10-01,1999-12-31,14,6,THENDERSON,2015-08-15 16:58:20.629000,JOYSPEZIALE,2014-04-16 20:17:40.656000
1284516,31795,SN,2014-01-01,1999-12-31,30,24,guestUser,2014-05-02 15:48:54.715000,guestUser,2014-04-17 09:39:41.359000
1171398,31796,NF,2013-10-01,2013-12-31,42,2,MKENNEDY,2015-08-14 14:25:44.475000,ZOEASANDY,2014-04-17 12:13:02.096000
1284556,31797,AC,1999-07-01,1999-12-31,25,22,guestUser,2014-05-02 16:18:23.803000,guestUser,2014-04-17 13:13:13.142000
1284571,31798,SW,2014-04-17,1999-12-31,4,24,guestUser,2014-05-19 21:40:12.571000,guestUser,2014-04-17 14:20:03.642000
1284577,31799,SN,1970-01-01,1999-12-31,45,15,guestUser,2014-05-12 09:40:16.644000,guestUser,2014-04-17 14:31:29.717000
1171446,31800,NF,2013-10-01,2013-12-31,42,4,THENDERSON,2015-08-14 10:18:59.939000,JOYSPEZIALE,2014-04-17 16:50:20.213000
1171448,31801,NF,2013-10-01,2013-12-31,54,4,THENDERSON,2015-08-14 10:20:19.206000,JOYSPEZIALE,2014-04-17 19:44:47.741000
1171448,31802,BC,2013-10-01,2013-12-31,12,4,THENDERSON,2015-08-14 10:20:19.206000,JOYSPEZIALE,2014-04-17 19:44:47.741000
1171428,31803,NF,2013-10-01,2013-12-31,44,5,THENDERSON,2015-08-14 10:16:35.841000,JOYSPEZIALE,2014-04-17 20:12:13.800000
1171428,31804,BC,2013-10-01,2013-12-31,5,5,THENDERSON,2015-08-14 10:16:35.841000,JOYSPEZIALE,2014-04-17 20:12:13.800000
1171454,31805,SN,2013-10-01,2014-12-31,57,5,THENDERSON,2015-08-14 10:17:53.424000,JOYSPEZIALE,2014-04-17 20:28:42.972000
1171403,31807,SN,2013-10-01,1999-12-31,99,0,JOYSPEZIALE,2014-04-18 13:39:22.455000,JOYSPEZIALE,2014-04-18 13:39:22.455000
1171433,31808,SN,2013-10-01,2014-12-31,45,5,THENDERSON,2015-08-14 10:17:09.142000,JOYSPEZIALE,2014-04-18 14:04:54.728000
1154803,31815,XX,2013-10-01,1999-12-31,18,4,THENDERSON,2015-08-18 11:19:54.033000,KWOODALL,2014-04-21 13:58:12.324000
1001828,31821,SN,2013-10-01,1999-12-31,35,1,MMANYGUNS,2015-06-22 14:00:45.567000,JMLAGRO,2014-04-22 15:25:53.132000
1171463,31832,SN,2013-10-01,2013-12-31,20,3,MKENNEDY,2015-08-16 00:02:07.603000,JOYSPEZIALE,2014-04-26 12:05:36.953000
1285387,31834,BC,2005-07-01,2013-10-02,15,8,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:25.404200,guestUser,2014-04-28 16:12:13.882000
1285392,31839,AC,1966-07-01,1999-12-31,133,15,guestUser,2014-07-24 09:29:39.072000,guestUser,2014-04-28 18:38:31.582000
1285392,31840,SW,2000-07-01,1999-12-31,10,15,guestUser,2014-07-24 09:29:39.071000,guestUser,2014-04-28 18:38:31.583000
