p_sys_id,p_interp_svc_sk,p_interp_svc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1159139,30215,T,0,ESTHERSHAHPAR,2014-11-12 13:20:34.745000,guestUser,2014-03-04 14:25:28.614000
1160209,30241,T,0,USHASHA,2015-07-30 14:31:55.425000,guestUser,2014-03-06 12:21:26.910000
1000911,30245,O,0,PJHEID,2014-11-17 09:53:54.359000,guestUser,2014-03-06 13:01:53.239000
1000911,30246,B,0,PJHEID,2014-11-17 09:53:54.359000,guestUser,2014-03-06 13:01:53.240000
1283039,30247,B,0,guestUser,2014-05-22 10:20:22.143000,guestUser,2014-03-06 13:02:18.080000
1283039,30248,O,0,guestUser,2014-05-22 10:20:22.144000,guestUser,2014-03-06 13:02:18.081000
1283039,30249,X,0,guestUser,2014-05-22 10:20:22.143000,guestUser,2014-03-06 13:02:18.081000
1283039,30250,S,0,guestUser,2014-05-22 10:20:22.143000,guestUser,2014-03-06 13:02:18.081000
1283039,30251,T,0,guestUser,2014-05-22 10:20:22.144000,guestUser,2014-03-06 13:02:18.081000
1283123,30259,B,0,guestUser,2014-05-22 14:13:45.586000,guestUser,2014-03-06 13:09:08.637000
1283123,30260,O,0,guestUser,2014-05-22 14:13:45.586000,guestUser,2014-03-06 13:09:08.637000
1283123,30261,X,0,guestUser,2014-05-22 14:13:45.585000,guestUser,2014-03-06 13:09:08.637000
1283123,30262,S,0,guestUser,2014-05-22 14:13:45.587000,guestUser,2014-03-06 13:09:08.642000
1283123,30263,T,0,guestUser,2014-05-22 14:13:45.586000,guestUser,2014-03-06 13:09:08.642000
1283126,30264,B,0,guestUser,2014-05-22 15:10:26.845000,guestUser,2014-03-06 13:14:51.141000
1283126,30265,O,0,guestUser,2014-05-22 15:10:26.844000,guestUser,2014-03-06 13:14:51.141000
1283126,30266,X,0,guestUser,2014-05-22 15:10:26.845000,guestUser,2014-03-06 13:14:51.142000
1283126,30267,S,0,guestUser,2014-05-22 15:10:26.844000,guestUser,2014-03-06 13:14:51.142000
1283126,30268,T,0,guestUser,2014-05-22 15:10:26.845000,guestUser,2014-03-06 13:14:51.142000
1283160,30281,B,0,guestUser,2014-05-28 15:39:54.932000,guestUser,2014-03-06 13:55:33.516000
1283160,30282,O,0,guestUser,2014-05-28 15:39:54.931000,guestUser,2014-03-06 13:55:33.517000
1283160,30283,X,0,guestUser,2014-05-28 15:39:54.932000,guestUser,2014-03-06 13:55:33.517000
1283160,30284,S,0,guestUser,2014-05-28 15:39:54.932000,guestUser,2014-03-06 13:55:33.517000
1283160,30285,T,0,guestUser,2014-05-28 15:39:54.933000,guestUser,2014-03-06 13:55:33.517000
1000718,30293,T,0,guestUser,2014-03-06 19:45:19.358000,guestUser,2014-03-06 19:45:19.358000
1278689,29503,S,0,JMLAGRO,2015-02-03 14:44:41.664000,guestUser,2013-07-23 09:54:29.749000
1278753,29513,O,0,guestUser,2013-07-24 12:31:39.101000,guestUser,2013-07-24 12:26:42.213000
1278753,29514,B,0,guestUser,2013-07-24 12:31:39.101000,guestUser,2013-07-24 12:26:42.213000
1278772,29523,S,0,guestUser,2013-07-24 15:12:07.182000,guestUser,2013-07-24 14:50:39.623000
1278883,29526,S,0,MMANYGUNS,2015-05-21 14:55:29.534000,guestUser,2013-07-25 15:42:14.271000
1278882,29527,O,0,KARINARUIZ,2014-09-08 11:31:40.873000,guestUser,2013-07-25 15:49:03.836000
1278927,29530,S,0,guestUser,2014-06-24 11:39:31.438000,guestUser,2013-07-26 16:07:27.412000
1278954,29531,O,0,KARINARUIZ,2015-03-12 14:18:31.995000,guestUser,2013-07-29 09:55:55.008000
1278971,29536,O,0,guestUser,2013-08-27 15:56:50.094000,guestUser,2013-07-29 15:48:56.734000
1279052,29549,O,0,guestUser,2013-07-31 13:04:23.510000,guestUser,2013-07-31 12:59:20.533000
1279085,29560,X,0,guestUser,2013-08-10 11:48:00.459000,guestUser,2013-08-08 13:16:42.998000
1279531,29564,X,0,guestUser,2014-04-21 16:43:32.030000,guestUser,2013-08-19 13:25:51.828000
1280157,29606,S,0,guestUser,2013-09-03 12:14:23.268000,guestUser,2013-09-03 12:13:51.982000
1280386,29625,O,0,guestUser,2013-09-19 14:23:11.724000,guestUser,2013-09-19 14:22:00.796000
1280386,29626,S,0,guestUser,2013-09-19 14:23:11.724000,guestUser,2013-09-19 14:22:00.797000
1280404,29627,O,0,guestUser,2013-09-23 08:25:08.014000,guestUser,2013-09-23 08:17:39.182000
1280404,29628,S,0,guestUser,2013-09-23 08:25:08.014000,guestUser,2013-09-23 08:17:39.183000
1280432,29663,O,0,guestUser,2013-09-24 09:19:13.117000,guestUser,2013-09-24 09:17:15.668000
1280432,29664,S,0,guestUser,2013-09-24 09:19:13.118000,guestUser,2013-09-24 09:17:15.668000
1280434,29667,O,0,guestUser,2013-09-24 10:15:12.808000,guestUser,2013-09-24 10:10:03.175000
1280434,29668,S,0,guestUser,2013-09-24 10:15:12.808000,guestUser,2013-09-24 10:10:03.175000
1280438,29671,O,0,guestUser,2013-09-24 10:59:44.774000,guestUser,2013-09-24 10:58:43.735000
1280438,29672,S,0,guestUser,2013-09-24 10:59:44.774000,guestUser,2013-09-24 10:58:43.735000
1280444,29679,O,0,guestUser,2013-09-24 12:06:05.301000,guestUser,2013-09-24 12:04:50.198000
1280444,29680,S,0,guestUser,2013-09-24 12:06:05.301000,guestUser,2013-09-24 12:04:50.198000
1190805,29686,X,0,guestUser,2013-09-26 13:55:57.658000,guestUser,2013-09-26 13:55:57.658000
1280649,29701,T,0,guestUser,2013-10-15 10:19:11.966000,guestUser,2013-10-09 15:17:21.079000
1280721,29712,T,0,guestUser,2013-10-17 14:16:41.788000,guestUser,2013-10-17 13:45:00.573000
1280727,29714,T,0,guestUser,2013-10-18 07:34:51.647000,guestUser,2013-10-18 07:22:51.118000
1280756,29722,O,0,PJHEID,2014-07-08 17:02:41.709000,guestUser,2013-10-23 11:41:56.997000
1280757,29724,O,0,guestUser,2014-07-09 09:22:32.336000,guestUser,2013-10-23 14:06:52.290000
1280761,29726,O,0,guestUser,2014-06-03 16:23:44.325000,guestUser,2013-10-23 14:33:10.615000
1280782,29738,T,0,guestUser,2013-10-24 14:28:05.698000,guestUser,2013-10-24 14:23:45.641000
1280795,29746,T,0,guestUser,2013-10-25 15:26:19.396000,guestUser,2013-10-25 15:22:59.609000
1280818,29755,T,0,guestUser,2013-10-28 14:13:12.240000,guestUser,2013-10-28 14:00:17.065000
1280857,29767,T,0,guestUser,2013-10-30 09:56:26.947000,guestUser,2013-10-30 09:44:31.589000
1281081,29840,T,0,guestUser,2014-07-29 15:24:40.886000,guestUser,2013-11-14 12:53:00.503000
1281085,29841,T,0,guestUser,2013-11-14 15:53:05.040000,guestUser,2013-11-14 15:52:19.519000
1280918,29847,T,0,guestUser,2013-11-15 13:41:26.075000,guestUser,2013-11-15 13:41:27.108000
1281228,29875,T,0,guestUser,2013-11-29 08:18:54.416000,guestUser,2013-11-25 14:25:00.475000
1281244,29882,T,0,guestUser,2013-11-26 16:34:44.957000,guestUser,2013-11-25 16:32:36.872000
1281223,29888,T,0,guestUser,2013-11-26 15:31:52.023000,guestUser,2013-11-26 15:30:33.189000
1281323,29896,B,0,JMLAGRO,2015-02-19 10:48:56.369000,guestUser,2013-12-02 10:01:03.762000
1281323,29897,O,0,JMLAGRO,2015-02-19 10:48:56.369000,guestUser,2013-12-02 10:01:03.762000
1281323,29898,X,0,JMLAGRO,2015-02-19 10:48:56.368000,guestUser,2013-12-02 10:01:03.763000
1281323,29899,S,0,JMLAGRO,2015-02-19 10:48:56.368000,guestUser,2013-12-02 10:01:03.763000
1281323,29900,T,0,JMLAGRO,2015-02-19 10:48:56.368000,guestUser,2013-12-02 10:01:03.763000
1281467,29932,S,0,guestUser,2013-12-12 12:40:43.280000,guestUser,2013-12-12 11:57:59.100000
1281467,29933,O,0,guestUser,2013-12-12 12:40:43.280000,guestUser,2013-12-12 11:57:59.100000
1183636,29934,B,0,JMLAGRO,2015-01-27 11:55:01.440000,guestUser,2013-12-12 14:20:07.010000
1183636,29935,O,0,JMLAGRO,2015-01-27 11:55:01.439000,guestUser,2013-12-12 14:20:07.010000
1183636,29936,S,0,JMLAGRO,2015-01-27 11:55:01.439000,guestUser,2013-12-12 14:20:07.012000
1281534,29963,T,0,JMLAGRO,2015-02-09 10:26:02.924000,guestUser,2013-12-18 09:18:38.641000
1281538,29965,T,0,guestUser,2014-07-29 11:28:40.917000,guestUser,2013-12-18 11:05:34.942000
1281554,29977,T,0,JMLAGRO,2015-02-09 09:56:58.014000,guestUser,2013-12-19 10:41:09.669000
1281599,29980,T,0,guestUser,2013-12-26 10:41:31.316000,guestUser,2013-12-24 10:32:15.231000
1281612,29982,O,0,guestUser,2014-02-26 10:58:05.603000,guestUser,2013-12-27 16:26:57.477000
1281612,29983,T,0,guestUser,2014-02-26 10:58:05.604000,guestUser,2013-12-27 16:26:57.477000
1281695,29989,O,0,JMLAGRO,2015-01-22 11:38:29.364000,guestUser,2014-01-06 15:55:49.196000
1281695,29990,T,0,JMLAGRO,2015-01-22 11:38:29.364000,guestUser,2014-01-06 15:55:49.197000
1281832,30001,O,0,MELISSABULGER,2014-11-11 12:57:04.565000,guestUser,2014-01-13 12:19:43.327000
1282343,30057,O,0,guestUser,2014-01-31 16:11:04.139000,guestUser,2014-01-31 16:07:24.582000
1282744,30100,O,0,guestUser,2014-02-14 16:01:56.880000,guestUser,2014-02-14 15:57:21.327000
1282744,30101,T,0,guestUser,2014-02-14 16:01:56.881000,guestUser,2014-02-14 15:57:21.327000
1154812,30103,X,0,JMLAGRO,2015-08-04 09:40:36.099000,guestUser,2014-02-18 18:15:26.281000
1001838,30123,O,0,JMLAGRO,2015-07-20 08:34:31.800000,guestUser,2014-02-24 10:19:04.561000
1000689,30126,T,0,ESTHERSHAHPAR,2014-11-12 13:52:38.656000,guestUser,2014-02-24 14:21:20.204000
1282913,30129,O,0,guestUser,2014-02-25 09:58:24.277000,guestUser,2014-02-25 09:58:24.277000
1282913,30130,T,0,guestUser,2014-02-25 09:58:24.277000,guestUser,2014-02-25 09:58:24.277000
1282919,30131,O,0,guestUser,2014-02-25 11:12:51.642000,guestUser,2014-02-25 11:12:51.642000
1282919,30132,T,0,guestUser,2014-02-25 11:12:51.643000,guestUser,2014-02-25 11:12:51.643000
1169972,30139,T,0,ESTHERSHAHPAR,2014-11-12 13:45:03.055000,guestUser,2014-02-25 19:25:09.919000
1160201,30160,T,0,USHASHA,2015-07-30 14:07:58.956000,guestUser,2014-02-28 19:42:35.070000
1160602,30170,T,0,USHASHA,2015-07-30 16:50:14.683000,guestUser,2014-03-01 13:04:06.170000
1166802,30212,T,0,ESTHERSHAHPAR,2015-07-24 17:29:01.316000,guestUser,2014-03-04 13:39:50.970000
1169771,30213,T,0,ESTHERSHAHPAR,2014-11-12 13:21:24.659000,guestUser,2014-03-04 13:40:53.746000
1282788,30242,O,0,RRUD,2015-08-10 12:45:19.831000,guestUser,2014-03-06 12:59:31.765000
1282788,30243,S,0,RRUD,2015-08-10 12:45:19.831000,guestUser,2014-03-06 12:59:31.766000
1282788,30244,T,0,RRUD,2015-08-10 12:45:19.831000,guestUser,2014-03-06 12:59:31.766000
1283145,30269,B,0,THENDERSON,2015-08-21 08:15:02.614000,guestUser,2014-03-06 13:24:06.407000
1283145,30270,O,0,THENDERSON,2015-08-21 08:15:02.614000,guestUser,2014-03-06 13:24:06.407000
1283145,30271,X,0,THENDERSON,2015-08-21 08:15:02.615000,guestUser,2014-03-06 13:24:06.407000
1283145,30272,S,0,THENDERSON,2015-08-21 08:15:02.615000,guestUser,2014-03-06 13:24:06.408000
1283145,30273,T,0,THENDERSON,2015-08-21 08:15:02.615000,guestUser,2014-03-06 13:24:06.408000
1001793,30318,O,0,MMANYGUNS,2015-07-22 14:45:08.528000,guestUser,2014-03-11 17:14:21.810000
1277172,29395,O,0,guestUser,2013-10-29 09:10:16.857000,guestUser,2013-05-02 10:51:34.478000
1277229,29398,T,0,guestUser,2013-06-24 11:44:28.474000,guestUser,2013-05-03 14:19:15.816000
1278541,29489,X,0,GUESTUSER,2014-09-29 11:10:58.087000,guestUser,2013-07-15 11:03:00.119000
1278587,29493,O,0,guestUser,2013-07-17 14:24:06.113000,guestUser,2013-07-17 11:32:03.404000
1278608,29494,T,0,guestUser,2013-07-26 12:02:48.979000,guestUser,2013-07-18 09:41:49.567000
1278654,29496,O,0,guestUser,2013-07-22 14:02:10.645000,guestUser,2013-07-22 13:53:42.304000
1278654,29497,S,0,guestUser,2013-07-22 14:02:10.645000,guestUser,2013-07-22 13:53:42.304000
1278660,29499,O,0,guestUser,2013-07-22 15:34:27.952000,guestUser,2013-07-22 15:27:08.441000
1278660,29500,B,0,guestUser,2013-07-22 15:34:27.952000,guestUser,2013-07-22 15:27:08.442000
1279490,29561,T,0,guestUser,2013-08-14 09:32:43.104000,guestUser,2013-08-14 09:04:46.511000
1279490,29562,X,0,guestUser,2013-08-14 09:32:43.104000,guestUser,2013-08-14 09:04:46.511000
1280376,29619,O,0,guestUser,2013-09-19 10:13:05.714000,guestUser,2013-09-19 10:07:29.945000
1280376,29620,S,0,guestUser,2013-09-19 10:13:05.713000,guestUser,2013-09-19 10:07:29.945000
1280410,29635,O,0,guestUser,2013-09-23 11:23:00.979000,guestUser,2013-09-23 11:21:11.682000
1280410,29636,S,0,guestUser,2013-09-23 11:23:00.978000,guestUser,2013-09-23 11:21:11.684000
1280433,29665,O,0,guestUser,2013-09-24 09:40:02.657000,guestUser,2013-09-24 09:36:28.818000
1280433,29666,S,0,guestUser,2013-09-24 09:40:02.658000,guestUser,2013-09-24 09:36:28.820000
1280440,29675,O,0,guestUser,2013-09-24 11:44:09.246000,guestUser,2013-09-24 11:34:17.876000
1280440,29676,S,0,guestUser,2013-09-24 11:44:09.247000,guestUser,2013-09-24 11:34:17.878000
1158550,29690,O,0,CHRISTIANGONZALE,2014-11-12 16:23:14.836000,guestUser,2013-10-03 12:59:28.629000
1280681,29707,T,0,guestUser,2013-10-16 12:47:45.122000,guestUser,2013-10-11 10:28:40.408000
1280686,29708,T,0,guestUser,2013-10-17 09:28:34.756000,guestUser,2013-10-11 11:53:32.048000
1280668,29710,T,0,guestUser,2013-10-15 13:38:48.914000,guestUser,2013-10-15 12:38:00.887000
1280718,29711,T,0,guestUser,2013-10-17 12:13:45.605000,guestUser,2013-10-17 11:11:19.581000
1280729,29715,T,0,guestUser,2013-10-18 10:05:28.209000,guestUser,2013-10-18 09:25:30.028000
1280732,29717,T,0,guestUser,2013-10-18 11:46:48.418000,guestUser,2013-10-18 11:41:18.625000
1000719,29721,T,0,USHASHA,2015-07-30 14:27:05.920000,guestUser,2013-10-22 14:22:10.976000
1280759,29727,T,0,guestUser,2013-10-23 14:51:52.676000,guestUser,2013-10-23 14:44:02.468000
1000693,29728,T,0,USHASHA,2015-07-30 16:20:44.949000,guestUser,2013-10-23 15:34:44.891000
1280762,29731,T,0,guestUser,2013-10-23 15:58:10.557000,guestUser,2013-10-23 15:54:26.780000
1280769,29733,T,0,guestUser,2013-10-24 09:00:22.663000,guestUser,2013-10-24 08:50:16.490000
1280777,29737,T,0,guestUser,2013-10-24 12:44:30.536000,guestUser,2013-10-24 12:41:30.910000
1280794,29745,T,0,guestUser,2013-10-25 14:54:45.518000,guestUser,2013-10-25 14:53:44.930000
1280799,29747,T,0,guestUser,2013-10-25 15:57:03.533000,guestUser,2013-10-25 15:53:25.752000
1280823,29756,T,0,guestUser,2013-10-28 14:44:01.099000,guestUser,2013-10-28 14:39:17.826000
1281050,29833,T,0,guestUser,2013-11-13 13:39:47.398000,guestUser,2013-11-13 13:30:16.883000
1281234,29879,T,0,guestUser,2013-11-29 08:24:47.242000,guestUser,2013-11-25 15:24:15.908000
1281238,29880,X,0,GUESTUSER,2014-09-24 10:13:08.190000,guestUser,2013-11-25 15:25:18.180000
1281435,29929,S,0,guestUser,2013-12-10 15:50:17.680000,guestUser,2013-12-10 15:50:17.680000
1281435,29930,B,0,guestUser,2013-12-10 15:50:17.681000,guestUser,2013-12-10 15:50:17.681000
1281435,29931,O,0,guestUser,2013-12-10 15:50:17.681000,guestUser,2013-12-10 15:50:17.681000
1281477,29938,T,0,guestUser,2013-12-13 10:42:46.925000,guestUser,2013-12-13 10:15:08.113000
1171399,29942,B,0,JMLAGRO,2014-07-11 10:03:08.107000,guestUser,2013-12-16 14:04:23.630000
1171399,29943,O,0,JMLAGRO,2014-07-11 10:03:08.106000,guestUser,2013-12-16 14:04:23.631000
1171399,29944,S,0,JMLAGRO,2014-07-11 10:03:08.106000,guestUser,2013-12-16 14:04:23.631000
1281216,29957,T,0,guestUser,2013-12-17 14:14:07.632000,guestUser,2013-12-17 14:10:03.092000
1281664,29985,O,0,guestUser,2014-01-02 14:28:54.903000,guestUser,2014-01-02 14:28:54.903000
1282511,30059,O,0,MELISSABULGER,2014-11-12 08:43:47.324000,guestUser,2014-02-03 13:42:47.820000
1282511,30060,T,0,MELISSABULGER,2014-11-12 08:43:47.323000,guestUser,2014-02-03 13:42:47.821000
1282539,30066,B,0,PJHEID,2015-05-24 12:01:12.661000,guestUser,2014-02-05 10:29:56.734000
1282539,30067,O,0,PJHEID,2015-05-24 12:01:12.660000,guestUser,2014-02-05 10:29:56.735000
1282539,30068,X,0,PJHEID,2015-05-24 12:01:12.660000,guestUser,2014-02-05 10:29:56.735000
1282539,30069,S,0,PJHEID,2015-05-24 12:01:12.660000,guestUser,2014-02-05 10:29:56.735000
1282539,30070,T,0,PJHEID,2015-05-24 12:01:12.659000,guestUser,2014-02-05 10:29:56.736000
1281683,30076,O,0,JMLAGRO,2015-08-20 10:28:48.004000,guestUser,2014-02-06 14:20:10.915000
1281683,30077,S,0,JMLAGRO,2015-08-20 10:28:48.003000,guestUser,2014-02-06 14:20:11.041000
1000762,30089,O,0,ESTHERSHAHPAR,2014-11-12 14:26:26.264000,guestUser,2014-02-09 14:30:47.256000
1282554,30091,O,0,guestUser,2014-02-11 08:41:15.230000,guestUser,2014-02-10 08:28:13.973000
1282643,30095,T,0,PJHEID,2015-03-09 15:00:52.484000,guestUser,2014-02-11 17:32:39.390000
1169931,30140,T,0,ESTHERSHAHPAR,2014-11-12 13:44:24.398000,guestUser,2014-02-25 19:35:04.001000
1168941,30151,O,0,ESTHERSHAHPAR,2014-11-12 13:40:20.514000,guestUser,2014-02-27 10:10:06.249000
1001401,30162,T,0,USHASHA,2015-07-28 12:31:46.313000,guestUser,2014-02-28 20:50:08.894000
1187789,30184,O,0,JMLAGRO,2015-07-23 14:58:21.305000,guestUser,2014-03-03 13:54:21.534000
1277944,29458,X,0,guestUser,2013-06-06 15:37:36.760000,guestUser,2013-06-06 15:25:24.217000
1278001,29460,O,0,guestUser,2013-06-13 08:49:33.099000,guestUser,2013-06-13 08:41:25.811000
1278282,29477,T,0,guestUser,2013-07-15 13:47:37.611000,guestUser,2013-07-02 10:51:22.486000
1278108,29479,O,0,guestUser,2013-07-23 13:21:15.962000,guestUser,2013-07-02 14:30:28.320000
1278829,29525,S,0,guestUser,2013-07-25 11:11:12.250000,guestUser,2013-07-25 10:52:52.568000
1280424,29651,O,0,JMLAGRO,2015-01-02 14:57:15.033000,guestUser,2013-09-23 15:24:49.323000
1280424,29652,S,0,JMLAGRO,2015-01-02 14:57:15.033000,guestUser,2013-09-23 15:24:49.323000
1280431,29661,O,0,guestUser,2013-09-24 09:02:37.774000,guestUser,2013-09-24 08:59:00.402000
1280431,29662,S,0,guestUser,2013-09-24 09:02:37.774000,guestUser,2013-09-24 08:59:00.402000
1280678,29706,T,0,guestUser,2013-10-16 10:55:31.218000,guestUser,2013-10-10 15:44:56.733000
1280730,29716,T,0,guestUser,2013-10-18 11:02:23.020000,guestUser,2013-10-18 10:57:23.243000
1280771,29734,T,0,guestUser,2013-10-24 09:44:05.325000,guestUser,2013-10-24 09:38:15.920000
1280865,29769,T,0,guestUser,2013-10-30 12:06:18.893000,guestUser,2013-10-30 12:01:37.436000
1280872,29770,B,0,guestUser,2013-11-11 09:05:20.704000,guestUser,2013-10-30 13:10:25.459000
1280872,29771,O,0,guestUser,2013-11-11 09:05:20.704000,guestUser,2013-10-30 13:10:25.459000
1280886,29780,T,0,guestUser,2013-10-31 12:18:44.797000,guestUser,2013-10-31 12:13:53.324000
1163717,29784,T,0,USHASHA,2015-07-28 12:43:19.035000,guestUser,2013-11-01 12:44:01.270000
1280933,29785,B,0,guestUser,2014-01-30 13:20:25.586000,guestUser,2013-11-04 15:12:22.036000
1280933,29786,O,0,guestUser,2014-01-30 13:20:25.587000,guestUser,2013-11-04 15:12:22.037000
1280933,29787,X,0,guestUser,2014-01-30 13:20:25.586000,guestUser,2013-11-04 15:12:22.038000
1280933,29788,S,0,guestUser,2014-01-30 13:20:25.585000,guestUser,2013-11-04 15:12:22.039000
1280933,29789,T,0,guestUser,2014-01-30 13:20:25.586000,guestUser,2013-11-04 15:12:22.040000
1281093,29843,T,0,guestUser,2013-11-15 12:53:12.579000,guestUser,2013-11-15 09:56:58.704000
1281099,29846,T,0,guestUser,2013-11-25 10:01:46.809000,guestUser,2013-11-15 11:19:37.383000
1281693,29987,O,0,JMLAGRO,2015-07-20 12:57:52.226000,guestUser,2014-01-06 15:29:52.486000
1281693,29988,T,0,JMLAGRO,2015-07-20 12:57:52.226000,guestUser,2014-01-06 15:29:52.486000
1281831,29998,O,0,guestUser,2014-01-10 14:14:26.244000,guestUser,2014-01-10 13:43:13.837000
1162325,30000,O,0,JMLAGRO,2015-07-24 10:17:02.633000,guestUser,2014-01-12 14:58:38.550000
1282049,30010,O,0,guestUser,2014-01-16 17:00:01.759000,guestUser,2014-01-16 16:56:41.535000
1001323,30228,T,0,MAURICIOPENERAND,2015-07-24 10:11:42.904000,guestUser,2014-03-05 19:50:00.394000
1283108,30252,B,0,guestUser,2014-05-22 10:59:52.188000,guestUser,2014-03-06 13:03:45.242000
1283108,30253,O,0,guestUser,2014-05-22 10:59:52.187000,guestUser,2014-03-06 13:03:45.242000
1283108,30254,X,0,guestUser,2014-05-22 10:59:52.188000,guestUser,2014-03-06 13:03:45.242000
1283108,30255,S,0,guestUser,2014-05-22 10:59:52.188000,guestUser,2014-03-06 13:03:45.243000
1283108,30256,T,0,guestUser,2014-05-22 10:59:52.187000,guestUser,2014-03-06 13:03:45.243000
1189121,30292,T,0,JMLAGRO,2015-04-20 10:07:24.112000,guestUser,2014-03-06 18:21:33.203000
1277669,29404,O,0,guestUser,2013-05-20 14:49:36.609000,guestUser,2013-05-20 13:28:20.853000
1278084,29465,S,0,guestUser,2013-06-19 09:54:50.708000,guestUser,2013-06-19 09:43:55.933000
1278084,29466,T,0,guestUser,2013-06-19 09:54:50.708000,guestUser,2013-06-19 09:44:10.291000
1278299,29487,B,0,guestUser,2013-08-21 15:18:59.856000,guestUser,2013-07-11 14:20:01.958000
1278698,29507,B,0,RRUD,2015-05-26 09:51:02.013000,guestUser,2013-07-23 12:35:49.717000
1278698,29508,O,0,RRUD,2015-05-26 09:51:02.013000,guestUser,2013-07-23 12:35:49.717000
1278979,29537,O,0,guestUser,2013-07-29 16:03:59.785000,guestUser,2013-07-29 16:01:04.888000
1278979,29538,B,0,guestUser,2013-07-29 16:03:59.784000,guestUser,2013-07-29 16:01:04.888000
1280691,29709,X,0,guestUser,2013-10-14 14:30:37.514000,guestUser,2013-10-14 14:18:59.271000
1280736,29718,T,0,guestUser,2013-10-18 14:08:59.676000,guestUser,2013-10-18 14:05:23.476000
1280773,29735,T,0,guestUser,2013-10-25 12:45:53.712000,guestUser,2013-10-24 10:30:23.408000
1280788,29743,T,0,guestUser,2013-10-25 11:30:32.625000,guestUser,2013-10-25 11:16:37.583000
1280838,29763,B,0,guestUser,2013-10-29 12:11:54.483000,guestUser,2013-10-29 11:13:29.779000
1280838,29764,O,0,guestUser,2013-10-29 12:11:54.484000,guestUser,2013-10-29 11:13:29.779000
1280838,29765,S,0,guestUser,2013-10-29 12:11:54.484000,guestUser,2013-10-29 11:13:29.779000
1280986,29796,B,0,guestUser,2014-02-20 12:38:35.714000,guestUser,2013-11-07 12:00:39.795000
1280986,29797,O,0,guestUser,2014-02-20 12:38:35.714000,guestUser,2013-11-07 12:00:39.795000
1280986,29798,X,0,guestUser,2014-02-20 12:38:35.713000,guestUser,2013-11-07 12:00:39.795000
1280986,29799,S,0,guestUser,2014-02-20 12:38:35.714000,guestUser,2013-11-07 12:00:39.796000
1280986,29800,T,0,guestUser,2014-02-20 12:38:35.714000,guestUser,2013-11-07 12:00:39.796000
1281149,29855,T,0,guestUser,2013-11-21 09:48:47.657000,guestUser,2013-11-19 12:21:50.023000
1281151,29856,T,0,guestUser,2013-11-21 09:42:13.722000,guestUser,2013-11-19 12:41:19.974000
1281224,29873,T,0,guestUser,2013-11-25 13:52:34.721000,guestUser,2013-11-25 13:07:35.527000
1281232,29877,T,0,CAROLREEVES,2015-06-22 09:42:46.041000,guestUser,2013-11-25 14:58:17.560000
1281226,29889,T,0,JMLAGRO,2015-02-09 11:04:34.047000,guestUser,2013-11-26 15:42:45.870000
1182165,29916,O,0,CAROLREEVES,2015-08-10 14:03:05.933000,guestUser,2013-12-03 13:14:34.682000
1163911,29937,S,0,JMLAGRO,2015-05-12 12:56:15.059000,guestUser,2013-12-13 09:40:16.667000
1281539,29966,T,0,guestUser,2014-01-27 14:17:12.044000,guestUser,2013-12-18 11:29:25.890000
1282336,30034,T,0,PJHEID,2015-07-23 07:53:38.410000,guestUser,2014-01-27 16:04:16.052000
1282436,30046,B,0,guestUser,2014-01-31 13:13:18.216000,guestUser,2014-01-29 19:25:16.724000
1282436,30047,O,0,guestUser,2014-01-31 13:13:18.215000,guestUser,2014-01-29 19:25:16.724000
1282436,30048,S,0,guestUser,2014-01-31 13:13:18.216000,guestUser,2014-01-29 19:25:16.725000
1282436,30049,T,0,guestUser,2014-01-31 13:13:18.216000,guestUser,2014-01-29 19:25:16.725000
1282499,30052,B,0,guestUser,2014-05-28 13:30:49.054000,guestUser,2014-01-31 11:56:51.091000
1282499,30053,O,0,guestUser,2014-05-28 13:30:49.054000,guestUser,2014-01-31 11:56:51.091000
