p_clia_num,p_clia_lab_cd,p_clia_cert_beg_dt,p_clia_cert_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
01D0304933,610,2001-02-02,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:14.808388,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410166
01D0304937,120,2009-01-18,2016-10-12,0,B-IF-PRV-CLIA-UPD_1205026.00,2016-11-21 18:17:34.850862,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410174
01D0304937,130,2009-01-18,2016-10-12,0,B-IF-PRV-CLIA-UPD_1205026.00,2016-11-21 18:17:34.850866,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410183
01D0304937,310,1996-01-12,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438243,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410191
01D0304937,320,1996-01-12,2016-10-12,0,B-IF-PRV-CLIA-UPD_1205026.00,2016-11-21 18:17:34.850871,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410200
01D0304937,330,1996-01-12,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438244,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410208
01D0304937,340,2013-01-25,2016-12-02,0,B-IF-PRV-CLIA-UPD_1254842.00,2017-01-02 18:23:52.581869,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410216
01D0304937,400,1996-01-12,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438244,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410225
01D0305064,120,1994-01-11,2021-12-22,0,B-IF-PRV-CLIA-UPD_4139035.00,2021-12-24 18:32:40.608295,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410233
01D0305064,130,1994-01-11,2021-12-22,0,B-IF-PRV-CLIA-UPD_4139035.00,2021-12-24 18:32:40.608302,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410241
01D0305064,310,1994-01-11,2021-12-22,0,B-IF-PRV-CLIA-UPD_4139035.00,2021-12-24 18:32:40.608304,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410250
01D0305064,320,1994-01-11,2021-12-22,0,B-IF-PRV-CLIA-UPD_4139035.00,2021-12-24 18:32:40.608307,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410258
01D0305064,330,1994-01-11,2021-12-22,0,B-IF-PRV-CLIA-UPD_4139035.00,2021-12-24 18:32:40.608309,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410266
01D0305064,400,1994-01-11,2016-06-22,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410275,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410275
01D0305072,120,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438245,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410283
01D0305072,130,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438245,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410291
01D0305072,310,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438246,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410300
01D0305072,320,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438246,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410308
01D0305072,330,2009-01-06,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438246,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410316
01D0305072,340,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438247,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410324
01D0305072,400,1995-01-24,2026-06-22,0,B-IF-PRV-CLIA-UPD_617020.00,2023-12-01 18:28:20.438247,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410333
01D0305573,310,2008-07-16,2016-05-22,0,B-IF-PRV-CLIA-UPD_1072181.00,2016-08-01 18:21:21.713511,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410341
01D0305573,320,2008-07-16,2016-05-22,0,B-IF-PRV-CLIA-UPD_1072181.00,2016-08-01 18:21:21.713515,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410349
01D0305573,330,2008-07-16,2016-03-19,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:12:59.332997,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410358
01D0305573,400,2013-02-13,2016-06-22,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410366,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410366
01D0305810,110,2005-09-28,2009-10-27,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410374,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410374
01D0305810,110,1994-05-25,2000-05-24,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410382,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410382
01D0305810,120,1994-05-25,2002-05-14,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410391,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410391
01D0305810,130,2005-09-28,2019-03-31,0,B-IF-PRV-CLIA-UPD_2451850.00,2019-03-22 18:09:03.247825,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410399
01D0305810,130,1994-05-25,2002-05-14,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410407,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410407
01D0305810,140,2004-01-21,2019-03-31,0,B-IF-PRV-CLIA-UPD_2451850.00,2019-03-22 18:09:03.247829,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410415
01D0305810,140,1994-05-25,1996-05-24,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410423,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410423
01D0305810,220,2005-09-28,2019-03-31,0,B-IF-PRV-CLIA-UPD_2451850.00,2019-03-22 18:09:03.247832,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410431
01D0305810,220,1994-05-25,2004-01-21,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410440,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410440
01D0305810,310,1994-05-25,2000-05-24,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410448,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410448
01D0305810,320,1994-05-25,2019-03-31,0,B-IF-PRV-CLIA-UPD_2451850.00,2019-03-22 18:09:03.247836,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410456
01D0305810,330,2000-10-25,2002-05-14,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410464,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410464
01D0305810,400,1994-05-25,2019-03-31,0,B-IF-PRV-CLIA-UPD_2451850.00,2019-03-22 18:09:03.247840,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410472
01D0305899,120,2006-05-16,2014-10-27,0,B-IF-PRV-CLIA-UPD_723052.00,2015-10-07 10:31:46.533043,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410481
01D0305899,130,2006-05-16,2014-10-27,0,B-IF-PRV-CLIA-UPD_723052.00,2015-10-07 10:31:46.533049,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410489
01D0305899,220,1995-11-07,2015-05-06,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:13:30.106022,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410497
01D0305899,310,1995-11-07,2015-05-06,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:13:30.106027,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410505
01D0305899,320,2006-09-16,2014-10-27,0,B-IF-PRV-CLIA-UPD_723052.00,2015-10-07 10:31:46.533055,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410514
01D0305899,330,1995-11-07,2015-05-06,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:13:30.106032,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410522
01D0305899,400,1995-11-07,2015-05-06,0,B-IF-PRV-CLIA-UPD_953610.00,2016-04-21 09:13:30.106037,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410530
01D0306015,110,1998-11-30,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:14.808397,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410538
01D0306015,120,2008-03-03,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:14.808398,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410547
01D0306015,130,1995-07-26,1997-11-24,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410555,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410555
01D0306015,140,2004-07-08,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:14.808398,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410563
01D0306015,210,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028333,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410571
01D0306015,220,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028337,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410580
01D0306015,310,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028338,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410588
01D0306015,320,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028339,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.410596
01D0306015,330,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028339,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493901
01D0306015,340,2003-03-29,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028340,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493916
01D0306015,400,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028340,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493925
01D0306015,510,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028341,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493934
01D0306015,520,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028342,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493943
01D0306015,530,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028342,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493952
01D0306015,540,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028343,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493961
01D0306015,550,1995-07-26,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028343,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493970
01D0306015,610,1998-11-30,2027-07-02,0,B-IF-PRV-CLIA-UPD_1151258.00,2024-12-06 18:27:15.028344,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493979
01D0306015,620,1997-01-02,1998-08-05,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493987,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493987
01D0306015,800,1995-07-26,1996-08-20,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493996,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.493996
01D0641723,110,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879164,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494005
01D0641723,115,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879167,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494014
01D0641723,120,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879170,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494022
01D0641723,130,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879173,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494031
01D0641723,140,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879176,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494040
01D0641723,210,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879179,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494049
01D0641723,220,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879182,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494057
01D0641723,310,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879185,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494066
01D0641723,320,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879188,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494075
01D0641723,330,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879190,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494084
01D0641723,340,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879193,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494092
01D0641723,400,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879196,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494101
01D0641723,510,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879199,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494110
01D0641723,520,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879202,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494118
01D0641723,530,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879205,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494127
01D0641723,540,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879208,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494136
01D0641723,550,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879211,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494145
01D0641723,610,1995-07-25,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879214,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494153
01D0641723,620,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879217,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494162
01D0641723,630,1997-11-18,2017-09-18,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:45:05.879220,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494171
01D0663711,110,1994-12-13,2009-12-15,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494179,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494179
01D0663711,400,1994-12-13,2008-09-12,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494188,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494188
01D0666147,120,1993-12-23,2023-05-29,0,B-IF-PRV-CLIA-UPD_524774.00,2023-09-29 18:27:41.393967,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494197
01D0666147,130,1993-12-23,2023-05-29,0,B-IF-PRV-CLIA-UPD_524774.00,2023-09-29 18:27:41.393967,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494205
01D0666147,320,1993-12-23,2023-05-29,0,B-IF-PRV-CLIA-UPD_524774.00,2023-09-29 18:27:41.393968,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494213
01D0666147,400,2013-02-27,2016-06-22,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494222,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494222
01D0668478,120,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962148,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494230
01D0668478,130,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962151,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494239
01D0668478,220,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962154,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494248
01D0668478,310,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962157,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494256
01D0668478,320,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962159,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494265
01D0668478,330,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962162,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494274
01D0668478,400,2008-06-12,2020-06-22,0,B-IF-PRV-CLIA-UPD_Hist_23,2018-08-21 13:25:24.962165,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494282
01D0668479,120,1994-01-06,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778229,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494291
01D0668479,130,1994-01-06,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778236,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494299
01D0668479,220,1994-01-06,2020-02-13,0,B-IF-PRV-CLIA-UPD_3027742.00,2020-03-06 18:29:43.700030,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494308
01D0668479,310,1994-01-06,2006-09-15,0,B-IF-PRV-CLIA-UPD_2342451.00,2019-01-11 18:08:04.875553,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494317
01D0668479,320,1994-01-06,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778242,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494326
01D0668479,400,1994-01-06,2024-08-29,0,B-IF-PRV-CLIA-UPD_1110663.00,2024-11-08 18:29:54.389493,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494334
01D0669034,220,1993-12-23,2010-06-07,0,B-IF-PRV-CLIA-UPD_Hist_14,2018-08-21 11:44:43.926690,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494343
01D0669034,310,1993-12-23,2015-06-28,0,B-IF-PRV-CLIA-UPD_717639.00,2015-10-02 12:07:50.445890,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494352
01D0669034,320,1993-12-23,2023-04-27,0,B-IF-PRV-CLIA-UPD_656981.00,2023-12-29 18:27:17.508279,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494360
01D0669034,330,1993-12-23,2023-04-27,0,B-IF-PRV-CLIA-UPD_656981.00,2023-12-29 18:27:17.508279,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494369
01D0669034,340,1993-12-23,2015-06-08,0,B-IF-PRV-CLIA-UPD_717639.00,2015-10-02 12:07:50.445897,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494378
01D0669034,400,1993-12-23,2023-04-09,0,B-IF-PRV-CLIA-UPD_656981.00,2023-12-29 18:27:17.508280,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494387
01D0669506,110,2013-06-19,2016-06-22,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494395,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494395
01D0669506,120,1994-03-10,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778248,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494404
01D0669506,130,1994-03-10,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778253,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494413
01D0669506,140,1994-03-10,2016-08-22,0,B-IF-PRV-CLIA-UPD_1180050.00,2016-10-31 18:18:57.945681,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494421
01D0669506,220,1994-03-10,2020-02-13,0,B-IF-PRV-CLIA-UPD_3027742.00,2020-03-06 18:29:43.700033,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494430
01D0669506,310,1994-03-10,2006-09-15,0,B-IF-PRV-CLIA-UPD_2342451.00,2019-01-11 18:08:04.875558,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494439
01D0669506,320,1994-03-10,2006-09-15,0,B-IF-PRV-CLIA-UPD_2486214.00,2019-04-12 18:08:13.778259,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494447
01D0669506,330,1994-03-10,2016-08-22,0,B-IF-PRV-CLIA-UPD_1180050.00,2016-10-31 18:18:57.945685,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494456
01D0669506,400,1994-03-10,2024-08-29,0,B-IF-PRV-CLIA-UPD_1110663.00,2024-11-08 18:29:54.389493,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494464
01D0670555,120,1993-12-13,1995-10-23,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494473,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494473
01D0670555,130,1993-12-13,1995-10-23,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494482,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494482
01D0680545,110,2009-09-04,2011-11-15,0,B-IF-PRV-CLIA-UPD_2395941.00,2019-02-15 18:08:11.614494,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494491
01D0680545,110,2003-02-06,2007-01-23,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494499,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494499
01D0680545,110,1993-06-25,2001-02-28,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494508,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494508
01D0680545,120,2009-09-04,2019-03-22,0,B-IF-PRV-CLIA-UPD_2474917.00,2019-04-05 18:08:05.486899,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494517
01D0680545,120,1999-04-20,2008-07-28,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494525,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494525
01D0680545,120,1995-06-25,1997-06-24,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494534,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494534
01D0680545,130,2009-09-04,2028-03-03,0,B-IF-PRV-CLIA-UPD_1503729.00,2025-08-08 18:37:57.837660,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494543
01D0680545,130,1995-06-25,2008-07-28,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494551,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494551
01D0680545,140,2009-09-04,2019-02-20,0,B-IF-PRV-CLIA-UPD_2429683.00,2019-03-08 18:09:27.027691,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494560
01D0680545,210,2009-09-04,2028-03-03,0,B-IF-PRV-CLIA-UPD_1503729.00,2025-08-08 18:37:57.837661,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494569
01D0680545,210,1993-06-25,2008-07-28,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494578,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494578
01D0680545,220,2009-09-04,2028-03-03,0,B-IF-PRV-CLIA-UPD_1503729.00,2025-08-08 18:37:57.837662,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494586
01D0680545,220,1993-06-25,2008-07-28,0,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494595,B-IF-PRV-CLIA-UPD_8943636.00,2014-02-06 10:42:50.494595
