p_sys_id,p_reval_started_ind,p_general_info_stat_ind,p_name_addr_stat_ind,p_lic_spec_stat_ind,p_financial_stat_ind,p_sanctions_stat_ind,p_bankruptcy_stat_ind,p_ownership_stat_ind,p_managing_stat_ind,p_reval_stat_cd,p_reval_stat_last_dt,p_reval_comp_dt,p_reval_comp_by_nam,l_hibernate_ver_num,g_aud_add_user_id,g_aud_ts,g_aud_user_id,g_aud_add_ts
1002813,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1004100,N,N,N,N,N,N,N,N,N,TN,2020-08-05,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1003887,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1156950,N,N,N,N,N,N,N,N,N,FN,2026-03-13,, ,0,B-Term-Prov-Trigger_3250759.00,2026-03-13 18:01:39.000000,B-Term-Prov-Trigger_1815252.00,2020-07-17 18:01:22.000000
1157175,Y,N,N,N,N,N,N,N,N,ST,2021-10-11,, ,3,B-Term-Prov-Trigger_3250759.00,2021-10-11 12:16:08.071000,DEBBIELAMB,2020-07-17 18:01:22.000000
1155570,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1152422,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1153905,N,N,N,N,N,N,N,N,N,TN,2020-08-07,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1153225,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1162299,N,N,N,N,N,N,N,N,N,TN,2020-08-03,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1162284,N,N,N,N,N,N,N,N,N,TN,2020-08-07,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1159460,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1159390,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1164526,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1164399,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1161406,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1162922,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1161385,N,N,N,N,N,N,N,N,N,TN,2020-08-03,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1165144,N,N,N,N,N,N,N,N,N,TN,2020-08-03,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1166084,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1176054,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1173518,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1173552,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1173851,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1172184,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1173870,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1176028,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1167457,N,N,N,N,N,N,N,N,N,TN,2024-07-30,, ,0,B-Term-Prov-Trigger_3250759.00,2024-07-30 18:01:40.000000,B-Term-Prov-Trigger_966539.00,2020-07-17 18:01:22.000000
1180311,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1180344,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1182576,N,N,N,N,N,N,N,N,N,TN,2020-08-03,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1176590,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1176591,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1175926,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1175932,N,N,N,N,N,N,N,N,N,SN,2020-08-01,, ,1,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1177402,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1177406,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1183582,N,N,N,N,N,N,N,N,N,TN,2020-08-03,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1186301,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1181355,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1180445,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1180466,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1277194,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1278385,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1278865,N,N,N,N,N,N,N,N,N,TN,2020-08-06,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282378,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282691,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282681,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1281147,N,N,N,N,N,N,N,N,N,TN,2020-08-07,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1287128,N,N,N,N,N,N,N,N,N,TN,2020-08-17,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294160,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294161,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294162,N,N,N,N,N,N,N,N,N,TN,2020-08-04,, ,2,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1000929,N,N,N,N,N,N,N,N,N,TN,2025-08-12,, ,0,B-Term-Prov-Trigger_3250759.00,2025-08-12 18:01:41.000000,B-Term-Prov-Trigger_1509963.00,2020-07-17 18:01:22.000000
1001286,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1001691,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1001993,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1002232,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1001967,Y,N,N,N,N,N,N,N,N,ST,2022-07-21,, ,1,B-Term-Prov-Trigger_3250759.00,2022-07-21 08:56:31.386000,TRIDER,2020-07-17 18:01:22.000000
1002446,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1003207,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1003804,N,N,N,N,N,N,N,N,N,FN,2025-07-31,, ,0,B-Term-Prov-Trigger_3250759.00,2025-07-31 18:01:54.000000,B-Term-Prov-Trigger_1491947.00,2020-07-17 18:01:22.000000
1155617,N,N,N,N,N,N,N,N,N,SN,2025-07-24,, ,0,B-Term-Prov-Trigger_3250759.00,2025-07-24 18:01:58.000000,B-Term-Prov-Trigger_1481546.00,2020-07-17 18:01:22.000000
1155461,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1162421,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1161521,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1168926,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1165206,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1169997,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1175867,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1172221,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1171986,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1182610,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1181856,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1181410,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1173603,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1175183,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1182741,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1183520,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1188729,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1192099,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1193314,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282930,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282836,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1282841,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1283372,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1283932,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1286213,N,Y,Y,N,Y,,Y,Y,Y,SS,2024-07-01,, ,1,B-Term-Prov-Trigger_3250759.00,2024-07-01 11:40:24.713000,RJEFFCOTT,2020-07-17 18:01:22.000000
1292679,Y,N,N,N,N,N,N,N,N,ST,2020-07-24,, ,1,B-Term-Prov-Trigger_3250759.00,2020-07-24 11:13:31.563000,CHALANA,2020-07-17 18:01:22.000000
1291873,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1292825,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1292833,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294077,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294089,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1293757,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294107,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294108,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294112,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294115,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294117,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1293946,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294104,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294129,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294157,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294173,N,N,N,N,N,N,N,N,N,FN,2026-04-09,, ,0,B-Term-Prov-Trigger_3250759.00,2026-04-09 18:01:36.000000,B-Term-Prov-Trigger_1853812.00,2020-07-17 18:01:22.000000
1293363,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294004,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294026,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294030,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1290658,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294071,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294092,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294186,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1293616,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294149,N,N,N,N,N,N,N,N,N,SN,2026-04-09,, ,0,B-Term-Prov-Trigger_3250759.00,2026-04-09 18:01:36.000000,B-Term-Prov-Trigger_1853812.00,2020-07-17 18:01:22.000000
1293129,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294247,N,N,N,N,N,N,N,N,N,TN,2023-11-16,, ,0,B-Term-Prov-Trigger_3250759.00,2023-11-16 18:01:17.000000,B-Term-Prov-Trigger_595388.00,2020-07-17 18:01:22.000000
1294287,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294300,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294301,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294222,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294268,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294230,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294231,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294298,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
1294243,N,N,N,N,N,N,N,N,N,TN,2020-07-17,, ,0,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000,B-Term-Prov-Trigger_3250759.00,2020-07-17 18:01:22.000000
