p_sys_id,p_ra_medm_sk,p_ra_medm_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000256,1010383,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000257,1010384,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000258,1010386,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1185522,1824889,3,0,DMOCK,2018-07-26 15:43:30.271000,DMOCK,2018-07-26 15:43:30.271000
1000263,1010392,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1300282,1767064,1,0,JASTONE,2018-01-24 09:52:53.841000,JASTONE,2018-01-24 09:52:53.841000
1295898,1887373,1,0,SHAHAAS,2019-02-01 09:48:42.868000,SHAHAAS,2019-02-01 09:48:42.868000
1000266,1010395,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000267,1010396,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1309379,1887138,1,0,GUESTUSER,2019-01-31 18:45:41.361000,GUESTUSER,2019-01-31 18:45:41.361000
1183496,1824879,3,0,DMOCK,2018-07-26 15:39:56.327000,DMOCK,2018-07-26 15:39:56.327000
1309381,1887140,1,0,GUESTUSER,2019-01-31 18:56:51.340000,GUESTUSER,2019-01-31 18:56:51.340000
1000272,1010401,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000274,1010403,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000275,1010406,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000276,1010407,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1297513,1824890,4,0,AYARBROUGH,2018-07-26 15:44:01.121000,AYARBROUGH,2018-07-26 15:44:01.121000
1000279,1010414,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1184838,1887282,4,0,JASTONE,2019-02-01 09:07:39.362000,JASTONE,2019-02-01 09:07:39.362000
1190061,1824894,4,0,DMOCK,2018-07-26 15:47:14.984000,DMOCK,2018-07-26 15:47:14.984000
1000280,1010416,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000281,1010417,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001035,1011538,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001036,1011539,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001039,1011543,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001040,1011544,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1279583,1729402,3,0,RRUD,2017-09-29 14:21:03.673000,RRUD,2017-09-29 14:21:03.673000
1001043,1011547,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1297376,1552447,1,0,USHASHA,2016-04-26 10:09:10.685000,USHASHA,2016-04-26 10:09:10.685000
1001045,1011549,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001046,1011550,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001193,1887252,3,0,DMOCK,2019-02-01 08:47:41.800000,DMOCK,2019-02-01 08:47:41.800000
1001052,1011558,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001053,1011559,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1286599,1274968,1,0,BSKACHENKO,2014-05-16 10:58:41.110000,BSKACHENKO,2014-05-16 10:58:41.110000
1284715,1274966,1,0,PJHEID,2014-05-16 10:58:12.140000,PJHEID,2014-05-16 10:58:12.140000
1286575,1274979,1,0,TBAY,2014-05-16 10:58:22.012000,TBAY,2014-05-16 10:58:22.012000
1303504,1729434,1,0,AYARBROUGH,2017-09-29 15:07:48.068000,AYARBROUGH,2017-09-29 15:07:48.068000
1294419,1488064,1,0,ESTHERSHAHPAR,2015-08-17 17:21:10.532000,ESTHERSHAHPAR,2015-08-17 17:21:10.532000
1166761,1887345,3,0,MLMOOS,2019-02-01 09:35:00.923000,MLMOOS,2019-02-01 09:35:00.923000
1295821,1887495,1,0,SHAHAAS,2019-02-01 10:33:59.418000,SHAHAAS,2019-02-01 10:33:59.418000
1296421,1824967,4,0,SKOEHLY,2018-07-27 08:18:15.527000,SKOEHLY,2018-07-27 08:18:15.527000
1287721,1345697,1,0,JMLAGRO,2014-07-15 18:24:21.454000,JMLAGRO,2014-07-15 18:24:21.454000
1001057,1011568,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001059,1011571,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001060,1011572,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287884,1345622,1,0,BRENDAPEREZESCOB,2014-07-15 17:38:54.085000,BRENDAPEREZESCOB,2014-07-15 17:38:54.085000
1288535,1329145,1,0,DANIELLAESTRELLA,2014-07-01 13:09:04.470000,DANIELLAESTRELLA,2014-07-01 13:09:04.470000
1001065,1011578,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001066,1011579,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001067,1011580,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001069,1011585,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1304209,1767307,1,0,ANNDOLL,2018-01-25 08:36:39.069000,ANNDOLL,2018-01-25 08:36:39.069000
1288790,1329303,1,0,NAKARRIABELL,2014-07-01 13:50:28.935000,NAKARRIABELL,2014-07-01 13:50:28.935000
1001072,1011588,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001074,1011591,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001075,1011594,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1292727,1436590,1,0,DATA_FIX_ESPRD01140763,2015-03-03 14:34:47.534000,KARINARUIZ,2015-03-03 14:34:47.534000
1001078,1011599,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001080,1011602,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1301518,1675877,1,0,JASTONE,2017-05-05 09:47:23.983000,JASTONE,2017-05-05 09:47:23.983000
1301138,1887529,3,0,TONYAMEYER,2019-02-01 11:13:35.746000,TONYAMEYER,2019-02-01 11:13:35.746000
1204234,1887536,3,0,DMOCK,2019-02-01 11:19:23.764000,DMOCK,2019-02-01 11:19:23.764000
1001087,1011615,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001088,1011617,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001837,1436651,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,PJHEID,2015-03-03 15:14:53.841000
1305350,1767336,3,0,GUESTUSER,2018-01-25 11:28:31.718000,GUESTUSER,2018-01-25 11:28:31.718000
1291860,1544689,1,0,SMCNEIL,2016-04-04 13:24:51.681000,SMCNEIL,2016-04-04 13:24:51.681000
1001095,1011630,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001098,1011635,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1292619,1436743,1,0,DANIELLAESTRELLA,2015-03-03 16:14:31.187000,DANIELLAESTRELLA,2015-03-03 16:14:31.187000
1287581,1302951,1,0,RACHELSPANGENBER,2014-06-11 16:12:28.452000,RACHELSPANGENBER,2014-06-11 16:12:28.452000
1287806,1345507,4,0,DANIELLAESTRELLA,2014-07-15 16:53:11.387000,DANIELLAESTRELLA,2014-07-15 16:53:11.387000
1001103,1011642,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1293256,1451665,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,JMLAGRO,2015-04-21 09:40:14.695000
1001107,1011653,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1293969,1470201,1,0,MMANYGUNS,2015-07-01 13:18:06.437000,MMANYGUNS,2015-07-01 13:18:06.437000
1001110,1011656,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287381,1544695,1,0,SMCNEIL,2016-04-04 13:27:45.773000,SMCNEIL,2016-04-04 13:27:45.773000
1290386,1380041,1,0,SHERSAYLER,2014-09-15 13:27:55.964000,SHERSAYLER,2014-09-15 13:27:55.964000
1001113,1011659,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001114,1011660,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001115,1011661,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287207,1544708,1,0,SMCNEIL,2016-04-04 13:38:18.461000,SMCNEIL,2016-04-04 13:38:18.461000
1001117,1011663,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1302535,1908830,1,0,SKOEHLY,2019-04-03 10:50:10.865000,SKOEHLY,2019-04-03 10:50:10.865000
1298592,1635329,3,0,ANNDOLL,2017-02-09 12:53:01.944000,ANNDOLL,2017-02-09 12:53:01.944000
1287720,1345687,1,0,JMLAGRO,2014-07-15 18:17:53.161000,JMLAGRO,2014-07-15 18:17:53.161000
1001122,1011671,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001124,1011673,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001125,1011674,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1163829,1635350,3,0,AYARBROUGH,2017-02-09 13:41:04.652000,AYARBROUGH,2017-02-09 13:41:04.652000
1001128,1011677,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001130,1011682,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1293397,1451778,3,0,PJHEID,2015-04-21 13:55:23.678000,PJHEID,2015-04-21 13:55:23.678000
1001132,1011684,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001133,1011685,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1293418,1452019,1,0,KARINARUIZ,2015-04-22 13:50:54.586000,KARINARUIZ,2015-04-22 13:50:54.586000
1001135,1011688,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287887,1345704,1,0,PJHEID,2014-07-15 18:34:09.746000,PJHEID,2014-07-15 18:34:09.746000
1288708,1544752,1,0,TWOLF,2016-04-04 14:16:09.424000,TWOLF,2016-04-04 14:16:09.424000
1001139,1011696,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287425,1302982,3,0,PJHEID,2014-06-11 16:20:50.268000,PJHEID,2014-06-11 16:20:50.268000
1001142,1011699,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001143,1011700,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287811,1345929,1,0,JMLAGRO,2014-07-16 09:04:48.057000,JMLAGRO,2014-07-16 09:04:48.057000
1289194,1345775,1,0,LISACAMPBELL,2014-07-15 19:38:24.889000,LISACAMPBELL,2014-07-15 19:38:24.889000
1199576,1635358,3,0,AYARBROUGH,2017-02-09 13:42:52.963000,AYARBROUGH,2017-02-09 13:42:52.963000
1001149,1011707,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001153,1011711,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001154,1011712,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1292823,1908914,3,0,RRUD,2019-04-03 13:06:17.087000,RRUD,2019-04-03 13:06:17.087000
1192779,1908885,3,0,JASTONE,2019-04-03 11:35:59.323000,JASTONE,2019-04-03 11:35:59.323000
1001208,1908891,3,0,LKHUNT,2019-04-03 11:45:00.383000,LKHUNT,2019-04-03 11:45:00.383000
1287817,1345938,1,0,JMLAGRO,2014-07-16 09:15:13.449000,JMLAGRO,2014-07-16 09:15:13.449000
1293531,1470396,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,RRUD,2015-07-01 15:48:07.613000
1290942,1436929,3,0,MMANYGUNS,2015-03-04 08:45:26.367000,MMANYGUNS,2015-03-04 08:45:26.367000
1305264,1764424,1,0,GUESTUSER,2018-01-15 14:49:26.924000,GUESTUSER,2018-01-15 14:49:26.924000
1306399,1804934,1,0,ANNDOLL,2018-05-22 15:12:28.294000,ANNDOLL,2018-05-22 15:12:28.294000
1293156,1447044,1,0,PJHEID,2015-04-08 11:18:57.885000,PJHEID,2015-04-08 11:18:57.885000
1306446,1804915,1,0,ANNDOLL,2018-05-22 14:42:52.772000,ANNDOLL,2018-05-22 14:42:52.772000
1306405,1804931,1,0,ANNDOLL,2018-05-22 15:07:57.164000,ANNDOLL,2018-05-22 15:07:57.164000
1281364,1908967,4,0,JASTONE,2019-04-03 14:14:39.613000,JASTONE,2019-04-03 14:14:39.613000
1001164,1011726,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1298609,1805056,1,0,AYARBROUGH,2018-05-22 16:13:54.851000,AYARBROUGH,2018-05-22 16:13:54.851000
1298590,1805065,1,0,AYARBROUGH,2018-05-22 16:16:15.236000,AYARBROUGH,2018-05-22 16:16:15.236000
1001168,1011731,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1002488,1447138,1,0,NMAIER,2015-04-08 12:07:37.271000,NMAIER,2015-04-08 12:07:37.271000
1001172,1011735,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1291631,1469168,4,0,JMLAGRO,2015-06-29 14:24:47.988000,JMLAGRO,2015-06-29 14:24:47.988000
1001174,1011738,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001175,1011739,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001145,1909019,3,0,AYARBROUGH,2019-04-03 15:15:37.894000,AYARBROUGH,2019-04-03 15:15:37.894000
1001177,1011741,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1289200,1374549,4,0,JOYSPEZIALE,2014-09-03 17:13:02.545000,JOYSPEZIALE,2014-09-03 17:13:02.545000
1297085,1545806,1,0,USHASHA,2016-04-07 09:36:30.450000,USHASHA,2016-04-07 09:36:30.450000
1290549,1374578,1,0,JOYSPEZIALE,2014-09-03 17:38:48.124000,JOYSPEZIALE,2014-09-03 17:38:48.124000
1289218,1350316,1,0,ESTHERSHAHPAR,2014-07-21 15:59:35.831000,ESTHERSHAHPAR,2014-07-21 15:59:35.831000
1284634,1295822,1,0,KARINARUIZ,2014-06-06 12:43:17.869000,KARINARUIZ,2014-06-06 12:43:17.869000
1001185,1011752,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001186,1011753,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001187,1011754,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001188,1011755,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001189,1011756,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1289202,1374597,4,0,JOYSPEZIALE,2014-09-03 18:09:37.027000,JOYSPEZIALE,2014-09-03 18:09:37.027000
1001192,1011761,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1288420,1335790,4,0,JMLAGRO,2014-07-08 14:18:24.116000,JMLAGRO,2014-07-08 14:18:24.116000
1001195,1011764,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001196,1011765,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001197,1011766,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1288581,1335853,1,0,MAGDALENAHANUSIA,2014-07-08 14:29:53.155000,MAGDALENAHANUSIA,2014-07-08 14:29:53.155000
1285714,1350318,1,0,DOMINICKNGANTOU,2014-07-21 15:58:01.346000,DOMINICKNGANTOU,2014-07-21 15:58:01.346000
1287757,1335949,1,0,BRENDAPEREZESCOB,2014-07-08 14:54:26.405000,BRENDAPEREZESCOB,2014-07-08 14:54:26.405000
1306432,1805098,1,0,ANNDOLL,2018-05-22 16:27:08.154000,ANNDOLL,2018-05-22 16:27:08.154000
1309779,1909030,1,0,AYARBROUGH,2019-04-03 15:29:22.915000,AYARBROUGH,2019-04-03 15:29:22.915000
1301685,1805152,1,0,AYARBROUGH,2018-05-22 17:18:08.040000,AYARBROUGH,2018-05-22 17:18:08.040000
1284198,1820307,3,0,JASTONE,2018-07-14 15:30:13.797000,JASTONE,2018-07-14 15:30:13.797000
1284079,1335764,1,0,guestUser,2014-07-08 14:16:29.658000,guestUser,2014-07-08 14:16:29.658000
1001204,1011793,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1284083,1335794,1,0,KRBACKMAN,2014-07-08 14:20:41.191000,KRBACKMAN,2014-07-08 14:20:41.191000
1287908,1335775,1,0,JUDITHSZEGEDI,2014-07-08 14:17:03.889000,JUDITHSZEGEDI,2014-07-08 14:17:03.889000
1001209,1011803,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001211,1011808,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001212,1011810,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001214,1011813,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001215,1011814,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001219,1011827,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1176814,1945184,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 12:53:05.029000
1001221,1011831,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1278278,1295824,1,0,ZOEASANDY,2014-06-06 12:44:07.456000,ZOEASANDY,2014-06-06 12:44:07.456000
1180585,1945189,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 13:06:27.328000
1316088,1945194,3,0,GUESTUSER,2021-01-19 13:50:50.222000,GUESTUSER,2021-01-19 13:50:50.222000
1290489,1374610,1,0,JUDITHSZEGEDI,2014-09-03 18:50:41.455000,JUDITHSZEGEDI,2014-09-03 18:50:41.455000
1282681,1945195,4,0,THENDERSON,2021-01-19 13:56:29.027000,THENDERSON,2021-01-19 13:56:29.027000
1177463,1945203,4,0,THENDERSON,2021-01-19 14:11:08.550000,THENDERSON,2021-01-19 14:11:08.550000
1282792,1945205,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 14:15:06.829000
1316089,1945216,3,0,GUESTUSER,2021-01-19 14:31:37.888000,GUESTUSER,2021-01-19 14:31:37.888000
1297574,1549114,4,0,GUESTUSER,2016-04-18 11:55:17.008000,GUESTUSER,2016-04-18 11:55:17.008000
1180418,1945232,4,0,THENDERSON,2021-01-19 15:07:05.800000,THENDERSON,2021-01-19 15:07:05.800000
1003859,1374656,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,JMLAGRO,2014-09-04 08:23:20.091000
1175942,1945233,4,0,THENDERSON,2021-01-19 15:09:27.246000,THENDERSON,2021-01-19 15:09:27.246000
1000953,1011404,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000954,1011412,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1172264,1945240,4,0,THENDERSON,2021-01-19 15:26:18.968000,THENDERSON,2021-01-19 15:26:18.968000
1000956,1011415,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1300760,1697935,1,0,CHLHARMON,2017-07-07 11:18:27.087000,CHLHARMON,2017-07-07 11:18:27.087000
1000958,1011417,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000959,1011419,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000960,1011420,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000961,1011421,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000962,1011422,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1279411,1295913,1,0,JMLAGRO,2014-06-06 13:09:17.663000,JMLAGRO,2014-06-06 13:09:17.663000
1283458,1945246,4,0,THENDERSON,2021-01-19 15:37:05.078000,THENDERSON,2021-01-19 15:37:05.078000
1000965,1011428,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000966,1011429,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000967,1011430,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000968,1011432,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1173882,1945247,4,0,THENDERSON,2021-01-19 15:40:03.599000,THENDERSON,2021-01-19 15:40:03.599000
1302343,1698248,1,0,ANNDOLL,2017-07-07 15:45:07.694000,ANNDOLL,2017-07-07 15:45:07.694000
1000972,1011437,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000973,1011438,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1204509,1945250,4,0,THENDERSON,2021-01-19 15:45:37.052000,THENDERSON,2021-01-19 15:45:37.052000
1293162,1447175,1,0,DVESEY,2015-04-08 12:43:11.681000,DVESEY,2015-04-08 12:43:11.681000
1000976,1011442,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000977,1011445,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1307154,1820587,4,0,GUESTUSER,2018-07-16 11:27:10.432000,GUESTUSER,2018-07-16 11:27:10.432000
1180387,1945255,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 16:33:37.053000
1306840,1820624,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,ANNDOLL,2018-07-16 12:02:59.718000
1002647,1945256,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 16:35:31.824000
1001238,1447198,1,0,JMLAGRO,2015-04-08 12:51:27.026000,JMLAGRO,2015-04-08 12:51:27.026000
1304566,1820639,3,0,ANNDOLL,2018-07-16 12:18:14.867000,ANNDOLL,2018-07-16 12:18:14.867000
