p_sys_id,p_qstnr_sk,p_qstnr_ty_cd,p_qstnr_occ_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1276786,1640114,20,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.282000,GUESTUSER,2013-04-10 10:29:43.423000
1276786,1640115,19,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.288000,GUESTUSER,2013-04-10 10:29:43.423000
1276786,1640116,06,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.288000,GUESTUSER,2013-04-10 10:29:43.424000
1276786,1640117,18,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.287000,GUESTUSER,2013-04-10 10:29:43.424000
1276786,1640118,27,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.287000,GUESTUSER,2013-04-10 10:29:43.424000
1276786,1640119,12,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.286000,GUESTUSER,2013-04-10 10:29:43.424000
1276786,1640120,08,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.286000,GUESTUSER,2013-04-10 10:29:43.424000
1276786,1640121,07,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.285000,GUESTUSER,2013-04-10 10:29:43.425000
1276786,1640122,13,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.285000,GUESTUSER,2013-04-10 10:29:43.425000
1276786,1640123,14,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.284000,GUESTUSER,2013-04-10 10:29:43.425000
1276786,1640124,15,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.283000,GUESTUSER,2013-04-10 10:29:43.426000
1276786,1640125,02,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.283000,GUESTUSER,2013-04-10 10:29:43.426000
1276786,1640126,16,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.288000,GUESTUSER,2013-04-10 10:29:43.426000
1276786,1640127,17,2000-01-01,10,GUESTUSER,2014-06-12 13:56:05.287000,GUESTUSER,2013-04-10 10:29:43.426000
1276772,1640129,32,2000-01-01,5,GUESTUSER,2013-04-15 09:58:30.059000,GUESTUSER,2013-04-10 10:35:23.962000
1276772,1640130,31,2000-01-01,5,GUESTUSER,2013-04-15 09:58:30.058000,GUESTUSER,2013-04-10 10:35:23.962000
1276772,1640131,30,1999-12-31,5,GUESTUSER,2013-04-15 09:58:30.058000,GUESTUSER,2013-04-10 10:35:23.963000
1276772,1640132,29,1999-12-31,5,GUESTUSER,2013-04-15 09:58:30.057000,GUESTUSER,2013-04-10 10:35:23.963000
1276792,1640133,36,2000-01-01,7,GUESTUSER,2013-04-17 10:10:23.729000,GUESTUSER,2013-04-10 10:42:17.371000
1276792,1640134,33,1999-12-31,7,GUESTUSER,2013-04-17 10:10:23.726000,GUESTUSER,2013-04-10 10:42:17.372000
1276794,1640135,40,2000-01-01,21,guestUser,2013-04-11 15:29:10.920000,guestUser,2013-04-10 11:01:59.609000
1276796,1640138,40,1999-12-31,11,guestUser,2013-04-15 10:03:38.640000,guestUser,2013-04-10 11:24:07.121000
1276796,1640139,29,2000-01-01,11,GUESTUSER,2013-04-15 10:03:38.639000,GUESTUSER,2013-04-10 11:24:07.122000
1276796,1640140,38,2000-01-01,11,guestUser,2013-04-15 10:03:38.639000,guestUser,2013-04-10 11:24:07.122000
1276796,1640143,28,2000-01-01,8,GUESTUSER,2013-04-15 10:03:38.638000,GUESTUSER,2013-04-10 11:30:11.004000
1276796,1640144,30,2000-01-01,5,GUESTUSER,2013-04-15 10:03:38.637000,GUESTUSER,2013-04-10 11:32:34.433000
1276796,1640145,31,2000-01-01,5,GUESTUSER,2013-04-15 10:03:38.637000,GUESTUSER,2013-04-10 11:32:34.433000
1276796,1640146,32,2000-01-01,5,GUESTUSER,2013-04-15 10:03:38.636000,GUESTUSER,2013-04-10 11:32:34.434000
1276796,1640147,07,2000-01-01,13,guestUser,2013-09-26 09:07:00.083000,guestUser,2013-04-10 11:32:13.854000
1276796,1640148,08,2000-01-01,13,guestUser,2013-09-26 09:07:00.083000,guestUser,2013-04-10 11:32:13.854000
1276796,1640149,26,2000-01-01,13,guestUser,2013-09-26 09:07:00.082000,guestUser,2013-04-10 11:32:13.854000
1276796,1640150,25,2000-01-01,13,guestUser,2013-09-26 09:07:00.081000,guestUser,2013-04-10 11:32:13.854000
1276796,1640151,02,2000-01-01,13,guestUser,2013-09-26 09:07:00.081000,guestUser,2013-04-10 11:32:13.855000
1276796,1640152,16,2000-01-01,13,guestUser,2013-09-26 09:07:00.081000,guestUser,2013-04-10 11:32:13.856000
1276796,1640153,17,2000-01-01,13,guestUser,2013-09-26 09:07:00.080000,guestUser,2013-04-10 11:32:13.856000
1276796,1640154,18,2000-01-01,13,guestUser,2013-09-26 09:07:00.080000,guestUser,2013-04-10 11:32:13.856000
1276796,1640155,06,2000-01-01,13,guestUser,2013-09-26 09:07:00.080000,guestUser,2013-04-10 11:32:13.857000
1276796,1640156,19,2000-01-01,13,guestUser,2013-09-26 09:07:00.079000,guestUser,2013-04-10 11:32:13.857000
1276796,1640157,20,2000-01-01,13,guestUser,2013-09-26 09:07:00.079000,guestUser,2013-04-10 11:32:13.857000
1276796,1640158,21,2000-01-01,13,guestUser,2013-09-26 09:07:00.083000,guestUser,2013-04-10 11:32:13.857000
1276796,1640159,22,2000-01-01,13,guestUser,2013-09-26 09:07:00.082000,guestUser,2013-04-10 11:32:13.857000
1276796,1640160,23,2000-01-01,13,guestUser,2013-09-26 09:07:00.082000,guestUser,2013-04-10 11:32:13.858000
1276796,1640161,24,2000-01-01,13,guestUser,2013-09-26 09:07:00.081000,guestUser,2013-04-10 11:32:13.858000
1276795,1640162,28,2000-01-01,4,GUESTUSER,2013-04-10 11:42:45.268000,GUESTUSER,2013-04-10 11:37:08.048000
1276795,1640163,29,2000-01-01,4,GUESTUSER,2013-04-10 11:42:45.268000,GUESTUSER,2013-04-10 11:37:08.048000
1276795,1640164,30,2000-01-01,4,GUESTUSER,2013-04-10 11:42:45.267000,GUESTUSER,2013-04-10 11:37:08.048000
1276795,1640165,31,2000-01-01,4,GUESTUSER,2013-04-10 11:42:45.266000,GUESTUSER,2013-04-10 11:37:08.048000
1276795,1640166,32,2000-01-01,4,GUESTUSER,2013-04-10 11:42:45.264000,GUESTUSER,2013-04-10 11:37:08.049000
1276795,1640167,07,2000-01-01,15,guestUser,2013-04-10 15:11:49.821000,guestUser,2013-04-10 11:38:36.510000
1276795,1640168,08,2000-01-01,15,guestUser,2013-04-10 15:11:49.821000,guestUser,2013-04-10 11:38:36.510000
1276795,1640169,26,2000-01-01,15,guestUser,2013-04-10 15:11:49.820000,guestUser,2013-04-10 11:38:36.510000
1276795,1640170,25,2000-01-01,15,guestUser,2013-04-10 15:11:49.820000,guestUser,2013-04-10 11:38:36.510000
1276795,1640171,02,2000-01-01,15,guestUser,2013-04-10 15:11:49.819000,guestUser,2013-04-10 11:38:36.510000
1276795,1640172,16,2000-01-01,15,guestUser,2013-04-10 15:11:49.819000,guestUser,2013-04-10 11:38:36.512000
1276795,1640173,17,2000-01-01,15,guestUser,2013-04-10 15:11:49.819000,guestUser,2013-04-10 11:38:36.512000
1276795,1640174,18,2000-01-01,15,guestUser,2013-04-10 15:11:49.819000,guestUser,2013-04-10 11:38:36.512000
1276795,1640175,06,2000-01-01,15,guestUser,2013-04-10 15:11:49.818000,guestUser,2013-04-10 11:38:36.512000
1276795,1640176,19,2000-01-01,15,guestUser,2013-04-10 15:11:49.818000,guestUser,2013-04-10 11:38:36.513000
1276795,1640177,20,2000-01-01,15,guestUser,2013-04-10 15:11:49.818000,guestUser,2013-04-10 11:38:36.513000
1276795,1640178,21,2000-01-01,15,guestUser,2013-04-10 15:11:49.821000,guestUser,2013-04-10 11:38:36.513000
1276795,1640179,22,2000-01-01,15,guestUser,2013-04-10 15:11:49.820000,guestUser,2013-04-10 11:38:36.513000
1276795,1640180,23,2000-01-01,15,guestUser,2013-04-10 15:11:49.820000,guestUser,2013-04-10 11:38:36.513000
1276795,1640181,24,2000-01-01,15,guestUser,2013-04-10 15:11:49.820000,guestUser,2013-04-10 11:38:36.514000
1276793,1640182,35,2000-01-01,10,GUESTUSER,2013-04-10 14:18:23.831000,GUESTUSER,2013-04-10 11:39:09.694000
1276793,1640183,34,2000-01-01,10,GUESTUSER,2013-04-10 14:18:23.829000,GUESTUSER,2013-04-10 11:39:09.694000
1276793,1640184,26,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.607000,GUESTUSER,2013-04-10 11:57:01.288000
1276793,1640185,25,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.607000,GUESTUSER,2013-04-10 11:57:01.289000
1276793,1640186,24,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.606000,GUESTUSER,2013-04-10 11:57:01.289000
1276793,1640187,23,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.606000,GUESTUSER,2013-04-10 11:57:01.289000
1276793,1640188,22,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.605000,GUESTUSER,2013-04-10 11:57:01.289000
1276793,1640189,21,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.605000,GUESTUSER,2013-04-10 11:57:01.290000
1276793,1640190,20,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.604000,GUESTUSER,2013-04-10 11:57:01.290000
1276793,1640191,19,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.603000,GUESTUSER,2013-04-10 11:57:01.290000
1276793,1640192,06,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.603000,GUESTUSER,2013-04-10 11:57:01.292000
1276793,1640193,18,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.608000,GUESTUSER,2013-04-10 11:57:01.292000
1276793,1640194,27,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.608000,GUESTUSER,2013-04-10 11:57:01.292000
1276793,1640195,12,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.608000,GUESTUSER,2013-04-10 11:57:01.292000
1276793,1640196,08,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.607000,GUESTUSER,2013-04-10 11:57:01.292000
1276793,1640197,07,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.607000,GUESTUSER,2013-04-10 11:57:01.293000
1276793,1640198,13,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.606000,GUESTUSER,2013-04-10 11:57:01.293000
1276793,1640199,14,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.605000,GUESTUSER,2013-04-10 11:57:01.293000
1276793,1640200,15,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.605000,GUESTUSER,2013-04-10 11:57:01.293000
1276793,1640201,02,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.604000,GUESTUSER,2013-04-10 11:57:01.294000
1276793,1640202,16,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.603000,GUESTUSER,2013-04-10 11:57:01.294000
1276793,1640203,17,2000-01-01,31,GUESTUSER,2013-10-23 13:11:40.603000,GUESTUSER,2013-04-10 11:57:01.294000
1276794,1640204,36,2000-01-01,17,GUESTUSER,2013-04-11 15:29:10.918000,GUESTUSER,2013-04-10 12:12:13.336000
1276794,1640205,33,1999-12-31,17,GUESTUSER,2013-04-11 15:29:10.910000,GUESTUSER,2013-04-10 12:12:13.336000
1276797,1640223,38,2000-01-01,6,guestUser,2013-04-10 13:40:06.725000,guestUser,2013-04-10 13:27:35.454000
1276797,1640224,40,2000-01-01,6,guestUser,2013-04-10 13:40:06.725000,guestUser,2013-04-10 13:27:35.455000
1276797,1640225,28,2000-01-01,5,GUESTUSER,2013-04-10 13:40:06.724000,GUESTUSER,2013-04-10 13:32:03.042000
1276798,1640245,38,2000-01-01,8,guestUser,2013-04-10 13:52:53.503000,guestUser,2013-04-10 13:42:08.856000
1276798,1640246,40,2000-01-01,8,guestUser,2013-04-10 13:52:53.503000,guestUser,2013-04-10 13:42:08.856000
1276798,1640247,28,2000-01-01,6,GUESTUSER,2013-04-10 13:52:53.502000,GUESTUSER,2013-04-10 13:45:35.149000
1276798,1640248,32,2000-01-01,5,GUESTUSER,2013-04-10 13:52:53.502000,GUESTUSER,2013-04-10 13:47:54.752000
1276798,1640249,31,2000-01-01,5,GUESTUSER,2013-04-10 13:52:53.501000,GUESTUSER,2013-04-10 13:47:54.752000
1276798,1640250,30,2000-01-01,5,GUESTUSER,2013-04-10 13:52:53.501000,GUESTUSER,2013-04-10 13:47:54.753000
1276798,1640251,29,2000-01-01,5,GUESTUSER,2013-04-10 13:52:53.500000,GUESTUSER,2013-04-10 13:47:54.753000
1276798,1640252,07,2000-01-01,23,guestUser,2013-04-10 14:46:33.900000,guestUser,2013-04-10 13:47:54.753000
1276798,1640253,08,2000-01-01,23,guestUser,2013-04-10 14:46:33.900000,guestUser,2013-04-10 13:47:54.754000
1276798,1640254,26,2000-01-01,23,guestUser,2013-04-10 14:46:33.902000,guestUser,2013-04-10 13:47:54.754000
1276798,1640255,25,2000-01-01,23,guestUser,2013-04-10 14:46:33.902000,guestUser,2013-04-10 13:47:54.754000
1276798,1640256,02,2000-01-01,23,guestUser,2013-04-10 14:46:33.902000,guestUser,2013-04-10 13:47:54.754000
1276798,1640257,16,2000-01-01,23,guestUser,2013-04-10 14:46:33.901000,guestUser,2013-04-10 13:47:54.755000
1276798,1640258,17,2000-01-01,23,guestUser,2013-04-10 14:46:33.901000,guestUser,2013-04-10 13:47:54.755000
1276798,1640259,18,2000-01-01,23,guestUser,2013-04-10 14:46:33.901000,guestUser,2013-04-10 13:47:54.755000
1276798,1640260,06,2000-01-01,23,guestUser,2013-04-10 14:46:33.901000,guestUser,2013-04-10 13:47:54.755000
1276798,1640261,19,2000-01-01,23,guestUser,2013-04-10 14:46:33.900000,guestUser,2013-04-10 13:47:54.756000
1276798,1640262,20,2000-01-01,23,guestUser,2013-04-10 14:46:33.900000,guestUser,2013-04-10 13:47:54.756000
1276798,1640263,21,2000-01-01,23,guestUser,2013-04-10 14:46:33.900000,guestUser,2013-04-10 13:47:54.757000
1276798,1640264,22,2000-01-01,23,guestUser,2013-04-10 14:46:33.899000,guestUser,2013-04-10 13:47:54.757000
1276798,1640265,23,2000-01-01,23,guestUser,2013-04-10 14:46:33.903000,guestUser,2013-04-10 13:47:54.757000
1276798,1640266,24,2000-01-01,23,guestUser,2013-04-10 14:46:33.902000,guestUser,2013-04-10 13:47:54.757000
1276784,1640269,26,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.029000,GUESTUSER,2013-04-10 14:50:44.321000
1276784,1640270,25,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.029000,GUESTUSER,2013-04-10 14:50:44.321000
1276784,1640271,24,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.028000,GUESTUSER,2013-04-10 14:50:44.321000
1276784,1640272,23,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.027000,GUESTUSER,2013-04-10 14:50:44.322000
1276784,1640273,22,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.027000,GUESTUSER,2013-04-10 14:50:44.323000
1276784,1640274,21,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.026000,GUESTUSER,2013-04-10 14:50:44.323000
1276784,1640275,20,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.026000,GUESTUSER,2013-04-10 14:50:44.323000
1276784,1640276,19,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.025000,GUESTUSER,2013-04-10 14:50:44.323000
1276784,1640277,06,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.025000,GUESTUSER,2013-04-10 14:50:44.324000
1276784,1640278,18,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.024000,GUESTUSER,2013-04-10 14:50:44.324000
1276784,1640279,27,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.023000,GUESTUSER,2013-04-10 14:50:44.324000
1276784,1640280,12,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.022000,GUESTUSER,2013-04-10 14:50:44.324000
1276784,1640281,08,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.029000,GUESTUSER,2013-04-10 14:50:44.325000
1276784,1640282,07,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.028000,GUESTUSER,2013-04-10 14:50:44.325000
1276784,1640283,13,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.028000,GUESTUSER,2013-04-10 14:50:44.325000
1276784,1640284,14,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.027000,GUESTUSER,2013-04-10 14:50:44.325000
1276784,1640285,15,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.027000,GUESTUSER,2013-04-10 14:50:44.326000
1276784,1640286,02,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.026000,GUESTUSER,2013-04-10 14:50:44.326000
1276784,1640287,16,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.025000,GUESTUSER,2013-04-10 14:50:44.326000
1276784,1640288,17,2000-01-01,20,GUESTUSER,2014-01-17 10:32:14.025000,GUESTUSER,2013-04-10 14:50:44.326000
1180394,1640289,26,2000-01-01,0,NMAIER,2013-04-10 14:52:42.110000,NMAIER,2013-04-10 14:52:42.110000
1180394,1640290,23,2000-01-01,0,NMAIER,2013-04-10 14:52:42.110000,NMAIER,2013-04-10 14:52:42.110000
1180394,1640291,25,2000-01-01,0,NMAIER,2013-04-10 14:52:42.110000,NMAIER,2013-04-10 14:52:42.110000
1180394,1640292,24,2000-01-01,0,NMAIER,2013-04-10 14:52:42.112000,NMAIER,2013-04-10 14:52:42.112000
1180394,1640293,02,2000-01-01,0,NMAIER,2013-04-10 14:52:42.112000,NMAIER,2013-04-10 14:52:42.112000
1180394,1640294,38,2000-01-01,0,NMAIER,2013-04-10 14:52:42.113000,NMAIER,2013-04-10 14:52:42.113000
1180394,1640295,16,2000-01-01,0,NMAIER,2013-04-10 14:52:42.113000,NMAIER,2013-04-10 14:52:42.113000
1180394,1640296,40,2000-01-01,0,NMAIER,2013-04-10 14:52:42.113000,NMAIER,2013-04-10 14:52:42.113000
1180394,1640297,28,2000-01-01,0,NMAIER,2013-04-10 14:52:42.113000,NMAIER,2013-04-10 14:52:42.113000
1180394,1640298,22,2000-01-01,0,NMAIER,2013-04-10 14:52:42.114000,NMAIER,2013-04-10 14:52:42.114000
1180394,1640299,08,2000-01-01,0,NMAIER,2013-04-10 14:52:42.114000,NMAIER,2013-04-10 14:52:42.114000
1180394,1640300,21,2000-01-01,0,NMAIER,2013-04-10 14:52:42.114000,NMAIER,2013-04-10 14:52:42.114000
1180394,1640301,07,2000-01-01,0,NMAIER,2013-04-10 14:52:42.114000,NMAIER,2013-04-10 14:52:42.114000
1180394,1640302,20,2000-01-01,0,NMAIER,2013-04-10 14:52:42.115000,NMAIER,2013-04-10 14:52:42.115000
1180394,1640303,29,2000-01-01,0,NMAIER,2013-04-10 14:52:42.115000,NMAIER,2013-04-10 14:52:42.115000
1180394,1640304,19,2000-01-01,0,NMAIER,2013-04-10 14:52:42.115000,NMAIER,2013-04-10 14:52:42.115000
1180394,1640305,30,2000-01-01,0,NMAIER,2013-04-10 14:52:42.116000,NMAIER,2013-04-10 14:52:42.116000
1180394,1640306,31,2000-01-01,0,NMAIER,2013-04-10 14:52:42.116000,NMAIER,2013-04-10 14:52:42.116000
1180394,1640307,06,2000-01-01,0,NMAIER,2013-04-10 14:52:42.116000,NMAIER,2013-04-10 14:52:42.116000
1180394,1640308,18,2000-01-01,0,NMAIER,2013-04-10 14:52:42.116000,NMAIER,2013-04-10 14:52:42.116000
1180394,1640309,32,2000-01-01,0,NMAIER,2013-04-10 14:52:42.116000,NMAIER,2013-04-10 14:52:42.116000
1180394,1640310,17,2000-01-01,0,NMAIER,2013-04-10 14:52:42.117000,NMAIER,2013-04-10 14:52:42.117000
1173037,1640311,20,2000-01-01,0,NMAIER,2013-04-10 15:05:34.160000,NMAIER,2013-04-10 15:05:34.160000
1173037,1640312,29,2000-01-01,0,NMAIER,2013-04-10 15:05:34.161000,NMAIER,2013-04-10 15:05:34.161000
1173037,1640313,07,2000-01-01,0,NMAIER,2013-04-10 15:05:34.162000,NMAIER,2013-04-10 15:05:34.162000
1173037,1640314,21,2000-01-01,0,NMAIER,2013-04-10 15:05:34.162000,NMAIER,2013-04-10 15:05:34.162000
1173037,1640315,08,2000-01-01,0,NMAIER,2013-04-10 15:05:34.162000,NMAIER,2013-04-10 15:05:34.162000
1173037,1640316,22,2000-01-01,0,NMAIER,2013-04-10 15:05:34.162000,NMAIER,2013-04-10 15:05:34.162000
1173037,1640317,26,2000-01-01,0,NMAIER,2013-04-10 15:05:34.163000,NMAIER,2013-04-10 15:05:34.163000
1173037,1640318,23,2000-01-01,0,NMAIER,2013-04-10 15:05:34.163000,NMAIER,2013-04-10 15:05:34.163000
1173037,1640319,25,2000-01-01,0,NMAIER,2013-04-10 15:05:34.163000,NMAIER,2013-04-10 15:05:34.163000
1173037,1640320,19,2000-01-01,0,NMAIER,2013-04-10 15:05:34.163000,NMAIER,2013-04-10 15:05:34.163000
1173037,1640321,30,2000-01-01,0,NMAIER,2013-04-10 15:05:34.164000,NMAIER,2013-04-10 15:05:34.164000
1173037,1640322,06,2000-01-01,0,NMAIER,2013-04-10 15:05:34.164000,NMAIER,2013-04-10 15:05:34.164000
1173037,1640323,31,2000-01-01,0,NMAIER,2013-04-10 15:05:34.164000,NMAIER,2013-04-10 15:05:34.164000
1173037,1640324,18,2000-01-01,0,NMAIER,2013-04-10 15:05:34.165000,NMAIER,2013-04-10 15:05:34.165000
1173037,1640325,32,2000-01-01,0,NMAIER,2013-04-10 15:05:34.165000,NMAIER,2013-04-10 15:05:34.165000
1173037,1640326,17,2000-01-01,0,NMAIER,2013-04-10 15:05:34.165000,NMAIER,2013-04-10 15:05:34.165000
1173037,1640327,28,2000-01-01,0,NMAIER,2013-04-10 15:05:34.165000,NMAIER,2013-04-10 15:05:34.165000
1173037,1640328,40,2000-01-01,0,NMAIER,2013-04-10 15:05:34.166000,NMAIER,2013-04-10 15:05:34.166000
1173037,1640329,16,2000-01-01,0,NMAIER,2013-04-10 15:05:34.166000,NMAIER,2013-04-10 15:05:34.166000
1173037,1640330,38,2000-01-01,0,NMAIER,2013-04-10 15:05:34.166000,NMAIER,2013-04-10 15:05:34.166000
1276761,1639503,07,2000-01-01,20,guestUser,2013-11-16 13:53:04.569000,guestUser,2013-04-04 16:01:39.553000
1276761,1639504,08,2000-01-01,20,guestUser,2013-11-16 13:53:04.572000,guestUser,2013-04-04 16:01:39.554000
1276761,1639505,26,2000-01-01,20,guestUser,2013-11-16 13:53:04.571000,guestUser,2013-04-04 16:01:39.554000
1276761,1639506,02,2000-01-01,20,guestUser,2013-11-16 13:53:04.571000,guestUser,2013-04-04 16:01:39.554000
1276761,1639507,16,2000-01-01,20,guestUser,2013-11-16 13:53:04.571000,guestUser,2013-04-04 16:01:39.554000
1276761,1639508,17,2000-01-01,20,guestUser,2013-11-16 13:53:04.570000,guestUser,2013-04-04 16:01:39.555000
1276761,1639509,18,2000-01-01,20,guestUser,2013-11-16 13:53:04.570000,guestUser,2013-04-04 16:01:39.555000
1276761,1639510,06,2000-01-01,20,guestUser,2013-11-16 13:53:04.570000,guestUser,2013-04-04 16:01:39.555000
1276761,1639511,19,2000-01-01,20,guestUser,2013-11-16 13:53:04.570000,guestUser,2013-04-04 16:01:39.556000
1276761,1639512,20,2000-01-01,20,guestUser,2013-11-16 13:53:04.569000,guestUser,2013-04-04 16:01:39.557000
1276761,1639513,21,2000-01-01,20,guestUser,2013-11-16 13:53:04.569000,guestUser,2013-04-04 16:01:39.558000
1276761,1639514,22,2000-01-01,20,guestUser,2013-11-16 13:53:04.569000,guestUser,2013-04-04 16:01:39.558000
1276761,1639515,23,2000-01-01,20,guestUser,2013-11-16 13:53:04.572000,guestUser,2013-04-04 16:01:39.558000
1276761,1639516,24,2000-01-01,20,guestUser,2013-11-16 13:53:04.572000,guestUser,2013-04-04 16:01:39.558000
1276761,1639517,25,2000-01-01,20,guestUser,2013-11-16 13:53:04.571000,guestUser,2013-04-04 16:01:39.559000
1173037,1640331,02,2000-01-01,0,NMAIER,2013-04-10 15:05:34.166000,NMAIER,2013-04-10 15:05:34.166000
1173037,1640332,24,2000-01-01,0,NMAIER,2013-04-10 15:05:34.167000,NMAIER,2013-04-10 15:05:34.167000
1172249,1640335,07,2000-01-01,0,NMAIER,2013-04-10 15:12:30.018000,NMAIER,2013-04-10 15:12:30.018000
1172249,1640336,21,2000-01-01,0,NMAIER,2013-04-10 15:12:30.018000,NMAIER,2013-04-10 15:12:30.018000
1172249,1640337,08,2000-01-01,0,NMAIER,2013-04-10 15:12:30.018000,NMAIER,2013-04-10 15:12:30.018000
1172249,1640338,22,2000-01-01,0,NMAIER,2013-04-10 15:12:30.018000,NMAIER,2013-04-10 15:12:30.018000
1172249,1640339,23,2000-01-01,0,NMAIER,2013-04-10 15:12:30.019000,NMAIER,2013-04-10 15:12:30.019000
1172249,1640340,26,2000-01-01,0,NMAIER,2013-04-10 15:12:30.019000,NMAIER,2013-04-10 15:12:30.019000
1172249,1640341,38,2000-01-01,0,NMAIER,2013-04-10 15:12:30.019000,NMAIER,2013-04-10 15:12:30.019000
1172249,1640342,25,2000-01-01,0,NMAIER,2013-04-10 15:12:30.021000,NMAIER,2013-04-10 15:12:30.021000
1172249,1640343,24,2000-01-01,0,NMAIER,2013-04-10 15:12:30.021000,NMAIER,2013-04-10 15:12:30.021000
1172249,1640344,20,2000-01-01,0,NMAIER,2013-04-10 15:12:30.021000,NMAIER,2013-04-10 15:12:30.021000
1172249,1640345,32,2000-01-01,0,NMAIER,2013-04-10 15:12:30.021000,NMAIER,2013-04-10 15:12:30.021000
1172249,1640346,19,2000-01-01,0,NMAIER,2013-04-10 15:12:30.022000,NMAIER,2013-04-10 15:12:30.022000
1172249,1640347,31,2000-01-01,0,NMAIER,2013-04-10 15:12:30.022000,NMAIER,2013-04-10 15:12:30.022000
1172249,1640348,06,2000-01-01,0,NMAIER,2013-04-10 15:12:30.022000,NMAIER,2013-04-10 15:12:30.022000
1172249,1640349,30,2000-01-01,0,NMAIER,2013-04-10 15:12:30.022000,NMAIER,2013-04-10 15:12:30.022000
1172249,1640350,18,2000-01-01,0,NMAIER,2013-04-10 15:12:30.023000,NMAIER,2013-04-10 15:12:30.023000
1172249,1640351,29,2000-01-01,0,NMAIER,2013-04-10 15:12:30.023000,NMAIER,2013-04-10 15:12:30.023000
1172249,1640352,17,2000-01-01,0,NMAIER,2013-04-10 15:12:30.023000,NMAIER,2013-04-10 15:12:30.023000
1172249,1640353,28,2000-01-01,0,NMAIER,2013-04-10 15:12:30.024000,NMAIER,2013-04-10 15:12:30.024000
1172249,1640354,16,2000-01-01,0,NMAIER,2013-04-10 15:12:30.024000,NMAIER,2013-04-10 15:12:30.024000
1172249,1640355,02,2000-01-01,0,NMAIER,2013-04-10 15:12:30.024000,NMAIER,2013-04-10 15:12:30.024000
1172249,1640356,40,2000-01-01,0,NMAIER,2013-04-10 15:12:30.024000,NMAIER,2013-04-10 15:12:30.024000
1276801,1640359,40,2000-01-01,18,guestUser,2013-06-18 08:57:35.698000,guestUser,2013-04-10 15:21:12.759000
1276790,1640360,36,2000-01-01,34,GUESTUSER,2014-06-18 15:50:45.878000,GUESTUSER,2013-04-10 15:23:12.828000
1276790,1640361,33,1999-12-31,34,GUESTUSER,2014-06-18 15:50:45.875000,GUESTUSER,2013-04-10 15:23:12.828000
1276799,1640362,28,2000-01-01,16,GUESTUSER,2013-04-10 16:04:07.141000,GUESTUSER,2013-04-10 15:24:32.465000
