p_sys_id,p_rsk_scrn_sk,p_rs_ty_cd,p_rs_last_date,p_rs_last_value,p_rs_source,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000259,102,R,2013-10-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000260,103,R,2014-03-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000261,104,R,2015-02-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000264,105,R,2015-01-23,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000265,106,R,2014-04-04,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153843,60351,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000269,108,R,2014-05-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000270,109,R,2014-01-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000271,110,R,2014-07-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000273,111,R,2013-10-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000277,112,R,2014-02-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153862,60352,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000286,114,R,2014-05-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000290,115,R,2014-07-23,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000291,116,R,2013-12-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000292,117,R,2015-01-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000301,118,R,2018-02-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153880,60353,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000303,120,R,2013-12-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000306,121,R,2014-02-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000307,122,R,2014-07-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000312,123,R,2014-07-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153915,60354,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000316,125,R,2014-04-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000323,126,R,2018-03-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000325,127,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000327,128,R,2014-06-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000329,129,R,2014-07-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153927,60355,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000334,131,R,2014-03-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000335,132,R,2013-12-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000336,133,R,2014-05-29,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000338,134,R,2017-11-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000340,135,R,2014-02-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000341,136,R,2014-06-04,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153957,60356,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000347,138,R,2014-07-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000348,139,R,2014-02-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000350,140,R,2014-03-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153958,60357,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000352,142,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1153983,60358,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000358,144,R,2014-10-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000359,145,R,2016-01-05,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000360,146,R,2015-10-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000363,147,R,2014-05-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000364,148,R,2013-11-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000367,149,R,2014-03-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000368,150,R,2014-06-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000372,153,R,2014-06-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000374,154,R,2014-03-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000375,155,R,2017-12-05,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000376,156,R,2014-05-21,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000377,157,R,2014-01-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000378,158,R,2014-05-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000383,160,R,2015-01-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000385,161,R,2014-06-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1306710,58458,C,2018-06-08,L,E,1,CHLHARMON,2018-06-08 14:52:03.148000,CHLHARMON,2018-06-08 14:50:37.895000
1306455,58585,C,2018-06-12,L,E,1,CHLHARMON,2018-06-12 18:27:32.048000,CHLHARMON,2018-06-12 18:27:29.276000
1000388,163,R,2014-07-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000389,164,R,2014-06-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000394,165,R,2014-07-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000396,166,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000398,167,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000399,168,R,2013-11-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000402,169,R,2014-06-18,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000404,170,R,2014-10-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000405,171,R,2017-04-05,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000407,172,R,2014-05-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000408,173,R,2014-04-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1291116,58802,R,2018-06-18,,M,0,SLSCHAAF,2018-06-18 10:41:39.913000,SLSCHAAF,2018-06-18 10:41:39.913000
1155566,60395,S,2022-06-10,,L,0,B-IF-HMS-DEA-MNTHLY4425279.00,2022-06-10 06:59:05.296963,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155569,60396,S,2022-06-10,,L,0,B-IF-HMS-DEA-MNTHLY4425279.00,2022-06-10 06:59:05.296963,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000414,177,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000416,178,R,2014-04-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000417,179,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000418,180,R,2014-07-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155574,60397,S,2022-01-11,,L,0,B-IF-HMS-DEA-MNTHLY4168466.00,2022-01-11 14:40:36.497163,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155578,60398,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155582,60399,S,2023-07-11,,L,0,B-IF-HMS-DEA-MNTHLY5124156.00,2023-07-11 23:01:13.902919,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000422,184,R,2015-01-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000423,185,R,2014-04-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000426,186,R,2014-05-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000428,187,R,2014-08-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000429,188,R,2014-03-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000430,189,R,2014-07-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000431,190,R,2014-05-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155584,60400,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155617,60401,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155623,60402,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000440,194,R,2015-01-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000442,195,R,2014-02-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000445,196,R,2014-03-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000447,197,R,2013-12-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000450,198,R,2013-11-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000454,199,R,2015-01-29,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000455,200,R,2014-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000457,201,R,2015-01-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000461,202,R,2014-06-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155631,60403,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000465,204,R,2014-01-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000467,205,R,2014-04-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000469,206,R,2014-10-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155633,60404,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000474,208,R,2014-04-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000475,209,R,2013-10-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000477,210,R,2014-01-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000478,211,R,2014-01-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000479,212,R,2014-01-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000480,213,R,2014-01-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000481,214,R,2014-01-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000482,215,R,2014-01-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000483,216,R,2013-10-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000484,217,R,2013-10-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000485,218,R,2013-10-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155641,60405,S,2019-08-09,,L,0,B-IF-HMS-DEA-MNTHLY2677961.00,2019-08-09 01:46:42.949468,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000495,220,R,2014-06-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155644,60406,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155645,60407,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000506,223,R,2014-06-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000518,225,R,2014-06-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000537,226,R,2013-10-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000539,228,R,2013-09-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000544,229,R,2014-07-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000549,230,R,2014-01-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000550,231,R,2014-09-18,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000553,232,R,2014-07-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000557,233,R,2014-04-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000560,234,R,2015-10-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000561,235,R,2014-04-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000564,237,R,2014-07-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000569,238,R,2014-07-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000570,239,R,2014-06-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000573,240,R,2014-04-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000574,241,R,2014-09-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000577,242,R,2014-06-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000579,243,R,2014-06-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000580,244,R,2014-06-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000583,245,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000586,246,R,2014-06-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000587,247,R,2014-07-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000589,248,R,2014-06-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000590,249,R,2014-06-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000591,250,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000592,251,R,2014-06-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000593,252,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000596,253,R,2014-08-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000597,254,R,2014-06-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1306567,58947,R,2018-06-19,,E,0,ANNDOLL,2018-06-19 12:27:04.912000,ANNDOLL,2018-06-19 12:27:04.912000
1306567,58948,I,2018-06-19,,E,0,ANNDOLL,2018-06-19 12:27:05.015000,ANNDOLL,2018-06-19 12:27:05.015000
1000601,257,R,2014-08-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000602,258,R,2014-09-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155647,60408,S,2024-06-11,,L,0,B-IF-HMS-DEA-MNTHLY896526.00,2024-06-11 23:00:17.515409,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000605,260,R,2014-04-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000606,261,R,2013-10-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000607,262,R,2014-03-18,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000608,263,R,2014-01-29,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000609,264,R,2014-07-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000610,265,R,2014-07-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000611,266,R,2014-02-05,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000612,267,R,2014-06-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000613,268,R,2015-01-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155652,60409,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000615,270,R,2014-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000616,271,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000617,272,R,2014-05-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000648,273,R,2014-06-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000649,274,R,2014-06-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000651,275,R,2014-06-23,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
