p_sys_id,p_event_sk,p_event_rsn_sk,p_event_rsn_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1278457,465470,2170,9902,0,INTERNALUSER,2013-10-10 08:42:21.223000,INTERNALUSER,2013-10-10 08:42:21.223000
1278457,465471,2171,9902,0,userID,2013-10-10 08:42:35.244000,userID,2013-10-10 08:42:35.244000
1280665,488024,2391,9902,0,userID,2013-12-30 13:37:03.032000,userID,2013-12-30 13:37:03.032000
1280687,467636,2181,9902,0,internalUser,2013-10-21 13:00:54.539000,internalUser,2013-10-21 13:00:54.539000
1280670,472070,2265,9902,0,userID,2013-11-06 13:18:06.758000,userID,2013-11-06 13:18:06.758000
1277324,472876,2272,9945,0,PJHEID,2013-11-08 07:34:59.137000,PJHEID,2013-11-08 07:34:59.137000
1277321,472877,2273,9945,0,PJHEID,2013-11-08 07:37:08.520000,PJHEID,2013-11-08 07:37:08.520000
1277327,472878,2274,9945,0,PJHEID,2013-11-08 07:39:33.590000,PJHEID,2013-11-08 07:39:33.590000
1281087,474741,2277,9902,0,userID,2013-11-15 13:54:22.290000,userID,2013-11-15 13:54:22.290000
1280646,475043,2278,9902,0,userID,2013-11-16 12:08:48.294000,userID,2013-11-16 12:08:48.294000
1280653,475053,2279,9902,0,userID,2013-11-16 12:29:49.619000,userID,2013-11-16 12:29:49.619000
1280656,475063,2280,9902,0,userID,2013-11-16 12:50:22.736000,userID,2013-11-16 12:50:22.736000
1280655,475129,2282,9902,0,userID,2013-11-16 15:19:47.994000,userID,2013-11-16 15:19:47.994000
1280346,475152,2283,9945,0,JMLAGRO,2013-11-16 16:02:07.239000,JMLAGRO,2013-11-16 16:02:07.239000
1280610,478682,2301,9902,0,userID,2013-11-26 18:32:06.705000,userID,2013-11-26 18:32:06.705000
1279662,479122,2306,9902,0,userID,2013-11-27 15:24:56.291000,userID,2013-11-27 15:24:56.291000
1277258,479798,2307,9945,0,PJHEID,2013-11-30 14:51:15.112000,PJHEID,2013-11-30 14:51:15.112000
1277252,479799,2308,9945,0,PJHEID,2013-11-30 14:55:06.578000,PJHEID,2013-11-30 14:55:06.578000
1277256,479800,2309,9945,0,PJHEID,2013-11-30 14:58:57.891000,PJHEID,2013-11-30 14:58:57.891000
1277249,479801,2310,9945,0,PJHEID,2013-11-30 15:03:57.421000,PJHEID,2013-11-30 15:03:57.421000
1280448,481347,2334,9902,0,userID,2013-12-05 07:23:46.590000,userID,2013-12-05 07:23:46.590000
1277825,480905,2332,9902,0,userID,2013-12-04 07:48:45.089000,userID,2013-12-04 07:48:45.089000
1277426,481043,2333,9903,0,userID,2013-12-04 11:16:49.838000,userID,2013-12-04 11:16:49.838000
1281153,481413,2342,9903,0,userID,2013-12-05 09:49:56.568000,userID,2013-12-05 09:49:56.568000
1281146,481731,2347,9945,0,PJHEID,2013-12-05 15:52:38.687000,PJHEID,2013-12-05 15:52:38.687000
1281162,482090,2350,9903,0,userID,2013-12-06 09:31:29.558000,userID,2013-12-06 09:31:29.558000
1277362,483723,2363,9945,0,JMLAGRO,2013-12-12 09:59:54.439000,JMLAGRO,2013-12-12 09:59:54.439000
1277360,483727,2365,9945,0,JMLAGRO,2013-12-12 10:02:01.413000,JMLAGRO,2013-12-12 10:02:01.413000
1280654,488023,2390,9902,0,userID,2013-12-30 13:34:16.477000,userID,2013-12-30 13:34:16.477000
1279457,488221,2394,9903,0,userID,2013-12-31 11:06:25.959000,userID,2013-12-31 11:06:25.959000
1281721,490459,2407,9902,0,internalUser,2014-01-07 14:24:39.440000,internalUser,2014-01-07 14:24:39.440000
1276917,494694,2425,9903,0,userID,2014-01-13 10:49:48.992000,userID,2014-01-13 10:49:48.992000
1276920,494695,2426,9903,0,JMLAGRO,2014-01-13 10:49:49.052000,JMLAGRO,2014-01-13 10:49:49.052000
1276922,494696,2427,9903,0,guestUser,2014-01-13 10:49:49.061000,guestUser,2014-01-13 10:49:49.061000
1276919,494697,2428,9903,0,guestUser,2014-01-13 10:49:49.066000,guestUser,2014-01-13 10:49:49.066000
1280549,494783,2429,9902,0,userID,2014-01-13 12:41:24.300000,userID,2014-01-13 12:41:24.300000
1278089,494860,2431,9902,0,userID,2014-01-13 13:37:59.171000,userID,2014-01-13 13:37:59.171000
1281700,500168,2444,9903,0,userID,2014-01-20 09:48:02.867000,userID,2014-01-20 09:48:02.867000
1281214,500203,2445,9902,0,userID,2014-01-20 11:07:30.587000,userID,2014-01-20 11:07:30.587000
1282388,508508,2490,9903,0,userID,2014-01-29 08:49:06.804000,userID,2014-01-29 08:49:06.804000
1277789,512185,2508,9945,0,JOYSPEZIALE,2014-02-03 12:02:26.345000,JOYSPEZIALE,2014-02-03 12:02:26.345000
1291650,796135,6708,9902,0,SHERSAYLER,2015-01-26 15:03:35.495000,SHERSAYLER,2015-01-26 15:03:35.495000
1277793,512297,2509,9945,0,JOYSPEZIALE,2014-02-03 12:29:11.618000,JOYSPEZIALE,2014-02-03 12:29:11.618000
1277792,512299,2510,9945,0,JOYSPEZIALE,2014-02-03 12:30:40.262000,JOYSPEZIALE,2014-02-03 12:30:40.262000
1276883,512760,2514,9902,0,userID,2014-02-04 10:55:35.031000,userID,2014-02-04 10:55:35.031000
1280482,513750,2518,9903,0,userID,2014-02-05 16:27:11.882000,userID,2014-02-05 16:27:11.882000
1279950,517833,2540,9903,0,userID,2014-02-12 08:51:07.057000,userID,2014-02-12 08:51:07.057000
1280594,518729,2541,9902,0,userID,2014-02-12 15:10:58.038000,userID,2014-02-12 15:10:58.038000
1291764,796174,6712,9902,0,DMOCK,2015-01-26 15:28:58.824000,DMOCK,2015-01-26 15:28:58.824000
1277121,520317,2546,9902,0,userID,2014-02-13 16:20:43.865000,userID,2014-02-13 16:20:43.865000
1281225,521507,2554,9902,0,userID,2014-02-15 15:06:35.727000,userID,2014-02-15 15:06:35.727000
1278566,521956,2557,9902,0,userID,2014-02-17 20:04:55.123000,userID,2014-02-17 20:04:55.123000
1292179,796313,6724,9902,0,MAURICIOPENERAND,2015-01-26 17:39:47.816000,MAURICIOPENERAND,2015-01-26 17:39:47.816000
1277684,524198,2563,9903,0,userID,2014-02-20 15:37:01.650000,userID,2014-02-20 15:37:01.650000
1277744,524200,2565,9903,0,userID,2014-02-20 15:39:34.159000,userID,2014-02-20 15:39:34.159000
1280195,524288,2576,9945,0,JOYSPEZIALE,2014-02-20 17:43:57.076000,JOYSPEZIALE,2014-02-20 17:43:57.076000
1291533,796503,6727,9902,0,SHERSAYLER,2015-01-27 08:10:54.620000,SHERSAYLER,2015-01-27 08:10:54.620000
1277405,527534,2589,9902,0,userID,2014-02-25 17:52:25.697000,userID,2014-02-25 17:52:25.697000
1278691,527535,2590,9902,0,JOYSPEZIALE,2014-02-25 17:52:25.767000,JOYSPEZIALE,2014-02-25 17:52:25.767000
1278455,529290,2601,9902,0,userID,2014-02-27 10:09:25.053000,userID,2014-02-27 10:09:25.053000
1280585,529291,2602,9902,0,userID,2014-02-27 10:09:59.590000,userID,2014-02-27 10:09:59.590000
1282054,529575,2603,9903,0,userID,2014-02-27 12:37:59.814000,userID,2014-02-27 12:37:59.814000
1291584,797138,6776,9902,0,PJHEID,2015-01-27 16:03:38.294000,PJHEID,2015-01-27 16:03:38.294000
1280199,532380,2614,9945,0,JMLAGRO,2014-03-03 13:41:49.936000,JMLAGRO,2014-03-03 13:41:49.936000
1280198,532384,2615,9945,0,JMLAGRO,2014-03-03 13:42:51.232000,JMLAGRO,2014-03-03 13:42:51.232000
1280197,532386,2616,9945,0,JMLAGRO,2014-03-03 13:43:54.168000,JMLAGRO,2014-03-03 13:43:54.168000
1283076,532917,2623,9903,0,userID,2014-03-03 16:20:12.490000,userID,2014-03-03 16:20:12.490000
1281953,533706,2625,9902,0,userID,2014-03-04 07:55:20.458000,userID,2014-03-04 07:55:20.458000
1277167,535046,2637,9903,0,userID,2014-03-05 11:38:03.532000,userID,2014-03-05 11:38:03.532000
1278608,535546,2638,9903,0,userID,2014-03-05 14:59:51.604000,userID,2014-03-05 14:59:51.604000
1280095,538693,2652,9945,0,JOYSPEZIALE,2014-03-08 14:35:41.781000,JOYSPEZIALE,2014-03-08 14:35:41.781000
1280094,538696,2653,9945,0,JOYSPEZIALE,2014-03-08 14:39:50.997000,JOYSPEZIALE,2014-03-08 14:39:50.997000
1277230,539822,2661,9903,0,userID,2014-03-11 09:41:54.309000,userID,2014-03-11 09:41:54.309000
1279815,452704,2119,9910,0,userID,2013-08-26 14:13:42.887000,userID,2013-08-26 14:13:42.887000
1279819,452970,2120,9910,0,userID,2013-08-27 09:57:05.640000,userID,2013-08-27 09:57:05.640000
1280579,465172,2156,9902,0,userID,2013-10-09 10:29:08.765000,userID,2013-10-09 10:29:08.765000
1278892,464462,2143,9902,0,internalUser,2013-10-07 13:08:26.670000,internalUser,2013-10-07 13:08:26.670000
1280579,464958,2145,9902,0,internalUser,2013-10-09 08:01:17.905000,internalUser,2013-10-09 08:01:17.905000
1280631,465057,2149,9902,0,internalUser,2013-10-09 09:03:59.995000,internalUser,2013-10-09 09:03:59.995000
1280631,465174,2158,9902,0,userID,2013-10-09 10:31:11.682000,userID,2013-10-09 10:31:11.682000
1280486,465173,2157,9902,0,userID,2013-10-09 10:30:03.937000,userID,2013-10-09 10:30:03.937000
1280633,465176,2160,9902,0,userID,2013-10-09 10:32:02.990000,userID,2013-10-09 10:32:02.990000
1278901,465179,2163,9902,0,userID,2013-10-09 10:35:13.663000,userID,2013-10-09 10:35:13.663000
1280629,465209,2166,9902,0,userID,2013-10-09 10:57:03.658000,userID,2013-10-09 10:57:03.658000
1278138,466419,2176,9903,0,userID,2013-10-15 13:37:13.699000,userID,2013-10-15 13:37:13.699000
1278280,467615,2180,9910,0,userID,2013-10-21 11:37:47.782000,userID,2013-10-21 11:37:47.782000
1278907,467797,2185,9945,0,JMLAGRO,2013-10-21 15:48:40.414000,JMLAGRO,2013-10-21 15:48:40.414000
1277610,471193,2195,9945,0,JMLAGRO,2013-11-04 07:38:09.477000,JMLAGRO,2013-11-04 07:38:09.477000
1277114,471194,2196,9945,0,JMLAGRO,2013-11-04 07:41:16.262000,JMLAGRO,2013-11-04 07:41:16.262000
1277180,471195,2197,9945,0,JMLAGRO,2013-11-04 07:42:52.013000,JMLAGRO,2013-11-04 07:42:52.013000
1277613,471196,2198,9945,0,JMLAGRO,2013-11-04 07:44:31.653000,JMLAGRO,2013-11-04 07:44:31.653000
1282593,522874,6760,9902,0,B-Prov-Letters+9037692.00,2015-01-27 12:07:42.174000,ZOEASANDY,2015-01-27 12:07:42.174000
1184924,796811,6761,9902,0,KARINARUIZ,2015-01-27 12:07:42.383000,KARINARUIZ,2015-01-27 12:07:42.383000
1280331,473323,2275,9910,0,userID,2013-11-12 12:54:52.920000,userID,2013-11-12 12:54:52.920000
1277046,475344,2284,9945,0,JMLAGRO,2013-11-17 14:17:58.773000,JMLAGRO,2013-11-17 14:17:58.773000
1278659,480229,2313,9902,0,userID,2013-12-02 11:24:47.675000,userID,2013-12-02 11:24:47.675000
1277571,480282,2317,9902,0,userID,2013-12-02 13:35:42.232000,userID,2013-12-02 13:35:42.232000
1277630,481384,2336,9902,0,userID,2013-12-05 08:56:11.749000,userID,2013-12-05 08:56:11.749000
1280283,481386,2338,9903,0,userID,2013-12-05 09:02:30.057000,userID,2013-12-05 09:02:30.057000
1277560,484855,2372,9902,0,userID,2013-12-13 13:56:03.032000,userID,2013-12-13 13:56:03.032000
1277853,486916,2383,9945,0,JMLAGRO,2013-12-23 15:41:58.137000,JMLAGRO,2013-12-23 15:41:58.137000
1279978,486917,2384,9945,0,JMLAGRO,2013-12-23 15:43:04.424000,JMLAGRO,2013-12-23 15:43:04.424000
1279242,488624,2400,9945,0,PJHEID,2014-01-02 12:34:32.265000,PJHEID,2014-01-02 12:34:32.265000
1280593,493239,2419,9902,0,userID,2014-01-10 12:10:08.693000,userID,2014-01-10 12:10:08.693000
1280560,493302,2421,9902,0,userID,2014-01-10 12:34:37.043000,userID,2014-01-10 12:34:37.043000
1276880,497194,2436,9945,0,JMLAGRO,2014-01-15 12:53:38.674000,JMLAGRO,2014-01-15 12:53:38.674000
1276879,497195,2437,9945,0,JMLAGRO,2014-01-15 12:54:34.507000,JMLAGRO,2014-01-15 12:54:34.507000
1280018,500631,2446,9902,0,userID,2014-01-20 20:15:29.740000,userID,2014-01-20 20:15:29.740000
1292046,796824,6762,9902,0,PJHEID,2015-01-27 12:11:49.185000,PJHEID,2015-01-27 12:11:49.185000
1276848,508142,2466,9902,0,userID,2014-01-28 16:36:21.719000,userID,2014-01-28 16:36:21.719000
1279682,508230,2481,9903,0,userID,2014-01-28 17:04:12.845000,userID,2014-01-28 17:04:12.845000
1277759,524205,2570,9903,0,userID,2014-02-20 15:48:06.320000,userID,2014-02-20 15:48:06.320000
1278317,508227,2480,9903,0,userID,2014-01-28 17:02:53.590000,userID,2014-01-28 17:02:53.590000
1281865,508235,2483,9902,0,userID,2014-01-28 17:06:05.041000,userID,2014-01-28 17:06:05.041000
1278292,511926,2504,9903,0,userID,2014-02-02 11:21:56.593000,userID,2014-02-02 11:21:56.593000
1277733,512431,2511,9903,0,userID,2014-02-03 15:05:32.604000,userID,2014-02-03 15:05:32.604000
1280068,517821,2536,9903,0,userID,2014-02-12 08:35:43.065000,userID,2014-02-12 08:35:43.065000
1280123,517827,2538,9903,0,userID,2014-02-12 08:39:38.509000,userID,2014-02-12 08:39:38.509000
1277898,520316,2545,9945,0,JOYSPEZIALE,2014-02-13 16:18:30.724000,JOYSPEZIALE,2014-02-13 16:18:30.724000
1276989,520807,2550,9945,0,JMLAGRO,2014-02-14 13:10:08.824000,JMLAGRO,2014-02-14 13:10:08.824000
1277766,524204,2569,9903,0,userID,2014-02-20 15:46:49.486000,userID,2014-02-20 15:46:49.486000
1279880,525008,2581,9945,0,JOYSPEZIALE,2014-02-21 14:01:18.221000,JOYSPEZIALE,2014-02-21 14:01:18.221000
1279766,525056,2582,9945,0,JOYSPEZIALE,2014-02-21 14:19:16.498000,JOYSPEZIALE,2014-02-21 14:19:16.498000
1290605,798787,6801,9903,0,DANIELLAESTRELLA,2015-01-28 18:07:16.395000,DANIELLAESTRELLA,2015-01-28 18:07:16.395000
1292099,797146,6778,9902,0,internalUser,2015-01-27 16:14:00.187000,internalUser,2015-01-27 16:14:00.187000
1281510,527835,2592,9903,0,userID,2014-02-26 09:00:09.452000,userID,2014-02-26 09:00:09.452000
1281642,536638,2640,9902,0,userID,2014-03-06 10:20:14.352000,userID,2014-03-06 10:20:14.352000
1281604,537178,2646,9902,0,userID,2014-03-07 00:21:53.502000,userID,2014-03-07 00:21:53.502000
1277462,537619,2647,9902,0,userID,2014-03-07 11:22:26.967000,userID,2014-03-07 11:22:26.967000
1281215,538823,2654,9902,0,userID,2014-03-08 20:48:14.613000,userID,2014-03-08 20:48:14.613000
1283233,539144,2657,9903,0,userID,2014-03-10 14:07:52.302000,userID,2014-03-10 14:07:52.302000
1279559,540295,2664,9902,0,userID,2014-03-11 12:53:20.089000,userID,2014-03-11 12:53:20.089000
1291693,797794,6798,9902,0,KARINARUIZ,2015-01-28 10:51:17.526000,KARINARUIZ,2015-01-28 10:51:17.526000
1285800,798378,6800,9903,0,SHERSAYLER,2015-01-28 14:35:03.328000,SHERSAYLER,2015-01-28 14:35:03.328000
1291216,798822,6804,9910,0,PJHEID,2015-01-29 08:24:13.662000,PJHEID,2015-01-29 08:24:13.662000
1276953,541958,2670,9945,0,PJHEID,2014-03-12 23:12:01.920000,PJHEID,2014-03-12 23:12:01.920000
1276952,541967,2671,9945,0,PJHEID,2014-03-12 23:15:37.000000,PJHEID,2014-03-12 23:15:37.000000
1283322,542046,2672,9903,0,userID,2014-03-13 08:30:16.967000,userID,2014-03-13 08:30:16.967000
1283324,542047,2673,9903,0,userID,2014-03-13 08:30:56.925000,userID,2014-03-13 08:30:56.925000
1282482,542255,2674,9902,0,userID,2014-03-13 10:44:10.224000,userID,2014-03-13 10:44:10.224000
1279971,542368,2675,9902,0,userID,2014-03-13 12:58:18.679000,userID,2014-03-13 12:58:18.679000
1277646,542794,2676,9902,0,userID,2014-03-13 14:40:43.056000,userID,2014-03-13 14:40:43.056000
1281667,502281,2687,9910,0,B-Prov-Letters+8839994.00,2014-03-13 15:05:55.034000,INTERNALUSER,2014-03-13 15:05:55.034000
1283369,543331,2691,9903,0,userID,2014-03-14 10:03:07.371000,userID,2014-03-14 10:03:07.371000
1279673,542893,2689,9902,0,userID,2014-03-13 15:34:22.884000,userID,2014-03-13 15:34:22.884000
1282881,542910,2690,9902,0,userID,2014-03-13 15:49:30.680000,userID,2014-03-13 15:49:30.680000
1283369,543332,2692,9903,0,userID,2014-03-14 10:03:41.082000,userID,2014-03-14 10:03:41.082000
1280914,543745,2693,9910,0,userID,2014-03-14 14:51:58.494000,userID,2014-03-14 14:51:58.494000
1282303,543827,2694,9902,0,userID,2014-03-14 15:34:48.858000,userID,2014-03-14 15:34:48.858000
1282305,543828,2695,9902,0,ZOEASANDY,2014-03-14 15:34:48.920000,ZOEASANDY,2014-03-14 15:34:48.920000
1282304,543829,2696,9902,0,guestUser,2014-03-14 15:34:48.932000,guestUser,2014-03-14 15:34:48.932000
1277159,543902,2697,9902,0,userID,2014-03-14 16:41:51.082000,userID,2014-03-14 16:41:51.082000
1277436,544017,2698,9945,0,PJHEID,2014-03-14 17:23:47.357000,PJHEID,2014-03-14 17:23:47.357000
1279389,544018,2699,9903,0,userID,2014-03-14 17:43:32.145000,userID,2014-03-14 17:43:32.145000
1279393,544019,2700,9903,0,userID,2014-03-14 17:44:38.747000,userID,2014-03-14 17:44:38.747000
1281412,544058,2701,9945,0,JUDITHSZEGEDI,2014-03-14 20:02:02.958000,JUDITHSZEGEDI,2014-03-14 20:02:02.958000
1279827,544487,2712,9903,0,userID,2014-03-17 09:27:49.120000,userID,2014-03-17 09:27:49.120000
1280706,481775,2707,9903,0,B-Prov-Letters+8502512.00,2014-03-15 11:22:43.568000,INTERNALUSER,2014-03-15 11:22:43.568000
1278841,544444,2710,9903,0,userID,2014-03-17 08:05:49.664000,userID,2014-03-17 08:05:49.664000
1277489,544468,2711,9902,0,userID,2014-03-17 08:42:34.227000,userID,2014-03-17 08:42:34.227000
1282998,544542,2713,9902,0,internalUser,2014-03-17 10:22:11.704000,internalUser,2014-03-17 10:22:11.704000
1279323,544871,2714,9902,0,userID,2014-03-17 13:47:42.395000,userID,2014-03-17 13:47:42.395000
1280968,545775,2715,9945,0,PJHEID,2014-03-17 16:06:51.907000,PJHEID,2014-03-17 16:06:51.907000
1277375,546847,2716,9903,0,userID,2014-03-18 12:18:44.119000,userID,2014-03-18 12:18:44.119000
1277368,546849,2717,9903,0,userID,2014-03-18 12:21:31.049000,userID,2014-03-18 12:21:31.049000
1277363,546854,2718,9903,0,userID,2014-03-18 12:24:13.695000,userID,2014-03-18 12:24:13.695000
1283299,547006,2719,9902,0,userID,2014-03-18 12:58:37.922000,userID,2014-03-18 12:58:37.922000
1283341,547904,2720,9910,0,userID,2014-03-19 08:51:33.010000,userID,2014-03-19 08:51:33.010000
1279036,548386,2721,9945,0,JMLAGRO,2014-03-20 07:38:24.369000,JMLAGRO,2014-03-20 07:38:24.369000
1279037,548387,2722,9945,0,JMLAGRO,2014-03-20 07:39:47.226000,JMLAGRO,2014-03-20 07:39:47.226000
1280959,548709,2723,9903,0,userID,2014-03-20 09:54:59.514000,userID,2014-03-20 09:54:59.514000
1281956,548891,2724,9902,0,userID,2014-03-20 10:51:25.658000,userID,2014-03-20 10:51:25.658000
1276886,549207,2725,9902,0,userID,2014-03-20 13:26:36.630000,userID,2014-03-20 13:26:36.630000
1278559,549345,2726,9902,0,userID,2014-03-20 15:11:36.197000,userID,2014-03-20 15:11:36.197000
1283370,549349,2727,9902,0,userID,2014-03-20 15:12:20.590000,userID,2014-03-20 15:12:20.590000
1283373,549350,2728,9902,0,KWOODALL,2014-03-20 15:12:20.627000,KWOODALL,2014-03-20 15:12:20.627000
1283375,549351,2729,9902,0,guestUser,2014-03-20 15:12:20.635000,guestUser,2014-03-20 15:12:20.635000
1283374,549352,2730,9902,0,guestUser,2014-03-20 15:12:20.646000,guestUser,2014-03-20 15:12:20.646000
1283415,549356,2731,9902,0,userID,2014-03-20 15:22:15.187000,userID,2014-03-20 15:22:15.187000
1279321,549362,2732,9902,0,userID,2014-03-20 15:30:09.317000,userID,2014-03-20 15:30:09.317000
1280454,549400,2733,9945,0,JUDITHSZEGEDI,2014-03-20 16:08:10.946000,JUDITHSZEGEDI,2014-03-20 16:08:10.946000
1280457,549401,2734,9945,0,JUDITHSZEGEDI,2014-03-20 16:10:44.051000,JUDITHSZEGEDI,2014-03-20 16:10:44.051000
1280456,549402,2735,9945,0,JUDITHSZEGEDI,2014-03-20 16:19:28.205000,JUDITHSZEGEDI,2014-03-20 16:19:28.205000
1283336,549405,2736,9902,0,userID,2014-03-20 16:24:41.674000,userID,2014-03-20 16:24:41.674000
1280991,549658,2737,9910,0,userID,2014-03-21 07:49:01.494000,userID,2014-03-21 07:49:01.494000
1280915,549659,2738,9903,0,userID,2014-03-21 07:56:34.228000,userID,2014-03-21 07:56:34.228000
1283579,549686,2739,9902,0,internalUser,2014-03-21 09:07:21.153000,internalUser,2014-03-21 09:07:21.153000
1280321,550804,2744,9945,0,JUDITHSZEGEDI,2014-03-21 18:11:29.398000,JUDITHSZEGEDI,2014-03-21 18:11:29.398000
1283639,551907,2770,9903,0,userID,2014-03-24 12:57:08.783000,userID,2014-03-24 12:57:08.783000
1282457,550493,2742,9902,0,userID,2014-03-21 15:23:20.641000,userID,2014-03-21 15:23:20.641000
1280315,550737,2743,9945,0,JUDITHSZEGEDI,2014-03-21 16:32:13.747000,JUDITHSZEGEDI,2014-03-21 16:32:13.747000
1280086,550965,2745,9945,0,JUDITHSZEGEDI,2014-03-22 15:11:40.212000,JUDITHSZEGEDI,2014-03-22 15:11:40.212000
1280085,550966,2746,9945,0,JUDITHSZEGEDI,2014-03-22 15:19:28.496000,JUDITHSZEGEDI,2014-03-22 15:19:28.496000
1280057,551010,2747,9945,0,JUDITHSZEGEDI,2014-03-22 16:31:40.260000,JUDITHSZEGEDI,2014-03-22 16:31:40.260000
1280059,551012,2748,9945,0,JUDITHSZEGEDI,2014-03-22 16:39:36.734000,JUDITHSZEGEDI,2014-03-22 16:39:36.734000
1279973,551018,2749,9902,0,userID,2014-03-22 17:45:38.688000,userID,2014-03-22 17:45:38.688000
1280090,551066,2750,9945,0,JUDITHSZEGEDI,2014-03-22 18:42:10.130000,JUDITHSZEGEDI,2014-03-22 18:42:10.130000
1280064,551106,2751,9945,0,JUDITHSZEGEDI,2014-03-22 19:10:06.432000,JUDITHSZEGEDI,2014-03-22 19:10:06.432000
1280065,551107,2752,9945,0,JUDITHSZEGEDI,2014-03-22 19:13:22.151000,JUDITHSZEGEDI,2014-03-22 19:13:22.151000
1280300,551276,2753,9945,0,PJHEID,2014-03-24 08:36:53.890000,PJHEID,2014-03-24 08:36:53.890000
1280313,551289,2754,9945,0,PJHEID,2014-03-24 08:40:16.873000,PJHEID,2014-03-24 08:40:16.873000
1281310,551380,2755,9945,0,PJHEID,2014-03-24 09:49:42.159000,PJHEID,2014-03-24 09:49:42.159000
1281309,551383,2756,9945,0,PJHEID,2014-03-24 09:56:39.634000,PJHEID,2014-03-24 09:56:39.634000
1281102,551671,2768,9945,0,JMLAGRO,2014-03-24 11:33:00.636000,JMLAGRO,2014-03-24 11:33:00.636000
1279879,551691,2769,9903,0,userID,2014-03-24 11:44:29.967000,userID,2014-03-24 11:44:29.967000
1282544,551919,2771,9902,0,userID,2014-03-24 12:59:51.076000,userID,2014-03-24 12:59:51.076000
1282454,551976,2772,9902,0,userID,2014-03-24 13:15:14.362000,userID,2014-03-24 13:15:14.362000
1283644,552045,2773,9903,0,userID,2014-03-24 13:33:23.624000,userID,2014-03-24 13:33:23.624000
1278424,552352,2774,9903,0,userID,2014-03-24 16:18:30.412000,userID,2014-03-24 16:18:30.412000
1283317,552353,2775,9902,0,userID,2014-03-24 16:32:48.113000,userID,2014-03-24 16:32:48.113000
1282029,552474,2776,9902,0,userID,2014-03-24 19:22:20.351000,userID,2014-03-24 19:22:20.351000
1282852,552746,2777,9902,0,userID,2014-03-25 09:59:23.332000,userID,2014-03-25 09:59:23.332000
1282856,552795,2778,9902,0,userID,2014-03-25 10:19:17.188000,userID,2014-03-25 10:19:17.188000
1282869,552871,2779,9902,0,userID,2014-03-25 11:32:24.122000,userID,2014-03-25 11:32:24.122000
1283668,553047,2780,9903,0,userID,2014-03-25 13:01:08.692000,userID,2014-03-25 13:01:08.692000
1278894,553308,2781,9903,0,userID,2014-03-25 14:10:16.896000,userID,2014-03-25 14:10:16.896000
1278894,553310,2782,9903,0,userID,2014-03-25 14:12:11.114000,userID,2014-03-25 14:12:11.114000
1277410,553539,2783,9902,0,userID,2014-03-25 14:57:10.203000,userID,2014-03-25 14:57:10.203000
1280746,553881,2784,9945,0,JOYSPEZIALE,2014-03-25 16:22:54.157000,JOYSPEZIALE,2014-03-25 16:22:54.157000
1280745,553882,2785,9945,0,JOYSPEZIALE,2014-03-25 16:24:49.322000,JOYSPEZIALE,2014-03-25 16:24:49.322000
1279445,554040,2788,9945,0,JOYSPEZIALE,2014-03-25 18:22:20.028000,JOYSPEZIALE,2014-03-25 18:22:20.028000
1281257,554132,2789,9945,0,PJHEID,2014-03-25 22:52:20.894000,PJHEID,2014-03-25 22:52:20.894000
1281258,554133,2790,9945,0,PJHEID,2014-03-25 22:54:50.140000,PJHEID,2014-03-25 22:54:50.140000
1282876,554221,2791,9902,0,userID,2014-03-26 10:24:00.528000,userID,2014-03-26 10:24:00.528000
1279529,554310,2792,9903,0,userID,2014-03-26 11:05:25.825000,userID,2014-03-26 11:05:25.825000
1279852,554995,2793,9903,0,userID,2014-03-26 14:24:12.870000,userID,2014-03-26 14:24:12.870000
1283750,555707,2794,9902,0,internalUser,2014-03-27 08:10:04.181000,internalUser,2014-03-27 08:10:04.181000
1282866,556253,2795,9902,0,userID,2014-03-27 10:38:31.599000,userID,2014-03-27 10:38:31.599000
1283247,557798,2796,9902,0,userID,2014-03-28 10:00:55.679000,userID,2014-03-28 10:00:55.679000
1283436,557799,2797,9902,0,KWOODALL,2014-03-28 10:00:55.734000,KWOODALL,2014-03-28 10:00:55.734000
1276847,557812,2798,9903,0,userID,2014-03-28 10:15:06.975000,userID,2014-03-28 10:15:06.975000
1282984,558148,2799,9903,0,userID,2014-03-28 12:03:55.714000,userID,2014-03-28 12:03:55.714000
1283623,558162,2800,9903,0,userID,2014-03-28 12:08:15.981000,userID,2014-03-28 12:08:15.981000
1283230,558165,2801,9903,0,userID,2014-03-28 12:10:39.991000,userID,2014-03-28 12:10:39.991000
1283345,558168,2802,9903,0,userID,2014-03-28 12:11:30.763000,userID,2014-03-28 12:11:30.763000
1282889,558913,2810,9902,0,userID,2014-03-31 10:46:53.899000,userID,2014-03-31 10:46:53.899000
1282602,558945,2812,9902,0,userID,2014-03-31 11:15:19.192000,userID,2014-03-31 11:15:19.192000
1281294,562262,2834,9902,0,userID,2014-04-02 15:21:19.302000,userID,2014-04-02 15:21:19.302000
1279500,562477,2835,9945,0,KWOODALL,2014-04-02 16:03:43.523000,KWOODALL,2014-04-02 16:03:43.523000
1279145,564489,2838,9910,0,userID,2014-04-04 11:58:38.809000,userID,2014-04-04 11:58:38.809000
1277496,564540,2840,9903,0,userID,2014-04-04 12:54:45.461000,userID,2014-04-04 12:54:45.461000
1281167,566356,2850,9903,0,userID,2014-04-07 15:50:05.867000,userID,2014-04-07 15:50:05.867000
