p_sys_id,p_acptnc_sk,p_acptnc_cd,p_acptnc_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000038,1000290,04,2013-08-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000038,1000291,01,2010-10-19,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000039,1000292,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000039,1000293,01,2011-03-08,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000040,1000294,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000040,1000295,01,2011-07-03,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000041,1000296,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000041,1000297,01,2011-01-22,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153924,1000298,04,2013-09-30,6,THENDERSON,2015-08-15 16:58:20.624000,Provider Conversion,2013-03-28 03:57:50.000000
1153924,1000299,01,1977-01-01,6,THENDERSON,2015-08-15 16:58:20.623000,Provider Conversion,2013-03-28 03:57:50.000000
1000042,1000300,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000042,1000301,01,2011-01-16,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000043,1000302,04,2013-09-30,2,THENDERSON,2015-08-21 08:18:27.424000,Provider Conversion,2013-03-28 03:57:50.000000
1000043,1000303,01,2011-06-01,2,THENDERSON,2015-08-21 08:18:27.424000,Provider Conversion,2013-03-28 03:57:50.000000
1000044,1000304,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000044,1000305,01,2011-04-25,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000045,1000306,04,2013-09-30,7,JMLAGRO,2014-10-06 13:30:42.662000,Provider Conversion,2013-03-28 03:57:50.000000
1000045,1000307,01,2011-07-01,7,JMLAGRO,2014-10-06 13:30:42.661000,Provider Conversion,2013-03-28 03:57:50.000000
1000046,1000308,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000046,1000309,01,2011-02-20,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000047,1000310,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000047,1000311,01,2010-08-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000048,1000312,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000048,1000313,01,2011-05-27,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000049,1000314,04,2013-09-30,1,JMLAGRO,2015-08-20 10:58:02.815000,Provider Conversion,2013-03-28 03:57:50.000000
1000049,1000315,01,2011-12-01,1,JMLAGRO,2015-08-20 10:58:02.814000,Provider Conversion,2013-03-28 03:57:50.000000
1000050,1000316,04,2013-09-30,1,JMLAGRO,2015-08-20 10:59:25.673000,Provider Conversion,2013-03-28 03:57:50.000000
1000050,1000317,01,2011-12-01,1,JMLAGRO,2015-08-20 10:59:25.673000,Provider Conversion,2013-03-28 03:57:50.000000
1000051,1000318,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000051,1000319,01,2011-05-08,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000052,1000320,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000052,1000321,01,2011-08-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153925,1000322,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153925,1000323,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000053,1000324,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000053,1000325,01,2011-03-28,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000054,1000326,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000054,1000327,01,2011-01-11,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000055,1000328,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000055,1000329,01,2011-03-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000056,1000330,04,2013-09-30,3,JMLAGRO,2015-06-29 10:27:54.233000,Provider Conversion,2013-03-28 03:57:50.000000
1000056,1000331,01,2011-07-01,3,JMLAGRO,2015-06-29 10:27:54.233000,Provider Conversion,2013-03-28 03:57:50.000000
1000057,1000332,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000057,1000333,01,2011-10-07,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000058,1000334,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000058,1000335,01,2011-07-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000059,1000336,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000059,1000337,01,2011-07-27,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000060,1000338,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000060,1000339,01,2012-01-11,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000061,1000340,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000061,1000341,01,2011-08-13,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000062,1000342,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000062,1000343,01,2011-07-29,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000063,1000344,04,2013-09-30,2,JMLAGRO,2015-03-18 08:05:33.501000,Provider Conversion,2013-03-28 03:57:50.000000
1000063,1000345,01,2012-01-31,2,JMLAGRO,2015-03-18 08:05:33.501000,Provider Conversion,2013-03-28 03:57:50.000000
1000064,1000346,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000064,1000347,01,2011-12-19,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153926,1000348,04,2004-05-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153926,1000349,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000065,1000350,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000065,1000351,01,2011-12-31,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000066,1000352,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000066,1000353,01,2012-03-06,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000067,1000354,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000067,1000355,01,2011-11-21,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000068,1000356,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000068,1000357,01,2011-12-11,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000069,1000358,04,2013-09-30,1,SHERSAYLER,2014-03-30 15:40:44.431000,Provider Conversion,2013-03-28 03:57:50.000000
1000069,1000359,01,2012-04-19,1,SHERSAYLER,2014-03-30 15:40:44.430000,Provider Conversion,2013-03-28 03:57:50.000000
1000070,1000360,04,2013-09-30,1,SHERSAYLER,2014-03-30 15:40:18.601000,Provider Conversion,2013-03-28 03:57:50.000000
1000070,1000361,01,2012-04-19,1,SHERSAYLER,2014-03-30 15:40:18.600000,Provider Conversion,2013-03-28 03:57:50.000000
1000071,1000362,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000071,1000363,01,2012-01-06,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000072,1000364,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000072,1000365,01,2011-12-27,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000073,1000366,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000073,1000367,01,2012-01-10,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000074,1000368,04,2013-09-30,1,SHERSAYLER,2014-03-30 15:37:25.749000,Provider Conversion,2013-03-28 03:57:50.000000
1000074,1000369,01,2012-10-02,1,SHERSAYLER,2014-03-30 15:37:25.750000,Provider Conversion,2013-03-28 03:57:50.000000
1000075,1000370,04,2013-09-30,2,KARINARUIZ,2014-08-29 12:59:05.392000,Provider Conversion,2013-03-28 03:57:50.000000
1000075,1000371,01,2012-05-29,2,KARINARUIZ,2014-08-29 12:59:05.391000,Provider Conversion,2013-03-28 03:57:50.000000
1153927,1000372,04,2013-09-30,8,MMANYGUNS,2015-05-28 14:14:10.611000,Provider Conversion,2013-03-28 03:57:50.000000
1153927,1000373,01,1977-01-01,8,MMANYGUNS,2015-05-28 14:14:10.610000,Provider Conversion,2013-03-28 03:57:50.000000
1000076,1000374,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000076,1000375,01,2012-01-13,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000077,1000376,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000077,1000377,01,2012-06-28,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000078,1000378,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000078,1000379,01,2012-03-13,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000079,1000380,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000079,1000381,01,2012-06-25,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000080,1000382,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000080,1000383,01,2012-05-11,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000081,1000384,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000081,1000385,01,2012-01-06,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000082,1000386,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000082,1000387,01,2012-07-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000083,1000388,04,2013-09-30,2,JMLAGRO,2015-08-05 11:01:45.035000,Provider Conversion,2013-03-28 03:57:50.000000
1000083,1000389,01,2012-04-09,2,JMLAGRO,2015-08-05 11:01:45.036000,Provider Conversion,2013-03-28 03:57:50.000000
1000084,1000390,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000084,1000391,01,2011-12-19,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000085,1000392,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000085,1000393,01,2012-03-05,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000086,1000394,04,2013-09-30,2,MMANYGUNS,2015-07-06 12:07:58.637000,Provider Conversion,2013-03-28 03:57:50.000000
1000086,1000395,01,2012-07-04,2,MMANYGUNS,2015-07-06 12:07:58.637000,Provider Conversion,2013-03-28 03:57:50.000000
1000087,1000396,04,2013-09-30,2,JMLAGRO,2014-09-19 08:00:34.430000,Provider Conversion,2013-03-28 03:57:50.000000
1000087,1000397,01,2012-10-30,2,JMLAGRO,2014-09-19 08:00:34.429000,Provider Conversion,2013-03-28 03:57:50.000000
1000088,1000398,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000088,1000399,01,2012-08-29,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000089,1000400,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000089,1000401,01,2012-04-17,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153928,1000402,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153928,1000403,01,1985-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000090,1000404,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000090,1000405,01,2011-06-22,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000091,1000406,04,2013-09-30,1,MMANYGUNS,2015-04-29 16:02:30.223000,Provider Conversion,2013-03-28 03:57:50.000000
1000091,1000407,01,2012-04-08,1,MMANYGUNS,2015-04-29 16:02:30.222000,Provider Conversion,2013-03-28 03:57:50.000000
1000092,1000408,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000092,1000409,01,2012-05-20,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000093,1000410,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000093,1000411,01,2012-09-08,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000094,1000412,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1000094,1000413,01,2012-10-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153929,1000414,04,2002-01-02,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153929,1000415,01,1996-12-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153930,1000416,04,1996-10-02,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153930,1000417,01,1996-09-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153931,1000418,04,2009-09-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153931,1000419,01,1996-11-16,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153832,1000000,04,2009-04-29,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153832,1000001,01,2008-05-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153833,1000002,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153833,1000003,01,2009-01-06,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153834,1000004,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153834,1000005,01,2009-01-24,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153835,1000006,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153835,1000007,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153836,1000008,04,2013-09-30,7,THENDERSON,2015-08-13 11:40:22.593000,Provider Conversion,2013-03-28 03:57:50.000000
1153836,1000009,01,1977-01-01,7,THENDERSON,2015-08-13 11:40:22.593000,Provider Conversion,2013-03-28 03:57:50.000000
1153837,1000010,04,2009-07-22,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153837,1000011,01,2009-01-09,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153838,1000012,04,2013-09-30,5,THENDERSON,2015-08-17 13:47:30.943000,Provider Conversion,2013-03-28 03:57:50.000000
1153838,1000013,01,1977-01-01,5,THENDERSON,2015-08-17 13:47:30.956000,Provider Conversion,2013-03-28 03:57:50.000000
1153839,1000014,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153839,1000015,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153840,1000016,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153840,1000017,01,2008-11-04,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153841,1000018,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153841,1000019,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153842,1000020,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153842,1000021,01,2009-01-12,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153843,1000022,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153843,1000023,01,1985-06-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153844,1000024,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153844,1000025,01,2008-11-19,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153845,1000026,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153845,1000027,01,2008-06-20,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153846,1000028,04,2009-08-12,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153846,1000029,01,2008-06-25,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153847,1000030,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153847,1000031,01,2009-02-18,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153848,1000032,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153848,1000033,01,2009-03-17,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153849,1000034,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153849,1000035,01,2009-03-20,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153850,1000036,04,2009-08-19,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153850,1000037,01,2009-03-11,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153851,1000038,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153851,1000039,01,2009-03-21,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153852,1000040,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153852,1000041,01,2008-09-03,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153853,1000042,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153853,1000043,01,2009-03-03,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153854,1000044,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153854,1000045,01,2008-12-31,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153855,1000046,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153855,1000047,01,2008-06-29,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153856,1000048,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153856,1000049,01,2009-05-25,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153857,1000050,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153857,1000051,01,2009-03-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153858,1000052,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153858,1000053,01,2009-05-07,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153859,1000054,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153859,1000055,01,2009-04-10,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153860,1000056,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153860,1000057,01,2009-06-06,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153861,1000058,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153861,1000059,01,2009-01-29,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153862,1000060,04,2013-09-30,2,MMANYGUNS,2015-03-05 15:33:29.015000,Provider Conversion,2013-03-28 03:57:50.000000
1153862,1000061,01,1977-01-01,2,MMANYGUNS,2015-03-05 15:33:29.016000,Provider Conversion,2013-03-28 03:57:50.000000
1153863,1000062,04,2013-09-30,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153863,1000063,01,1977-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153864,1000064,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153864,1000065,01,2009-05-13,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153865,1000066,04,2013-09-30,3,JMLAGRO,2015-08-05 10:11:27.250000,Provider Conversion,2013-03-28 03:57:50.000000
1153865,1000067,01,2009-09-01,3,JMLAGRO,2015-08-05 10:11:27.249000,Provider Conversion,2013-03-28 03:57:50.000000
1153866,1000068,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153866,1000069,01,2009-03-04,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153867,1000070,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153867,1000071,01,2009-07-20,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153868,1000072,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153868,1000073,01,2009-03-27,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
1153869,1000074,04,2012-01-01,1,MMANYGUNS,2015-03-13 13:12:30.577000,Provider Conversion,2013-03-28 03:57:50.000000
1153869,1000075,01,2009-08-24,1,MMANYGUNS,2015-03-13 13:12:30.577000,Provider Conversion,2013-03-28 03:57:50.000000
1153870,1000076,04,2012-01-01,0,Provider Conversion,2013-03-28 03:57:50.000000,Provider Conversion,2013-03-28 03:57:50.000000
