p_sys_id,p_bkup_whold_ind,p_1st_bnote_dt,p_1st_bnote_yr_num,p_2nd_bnote_dt,p_2nd_bnote_yr_num,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1177691,W,,,,,13,RRUD,2023-11-14 15:53:13.650000,KRBACKMAN,2014-02-13 08:07:49.131000
1002952,W,,,,,15,SLSCHAAF,2017-07-06 11:33:22.106000,KRBACKMAN,2014-02-13 08:08:04.316000
1181340,W,,,,,5,SLSCHAAF,2018-08-06 13:01:38.277000,KRBACKMAN,2014-02-13 08:08:20.052000
1282003,W,,,,,6,SLSCHAAF,2017-06-19 08:14:14.170000,KRBACKMAN,2014-02-13 08:08:34.184000
1172304,W,,,,,5,TWOLF,2015-02-26 16:01:41.455000,KRBACKMAN,2014-02-13 08:08:58.504000
1181343,W,,,,,1,SMCNEIL,2015-08-14 09:00:51.162000,KRBACKMAN,2014-02-13 08:09:13.647000
1002628,W,,,,,4,SMCNEIL,2015-08-07 09:37:28.089000,KRBACKMAN,2014-02-13 08:09:31.560000
1002519,W,,,,,1,TWOLF,2014-08-04 15:07:10.707000,KRBACKMAN,2014-02-13 08:09:46.742000
1277949,W,,,,,24,DMOCK,2022-12-12 12:42:51.252000,JMLAGRO,2013-07-11 11:29:59.306000
1278188,W,,,,,5,MMANYGUNS,2015-05-27 12:56:25.617000,JMLAGRO,2013-07-11 11:30:50.331000
1278071,W,,,,,27,CDTAYLOR,2022-12-07 11:59:28.390000,JMLAGRO,2013-07-11 11:31:22.599000
1003549,W,,,,,13,HOFFMANNLIZA,2023-12-26 15:32:30.855000,JMLAGRO,2013-07-11 11:32:30.464000
1278531,W,,,,,16,HOFFMANNLIZA,2023-12-13 13:17:09.270000,JMLAGRO,2013-07-16 12:26:45.470000
1278536,W,,,,,16,BYANCY,2023-03-14 10:18:38.257000,JMLAGRO,2013-07-16 12:31:20.201000
1158385,W,,,,,20,PRAYFORDALLEN,2022-09-15 13:09:15.717000,JMLAGRO,2013-08-12 08:11:18.479000
1278875,W,,,,,9,HRJOHNSON,2025-08-14 09:40:44.811000,JMLAGRO,2013-08-12 08:12:34.626000
1279175,W,,,,,3,PJHEID,2015-07-20 15:58:15.590000,JMLAGRO,2013-08-12 08:13:15.115000
1279176,W,,,,,7,MMANYGUNS,2015-07-22 11:36:56.614000,JMLAGRO,2013-08-12 08:13:59.246000
1279181,W,,,,,16,JALEESAWILSON,2022-08-29 12:36:43.239000,JMLAGRO,2013-08-12 08:14:41.037000
1279000,W,,,,,5,CAROLREEVES,2015-06-09 14:34:19.663000,JMLAGRO,2013-09-03 15:31:11.422000
1163064,W,,,,,15,TMCNEIL,2023-01-09 16:54:15.681000,JMLAGRO,2013-10-10 14:49:30.810000
1276912,W,,,,,5,JMLAGRO,2015-01-21 06:49:23.179000,JMLAGRO,2013-10-10 14:50:21.382000
1277294,W,,,,,4,JMLAGRO,2015-01-26 11:23:02.821000,PJHEID,2013-11-04 15:24:52.787000
1281110,W,,,,,13,MLMOOS,2018-09-18 14:59:08.244000,JMLAGRO,2013-11-18 07:13:23.700000
1281075,W,,,,,2,PJHEID,2013-11-23 22:11:22.579000,PJHEID,2013-11-23 16:59:31.101000
1277139,W,,,,,10,PJHEID,2015-08-20 13:03:39.529000,PJHEID,2013-11-23 20:56:31.220000
1280662,W,,,,,12,ANNDOLL,2018-12-31 16:36:25.897000,PJHEID,2013-11-23 20:57:55.849000
1175198,W,,,,,18,SLSCHAAF,2017-02-10 12:48:40.447000,KRBACKMAN,2013-12-05 09:24:44.655000
1164446,W,,,,,13,KMELTZER,2020-05-21 11:44:20.147000,PJHEID,2013-12-09 09:25:38.885000
1160701,W,,,,,4,BRENDAPEREZESCOB,2015-05-13 11:05:25.159000,PJHEID,2013-12-09 13:35:02.759000
1001351,W,,,,,14,RRUD,2023-10-02 09:17:44.353000,PJHEID,2013-12-12 10:28:47.566000
1160610,W,,,,,13,JJUVE,2023-03-27 08:54:05.514000,PJHEID,2013-12-13 10:53:12.710000
1281030,W,,,,,3,JMLAGRO,2015-01-22 11:32:45.034000,JMLAGRO,2013-12-13 14:35:27.890000
1176026,W,,,,,14,SLSCHAAF,2018-04-30 08:50:21.654000,NMAIER,2014-01-06 09:56:31.221000
1176874,W,,,,,7,SLSCHAAF,2017-09-01 08:27:33.780000,KRBACKMAN,2014-01-07 10:47:12.481000
1277330,W,,,,,4,JMLAGRO,2015-01-21 06:54:31.431000,JMLAGRO,2014-01-09 08:56:06.407000
1276891,W,,,,,3,JMLAGRO,2014-01-17 10:02:33.672000,JMLAGRO,2014-01-17 10:01:52.244000
1276889,W,,,,,3,JMLAGRO,2014-01-17 10:03:44.896000,JMLAGRO,2014-01-17 10:03:06.568000
1276887,W,,,,,2,JMLAGRO,2014-01-17 10:04:46.623000,JMLAGRO,2014-01-17 10:04:13.902000
1162171,W,,,,,11,KMELTZER,2020-05-20 16:00:29.470000,JOYSPEZIALE,2014-01-27 18:31:13.708000
1002563,W,,,,,3,LBARKER,2014-12-23 14:21:26.764000,SLSCHAAF,2014-01-29 16:07:09.025000
1281421,W,,,,,2,JMLAGRO,2014-02-11 08:08:27.056000,JMLAGRO,2014-02-11 08:07:54.047000
1281420,W,,,,,2,JMLAGRO,2014-02-11 08:09:55.782000,JMLAGRO,2014-02-11 08:09:21.327000
1281404,W,,,,,3,BRENDAPEREZESCOB,2014-09-08 11:04:38.376000,JMLAGRO,2014-02-11 08:16:25.381000
1281406,W,,,,,2,BRENDAPEREZESCOB,2014-09-08 11:05:16.103000,JMLAGRO,2014-02-11 08:17:38.449000
1281405,W,,,,,3,BRENDAPEREZESCOB,2014-09-08 11:05:55.327000,JMLAGRO,2014-02-11 08:18:48.565000
1282633,W,,,,,10,SLSCHAAF,2019-04-01 13:08:37.346000,KRBACKMAN,2014-02-11 15:53:15.890000
1172249,W,,,,,18,SMITHCHERI,2024-09-19 16:04:55.143000,KRBACKMAN,2014-02-12 14:11:42.149000
1177532,W,,,,,1,NMAIER,2015-05-11 13:55:02.945000,KRBACKMAN,2014-02-12 14:12:18.468000
1176842,W,,,,,12,SMITHCHERI,2025-01-17 12:19:09.919000,KRBACKMAN,2014-02-13 08:10:00.282000
1281786,W,,,,,22,JWALTON,2023-01-04 12:09:52.511000,KRBACKMAN,2014-02-13 08:10:26.967000
1281787,W,,,,,1,LBARKER,2014-07-08 09:09:21.215000,KRBACKMAN,2014-02-13 08:10:41.296000
1002601,W,,,,,7,TWOLF,2014-10-06 15:15:31.254000,KRBACKMAN,2014-02-13 08:11:00.514000
1281793,W,,,,,2,LBARKER,2014-12-23 14:19:45.104000,KRBACKMAN,2014-02-13 08:11:19.066000
1002789,W,,,,,6,TWOLF,2015-02-19 16:26:49.593000,KRBACKMAN,2014-02-13 08:11:41.464000
1282269,W,,,,,3,SMCNEIL,2015-10-30 13:13:50.203000,KRBACKMAN,2014-02-13 08:11:56.239000
1177419,W,,,,,9,KMELTZER,2020-05-24 16:29:51.217000,KRBACKMAN,2014-02-13 08:12:14.394000
1173663,W,,,,,3,LBARKER,2014-12-23 14:20:22.230000,KRBACKMAN,2014-02-13 08:12:27.678000
1002653,W,,,,,2,TWOLF,2014-10-13 16:25:29.786000,KRBACKMAN,2014-02-13 08:12:42.069000
1282382,W,,,,,4,SLSCHAAF,2017-09-15 10:39:48.441000,KRBACKMAN,2014-02-13 08:12:57.091000
1282426,W,,,,,2,NMAIER,2015-04-15 19:35:45.611000,KRBACKMAN,2014-02-13 08:13:40.576000
1002564,W,,,,,2,TWOLF,2014-09-08 16:45:54.503000,KRBACKMAN,2014-02-13 08:13:54.200000
1002314,W,,,,,4,TWOLF,2016-03-18 12:42:40.139000,KRBACKMAN,2014-02-13 08:14:18.103000
1002946,W,,,,,2,SMCNEIL,2015-08-12 19:03:30.009000,KRBACKMAN,2014-02-13 08:14:30.758000
1180290,W,,,,,2,TWOLF,2014-07-31 17:26:54.497000,KRBACKMAN,2014-02-13 08:14:42.047000
1002694,W,,,,,4,LBARKER,2015-01-02 11:29:12.878000,KRBACKMAN,2014-02-13 08:15:12.933000
1002489,W,,,,,5,LBARKER,2014-12-23 14:24:34.042000,KRBACKMAN,2014-02-13 08:15:25.832000
1282449,W,,,,,4,TWOLF,2014-10-06 13:58:51.594000,KRBACKMAN,2014-02-13 08:15:46.070000
1282012,W,,,,,9,SLSCHAAF,2024-02-09 07:06:02.426000,KRBACKMAN,2014-02-13 08:16:29.985000
1181252,W,,,,,2,SMCNEIL,2015-04-11 14:19:46.883000,KRBACKMAN,2014-02-13 08:16:46.065000
1002555,W,,,,,2,LBARKER,2014-12-24 10:17:18.441000,KRBACKMAN,2014-02-13 08:17:00.074000
1181364,W,,,,,14,SMITHCHERI,2024-08-06 13:51:09.840000,KRBACKMAN,2014-02-13 08:17:13.954000
1175886,W,,,,,25,KMELTZER,2020-05-24 15:54:57.391000,KRBACKMAN,2014-02-13 08:17:32.900000
1282024,W,,,,,10,LWICK,2024-12-16 07:57:37.588000,KRBACKMAN,2014-02-13 08:17:49.700000
1002335,W,,,,,17,LWICK,2024-09-30 12:04:11.851000,KRBACKMAN,2014-02-13 08:18:05.055000
1204632,W,,,,,5,TWOLF,2014-08-25 15:39:57.042000,KRBACKMAN,2014-02-13 08:18:23.232000
1282032,W,,,,,17,TMCDONNELL,2023-10-05 04:39:19.076000,KRBACKMAN,2014-02-13 08:18:45.823000
1181111,W,,,,,2,TWOLF,2015-01-05 14:51:12.175000,KRBACKMAN,2014-02-13 08:19:00.938000
1174353,W,,,,,5,SLSCHAAF,2018-03-15 14:12:14.048000,KRBACKMAN,2014-02-13 08:19:15.546000
1282080,W,,,,,13,JSCHICK,2021-04-05 10:45:01.170000,KRBACKMAN,2014-02-13 08:19:31.298000
1282081,W,,,,,1,SMCNEIL,2015-08-06 16:30:11.189000,KRBACKMAN,2014-02-13 08:19:45.845000
1002859,W,,,,,17,JSCHICK,2021-04-05 12:28:14.786000,KRBACKMAN,2014-02-13 08:20:01.199000
1002468,W,,,,,16,TWOLF,2016-01-27 13:14:26.716000,KRBACKMAN,2014-02-13 08:20:16.659000
1180297,W,,,,,3,SMCNEIL,2015-08-07 10:28:30.585000,KRBACKMAN,2014-02-13 08:20:40.027000
1002280,W,,,,,3,LBARKER,2014-12-24 10:20:47.968000,KRBACKMAN,2014-02-13 08:20:59.997000
1181893,W,,,,,11,TMCDONNELL,2023-01-13 07:11:39.676000,KRBACKMAN,2014-02-13 08:21:19.348000
1002006,W,,,,,10,TWOLF,2015-01-15 15:47:26.525000,KRBACKMAN,2014-02-13 08:21:46.353000
1175964,W,,,,,5,SLSCHAAF,2017-12-21 15:52:21.971000,KRBACKMAN,2014-02-13 08:22:00.201000
1177672,W,,,,,4,SMCNEIL,2015-12-18 10:54:56.919000,KRBACKMAN,2014-02-13 08:22:12.552000
1174567,W,,,,,4,TWOLF,2015-02-06 15:07:52.414000,KRBACKMAN,2014-02-13 08:22:26.730000
1181913,W,,,,,8,SLSCHAAF,2016-08-19 11:53:19.387000,KRBACKMAN,2014-02-13 08:22:45.613000
1282188,W,,,,,6,SMCNEIL,2015-04-10 13:45:09.713000,KRBACKMAN,2014-02-13 08:23:08.173000
1174268,W,,,,,11,SMITHCHERI,2024-12-02 15:17:20.486000,KRBACKMAN,2014-02-13 08:23:37.657000
1204444,W,,,,,20,RRUD,2023-11-13 13:56:04.654000,KRBACKMAN,2014-02-13 08:23:57.585000
1175338,W,,,,,13,KALBAUER,2021-08-23 15:54:28.316000,KRBACKMAN,2014-02-13 08:24:11.392000
1002876,W,,,,,11,RRUD,2023-11-14 15:44:10.378000,KRBACKMAN,2014-02-13 08:24:31.342000
1002056,W,,,,,4,TWOLF,2015-08-14 11:56:55.801000,KRBACKMAN,2014-02-13 08:25:15.787000
1002514,W,,,,,12,RRUD,2023-11-14 14:46:31.666000,KRBACKMAN,2014-02-13 08:25:30.470000
1282405,W,,,,,1,SMCNEIL,2015-08-12 18:46:54.980000,KRBACKMAN,2014-02-13 08:25:51.226000
1282196,W,,,,,19,TOMEYER,2023-10-27 11:44:42.342000,KRBACKMAN,2014-02-13 08:26:08.023000
1282197,W,,,,,2,LBARKER,2014-12-24 11:09:00.449000,KRBACKMAN,2014-02-13 08:26:23.546000
1180353,W,,,,,16,BELWOOD,2025-01-24 07:31:19.263000,KRBACKMAN,2014-02-13 08:26:37.647000
1177937,W,,,,,10,TWOLF,2015-01-28 17:25:32.609000,KRBACKMAN,2014-02-13 08:26:49.333000
1002791,W,,,,,2,TWOLF,2015-02-13 14:22:27.049000,KRBACKMAN,2014-02-13 08:27:05.349000
1002018,W,,,,,11,KMELTZER,2020-05-14 09:46:38.396000,KRBACKMAN,2014-02-13 08:27:19.141000
1174584,W,,,,,10,JSCHICK,2021-04-05 12:41:58.660000,KRBACKMAN,2014-02-13 08:27:31.775000
1002547,W,,,,,6,TWOLF,2015-12-22 16:20:40.246000,KRBACKMAN,2014-02-13 08:27:56.545000
1002416,W,,,,,8,TWOLF,2016-07-27 08:13:19.252000,KRBACKMAN,2014-02-13 08:28:12.952000
1181171,W,,,,,4,TWOLF,2015-11-20 14:31:54.190000,KRBACKMAN,2014-02-13 08:28:26.626000
1176136,W,,,,,5,TWOLF,2016-02-29 09:36:53.290000,KRBACKMAN,2014-02-13 08:28:40.403000
1282212,W,,,,,5,SLSCHAAF,2019-09-30 13:06:48.577000,KRBACKMAN,2014-02-13 08:28:53.341000
1177533,W,,,,,3,TWOLF,2014-04-14 12:00:47.210000,KRBACKMAN,2014-02-13 08:29:07.877000
1001917,W,,,,,1,TWOLF,2015-02-06 14:53:18.724000,KRBACKMAN,2014-02-13 08:29:24.169000
1002548,W,,,,,4,SMCNEIL,2016-01-11 15:14:13.519000,KRBACKMAN,2014-02-13 08:29:43.197000
1002074,W,,,,,23,TMCDONNELL,2024-02-27 16:25:51.103000,KRBACKMAN,2014-02-13 08:29:57.393000
1177478,W,,,,,3,TWOLF,2015-02-06 15:15:19.535000,KRBACKMAN,2014-02-13 08:30:13.284000
1002589,W,,,,,15,BELWOOD,2022-01-06 10:45:42.016000,KRBACKMAN,2014-02-13 08:30:37.898000
1002184,W,,,,,9,SLSCHAAF,2017-11-17 10:47:15.628000,KRBACKMAN,2014-02-13 08:30:51.334000
1175315,W,,,,,6,TWOLF,2014-10-06 13:43:53.813000,KRBACKMAN,2014-02-13 08:31:03.443000
1281841,W,,,,,3,SMCNEIL,2015-12-01 15:46:57.911000,KRBACKMAN,2014-02-13 08:31:16.289000
1177516,W,,,,,9,JSCHICK,2021-05-24 10:26:14.049000,KRBACKMAN,2014-02-13 08:31:32.276000
1282232,W,,,,,5,SLSCHAAF,2017-01-17 13:38:40.243000,KRBACKMAN,2014-02-13 08:31:49.399000
1282235,W,,,,,8,JSCHICK,2021-05-24 11:09:39.153000,KRBACKMAN,2014-02-13 08:32:06.118000
1175947,W,,,,,9,JSCHICK,2021-05-03 11:31:18.237000,KRBACKMAN,2014-02-13 08:32:24.084000
1176027,W,,,,,4,SLSCHAAF,2018-06-11 10:55:30.661000,KRBACKMAN,2014-02-13 08:32:39.323000
1277928,W,,,,,5,THENDERSON,2015-08-14 09:30:50.908000,JMLAGRO,2013-07-11 11:26:43.075000
1003722,W,,,,,37,PRAYFORDALLEN,2022-09-16 16:45:57.811000,JMLAGRO,2013-07-12 07:48:49.632000
1278151,W,,,,,7,JASTONE,2018-05-29 15:22:06.466000,TBRABANDT,2013-08-19 11:39:37.705000
1277939,W,,,,,12,JASTONE,2018-06-26 13:44:34.813000,TBRABANDT,2013-08-19 11:40:42.775000
1279438,W,,,,,8,DMOCK,2018-09-04 16:11:39.198000,JMLAGRO,2013-08-19 15:59:45.203000
1279964,W,,,,,10,PRAYFORDALLEN,2022-09-02 14:01:30.875000,JMLAGRO,2013-09-03 15:32:36.387000
1279127,W,,,,,5,MAURICIOPENERAND,2015-03-12 12:37:54.311000,JMLAGRO,2013-09-04 07:54:35.410000
1279651,W,,,,,3,JMLAGRO,2015-07-10 10:21:43.652000,JMLAGRO,2013-09-04 07:55:23.014000
1279642,W,,,,,1,MMANYGUNS,2015-02-20 15:43:28.333000,JMLAGRO,2013-09-04 07:56:11.404000
1280219,W,,,,,3,JMLAGRO,2015-06-16 08:32:38.134000,RRUD,2013-09-23 16:45:43.729000
1279813,W,,,,,5,MLMOOS,2019-02-18 10:26:17.687000,TBRABANDT,2013-09-24 11:58:55.836000
1279812,W,,,,,4,MLMOOS,2019-02-18 10:01:30.366000,TBRABANDT,2013-09-24 12:04:23.742000
1279814,W,,,,,4,MLMOOS,2019-02-18 10:23:42.630000,TBRABANDT,2013-09-24 12:06:06.740000
1280206,W,,,,,8,JMLAGRO,2015-06-04 13:56:58.952000,JMLAGRO,2013-09-25 13:20:32.134000
1277686,W,,,,,30,HRJOHNSON,2025-07-21 08:43:44.687000,TBRABANDT,2013-10-02 07:17:21.550000
1157838,W,,,,,6,JMLAGRO,2015-02-18 11:05:43.648000,TBRABANDT,2013-10-02 07:21:24.747000
1001680,W,,,,,16,TWILLIS,2022-12-21 12:00:14.679000,JMLAGRO,2013-10-02 15:49:26.758000
1000475,W,,,,,35,MELODYWHIPPLE,2022-11-02 12:07:23.218000,TBRABANDT,2013-10-03 10:17:11.809000
1158550,W,,,,,12,TWILLIS,2022-10-14 14:49:49.330000,JMLAGRO,2013-10-03 13:00:06.449000
1001727,W,,,,,21,TMCNEIL,2022-11-22 13:03:46.777000,JMLAGRO,2013-10-04 08:48:28.753000
1278913,W,,,,,1,JMLAGRO,2013-10-07 12:34:11.204000,JMLAGRO,2013-10-07 12:31:17.408000
1166119,W,,,,,20,GVELEZ,2022-11-09 10:30:14.079000,JMLAGRO,2013-10-07 13:17:10.767000
1000484,W,,,,,29,RSTACK,2022-05-19 07:39:50.468000,JMLAGRO,2013-10-09 10:54:17.503000
1161496,W,,,,,5,MLMOOS,2018-12-03 14:04:25.738000,JMLAGRO,2013-10-09 11:06:14.849000
1280644,W,,,,,4,JMLAGRO,2015-01-23 09:13:07.732000,PJHEID,2013-10-10 13:30:06.389000
1278909,W,,,,,3,TBRABANDT,2013-10-22 08:33:36.745000,JMLAGRO,2013-10-21 15:42:22.654000
1278908,W,,,,,3,JMLAGRO,2013-10-21 15:46:27.606000,JMLAGRO,2013-10-21 15:44:28.691000
1278907,W,,,,,3,JMLAGRO,2013-10-21 15:48:40.432000,JMLAGRO,2013-10-21 15:47:37.118000
1166108,W,,,,,10,MLMOOS,2018-09-12 14:23:19.895000,JMLAGRO,2013-10-21 15:57:52.345000
1280547,W,,,,,8,MLMOOS,2019-01-29 10:47:38.559000,PJHEID,2013-10-22 10:07:46.464000
1184918,W,,,,,22,ANDOLL,2025-09-23 13:06:09.158000,JMLAGRO,2013-11-04 07:47:29.276000
1277313,W,,,,,3,JMLAGRO,2015-01-26 11:23:21.866000,PJHEID,2013-11-05 15:50:21.747000
1277312,W,,,,,3,JMLAGRO,2015-01-26 11:23:52.597000,PJHEID,2013-11-05 15:55:10.404000
1277325,W,,,,,2,JMLAGRO,2015-01-26 11:24:50.195000,PJHEID,2013-11-08 07:32:00.762000
1277324,W,,,,,2,PJHEID,2013-11-08 07:34:59.156000,PJHEID,2013-11-08 07:34:05.065000
1277327,W,,,,,1,PJHEID,2013-11-08 07:39:33.603000,PJHEID,2013-11-08 07:35:26.697000
1277321,W,,,,,1,PJHEID,2013-11-08 07:37:08.710000,PJHEID,2013-11-08 07:36:23.504000
1277318,W,,,,,1,JMLAGRO,2015-07-02 10:33:05.439000,PJHEID,2013-11-08 07:43:19.032000
1204330,W,,,,,10,MMANYGUNS,2015-07-31 15:24:14.911000,PJHEID,2013-11-13 13:34:30.696000
1160050,W,,,,,1,MMANYGUNS,2015-08-03 13:28:34.535000,PJHEID,2013-11-13 13:35:08.425000
1280346,W,,,,,2,JMLAGRO,2013-11-16 16:02:07.257000,JMLAGRO,2013-11-16 16:00:01.515000
1169938,W,,,,,9,SERNANO,2022-12-14 04:43:56.197000,PJHEID,2013-11-23 00:46:34.018000
1204303,W,,,,,15,MELODYWHIPPLE,2023-02-03 14:58:18.632000,PJHEID,2013-11-23 00:50:11.693000
1168227,W,,,,,6,JMLAGRO,2015-06-11 11:21:48.595000,PJHEID,2013-11-23 09:34:22.908000
1000693,W,,,,,7,USHASHA,2015-07-30 16:20:44.949000,PJHEID,2013-11-23 12:43:16.060000
1280357,W,,,,,4,PJHEID,2015-08-19 08:34:07.154000,PJHEID,2013-11-23 23:16:03.227000
1278093,W,,,,,9,PJHEID,2015-08-19 08:23:30.019000,PJHEID,2013-11-23 23:18:27.550000
1277774,W,,,,,20,JJUVE,2023-04-18 13:25:46.721000,PJHEID,2013-11-27 14:55:48.054000
1277258,W,,,,,1,PJHEID,2013-11-30 14:51:15.126000,PJHEID,2013-11-30 14:50:35.191000
1277252,W,,,,,0,PJHEID,2013-11-30 14:55:06.579000,PJHEID,2013-11-30 14:55:06.579000
1277256,W,,,,,2,PJHEID,2013-11-30 14:58:57.905000,PJHEID,2013-11-30 14:57:23.830000
1277249,W,,,,,3,PJHEID,2013-11-30 15:03:57.434000,PJHEID,2013-11-30 15:02:25.410000
1277248,W,,,,,7,MLMOOS,2018-11-29 16:09:56.913000,PJHEID,2013-11-30 15:06:26.564000
1281146,W,,,,,1,PJHEID,2013-12-05 15:52:38.709000,PJHEID,2013-12-05 15:51:19.092000
1280333,W,,,,,19,MELODYWHIPPLE,2023-01-18 14:35:57.895000,PJHEID,2013-12-05 15:54:16.258000
1000447,W,,,,,9,KMELTZER,2020-05-12 14:45:57.445000,PJHEID,2013-12-07 14:02:17.766000
1280846,W,,,,,4,JMLAGRO,2015-01-21 06:52:51.699000,JMLAGRO,2013-12-10 10:24:32.861000
1277412,W,,,,,2,JMLAGRO,2013-12-12 07:11:51.124000,JMLAGRO,2013-12-12 07:11:25.962000
1277362,W,,,,,2,JMLAGRO,2013-12-12 09:59:54.456000,JMLAGRO,2013-12-12 09:59:22.208000
1277361,W,,,,,2,JMLAGRO,2013-12-12 10:00:58.634000,JMLAGRO,2013-12-12 10:00:24.267000
1278761,W,,,,,2,MMANYGUNS,2015-07-29 16:11:21.216000,JMLAGRO,2013-12-27 12:53:34.783000
1165362,W,,,,,21,KMELTZER,2020-05-21 14:16:59.080000,PJHEID,2013-12-31 11:01:33.029000
1281647,W,,,,,13,JASTONE,2018-03-29 15:35:47.912000,JMLAGRO,2014-01-02 13:40:41.985000
1191392,W,,,,,52,DEDEMILLS,2024-08-07 09:29:07.421000,PJHEID,2014-01-07 00:02:36.558000
1281208,W,,,,,2,TWOLF,2014-03-13 14:21:10.886000,KRBACKMAN,2014-01-07 10:15:42.828000
1277100,W,,,,,4,CKRAFT,2015-02-12 07:26:02.597000,JUDITHSZEGEDI,2014-01-13 13:25:58.911000
1182772,W,,,,,11,RRUD,2020-10-12 14:43:07.377000,PJHEID,2014-01-16 16:20:32.832000
1281774,W,,,,,18,SLSCHAAF,2020-03-03 08:09:33.587000,TWOLF,2014-01-17 14:05:30.264000
1190653,W,,,,,9,JODYTAYLOR,2023-10-24 10:27:13.903000,PJHEID,2014-01-20 18:57:59.556000
1277417,W,,,,,2,PJHEID,2014-01-21 16:02:14.267000,PJHEID,2014-01-21 16:00:50.520000
1277416,W,,,,,4,JMLAGRO,2015-07-17 15:40:24.653000,PJHEID,2014-01-21 16:11:31.236000
1277793,W,,,,,2,JOYSPEZIALE,2014-02-03 12:29:11.632000,JOYSPEZIALE,2014-02-03 12:28:13.307000
1277792,W,,,,,2,JOYSPEZIALE,2014-02-03 12:30:40.272000,JOYSPEZIALE,2014-02-03 12:29:47.400000
1281673,W,,,,,16,JODYTAYLOR,2023-05-05 07:59:55.565000,JMLAGRO,2014-02-11 09:48:21.460000
1282265,W,,,,,19,MESYLVESTER,2023-04-26 12:08:06.702000,PJHEID,2014-02-11 16:07:18.099000
1000450,W,,,,,15,TWILLIS,2023-01-25 11:51:21.501000,PJHEID,2014-02-12 10:52:42.197000
1176020,W,,,,,4,SLSCHAAF,2018-06-11 10:49:50.124000,KRBACKMAN,2014-02-13 08:32:58.435000
1281813,W,,,,,10,LWICK,2024-12-16 06:59:03.270000,KRBACKMAN,2014-02-13 08:33:20.585000
1282364,W,,,,,21,TWOLF,2015-03-16 15:21:18.480000,KRBACKMAN,2014-02-13 08:33:36.605000
1002436,W,,,,,8,TWOLF,2016-03-11 13:23:21.904000,KRBACKMAN,2014-02-13 08:33:48.450000
1001984,W,,,,,5,TWOLF,2015-05-26 09:26:52.237000,KRBACKMAN,2014-02-13 08:34:02.847000
1282245,W,,,,,4,SMCNEIL,2015-08-06 15:58:46.276000,KRBACKMAN,2014-02-13 08:34:21.784000
1173584,W,,,,,4,TWOLF,2014-10-09 16:34:05.083000,KRBACKMAN,2014-02-13 08:34:35.940000
1173049,W,,,,,11,SLSCHAAF,2018-06-25 09:52:22.191000,KRBACKMAN,2014-02-13 08:34:49.353000
1002817,W,,,,,3,SLSCHAAF,2016-12-06 08:57:50.475000,KRBACKMAN,2014-02-13 08:35:02.945000
1176900,W,,,,,16,JWALTON,2022-11-19 11:08:59.524000,KRBACKMAN,2014-02-13 08:35:32.223000
1282324,W,,,,,4,SMCNEIL,2015-08-14 09:21:57.917000,KRBACKMAN,2014-02-13 08:35:45.645000
1002638,W,,,,,8,SLSCHAAF,2019-11-01 09:04:18.466000,KRBACKMAN,2014-02-13 08:36:44.975000
1177497,W,,,,,30,TMCDONNELL,2023-10-09 08:29:19.842000,KRBACKMAN,2014-02-13 08:36:56.982000
1174412,W,,,,,6,TWOLF,2014-10-13 15:57:32.619000,KRBACKMAN,2014-02-13 08:37:09.691000
1282318,W,,,,,11,SLSCHAAF,2018-11-05 09:13:25.325000,KRBACKMAN,2014-02-13 08:37:24.300000
1177622,W,,,,,8,TWOLF,2015-03-26 15:32:23.371000,KRBACKMAN,2014-02-13 08:37:37.194000
1180563,W,,,,,2,SMCNEIL,2015-04-11 13:46:51.871000,KRBACKMAN,2014-02-13 08:37:53.980000
1282322,W,,,,,1,SMCNEIL,2015-08-12 18:48:58.547000,KRBACKMAN,2014-02-13 08:38:29.587000
1181208,W,,,,,5,SLSCHAAF,2017-01-25 09:07:20.837000,KRBACKMAN,2014-02-13 08:38:46.123000
1282326,W,,,,,7,SMCNEIL,2016-04-18 13:43:21.753000,KRBACKMAN,2014-02-13 08:39:00.752000
1181209,W,,,,,5,TWOLF,2016-07-21 13:09:40.076000,KRBACKMAN,2014-02-13 08:39:14.512000
1181315,W,,,,,4,SMCNEIL,2015-04-10 15:19:16.527000,KRBACKMAN,2014-02-13 08:39:46.893000
1177473,W,,,,,18,DMOCK,2021-12-10 07:55:59.031000,KRBACKMAN,2014-02-13 08:40:02.060000
1176084,W,,,,,1,TWOLF,2015-02-06 14:54:26.509000,KRBACKMAN,2014-02-13 08:40:15.642000
1282338,W,,,,,4,SMCNEIL,2016-01-11 15:15:18.837000,KRBACKMAN,2014-02-13 08:40:29.723000
1173022,W,,,,,17,TOMEYER,2023-12-18 14:30:00.038000,KRBACKMAN,2014-02-13 08:40:43.812000
1174370,W,,,,,6,SLSCHAAF,2017-11-03 12:55:23.427000,KRBACKMAN,2014-02-13 08:40:56.199000
1002632,W,,,,,7,TWOLF,2015-02-26 16:15:28.329000,KRBACKMAN,2014-02-13 08:41:11.626000
1181297,W,,,,,10,DMOCK,2021-01-11 15:13:29.844000,KRBACKMAN,2014-02-13 08:41:27.460000
1282350,W,,,,,7,TWOLF,2015-06-25 11:50:33.053000,KRBACKMAN,2014-02-13 08:41:41.479000
1282351,W,,,,,3,SLSCHAAF,2016-12-30 08:07:12.093000,KRBACKMAN,2014-02-13 08:41:54.978000
