p_grp_sys_id,p_mbr_sys_id,p_affl_sk,p_affl_beg_dt,p_affl_ty_cd,p_affl_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000368,1000986,1000324,2011-11-09,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1000997,1000325,2011-11-14,M,2012-06-23,5,JMLAGRO,2015-08-17 10:24:51.682000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001024,1000326,2012-01-16,I,2012-07-01,5,JMLAGRO,2015-08-17 10:24:51.928000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001032,1000327,2012-01-24,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001035,1000328,2012-01-23,I,2012-12-18,5,JMLAGRO,2015-08-17 10:24:51.578000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001036,1000329,2012-01-23,I,2013-01-23,5,JMLAGRO,2015-08-17 10:24:51.593000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001051,1000330,2012-01-30,I,2014-09-04,14,Sanford_Cleanup,2015-09-03 09:36:00.917147,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001130,1000333,2012-04-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001156,1000335,2012-05-14,I,1999-12-31,13,JMLAGRO,2015-08-17 10:24:51.540000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001177,1000338,2012-05-24,I,2012-12-31,5,JMLAGRO,2015-08-17 10:24:51.512000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001195,1000339,2012-06-21,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001201,1000341,2012-06-18,I,2013-09-30,8,JMLAGRO,2015-08-17 10:24:51.975000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001227,1000345,2012-06-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001281,1000354,2012-07-23,I,2016-12-19,12,DMOCK,2018-05-23 09:17:12.015000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001291,1000355,2012-08-02,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001308,1000357,2012-07-19,M,2016-11-23,15,DataFix_ESPRD01189625,2016-11-24 11:31:10.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001309,1000358,2012-08-06,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001362,1000362,2012-08-27,I,2014-11-21,16,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.608002,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001363,1000363,2012-08-30,I,2018-06-01,7,DMOCK,2018-07-20 15:44:06.875000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1001378,1000364,2012-09-10,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1000353,1000000,2010-08-01,M,2013-09-30,1,DATA_FFIX_PCPIndicator_850493,2015-01-27 10:14:53.919000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1000355,1000001,2010-08-01,I,2011-08-18,1,JMLAGRO,2015-01-27 10:14:53.922000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1000356,1000002,2010-08-01,I,2013-01-26,1,JMLAGRO,2015-01-27 10:14:53.922000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1000357,1000003,2010-08-01,I,2015-10-04,1,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1004088,1000006,2010-08-01,I,2015-10-04,1,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1004236,1000007,2013-03-04,I,2015-10-04,1,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000105,1004238,1000008,2013-02-25,I,2015-10-04,1,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1000353,1000010,2010-08-01,M,2013-09-30,3,DATA_FFIX_PCPIndicator_850493,2015-02-23 12:14:35.102000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1000355,1000011,2010-08-01,I,2011-08-18,3,JMLAGRO,2015-02-23 12:14:35.097000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1000356,1000012,2010-08-01,I,2013-01-26,3,JMLAGRO,2015-02-23 12:14:35.095000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1000357,1000013,2010-08-01,I,2015-10-04,3,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1003779,1000014,2012-09-17,I,2025-12-24,10,B-Term-Prov-Trigger_1702383.00,2025-12-24 18:00:15.260533,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1003782,1000017,2008-03-14,M,2016-10-30,17,CHLHARMON,2017-02-06 14:25:38.516000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1003786,1000018,2012-09-17,M,2013-09-30,17,MMANYGUNS,2015-07-21 12:44:10.360000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1004088,1000019,2010-08-01,I,2015-10-04,3,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1004230,1000020,2012-11-28,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1004236,1000021,2013-03-04,I,2015-10-04,3,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1004238,1000022,2013-02-25,I,2015-10-04,3,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000106,1157711,1000023,1999-01-01,M,2012-07-25,3,JMLAGRO,2015-02-23 12:14:35.100000,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1000353,1000025,2010-08-01,I,2011-08-18,1,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1000355,1000026,2010-08-01,I,2011-08-18,0,Provider Conversion,2013-03-28 03:56:36.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1000356,1000027,2010-08-01,I,2011-08-18,1,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1000357,1000028,2010-08-01,I,2011-08-18,1,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1001749,1000029,1995-01-01,I,2011-08-18,6,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000107,1004088,1000030,2010-08-01,I,2011-08-18,1,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000353,1000032,2010-08-01,M,2013-09-30,4,JMLAGRO,2015-02-23 12:15:58.909000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000354,1000033,2010-08-01,I,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000355,1000034,2010-08-01,M,2011-08-18,4,JMLAGRO,2015-02-23 12:15:58.907000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000356,1000035,2010-08-01,M,2013-01-26,4,JMLAGRO,2015-02-23 12:15:58.905000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000357,1000036,2010-08-01,M,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1000433,1000037,2010-11-04,M,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1001669,1000038,1993-12-07,M,2006-08-15,17,Provider Conversion Fix,2015-07-30 19:42:18.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1001749,1000039,1995-01-01,I,2015-10-04,9,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1003779,1000040,2012-09-17,I,2025-12-24,11,B-Term-Prov-Trigger_1702383.00,2025-12-24 18:00:15.260533,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1003782,1000042,2012-09-17,M,2016-10-31,18,CHLHARMON,2017-02-06 14:24:53.851000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1003786,1000043,2012-09-17,M,2013-09-30,18,MMANYGUNS,2015-07-21 12:44:10.360000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1004088,1000044,2010-08-01,I,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1004230,1000045,2012-11-28,I,2015-10-04,6,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1004238,1000046,2013-02-25,I,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1157640,1000048,2009-07-17,M,2015-10-04,4,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1160802,1000050,2008-03-14,M,2018-06-30,7,DMOCK,2018-08-09 14:17:56.995000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1162236,1000051,1978-02-21,M,2011-08-18,4,JMLAGRO,2015-02-23 12:15:58.899000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1164580,1000052,2008-01-11,I,2012-05-17,4,JMLAGRO,2015-02-23 12:15:58.906000,Provider Conversion,2013-03-28 03:56:36.000000
1000108,1169756,1000054,2008-03-14,M,2017-05-31,9,CHLHARMON,2017-04-05 17:07:35.537000,Provider Conversion,2013-03-28 03:56:36.000000
1000109,1004054,1000055,2010-06-21,M,2015-10-04,9,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000109,1164000,1000056,2007-07-01,M,2008-12-31,6,MMANYGUNS,2015-07-10 10:39:22.978000,Provider Conversion,2013-03-28 03:56:36.000000
1000109,1165140,1000058,1994-07-01,M,2012-09-30,6,MMANYGUNS,2015-07-10 10:39:22.979000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000135,1000060,2009-01-01,M,2010-07-01,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.608002,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000413,1000061,2010-07-01,I,2010-12-23,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.853975,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000559,1000062,2010-07-01,I,2015-10-04,2,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000574,1000063,2010-10-01,M,2015-10-04,4,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000655,1000064,2011-03-01,M,2014-08-08,10,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.853975,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000786,1000065,2011-07-01,I,2015-10-04,2,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1000823,1000066,2011-07-01,M,2013-02-13,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.608002,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003168,1000067,2011-04-01,I,2015-10-04,3,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003176,1000068,2010-10-01,I,2015-10-04,6,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003187,1000069,2010-07-01,I,2015-10-04,2,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003307,1000070,2011-11-14,I,2015-10-04,2,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003308,1000071,2011-11-14,I,2015-10-04,2,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003626,1000073,2012-09-17,I,2015-10-04,9,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003633,1000074,2012-09-17,I,2015-10-04,2,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003666,1000075,2012-09-17,I,2015-10-04,19,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003689,1000076,2012-09-17,M,2015-10-04,19,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003737,1000077,2012-09-17,M,2015-10-04,26,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1003757,1000078,2012-09-17,M,2015-10-04,12,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1004029,1000079,2010-07-01,M,2015-10-04,10,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1004087,1000080,2010-07-01,M,2015-10-04,5,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1158696,1000081,2010-11-04,I,2015-10-04,7,CR1906_SET_GRPENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000110,1160169,1000082,1977-01-01,I,2012-08-28,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.608002,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156224,1000495,1997-09-12,I,2013-09-30,6,JMLAGRO,2015-08-17 10:24:51.536000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156325,1000500,1997-11-21,M,2012-12-28,7,JMLAGRO,2015-08-17 10:24:51.620000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156360,1000502,2009-05-11,I,2026-01-28,10,B-Term-Prov-Trigger_1751786.00,2026-01-28 18:01:24.506479,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156365,1000503,2009-06-30,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156397,1000506,2009-06-29,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156410,1000510,2009-04-23,I,2012-09-14,7,JMLAGRO,2015-08-17 10:24:51.980000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156800,1000511,1998-01-01,M,1999-12-31,9,Sanford_Cleanup,2015-09-03 09:35:56.030760,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156873,1000514,2009-07-01,I,2011-09-30,5,JMLAGRO,2015-08-17 10:24:51.501000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156913,1000517,2011-07-01,M,2020-12-30,13,SKOEHLY,2020-12-31 07:55:24.209000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156937,1000522,2009-07-02,I,2012-10-31,5,JMLAGRO,2015-08-17 10:24:51.628000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1156949,1000523,2013-10-01,I,1999-12-31,12,HRJOHNSON,2024-05-30 15:06:24.180000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157050,1000530,2009-07-27,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157104,1000531,2010-01-29,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157112,1000533,2002-08-13,M,2012-10-08,5,JMLAGRO,2015-08-17 10:24:51.965000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157588,1000537,2009-08-17,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157589,1000538,1998-11-01,I,1999-12-31,9,Sanford_Cleanup,2015-09-03 09:49:14.675583,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157604,1000539,2009-07-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157670,1000541,1999-01-01,M,2013-09-30,8,JMLAGRO,2015-08-17 10:24:51.992000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157821,1000545,2000-05-03,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157826,1000546,2000-03-28,I,2015-08-14,6,DMOCK,2016-10-14 10:07:27.250000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157844,1000547,2013-10-01,I,2025-11-14,17,JJUVE,2026-02-04 15:46:01.055000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1157921,1000548,2000-04-11,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158495,1000551,2009-07-24,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158504,1000552,2001-04-25,I,2010-12-30,5,JMLAGRO,2015-08-17 10:24:51.726000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158519,1000554,2001-02-01,I,1999-12-31,9,JMLAGRO,2015-08-17 10:24:51.528000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158540,1000555,2001-04-12,M,2016-11-23,16,DataFix_ESPRD01189625,2016-11-24 11:31:10.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158634,1000557,2001-07-27,M,2001-12-31,9,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.724000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1158668,1000558,2001-10-01,I,2002-06-30,8,JMLAGRO,2015-08-17 10:24:51.466000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1159401,1000565,2002-08-06,I,2003-06-12,18,JMLAGRO,2015-08-17 10:24:51.585000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1159946,1000570,1999-04-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1159950,1000571,2003-01-01,I,2016-06-30,12,DMOCK,2016-09-20 08:41:24.434000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160026,1000572,1977-01-01,I,2015-10-04,8,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160166,1000575,2013-10-01,I,2024-12-31,14,HRJOHNSON,2025-10-08 14:57:47.695000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160167,1000576,2006-11-01,M,1999-12-31,9,DataFix_ESPRD01189625_revert,2016-12-02 16:59:45.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160169,1000577,1977-01-01,I,2012-08-28,5,JMLAGRO,2015-08-17 10:24:51.575000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160188,1000578,1977-01-01,I,2011-10-17,5,JMLAGRO,2015-08-17 10:24:51.529000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160219,1000581,1977-01-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160604,1000582,1977-01-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169059,1001243,2004-06-01,I,2012-05-25,6,JMLAGRO,2015-08-19 07:56:02.577000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169060,1001244,2004-06-01,I,2015-08-31,7,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169066,1001245,2005-01-01,I,2011-03-01,6,JMLAGRO,2015-08-19 07:56:02.648000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169172,1001246,2009-01-01,I,2013-09-30,7,JMLAGRO,2015-08-19 07:56:02.546000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169213,1001247,1995-01-01,I,2015-08-31,7,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169809,1001248,2010-06-21,M,2012-01-04,19,DATA_FFIX_PCPIndicator,2015-08-19 07:56:02.572000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1169973,1001249,2008-04-04,M,2012-12-14,10,DATA_FFIX_PCPIndicator,2015-08-19 07:56:02.619000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1184801,1001250,2006-09-25,I,2011-05-19,6,JMLAGRO,2015-08-19 07:56:02.630000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1192199,1001251,2008-09-22,I,2015-08-31,9,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1192300,1001252,2012-05-04,I,2015-08-31,9,DMOCK,2017-03-20 10:20:03.391000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1192717,1001254,2008-09-29,I,2013-09-30,6,JMLAGRO,2015-08-19 07:56:02.624000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204191,1001255,2010-06-25,I,2011-08-30,6,JMLAGRO,2015-08-19 07:56:02.591000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204194,1001256,2010-06-30,I,2015-08-31,7,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204217,1001257,2010-07-09,I,2011-07-01,6,JMLAGRO,2015-08-19 07:56:02.573000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204223,1001258,2010-08-16,M,2015-08-31,12,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204269,1001259,2010-07-12,I,2015-08-31,7,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204281,1001260,2010-08-16,I,2013-09-30,12,JMLAGRO,2015-08-19 07:56:02.606000,Provider Conversion,2013-03-28 03:56:36.000000
1000412,1204305,1001263,2010-08-19,I,2010-11-18,11,JMLAGRO,2015-08-19 07:56:02.585000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000378,1001265,2011-03-28,I,2013-09-30,27,JMLAGRO,2015-08-19 07:44:58.169000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000580,1001266,2011-03-14,M,2015-08-31,28,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000594,1001267,2011-07-01,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000595,1001268,2011-07-01,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000849,1001270,2011-07-01,I,2012-08-28,20,JMLAGRO,2015-08-19 07:44:58.163000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000850,1001271,2011-07-01,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000863,1001272,2011-07-01,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000878,1001273,2011-07-01,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000885,1001274,2011-07-01,I,2012-03-31,20,JMLAGRO,2015-08-19 07:44:58.164000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000890,1001275,2011-07-01,I,2012-03-31,20,JMLAGRO,2015-08-19 07:44:58.167000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1000899,1001276,2011-10-03,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1001670,1001279,2012-10-17,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003629,1001281,2011-07-01,M,2013-09-30,26,JMLAGRO,2015-08-19 07:44:58.169000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003630,1001282,2012-09-17,I,2015-08-31,23,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003672,1001286,2009-02-02,M,2015-08-31,28,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003695,1001287,2008-02-11,M,2012-09-16,32,DMOCK,2018-03-01 16:11:08.705000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003697,1001288,2012-09-17,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
