p_sys_id,p_req_attach_sk,p_attach_ty_cd,p_attach_recd_ind,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1277090,16064,05,Y,0,JMLAGRO,2013-08-09 09:25:02.015000,JMLAGRO,2013-08-09 09:25:02.015000
1277090,16065,27,Y,0,JMLAGRO,2013-08-09 09:25:02.016000,JMLAGRO,2013-08-09 09:25:02.016000
1277090,16066,58,Y,0,JMLAGRO,2013-08-09 09:25:02.016000,JMLAGRO,2013-08-09 09:25:02.016000
1158385,16067,05,Y,0,JMLAGRO,2013-08-09 09:26:49.311000,JMLAGRO,2013-08-09 09:26:49.311000
1158385,16068,58,Y,0,JMLAGRO,2013-08-09 09:26:49.311000,JMLAGRO,2013-08-09 09:26:49.311000
1158385,16069,27,Y,0,JMLAGRO,2013-08-09 09:26:49.311000,JMLAGRO,2013-08-09 09:26:49.311000
1279394,16070,58,Y,0,NMAIER,2013-08-09 13:50:39.460000,NMAIER,2013-08-09 13:50:39.460000
1279394,16071,17,Y,0,NMAIER,2013-08-09 13:50:39.461000,NMAIER,2013-08-09 13:50:39.461000
1279392,16072,58,Y,0,NMAIER,2013-08-09 14:08:21.161000,NMAIER,2013-08-09 14:08:21.161000
1279392,16073,17,Y,0,NMAIER,2013-08-09 14:08:21.161000,NMAIER,2013-08-09 14:08:21.161000
1279402,16076,58,Y,0,JMLAGRO,2013-08-12 09:36:48.302000,JMLAGRO,2013-08-12 09:36:48.302000
1279402,16077,27,Y,0,JMLAGRO,2013-08-12 09:36:48.302000,JMLAGRO,2013-08-12 09:36:48.302000
1277590,16078,05,Y,0,JMLAGRO,2013-08-13 14:53:29.243000,JMLAGRO,2013-08-13 14:53:29.243000
1277590,16079,27,Y,0,JMLAGRO,2013-08-13 14:53:29.243000,JMLAGRO,2013-08-13 14:53:29.243000
1277590,16080,58,Y,0,JMLAGRO,2013-08-13 14:53:29.244000,JMLAGRO,2013-08-13 14:53:29.244000
1277409,16081,05,Y,0,PJHEID,2013-08-14 13:09:22.422000,PJHEID,2013-08-14 13:09:22.422000
1277409,16082,27,Y,0,PJHEID,2013-08-14 13:09:22.423000,PJHEID,2013-08-14 13:09:22.423000
1277409,16083,58,Y,0,PJHEID,2013-08-14 13:09:22.423000,PJHEID,2013-08-14 13:09:22.423000
1183366,16084,58,Y,0,PJHEID,2013-08-14 13:17:19.631000,PJHEID,2013-08-14 13:17:19.631000
1183366,16085,27,Y,0,PJHEID,2013-08-14 13:17:19.631000,PJHEID,2013-08-14 13:17:19.631000
1183366,16086,05,Y,0,PJHEID,2013-08-14 13:17:19.632000,PJHEID,2013-08-14 13:17:19.632000
1277142,16090,05,Y,1,LISACAMPBELL,2014-01-16 14:36:02.438000,JMLAGRO,2013-08-16 13:06:12.895000
1277142,16091,27,Y,0,JMLAGRO,2013-08-16 13:06:12.896000,JMLAGRO,2013-08-16 13:06:12.896000
1277142,16092,58,Y,0,JMLAGRO,2013-08-16 13:06:12.896000,JMLAGRO,2013-08-16 13:06:12.896000
1277179,16099,05,Y,1,ZOEASANDY,2014-01-20 10:40:45.586000,JMLAGRO,2013-08-16 13:10:56.147000
1277179,16100,27,Y,0,JMLAGRO,2013-08-16 13:10:56.148000,JMLAGRO,2013-08-16 13:10:56.148000
1277179,16101,58,Y,0,JMLAGRO,2013-08-16 13:10:56.149000,JMLAGRO,2013-08-16 13:10:56.149000
1279542,16114,05,Y,1,ZOEASANDY,2014-03-10 14:52:33.301000,JMLAGRO,2013-08-16 13:27:29.302000
1279542,16115,27,Y,1,ZOEASANDY,2014-03-10 14:52:33.298000,JMLAGRO,2013-08-16 13:27:29.302000
1279542,16116,58,Y,0,JMLAGRO,2013-08-16 13:27:29.302000,JMLAGRO,2013-08-16 13:27:29.302000
1279819,16191,05,Y,0,JMLAGRO,2013-08-27 09:55:15.916000,JMLAGRO,2013-08-27 09:55:15.916000
1279819,16192,27,Y,0,JMLAGRO,2013-08-27 09:55:15.916000,JMLAGRO,2013-08-27 09:55:15.916000
1279819,16193,58,Y,0,JMLAGRO,2013-08-27 09:55:15.917000,JMLAGRO,2013-08-27 09:55:15.917000
1277596,16230,05,Y,0,JMLAGRO,2013-08-29 07:39:54.933000,JMLAGRO,2013-08-29 07:39:54.933000
1277596,16231,27,Y,0,JMLAGRO,2013-08-29 07:39:54.934000,JMLAGRO,2013-08-29 07:39:54.934000
1277596,16232,58,Y,0,JMLAGRO,2013-08-29 07:39:54.934000,JMLAGRO,2013-08-29 07:39:54.934000
1277095,16242,05,Y,0,JMLAGRO,2013-08-29 07:49:03.262000,JMLAGRO,2013-08-29 07:49:03.262000
1277095,16243,27,Y,0,JMLAGRO,2013-08-29 07:49:03.262000,JMLAGRO,2013-08-29 07:49:03.262000
1277095,16244,58,Y,0,JMLAGRO,2013-08-29 07:49:03.262000,JMLAGRO,2013-08-29 07:49:03.262000
1277799,16260,05,Y,0,JMLAGRO,2013-08-29 08:53:19.752000,JMLAGRO,2013-08-29 08:53:19.752000
1277799,16261,27,Y,0,JMLAGRO,2013-08-29 08:53:19.752000,JMLAGRO,2013-08-29 08:53:19.752000
1277799,16262,58,Y,0,JMLAGRO,2013-08-29 08:53:19.752000,JMLAGRO,2013-08-29 08:53:19.752000
1279000,16277,05,Y,0,JMLAGRO,2013-08-30 14:04:52.729000,JMLAGRO,2013-08-30 14:04:52.729000
1279000,16278,27,Y,0,JMLAGRO,2013-08-30 14:04:52.729000,JMLAGRO,2013-08-30 14:04:52.729000
1279000,16279,58,Y,0,JMLAGRO,2013-08-30 14:04:52.730000,JMLAGRO,2013-08-30 14:04:52.730000
1279127,16284,05,Y,0,JMLAGRO,2013-08-30 14:35:08.613000,JMLAGRO,2013-08-30 14:35:08.613000
1279127,16285,27,Y,0,JMLAGRO,2013-08-30 14:35:08.613000,JMLAGRO,2013-08-30 14:35:08.613000
1279127,16286,58,Y,0,JMLAGRO,2013-08-30 14:35:08.614000,JMLAGRO,2013-08-30 14:35:08.614000
1278194,16359,58,Y,0,PJHEID,2013-09-12 08:30:42.564000,PJHEID,2013-09-12 08:30:42.564000
1278194,16360,27,Y,0,PJHEID,2013-09-12 08:30:42.567000,PJHEID,2013-09-12 08:30:42.567000
1160791,16376,27,Y,0,PJHEID,2013-09-13 08:53:57.104000,PJHEID,2013-09-13 08:53:57.104000
1160791,16377,58,Y,0,PJHEID,2013-09-13 08:53:57.104000,PJHEID,2013-09-13 08:53:57.104000
1279718,16396,58,Y,0,PJHEID,2013-09-13 11:01:26.334000,PJHEID,2013-09-13 11:01:26.334000
1279718,16397,27,Y,1,PJHEID,2013-09-13 11:22:05.589000,PJHEID,2013-09-13 11:01:26.335000
1279761,16416,58,Y,0,PJHEID,2013-09-13 12:40:53.351000,PJHEID,2013-09-13 12:40:53.351000
1279761,16417,27,Y,0,PJHEID,2013-09-13 12:40:53.351000,PJHEID,2013-09-13 12:40:53.351000
1279762,16418,58,Y,0,PJHEID,2013-09-13 12:44:17.087000,PJHEID,2013-09-13 12:44:17.087000
1279762,16419,27,Y,0,PJHEID,2013-09-13 12:44:17.087000,PJHEID,2013-09-13 12:44:17.087000
1279801,16420,58,Y,0,PJHEID,2013-09-13 12:45:59.605000,PJHEID,2013-09-13 12:45:59.605000
1279801,16421,27,Y,0,PJHEID,2013-09-13 12:45:59.605000,PJHEID,2013-09-13 12:45:59.605000
1279803,16422,58,Y,0,PJHEID,2013-09-13 12:50:01.541000,PJHEID,2013-09-13 12:50:01.541000
1278071,15888,58,Y,0,PJHEID,2013-06-18 12:48:27.505000,PJHEID,2013-06-18 12:48:27.505000
1278071,15889,27,Y,0,PJHEID,2013-06-18 12:48:27.505000,PJHEID,2013-06-18 12:48:27.505000
1277050,15931,05,Y,0,PJHEID,2013-06-28 10:32:22.523000,PJHEID,2013-06-28 10:32:22.523000
1277050,15932,27,Y,0,PJHEID,2013-06-28 10:32:22.523000,PJHEID,2013-06-28 10:32:22.523000
1277050,15933,58,Y,0,PJHEID,2013-06-28 10:32:22.523000,PJHEID,2013-06-28 10:32:22.523000
1277146,15934,05,Y,0,PJHEID,2013-06-28 11:12:42.700000,PJHEID,2013-06-28 11:12:42.700000
1277146,15935,27,Y,0,PJHEID,2013-06-28 11:12:42.701000,PJHEID,2013-06-28 11:12:42.701000
1277146,15936,58,Y,0,PJHEID,2013-06-28 11:12:42.701000,PJHEID,2013-06-28 11:12:42.701000
1278383,16029,58,Y,0,PJHEID,2013-07-22 12:43:49.460000,PJHEID,2013-07-22 12:43:49.460000
1278383,16030,27,Y,0,PJHEID,2013-07-22 12:43:49.462000,PJHEID,2013-07-22 12:43:49.462000
1279550,16153,05,Y,1,ZOEASANDY,2014-03-10 15:08:51.381000,JMLAGRO,2013-08-16 14:23:37.511000
1279550,16154,27,Y,1,ZOEASANDY,2014-03-10 15:08:51.378000,JMLAGRO,2013-08-16 14:23:37.512000
1279550,16155,58,Y,0,JMLAGRO,2013-08-16 14:23:37.512000,JMLAGRO,2013-08-16 14:23:37.512000
1279627,16173,05,Y,0,PJHEID,2013-08-21 14:55:26.644000,PJHEID,2013-08-21 14:55:26.644000
1279627,16174,27,Y,0,PJHEID,2013-08-21 14:55:26.644000,PJHEID,2013-08-21 14:55:26.644000
1279627,16175,58,Y,0,PJHEID,2013-08-21 14:55:26.645000,PJHEID,2013-08-21 14:55:26.645000
1279815,16187,58,Y,0,JMLAGRO,2013-08-26 14:11:57.130000,JMLAGRO,2013-08-26 14:11:57.130000
1279653,16179,58,Y,0,PJHEID,2013-08-22 08:16:30.217000,PJHEID,2013-08-22 08:16:30.217000
1279653,16180,27,Y,0,PJHEID,2013-08-22 08:16:30.220000,PJHEID,2013-08-22 08:16:30.220000
1279815,16188,46,Y,0,JMLAGRO,2013-08-26 14:11:57.131000,JMLAGRO,2013-08-26 14:11:57.131000
1279815,16189,27,Y,0,JMLAGRO,2013-08-26 14:11:57.132000,JMLAGRO,2013-08-26 14:11:57.132000
1279815,16190,05,Y,0,JMLAGRO,2013-08-26 14:11:57.135000,JMLAGRO,2013-08-26 14:11:57.135000
1277551,16197,05,Y,0,JMLAGRO,2013-08-28 12:40:54.419000,JMLAGRO,2013-08-28 12:40:54.419000
1277551,16198,27,Y,0,JMLAGRO,2013-08-28 12:40:54.420000,JMLAGRO,2013-08-28 12:40:54.420000
1277551,16199,58,Y,0,JMLAGRO,2013-08-28 12:40:54.420000,JMLAGRO,2013-08-28 12:40:54.420000
1277555,16203,05,Y,0,JMLAGRO,2013-08-28 12:51:46.278000,JMLAGRO,2013-08-28 12:51:46.278000
1277555,16204,27,Y,0,JMLAGRO,2013-08-28 12:51:46.278000,JMLAGRO,2013-08-28 12:51:46.278000
1277555,16205,58,Y,0,JMLAGRO,2013-08-28 12:51:46.278000,JMLAGRO,2013-08-28 12:51:46.278000
1277650,16218,05,Y,0,JMLAGRO,2013-08-29 07:32:59.658000,JMLAGRO,2013-08-29 07:32:59.658000
1277650,16219,27,Y,0,JMLAGRO,2013-08-29 07:32:59.658000,JMLAGRO,2013-08-29 07:32:59.658000
1277650,16220,58,Y,0,JMLAGRO,2013-08-29 07:32:59.660000,JMLAGRO,2013-08-29 07:32:59.660000
1277550,16224,05,Y,0,JMLAGRO,2013-08-29 07:36:02.242000,JMLAGRO,2013-08-29 07:36:02.242000
1277550,16225,27,Y,0,JMLAGRO,2013-08-29 07:36:02.243000,JMLAGRO,2013-08-29 07:36:02.243000
1277550,16226,58,Y,0,JMLAGRO,2013-08-29 07:36:02.243000,JMLAGRO,2013-08-29 07:36:02.243000
1277549,16227,05,Y,0,JMLAGRO,2013-08-29 07:37:32.649000,JMLAGRO,2013-08-29 07:37:32.649000
1277549,16228,27,Y,0,JMLAGRO,2013-08-29 07:37:32.650000,JMLAGRO,2013-08-29 07:37:32.650000
1277549,16229,58,Y,0,JMLAGRO,2013-08-29 07:37:32.650000,JMLAGRO,2013-08-29 07:37:32.650000
1277434,16251,05,Y,0,JMLAGRO,2013-08-29 08:39:47.527000,JMLAGRO,2013-08-29 08:39:47.527000
1277434,16252,27,Y,0,JMLAGRO,2013-08-29 08:39:47.528000,JMLAGRO,2013-08-29 08:39:47.528000
1277434,16253,58,Y,0,JMLAGRO,2013-08-29 08:39:47.528000,JMLAGRO,2013-08-29 08:39:47.528000
1279534,16268,58,Y,0,PJHEID,2013-08-29 13:34:05.095000,PJHEID,2013-08-29 13:34:05.095000
1279534,16269,27,Y,0,PJHEID,2013-08-29 13:34:05.096000,PJHEID,2013-08-29 13:34:05.096000
1279964,16274,05,Y,0,JMLAGRO,2013-08-30 13:57:21.606000,JMLAGRO,2013-08-30 13:57:21.606000
1279964,16275,27,Y,0,JMLAGRO,2013-08-30 13:57:21.606000,JMLAGRO,2013-08-30 13:57:21.606000
1279964,16276,58,Y,0,JMLAGRO,2013-08-30 13:57:21.606000,JMLAGRO,2013-08-30 13:57:21.606000
1279642,16280,58,Y,0,JMLAGRO,2013-08-30 14:23:39.057000,JMLAGRO,2013-08-30 14:23:39.057000
1279642,16281,27,Y,0,JMLAGRO,2013-08-30 14:23:39.057000,JMLAGRO,2013-08-30 14:23:39.057000
1279651,16282,58,Y,0,JMLAGRO,2013-08-30 14:27:20.254000,JMLAGRO,2013-08-30 14:27:20.254000
1279651,16283,27,Y,0,JMLAGRO,2013-08-30 14:27:20.255000,JMLAGRO,2013-08-30 14:27:20.255000
1278028,16308,05,Y,0,PJHEID,2013-09-03 13:09:40.495000,PJHEID,2013-09-03 13:09:40.495000
1278028,16309,27,Y,0,PJHEID,2013-09-03 13:09:40.495000,PJHEID,2013-09-03 13:09:40.495000
1278028,16310,58,Y,0,PJHEID,2013-09-03 13:09:40.498000,PJHEID,2013-09-03 13:09:40.498000
1278469,16311,58,Y,0,PJHEID,2013-09-03 15:41:22.064000,PJHEID,2013-09-03 15:41:22.064000
1278469,16312,27,Y,0,PJHEID,2013-09-03 15:41:22.064000,PJHEID,2013-09-03 15:41:22.064000
1279967,16346,58,Y,0,PJHEID,2013-09-10 11:25:52.186000,PJHEID,2013-09-10 11:25:52.186000
1279967,16347,27,Y,0,PJHEID,2013-09-10 11:25:52.187000,PJHEID,2013-09-10 11:25:52.187000
1279184,16351,05,Y,0,PJHEID,2013-09-10 12:17:42.364000,PJHEID,2013-09-10 12:17:42.364000
1279184,16352,27,Y,0,PJHEID,2013-09-10 12:17:42.364000,PJHEID,2013-09-10 12:17:42.364000
1279184,16353,58,Y,0,PJHEID,2013-09-10 12:17:42.365000,PJHEID,2013-09-10 12:17:42.365000
1280207,16354,58,Y,0,PJHEID,2013-09-10 13:04:53.735000,PJHEID,2013-09-10 13:04:53.735000
1280207,16355,27,Y,0,PJHEID,2013-09-10 13:04:53.735000,PJHEID,2013-09-10 13:04:53.735000
1277618,16356,05,Y,0,PJHEID,2013-09-11 08:44:33.743000,PJHEID,2013-09-11 08:44:33.743000
1277618,16357,27,Y,0,PJHEID,2013-09-11 08:44:33.743000,PJHEID,2013-09-11 08:44:33.743000
1277618,16358,58,Y,0,PJHEID,2013-09-11 08:44:33.744000,PJHEID,2013-09-11 08:44:33.744000
1278484,16369,58,Y,0,PJHEID,2013-09-13 08:01:01.812000,PJHEID,2013-09-13 08:01:01.812000
1278484,16370,27,Y,0,PJHEID,2013-09-13 08:01:01.813000,PJHEID,2013-09-13 08:01:01.813000
1279324,16371,05,N,0,JMLAGRO,2013-09-13 08:10:47.001000,JMLAGRO,2013-09-13 08:10:47.001000
1279324,16372,27,N,0,JMLAGRO,2013-09-13 08:10:47.001000,JMLAGRO,2013-09-13 08:10:47.001000
1279324,16373,31,N,0,JMLAGRO,2013-09-13 08:10:47.001000,JMLAGRO,2013-09-13 08:10:47.001000
1279324,16374,47,N,0,JMLAGRO,2013-09-13 08:10:47.002000,JMLAGRO,2013-09-13 08:10:47.002000
1279324,16375,58,Y,0,JMLAGRO,2013-09-13 08:10:47.002000,JMLAGRO,2013-09-13 08:10:47.002000
1279641,16386,58,Y,0,PJHEID,2013-09-13 10:44:20.824000,PJHEID,2013-09-13 10:44:20.824000
1279641,16387,27,Y,0,PJHEID,2013-09-13 10:44:20.824000,PJHEID,2013-09-13 10:44:20.824000
1279930,16390,58,Y,0,PJHEID,2013-09-13 10:51:05.549000,PJHEID,2013-09-13 10:51:05.549000
1279930,16391,27,Y,0,PJHEID,2013-09-13 10:51:05.550000,PJHEID,2013-09-13 10:51:05.550000
1279669,16392,58,Y,0,PJHEID,2013-09-13 10:55:37.689000,PJHEID,2013-09-13 10:55:37.689000
1279669,16393,27,Y,0,PJHEID,2013-09-13 10:55:37.689000,PJHEID,2013-09-13 10:55:37.689000
1279716,16394,58,Y,0,PJHEID,2013-09-13 10:59:02.116000,PJHEID,2013-09-13 10:59:02.116000
1279716,16395,27,Y,0,PJHEID,2013-09-13 10:59:02.116000,PJHEID,2013-09-13 10:59:02.116000
1279720,16398,58,Y,0,PJHEID,2013-09-13 11:27:42.969000,PJHEID,2013-09-13 11:27:42.969000
1279720,16399,27,Y,0,PJHEID,2013-09-13 11:27:42.969000,PJHEID,2013-09-13 11:27:42.969000
1279725,16400,58,Y,0,PJHEID,2013-09-13 12:21:46.197000,PJHEID,2013-09-13 12:21:46.197000
1279725,16401,27,Y,0,PJHEID,2013-09-13 12:21:46.197000,PJHEID,2013-09-13 12:21:46.197000
1279646,27995,58,Y,0,JMLAGRO,2014-03-11 12:24:29.428000,JMLAGRO,2014-03-11 12:24:29.428000
1279646,27996,27,Y,0,JMLAGRO,2014-03-11 12:24:29.429000,JMLAGRO,2014-03-11 12:24:29.429000
1181976,28004,47,Y,0,KRBACKMAN,2014-03-11 12:27:04.316000,KRBACKMAN,2014-03-11 12:27:04.316000
1181976,28005,48,Y,0,KRBACKMAN,2014-03-11 12:27:04.317000,KRBACKMAN,2014-03-11 12:27:04.317000
1278531,16004,05,Y,0,JMLAGRO,2013-07-16 11:16:46.484000,JMLAGRO,2013-07-16 11:16:46.484000
1278531,16005,27,Y,0,JMLAGRO,2013-07-16 11:16:46.485000,JMLAGRO,2013-07-16 11:16:46.485000
1278531,16006,58,Y,0,JMLAGRO,2013-07-16 11:16:46.485000,JMLAGRO,2013-07-16 11:16:46.485000
1278536,16007,05,Y,0,JMLAGRO,2013-07-16 12:09:04.381000,JMLAGRO,2013-07-16 12:09:04.381000
1278536,16008,27,Y,0,JMLAGRO,2013-07-16 12:09:04.381000,JMLAGRO,2013-07-16 12:09:04.381000
1278536,16009,58,Y,0,JMLAGRO,2013-07-16 12:09:04.381000,JMLAGRO,2013-07-16 12:09:04.381000
1277570,16102,05,Y,1,JOYSPEZIALE,2014-01-27 19:32:37.683000,JMLAGRO,2013-08-16 13:12:22.359000
1277570,16103,27,Y,0,JMLAGRO,2013-08-16 13:12:22.359000,JMLAGRO,2013-08-16 13:12:22.359000
1277570,16104,58,Y,0,JMLAGRO,2013-08-16 13:12:22.360000,JMLAGRO,2013-08-16 13:12:22.360000
1277181,16105,05,Y,1,LISACAMPBELL,2014-01-17 15:07:59.025000,JMLAGRO,2013-08-16 13:13:51.533000
1277181,16106,27,Y,0,JMLAGRO,2013-08-16 13:13:51.534000,JMLAGRO,2013-08-16 13:13:51.534000
1277181,16107,58,Y,0,JMLAGRO,2013-08-16 13:13:51.534000,JMLAGRO,2013-08-16 13:13:51.534000
1181976,28006,17,Y,0,KRBACKMAN,2014-03-11 12:27:04.317000,KRBACKMAN,2014-03-11 12:27:04.317000
1277569,16120,05,Y,1,JOYSPEZIALE,2014-01-27 18:53:42.976000,JMLAGRO,2013-08-16 13:30:56.272000
1277569,16121,27,Y,0,JMLAGRO,2013-08-16 13:30:56.272000,JMLAGRO,2013-08-16 13:30:56.272000
1277569,16122,58,Y,0,JMLAGRO,2013-08-16 13:30:56.272000,JMLAGRO,2013-08-16 13:30:56.272000
1277173,16123,05,Y,1,PAULASOLL,2014-01-23 11:49:50.446000,JMLAGRO,2013-08-16 13:33:45.982000
1277173,16124,27,Y,0,JMLAGRO,2013-08-16 13:33:45.982000,JMLAGRO,2013-08-16 13:33:45.982000
1277173,16125,58,Y,0,JMLAGRO,2013-08-16 13:33:45.982000,JMLAGRO,2013-08-16 13:33:45.982000
1276869,16126,05,Y,1,JMLAGRO,2014-02-07 14:55:45.907000,JMLAGRO,2013-08-16 13:37:59.945000
1276869,16127,27,Y,0,JMLAGRO,2013-08-16 13:37:59.945000,JMLAGRO,2013-08-16 13:37:59.945000
1276869,16128,58,Y,0,JMLAGRO,2013-08-16 13:37:59.946000,JMLAGRO,2013-08-16 13:37:59.946000
1277637,16132,05,Y,1,JUDITHSZEGEDI,2014-01-29 16:11:24.528000,JMLAGRO,2013-08-16 13:43:00.477000
1277637,16133,27,Y,0,JMLAGRO,2013-08-16 13:43:00.478000,JMLAGRO,2013-08-16 13:43:00.478000
1277637,16134,58,Y,0,JMLAGRO,2013-08-16 13:43:00.478000,JMLAGRO,2013-08-16 13:43:00.478000
1277167,16135,05,Y,1,JOYSPEZIALE,2014-01-16 13:27:42.978000,JMLAGRO,2013-08-16 13:43:14.070000
1277167,16136,27,Y,0,JMLAGRO,2013-08-16 13:43:14.070000,JMLAGRO,2013-08-16 13:43:14.070000
1277167,16137,58,Y,0,JMLAGRO,2013-08-16 13:43:14.071000,JMLAGRO,2013-08-16 13:43:14.071000
1277659,16138,05,Y,1,LISACAMPBELL,2014-01-24 15:49:58.755000,JMLAGRO,2013-08-16 13:46:01.806000
1277659,16139,27,Y,0,JMLAGRO,2013-08-16 13:46:01.806000,JMLAGRO,2013-08-16 13:46:01.806000
1277659,16140,58,Y,0,JMLAGRO,2013-08-16 13:46:01.807000,JMLAGRO,2013-08-16 13:46:01.807000
1277168,16141,05,Y,1,JOYSPEZIALE,2014-01-16 15:12:40.948000,JMLAGRO,2013-08-16 13:46:38.985000
1277168,16142,27,Y,0,JMLAGRO,2013-08-16 13:46:38.985000,JMLAGRO,2013-08-16 13:46:38.985000
1277168,16143,58,Y,0,JMLAGRO,2013-08-16 13:46:38.986000,JMLAGRO,2013-08-16 13:46:38.986000
1277187,16144,05,Y,1,JOYSPEZIALE,2014-01-17 16:09:09.909000,JMLAGRO,2013-08-16 13:49:46.784000
1277187,16145,27,Y,0,JMLAGRO,2013-08-16 13:49:46.785000,JMLAGRO,2013-08-16 13:49:46.785000
1277187,16146,58,Y,0,JMLAGRO,2013-08-16 13:49:46.785000,JMLAGRO,2013-08-16 13:49:46.785000
1277193,16147,05,Y,1,LISACAMPBELL,2014-01-20 11:41:30.163000,JMLAGRO,2013-08-16 13:53:11.644000
1277193,16148,27,Y,0,JMLAGRO,2013-08-16 13:53:11.644000,JMLAGRO,2013-08-16 13:53:11.644000
1277193,16149,58,Y,0,JMLAGRO,2013-08-16 13:53:11.645000,JMLAGRO,2013-08-16 13:53:11.645000
1277640,16150,05,Y,1,JUDITHSZEGEDI,2014-01-23 20:11:14.895000,JMLAGRO,2013-08-16 13:54:44.366000
1277640,16151,27,Y,0,JMLAGRO,2013-08-16 13:54:44.366000,JMLAGRO,2013-08-16 13:54:44.366000
1277640,16152,58,Y,0,JMLAGRO,2013-08-16 13:54:44.366000,JMLAGRO,2013-08-16 13:54:44.366000
1181976,28007,30,Y,0,KRBACKMAN,2014-03-11 12:27:04.317000,KRBACKMAN,2014-03-11 12:27:04.317000
1181976,28008,58,Y,0,KRBACKMAN,2014-03-11 12:27:04.317000,KRBACKMAN,2014-03-11 12:27:04.317000
1279564,16162,58,Y,0,NMAIER,2013-08-16 15:18:13.224000,NMAIER,2013-08-16 15:18:13.224000
1279564,16163,17,Y,0,NMAIER,2013-08-16 15:18:13.225000,NMAIER,2013-08-16 15:18:13.225000
1173018,16164,17,Y,0,NMAIER,2013-08-16 15:18:40.563000,NMAIER,2013-08-16 15:18:40.563000
1173018,16165,58,Y,0,NMAIER,2013-08-16 15:18:40.563000,NMAIER,2013-08-16 15:18:40.563000
1279596,16272,58,Y,0,JMLAGRO,2013-08-30 13:44:55.047000,JMLAGRO,2013-08-30 13:44:55.047000
1279596,16273,27,Y,0,JMLAGRO,2013-08-30 13:44:55.047000,JMLAGRO,2013-08-30 13:44:55.047000
1283265,28012,58,Y,0,KRBACKMAN,2014-03-11 12:34:17.137000,KRBACKMAN,2014-03-11 12:34:17.137000
1283265,28013,17,Y,0,KRBACKMAN,2014-03-11 12:34:17.138000,KRBACKMAN,2014-03-11 12:34:17.138000
1159085,28019,58,Y,0,JOYSPEZIALE,2014-03-11 12:38:08.457000,JOYSPEZIALE,2014-03-11 12:38:08.457000
1159085,28020,27,Y,0,JOYSPEZIALE,2014-03-11 12:38:08.458000,JOYSPEZIALE,2014-03-11 12:38:08.458000
1159085,28021,05,Y,0,JOYSPEZIALE,2014-03-11 12:38:08.458000,JOYSPEZIALE,2014-03-11 12:38:08.458000
1180486,28027,17,Y,0,KRBACKMAN,2014-03-11 12:44:26.218000,KRBACKMAN,2014-03-11 12:44:26.218000
1180486,28028,48,Y,0,KRBACKMAN,2014-03-11 12:44:26.219000,KRBACKMAN,2014-03-11 12:44:26.219000
1180486,28029,30,Y,0,KRBACKMAN,2014-03-11 12:44:26.219000,KRBACKMAN,2014-03-11 12:44:26.219000
1180486,28030,58,Y,0,KRBACKMAN,2014-03-11 12:44:26.219000,KRBACKMAN,2014-03-11 12:44:26.219000
1180486,28031,47,Y,0,KRBACKMAN,2014-03-11 12:44:26.219000,KRBACKMAN,2014-03-11 12:44:26.219000
1277242,16342,58,Y,0,PJHEID,2013-09-10 09:58:25.472000,PJHEID,2013-09-10 09:58:25.472000
1277242,16343,47,Y,0,PJHEID,2013-09-10 09:58:25.472000,PJHEID,2013-09-10 09:58:25.472000
1277242,16344,31,Y,0,PJHEID,2013-09-10 09:58:25.472000,PJHEID,2013-09-10 09:58:25.472000
1277242,16345,27,Y,0,PJHEID,2013-09-10 09:58:25.473000,PJHEID,2013-09-10 09:58:25.473000
1280185,16348,05,Y,0,PJHEID,2013-09-10 12:02:59.803000,PJHEID,2013-09-10 12:02:59.803000
1280185,16349,27,Y,0,PJHEID,2013-09-10 12:02:59.803000,PJHEID,2013-09-10 12:02:59.803000
1280185,16350,58,Y,0,PJHEID,2013-09-10 12:02:59.804000,PJHEID,2013-09-10 12:02:59.804000
1279630,16378,58,Y,0,PJHEID,2013-09-13 10:21:57.042000,PJHEID,2013-09-13 10:21:57.042000
1279630,16379,27,Y,0,PJHEID,2013-09-13 10:21:57.043000,PJHEID,2013-09-13 10:21:57.043000
1279729,16402,58,Y,0,PJHEID,2013-09-13 12:22:52.854000,PJHEID,2013-09-13 12:22:52.854000
1279729,16403,27,Y,0,PJHEID,2013-09-13 12:22:52.855000,PJHEID,2013-09-13 12:22:52.855000
1279737,16404,58,Y,0,PJHEID,2013-09-13 12:27:33.505000,PJHEID,2013-09-13 12:27:33.505000
1279737,16405,27,Y,0,PJHEID,2013-09-13 12:27:33.505000,PJHEID,2013-09-13 12:27:33.505000
1279747,16406,58,Y,0,PJHEID,2013-09-13 12:28:46.670000,PJHEID,2013-09-13 12:28:46.670000
1279747,16407,27,Y,0,PJHEID,2013-09-13 12:28:46.671000,PJHEID,2013-09-13 12:28:46.671000
1279750,16408,58,Y,0,PJHEID,2013-09-13 12:29:52.727000,PJHEID,2013-09-13 12:29:52.727000
1279750,16409,27,Y,0,PJHEID,2013-09-13 12:29:52.728000,PJHEID,2013-09-13 12:29:52.728000
1279755,16410,58,Y,0,PJHEID,2013-09-13 12:31:55.698000,PJHEID,2013-09-13 12:31:55.698000
1279755,16411,27,Y,0,PJHEID,2013-09-13 12:31:55.698000,PJHEID,2013-09-13 12:31:55.698000
1279756,16412,58,Y,0,PJHEID,2013-09-13 12:34:00.564000,PJHEID,2013-09-13 12:34:00.564000
