p_indiv_grp_cd,p_ty_cd,p_specl_cd,p_txnmy_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id
I,022,126,225X00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,022,123,225100000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,022,115,224P00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,022,349,227800000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,022,430,227900000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,023,087,231H00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,023,272,235Z00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,035,251B00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,357,251S00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,060,252Y00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,082,251E00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,454,251G00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,453,251S00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,397,251300000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,499,251J00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,025,358,251T00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,026,261QM0855X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,070,261QM0850X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,089,261QA1903X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,071,261QA3000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,359,261Q00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,040,261QC1500X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,437,261QD0000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,271,261QE0002X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,300,261QE0700X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,299,261QE0800X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,015,261QF0050X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,361,261QF0400X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,332,261QH0700X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,395,261QM1200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,360,261QM0801X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,406,261QM1000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,504,193200000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,408,261QX0100X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,107,261QX0200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,409,261QX0203X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,410,261QS0132X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,212,261QS0112X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,218,261QP3300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,110,261QP2000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,048,261QP1100X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,413,261QP2300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,416,261QP0905X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,030,261QR0200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,417,261QR0206X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,418,261QR0208X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,419,261QR0207X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,420,261QR0400X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,422,261QR0401X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,364,261QR0405X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,423,261QR0404X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,268,261QR1300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,503,193400000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,424,261QS1200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,426,261QS1000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,026,288,261QU0200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,027,362,273R00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,027,363,273Y00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,027,196,275N00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,156,281P00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,111,282NC0060X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,091,282N00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,192,282E00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,131,283Q00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,421,283X00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,028,500,284300000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,029,054,291U00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,029,366,293D00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,030,367,302R00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,031,371,311500000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,031,438,314000000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,031,439,314000000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,031,269,314000000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,032,258,323P00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,032,264,322D00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,032,266,320700000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,032,274,324500000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,032,427,3245S0500X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,472,3336C0002X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,473,3336C0003X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,474,3336C0004X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,113,332B00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,384,332H00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,383,332S00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,475,3336H0001X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,486,332800000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,476,3336I0012X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,477,3336L0003X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,478,3336M0002X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,479,3336M0003X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,481,3336N0007X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,128,333600000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,116,335V00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,347,335E00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,033,482,3336S0011X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,483,344800000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,132,341600000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,385,347B00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,387,347C00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,388,343800000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,389,344600000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,390,347D00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,484,347E00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,485,367A00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,341,367500000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,036,364S00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,431,363LA2200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,055,363L00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,432,363LF0000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,466,363LN0005X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,434,363LX0001X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,435,363LP0200X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,469,363LP2300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,467,363LP0808X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,470,363LW0102X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,036,255,363A00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,039,369,315P00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,043,079,311Z00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,132,341600000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,359,261Q00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,300,261QE0700X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,091,282N00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,510,3416A0800X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,511,3416L0300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
B,034,386,343900000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,029,165,292200000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,023,512,237700000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,010,489,171M00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,010,491,101Y00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
I,020,514,2080P0203X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,511,3416L0300X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,035,251B00000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
G,047,386,343900000X,0,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8,2015-07-29 03:50:19.000000,wf_ND_MC_P_TY_SPL_TXMY_XRFV8
