p_sys_id,p_qstnr_sect_cd,p_qstnr_seq_num,p_qsp_qstnr_initials_text,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,l_hibernate_ver_num
1278219,1,13,cb,NMAIER,2013-06-26 15:28:03.095000,guestUser,2013-06-26 15:17:06.790000,5
1278317,1,10,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.229000,2
1278317,1,4,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.229000,2
1278317,1,3,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.230000,2
1278317,1,2,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.230000,2
1278317,1,1,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.230000,2
1278317,1,15,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.232000,2
1278317,1,9,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.232000,2
1278317,1,14,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.233000,2
1278317,1,8,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.233000,2
1278317,1,13,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.233000,2
1278317,1,7,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.234000,2
1278317,1,12,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.234000,2
1278317,1,6,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.234000,2
1278317,1,11,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.234000,2
1278317,1,5,ms,guestUser,2013-07-06 00:39:19.519000,guestUser,2013-07-05 01:34:10.235000,2
1278051,4,2,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.578000,5
1278051,4,7,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.578000,5
1278051,4,12,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.579000,5
1278051,4,1,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.579000,5
1278051,4,6,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.579000,5
1278051,4,11,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.579000,5
1278051,4,5,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.580000,5
1278051,4,10,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.580000,5
1278051,4,4,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.580000,5
1278051,4,9,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.580000,5
1278051,4,3,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.581000,5
1278051,4,8,yes,guestUser,2013-07-18 14:39:03.975000,guestUser,2013-07-18 14:31:23.581000,5
1278771,4,2,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.661000,8
1278771,4,7,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.661000,8
1278771,4,12,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.661000,8
1278771,4,1,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.662000,8
1278771,4,6,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.662000,8
1278771,4,11,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.662000,8
1278771,4,5,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.662000,8
1278771,4,10,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.663000,8
1278771,4,4,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.663000,8
1278771,4,9,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.663000,8
1278771,4,3,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.663000,8
1278771,4,8,KR,guestUser,2013-07-24 15:32:56.294000,guestUser,2013-07-24 15:14:32.663000,8
1279392,1,15,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.301000,5
1279392,1,9,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.301000,5
1279392,1,14,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.302000,5
1279392,1,8,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.302000,5
1279392,1,13,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.303000,5
1279392,1,7,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.303000,5
1279392,1,12,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.304000,5
1279392,1,6,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.304000,5
1279392,1,11,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.304000,5
1279392,1,5,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.305000,5
1279392,1,10,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.305000,5
1279392,1,4,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.305000,5
1279392,1,3,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.306000,5
1279392,1,2,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.306000,5
1279392,1,1,TA,NMAIER,2013-08-09 14:09:43.647000,guestUser,2013-08-09 12:19:55.307000,5
1279394,1,15,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.409000,5
1279394,1,9,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.410000,5
1279394,1,14,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.410000,5
1279394,1,8,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.410000,5
1279394,1,13,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.410000,5
1279394,1,7,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.411000,5
1279394,1,12,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.411000,5
1279394,1,6,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.411000,5
1279394,1,11,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.411000,5
1279394,1,5,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.412000,5
1279394,1,10,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.412000,5
1279394,1,4,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.412000,5
1279394,1,3,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.412000,5
1279394,1,2,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.413000,5
1279394,1,1,JA,NMAIER,2013-08-09 13:52:01.429000,guestUser,2013-08-09 13:43:44.413000,5
1280181,4,11,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.087000,28
1280181,4,5,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.087000,28
1280181,4,10,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.088000,28
1280181,4,4,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.088000,28
1280181,4,9,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.089000,28
1280181,4,3,DL,KRBACKMAN,2014-05-30 08:22:00.968000,guestUser,2013-09-04 14:32:07.090000,28
1280181,4,8,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.090000,28
1280181,4,2,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.090000,28
1280181,4,7,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.091000,28
1280181,4,12,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.091000,28
1280181,4,1,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.091000,28
1280181,4,6,DL,KRBACKMAN,2014-05-30 08:22:00.969000,guestUser,2013-09-04 14:32:07.091000,28
1280283,4,2,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.603000,21
1280283,4,7,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.603000,21
1280283,4,12,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.603000,21
1278267,4,11,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.677000,11
1278267,4,5,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.677000,11
1278267,4,10,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.677000,11
1278267,4,4,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.678000,11
1278267,4,9,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.679000,11
1278267,4,3,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.679000,11
1278267,4,8,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.679000,11
1278267,4,2,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.680000,11
1278267,4,7,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.680000,11
1278267,4,12,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.680000,11
1278267,4,1,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.681000,11
1278267,4,6,SS,KRBACKMAN,2014-04-01 11:39:09.799000,guestUser,2013-07-01 09:31:06.681000,11
1281198,2,8,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.280000,3
1281198,2,13,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.280000,3
1281198,2,7,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.281000,3
1281198,2,12,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.281000,3
1281198,2,6,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.281000,3
1281198,2,11,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.282000,3
1281198,2,5,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.282000,3
1281198,2,10,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.282000,3
1281198,2,4,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.282000,3
1281198,2,3,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.283000,3
1281198,2,2,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.283000,3
1281198,2,1,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.283000,3
1281198,2,9,AK,guestUser,2013-11-22 14:31:19.867000,guestUser,2013-11-22 14:27:21.284000,3
1281202,1,5,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.155000,3
1281202,1,10,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.155000,3
1281202,1,4,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.155000,3
1281202,1,3,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.155000,3
1281202,1,2,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.156000,3
1281202,1,1,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.156000,3
1281202,1,15,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.156000,3
1281202,1,9,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.156000,3
1281202,1,14,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.157000,3
1281202,1,8,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.157000,3
1281202,1,13,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.157000,3
1281202,1,7,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.157000,3
1281202,1,12,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.158000,3
1281202,1,6,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.158000,3
1281202,1,11,CA,guestUser,2013-11-22 15:12:44.799000,guestUser,2013-11-22 15:10:51.158000,3
1281203,1,4,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.500000,3
1281203,1,3,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.500000,3
1281203,1,2,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.500000,3
1281203,1,1,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.501000,3
1281203,1,15,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.501000,3
1281203,1,9,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.501000,3
1281203,1,14,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.501000,3
1281203,1,8,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.502000,3
1281203,1,13,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.502000,3
1281203,1,7,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.502000,3
1281203,1,12,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.503000,3
1281203,1,6,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.503000,3
1281203,1,11,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.503000,3
1281203,1,5,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.503000,3
1281203,1,10,EB,guestUser,2013-11-22 15:14:44.015000,guestUser,2013-11-22 15:12:00.504000,3
1281204,1,3,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.257000,3
1281204,1,2,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.257000,3
1281204,1,1,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.258000,3
1281204,1,15,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.258000,3
1281204,1,9,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.258000,3
1281204,1,14,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.258000,3
1281204,1,8,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.259000,3
1281204,1,13,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.259000,3
1281204,1,7,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.259000,3
1281204,1,12,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.260000,3
1281204,1,6,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.260000,3
1281204,1,11,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.260000,3
1281204,1,5,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.260000,3
1281204,1,10,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.261000,3
1281204,1,4,NKA,guestUser,2013-11-22 15:19:13.933000,guestUser,2013-11-22 15:15:30.261000,3
1281211,3,5,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.756000,3
1281211,3,10,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.757000,3
1281211,3,4,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.757000,3
1281211,3,3,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.757000,3
1281211,3,2,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.758000,3
1281211,3,1,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.758000,3
1281211,3,16,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.758000,3
1281211,3,15,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.759000,3
1281211,3,9,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.759000,3
1281211,3,14,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.759000,3
1281211,3,8,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.760000,3
1281211,3,13,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.760000,3
1281211,3,7,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.760000,3
1281211,3,12,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.761000,3
1281211,3,6,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.761000,3
1281211,3,11,BB,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.761000,3
1281679,1,1,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.908000,4
1281679,1,15,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.908000,4
1281679,1,9,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.909000,4
1281679,1,14,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.909000,4
1281679,1,8,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.909000,4
1281679,1,13,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.910000,4
1281679,1,7,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.910000,4
1281679,1,12,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.910000,4
1281679,1,6,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.910000,4
1281679,1,11,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.911000,4
1281679,1,5,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.911000,4
1281679,1,10,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.911000,4
1281679,1,4,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.912000,4
1281679,1,3,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.912000,4
1281679,1,2,JA,guestUser,2014-01-06 09:46:56.144000,guestUser,2014-01-06 09:40:12.912000,4
1281704,1,14,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.939000,3
1281704,1,8,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.940000,3
1281704,1,13,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.941000,3
1281704,1,7,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.942000,3
1281704,1,12,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.943000,3
1281704,1,6,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.944000,3
1281704,1,11,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.945000,3
1281704,1,5,AB,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.946000,3
1279564,1,10,TA,guestUser,2013-08-16 15:10:12.840000,guestUser,2013-08-16 15:01:28.632000,3
1279564,1,4,TA,guestUser,2013-08-16 15:10:12.840000,guestUser,2013-08-16 15:01:28.632000,3
1279564,1,3,TA,guestUser,2013-08-16 15:10:12.840000,guestUser,2013-08-16 15:01:28.632000,3
1279564,1,2,TA,guestUser,2013-08-16 15:10:12.840000,guestUser,2013-08-16 15:01:28.633000,3
1279564,1,1,TA,guestUser,2013-08-16 15:10:12.840000,guestUser,2013-08-16 15:01:28.634000,3
1279564,1,15,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.634000,3
1279564,1,9,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.635000,3
1279564,1,14,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.635000,3
1279564,1,8,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.635000,3
1279564,1,13,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.635000,3
1279564,1,7,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.636000,3
1279564,1,12,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.636000,3
1279564,1,6,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.636000,3
1279564,1,11,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.637000,3
1279564,1,5,TA,guestUser,2013-08-16 15:10:12.841000,guestUser,2013-08-16 15:01:28.637000,3
1280283,4,1,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.605000,21
1280283,4,6,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.605000,21
1280283,4,11,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.605000,21
1280283,4,5,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.605000,21
1280283,4,10,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.606000,21
1280283,4,4,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.606000,21
1280283,4,9,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.606000,21
1280283,4,3,py,guestUser,2013-09-10 10:10:27.184000,guestUser,2013-09-10 09:53:05.606000,21
1281095,1,2,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.604000,2
1281095,1,1,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.605000,2
1281095,1,15,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.605000,2
1281095,1,9,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.605000,2
1281095,1,14,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.606000,2
1281095,1,8,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.607000,2
1281095,1,13,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.607000,2
1281095,1,7,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.607000,2
1281095,1,12,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.608000,2
1281095,1,6,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.608000,2
1281095,1,11,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.608000,2
1281095,1,5,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.609000,2
1281095,1,10,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.609000,2
1281095,1,4,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.609000,2
1281095,1,3,JRA,guestUser,2013-11-15 10:44:04.756000,guestUser,2013-11-15 10:39:27.610000,2
1281163,1,15,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.715000,7
1281163,1,9,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.715000,7
1281163,1,14,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.716000,7
1281163,1,8,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.716000,7
1281163,1,13,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.717000,7
1281163,1,7,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.718000,7
1281163,1,12,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.718000,7
1281163,1,6,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.718000,7
1281163,1,11,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.719000,7
1281163,1,5,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.719000,7
1281163,1,10,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.719000,7
1281163,1,4,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.720000,7
1281163,1,3,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.720000,7
1281163,1,2,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.720000,7
1281163,1,1,JO,guestUser,2014-07-08 09:09:50.730000,guestUser,2013-11-20 10:16:12.721000,7
1281208,2,8,MB,guestUser,2013-11-22 16:02:47.395000,guestUser,2013-11-22 15:59:35.240000,3
1281208,2,13,MB,guestUser,2013-11-22 16:02:47.395000,guestUser,2013-11-22 15:59:35.240000,3
1281208,2,7,MB,guestUser,2013-11-22 16:02:47.395000,guestUser,2013-11-22 15:59:35.241000,3
