p_sys_id,p_txn_tp_info_sk,p_txn_ty_cd,w_txn_drctn_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1277797,701584,837P,O,0,guestUser,2013-08-22 13:26:19.512000,guestUser,2013-08-22 13:26:19.512000
1277797,701585,835,O,0,guestUser,2013-08-22 13:26:19.513000,guestUser,2013-08-22 13:26:19.513000
1277797,701586,277,O,0,guestUser,2013-08-22 13:26:19.513000,guestUser,2013-08-22 13:26:19.513000
1277797,701587,835,I,0,guestUser,2013-08-22 13:26:19.513000,guestUser,2013-08-22 13:26:19.513000
1277797,701588,276,I,0,guestUser,2013-08-22 13:26:19.514000,guestUser,2013-08-22 13:26:19.514000
1277797,701589,271,I,0,guestUser,2013-08-22 13:26:19.514000,guestUser,2013-08-22 13:26:19.514000
1278870,694500,278,O,7,guestUser,2013-07-26 16:13:17.785000,guestUser,2013-07-26 16:13:17.785000
1278870,694501,277,O,7,guestUser,2013-07-26 16:13:17.785000,guestUser,2013-07-26 16:13:17.785000
1277797,701590,270,I,0,guestUser,2013-08-22 13:26:19.514000,guestUser,2013-08-22 13:26:19.514000
1277797,701591,837P,I,0,guestUser,2013-08-22 13:26:19.515000,guestUser,2013-08-22 13:26:19.515000
1277777,701639,271,I,0,guestUser,2013-08-22 13:30:30.468000,guestUser,2013-08-22 13:30:30.468000
1277777,701640,270,I,0,guestUser,2013-08-22 13:30:30.468000,guestUser,2013-08-22 13:30:30.468000
1278868,701641,271,O,0,guestUser,2013-08-22 13:30:03.366000,guestUser,2013-08-22 13:30:03.366000
1278868,701642,270,O,0,guestUser,2013-08-22 13:30:03.366000,guestUser,2013-08-22 13:30:03.366000
1278868,701643,837P,O,0,guestUser,2013-08-22 13:30:03.367000,guestUser,2013-08-22 13:30:03.367000
1278868,701644,277,O,0,guestUser,2013-08-22 13:30:03.368000,guestUser,2013-08-22 13:30:03.368000
1278870,694502,271,O,7,guestUser,2013-07-26 16:13:17.786000,guestUser,2013-07-26 16:13:17.786000
1278870,694503,270,O,7,guestUser,2013-07-26 16:13:17.787000,guestUser,2013-07-26 16:13:17.787000
1278870,694504,837P,O,7,guestUser,2013-07-26 16:13:17.787000,guestUser,2013-07-26 16:13:17.787000
1278870,694505,837I,O,7,guestUser,2013-07-26 16:13:17.788000,guestUser,2013-07-26 16:13:17.788000
1278870,694506,835,O,7,guestUser,2013-07-26 16:13:17.788000,guestUser,2013-07-26 16:13:17.788000
1278868,701645,271,I,0,guestUser,2013-08-22 13:30:03.369000,guestUser,2013-08-22 13:30:03.369000
1278868,701646,270,I,0,guestUser,2013-08-22 13:30:03.371000,guestUser,2013-08-22 13:30:03.371000
1278868,701647,837P,I,0,guestUser,2013-08-22 13:30:03.371000,guestUser,2013-08-22 13:30:03.371000
1278868,701648,835,I,0,guestUser,2013-08-22 13:30:03.373000,guestUser,2013-08-22 13:30:03.373000
1278868,701649,276,I,0,guestUser,2013-08-22 13:30:03.373000,guestUser,2013-08-22 13:30:03.373000
1276828,670673,837P,I,3,guestUser,2013-04-15 11:22:54.326000,guestUser,2013-04-15 11:22:54.326000
1276828,670674,835,O,4,guestUser,2013-04-15 11:22:54.326000,guestUser,2013-04-15 11:22:54.326000
1276837,670702,837P,I,0,guestUser,2013-04-16 10:51:44.057000,guestUser,2013-04-16 10:51:44.057000
1277628,678232,837P,I,6,guestUser,2013-05-23 10:43:33.456000,guestUser,2013-05-23 10:43:33.456000
1277628,678233,835,O,8,guestUser,2013-05-23 10:43:33.456000,guestUser,2013-05-23 10:43:33.456000
1276837,670703,835,O,0,guestUser,2013-04-16 10:51:44.058000,guestUser,2013-04-16 10:51:44.058000
1276840,677545,837I,I,0,guestUser,2013-05-22 12:35:29.676000,guestUser,2013-05-22 12:35:29.676000
1277685,678241,837I,O,0,guestUser,2013-05-23 10:49:35.475000,guestUser,2013-05-23 10:49:35.475000
1277685,678242,277,O,0,guestUser,2013-05-23 10:49:35.475000,guestUser,2013-05-23 10:49:35.475000
1277685,678243,837P,I,0,guestUser,2013-05-23 10:49:35.476000,guestUser,2013-05-23 10:49:35.476000
1277751,678324,837P,I,0,guestUser,2013-05-23 11:12:30.123000,guestUser,2013-05-23 11:12:30.123000
1277751,678325,835,O,0,guestUser,2013-05-23 11:12:30.123000,guestUser,2013-05-23 11:12:30.123000
1277772,701655,270,I,0,guestUser,2013-08-22 13:31:55.520000,guestUser,2013-08-22 13:31:55.520000
1277772,701656,837P,I,0,guestUser,2013-08-22 13:31:55.520000,guestUser,2013-08-22 13:31:55.520000
1277772,701657,835,I,0,guestUser,2013-08-22 13:31:55.520000,guestUser,2013-08-22 13:31:55.520000
1277772,701658,276,I,0,guestUser,2013-08-22 13:31:55.521000,guestUser,2013-08-22 13:31:55.521000
1277772,701659,271,I,0,guestUser,2013-08-22 13:31:55.521000,guestUser,2013-08-22 13:31:55.521000
1277728,701660,271,O,0,guestUser,2013-08-22 13:32:24.892000,guestUser,2013-08-22 13:32:24.892000
1277728,701661,270,O,0,guestUser,2013-08-22 13:32:24.892000,guestUser,2013-08-22 13:32:24.892000
1277728,701662,837P,O,0,guestUser,2013-08-22 13:32:24.892000,guestUser,2013-08-22 13:32:24.892000
1277728,701663,835,O,0,guestUser,2013-08-22 13:32:24.893000,guestUser,2013-08-22 13:32:24.893000
1277895,682351,276,I,1,guestUser,2013-06-03 10:53:59.411000,guestUser,2013-06-03 10:53:59.411000
1277877,682290,837P,I,0,guestUser,2013-06-03 09:37:04.441000,guestUser,2013-06-03 09:37:04.441000
1277893,682315,837I,I,0,guestUser,2013-06-03 10:16:17.133000,guestUser,2013-06-03 10:16:17.133000
1277808,679892,837P,I,0,guestUser,2013-05-28 10:49:01.778000,guestUser,2013-05-28 10:49:01.778000
1277894,682328,837P,I,0,guestUser,2013-06-03 10:36:14.961000,guestUser,2013-06-03 10:36:14.961000
1277728,701664,277,O,0,guestUser,2013-08-22 13:32:24.893000,guestUser,2013-08-22 13:32:24.893000
1277728,701665,271,I,0,guestUser,2013-08-22 13:32:24.893000,guestUser,2013-08-22 13:32:24.893000
1277728,701666,270,I,0,guestUser,2013-08-22 13:32:24.893000,guestUser,2013-08-22 13:32:24.893000
1277728,701667,837P,I,0,guestUser,2013-08-22 13:32:24.894000,guestUser,2013-08-22 13:32:24.894000
1277728,701668,835,I,0,guestUser,2013-08-22 13:32:24.894000,guestUser,2013-08-22 13:32:24.894000
1277728,701669,276,I,0,guestUser,2013-08-22 13:32:24.894000,guestUser,2013-08-22 13:32:24.894000
1277813,679889,837P,I,0,guestUser,2013-05-28 10:33:54.636000,guestUser,2013-05-28 10:33:54.636000
1277842,680137,835,O,0,guestUser,2013-05-29 12:20:08.244000,guestUser,2013-05-29 12:20:08.244000
1277814,679893,837P,I,0,guestUser,2013-05-28 10:49:02.652000,guestUser,2013-05-28 10:49:02.652000
1277849,680602,837P,I,0,guestUser,2013-05-29 16:20:09.797000,guestUser,2013-05-29 16:20:09.797000
1277877,682291,835,O,0,guestUser,2013-06-03 09:37:04.442000,guestUser,2013-06-03 09:37:04.442000
1277892,682373,837P,I,20,guestUser,2013-06-03 11:16:16.608000,guestUser,2013-06-03 11:16:16.608000
1277892,682374,835,O,21,guestUser,2013-06-03 11:16:16.608000,guestUser,2013-06-03 11:16:16.608000
1277895,682352,837P,I,1,guestUser,2013-06-03 10:53:59.411000,guestUser,2013-06-03 10:53:59.411000
1277895,682353,270,I,1,guestUser,2013-06-03 10:53:59.412000,guestUser,2013-06-03 10:53:59.412000
1277895,682354,277,O,2,guestUser,2013-06-03 10:53:59.412000,guestUser,2013-06-03 10:53:59.412000
1277748,701670,835,O,0,guestUser,2013-08-22 13:32:56.195000,guestUser,2013-08-22 13:32:56.195000
1277748,701671,277,O,0,guestUser,2013-08-22 13:32:56.195000,guestUser,2013-08-22 13:32:56.195000
1277748,701672,271,O,0,guestUser,2013-08-22 13:32:56.196000,guestUser,2013-08-22 13:32:56.196000
1277873,682125,837I,I,0,guestUser,2013-05-31 14:28:35.635000,guestUser,2013-05-31 14:28:35.635000
1277873,682126,837I,O,0,guestUser,2013-05-31 14:28:35.635000,guestUser,2013-05-31 14:28:35.635000
1277748,701673,270,O,0,guestUser,2013-08-22 13:32:56.197000,guestUser,2013-08-22 13:32:56.197000
1279694,701781,837P,I,0,guestUser,2013-08-22 15:03:15.268000,guestUser,2013-08-22 15:03:15.268000
1277842,680138,820,O,0,guestUser,2013-05-29 12:20:08.244000,guestUser,2013-05-29 12:20:08.244000
1277842,680139,278,O,0,guestUser,2013-05-29 12:20:08.244000,guestUser,2013-05-29 12:20:08.244000
1277842,680140,277,O,0,guestUser,2013-05-29 12:20:08.245000,guestUser,2013-05-29 12:20:08.245000
1277842,680141,270,O,0,guestUser,2013-05-29 12:20:08.246000,guestUser,2013-05-29 12:20:08.246000
1277842,680142,837P,O,0,guestUser,2013-05-29 12:20:08.246000,guestUser,2013-05-29 12:20:08.246000
1277842,680143,837I,O,0,guestUser,2013-05-29 12:20:08.246000,guestUser,2013-05-29 12:20:08.246000
1277842,680144,837P,I,0,guestUser,2013-05-29 12:20:08.246000,guestUser,2013-05-29 12:20:08.246000
1277842,680145,837I,I,0,guestUser,2013-05-29 12:20:08.247000,guestUser,2013-05-29 12:20:08.247000
1277842,680146,835,I,0,guestUser,2013-05-29 12:20:08.247000,guestUser,2013-05-29 12:20:08.247000
1277842,680147,278,I,0,guestUser,2013-05-29 12:20:08.247000,guestUser,2013-05-29 12:20:08.247000
1277842,680148,276,I,0,guestUser,2013-05-29 12:20:08.247000,guestUser,2013-05-29 12:20:08.247000
1277842,680149,270,I,0,guestUser,2013-05-29 12:20:08.248000,guestUser,2013-05-29 12:20:08.248000
1279713,701890,278,O,0,guestUser,2013-08-22 16:55:53.036000,guestUser,2013-08-22 16:55:53.036000
1279697,701784,837P,I,0,guestUser,2013-08-22 15:05:43.492000,guestUser,2013-08-22 15:05:43.492000
1279713,701891,270,I,0,guestUser,2013-08-22 16:55:53.037000,guestUser,2013-08-22 16:55:53.037000
1277748,701674,837P,O,0,guestUser,2013-08-22 13:32:56.197000,guestUser,2013-08-22 13:32:56.197000
1277748,701675,276,I,0,guestUser,2013-08-22 13:32:56.197000,guestUser,2013-08-22 13:32:56.197000
1277748,701676,271,I,0,guestUser,2013-08-22 13:32:56.197000,guestUser,2013-08-22 13:32:56.197000
1277748,701677,270,I,0,guestUser,2013-08-22 13:32:56.198000,guestUser,2013-08-22 13:32:56.198000
1277748,701678,837P,I,0,guestUser,2013-08-22 13:32:56.198000,guestUser,2013-08-22 13:32:56.198000
1277748,701679,835,I,0,guestUser,2013-08-22 13:32:56.198000,guestUser,2013-08-22 13:32:56.198000
1279713,701892,276,I,0,guestUser,2013-08-22 16:55:53.037000,guestUser,2013-08-22 16:55:53.037000
1279713,701893,278,I,0,guestUser,2013-08-22 16:55:53.038000,guestUser,2013-08-22 16:55:53.038000
1279713,701894,837P,I,0,guestUser,2013-08-22 16:55:53.039000,guestUser,2013-08-22 16:55:53.039000
1279713,701895,270,O,0,guestUser,2013-08-22 16:55:53.039000,guestUser,2013-08-22 16:55:53.039000
1279713,701896,271,O,0,guestUser,2013-08-22 16:55:53.039000,guestUser,2013-08-22 16:55:53.039000
1279713,701897,277,O,0,guestUser,2013-08-22 16:55:53.039000,guestUser,2013-08-22 16:55:53.039000
1279726,701943,835,O,5,guestUser,2013-08-23 11:06:47.555000,guestUser,2013-08-23 11:06:47.555000
1279726,701944,837P,I,1,guestUser,2013-08-23 11:06:47.556000,guestUser,2013-08-23 11:06:47.556000
1279726,701945,837I,I,1,guestUser,2013-08-23 11:06:47.556000,guestUser,2013-08-23 11:06:47.556000
1279754,702040,835,I,0,guestUser,2013-08-23 14:30:23.405000,guestUser,2013-08-23 14:30:23.405000
1279754,702041,835,O,0,guestUser,2013-08-23 14:30:23.405000,guestUser,2013-08-23 14:30:23.405000
1277873,682127,835,O,0,guestUser,2013-05-31 14:28:35.636000,guestUser,2013-05-31 14:28:35.636000
1277873,682128,835,I,0,guestUser,2013-05-31 14:28:35.636000,guestUser,2013-05-31 14:28:35.636000
1277867,682129,837I,I,0,guestUser,2013-05-31 14:28:35.847000,guestUser,2013-05-31 14:28:35.847000
1277867,682130,837I,O,0,guestUser,2013-05-31 14:28:35.848000,guestUser,2013-05-31 14:28:35.848000
1277867,682131,835,O,0,guestUser,2013-05-31 14:28:35.848000,guestUser,2013-05-31 14:28:35.848000
1277867,682132,835,I,0,guestUser,2013-05-31 14:28:35.848000,guestUser,2013-05-31 14:28:35.848000
1277886,682133,837I,I,0,guestUser,2013-05-31 14:28:36.327000,guestUser,2013-05-31 14:28:36.327000
1277886,682134,837I,O,0,guestUser,2013-05-31 14:28:36.327000,guestUser,2013-05-31 14:28:36.327000
1277886,682135,835,O,0,guestUser,2013-05-31 14:28:36.328000,guestUser,2013-05-31 14:28:36.328000
1277886,682136,835,I,0,guestUser,2013-05-31 14:28:36.328000,guestUser,2013-05-31 14:28:36.328000
1277865,682137,837I,I,0,guestUser,2013-05-31 14:28:36.853000,guestUser,2013-05-31 14:28:36.853000
1277865,682138,837I,O,0,guestUser,2013-05-31 14:28:36.853000,guestUser,2013-05-31 14:28:36.853000
1277865,682139,835,O,0,guestUser,2013-05-31 14:28:36.854000,guestUser,2013-05-31 14:28:36.854000
1277865,682140,835,I,0,guestUser,2013-05-31 14:28:36.854000,guestUser,2013-05-31 14:28:36.854000
1278185,685586,837I,I,0,guestUser,2013-06-25 09:51:18.836000,guestUser,2013-06-25 09:51:18.836000
1277915,682720,837P,I,7,guestUser,2013-06-05 16:10:52.001000,guestUser,2013-06-05 16:10:52.001000
1277239,673846,837P,O,0,guestUser,2013-05-03 13:49:15.793000,guestUser,2013-05-03 13:49:15.793000
1278185,685587,837P,I,0,guestUser,2013-06-25 09:51:18.837000,guestUser,2013-06-25 09:51:18.837000
1277239,673847,837I,O,0,guestUser,2013-05-03 13:49:15.793000,guestUser,2013-05-03 13:49:15.793000
1277239,673848,835,O,0,guestUser,2013-05-03 13:49:15.794000,guestUser,2013-05-03 13:49:15.794000
1277239,673849,834,O,0,guestUser,2013-05-03 13:49:15.794000,guestUser,2013-05-03 13:49:15.794000
1277239,673850,820,O,0,guestUser,2013-05-03 13:49:15.794000,guestUser,2013-05-03 13:49:15.794000
1277239,673851,278,O,0,guestUser,2013-05-03 13:49:15.795000,guestUser,2013-05-03 13:49:15.795000
1277239,673852,277,O,0,guestUser,2013-05-03 13:49:15.795000,guestUser,2013-05-03 13:49:15.795000
1277239,673853,271,O,0,guestUser,2013-05-03 13:49:15.795000,guestUser,2013-05-03 13:49:15.795000
1277239,673854,270,O,0,guestUser,2013-05-03 13:49:15.795000,guestUser,2013-05-03 13:49:15.795000
1277239,673855,837P,I,0,guestUser,2013-05-03 13:49:15.796000,guestUser,2013-05-03 13:49:15.796000
1277239,673856,835,I,0,guestUser,2013-05-03 13:49:15.796000,guestUser,2013-05-03 13:49:15.796000
1277239,673857,278,I,0,guestUser,2013-05-03 13:49:15.796000,guestUser,2013-05-03 13:49:15.796000
1277239,673858,276,I,0,guestUser,2013-05-03 13:49:15.796000,guestUser,2013-05-03 13:49:15.796000
1277239,673859,271,I,0,guestUser,2013-05-03 13:49:15.797000,guestUser,2013-05-03 13:49:15.797000
1277239,673860,270,I,0,guestUser,2013-05-03 13:49:15.797000,guestUser,2013-05-03 13:49:15.797000
1278190,685653,837I,I,0,guestUser,2013-06-25 11:08:13.936000,guestUser,2013-06-25 11:08:13.936000
1277150,682714,837P,I,0,guestUser,2013-06-05 16:07:49.678000,guestUser,2013-06-05 16:07:49.678000
1277932,682845,276,I,0,guestUser,2013-06-06 11:26:46.104000,guestUser,2013-06-06 11:26:46.104000
1277934,682867,276,I,0,guestUser,2013-06-06 12:19:31.316000,guestUser,2013-06-06 12:19:31.316000
1277932,682846,277,O,0,guestUser,2013-06-06 11:26:46.104000,guestUser,2013-06-06 11:26:46.104000
1277920,682795,276,I,0,guestUser,2013-06-05 17:41:11.777000,guestUser,2013-06-05 17:41:11.777000
1278184,685685,835,O,5,guestUser,2013-06-25 11:16:10.034000,guestUser,2013-06-25 11:16:10.034000
1277920,682796,277,O,0,guestUser,2013-06-05 17:41:11.777000,guestUser,2013-06-05 17:41:11.777000
1277934,682868,277,O,0,guestUser,2013-06-06 12:19:31.316000,guestUser,2013-06-06 12:19:31.316000
1277938,682925,837I,I,0,guestUser,2013-06-06 13:45:04.929000,guestUser,2013-06-06 13:45:04.929000
1277938,682926,837P,I,0,guestUser,2013-06-06 13:45:04.930000,guestUser,2013-06-06 13:45:04.930000
1278198,685812,837I,I,0,guestUser,2013-06-25 14:57:15.433000,guestUser,2013-06-25 14:57:15.433000
1278184,685686,277,O,5,guestUser,2013-06-25 11:16:10.034000,guestUser,2013-06-25 11:16:10.034000
1278184,685687,837P,I,3,guestUser,2013-06-25 11:16:10.035000,guestUser,2013-06-25 11:16:10.035000
1278184,685688,837I,I,3,guestUser,2013-06-25 11:16:10.035000,guestUser,2013-06-25 11:16:10.035000
1278184,685689,276,I,3,guestUser,2013-06-25 11:16:10.035000,guestUser,2013-06-25 11:16:10.035000
1278031,683616,837P,I,0,guestUser,2013-06-14 10:02:36.384000,guestUser,2013-06-14 10:02:36.384000
1277928,684178,835,I,0,guestUser,2013-06-18 14:49:59.453000,guestUser,2013-06-18 14:49:59.453000
1278011,683581,837P,I,0,guestUser,2013-06-13 13:20:45.655000,guestUser,2013-06-13 13:20:45.655000
1278156,685008,837P,I,0,guestUser,2013-06-24 10:16:50.656000,guestUser,2013-06-24 10:16:50.656000
1277442,698834,837P,I,0,guestUser,2013-08-13 10:28:40.913000,guestUser,2013-08-13 10:28:40.913000
1277442,698835,835,O,0,guestUser,2013-08-13 10:28:40.913000,guestUser,2013-08-13 10:28:40.913000
1278071,684042,837P,I,0,guestUser,2013-06-18 12:46:16.987000,guestUser,2013-06-18 12:46:16.987000
1278032,683627,837P,I,0,guestUser,2013-06-14 10:22:08.473000,guestUser,2013-06-14 10:22:08.473000
1278035,683800,837I,I,0,guestUser,2013-06-14 14:16:24.583000,guestUser,2013-06-14 14:16:24.583000
1278011,683582,837I,I,0,guestUser,2013-06-13 13:20:45.655000,guestUser,2013-06-13 13:20:45.655000
1277998,683612,835,O,2,guestUser,2013-06-14 09:39:13.039000,guestUser,2013-06-14 09:39:13.039000
1277448,698868,837P,I,0,guestUser,2013-08-13 10:43:07.125000,guestUser,2013-08-13 10:43:07.125000
1277448,698869,835,O,0,guestUser,2013-08-13 10:43:07.125000,guestUser,2013-08-13 10:43:07.125000
1277583,698842,837P,I,0,guestUser,2013-08-13 10:32:49.946000,guestUser,2013-08-13 10:32:49.946000
1277583,698843,835,O,0,guestUser,2013-08-13 10:32:49.946000,guestUser,2013-08-13 10:32:49.946000
1277450,698874,837P,I,0,guestUser,2013-08-13 10:46:45.622000,guestUser,2013-08-13 10:46:45.622000
1277998,683613,837P,I,1,guestUser,2013-06-14 09:39:13.039000,guestUser,2013-06-14 09:39:13.039000
1277998,683614,837I,I,1,guestUser,2013-06-14 09:39:13.040000,guestUser,2013-06-14 09:39:13.040000
1278035,683801,837P,I,0,guestUser,2013-06-14 14:16:24.583000,guestUser,2013-06-14 14:16:24.583000
1278040,683818,837I,I,0,guestUser,2013-06-14 15:25:57.976000,guestUser,2013-06-14 15:25:57.976000
1278040,683819,837P,I,0,guestUser,2013-06-14 15:25:57.976000,guestUser,2013-06-14 15:25:57.976000
1278077,684055,837I,I,0,guestUser,2013-06-18 13:18:28.126000,guestUser,2013-06-18 13:18:28.126000
1278077,684056,837P,I,0,guestUser,2013-06-18 13:18:28.126000,guestUser,2013-06-18 13:18:28.126000
1277928,684179,835,O,1,guestUser,2013-06-18 14:49:59.453000,guestUser,2013-06-18 14:49:59.453000
1277931,684358,837P,I,0,guestUser,2013-06-19 11:18:36.568000,guestUser,2013-06-19 11:18:36.568000
1277999,683407,837P,I,0,guestUser,2013-06-12 16:02:44.965000,guestUser,2013-06-12 16:02:44.965000
1277931,684359,835,O,0,guestUser,2013-06-19 11:18:36.568000,guestUser,2013-06-19 11:18:36.568000
1278086,684242,837I,I,0,guestUser,2013-06-18 15:27:55.771000,guestUser,2013-06-18 15:27:55.771000
1278086,684243,837P,I,0,guestUser,2013-06-18 15:27:55.771000,guestUser,2013-06-18 15:27:55.771000
1278173,685252,835,I,0,guestUser,2013-06-24 15:17:55.066000,guestUser,2013-06-24 15:17:55.066000
1277450,698875,835,O,0,guestUser,2013-08-13 10:46:45.623000,guestUser,2013-08-13 10:46:45.623000
1278143,684918,837P,I,3,guestUser,2013-06-21 14:28:18.409000,guestUser,2013-06-21 14:28:18.409000
1278143,684919,835,O,4,guestUser,2013-06-21 14:28:18.409000,guestUser,2013-06-21 14:28:18.409000
1278126,684660,270,I,5,guestUser,2013-06-20 12:42:51.776000,guestUser,2013-06-20 12:42:51.776000
1276781,684270,837P,I,0,guestUser,2013-06-18 16:08:48.739000,guestUser,2013-06-18 16:08:48.739000
1278126,684661,276,I,5,guestUser,2013-06-20 12:42:51.776000,guestUser,2013-06-20 12:42:51.776000
1278126,684662,271,O,6,guestUser,2013-06-20 12:42:51.776000,guestUser,2013-06-20 12:42:51.776000
1278126,684663,277,O,6,guestUser,2013-06-20 12:42:51.777000,guestUser,2013-06-20 12:42:51.777000
1278194,685712,837D,I,0,guestUser,2013-06-25 12:49:20.714000,guestUser,2013-06-25 12:49:20.714000
1278222,686012,837P,I,0,guestUser,2013-06-26 16:19:44.495000,guestUser,2013-06-26 16:19:44.495000
1278195,685723,837I,I,0,guestUser,2013-06-25 12:58:04.953000,guestUser,2013-06-25 12:58:04.953000
1278195,685724,837P,I,0,guestUser,2013-06-25 12:58:04.953000,guestUser,2013-06-25 12:58:04.953000
1278173,685253,835,O,0,guestUser,2013-06-24 15:17:55.067000,guestUser,2013-06-24 15:17:55.067000
1278192,685702,837I,I,0,guestUser,2013-06-25 11:49:19.555000,guestUser,2013-06-25 11:49:19.555000
1278190,685654,837P,I,0,guestUser,2013-06-25 11:08:13.936000,guestUser,2013-06-25 11:08:13.936000
1278198,685813,837P,I,0,guestUser,2013-06-25 14:57:15.433000,guestUser,2013-06-25 14:57:15.433000
1278192,685703,837P,I,0,guestUser,2013-06-25 11:49:19.555000,guestUser,2013-06-25 11:49:19.555000
1278140,685823,835,O,10,guestUser,2013-06-25 14:59:33.495000,guestUser,2013-06-25 14:59:33.495000
1278161,685219,837I,I,0,guestUser,2013-06-24 14:36:10.448000,guestUser,2013-06-24 14:36:10.448000
1278140,685824,277,O,10,guestUser,2013-06-25 14:59:33.495000,guestUser,2013-06-25 14:59:33.495000
1278222,686011,837I,I,0,guestUser,2013-06-26 16:19:44.495000,guestUser,2013-06-26 16:19:44.495000
1279456,698889,837P,I,4,guestUser,2013-08-13 10:48:23.178000,guestUser,2013-08-13 10:48:23.178000
1279456,698890,835,O,5,guestUser,2013-08-13 10:48:23.179000,guestUser,2013-08-13 10:48:23.179000
1277449,698895,837P,I,0,guestUser,2013-08-13 10:50:04.131000,guestUser,2013-08-13 10:50:04.131000
1277449,698896,835,O,0,guestUser,2013-08-13 10:50:04.131000,guestUser,2013-08-13 10:50:04.131000
1277451,698905,837P,I,0,guestUser,2013-08-13 10:50:51.556000,guestUser,2013-08-13 10:50:51.556000
1277585,698933,837P,I,0,guestUser,2013-08-13 11:08:59.865000,guestUser,2013-08-13 11:08:59.865000
1277451,698906,835,O,0,guestUser,2013-08-13 10:50:51.557000,guestUser,2013-08-13 10:50:51.557000
1277585,698934,835,O,0,guestUser,2013-08-13 11:08:59.865000,guestUser,2013-08-13 11:08:59.865000
1278140,685825,837P,I,9,guestUser,2013-06-25 14:59:33.495000,guestUser,2013-06-25 14:59:33.495000
1278140,685826,837I,I,9,guestUser,2013-06-25 14:59:33.496000,guestUser,2013-06-25 14:59:33.496000
1278161,685220,276,I,0,guestUser,2013-06-24 14:36:10.449000,guestUser,2013-06-24 14:36:10.449000
1278161,685221,837P,I,0,guestUser,2013-06-24 14:36:10.449000,guestUser,2013-06-24 14:36:10.449000
1278161,685222,277,O,6,guestUser,2013-06-24 14:36:10.449000,guestUser,2013-06-24 14:36:10.449000
1278171,685250,835,I,0,guestUser,2013-06-24 14:58:23.587000,guestUser,2013-06-24 14:58:23.587000
1278171,685251,835,O,0,guestUser,2013-06-24 14:58:23.588000,guestUser,2013-06-24 14:58:23.588000
1278140,685827,276,I,9,guestUser,2013-06-25 14:59:33.496000,guestUser,2013-06-25 14:59:33.496000
1278201,685828,837P,I,0,guestUser,2013-06-25 15:03:22.750000,guestUser,2013-06-25 15:03:22.750000
1278201,685829,835,O,0,guestUser,2013-06-25 15:03:22.751000,guestUser,2013-06-25 15:03:22.751000
1276777,670077,837P,I,0,guestUser,2013-04-09 15:03:59.739000,guestUser,2013-04-09 15:03:59.739000
1276779,670084,837P,I,0,guestUser,2013-04-09 15:49:47.982000,guestUser,2013-04-09 15:49:47.982000
1276889,671603,837I,I,0,guestUser,2013-04-18 15:15:14.757000,guestUser,2013-04-18 15:15:14.757000
1276775,670883,837P,I,0,guestUser,2013-04-17 08:01:11.135000,guestUser,2013-04-17 08:01:11.135000
1276902,671695,837I,I,0,guestUser,2013-04-19 11:15:44.309000,guestUser,2013-04-19 11:15:44.309000
1276768,670386,837P,I,0,guestUser,2013-04-11 16:01:18.385000,guestUser,2013-04-11 16:01:18.385000
1276903,671696,837I,I,0,guestUser,2013-04-19 11:15:44.567000,guestUser,2013-04-19 11:15:44.567000
1276905,671697,837I,I,0,guestUser,2013-04-19 11:15:44.779000,guestUser,2013-04-19 11:15:44.779000
1276775,670884,835,O,0,guestUser,2013-04-17 08:01:11.135000,guestUser,2013-04-17 08:01:11.135000
1276858,670926,835,O,0,guestUser,2013-04-17 10:49:10.581000,guestUser,2013-04-17 10:49:10.581000
1276774,670392,837P,I,0,guestUser,2013-04-11 16:05:10.774000,guestUser,2013-04-11 16:05:10.774000
1276774,670393,835,O,0,guestUser,2013-04-11 16:05:10.774000,guestUser,2013-04-11 16:05:10.774000
1276768,670387,835,O,0,guestUser,2013-04-11 16:01:18.385000,guestUser,2013-04-11 16:01:18.385000
1276858,670927,277,O,0,guestUser,2013-04-17 10:49:10.581000,guestUser,2013-04-17 10:49:10.581000
1276858,670928,271,O,0,guestUser,2013-04-17 10:49:10.581000,guestUser,2013-04-17 10:49:10.581000
1276858,670929,837P,I,0,guestUser,2013-04-17 10:49:10.582000,guestUser,2013-04-17 10:49:10.582000
1276858,670930,835,I,0,guestUser,2013-04-17 10:49:10.583000,guestUser,2013-04-17 10:49:10.583000
1277055,672731,835,I,10,guestUser,2013-04-26 15:29:37.570000,guestUser,2013-04-26 15:29:37.570000
1277056,672615,837P,I,0,guestUser,2013-04-26 14:32:53.120000,guestUser,2013-04-26 14:32:53.120000
1277062,672638,837P,I,6,guestUser,2013-04-26 15:03:48.051000,guestUser,2013-04-26 15:03:48.051000
1277062,672639,835,O,7,guestUser,2013-04-26 15:03:48.051000,guestUser,2013-04-26 15:03:48.051000
1277055,672732,837P,I,10,guestUser,2013-04-26 15:29:37.570000,guestUser,2013-04-26 15:29:37.570000
1276827,674308,837P,I,25,guestUser,2013-05-06 13:34:59.343000,guestUser,2013-05-06 13:34:59.343000
1276827,674309,835,O,26,guestUser,2013-05-06 13:34:59.343000,guestUser,2013-05-06 13:34:59.343000
1276831,674310,835,O,0,guestUser,2013-05-06 13:35:09.899000,guestUser,2013-05-06 13:35:09.899000
1276831,674311,837P,I,0,guestUser,2013-05-06 13:35:09.899000,guestUser,2013-05-06 13:35:09.899000
