p_sys_id,p_svc_ty_sk,p_svc_ty_cd,p_svc_seq_num,p_svc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1276930,860626,AGE,5,3,31,PJHEID,2013-10-14 09:41:33.954000,guestUser,2013-04-22 10:55:35.288000
1276930,860627,GND,6,1,31,PJHEID,2013-10-14 09:41:33.953000,guestUser,2013-04-22 10:55:35.288000
1276975,861919,GND,6,1,26,DOMINICKNGANTOU,2014-06-26 15:02:07.093000,guestUser,2013-04-23 12:52:54.534000
1276975,861920,AGE,5,7,26,DOMINICKNGANTOU,2014-06-26 15:02:07.092000,guestUser,2013-04-23 12:52:54.535000
1276975,861921,AGE,4,5,26,DOMINICKNGANTOU,2014-06-26 15:02:07.092000,guestUser,2013-04-23 12:52:54.535000
1276975,861922,AGE,3,3,26,DOMINICKNGANTOU,2014-06-26 15:02:07.092000,guestUser,2013-04-23 12:52:54.536000
1276975,861923,AGE,2,6,26,DOMINICKNGANTOU,2014-06-26 15:02:07.091000,guestUser,2013-04-23 12:52:54.536000
1276975,861924,AGE,1,4,26,DOMINICKNGANTOU,2014-06-26 15:02:07.093000,guestUser,2013-04-23 12:52:54.536000
1276975,861925,AGE,0,2,26,DOMINICKNGANTOU,2014-06-26 15:02:07.093000,guestUser,2013-04-23 12:52:54.536000
1276860,862828,AGE,0,4,13,JMLAGRO,2014-02-04 11:16:22.653000,guestUser,2013-04-24 10:39:13.475000
1276860,862829,AGE,1,6,13,JMLAGRO,2014-02-04 11:16:22.653000,guestUser,2013-04-24 10:39:13.475000
1276937,862909,AGE,0,6,11,PJHEID,2013-11-23 15:51:34.771000,guestUser,2013-04-24 11:06:56.519000
1276937,862910,AGE,1,7,11,PJHEID,2013-11-23 15:51:34.771000,guestUser,2013-04-24 11:06:56.520000
1276937,862911,GND,2,1,11,PJHEID,2013-11-23 15:51:34.772000,guestUser,2013-04-24 11:06:56.520000
1277004,863234,AGE,0,4,2,KWOODALL,2014-04-01 10:47:12.822000,guestUser,2013-04-24 14:10:23.992000
1277004,863235,AGE,1,6,2,KWOODALL,2014-04-01 10:47:12.821000,guestUser,2013-04-24 14:10:23.992000
1277004,863236,AGE,2,2,2,KWOODALL,2014-04-01 10:47:12.821000,guestUser,2013-04-24 14:10:23.992000
1277004,863237,AGE,3,3,2,KWOODALL,2014-04-01 10:47:12.821000,guestUser,2013-04-24 14:10:23.992000
1276860,862830,AGE,2,2,13,JMLAGRO,2014-02-04 11:16:22.652000,guestUser,2013-04-24 10:39:13.477000
1276860,862831,AGE,3,5,13,JMLAGRO,2014-02-04 11:16:22.652000,guestUser,2013-04-24 10:39:13.477000
1276860,862832,AGE,4,7,13,JMLAGRO,2014-02-04 11:16:22.654000,guestUser,2013-04-24 10:39:13.477000
1277004,863238,AGE,4,5,2,KWOODALL,2014-04-01 10:47:12.820000,guestUser,2013-04-24 14:10:23.993000
1294673,2333650,AGE,5,5,1,MMANYGUNS,2015-08-20 13:56:18.159000,GUESTUSER,2015-08-20 13:40:41.736000
1294673,2333651,GND,6,1,1,MMANYGUNS,2015-08-20 13:56:18.159000,GUESTUSER,2015-08-20 13:40:41.737000
1320348,5040922,AGE,6,6,0,ANDOLL,2023-01-09 18:10:33.717000,ANDOLL,2023-01-09 18:10:33.717000
1320348,5040923,AGE,4,4,0,ANDOLL,2023-01-09 18:10:33.717000,ANDOLL,2023-01-09 18:10:33.717000
1320348,5040924,AGE,5,5,0,ANDOLL,2023-01-09 18:10:33.718000,ANDOLL,2023-01-09 18:10:33.718000
1320348,5040925,AGE,3,3,0,ANDOLL,2023-01-09 18:10:33.718000,ANDOLL,2023-01-09 18:10:33.718000
1320348,5040926,AGE,7,7,0,ANDOLL,2023-01-09 18:10:33.722000,ANDOLL,2023-01-09 18:10:33.722000
1277004,863239,AGE,5,7,2,KWOODALL,2014-04-01 10:47:12.820000,guestUser,2013-04-24 14:10:23.993000
1277004,863240,GND,6,1,2,KWOODALL,2014-04-01 10:47:12.821000,guestUser,2013-04-24 14:10:23.993000
1276860,862833,AGE,5,3,13,JMLAGRO,2014-02-04 11:16:22.654000,guestUser,2013-04-24 10:39:13.478000
1276860,862834,GND,6,1,13,JMLAGRO,2014-02-04 11:16:22.653000,guestUser,2013-04-24 10:39:13.478000
1276994,862899,AGE,0,2,12,JMLAGRO,2013-10-16 11:59:46.659000,guestUser,2013-04-24 11:05:23.879000
1276994,862900,AGE,1,4,12,JMLAGRO,2013-10-16 11:59:46.658000,guestUser,2013-04-24 11:05:23.880000
1276994,862901,AGE,2,6,12,JMLAGRO,2013-10-16 11:59:46.660000,guestUser,2013-04-24 11:05:23.881000
1276994,862902,AGE,3,3,12,JMLAGRO,2013-10-16 11:59:46.660000,guestUser,2013-04-24 11:05:23.881000
1276994,862903,AGE,4,5,12,JMLAGRO,2013-10-16 11:59:46.659000,guestUser,2013-04-24 11:05:23.881000
1276994,862904,AGE,5,7,12,JMLAGRO,2013-10-16 11:59:46.659000,guestUser,2013-04-24 11:05:23.882000
1276994,862905,GND,6,1,12,JMLAGRO,2013-10-16 11:59:46.659000,guestUser,2013-04-24 11:05:23.882000
1277005,863269,AGE,0,2,2,KWOODALL,2014-04-01 10:47:32.822000,guestUser,2013-04-24 14:16:02.427000
1277005,863270,AGE,1,4,2,KWOODALL,2014-04-01 10:47:32.824000,guestUser,2013-04-24 14:16:02.428000
1277005,863271,AGE,2,6,2,KWOODALL,2014-04-01 10:47:32.824000,guestUser,2013-04-24 14:16:02.428000
1277005,863272,AGE,3,3,2,KWOODALL,2014-04-01 10:47:32.823000,guestUser,2013-04-24 14:16:02.428000
1277005,863273,AGE,4,5,2,KWOODALL,2014-04-01 10:47:32.823000,guestUser,2013-04-24 14:16:02.429000
1277005,863274,AGE,5,7,2,KWOODALL,2014-04-01 10:47:32.823000,guestUser,2013-04-24 14:16:02.429000
1277005,863275,GND,6,1,2,KWOODALL,2014-04-01 10:47:32.824000,guestUser,2013-04-24 14:16:02.429000
1277000,863304,AGE,0,6,8,JMLAGRO,2014-03-06 08:50:17.471000,guestUser,2013-04-24 14:20:49.005000
1277000,863305,AGE,1,4,8,JMLAGRO,2014-03-06 08:50:17.470000,guestUser,2013-04-24 14:20:49.005000
1277000,863306,AGE,2,2,8,JMLAGRO,2014-03-06 08:50:17.472000,guestUser,2013-04-24 14:20:49.006000
1277000,863307,AGE,3,7,8,JMLAGRO,2014-03-06 08:50:17.472000,guestUser,2013-04-24 14:20:49.006000
1277000,863308,AGE,4,5,8,JMLAGRO,2014-03-06 08:50:17.472000,guestUser,2013-04-24 14:20:49.006000
1277000,863309,AGE,5,3,8,JMLAGRO,2014-03-06 08:50:17.471000,guestUser,2013-04-24 14:20:49.006000
1277000,863310,GND,6,1,8,JMLAGRO,2014-03-06 08:50:17.470000,guestUser,2013-04-24 14:20:49.007000
1277007,863311,AGE,0,2,2,KWOODALL,2014-04-01 10:46:06.694000,guestUser,2013-04-24 14:21:22.610000
1277007,863312,AGE,1,4,2,KWOODALL,2014-04-01 10:46:06.693000,guestUser,2013-04-24 14:21:22.610000
1277007,863313,AGE,2,6,2,KWOODALL,2014-04-01 10:46:06.693000,guestUser,2013-04-24 14:21:22.611000
1277007,863314,AGE,3,5,2,KWOODALL,2014-04-01 10:46:06.692000,guestUser,2013-04-24 14:21:22.611000
1277007,863315,AGE,4,7,2,KWOODALL,2014-04-01 10:46:06.692000,guestUser,2013-04-24 14:21:22.611000
1277007,863316,AGE,5,3,2,KWOODALL,2014-04-01 10:46:06.694000,guestUser,2013-04-24 14:21:22.611000
1277007,863317,GND,6,1,2,KWOODALL,2014-04-01 10:46:06.693000,guestUser,2013-04-24 14:21:22.611000
1277035,865683,GND,6,1,1,PJHEID,2014-04-09 21:29:23.541000,guestUser,2013-04-25 15:35:18.454000
1277035,865684,AGE,5,7,1,PJHEID,2014-04-09 21:29:23.540000,guestUser,2013-04-25 15:35:18.454000
1277035,865685,AGE,4,5,1,PJHEID,2014-04-09 21:29:23.540000,guestUser,2013-04-25 15:35:18.454000
1277035,865686,AGE,3,3,1,PJHEID,2014-04-09 21:29:23.542000,guestUser,2013-04-25 15:35:18.455000
1277035,865687,AGE,2,6,1,PJHEID,2014-04-09 21:29:23.542000,guestUser,2013-04-25 15:35:18.455000
1277035,865688,AGE,1,4,1,PJHEID,2014-04-09 21:29:23.541000,guestUser,2013-04-25 15:35:18.455000
1277035,865689,AGE,0,2,1,PJHEID,2014-04-09 21:29:23.541000,guestUser,2013-04-25 15:35:18.455000
1277163,871752,AGE,0,2,5,ZOEASANDY,2014-04-09 13:10:08.818000,guestUser,2013-05-02 08:37:45.418000
1277163,871753,AGE,1,4,5,ZOEASANDY,2014-04-09 13:10:08.817000,guestUser,2013-05-02 08:37:45.419000
1277163,871754,AGE,2,6,5,ZOEASANDY,2014-04-09 13:10:08.817000,guestUser,2013-05-02 08:37:45.419000
1277163,871755,AGE,3,3,5,ZOEASANDY,2014-04-09 13:10:08.817000,guestUser,2013-05-02 08:37:45.419000
1277163,871756,AGE,4,5,5,ZOEASANDY,2014-04-09 13:10:08.819000,guestUser,2013-05-02 08:37:45.420000
1277163,871757,AGE,5,7,5,ZOEASANDY,2014-04-09 13:10:08.819000,guestUser,2013-05-02 08:37:45.420000
1277070,867581,AGE,4,7,8,JMLAGRO,2013-10-25 15:44:51.794000,guestUser,2013-04-29 10:53:04.419000
1277070,867582,AGE,5,5,8,JMLAGRO,2013-10-25 15:44:51.796000,guestUser,2013-04-29 10:53:04.420000
1277070,867583,GND,6,1,8,JMLAGRO,2013-10-25 15:44:51.795000,guestUser,2013-04-29 10:53:04.420000
1277163,871758,GND,6,8,5,ZOEASANDY,2014-04-09 13:10:08.818000,guestUser,2013-05-02 08:37:45.420000
1277070,867577,AGE,0,2,8,JMLAGRO,2013-10-25 15:44:51.795000,guestUser,2013-04-29 10:53:04.415000
1277070,867578,AGE,1,6,8,JMLAGRO,2013-10-25 15:44:51.795000,guestUser,2013-04-29 10:53:04.415000
1277070,867579,AGE,2,4,8,JMLAGRO,2013-10-25 15:44:51.794000,guestUser,2013-04-29 10:53:04.416000
1277070,867580,AGE,3,3,8,JMLAGRO,2013-10-25 15:44:51.794000,guestUser,2013-04-29 10:53:04.419000
1280799,1052829,AGE,0,2,8,JOYSPEZIALE,2014-03-01 11:56:37.364000,guestUser,2013-10-25 15:57:03.503000
1280799,1052830,AGE,1,4,8,JOYSPEZIALE,2014-03-01 11:56:37.363000,guestUser,2013-10-25 15:57:03.503000
1280799,1052831,AGE,2,6,8,JOYSPEZIALE,2014-03-01 11:56:37.363000,guestUser,2013-10-25 15:57:03.503000
1280799,1052832,AGE,3,5,8,JOYSPEZIALE,2014-03-01 11:56:37.362000,guestUser,2013-10-25 15:57:03.504000
1280799,1052833,AGE,4,7,8,JOYSPEZIALE,2014-03-01 11:56:37.365000,guestUser,2013-10-25 15:57:03.504000
1280799,1052834,AGE,5,3,8,JOYSPEZIALE,2014-03-01 11:56:37.365000,guestUser,2013-10-25 15:57:03.504000
1280799,1052835,GND,6,1,8,JOYSPEZIALE,2014-03-01 11:56:37.364000,guestUser,2013-10-25 15:57:03.505000
1293931,2082530,AGE,0,6,7,ESTHERSHAHPAR,2015-07-06 12:45:05.211000,GUESTUSER,2015-06-26 16:10:12.305000
1293931,2082531,AGE,1,4,7,ESTHERSHAHPAR,2015-07-06 12:45:05.211000,GUESTUSER,2015-06-26 16:10:12.305000
1293931,2082532,AGE,2,2,7,ESTHERSHAHPAR,2015-07-06 12:45:05.211000,GUESTUSER,2015-06-26 16:10:12.306000
1293931,2082533,AGE,3,7,7,ESTHERSHAHPAR,2015-07-06 12:45:05.210000,GUESTUSER,2015-06-26 16:10:12.306000
1293931,2082534,AGE,4,5,7,ESTHERSHAHPAR,2015-07-06 12:45:05.210000,GUESTUSER,2015-06-26 16:10:12.306000
1293931,2082535,AGE,5,3,7,ESTHERSHAHPAR,2015-07-06 12:45:05.210000,GUESTUSER,2015-06-26 16:10:12.306000
1293931,2082536,GND,6,1,7,ESTHERSHAHPAR,2015-07-06 12:45:05.211000,GUESTUSER,2015-06-26 16:10:12.307000
1277053,866507,AGE,0,6,17,PJHEID,2013-10-16 12:01:26.635000,guestUser,2013-04-26 13:09:52.648000
1277053,866508,AGE,1,2,17,PJHEID,2013-10-16 12:01:26.631000,guestUser,2013-04-26 13:09:52.648000
1277053,866509,AGE,2,4,17,PJHEID,2013-10-16 12:01:26.638000,guestUser,2013-04-26 13:09:52.648000
1277053,866510,AGE,3,3,17,PJHEID,2013-10-16 12:01:26.638000,guestUser,2013-04-26 13:09:52.649000
1277092,868996,AGE,0,2,4,PJHEID,2014-04-08 12:47:31.963000,guestUser,2013-04-30 10:32:29.847000
1277092,868997,AGE,1,4,4,PJHEID,2014-04-08 12:47:31.963000,guestUser,2013-04-30 10:32:29.847000
1277092,868998,AGE,2,6,4,PJHEID,2014-04-08 12:47:31.965000,guestUser,2013-04-30 10:32:29.847000
1277092,868999,AGE,3,7,4,PJHEID,2014-04-08 12:47:31.965000,guestUser,2013-04-30 10:32:29.848000
1277092,869000,AGE,4,3,4,PJHEID,2014-04-08 12:47:31.964000,guestUser,2013-04-30 10:32:29.848000
1277092,869001,AGE,5,5,4,PJHEID,2014-04-08 12:47:31.964000,guestUser,2013-04-30 10:32:29.849000
1277092,869002,GND,6,1,4,PJHEID,2014-04-08 12:47:31.963000,guestUser,2013-04-30 10:32:29.849000
1277039,865711,GND,6,1,9,PJHEID,2014-05-13 17:16:47.992000,guestUser,2013-04-25 15:58:56.693000
1277039,865712,AGE,5,7,9,PJHEID,2014-05-13 17:16:47.991000,guestUser,2013-04-25 15:58:56.693000
1277039,865713,AGE,4,5,9,PJHEID,2014-05-13 17:16:47.993000,guestUser,2013-04-25 15:58:56.693000
1277039,865714,AGE,3,3,9,PJHEID,2014-05-13 17:16:47.993000,guestUser,2013-04-25 15:58:56.694000
1277039,865715,AGE,2,6,9,PJHEID,2014-05-13 17:16:47.993000,guestUser,2013-04-25 15:58:56.694000
1277039,865716,AGE,1,4,9,PJHEID,2014-05-13 17:16:47.992000,guestUser,2013-04-25 15:58:56.694000
1277039,865717,AGE,0,2,9,PJHEID,2014-05-13 17:16:47.992000,guestUser,2013-04-25 15:58:56.694000
1277040,865743,GND,6,1,15,JMLAGRO,2014-02-27 10:27:27.875000,guestUser,2013-04-25 16:29:17.543000
1277040,865744,AGE,5,7,15,JMLAGRO,2014-02-27 10:27:27.874000,guestUser,2013-04-25 16:29:17.543000
1277040,865745,AGE,4,5,15,JMLAGRO,2014-02-27 10:27:27.874000,guestUser,2013-04-25 16:29:17.544000
1277040,865746,AGE,3,3,15,JMLAGRO,2014-02-27 10:27:27.876000,guestUser,2013-04-25 16:29:17.544000
1277040,865747,AGE,2,6,15,JMLAGRO,2014-02-27 10:27:27.875000,guestUser,2013-04-25 16:29:17.544000
1277040,865748,AGE,1,4,15,JMLAGRO,2014-02-27 10:27:27.875000,guestUser,2013-04-25 16:29:17.544000
1277040,865749,AGE,0,2,15,JMLAGRO,2014-02-27 10:27:27.875000,guestUser,2013-04-25 16:29:17.545000
1277044,866244,AGE,0,6,9,JMLAGRO,2013-10-15 14:37:49.765000,guestUser,2013-04-26 10:50:05.835000
1277044,866245,AGE,1,4,9,JMLAGRO,2013-10-15 14:37:49.764000,guestUser,2013-04-26 10:50:05.835000
1277044,866246,AGE,2,2,9,JMLAGRO,2013-10-15 14:37:49.764000,guestUser,2013-04-26 10:50:05.836000
1277044,866247,AGE,3,3,9,JMLAGRO,2013-10-15 14:37:49.763000,guestUser,2013-04-26 10:50:05.836000
1277045,869097,AGE,3,3,8,JMLAGRO,2013-10-21 15:03:25.306000,guestUser,2013-04-30 10:44:04.905000
1277041,865811,GND,6,1,12,JMLAGRO,2014-02-27 10:39:32.921000,guestUser,2013-04-25 16:45:23.083000
1277041,865812,AGE,5,7,12,JMLAGRO,2014-02-27 10:39:32.920000,guestUser,2013-04-25 16:45:23.083000
1277041,865813,AGE,4,5,12,JMLAGRO,2014-02-27 10:39:32.920000,guestUser,2013-04-25 16:45:23.083000
1277041,865814,AGE,3,3,12,JMLAGRO,2014-02-27 10:39:32.920000,guestUser,2013-04-25 16:45:23.083000
1277041,865815,AGE,2,6,12,JMLAGRO,2014-02-27 10:39:32.919000,guestUser,2013-04-25 16:45:23.084000
1277041,865816,AGE,1,4,12,JMLAGRO,2014-02-27 10:39:32.919000,guestUser,2013-04-25 16:45:23.084000
1277041,865817,AGE,0,2,12,JMLAGRO,2014-02-27 10:39:32.920000,guestUser,2013-04-25 16:45:23.084000
1277045,869098,AGE,4,7,8,JMLAGRO,2013-10-21 15:03:25.305000,guestUser,2013-04-30 10:44:04.905000
1277045,869099,AGE,5,5,8,JMLAGRO,2013-10-21 15:03:25.305000,guestUser,2013-04-30 10:44:04.905000
1277045,869100,GND,6,1,8,JMLAGRO,2013-10-21 15:03:25.306000,guestUser,2013-04-30 10:44:04.907000
1278035,906582,AGE,0,2,11,JMLAGRO,2014-02-04 10:53:31.259000,guestUser,2013-06-14 14:16:24.564000
1277049,866453,AGE,0,2,12,JMLAGRO,2013-10-15 14:29:27.988000,guestUser,2013-04-26 12:01:45.770000
1277049,866454,AGE,1,6,12,JMLAGRO,2013-10-15 14:29:27.987000,guestUser,2013-04-26 12:01:45.771000
1277049,866455,AGE,2,4,12,JMLAGRO,2013-10-15 14:29:27.987000,guestUser,2013-04-26 12:01:45.771000
1277049,866456,AGE,3,3,12,JMLAGRO,2013-10-15 14:29:27.987000,guestUser,2013-04-26 12:01:45.771000
1277049,866457,AGE,4,7,12,JMLAGRO,2013-10-15 14:29:27.989000,guestUser,2013-04-26 12:01:45.772000
1277049,866458,AGE,5,5,12,JMLAGRO,2013-10-15 14:29:27.988000,guestUser,2013-04-26 12:01:45.772000
1277049,866459,GND,6,1,12,JMLAGRO,2013-10-15 14:29:27.988000,guestUser,2013-04-26 12:01:45.772000
1278035,906583,AGE,1,4,11,JMLAGRO,2014-02-04 10:53:31.259000,guestUser,2013-06-14 14:16:24.564000
1278035,906584,AGE,2,6,11,JMLAGRO,2014-02-04 10:53:31.259000,guestUser,2013-06-14 14:16:24.564000
1278035,906585,AGE,3,5,11,JMLAGRO,2014-02-04 10:53:31.258000,guestUser,2013-06-14 14:16:24.565000
1278035,906586,AGE,4,7,11,JMLAGRO,2014-02-04 10:53:31.258000,guestUser,2013-06-14 14:16:24.565000
1277044,866248,AGE,4,7,9,JMLAGRO,2013-10-15 14:37:49.765000,guestUser,2013-04-26 10:50:05.836000
1277044,866249,AGE,5,5,9,JMLAGRO,2013-10-15 14:37:49.765000,guestUser,2013-04-26 10:50:05.836000
1277044,866250,GND,6,1,9,JMLAGRO,2013-10-15 14:37:49.764000,guestUser,2013-04-26 10:50:05.837000
1278035,906587,AGE,5,3,11,JMLAGRO,2014-02-04 10:53:31.260000,guestUser,2013-06-14 14:16:24.565000
1278035,906588,GND,6,1,11,JMLAGRO,2014-02-04 10:53:31.259000,guestUser,2013-06-14 14:16:24.565000
1278040,906771,GND,6,1,2,JMLAGRO,2014-01-09 11:28:42.555000,guestUser,2013-06-14 15:25:57.964000
1278040,906772,AGE,5,7,2,JMLAGRO,2014-01-09 11:28:42.554000,guestUser,2013-06-14 15:25:57.964000
1278040,906773,AGE,4,5,2,JMLAGRO,2014-01-09 11:28:42.556000,guestUser,2013-06-14 15:25:57.964000
1278040,906774,AGE,3,3,2,JMLAGRO,2014-01-09 11:28:42.556000,guestUser,2013-06-14 15:25:57.964000
1278040,906775,AGE,2,6,2,JMLAGRO,2014-01-09 11:28:42.556000,guestUser,2013-06-14 15:25:57.965000
1277053,866511,AGE,4,5,17,PJHEID,2013-10-16 12:01:26.638000,guestUser,2013-04-26 13:09:52.649000
1277053,866512,AGE,5,7,17,PJHEID,2013-10-16 12:01:26.637000,guestUser,2013-04-26 13:09:52.649000
1277053,866513,GND,6,1,17,PJHEID,2013-10-16 12:01:26.631000,guestUser,2013-04-26 13:09:52.649000
1278040,906776,AGE,1,4,2,JMLAGRO,2014-01-09 11:28:42.555000,guestUser,2013-06-14 15:25:57.965000
1278040,906777,AGE,0,2,2,JMLAGRO,2014-01-09 11:28:42.554000,guestUser,2013-06-14 15:25:57.965000
1278029,906302,AGE,0,6,14,JOYSPEZIALE,2014-06-20 15:39:32.257000,guestUser,2013-06-14 11:23:27.996000
1278029,906303,AGE,1,2,14,JOYSPEZIALE,2014-06-20 15:39:32.256000,guestUser,2013-06-14 11:23:27.996000
1278029,906304,AGE,2,4,14,JOYSPEZIALE,2014-06-20 15:39:32.258000,guestUser,2013-06-14 11:23:27.997000
1278029,906305,AGE,3,3,14,JOYSPEZIALE,2014-06-20 15:39:32.258000,guestUser,2013-06-14 11:23:27.997000
1278029,906306,AGE,4,5,14,JOYSPEZIALE,2014-06-20 15:39:32.258000,guestUser,2013-06-14 11:23:27.997000
1277054,866528,AGE,0,2,2,RRUD,2014-09-26 13:52:57.029000,guestUser,2013-04-26 13:16:25.082000
1277054,866529,AGE,1,6,2,RRUD,2014-09-26 13:52:57.028000,guestUser,2013-04-26 13:16:25.082000
1277054,866530,AGE,2,4,2,RRUD,2014-09-26 13:52:57.028000,guestUser,2013-04-26 13:16:25.084000
1277054,866531,AGE,3,5,2,RRUD,2014-09-26 13:52:57.030000,guestUser,2013-04-26 13:16:25.084000
1277054,866532,AGE,4,3,2,RRUD,2014-09-26 13:52:57.030000,guestUser,2013-04-26 13:16:25.084000
1277054,866533,AGE,5,7,2,RRUD,2014-09-26 13:52:57.029000,guestUser,2013-04-26 13:16:25.085000
1277054,866534,GND,6,1,2,RRUD,2014-09-26 13:52:57.029000,guestUser,2013-04-26 13:16:25.085000
1278029,906307,AGE,5,7,14,JOYSPEZIALE,2014-06-20 15:39:32.257000,guestUser,2013-06-14 11:23:27.998000
1278029,906308,GND,6,1,14,JOYSPEZIALE,2014-06-20 15:39:32.257000,guestUser,2013-06-14 11:23:27.998000
1276802,852650,GND,3,1,12,JMLAGRO,2014-04-21 10:06:39.105000,guestUser,2013-04-10 16:27:24.396000
1276802,852651,AGE,2,3,12,JMLAGRO,2014-04-21 10:06:39.105000,guestUser,2013-04-10 16:27:24.396000
1276802,852652,AGE,1,4,12,JMLAGRO,2014-04-21 10:06:39.105000,guestUser,2013-04-10 16:27:24.396000
1276802,852653,AGE,0,2,12,JMLAGRO,2014-04-21 10:06:39.104000,guestUser,2013-04-10 16:27:24.396000
1276864,855917,GND,3,1,11,PJHEID,2014-01-12 14:56:46.200000,guestUser,2013-04-17 16:18:45.077000
1276864,855918,AGE,2,7,11,PJHEID,2014-01-12 14:56:46.199000,guestUser,2013-04-17 16:18:45.077000
1276864,855919,AGE,1,5,11,PJHEID,2014-01-12 14:56:46.200000,guestUser,2013-04-17 16:18:45.077000
1276864,855920,AGE,0,6,11,PJHEID,2014-01-12 14:56:46.200000,guestUser,2013-04-17 16:18:45.079000
1276899,857824,GND,6,1,2,JMLAGRO,2014-01-22 13:12:55.876000,guestUser,2013-04-19 10:34:11.075000
1276899,857825,AGE,5,7,2,JMLAGRO,2014-01-22 13:12:55.876000,guestUser,2013-04-19 10:34:11.075000
1276899,857826,AGE,4,5,2,JMLAGRO,2014-01-22 13:12:55.876000,guestUser,2013-04-19 10:34:11.075000
1276899,857827,AGE,3,3,2,JMLAGRO,2014-01-22 13:12:55.875000,guestUser,2013-04-19 10:34:11.075000
1276899,857828,AGE,2,6,2,JMLAGRO,2014-01-22 13:12:55.875000,guestUser,2013-04-19 10:34:11.075000
1276899,857829,AGE,1,4,2,JMLAGRO,2014-01-22 13:12:55.877000,guestUser,2013-04-19 10:34:11.076000
1282604,1152841,AGE,0,6,3,KRBACKMAN,2014-02-11 09:50:46.633000,guestUser,2014-02-11 09:50:06.963000
1282604,1152842,AGE,1,4,3,KRBACKMAN,2014-02-11 09:50:46.633000,guestUser,2014-02-11 09:50:06.963000
1282604,1152843,AGE,2,2,3,KRBACKMAN,2014-02-11 09:50:46.634000,guestUser,2014-02-11 09:50:06.963000
1282604,1152844,AGE,3,5,3,KRBACKMAN,2014-02-11 09:50:46.634000,guestUser,2014-02-11 09:50:06.964000
1282604,1152845,AGE,4,3,3,KRBACKMAN,2014-02-11 09:50:46.634000,guestUser,2014-02-11 09:50:06.964000
1282604,1152846,AGE,5,7,3,KRBACKMAN,2014-02-11 09:50:46.633000,guestUser,2014-02-11 09:50:06.965000
1282604,1152847,GND,6,1,3,KRBACKMAN,2014-02-11 09:50:46.633000,guestUser,2014-02-11 09:50:06.965000
1276774,853509,GND,6,1,10,JMLAGRO,2013-10-01 09:16:38.788000,guestUser,2013-04-11 16:05:10.765000
1276774,853510,AGE,5,7,10,JMLAGRO,2013-10-01 09:16:38.787000,guestUser,2013-04-11 16:05:10.766000
1276774,853511,AGE,4,5,10,JMLAGRO,2013-10-01 09:16:38.787000,guestUser,2013-04-11 16:05:10.767000
1276774,853512,AGE,3,3,10,JMLAGRO,2013-10-01 09:16:38.789000,guestUser,2013-04-11 16:05:10.767000
1276774,853513,AGE,2,6,10,JMLAGRO,2013-10-01 09:16:38.789000,guestUser,2013-04-11 16:05:10.767000
1276774,853514,AGE,1,4,10,JMLAGRO,2013-10-01 09:16:38.788000,guestUser,2013-04-11 16:05:10.767000
1276774,853515,AGE,0,2,10,JMLAGRO,2013-10-01 09:16:38.788000,guestUser,2013-04-11 16:05:10.767000
1276816,1669556,AGE,0,6,0,PJHEID,2014-08-19 10:47:39.737000,PJHEID,2014-08-19 10:47:39.737000
1276816,1669557,AGE,1,4,0,PJHEID,2014-08-19 10:47:39.738000,PJHEID,2014-08-19 10:47:39.738000
1276816,1669558,AGE,2,2,0,PJHEID,2014-08-19 10:47:39.739000,PJHEID,2014-08-19 10:47:39.739000
1276816,1669559,AGE,3,5,0,PJHEID,2014-08-19 10:47:39.739000,PJHEID,2014-08-19 10:47:39.739000
1276816,1669560,AGE,4,3,0,PJHEID,2014-08-19 10:47:39.740000,PJHEID,2014-08-19 10:47:39.740000
1276816,1669561,AGE,5,7,0,PJHEID,2014-08-19 10:47:39.740000,PJHEID,2014-08-19 10:47:39.740000
1276816,1669562,GND,6,1,0,PJHEID,2014-08-19 10:47:39.741000,PJHEID,2014-08-19 10:47:39.741000
1282605,1152918,AGE,0,2,3,KRBACKMAN,2014-02-11 09:59:34.884000,guestUser,2014-02-11 09:59:01.076000
1282605,1152919,AGE,1,4,3,KRBACKMAN,2014-02-11 09:59:34.883000,guestUser,2014-02-11 09:59:01.076000
1282605,1152920,AGE,2,6,3,KRBACKMAN,2014-02-11 09:59:34.883000,guestUser,2014-02-11 09:59:01.077000
1282605,1152921,AGE,3,7,3,KRBACKMAN,2014-02-11 09:59:34.883000,guestUser,2014-02-11 09:59:01.077000
1276768,853488,GND,6,1,23,PJHEID,2014-01-23 12:38:14.480000,guestUser,2013-04-11 16:01:18.375000
1276768,853489,AGE,5,7,23,PJHEID,2014-01-23 12:38:14.479000,guestUser,2013-04-11 16:01:18.375000
1276768,853490,AGE,4,5,23,PJHEID,2014-01-23 12:38:14.479000,guestUser,2013-04-11 16:01:18.376000
1276768,853491,AGE,3,3,23,PJHEID,2014-01-23 12:38:14.481000,guestUser,2013-04-11 16:01:18.376000
1276768,853492,AGE,2,6,23,PJHEID,2014-01-23 12:38:14.481000,guestUser,2013-04-11 16:01:18.376000
1276768,853493,AGE,1,4,23,PJHEID,2014-01-23 12:38:14.480000,guestUser,2013-04-11 16:01:18.376000
1276768,853494,AGE,0,2,23,PJHEID,2014-01-23 12:38:14.480000,guestUser,2013-04-11 16:01:18.377000
