p_sys_id,p_clia_prov_sk,p_clia_num,p_clia_prov_beg_dt,p_clia_prov_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1171465,51142,35D0684416,2012-09-01,2017-02-03,2,ESPRD01160601,2015-08-13 13:04:57.739000,PJHEID,2014-05-30 13:05:15.286000
1283826,51143,35D1076669,2014-01-15,2022-11-10,2,ANDOLL,2022-06-02 06:55:50.795000,JMLAGRO,2014-05-30 13:59:01.195000
1153809,51136,35D0041727,2013-11-09,2027-11-08,11,DEDEMILLS,2026-02-10 13:16:34.330000,PJHEID,2014-05-30 12:22:31.608000
1170532,51147,35D0956555,2013-01-29,2025-01-28,7,BYANCY,2024-05-08 16:04:29.749000,JOYSPEZIALE,2014-06-02 19:35:31.891000
1171444,51158,35D0655659,2012-09-01,2017-02-03,0,ESPRD01160601,2014-06-04 08:59:48.078000,KWOODALL,2014-06-04 08:59:48.078000
1154807,51162,35D0408706,2014-06-30,2024-06-29,10,TONIWORKMAN,2022-08-29 06:32:13.106000,JOYSPEZIALE,2014-06-05 15:47:39.700000
1000043,51173,35D0655613,2010-11-04,2026-11-03,7,NICOLERICHTER,2025-03-19 14:01:04.686000,ZOEASANDY,2014-06-06 13:20:08.967000
1171414,51160,35D0724200,2012-09-01,2017-02-03,3,ESPRD01160601,2015-08-12 08:39:41.209000,ZOEASANDY,2014-06-04 13:39:42.051000
1171485,51164,35D0668181,2012-09-01,2024-08-31,4,NICOLERICHTER,2024-03-25 16:07:39.960000,JOYSPEZIALE,2014-06-05 19:37:22.450000
1184972,51213,35D1061994,2012-12-04,2026-12-03,3,MKLEVEN,2024-12-05 08:47:51.373000,JMLAGRO,2014-06-12 15:10:54.359000
1283145,51191,35D0655617,2014-05-30,2024-07-31,17,B-Term-Prov-Trigger_1125372.00,2024-11-18 18:02:14.019596,JMLAGRO,2014-06-10 12:57:38.319000
1155427,51198,24D0406702,2013-11-01,2019-10-31,7,MLMOOS,2019-11-07 17:56:37.456000,JMLAGRO,2014-06-11 10:44:35.960000
1000678,51208,35D0655616,2013-02-09,2024-08-01,9,B-Term-Prov-Trigger_1217606.00,2025-01-21 18:01:27.366583,RACHELSPANGENBER,2014-06-12 10:25:46.026000
1160607,51221,43D0041555,2013-10-01,2017-02-03,3,ESPRD01160601,2014-11-11 12:45:16.851000,PJHEID,2014-06-13 10:43:50.052000
1153804,51273,35D0041821,2013-03-25,2027-03-24,10,NICOLERICHTER,2025-03-05 13:41:24.578000,TOMBADER,2014-06-17 19:06:01.017000
1160183,51249,43D0041555,2013-05-24,2017-02-03,9,ESPRD01160601,2015-07-28 08:14:04.784000,PJHEID,2014-06-16 15:35:49.215000
1001823,51223,24D2000287,2013-11-24,2017-02-03,0,ESPRD01160601,2014-06-13 11:33:36.436000,KWOODALL,2014-06-13 11:33:36.436000
1154808,51251,35D0409236,2013-03-17,2027-03-16,7,NICOLERICHTER,2025-04-29 14:52:58.935000,JOYSPEZIALE,2014-06-16 16:17:27.211000
1000056,51286,24D0405647,2013-10-01,2017-09-30,4,PJHEID,2017-05-22 16:25:45.804000,JMLAGRO,2014-06-18 15:47:20.917000
1171981,51265,24D0666589,2012-09-01,2016-03-31,5,B-Term-Prov-Trigger_2382224.00,2019-02-06 18:00:57.972064,BRENDAPEREZESCOB,2014-06-17 12:51:27.939000
1164492,51278,35D0978097,2013-05-30,2027-05-29,7,NICOLERICHTER,2025-06-09 12:51:47.261000,JOYSPEZIALE,2014-06-18 13:41:42.401000
1154801,51310,35D0667372,2013-01-29,2025-01-28,5,TONIWORKMAN,2024-08-05 07:05:16.839000,RACHELSPANGENBER,2014-06-20 16:52:22.575000
1278904,51313,35D0926532,2013-01-01,2025-10-17,3,PEGBROSSART,2024-12-09 06:08:59.525000,JMLAGRO,2014-06-23 10:38:35.999000
1153754,51306,35D1081555,2013-03-22,2023-03-21,4,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,DOMINICKNGANTOU,2014-06-20 11:36:09.883000
1162883,51323,35D1048764,2013-12-12,2020-07-01,7,B-Term-Prov-Trigger_3979663.00,2021-09-22 18:03:18.451109,JOYSPEZIALE,2014-06-23 13:17:35.571000
1166096,51342,35D0041821,2013-03-25,2027-03-24,10,NICOLERICHTER,2025-03-05 14:15:21.538000,RACHELSPANGENBER,2014-06-24 14:16:28.145000
1153819,51320,27D0872032,2013-06-09,2019-06-08,1,B-IF-CLIA-MNLY_2192790.00,2018-10-08 22:51:39.236851,JMLAGRO,2014-06-23 12:07:52.245000
1153819,51321,27D0652478,2013-05-17,2025-05-16,2,NICOLERICHTER,2023-12-19 09:56:32.083000,JMLAGRO,2014-06-23 12:07:52.250000
1288848,51358,35D0408795,2013-03-19,2014-08-28,16,THENDERSON,2015-08-21 09:06:51.422000,JMLAGRO,2014-06-25 11:06:49.043000
1171973,51330,24D1062865,2012-12-28,2017-02-03,1,ESPRD01160601,2015-03-11 13:14:10.316000,JMLAGRO,2014-06-24 09:22:01.775000
1165422,51370,35D0655616,2013-02-09,2024-08-01,12,B-Term-Prov-Trigger_1008765.00,2024-08-29 18:01:54.513825,JMLAGRO,2014-06-26 08:58:26.619000
1000755,51351,35D0979038,2012-08-05,2015-08-31,7,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-06-25 07:57:00.866000
1001650,51362,35D0860715,2013-11-13,2015-08-31,17,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-06-25 13:00:18.473000
1171439,51366,35D0689384,2012-07-16,2017-02-03,4,ESPRD01160601,2015-08-13 13:05:53.659000,KWOODALL,2014-06-25 17:22:34.284000
1154810,51372,35D0869325,2013-08-18,2025-08-17,11,DEDEMILLS,2023-10-10 08:38:19.759000,KWOODALL,2014-06-26 09:31:43.011000
1278157,51373,24D0406439,2013-04-03,2025-10-03,12,DEDEMILLS,2025-05-13 13:02:23.345000,KWOODALL,2014-06-26 11:32:52.459000
1172015,51387,35D1051548,2014-03-06,2026-03-05,9,DEDEMILLS,2024-11-05 08:49:36.383000,ZULEIMARUIZ,2014-06-26 13:54:24.847000
1287378,51426,27D0927448,2013-04-21,2017-02-03,2,ESPRD01160601,2015-04-22 15:35:56.375000,KARINARUIZ,2014-06-30 11:26:35.136000
1157590,51389,35D0946316,2013-11-04,2016-11-30,2,B-Term-Prov-Trigger_1720855.00,2017-12-05 18:02:03.730939,BRENDAPEREZESCOB,2014-06-26 14:05:58.589000
1171995,51410,35D0408705,2012-09-01,2017-02-03,5,ESPRD01160601,2015-07-20 08:47:52.408000,JMLAGRO,2014-06-27 11:33:06.454000
1156946,51397,35D1051548,2013-10-01,2017-06-01,1,JMLAGRO,2015-07-09 13:50:34.437000,ZULEIMARUIZ,2014-06-26 14:44:53.673000
1278162,51406,24D0670411,2013-04-03,2014-10-02,4,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,PJHEID,2014-06-27 08:37:07.786000
1288469,51422,24D1052108,2014-02-28,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-06-30 08:41:53.650000
1153956,51438,24D0403520,1997-02-09,2027-02-08,7,DEDEMILLS,2025-03-24 05:40:52.612000,JOYSPEZIALE,2014-06-30 18:38:02.879000
1153792,51434,35D0655641,2013-02-01,2027-01-31,9,NICOLERICHTER,2025-04-09 10:14:33.616000,PJHEID,2014-06-30 17:13:13.238000
1001844,51446,35D0895561,2012-12-12,2014-09-30,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,KARCHARVAT,2014-07-01 08:37:18.299000
1155452,51436,35D1022730,2014-02-24,2022-02-23,2,B-IF-CLIA-MNLY_3982672.00,2021-09-24 15:48:46.156640,JOYSPEZIALE,2014-06-30 17:48:02.453000
1288692,51449,24D0975548,2014-05-02,2013-10-02,9,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-01 10:42:24.584000
1001367,51442,43D1036500,2013-02-04,2019-02-03,2,CHLHARMON,2018-07-19 17:20:06.358000,JMLAGRO,2014-07-01 07:16:40.359000
1167489,51455,35D0408746,2013-01-03,2023-01-02,7,B-IF-CLIA-MNLY_3644023.00,2021-03-08 23:01:12.446923,JUDITHSZEGEDI,2014-07-01 14:11:40.118000
1182808,51452,35D1063375,2013-01-11,2023-01-10,6,ANNDOLL,2021-01-01 08:35:46.030000,KWOODALL,2014-07-01 13:11:05.329000
1000045,51461,24D0406649,2013-12-01,2017-11-30,8,RRUD,2017-07-18 14:21:07.305000,JMLAGRO,2014-07-01 15:35:39.546000
1159936,51457,27D0409769,2013-09-01,2017-01-01,5,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,JOYSPEZIALE,2014-07-01 14:21:41.453000
1288805,51474,35D0408232,2013-06-07,2013-10-02,8,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-02 08:29:48.231000
1155480,51035,43D0917681,2014-03-04,2015-12-31,2,B-Term-Prov-Trigger_2570566.00,2019-06-04 18:01:42.332129,PJHEID,2014-05-14 21:55:57.276000
1154864,51003,43D0406780,2012-09-30,2018-09-29,1,CHLHARMON,2018-02-28 11:53:18.753000,PJHEID,2014-05-06 19:29:35.946000
1282508,51010,35D2002387,2010-10-20,2013-10-02,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,KARCHARVAT,2014-05-07 14:14:43.038000
1154818,51016,35D0693180,2013-01-25,2027-01-24,7,ANDOLL,2025-08-07 11:23:32.765000,PJHEID,2014-05-07 15:31:36.058000
1161426,51043,43D0658975,2013-03-25,2016-12-31,2,B-Term-Prov-Trigger_2451975.00,2019-03-22 18:00:50.745318,PJHEID,2014-05-15 15:00:17.811000
1284117,51056,31D2053667,2014-04-07,2016-12-31,8,B-Term-Prov-Trigger_2428004.00,2019-03-07 18:00:55.264040,KWOODALL,2014-05-19 11:10:02.715000
1166935,51037,24D0691046,2012-10-03,2014-10-02,5,RRUD,2016-05-19 13:25:57.138000,PJHEID,2014-05-14 22:35:23.639000
1154816,51068,35D0655641,2013-02-01,2027-01-31,8,NICOLERICHTER,2025-04-09 10:23:00.992000,PJHEID,2014-05-19 21:40:59.460000
1171569,51095,24D0403520,2013-02-09,2016-12-31,1,B-Term-Prov-Trigger_2451975.00,2019-03-22 18:00:50.745318,JMLAGRO,2014-05-27 13:51:28.890000
1154639,51111,28D0047491,2013-02-09,2017-02-03,0,ESPRD01160601,2014-05-29 12:28:16.851000,JMLAGRO,2014-05-29 12:28:16.851000
1000124,51076,43D1058010,2012-11-07,2022-11-06,1,B-IF-CLIA-MNLY_3982672.00,2021-09-24 15:48:46.156640,JMLAGRO,2014-05-23 12:31:41.856000
1278082,51149,35D0667044,2011-07-30,2013-07-29,0,JOYSPEZIALE,2014-06-03 15:49:35.123000,JOYSPEZIALE,2014-06-03 15:49:35.123000
1155299,51108,24D0398163,2013-05-18,2016-12-31,1,B-Term-Prov-Trigger_2451975.00,2019-03-22 18:00:50.745318,JMLAGRO,2014-05-29 11:03:38.573000
1171466,51132,35D0655684,2012-09-01,2024-08-31,5,NICOLERICHTER,2024-06-06 13:25:23.390000,PJHEID,2014-05-30 11:59:19.378000
1154882,51113,28D0679413,2013-02-28,2025-02-27,1,TONIWORKMAN,2024-10-01 09:34:00.482000,JMLAGRO,2014-05-29 12:37:31.234000
1284195,51121,35D0858136,2014-03-01,2016-08-31,5,B-IF-PRV-CLIA-UPD_1122136.00,2016-09-12 18:17:45.664386,JMLAGRO,2014-05-30 08:15:37.930000
1153854,51193,35D1085224,2012-06-12,2020-06-11,0,B-IF-CLIA-MNLY_2192790.00,2018-10-08 22:51:39.236851,JMLAGRO,2014-06-11 08:07:20.717000
1283150,51194,43D0407227,2013-07-29,2027-02-08,7,DEDEMILLS,2025-06-02 09:56:41.330000,JMLAGRO,2014-06-11 08:15:33.889000
1000108,51151,35D1035575,2013-01-05,2025-01-04,6,TONIWORKMAN,2024-06-03 06:11:05.027000,JOYSPEZIALE,2014-06-03 15:49:36.039000
1000105,51152,35D0655656,2012-08-01,2017-02-03,1,ESPRD01160601,2015-01-27 10:14:53.929000,JOYSPEZIALE,2014-06-03 15:49:38.234000
1167482,51216,43D0041555,2013-10-01,2017-02-03,1,ESPRD01160601,2015-04-20 11:56:56.519000,CHRISTIANGONZALE,2014-06-12 16:24:25.545000
1153805,51156,35D0408706,2014-06-30,2026-06-29,6,DEDEMILLS,2024-09-24 05:06:19.997000,KWOODALL,2014-06-04 08:07:54.476000
1001831,51200,24D0399476,2012-09-01,2016-12-31,2,B-Term-Prov-Trigger_2456973.00,2019-03-25 18:00:53.870858,JMLAGRO,2014-06-11 10:58:49.579000
1287994,51253,35D0655717,2013-05-01,2017-02-03,6,ESPRD01160601,2015-08-15 13:21:20.515000,JOYSPEZIALE,2014-06-16 17:44:21.934000
1155451,51202,35D1028523,2012-07-27,2020-11-29,7,B-Term-Prov-Trigger_4376466.00,2022-05-12 18:02:56.577144,IFRANKHAN,2014-06-11 11:59:03.076000
1171458,51294,35D0914395,2014-04-29,2017-02-03,2,ESPRD01160601,2015-02-24 07:38:30.943000,BRENDAPEREZESCOB,2014-06-19 17:06:51.412000
1004223,51218,35D2045613,2012-08-16,2022-12-31,6,B-Term-Prov-Trigger_631745.00,2023-12-11 18:01:47.644125,SHERSAYLER,2014-06-12 16:32:24.303000
1280176,51219,35D1066851,2012-05-29,2014-05-28,0,JUDITHSZEGEDI,2014-06-12 17:40:09.207000,JUDITHSZEGEDI,2014-06-12 17:40:09.207000
1280277,51261,35D0408220,2012-09-01,2013-10-02,3,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,PJHEID,2014-06-17 12:08:15.954000
1280277,51262,24D0691046,2012-10-03,2013-10-02,3,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,PJHEID,2014-06-17 12:08:15.955000
1155366,51263,35D0408220,2012-09-01,2024-08-31,6,TSTREET,2023-01-18 13:00:10.707000,PJHEID,2014-06-17 12:08:16.724000
1000100,51284,24D0405647,2013-10-01,2017-02-03,3,ESPRD01160601,2015-08-04 10:12:21.232000,JMLAGRO,2014-06-18 15:29:10.664000
1172018,51304,35D0914487,2014-05-01,2017-02-03,4,ESPRD01160601,2015-07-20 08:45:19.004000,KARINARUIZ,2014-06-20 10:13:00.541000
1154795,51296,35D0408969,2013-06-01,2027-05-31,6,PEGBROSSART,2025-09-17 15:48:06.824000,DOMINICKNGANTOU,2014-06-19 17:51:57.859000
1154809,51355,35D0408602,2012-05-19,2020-05-18,5,ANNDOLL,2019-01-22 09:16:30.789000,KWOODALL,2014-06-25 10:26:41.153000
1288843,51417,24D0406266,2014-03-31,2014-12-31,14,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-06-27 14:56:26.515000
1153828,51368,24D0404292,2013-02-28,2027-02-27,7,NICOLERICHTER,2025-03-07 08:05:44.078000,ZOEASANDY,2014-06-25 17:58:54.496000
1001395,51357,35D0408795,2012-08-29,2014-08-28,17,THENDERSON,2015-08-21 09:15:43.575000,JMLAGRO,2014-06-25 10:36:45.131000
1280470,51403,35D0408755,2012-05-24,2014-05-23,0,B-IF-PRV-CLIA-UPD_233151.00,2014-12-04 12:37:19.876297,JOYSPEZIALE,2014-06-26 15:57:42.378000
1000419,51416,24D0975548,2014-05-02,2015-08-31,22,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,JMLAGRO,2014-06-27 13:55:12.308000
1288041,51477,35D0408444,2021-06-26,2013-10-02,11,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-07-02 11:00:24.337000
1163158,51467,35D1055181,2013-05-16,2017-01-01,3,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.583429,JOYSPEZIALE,2014-07-01 17:54:15.560000
1288846,51475,35D0944756,2013-11-15,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-02 08:52:59.392000
1288069,51481,35D0408301,2013-12-06,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-02 13:24:04.872000
1278153,51488,35D0930424,2013-07-07,2025-09-30,8,DEDEMILLS,2025-08-01 12:18:35.765000,JOYSPEZIALE,2014-07-02 18:45:58.962000
1154741,51484,35D0978097,2013-05-30,2027-05-29,7,NICOLERICHTER,2025-06-09 13:57:13.533000,JOYSPEZIALE,2014-07-02 13:49:08.833000
1278139,51487,35D0655599,2014-06-11,2028-02-16,16,TONIWORKMAN,2026-03-11 13:05:01.083000,JOYSPEZIALE,2014-07-02 17:52:52.673000
1288698,51490,35D0694241,2013-05-29,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-03 07:00:58.013000
1288798,51491,35D0408232,2013-06-07,2013-10-02,8,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-03 07:25:22.735000
1288845,51492,35D0944756,2013-11-15,2013-10-02,10,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-03 07:41:57.804000
1288891,51493,35D1042860,2013-07-11,2013-10-02,9,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-03 08:03:31.445000
1157169,51509,24D0400093,2013-12-23,2017-02-03,1,ESPRD01160601,2015-03-31 16:25:00.444000,KARINARUIZ,2014-07-07 13:34:44.139000
1153940,51500,24D0403135,2013-02-09,2027-02-08,6,ANDOLL,2025-04-07 12:41:58.475000,LISACAMPBELL,2014-07-03 16:42:35.427000
1281662,51505,35D2069682,2014-01-17,2025-12-01,13,TONIWORKMAN,2024-07-10 07:18:50.101000,NAKARRIABELL,2014-07-07 13:14:07.338000
1162170,51507,35D0408653,2013-01-08,2027-01-07,13,NICOLERICHTER,2025-03-04 15:21:18.159000,ZULEIMARUIZ,2014-07-07 13:27:22.389000
1170701,51515,35D0655705,1991-01-01,2020-04-11,3,CHLHARMON,2018-05-09 13:31:11.120000,JUDITHSZEGEDI,2014-07-07 16:25:02.002000
1155337,51521,35D0655705,1991-01-01,2026-04-11,8,NICOLERICHTER,2024-05-07 09:47:47.472000,JUDITHSZEGEDI,2014-07-07 17:11:00.098000
1166786,51513,35D0655705,2001-02-08,2026-04-11,9,NICOLERICHTER,2024-05-07 11:52:26.601000,JUDITHSZEGEDI,2014-07-07 13:45:50.840000
1288786,51534,35D0857637,2012-08-21,2024-08-01,11,B-Term-Prov-Trigger_1145927.00,2024-12-02 18:00:35.279204,JMLAGRO,2014-07-08 12:42:03.766000
1155338,51519,35D0655705,1991-01-01,2026-04-11,7,NICOLERICHTER,2024-05-07 11:27:57.721000,JUDITHSZEGEDI,2014-07-07 16:39:44.689000
1154847,51536,35D0655677,2013-02-09,2023-11-30,12,B-Term-Prov-Trigger_615474.00,2023-11-30 18:01:40.563437,JMLAGRO,2014-07-08 13:31:28.644000
1154034,51540,35D0409224,2013-02-09,2027-02-08,14,ANDOLL,2025-04-23 08:37:58.272000,PJHEID,2014-07-08 14:29:31.763000
1003338,51550,35D0872247,2013-06-11,2017-02-03,3,ESPRD01160601,2015-08-03 14:45:03.850000,JMLAGRO,2014-07-09 11:48:58.466000
1154059,51538,35D0408554,2013-04-02,2027-04-01,9,NICOLERICHTER,2025-04-09 08:42:53.041000,JMLAGRO,2014-07-08 14:18:49.542000
1192413,51552,35D2064952,2013-08-29,2023-08-28,3,BYANCY,2023-01-16 07:22:20.370000,JMLAGRO,2014-07-09 16:31:25.773000
1171453,51546,24D0701604,2012-09-01,2017-02-03,2,ESPRD01160601,2015-08-13 13:12:21.168000,SHERSAYLER,2014-07-09 09:25:26.566000
1287292,51553,50D2050397,2014-05-29,2025-07-25,5,B-Term-Prov-Trigger_1482925.00,2025-07-25 18:01:46.849970,KWOODALL,2014-07-09 18:04:23.728000
1279142,51557,35D0408444,2013-06-26,2013-10-02,8,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-10 10:45:33.656000
1287925,51585,35D0670867,2012-09-01,2013-10-02,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,KARINARUIZ,2014-07-11 13:59:37.266000
1154631,51559,24D0665286,2013-01-03,2017-02-03,1,ESPRD01160601,2015-03-10 13:58:24.557000,BRENDAPEREZESCOB,2014-07-10 12:50:28.754000
1287479,51562,35D0995773,2013-12-23,2013-10-02,9,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-10 14:06:01.653000
1164749,51564,35D1083929,2014-05-13,2026-05-12,1,NICOLERICHTER,2024-08-19 14:56:18.329000,DOMINICKNGANTOU,2014-07-10 14:08:30.409000
1003765,51574,35D0979426,2000-09-01,2018-05-18,6,B-IF-PRV-CLIA-UPD_1048939.00,2016-07-13 04:28:25.115364,RACHELSPANGENBER,2014-07-11 11:12:06.245000
1288080,51580,35D0408263,2013-03-09,2013-10-02,8,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-11 12:56:17.344000
1287965,51586,35D0670867,2012-09-01,2013-10-02,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,KARINARUIZ,2014-07-11 14:10:04.131000
1288897,51587,35D0694241,2013-05-29,2013-10-02,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-14 07:38:23.374000
1288898,51588,35D0694241,2013-05-29,2013-10-02,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-14 07:44:19.160000
1281063,51593,35D0979426,2000-09-01,2013-12-31,0,PJHEID,2014-07-14 13:51:38.218000,PJHEID,2014-07-14 13:51:38.218000
1166658,51710,05D0643352,2013-02-28,2017-01-01,6,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JOYSPEZIALE,2014-07-22 18:59:45.929000
1171984,51612,24D0687393,2012-09-01,2014-12-31,2,B-Term-Prov-Trigger_3268801.00,2020-07-28 18:02:37.604727,JMLAGRO,2014-07-15 10:29:21.573000
1155365,51683,35D0408659,2013-04-13,2027-04-12,9,DEDEMILLS,2025-05-21 08:42:07.152000,SHERSAYLER,2014-07-22 11:08:18.251000
1162988,51617,35D0979426,2005-10-01,2021-10-27,2,B-Term-Prov-Trigger_4039502.00,2021-10-27 18:03:33.638328,PJHEID,2014-07-15 15:23:51.161000
1288054,51713,35D0408445,2013-06-26,2013-10-02,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-23 08:47:19.777000
1167447,51697,43D0658888,2012-02-24,2026-02-23,11,DEDEMILLS,2025-05-13 11:14:19.258000,DOMINICKNGANTOU,2014-07-22 14:02:10.114000
1000020,51732,34D0239935,2013-02-09,2015-12-31,2,B-Term-Prov-Trigger_2363963.00,2019-01-25 18:00:58.379752,MAGDALENAHANUSIA,2014-07-24 11:07:09.609000
1288064,51715,35D0921259,2012-10-23,2022-10-22,10,B-IF-CLIA-MNLY_3442757.00,2020-11-09 23:01:13.297080,JMLAGRO,2014-07-23 09:06:32.807000
1153839,51730,43D0670428,2013-03-05,2027-10-22,6,PEGBROSSART,2025-10-22 12:50:51.948000,KARINARUIZ,2014-07-24 09:33:11.903000
1287619,51767,24D2001452,2012-08-06,2017-06-07,7,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,ZOEASANDY,2014-07-29 13:00:17.527000
1154737,51792,35D0408629,2013-12-23,2027-12-22,8,DEDEMILLS,2026-02-18 08:14:41.194000,KARINARUIZ,2014-07-31 09:06:20.769000
1171420,51734,35D0697876,2012-09-01,2017-02-03,3,ESPRD01160601,2015-03-11 14:32:54.787000,NAKARRIABELL,2014-07-24 11:48:08.561000
1288990,51752,24D0406533,2014-02-28,2018-02-27,8,JASTONE,2017-03-08 13:08:39.359000,JMLAGRO,2014-07-28 08:34:08.997000
1289903,51811,35D0995773,2013-12-23,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-08-06 07:32:30.603000
1154878,51800,27D0409865,2013-12-01,2017-01-01,1,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,JOYSPEZIALE,2014-07-31 18:23:29.300000
1289234,51804,35D0916087,2014-06-13,2017-02-03,1,ESPRD01160601,2015-03-13 13:39:15.959000,BRENDAPEREZESCOB,2014-08-01 10:00:29.568000
1154896,51821,43D0686059,2013-12-01,2019-11-30,3,ANNDOLL,2018-04-27 11:13:43.126000,BRENDASOTO,2014-08-08 16:29:27.422000
1154860,51851,50D0631627,2013-07-01,2016-01-01,4,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,JMLAGRO,2014-08-14 08:26:59.374000
1289987,51856,35D0916203,2013-11-15,2013-10-02,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-08-14 13:28:26.095000
1290053,51863,35D2033106,2014-05-09,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-08-15 11:13:25.434000
1154527,51876,35D1011431,2013-04-10,2021-11-21,3,B-Term-Prov-Trigger_4082264.00,2021-11-21 18:06:20.922069,NAKARRIABELL,2014-08-20 11:52:10.739000
1001303,52012,44D2035207,2014-10-31,2015-10-04,4,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-10-29 12:19:19.521000
1290076,51886,35D2021925,2014-08-08,2013-10-02,4,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,KWOODALL,2014-08-25 08:58:10.572000
1153826,51908,38D0676694,2014-01-01,2015-02-17,4,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:00.801839,JMLAGRO,2014-08-29 07:58:19.248000
1153869,51893,13D0522151,2013-03-15,2016-01-01,2,B-Term-Prov-Trigger_2351536.00,2019-01-17 18:01:00.700793,JMLAGRO,2014-08-26 14:57:26.186000
1280301,51900,39D0184376,2013-02-28,2012-09-11,6,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,JMLAGRO,2014-08-27 11:02:28.108000
1000950,54441,35D0409072,2013-02-28,2027-02-27,3,KAMELTZER,2025-04-14 10:11:03.736000,AYARBROUGH,2017-04-05 16:21:12.504000
1289997,51936,35D2061434,2013-06-27,2013-10-02,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-09-08 14:38:30.457000
1289412,51909,24D2002500,2014-04-03,2016-11-15,4,B-Term-Prov-Trigger_1198087.00,2016-11-15 18:01:54.490248,JMLAGRO,2014-08-29 08:15:34.446000
1299303,54455,35D0879403,2015-11-19,2021-11-18,1,TONIWORKMAN,2021-11-03 10:38:18.464000,PJHEID,2017-04-10 16:15:55.763000
1161413,51933,27D0652473,2013-02-28,2017-01-01,3,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.579647,JMLAGRO,2014-09-08 11:23:07.312000
1290074,51937,35D2021925,2013-03-23,2017-02-03,3,ESPRD01160601,2015-08-20 13:53:54.966000,JMLAGRO,2014-09-08 15:06:08.003000
1284084,51944,21D0209755,2013-12-19,2013-12-20,1,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:00.801839,JMLAGRO,2014-09-11 08:46:10.175000
