p_sys_id,p_qstnr_sect_cd,p_qstnr_seq_num,p_qstnr_responce_ind,p_qstnr_resp_text,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1281711,1,6,N,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.499000
1281711,1,5,Y,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.499000
1281711,1,10,Y,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.499000
1281711,1,4,N,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.500000
1281711,1,9,N,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.500000
1281711,1,3,N,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.500000
1281711,1,8,Y,,4,guestUser,2014-01-07 12:45:42.544000,guestUser,2014-01-07 12:28:10.500000
1281714,3,1,N,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.345000
1281714,3,6,N,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.345000
1281714,3,5,Y,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.345000
1281714,3,10,Y,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.346000
1281714,3,4,N,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.346000
1281714,3,9,Y,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.346000
1281714,3,3,N,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.347000
1281714,3,8,N,,3,guestUser,2014-01-07 13:08:02.986000,guestUser,2014-01-07 13:07:12.347000
1281739,3,10,Y,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.508000
1281739,3,4,N,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.508000
1281739,3,9,Y,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.508000
1281739,3,3,N,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.509000
1281739,3,2,N,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.509000
1281739,3,7,,-,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.509000
1281739,3,1,N,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.509000
1281739,3,5,Y,,3,guestUser,2014-01-07 16:37:24.092000,guestUser,2014-01-07 16:35:51.510000
1281749,1,2,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.165000
1281749,1,7,,-,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.166000
1281749,1,1,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.166000
1281749,1,6,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.166000
1281749,1,5,Y,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.167000
1281749,1,10,Y,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.167000
1281749,1,4,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.167000
1281749,1,9,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.167000
1281749,1,3,N,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.168000
1281749,1,8,Y,,3,guestUser,2014-01-08 10:40:39.989000,guestUser,2014-01-08 10:39:39.168000
1281750,1,7,,-,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.243000
1281750,1,1,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.244000
1281750,1,6,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.244000
1281750,1,5,Y,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.244000
1281750,1,10,Y,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.245000
1281750,1,4,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.245000
1281750,1,9,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.245000
1281750,1,3,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.245000
1281750,1,8,Y,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.246000
1281750,1,2,N,,3,guestUser,2014-01-08 10:50:01.961000,guestUser,2014-01-08 10:47:15.246000
1281752,1,5,Y,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.732000
1281752,1,10,Y,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.732000
1281752,1,4,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.732000
1281752,1,9,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.732000
1281752,1,3,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.733000
1281752,1,8,Y,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.733000
1281752,1,2,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.733000
1281752,1,7,,-,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.733000
1281752,1,1,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.734000
1281752,1,6,N,,3,guestUser,2014-01-08 11:15:22.945000,guestUser,2014-01-08 11:14:13.734000
1281753,2,3,N,,3,guestUser,2014-01-08 11:24:09.242000,guestUser,2014-01-08 11:23:06.197000
1281753,2,5,N,,3,guestUser,2014-01-08 11:24:09.242000,guestUser,2014-01-08 11:23:06.198000
1281753,2,2,N,,3,guestUser,2014-01-08 11:24:09.242000,guestUser,2014-01-08 11:23:06.198000
1281753,2,4,N,,3,guestUser,2014-01-08 11:24:09.242000,guestUser,2014-01-08 11:23:06.198000
1281753,2,1,N,,3,guestUser,2014-01-08 11:24:09.242000,guestUser,2014-01-08 11:23:06.198000
1281756,1,1,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.962000
1281756,1,6,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.963000
1281756,1,5,Y,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.963000
1281756,1,10,Y,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.963000
1281756,1,4,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.964000
1281756,1,9,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.964000
1281756,1,3,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.964000
1281756,1,8,Y,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.965000
1281756,1,2,N,,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.965000
1281756,1,7,,-,3,guestUser,2014-01-08 12:50:45.013000,guestUser,2014-01-08 12:49:29.965000
1281757,1,5,Y,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.273000
1281757,1,10,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.274000
1281757,1,4,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.274000
1281757,1,9,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.274000
1281757,1,3,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.275000
1281757,1,8,Y,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.276000
1281757,1,2,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.276000
1281757,1,7,,-,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.276000
1281757,1,1,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.277000
1281757,1,6,N,,3,guestUser,2014-01-08 13:03:03.328000,guestUser,2014-01-08 13:01:15.277000
1281758,1,10,Y,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.513000
1281758,1,4,N,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.513000
1281758,1,9,N,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.513000
1281758,1,3,N,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.514000
1281758,1,8,Y,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.514000
1281758,1,2,N,,3,guestUser,2014-01-08 13:13:11.900000,guestUser,2014-01-08 13:13:04.514000
1281208,2,3,N,,3,guestUser,2013-11-22 16:02:47.394000,guestUser,2013-11-22 15:59:35.231000
1281208,2,5,N,,3,guestUser,2013-11-22 16:02:47.394000,guestUser,2013-11-22 15:59:35.231000
1281208,2,2,N,,3,guestUser,2013-11-22 16:02:47.394000,guestUser,2013-11-22 15:59:35.232000
1281208,2,4,N,,3,guestUser,2013-11-22 16:02:47.394000,guestUser,2013-11-22 15:59:35.232000
1281208,2,1,N,,3,guestUser,2013-11-22 16:02:47.394000,guestUser,2013-11-22 15:59:35.232000
1281704,1,3,N,,3,guestUser,2014-01-07 10:40:14.124000,guestUser,2014-01-07 10:38:29.930000
1281704,1,8,Y,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.931000
1281704,1,2,N,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.932000
1281704,1,7,,-,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.932000
1281704,1,1,N,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.933000
1281704,1,6,N,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.934000
1281704,1,5,Y,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.935000
1281704,1,10,Y,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.936000
1281704,1,4,N,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.937000
1281704,1,9,N,,3,guestUser,2014-01-07 10:40:14.125000,guestUser,2014-01-07 10:38:29.938000
1281715,3,1,N,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.365000
1281715,3,5,Y,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.365000
1281715,3,10,Y,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.366000
1281715,3,4,N,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.366000
1281715,3,9,Y,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.366000
1281715,3,3,N,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.366000
1281715,3,2,N,,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.367000
1281715,3,7,,-,3,guestUser,2014-01-07 13:22:18.559000,guestUser,2014-01-07 13:20:50.367000
1281718,1,5,Y,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.766000
1281718,1,10,Y,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.767000
1281718,1,4,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.767000
1281718,1,9,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.767000
1281718,1,3,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.768000
1281718,1,8,Y,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.768000
1281718,1,2,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.768000
1281718,1,7,,-,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.769000
1281718,1,1,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.769000
1281718,1,6,N,,3,guestUser,2014-01-07 13:40:41.156000,guestUser,2014-01-07 13:40:22.769000
1281717,2,3,N,,3,guestUser,2014-01-07 13:47:19.375000,guestUser,2014-01-07 13:42:45.765000
1281717,2,5,N,,3,guestUser,2014-01-07 13:47:19.375000,guestUser,2014-01-07 13:42:45.767000
1281717,2,2,N,,3,guestUser,2014-01-07 13:47:19.375000,guestUser,2014-01-07 13:42:45.767000
1281717,2,4,N,,3,guestUser,2014-01-07 13:47:19.375000,guestUser,2014-01-07 13:42:45.768000
1281717,2,1,N,,3,guestUser,2014-01-07 13:47:19.375000,guestUser,2014-01-07 13:42:45.768000
1281719,1,10,Y,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.657000
1281719,1,4,N,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.658000
1281719,1,9,Y,REJOICE ELDER CARE,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.658000
1281719,1,3,N,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.659000
1281719,1,8,Y,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.659000
1281719,1,2,N,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.659000
1281719,1,7,,13.00-HOUR,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.660000
1281719,1,1,Y,CAR ACCIDENT & INSURANCE HAD LAPSED,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.660000
1281719,1,6,Y,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.660000
1281719,1,5,Y,,3,guestUser,2014-01-07 13:57:29.826000,guestUser,2014-01-07 13:56:03.660000
1281724,1,5,Y,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.145000
1281724,1,10,Y,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.146000
1281724,1,4,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.147000
1281724,1,9,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.147000
1281724,1,3,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.148000
1281724,1,8,Y,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.148000
1281724,1,2,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.148000
1281724,1,7,,-,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.149000
1281724,1,1,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.149000
1281724,1,6,N,,3,guestUser,2014-01-07 14:43:28.113000,guestUser,2014-01-07 14:42:03.149000
1281726,1,3,N,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.471000
1281726,1,8,Y,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.472000
1281726,1,2,N,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.472000
1281726,1,7,,-,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.472000
1281726,1,1,Y,DUI 2003,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.473000
1281726,1,6,N,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.473000
1281726,1,5,Y,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.473000
1281726,1,10,Y,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.473000
1281726,1,4,N,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.474000
1281726,1,9,N,,2,guestUser,2014-01-07 14:51:50.367000,guestUser,2014-01-07 14:51:35.474000
1281736,3,2,N,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.616000
1281736,3,7,,-,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.617000
1281736,3,1,N,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.617000
1281736,3,6,N,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.617000
1281736,3,5,Y,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.618000
1281736,3,10,Y,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.618000
1281736,3,4,N,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.618000
1281736,3,3,N,,3,guestUser,2014-01-07 16:11:08.516000,guestUser,2014-01-07 16:09:54.619000
1281741,1,5,Y,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.620000
1281741,1,10,Y,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.621000
1281741,1,4,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.621000
1281741,1,9,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.621000
1281741,1,3,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.621000
1281741,1,8,Y,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.622000
1281741,1,2,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.622000
1281741,1,7,,-,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.622000
1281741,1,1,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.623000
1281741,1,6,N,,3,guestUser,2014-01-08 09:13:29.209000,guestUser,2014-01-08 09:11:02.623000
1281744,1,2,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.634000
1281744,1,7,,-,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.635000
1281744,1,1,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.635000
1281744,1,6,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.635000
1281744,1,5,Y,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.636000
1281744,1,10,Y,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.636000
1281744,1,4,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.636000
1281744,1,9,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.636000
1281744,1,3,N,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.637000
1281744,1,8,Y,,3,guestUser,2014-01-08 09:43:15.892000,guestUser,2014-01-08 09:42:57.637000
1281746,1,5,Y,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.934000
1281746,1,10,Y,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.935000
1281746,1,4,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.935000
1281746,1,9,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.935000
1281746,1,3,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.935000
1281746,1,8,Y,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.936000
1281746,1,2,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.936000
1281746,1,7,,-,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.936000
1281746,1,1,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.937000
1281746,1,6,N,,3,guestUser,2014-01-08 10:09:53.912000,guestUser,2014-01-08 10:03:46.937000
1281748,1,3,N,,3,guestUser,2014-01-08 10:26:41.980000,guestUser,2014-01-08 10:25:22.173000
1281748,1,8,Y,,3,guestUser,2014-01-08 10:26:41.980000,guestUser,2014-01-08 10:25:22.173000
1281748,1,2,N,,3,guestUser,2014-01-08 10:26:41.980000,guestUser,2014-01-08 10:25:22.173000
1279494,1,3,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.836000
1279494,1,8,Y,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.836000
1279494,1,2,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.836000
1279494,1,7,,-,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.837000
1279494,1,1,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.837000
1279494,1,6,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.837000
1279494,1,5,Y,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.838000
1279494,1,10,Y,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.838000
1279494,1,4,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.838000
1279494,1,9,N,,5,guestUser,2013-08-14 11:35:11.753000,guestUser,2013-08-14 11:32:56.839000
1281211,3,5,Y,,3,guestUser,2013-11-22 16:32:11.610000,guestUser,2013-11-22 16:28:52.753000
1281211,3,10,Y,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.753000
1281211,3,4,N,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.754000
1281211,3,9,Y,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.754000
1281211,3,3,N,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.754000
1281211,3,8,Y,A & P ADULT FOSTER CARE,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.755000
1281211,3,2,N,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.755000
1281211,3,7,,-,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.755000
1281211,3,1,N,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.755000
1281211,3,6,N,,3,guestUser,2013-11-22 16:32:11.611000,guestUser,2013-11-22 16:28:52.756000
1281721,1,3,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.767000
1281721,1,8,Y,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.767000
1281721,1,2,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.768000
1281721,1,7,,-,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.768000
1281721,1,1,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.768000
1281721,1,6,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.769000
1281721,1,5,Y,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.769000
1281721,1,10,Y,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.769000
1281721,1,4,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.769000
1281721,1,9,N,,3,guestUser,2014-01-07 14:24:57.508000,guestUser,2014-01-07 14:23:07.770000
1281722,2,1,N,,2,guestUser,2014-01-07 14:23:38.408000,guestUser,2014-01-07 14:23:47.798000
1281722,2,3,N,,2,guestUser,2014-01-07 14:23:38.408000,guestUser,2014-01-07 14:23:47.798000
1281722,2,5,N,,2,guestUser,2014-01-07 14:23:38.408000,guestUser,2014-01-07 14:23:47.798000
1281722,2,2,N,,2,guestUser,2014-01-07 14:23:38.408000,guestUser,2014-01-07 14:23:47.799000
1281722,2,4,N,,2,guestUser,2014-01-07 14:23:38.408000,guestUser,2014-01-07 14:23:47.799000
1281723,1,1,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.066000
1281723,1,6,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.066000
1281723,1,5,Y,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.067000
1281723,1,10,Y,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.067000
1281723,1,4,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.067000
1281723,1,9,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.067000
1281723,1,3,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.068000
1281723,1,8,Y,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.068000
1281723,1,2,N,,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.068000
1281723,1,7,,-,2,guestUser,2014-01-07 14:38:21.134000,guestUser,2014-01-07 14:37:06.069000
1281727,1,2,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.241000
1281727,1,7,,-,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.241000
1281727,1,1,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.242000
1281727,1,6,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.242000
1281727,1,5,Y,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.242000
1281727,1,10,Y,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.242000
1281727,1,4,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.243000
1281727,1,9,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.243000
1281727,1,3,N,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.243000
1281727,1,8,Y,,3,guestUser,2014-01-07 15:06:45.100000,guestUser,2014-01-07 15:05:35.244000
1281729,1,5,Y,,3,guestUser,2014-01-07 15:20:03.212000,guestUser,2014-01-07 15:19:26.611000
1281729,1,10,Y,,3,guestUser,2014-01-07 15:20:03.212000,guestUser,2014-01-07 15:19:26.611000
